"MSP"	"ERS436799"	"ERS436798"	"ERS436797"	"ERS436796"	"ERS436795"	"ERS436794"	"ERS436793"	"ERS436792"	"ERS436791"	"ERS436790"	"ERS436789"	"ERS436788"	"ERS436787"	"ERS436786"	"ERS436784"	"ERS436783"	"ERS436782"	"ERS436781"	"ERS436780"	"ERS436779"	"ERS436778"	"ERS436777"	"ERS436776"	"ERS436775"	"ERS436774"	"ERS436773"	"ERS436772"	"ERS436771"	"ERS436770"	"ERS436769"	"ERS436768"	"ERS436762"	"ERS436761"	"ERS436759"	"ERS436755"	"ERS436754"	"ERS436753"	"ERS436750"	"ERS436749"	"ERS436748"	"ERS436746"	"ERS436745"	"ERS436744"	"ERS436743"	"ERS436742"	"ERS436741"	"ERS436740"	"ERS436739"	"ERS436738"	"ERS436737"	"ERS436736"	"ERS436733"	"ERS436730"	"ERS436729"	"ERS436727"	"ERS436725"	"ERS436722"	"ERS436721"	"ERS436720"	"ERS436714"	"ERS436713"	"ERS436712"	"ERS436711"	"ERS436705"	"ERS436704"	"ERS436703"	"ERS436701"	"ERS436699"	"ERS436698"	"ERS436697"	"ERS436695"	"ERS436694"	"ERS436693"	"ERS436691"	"ERS436690"	"ERS436689"	"ERS436688"	"ERS436685"	"ERS436684"	"ERS436683"	"ERS436679"	"ERS436673"	"ERS436672"	"ERS436670"	"ERS436669"	"ERS436668"	"ERS436666"	"ERS436665"	"ERS436661"	"ERS436660"	"ERS436659"	"ERS436658"	"ERS436657"	"ERS436655"	"ERS436654"	"ERS436653"	"ERS436651"	"ERS436649"	"ERS436648"	"ERS436647"	"ERS436645"	"ERS436644"
"msp_0003"	3.60159045725646	1.34408060453401	0	0.314140386571719	1.13607594936709	0.211647988241778	1.60192568075824	0.494500239120038	50.215291750503	0	0	0.030241935483871	0.00442086648983201	0	7.91549295774648	11.117728531856	4.94261838440111	0.295845997973658	0	0.177260519247986	1.27517095024758	0.00902464422075668	0	0.0732519422863485	0.325766174801362	0.0246457178065311	0.0427764326069411	9.57881355932203	3.1090573012939	0	0.0161383285302594	1.09545199326221	0.0243037974683544	36.4419321685509	2.6267437904049	0.00283219258909606	0	11.4605370219691	0	0	2.86714285714286	0.0118389897395422	0.0162412993039443	2.10954616588419	0	3.41701534170153	0.193251533742331	2.13273340832396	15.0570062522986	0.00900647340275823	0.0377358490566038	1.78674564975935	0.0149775336994508	2.88102893890675	0.722681359044995	0.0126742712294043	0.671297165383893	0.00514800514800515	0.528044990380346	81.0600272851296	0.144881170018282	3.76610720086627	1.63376370956546	6.62721382289417	2.52316244595429	0.00474214582098399	0.0675596971461852	0.659718603439291	8.48583218707015	0.0700152207001522	0.0237068965517241	0.0147750167897918	9.51829513470044	0.00718648939992813	0.012573673870334	16.5550314465409	0	34.3273596176822	0.367653557224923	0.151131221719457	0	1.77280858676208	1.84880854560394	6.8502994011976	0	0	0	1.70774354704413	0.010230179028133	0.00369771204067483	12.3145695364238	0.827425915165601	1.43490304709141	0	2.13227848101266	0.345838218053927	0	1.65973072215422	0.364972443355787	15.4095027624309	0.00799507995079951	7.6831797235023
"msp_0005"	5.18886679920477	3.50629722921914	1.14837398373984	0.1293997965412	2.97151898734177	0.803968399779533	0.113735519783361	51.3218555714969	0.1579476861167	19.6295384615385	25.2692601067887	0.0493951612903226	5.76923076923077	0.315486470926885	0.0501760563380282	0.546398891966759	2.48356545961003	5.50557244174265	0.00384061449831973	0.341987466427932	3.526526762556	0.13536966331135	4.86211764705882	46.480577136515	9.90351872871737	58.1380160197166	0.0306698950766747	0.0144067796610169	20.9186691312384	5.2797981921379	0.795389048991354	0.803481190342504	13.1645569620253	19.3381294964029	20.1864579789044	0	0.319520174482007	9.21480878763222	0.75968992248062	14.3199208443272	179.372857142857	0.636937647987372	0.440835266821346	9.51754974290186	0	5.26778242677824	1.05291411042945	0	0.0809121000367782	3.04418801013228	6.97987421383648	0.727878563495002	0.580129805292062	2.38456591639871	0.0358126721763085	0.126742712294043	0.0428008259808523	0.0720720720720721	0.433328400177594	3.21828103683493	0.783363802559415	4.71467244179751	0	9.94038876889849	0.474366893143916	3.29421063031022	442.700058241118	0.145909327774883	1.40357634112792	34.0791476407915	129.801724137931	2.80859637340497	0	0.741645706072584	0.227897838899804	1.97798742138365	0	0	1.44144940344675	2.45067873303167	18.553174912349	0.116279069767442	30.1347576006574	3.01034295046271	0	3.52471169686985	0	0.0349708576186511	3.3691389599318	0.00739542408134967	0.0198675496688742	0.153399186519465	0.28808864265928	0.0622950819672131	1.77974683544304	0.0386869871043376	0.0382540461010299	0.171358629130967	22.9736680955297	0.00883977900552486	0.031980319803198	1.13479262672811
"msp_0007"	0.327634194831014	1.1375314861461	2.59756097560976	2.66449643947101	21.6803797468354	4.26749954069447	1.61877538739281	0.313725490196078	0.306841046277666	22.5267692307692	55.1212814645309	0	0	0.0656303972366149	0.147007042253521	1.4792243767313	0.357660167130919	2.49138804457953	5.90830532885262	3.33751119068935	6.39094553171422	0.390836515098924	0.0734117647058824	0.994450610432852	3.44040862656073	1.29513247073321	0.173527037933818	0.232203389830508	1.61829944547135	1.04435568635695	2.41613832853026	1.59741718135879	0.16	46	12.4021776114325	1.5123908425773	0.0414394765539804	0.203417412530513	1.26356589147287	1.26253298153034	9.36428571428571	0.0655090765588003	0.0626450116009281	2.3420523138833	1.31273111463286	0.0334728033472803	0.00996932515337423	0.582677165354331	1.42993747701361	1.88460455952716	16.7622641509434	3.04183635690485	0.101847229156266	0.344694533762058	1.40220385674931	0.200253485424588	0.984418997559602	0.698069498069498	3.54595234571555	2.6643929058663	0.115173674588665	4.01732539252842	1.5532417048452	0	1.01050030883261	0	26.4903902154921	0.00833767587285044	1.42998624484182	1.4703196347032	1.61422413793103	10.4996642041639	41.4386811419381	0.13798059647862	2.74577603143418	0.518081761006289	0	0.181600955794504	0.763588157313301	3.14570135746606	0.162056875730425	0.504472271914132	3.41988496302383	3.84540010887316	3.11160220994475	0.167215815485997	0.525681492109039	1.79766860949209	1.41346973572038	0.0175641321932055	8.68211920529801	1.31667635095874	0.0831024930747922	0.122404371584699	5.92658227848101	2.36694021101993	0.612064737616479	0.0440636474908201	0	1.36309392265193	0.0854858548585486	1.06566820276498
"msp_0008"	0	4.17430730478589	0	0	0	0	0	0.0535628885700622	0	3.80615384615385	0	0	0	0.0621761658031088	0.113556338028169	0.800554016620499	0	12.4447821681864	0	0.0161145926589078	0	0.0666435265532801	0	0	0	0.622304374614911	0	0.11864406779661	0.0841035120147874	0	28.6801152737752	2.74957888826502	0	0	0.0176930928887377	0	0	2.71196094385679	0	0	0	0.203630623520126	0	0	0	0	0	0.00749906261717285	0	0	9.57735849056604	0	0	9.56784565916399	0	0	0.819973718791064	0	1.40417344975581	0.130968622100955	9.77102376599634	0	0	0	0	0	0	0	1.52737276478679	0	0.0107758620689655	0	0	0	0	0	0	0	0	0	0.366186209583171	0	0	0	0	0	0	0	0	0	0	0	0.0443213296398892	0	0	0	0.61010299166258	0.0881272949816402	0	0.0061878453038674	0	0
"msp_0009"	0.0182902584493042	0.200503778337531	0.0494579945799458	0.0333672431332655	19.0569620253165	0.0146977769612346	0.107115992176922	0.206599713055954	0.00503018108651911	0.709538461538462	1.1533180778032	0	0	0.0126655152561888	0	0.398891966759003	0.116991643454039	0	0	0.00716204118173679	0	0	0	0.0599334073251942	0.545970488081725	0.0271102895871842	0.0782889426957224	2.26694915254237	0.168207024029575	0.041202438511667	6.90720461095101	0.0426726558113419	2.12455696202532	0.36382322713258	7.1167063627084	0.265282039178664	0.0261723009814613	0.577705451586656	0.0116279069767442	0.0639841688654354	0.397142857142857	0.100236779794791	5.60092807424594	0.0482897384305835	0	0.00836820083682008	0	0	0.100036778227289	0.962566844919786	0.0855345911949685	0	0.0788816774837743	0.0205787781350482	0.112029384756657	0.0126742712294043	0.118640886052187	0	0.00651176557643925	0.624829467939973	1.45703839122486	0.0119112073632918	1.25447730112453	0.185745140388769	0.064237183446572	0.00948429164196799	0.11648223645894	0	0.250343878954608	0.0532724505327245	0.168103448275862	0.0322364002686367	0.57016485725774	0.0215594681997844	0.100589390962672	0.00628930817610063	0.0616915422885572	0.456391875746714	0.125497127706584	0	0.179197506817296	0.0518783542039356	0.0640920295809367	0.180729450190528	0	0	0.0235294117647059	0.019150707743547	0.0886615515771526	0.00647099607118096	0.336092715231788	0.0174317257408483	0.243767313019391	0	0.030379746835443	0.166471277842907	0.0127513487003433	0	0	0.0371270718232044	0	0
"msp_0010"	5.94592445328032	0	2.47493224932249	0.35645981688708	0.104430379746835	9.51460591585523	0.188957424401986	5.36011477761836	0.469818913480885	2.37046153846154	7.97254004576659	0	0.244031830238727	0.00575705238917674	2.06778169014085	0.907202216066482	1.34818941504178	0	0	0.322291853178156	0	0.0909406456091635	0.766117647058824	0.41842397336293	0	0.00862600123228589	0.195318805488297	0	3.50462107208872	0.311961320159765	43.7832853025937	1.19932622122403	19.2951898734177	0	21.3895882953386	0.628746754779325	7.08069792802617	0.816110659072417	0	0	0.785714285714286	0.211523283346488	0.00928074245939675	4.49452269170579	0.996302165874274	1.94002789400279	10.3895705521472	0.0239970003749531	5.52408973887459	0.314100759921193	3.1496855345912	0.188078489448352	6.83774338492262	6.7935691318328	0	0.00760456273764259	1.81865965834428	0.6002574002574	0.00414385082137043	1.40109140518417	0.306215722120658	0.1061180292366	9.96862418436763	0	0	5.2629915036554	2.18287711124054	0.0114643043251694	5.72709766162311	0.0258751902587519	0.0625	2.16789791806582	0	0.00431189363995688	0	1.76179245283019	6.0726368159204	17.8506571087216	2.32876712328767	82.579185520362	0.102843786521231	20.9910554561717	0.165981922760887	5.27163854109962	0	0.36326194398682	0	5.41715237302248	0.0818414322250639	0.00277328403050612	11.4900662251656	0	0.0166204986149584	0	0.0069620253164557	0	0	0	0	0.467624309392265	0.00676506765067651	0
"msp_0011"	1.68508946322068	5.71284634760705	1.6470189701897	0.215666327568667	231.132911392405	1.31177659379019	3.38378215736422	0.404591104734577	0.456740442655936	4.06584615384615	6.91075514874142	0.536290322580645	0.0813439434129089	0.0103626943005181	0.139084507042254	1.80678670360111	0.885793871866295	2.81661600810537	0	0.0053715308863026	3.67460504597972	0.0472058313085734	0	0.377358490566038	0.0976163450624291	0.0702402957486137	0.480225988700565	1.22966101694915	3.28465804066543	0.489384065587555	0	3.33464345873105	5.70329113924051	0	0	3.92069860750531	1.68157033805889	0.61920260374288	5.22480620155039	0.730211081794195	7.33142857142857	0.164956590370955	56.6426914153132	2.66308964900514	0.733755942947702	1.07810320781032	0.637269938650307	0.240719910011249	1.4637734461199	1.41739375175908	2.74968553459119	1.0211032950759	1.43085371942087	1.37106109324759	0.258034894398531	0.108998732572877	0.994931481133846	3.34311454311454	0.174633713186325	5.1869031377899	6.09872029250457	0.796968056307526	6.31958906011384	11.2760259179266	0	20.1817822564711	1.9895165987187	0.312662845231892	3.77441540577717	0.0547945205479452	1.02801724137931	1.10006715916723	34.7060715721753	2.81422924901186	0.482514734774067	2.77672955974843	0.00298507462686567	0.00716845878136201	3.99734865223155	1.86515837104072	0.119984417608103	5.59033989266547	2.31881676253081	2.1295590636908	0.415469613259669	0.691103789126853	0.00975609756097561	3.19816819317236	0.230179028132992	0.917032586087358	0.00496688741721854	0.083672283556072	0.609418282548476	0.162841530054645	3.73987341772152	1.21336459554513	1.51152525747916	0.162790697674419	0.993263931414574	1.07314917127072	3.62238622386224	0
"msp_0012"	0.401590457256461	4.58539042821159	0.904471544715447	0.00325534079348932	60.5284810126582	2.93882050339886	3.07146080938769	1.06456241032999	2.16197183098592	4.464	9.80320366132723	0.346774193548387	0.186560565870911	0.691997697179044	2.92781690140845	1.79916897506925	2.97047353760446	30.3961499493414	1.4882381180989	2.03581020590868	6.05611883989625	0.581048247136411	0.938352941176471	0.344062153163152	7.32236095346197	9.25200246457178	2.5682001614205	8.17372881355932	6.0369685767098	2.25268026066849	45.3279538904899	4.52554744525547	27.4977215189873	0.0184994861253854	2.9812861517523	2.01557705924003	1.4711014176663	8.82099267697315	3.66537467700258	6.19261213720317	14.6657142857143	0.442778216258879	112.368909512761	1.5247037782249	1.83623877443212	2.91492329149233	3.04984662576687	0.460442444694413	0.00735564545788893	8.27920067548551	1.58993710691824	5.17067752684191	7.67049425861208	2.67009646302251	0.234159779614325	0.29404309252218	0.737375633564858	3.27722007722008	4.19239307384934	39.5006821282401	13.1206581352834	2.11153221440173	18.4278772733583	29.3814254859611	2.18715256331069	25.3325429756965	0.54280722189866	1.27566440854612	3.46244841815681	1.15068493150685	6.39439655172414	0.715916722632639	1.94772818657016	5.50628817822494	1.3705304518664	0.70440251572327	1.86268656716418	9.83870967741935	7.60318161732214	0.57737556561086	1.08375535644721	6.38998211091234	0.944946589975349	5.12248230811105	1.00773480662983	3.65980230642504	1.13055954088953	1.7052456286428	5.10826939471441	0.00184885602033742	20.9172185430464	3.13073794305636	1.19113573407202	0.468852459016393	2.48860759493671	1.03985932004689	1.54095144678764	4.88616891064872	25.3925290875689	2.27889502762431	0.587330873308733	2.15092165898618
"msp_0013"	5.67872763419483	0.00806045340050378	0.002710027100271	4.73652085452696	0	9.03913283115929	7.02392056566872	9.55428024868484	1.64185110663984	14.4184615384615	0.0183066361556064	0.0655241935483871	0.00442086648983201	10.405296488198	0.479753521126761	0.00207756232686981	0.0824512534818942	3.00101317122594	1.30676908305329	11.9552372426141	3.4991747229427	2.09024644220757	0.0216470588235294	0.00332963374028857	0.0238365493757094	8.86999383857055	0.770782889426957	5.76016949152542	0.00369685767097967	3.36935043094387	0.0968299711815562	1.03874227961819	0.484050632911392	0.18705035971223	0.00544402858115005	0.00377625678546141	0.0109051254089422	0	0	4.38258575197889	0	0.262036306235201	0.234338747099768	0.0187793427230047	0	0	0	0.353205849268841	0	0.100197016605685	95.3559748427673	0.502036282858201	2.0399400898652	0	0.00550964187327824	0.212927756653992	0	0.206949806949807	11.8632529228948	0.115961800818554	0	0	0.055532417048452	0.00950323974082073	0.420630018529957	5.87393795692551	0.0512521840419336	0.00416883793642522	5.94002751031637	3.15525114155251	1.74137931034483	1.04902619207522	0.010454362685967	0.0359324469996407	3.07897838899804	0.00786163522012579	0.0109452736318408	0.003584229390681	0.00353513035793195	0.85158371040724	0	0.205724508050089	0.0164338537387017	3.38922155688623	27.2309392265193	2.87149917627677	2.13715925394548	15.4870940882598	49.2361466325661	1.56782990524613	2.43377483443709	0.785589773387565	50.9972299168975	2.55300546448087	0.0164556962025316	0.0539273153575615	5.08288376655223	0.608323133414933	0.0110226576852419	0.0583425414364641	9.95694956949569	1.1831797235023
"msp_0014"	0.0135188866799205	0.229722921914358	0	0.0341810783316378	10.3386075949367	0	0.024672784714909	0.101386896221903	0.017102615694165	0.507076923076923	0	0	0	0.0172711571675302	0.0211267605633803	0.0367036011080332	0.229526462395543	0.761904761904762	0	0.0053715308863026	0.00471586889884461	0	0.016	0.230854605993341	0	0.022181146025878	0.0395480225988701	0.0245762711864407	0.0711645101663586	0.00504519655244902	0.537175792507205	0.0297585626052779	1.47645569620253	0.164439876670092	1.2861517522967	0.14821807882936	0.0599781897491821	1.27827502034174	0	0.0903693931398417	0.0114285714285714	0.015785319652723	0.222737819025522	0.170802593337805	0	0.0348675034867503	0	0.0382452193475816	0.0970945200441339	0	0.0415094339622641	0	0	0.752411575562701	0.139577594123049	0.0760456273764259	0.0217758588323634	0	0.0426224655912387	0.0300136425648022	0.0319926873857404	0.036816459122902	0.398722754407886	0.165010799136069	0.0197652872143298	0	0.0652300524170064	0.013548723293382	0.00825309491059147	0.045662100456621	0.0172413793103448	0.0188045668233714	0.0989143546441496	0.0819259791591807	0.00628683693516699	0.0102201257861635	0.00597014925373134	0.112305854241338	0.0362350861688025	19.0760180995475	0.0560966108297624	0.0339892665474061	0.742810188989318	0.0141535111594992	0	0.0354200988467875	0.012051649928264	0	0.320545609548167	0.00462214005084354	0	0.0290528762347472	0.293628808864266	0.0229508196721311	0.0145569620253165	0.00937866354044549	0	0	0.451928965094917	0.0406629834254144	0	0.0276497695852535
