"rowname"	"B1_DDA_ABS_QTOF6600_B1_D5_1"	"B1_DDA_ABS_QTOF6600_B1_D5_2"	"B1_DDA_ABS_QTOF6600_B1_D5_3"	"B1_DDA_ABS_QTOF6600_B1_D6_1"	"B1_DDA_ABS_QTOF6600_B1_D6_2"	"B1_DDA_ABS_QTOF6600_B1_D6_3"	"B1_DDA_ABS_QTOF6600_B1_F7_1"	"B1_DDA_ABS_QTOF6600_B1_F7_2"	"B1_DDA_ABS_QTOF6600_B1_F7_3"	"B1_DDA_ABS_QTOF6600_B1_M8_1"	"B1_DDA_ABS_QTOF6600_B1_M8_2"	"B1_DDA_ABS_QTOF6600_B1_M8_3"	"B1_DDA_APT_QE-HFX_B1_D5_1"	"B1_DDA_APT_QE-HFX_B1_D5_2"	"B1_DDA_APT_QE-HFX_B1_D5_3"	"B1_DDA_APT_QE-HFX_B1_D6_1"	"B1_DDA_APT_QE-HFX_B1_D6_2"	"B1_DDA_APT_QE-HFX_B1_D6_3"	"B1_DDA_APT_QE-HFX_B1_F7_1"	"B1_DDA_APT_QE-HFX_B1_F7_2"	"B1_DDA_APT_QE-HFX_B1_F7_3"	"B1_DDA_APT_QE-HFX_B1_M8_1"	"B1_DDA_APT_QE-HFX_B1_M8_2"	"B1_DDA_APT_QE-HFX_B1_M8_3"	"B1_DDA_FDU_Lumos_B1_D5_1"	"B1_DDA_FDU_Lumos_B1_D5_2"	"B1_DDA_FDU_Lumos_B1_D5_3"	"B1_DDA_FDU_Lumos_B1_D6_1"	"B1_DDA_FDU_Lumos_B1_D6_2"	"B1_DDA_FDU_Lumos_B1_D6_3"	"B1_DDA_FDU_Lumos_B1_F7_1"	"B1_DDA_FDU_Lumos_B1_F7_2"	"B1_DDA_FDU_Lumos_B1_F7_3"	"B1_DDA_FDU_Lumos_B1_M8_1"	"B1_DDA_FDU_Lumos_B1_M8_2"	"B1_DDA_FDU_Lumos_B1_M8_3"	"B1_DDA_FDU_QE-HFX_B4_D5_1"	"B1_DDA_FDU_QE-HFX_B4_D5_2"	"B1_DDA_FDU_QE-HFX_B4_D5_3"	"B1_DDA_FDU_QE-HFX_B4_D6_1"	"B1_DDA_FDU_QE-HFX_B4_D6_2"	"B1_DDA_FDU_QE-HFX_B4_D6_3"	"B1_DDA_FDU_QE-HFX_B4_F7_1"	"B1_DDA_FDU_QE-HFX_B4_F7_2"	"B1_DDA_FDU_QE-HFX_B4_F7_3"	"B1_DDA_FDU_QE-HFX_B4_M8_1"	"B1_DDA_FDU_QE-HFX_B4_M8_2"	"B1_DDA_FDU_QE-HFX_B4_M8_3"
"CD74"	6.09375	6.15075	6.06975	6.27275	6.29875	6.21075	5.82575	5.82075	5.77375	6.81775	7.36675	7.29575	5.89866666666667	6.18666666666667	5.94666666666667	5.97766666666667	6.81066666666667	6.79266666666667	5.91866666666667	6.50666666666667	5.80466666666667	6.86966666666667	6.74166666666667	6.54266666666667	6.33816666666667	6.09916666666667	6.20016666666667	6.63816666666667	6.83416666666667	6.71216666666667	6.00016666666667	6.00816666666667	5.98616666666667	6.24516666666667	6.41316666666667	6.52216666666667	5.89241666666667	6.36341666666667	5.54241666666667	6.73541666666667	6.84941666666667	6.78541666666667	6.05241666666667	5.74041666666667	5.75941666666667	6.88741666666667	6.49941666666667	6.88941666666667
"CD81"	-0.397479166666667	-0.491479166666667	-1.02347916666667	-0.851479166666667	-1.11047916666667	-0.823479166666667	-1.63547916666667	-7.81747916666667	-7.81747916666667	-0.214479166666667	0.0125208333333331	0.0605208333333331	3.52302083333333	3.15702083333333	-4.00397916666667	-4.00397916666667	-4.00397916666667	-4.00397916666667	1.47402083333333	1.76802083333333	-4.00397916666667	-4.00397916666667	-4.00397916666667	-4.00397916666667	1.0151875	1.8901875	0.9741875	-6.5388125	-6.5388125	0.8251875	-6.5388125	-6.5388125	-6.5388125	1.5391875	2.8601875	1.4801875	-1.25672916666667	-1.38672916666667	-1.07672916666667	-1.55872916666667	-1.98872916666667	-1.23272916666667	-2.88972916666667	-3.34872916666667	-8.21572916666667	0.613270833333333	0.567270833333332	-0.335729166666668
"CD82"	4.61614583333333	4.16714583333333	4.38514583333333	3.09814583333333	4.24914583333333	3.94414583333333	4.07314583333333	4.28714583333333	3.28814583333333	4.84014583333333	4.47714583333333	4.40114583333333	4.64589583333333	3.42289583333333	4.59589583333333	4.27989583333333	4.36389583333333	4.39289583333333	3.72289583333333	3.92789583333333	2.99789583333333	4.50089583333333	4.29889583333333	4.67689583333333	4.96539583333333	4.56939583333333	2.50539583333333	5.16139583333333	2.49139583333333	3.09939583333333	4.89339583333333	4.38739583333333	3.83139583333333	4.83139583333333	4.64539583333333	4.44539583333333	3.5715625	4.2355625	3.3435625	3.7265625	3.9165625	3.7835625	4.0535625	4.0265625	4.6945625	5.1695625	4.7035625	4.6015625
"CD97"	0.694666666666667	1.58966666666667	1.72866666666667	0.922666666666667	-0.509333333333333	-0.220333333333333	0.165666666666667	0.730666666666667	0.0406666666666666	0.939666666666667	0.510666666666667	-0.0973333333333334	2.01066666666667	0.980666666666667	1.66866666666667	1.69366666666667	1.30566666666667	0.348666666666667	0.861666666666667	0.711666666666667	-6.32933333333333	2.13666666666667	1.09066666666667	0.0166666666666667	0.762083333333333	1.21708333333333	0.718083333333333	0.574083333333333	0.545083333333333	0.700083333333333	0.379083333333333	-0.0299166666666668	0.284083333333333	0.759083333333333	0.289083333333333	0.298083333333333	0.794583333333333	0.850583333333333	1.16558333333333	0.256583333333334	-0.392416666666667	0.828583333333333	0.656583333333334	-0.364416666666666	-0.140416666666666	0.735583333333333	1.23658333333333	0.868583333333333
"CD99"	1.441	1.145	1.186	-6.944	0.300999999999999	0.410999999999999	-6.944	0.528999999999999	-6.944	1.462	1.398	1.531	-1.81833333333333	-0.283333333333334	0.352666666666666	-1.46333333333333	0.429666666666666	-3.40433333333333	-1.41733333333333	-0.648333333333334	-0.710333333333333	-0.356333333333334	-1.92333333333333	-0.185333333333333	1.02841666666667	1.12941666666667	1.35941666666667	0.160416666666667	0.0204166666666674	-8.24858333333333	0.529416666666667	0.490416666666668	-8.24858333333333	0.124416666666668	-0.763583333333333	0.990416666666668	-2.31808333333333	-2.31808333333333	-2.31808333333333	-2.31808333333333	-2.31808333333333	5.63591666666667	-2.31808333333333	-2.31808333333333	6.11691666666667	-2.31808333333333	-2.31808333333333	-2.31808333333333
"CDC37"	6.0920625	5.4950625	5.0960625	5.7400625	5.7400625	4.9340625	5.6780625	5.8240625	5.6380625	5.4630625	5.1110625	5.3660625	6.13664583333333	5.06664583333333	6.19164583333333	5.05564583333333	4.98964583333333	4.73964583333333	6.32664583333333	5.37964583333333	4.58764583333333	6.13764583333333	5.29764583333333	6.26864583333333	5.81847916666667	6.09747916666667	5.85247916666667	6.16847916666667	5.25647916666667	4.87847916666667	5.64547916666667	5.90847916666667	5.33647916666667	5.77247916666667	4.83047916666667	4.61247916666667	5.5918125	5.6178125	5.6488125	5.2838125	5.3858125	5.2888125	5.6928125	5.7838125	5.3928125	5.6558125	5.2818125	5.5538125
"CDC42"	5.20335416666667	3.38335416666667	5.51035416666667	5.27035416666667	5.71335416666667	4.70535416666667	5.03335416666667	4.71535416666667	5.14135416666667	6.50535416666667	6.11835416666667	6.10835416666667	5.22677083333333	5.25477083333333	5.27077083333333	5.34577083333333	5.56377083333333	5.03077083333333	4.85077083333333	4.67377083333333	5.67677083333333	5.39877083333333	5.62877083333333	5.48677083333333	5.48460416666667	4.91760416666667	4.86960416666667	5.59960416666667	4.59460416666667	5.34560416666667	5.72860416666667	4.60160416666667	5.53960416666667	5.55860416666667	5.81960416666667	5.34860416666667	5.82727083333333	5.25727083333333	5.30627083333333	5.33927083333333	5.69127083333333	5.10927083333333	4.94127083333333	5.04927083333333	4.85727083333333	5.68227083333333	5.28327083333333	5.06427083333333
"CDC5L"	2.21427083333333	4.17127083333333	2.40327083333333	2.09127083333333	2.33327083333333	2.27727083333333	2.05827083333333	2.53127083333333	2.13427083333333	2.24727083333333	1.34927083333333	2.21727083333333	1.73960416666667	2.70360416666667	3.00660416666667	2.13360416666667	2.52060416666667	2.46960416666667	1.88460416666667	2.57660416666667	0.803604166666667	2.46760416666667	3.01060416666667	2.71160416666667	2.75277083333333	2.79777083333333	2.91577083333333	2.65077083333333	1.47777083333333	1.31577083333333	2.77277083333333	1.87377083333333	1.85977083333333	2.89377083333333	2.93977083333333	1.77777083333333	2.22335416666667	2.42235416666667	2.60235416666667	2.49835416666667	2.35635416666667	2.29735416666667	2.45635416666667	2.03935416666667	1.84935416666667	2.01535416666667	2.60235416666667	2.66535416666667
"CDK1"	-4.05433333333333	-4.05433333333333	-4.05433333333333	-4.05433333333333	2.41166666666667	-4.05433333333333	-4.05433333333333	-4.05433333333333	-4.05433333333333	8.98366666666667	8.98566666666667	2.40666666666667	-6.55266666666667	-6.55266666666667	-6.55266666666667	6.19833333333333	5.80733333333333	-6.55266666666667	-6.55266666666667	0.714333333333334	1.94233333333333	6.50533333333333	0.248333333333334	1.70033333333333	-2.79683333333333	-0.584833333333334	1.17116666666667	-1.50183333333333	1.95816666666667	1.64116666666667	-7.24883333333333	-7.24883333333333	0.707166666666666	1.26316666666667	0.849166666666666	2.14416666666667	-8.72016666666667	0.628833333333334	-2.18116666666667	0.494833333333334	0.500833333333334	2.94583333333333	0.136833333333334	1.25583333333333	-8.72016666666667	1.38183333333333	1.28783333333333	1.34183333333333
"CDK5"	-4.24483333333333	-4.24483333333333	2.51516666666667	1.74216666666667	1.87516666666667	-4.24483333333333	2.21316666666667	-4.24483333333333	-4.24483333333333	2.05116666666667	1.80216666666667	2.31616666666667	0.0504166666666668	0.407416666666667	0.908416666666667	0.158416666666667	0.688416666666667	-0.443583333333333	-1.99958333333333	-1.02458333333333	-2.24558333333333	-0.711583333333333	-0.558583333333333	-1.93858333333333	1.15225	0.0552499999999994	-0.165750000000001	-6.07175	0.949249999999999	1.19525	1.17225	0.793249999999999	1.72525	-0.517750000000001	-0.924750000000001	-6.07175	0.328166666666668	0.0601666666666678	-1.22483333333333	-0.132833333333332	-0.921833333333332	-0.0598333333333323	0.0311666666666677	-1.40183333333333	-1.21583333333333	-0.941833333333332	-1.34483333333333	0.115166666666668
"CDK5RAP3"	3.10325	1.34225	2.37225	2.08725	1.14425	2.29525	2.57725	5.13025	2.80025	1.74825	1.82325	2.01825	2.2965	1.7175	2.3545	2.3415	3.3785	3.5635	2.5545	2.5055	3.4175	2.9105	0.9885	0.4135	1.73858333333333	3.60458333333333	3.22758333333333	2.98458333333333	2.94258333333333	1.63358333333333	3.28058333333333	2.00658333333333	2.16858333333333	2.46858333333333	1.78758333333333	0.598583333333333	2.02766666666667	2.43766666666667	1.96666666666667	2.84166666666667	2.94866666666667	2.17866666666667	2.38066666666667	2.68666666666667	2.50466666666667	2.64966666666667	1.51666666666667	2.30266666666667
"CDK6"	3.861875	2.938875	-4.918125	4.226875	4.044875	3.827875	3.644875	3.973875	-4.918125	3.825875	2.997875	3.938875	2.13729166666667	1.30829166666667	2.02729166666667	3.02429166666667	3.12529166666667	2.50829166666667	1.79629166666667	2.14729166666667	1.56529166666667	2.57129166666667	3.44229166666667	1.79229166666667	2.795125	1.993125	0.561125	1.379125	3.310125	3.210125	3.001125	2.909125	3.074125	1.018125	1.444125	2.750125	0.683708333333334	1.15770833333333	1.74770833333333	2.26370833333333	2.60570833333333	3.79470833333333	1.12670833333333	1.73370833333333	3.19470833333333	3.28570833333333	3.36570833333333	2.48570833333333
"CDKN2AIP"	-3.99758333333333	-3.99758333333333	0.603416666666665	0.765416666666665	-0.140583333333335	-0.212583333333335	-3.99758333333333	-3.99758333333333	1.67641666666667	1.52441666666667	1.07341666666667	1.15841666666667	-0.56275	0.50825	0.16125	-1.73975	1.05425	-2.43075	-0.52175	0.0952500000000001	0.86625	-3.04575	-0.64775	-3.27875	-1.32116666666667	-2.54416666666667	-1.99516666666667	-1.70316666666667	1.63583333333333	-0.634166666666667	-2.74116666666667	1.42983333333333	1.22583333333333	-2.08116666666667	1.93283333333333	-2.74616666666667	-2.1725	-0.499499999999999	-1.3415	1.6975	-0.679499999999999	1.5005	-1.0435	-0.808499999999999	-4.0305	-1.5905	-0.285499999999999	-0.288499999999999
"CDV3"	4.66560416666667	3.65360416666667	4.20560416666667	4.20760416666667	4.44760416666667	3.47960416666667	3.96760416666667	4.17460416666667	3.72260416666667	4.21860416666667	4.48760416666667	3.71960416666667	4.0969375	3.7339375	4.8749375	4.2599375	3.8339375	4.3779375	4.0139375	3.6169375	3.9819375	4.1019375	4.3119375	3.7459375	4.52402083333333	3.96302083333333	4.27602083333333	3.71802083333333	4.07202083333333	4.07602083333333	3.72402083333333	3.91802083333333	3.62702083333333	4.82702083333333	4.15002083333333	4.07502083333333	3.9694375	4.1724375	4.2744375	4.1014375	4.2614375	4.1454375	3.8884375	3.2974375	3.7494375	4.3984375	4.4154375	4.2764375
"CEBPZ"	-0.451958333333333	0.100041666666667	0.384041666666667	-1.03195833333333	-1.54195833333333	-0.531958333333333	-0.587958333333333	-1.46095833333333	0.0420416666666665	-0.112958333333333	-0.544958333333333	-0.137958333333333	1.079125	0.663125000000001	2.294125	-5.597875	-5.597875	-1.098875	1.217125	-0.190874999999999	1.150125	1.410125	-2.487875	1.283125	0.491958333333333	-0.915041666666667	0.983958333333333	-1.69504166666667	-1.02604166666667	-1.70404166666667	-1.18204166666667	0.567958333333333	-1.66304166666667	1.33495833333333	-0.106041666666667	-0.964041666666667	-0.190125000000001	0.0728749999999994	0.132874999999999	-1.394125	-0.592125000000001	-1.119125	-1.138125	0.390874999999999	-0.327125000000001	-0.667125000000001	-0.672125000000001	-0.373125000000001
"CECR5"	3.95508333333333	2.79208333333333	2.34708333333333	3.23708333333333	0.759083333333333	-4.76891666666667	6.61508333333333	2.62808333333333	2.99908333333333	-4.76891666666667	-4.76891666666667	-4.76891666666667	-6.01658333333333	1.61541666666667	2.76541666666667	1.40141666666667	-1.71258333333333	1.62441666666667	3.24441666666667	2.79341666666667	3.39441666666667	1.76441666666667	-6.01658333333333	1.39941666666667	1.16133333333333	1.90033333333333	1.16933333333333	0.760333333333333	0.189333333333333	-1.17166666666667	2.01433333333333	4.06033333333333	2.02033333333333	-0.926666666666667	-2.38766666666667	-2.53266666666667	0.439166666666667	1.69816666666667	0.561166666666667	-1.40683333333333	0.0651666666666668	1.25516666666667	1.82516666666667	1.94816666666667	1.69716666666667	0.156166666666667	0.935166666666667	-2.91683333333333
"CELF1"	1.90202083333333	0.317020833333333	1.65602083333333	-0.565979166666667	2.12602083333333	2.14702083333333	-0.154979166666667	0.0560208333333327	0.845020833333333	-5.70597916666667	0.399020833333333	1.06702083333333	0.261520833333334	2.01252083333333	2.24052083333333	0.504520833333334	1.98652083333333	2.37452083333333	0.447520833333334	0.317520833333334	0.525520833333334	-6.40847916666667	0.148520833333334	-0.322479166666666	0.879270833333333	0.596270833333333	0.308270833333333	0.112270833333333	0.461270833333333	0.0382708333333333	1.07427083333333	0.318270833333333	-0.0977291666666668	0.606270833333333	0.0692708333333333	-0.277729166666667	1.3921875	1.2651875	-0.1298125	0.2311875	-0.0898124999999997	1.2641875	-0.3908125	0.3071875	0.2901875	0.5631875	-0.4028125	-0.2118125
"CELF2"	0.5875625	2.0255625	2.3165625	1.2865625	1.3045625	1.5075625	0.9375625	1.4685625	0.0365624999999999	1.7715625	0.9755625	1.4955625	2.16189583333333	1.56789583333333	2.07689583333333	1.75789583333333	2.01589583333333	2.02289583333333	0.350895833333333	0.757895833333333	1.23089583333333	0.306895833333333	0.100895833333333	1.36289583333333	0.918729166666667	2.92772916666667	1.93072916666667	-6.58427083333333	1.86072916666667	2.26372916666667	2.80272916666667	1.66872916666667	1.96572916666667	2.82372916666667	1.82672916666667	1.30872916666667	1.9328125	1.9988125	2.9478125	0.6438125	0.6198125	1.9668125	0.2548125	-0.6951875	1.6748125	1.8128125	1.8568125	0.6998125
"CEND1"	-4.21375	-2.92775	-3.77375	-2.45675	-3.12375	-2.95175	-2.27575	-2.20675	-3.93575	-3.21375	-2.95275	-2.79875	-4.817	-4.817	-0.159999999999999	-4.817	0.924000000000001	-4.817	0.653000000000001	-4.817	0.288000000000001	-4.817	-4.817	-4.817	-2.25308333333333	-0.241083333333334	-1.80208333333333	-0.899083333333334	-1.53708333333333	-0.770083333333334	-2.62308333333333	-1.35508333333333	-2.07308333333333	-7.75908333333333	-7.75908333333333	-7.75908333333333	-4.89516666666667	-4.89516666666667	-4.89516666666667	-4.89516666666667	0.692833333333332	0.734833333333332	-4.89516666666667	0.854833333333332	-4.89516666666667	0.0478333333333323	-4.89516666666667	-4.89516666666667
"CENPV"	-1.15979166666667	-0.617791666666665	-0.556791666666665	-1.31479166666667	-1.89279166666667	-1.41079166666667	-2.30379166666667	-1.84279166666667	-1.84579166666667	-8.38579166666667	-0.937791666666665	-8.38579166666667	-2.68820833333333	-2.79320833333333	-2.21020833333333	-2.82920833333333	-2.66120833333333	-2.70420833333333	-2.52520833333333	-3.04320833333333	-2.42620833333333	-2.30020833333333	-2.12420833333333	-2.34920833333333	-3.56845833333333	-3.56845833333333	-3.56845833333333	-3.56845833333333	-3.56845833333333	-3.56845833333333	-3.56845833333333	-3.56845833333333	-3.56845833333333	1.50154166666667	3.52854166666667	-3.56845833333333	1.81645833333333	-4.88754166666667	-4.88754166666667	0.630458333333333	0.292458333333333	0.375458333333333	-4.88754166666667	-4.88754166666667	-4.88754166666667	-4.88754166666667	0.443458333333333	-4.88754166666667
"CEP170"	-5.157625	-5.157625	-0.121625	-5.157625	-5.157625	-5.157625	-3.216625	-2.550625	-3.205625	-5.157625	-0.277625	-5.157625	-1.563875	-7.467875	-7.467875	-3.711875	-1.841875	-2.838875	-2.072875	-1.720875	-7.467875	-7.467875	-1.213875	-0.639875	-5.718625	-5.718625	-1.556625	-3.190625	-0.800625	-1.944625	-5.718625	-2.587625	-5.718625	-5.718625	-1.083625	-5.718625	-2.770875	-6.400875	-5.355875	-4.165875	-2.520875	-5.526875	-5.011875	-4.967875	-3.426875	-1.430875	-3.188875	-0.707875
"CFL1"	9.635375	9.357375	9.796375	9.591375	9.345375	9.685375	9.575375	9.354375	9.382375	10.236375	10.150375	10.316375	9.59895833333333	9.37495833333333	9.38495833333333	9.83795833333333	9.67095833333333	10.0009583333333	9.49095833333333	9.17695833333333	9.32495833333333	9.98295833333333	10.3439583333333	10.2379583333333	9.678375	9.184375	9.684375	9.738375	9.194375	9.885375	10.017375	8.981375	9.484375	10.271375	10.211375	10.095375	9.65929166666667	9.32429166666667	9.75929166666667	9.20029166666667	9.57429166666667	9.54429166666667	9.29629166666667	9.67329166666667	9.63629166666667	10.2022916666667	10.1432916666667	10.4132916666667
"CHAMP1"	-3.040625	2.376375	3.481375	-3.040625	0.247374999999999	-3.040625	-3.040625	-3.040625	-3.040625	-3.040625	2.205375	2.153375	-0.904208333333333	0.324791666666667	-7.26220833333333	0.316791666666667	0.940791666666667	0.805791666666667	-0.951208333333333	-0.845208333333333	0.737791666666667	-0.334208333333333	-0.308208333333333	-3.34120833333333	-1.84754166666667	1.08945833333333	1.48145833333333	-4.03854166666667	0.833458333333333	-1.74654166666667	-2.28054166666667	0.850458333333333	-0.143541666666667	-3.28654166666667	0.681458333333333	-2.41354166666667	-0.118625	-0.280624999999999	-0.291624999999999	-1.016625	-1.102625	-1.842625	-1.176625	-1.772625	-0.905624999999999	-1.209625	-0.534624999999999	-0.568624999999999
"CHCHD3"	3.96529166666667	3.88429166666667	3.70229166666667	4.32729166666667	4.00629166666667	3.80429166666667	3.89029166666667	4.24329166666667	3.67429166666667	3.47629166666667	3.78929166666667	4.19229166666667	4.11320833333333	2.85620833333333	4.16720833333333	4.15320833333333	3.99520833333333	3.89820833333333	4.53720833333333	4.03120833333333	4.42420833333333	4.23120833333333	2.20320833333333	4.34520833333333	4.69429166666667	3.66029166666667	4.03629166666667	3.81429166666667	3.65829166666667	4.02129166666667	4.35529166666667	3.64329166666667	3.70929166666667	4.17029166666667	3.55229166666667	3.64029166666667	3.46820833333333	4.27020833333333	3.97620833333333	3.70720833333333	3.77320833333333	3.78820833333333	3.78320833333333	3.92420833333333	3.99520833333333	4.00320833333333	4.25320833333333	4.01320833333333
"CHD4"	2.0443125	1.4013125	2.0023125	1.2723125	0.6963125	0.9543125	1.0673125	1.3393125	1.3563125	1.2863125	1.2693125	1.2013125	1.6928125	1.3328125	1.5558125	1.8118125	1.3698125	0.8908125	1.2858125	0.8048125	0.6038125	1.5598125	1.2418125	1.7408125	1.6710625	1.7680625	1.8090625	0.9720625	1.0420625	1.1370625	1.0600625	1.3330625	1.3900625	0.8890625	1.4820625	1.3370625	1.7548125	2.0728125	1.8428125	1.0478125	1.4538125	1.6388125	0.7188125	0.4258125	0.9788125	1.3518125	1.1768125	1.4278125
"CHERP"	-4.58747916666667	2.95952083333333	3.27052083333333	3.15952083333333	1.31252083333333	3.27252083333333	2.39352083333333	-4.58747916666667	-4.58747916666667	2.92752083333333	1.81052083333333	2.89252083333333	1.39760416666667	0.267604166666667	0.890604166666667	0.659604166666667	1.61660416666667	0.464604166666667	1.17660416666667	-0.526395833333333	0.0616041666666667	1.82360416666667	0.455604166666667	1.94860416666667	1.07935416666667	0.0213541666666665	0.553354166666666	-0.188645833333333	8.25135416666667	1.34235416666667	0.653354166666666	-1.07664583333333	0.762354166666666	0.748354166666666	-2.37064583333333	0.460354166666667	1.69752083333333	1.56052083333333	1.30452083333333	1.08052083333333	1.43452083333333	1.37752083333333	1.13352083333333	-0.505479166666666	0.761520833333333	0.0815208333333337	0.103520833333334	0.206520833333334
"CHMP4A"	3.01089583333333	2.88389583333333	2.88889583333333	4.59889583333333	1.93889583333333	4.20989583333333	3.72589583333333	2.39389583333333	2.08589583333333	3.56689583333333	3.75489583333333	4.07689583333333	3.72789583333333	2.85489583333333	3.50789583333333	3.71789583333333	3.06389583333333	3.76589583333333	3.05489583333333	2.84989583333333	2.57089583333333	3.21789583333333	3.39589583333333	3.40789583333333	3.59197916666667	3.74397916666667	3.52697916666667	3.07397916666667	3.79997916666667	3.37297916666667	3.05097916666667	3.55697916666667	3.19097916666667	2.59497916666667	2.96897916666667	2.66297916666667	2.99622916666667	3.76622916666667	2.15822916666667	3.43822916666667	3.89322916666667	3.33522916666667	2.65522916666667	3.75022916666667	4.18122916666667	2.79022916666667	3.02422916666667	3.14722916666667
"CHMP4B"	3.03827083333333	1.89027083333333	2.05327083333333	5.89627083333333	3.18127083333333	2.71227083333333	1.92127083333333	1.60027083333333	6.01027083333333	5.93527083333333	2.22227083333333	5.15027083333333	3.2844375	2.7734375	3.4314375	3.4224375	3.5684375	3.1264375	3.8594375	4.6454375	5.3754375	2.6354375	3.5194375	1.9694375	3.41177083333333	2.80877083333333	2.84277083333333	4.01077083333333	3.67477083333333	3.80677083333333	2.49577083333333	3.83777083333333	3.92377083333333	3.65177083333333	3.52877083333333	3.61777083333333	3.75052083333333	3.25652083333333	3.86652083333333	2.87352083333333	3.95852083333333	3.80152083333333	3.29352083333333	3.25152083333333	3.90052083333333	3.87652083333333	2.25652083333333	3.52552083333333
"CHMP5"	3.1745	-4.8615	2.4425	2.6255	2.1715	2.1965	2.4185	-4.8615	-4.8615	2.5815	2.4205	3.5955	-5.2585	-5.2585	3.8545	5.4955	5.6405	-5.2585	-5.2585	4.4885	5.5765	-5.2585	5.0825	5.1965	0.908916666666667	-0.118083333333333	0.716916666666667	1.15191666666667	0.101916666666667	1.03291666666667	1.09591666666667	-0.583083333333333	0.920916666666667	1.03291666666667	1.12091666666667	1.65991666666667	1.42708333333333	0.292083333333334	0.490083333333334	0.618083333333334	0.332083333333334	0.267083333333334	0.268083333333334	1.92608333333333	0.123083333333334	0.723083333333334	0.445083333333334	2.13008333333333
"CHMP6"	-3.3074375	-3.3074375	-3.3074375	-3.3074375	-3.3074375	-3.3074375	-3.3074375	5.1655625	-3.3074375	4.8005625	4.7845625	4.1635625	-1.71377083333333	1.88422916666667	1.39722916666667	-7.74177083333333	0.923229166666667	1.36222916666667	1.02722916666667	0.858229166666667	-7.74177083333333	-1.33777083333333	1.76722916666667	1.77022916666667	-1.1651875	-0.8031875	-0.9051875	-1.0211875	0.4478125	-0.0801875000000001	-0.3141875	-0.7201875	-1.4011875	-1.4821875	1.2698125	-1.3701875	-6.23060416666667	0.829395833333334	0.521395833333334	0.297395833333334	0.351395833333334	0.129395833333334	0.403395833333334	0.175395833333334	0.651395833333334	0.804395833333334	0.752395833333334	-6.23060416666667
"CHORDC1"	4.99375	5.15175	5.56075	-2.88125	-2.88125	5.35275	5.21175	5.05275	-2.88125	-2.88125	4.92275	-2.88125	1.31716666666667	2.16916666666667	1.92716666666667	2.20816666666667	2.25416666666667	1.88916666666667	2.42216666666667	1.98516666666667	1.38716666666667	1.38716666666667	1.32016666666667	1.57316666666667	2.54208333333333	2.46108333333333	1.76208333333333	1.12208333333333	2.16908333333333	1.86408333333333	1.74908333333333	2.21908333333333	1.81908333333333	0.693083333333333	2.10508333333333	1.33408333333333	2.04	1.288	2.383	2.009	2.416	2.436	1.989	1.61	1.672	1.729	1.331	0.937000000000001
"CHTOP"	-6.45279166666667	-6.45279166666667	2.98420833333333	0.413208333333333	2.22720833333333	0.777208333333333	4.07720833333333	0.692208333333333	4.11820833333333	1.24720833333333	0.925208333333333	2.10520833333333	4.17154166666667	1.84854166666667	0.692541666666667	3.44954166666667	0.235541666666667	0.289541666666667	1.72754166666667	0.482541666666667	-6.21145833333333	2.75654166666667	3.43054166666667	-6.21145833333333	2.715375	-6.148625	2.047375	2.017375	1.670375	2.236375	-2.995625	1.442375	-0.130625	1.588375	1.412375	0.806375	1.024875	1.161875	0.870875	0.834875	0.312875	-0.0911249999999999	0.387875	0.603875	0.351875	0.241875	1.198875	-0.237125
"CIAPIN1"	3.75625	3.52125	2.82025	-4.78475	3.31225	1.72325	3.77625	2.42425	2.38225	-4.78475	-4.78475	-4.78475	0.3325	-0.1615	-0.3015	0.0605000000000001	0.2695	3.9955	-2.7345	1.7685	4.5305	-0.1335	-2.4675	-0.5815	-0.0746666666666664	-0.719666666666666	1.34433333333333	-0.0476666666666665	0.678333333333333	-0.0736666666666665	-0.0746666666666664	0.766333333333334	0.753333333333333	0.781333333333333	0.601333333333333	0.642333333333333	-0.843083333333333	0.883916666666667	0.108916666666667	1.05691666666667	1.39491666666667	-0.247083333333333	-1.38608333333333	-0.243083333333333	1.05191666666667	0.927916666666667	0.544916666666667	1.32691666666667
"CIRBP"	4.59385416666667	4.66185416666667	2.54585416666667	2.37585416666667	2.26385416666667	3.11685416666667	4.65885416666667	4.77885416666667	5.09185416666667	5.53085416666667	6.34885416666667	6.02185416666667	3.75402083333333	4.44202083333333	4.11902083333333	4.00802083333333	3.94502083333333	3.73102083333333	4.59802083333333	4.69002083333333	4.40402083333333	4.43002083333333	5.16702083333333	4.70102083333333	4.01077083333333	4.20377083333333	4.44777083333333	3.98477083333333	4.06977083333333	3.52077083333333	4.97077083333333	4.46877083333333	3.69677083333333	5.05477083333333	4.76477083333333	4.79577083333333	4.08735416666667	4.33235416666667	4.02135416666667	4.00835416666667	3.97935416666667	3.80035416666667	4.65735416666667	4.66035416666667	4.70735416666667	4.30635416666667	4.57335416666667	4.85535416666667
