"MSP"	"SRS2821229"	"SRS2821227"	"SRS2821226"	"SRS2821225"	"SRS2821224"	"SRS2821223"	"SRS2821222"	"SRS2821221"	"SRS2821218"	"SRS2821217"	"SRS2821215"	"SRS2821213"	"SRS2821212"	"SRS2821210"	"SRS2821207"	"SRS2821206"	"SRS2821205"	"SRS2821204"	"SRS2821020"	"SRS2821017"	"SRS2821016"	"SRS2821015"	"SRS2821014"	"SRS2821012"	"SRS2821011"	"SRS2821009"	"SRS2821008"	"SRS2821007"	"SRS2821006"	"SRS2821005"	"SRS2821004"	"SRS2821003"	"SRS2821002"	"SRS2821001"	"SRS2820998"	"SRS2820997"	"SRS2820996"	"SRS2820994"	"SRS2820993"	"SRS2820991"	"SRS2820990"	"SRS2820986"	"SRS2820979"	"SRS2820976"	"SRS2820975"	"SRS2820974"	"SRS2820972"	"SRS2820967"	"SRS2820965"	"SRS2820964"	"SRS2820963"	"SRS2820962"	"SRS2820960"	"SRS2820959"	"SRS2820958"	"SRS2820957"	"SRS2820956"	"SRS2820953"	"SRS2820952"	"SRS2820951"	"SRS2820950"	"SRS2820949"	"SRS2820947"	"SRS2820946"	"SRS2820943"	"SRS2820942"	"SRS2820941"	"SRS2820940"	"SRS2820939"	"SRS2820937"	"SRS2820936"	"SRS2820935"	"SRS2820933"	"SRS2820932"	"SRS2820929"	"SRS2820928"	"SRS2820926"	"SRS2820924"	"SRS2820923"	"SRS2820917"	"SRS2820914"	"SRS2820910"	"SRS2820909"	"SRS2820902"	"SRS2820901"	"SRS2820898"	"SRS2820897"	"SRS2820896"	"SRS2820895"	"SRS2820894"	"SRS2816074"	"SRS2816073"	"SRS2816071"	"SRS2816070"	"SRS2816066"	"SRS2816065"	"SRS2816062"	"SRS2816052"	"SRS2816048"	"SRS2816045"	"SRS2816044"	"SRS2815679"	"SRS2815673"
"msp_0003"	0	0.000314950278936399	0.00297072536118667	0	0.000562106365854593	0.000697699169462062	0.000700412450425996	7.35124818646094e-05	0.00173983035962487	0.000433147469524982	0.00502246788881378	0.000363500405043308	0.00300134995216189	1.73576045243385e-05	0	0.00189143856393419	0.00167467766414865	0	0.00418149513948158	3.17751337335941e-05	0.000271637239299076	4.77920970253096e-05	0.00241947356594373	0	0	0.00033180174463498	0.00015384934007509	6.64315622046168e-05	0.000961197795441222	5.66323568971132e-05	9.97192901980924e-05	0.000141012927701307	0.0367323089290027	0.000180502787603534	0	0.000147105907600183	0.00328822644963065	5.13452454302732e-05	0.000466132791393479	0	0.00738705208683278	8.78112175903431e-05	0.00913395374633341	2.3388484679568e-05	0.00407457051463481	0	0.00130442230593575	0.0414943650137264	0.000498434681718616	0.00418203132652707	6.94989309967061e-05	0	3.77291521980026e-05	5.89682372881868e-05	0.0063395729207305	0.000564448560215196	0	0.00770529991955377	0.000194625129482008	2.01735327285308e-05	0	0.000564464969065273	0.00642093276011084	0	0	0	0.000948277449409858	0	0.000188945369926858	0.00431072774113497	0.00223586984352517	0.000889131046540173	0.00309988994919572	0	0.00013568491336956	0.00317040005725327	1.54797430362656e-05	7.9914032904178e-05	0	0.0166941872222182	9.19535659344346e-05	0.000134864739743472	0.00179747553065546	0.000132892372279859	0.000253004427577483	1.77824954586242e-05	0.000940850022889336	0.00014454333990484	0.0021013786268522	0.011286566844657	0.0244884343731211	0.00346918518372923	0.000374549138536981	0.00025596679349706	0.000628284510120194	0.00340439390526745	0.000571867025698775	0.00649047777461494	0	0.00423704261668164	0.00354586228124176	0.00393697520137163	1.6569284462982e-05
"msp_0005"	0.0076542045446944	0.00262504210748294	0.000613130325986144	0.0015194666428319	0.00259590939867394	0.00211937619650152	0.00244087131308833	0.00550095288820832	0.000710868684298238	0.00050361987528103	0.00260998661205445	0.000171364476663274	0.000288339296714243	0.000164108260957382	0.00589726100770075	2.20922743316662e-05	0.000102237415438138	0.000538883053924231	0.00588486842693835	0.0215085880242698	0.0175580978727305	0.00927350498048796	0.00132499593203003	0.0214554480764313	0.0219837658896878	0.0076895436579231	0.00550011390768448	0.249776979755456	0.00917189235220194	0.00452586918869429	0.00972263079431401	0.000879435463083422	0.00365786313917612	0.000786060526660553	0.0466797051301339	0.00947102446284711	0.00352193240504674	0.000289154803212591	0.00894039468060226	0.000617009766728828	0.039007560687445	0.000423445204824543	0.000130903353709474	0.00813529458770974	0.0213020468976124	0.00362899612707958	0.00064749637354883	0.00207174682098292	0.0439722743624537	0.00525163284071627	0.019726722887644	0.122453843022791	0.000816067588282723	0.00609036050761068	0.00585191346528969	0.00779115403272038	0.00323971057340699	9.72217456450377e-05	0.000337779150340674	0.000689934819315754	0.00175181627506807	0.00208903198521136	0.000166921995496816	0.0118693327501672	0.00145207807763599	0.00719762436791094	0.000563442523338673	0.00769497835480853	0.00223585354413449	0.00745202494979313	0.00128562516002697	0.0109569684523132	0.00776197367825969	0.000562415267699801	0.222853716344123	0.0523420167465827	0.000961464039696941	4.93086586004502e-05	0.0112847134003939	0.000167305580004801	0.00149859460158011	0.000497962115975896	0.00346655995197839	0.00164303296636917	0.00131750709892742	0.00514324484034055	0.00217238057523851	0.000455982082586402	0.000501172356557542	0.0038078125082254	0.00673882545366015	0.000545438463730799	9.89997723005237e-05	0.00174564741150698	0.000552838337062282	0.00071070717646844	0.00176525899809538	1.20035256069497e-05	0.0020159230472461	0.0102087377234406	0.000619118811010465	0.000285480495209073	0.000287703030220869
"msp_0007"	3.34463821048477e-05	0.00796413400997434	0.000141611318946038	0.00345536465168055	0.00108588729767365	0.00410473108361484	0.001388931104524	0.00014286387985009	0.0048446945546629	0.00087317029570909	0.00267626357020718	0.000152323979256244	0.0196988164982503	0.00443092304584932	0.00162991670067976	0.00683670920279178	0.00167899755494181	0.00125739379248987	0.040739607544226	0.00145053485493857	0.00147317373951155	0.00542807932752843	0.00498229464500182	0.000136511946718041	0.000977136093144061	0.00305349347482053	0.000875757781965899	0.000373914792980272	0.00228145460207206	0.0181011170732398	0.000397215172622401	0.00305224756411539	0.0143409851236766	0.000713277144562354	0.00287447971515972	0.000783122625753918	0.00141040726939923	0.0133470614305326	0.00215001733884951	0.00256655323135101	0.013737954047025	0.00952263870757499	0.0021168450224861	0.019272111375964	0.0120688458231647	0.00112006053304925	0.0180638915475006	0.0102514324767362	0.00479430817599579	0.00363696113096536	0.0377818135928936	0.0157248567542087	0.00112349030989608	0.0133268216271302	0.0125043245272464	0.000114653613793712	0.00155294483778106	0.000362198660246219	0.000184974296615131	0.00291911018581841	0.0358409175274887	0.00231243050771151	0.020193852077437	0.00189053591067416	0.00640051926847385	0.00660995706041532	0.0245613065974332	0.00149858869820895	0.00736886942714747	0.00356654467501336	0.0160694129399164	0.0037107001083722	0.00315265403343735	0.00898088380105892	0.000746267023532579	0.0041705431904387	0.0707510255329762	0.00531853393455891	0.000554885943499196	0.00288783979399591	0.00551721395606608	0.00242237821000774	0.00302469444583396	0.0065117262417131	0.00382063601006635	0.000722242892473354	0.0012357433136457	0.00707219269266361	0.00673923728335576	0.0085860030427405	0.00175801294769138	0.0118276611009012	0.00521563800403259	0.0176663207655944	0.000639991674905042	0.00304067010403414	0.000544635262570262	0.0105973983215642	0.00534021370004224	0.00174370599994206	0.0117843637323015	0.000728639170911529	0.00371151971970796
"msp_0008"	0	0.00366163932989535	0.000483968353760636	0.0533458736730059	0.000765231166242958	0.00132181801220119	0.00409543053560408	0.000764252405799996	0.00314497157216769	0.000684097987583106	0.0037963441629883	0.00164440659424354	0.00189877980052163	0.00381867299535447	1.89840547500139e-05	0.00297226060046802	0.000329751663877937	0	0.00170337328745677	4.44851872270317e-05	8.83237649254664e-05	0.00302928368837347	0	7.49854355211776e-05	0	0	0.000121304287366898	1.70824017097586e-05	0	0	5.15216332690144e-05	0.000124333979263518	0.00178502370180478	0.000358094239923141	0	0.00230610143384993	0	0	0.000159678707086347	0	0	0.000160011552053514	0.00733575504537696	0	0.00816338155531465	0	0.00708945665310382	1.15555599576736e-05	0.000580117957317988	8.84751621781321e-05	2.01181116043097e-05	0	0.00901028049528595	0	8.09698718467756e-05	0.00064558804074613	0.00801680541507819	0.00384883734230061	0.000279874153139416	0.000143232082372569	0.0149507827400381	7.6739950477152e-05	0.031980399648351	7.92345310425046e-05	8.19721495439672e-05	0.00237667220819024	0.000800972214550075	0.000239303430865827	0.00338941475000373	0	0.000539133131624215	0.00219588425130376	3.76886316011638e-05	2.17072559463081e-05	2.18846634467032e-05	0.00460352107636155	0	0.000402970761665748	0.000327240428217475	0.00698500796520044	0.000263434540244597	0.000472026589102151	0.000696980307805179	0.00767755478035005	0	0	0.000183957243281348	0	0.0203659686243544	0.000261458093882758	1.74859742310543e-05	0.000430781729613214	0	0.0025596679349706	0.00353036058067537	0	7.52878157082421e-05	0.000576169229133586	0	0.00671951502158357	0	0.00208467152315463	0
"msp_0009"	0.00032275758731178	0.000662764934805292	2.33425251009953e-05	0.00325832151751653	0	7.22663923171627e-05	0.000155940885189184	0.000522909540810524	0.000100959949326404	7.39100840856119e-05	6.4951418989674e-05	0	0.000212977889618475	3.31372450010099e-05	3.25440938571667e-05	0.00017673819465333	4.0318980736167e-05	4.64918713189533e-05	0.000635186467486505	7.94378343339852e-05	0.000286635614475099	8.27170910053435e-05	0.000160781670114755	0.000380695288030594	0.000605321440054317	3.21098462549981e-05	0	5.12472051292758e-05	0.000230369719568557	0.0128862208756306	4.48736805891416e-05	2.27440205969851e-05	0.000623153969693439	4.94926998267755e-05	4.212426658643e-05	0.000350458191635731	0.00155749493364712	0.000551285793040828	5.96779006282309e-05	0.000649847821540727	0.000139663222898729	0.000222455084562203	0.000308311846236787	0.00310482134121265	0.000142405260450321	5.64178638869253e-05	6.60069118666283e-05	0.000118857188136072	0.00024838383804707	6.79362852439229e-05	0.00161493568605504	0.000746234905703044	3.49344001833357e-05	0.000524666111256432	0.000176661538574783	7.40838735282445e-05	7.62467906325372e-05	0.000122003759240832	0.000165672630881378	0	0.00153055346788306	0.000175649219981037	0.000122409463364331	0.000578412076610283	0.00143869486954718	0.000611936753822871	0.000154670496602773	6.86526236090488e-05	0.000725948000245298	0.00183497194386151	0.000306530543063935	2.39496578192639e-05	0.000797114558364615	0.000509133821286135	0	0.000159235668789809	4.64392291087968e-05	2.38041800140105e-05	0	3.27337004357219e-05	4.22489356996051e-05	3.11226322484935e-05	0.000476881263235122	0	0.00016283795604721	2.73576853209604e-05	0.000109531793709505	0.000114740589408997	0.000241723001555085	0.00124236463402008	0.000566276550097989	6.87940404705512e-05	8.08498140454277e-05	0.000249048772051193	4.55278630521879e-05	0.000100442555989116	0	8.23098898762265e-05	2.13486555684156e-05	0.000251687574238781	0	0.000170956343061247	3.16322703384201e-05
"msp_0010"	0	0.00060936032228999	0.0130764825615776	0.00508046266540451	2.17177459534729e-05	5.5185245042197e-05	0.00011497336450389	0.00353137318542067	0.000602993669949479	6.70347274264853e-05	6.4951418989674e-05	0.000135014436158943	0.000537359598421998	0.00225175469602101	0.00105768305035792	2.37916800494867e-05	8.35178886677745e-05	0	0.000153876158320674	0.00178417375914131	0.00223642438735804	0.000349249939800339	0.000238266812338734	0.000182656830115689	0.0318251788572178	0.000108561861147851	0.000257401780510247	0.000250541891743126	0.000154109398607931	0.00953547309255143	0.000227692379285644	0.0001516268039799	0.000194207876733727	0.000515306345255251	3.008876184745e-05	0.00957270060486488	4.08576845133033e-05	0.00422111965063614	3.70970733634949e-05	4.83929228806924e-05	3.58594761496737e-05	0.0122467378132665	0	0.000699705499997076	0.0094913106090139	0.00102547764359176	0	0.00393219197416837	0.110647498324659	0.00408407668268699	0.000219470308410651	0	0.000304627969598688	0.0130954846962304	0.00863249247348237	0.00299510517264188	1.40045125651599e-05	1.5250469905104e-05	4.34287479009439e-05	0.000310672404019375	0.0520315034350594	0.000540590317805715	0	0.00222649032229438	0.00410864488326497	2.94700419688068e-05	0.00718297151485021	1.17690211901227e-05	0.0206066472307073	2.76702118518799e-05	1.80312084155256e-05	1.49685361370399e-05	5.27640842416294e-05	0.0120929149489978	1.96961971020329e-05	0.00630501681814929	9.97583440114894e-05	0.000103718212918188	0	0	0.0150406211090594	0.000973879034109108	7.67011821986561e-05	0.000202358839607967	0.000370086263743658	9.57518986233613e-06	0.000504127101816824	0.00370448188663332	0.0028668347984433	0.00177054507870941	0.00535205318964346	0.00196063015341071	0.0158449135566988	0.00013836042891733	0.00927597689786149	0.00252171689809037	2.88336315478374e-05	0.0138417798141854	9.14942381503525e-06	0.000956050641712779	0.00343857180547006	3.81747173826086e-05	2.10881802256134e-05
"msp_0011"	8.02713170516345e-05	0.00852556711590444	0.010437221056825	0.0322195994945945	0.000633647176054269	0.0061281900684954	0.00659709236325768	0.00114568509472014	0.00973364552546888	0.00166555515067344	0.000984875598149547	0.000463895755007651	0.00621403950248365	0.00173418248838618	0.000961406772697132	0.00187444450675599	0.0059945684573094	0.000226119555960364	0.0108375336156782	0.00146165615174533	0.00311466257822069	0.00282524819722696	0.0113670703642577	0.0064679744895703	0.000795719281733123	0.00278591142269555	0.000375747426721855	0.000265726248818467	0.00146959993517873	0.0144247332380022	0.000774486487205184	0.000902179483680407	0.00990291294927459	0.000896691267449816	0.00810791835915952	0.00540830542647733	0.00981238151271491	0.00809903687129098	0.00229034105113751	0.00791397120966752	0.00135511073028767	0.00360221128159496	0.00852077487895746	0.00782539716570546	0.00559652673569762	0.000448024213219701	0.0167987590700569	0.00286412807522339	0.00526940477897172	0.00215342225087132	0.021005137434136	0.0246814150979499	0.0029219132313342	0.00407183238505352	0.0234959846304461	0.00198262556775588	0.0112098342799346	0.00448935707831498	0.00344213038918592	0.000613275394947337	0.0125571214623094	0.00181958949242491	0.0132536064424472	0.00158944469271264	0.0058551535388548	0.0125334354961455	0.0572943710987129	0.00467426291601038	0.00722633169193949	0.0129219889348279	0.00153986519868589	0.00250273924211308	0.016061010356836	0.0221473212259469	0.00360002713698267	0.00133471695412581	0.00924140659265056	0.00116640482068651	0.000166669037974118	0.0206731503640715	0.00471945464079706	0.00143553141246176	0.0155036433061544	0.00243132635648379	0.00430376680528079	0.000846720360683723	0.00112340301240518	0.000128151827132126	0.0104005350135768	0.058278833651236	0.00234043039707957	0.00375091315898958	0.00104774759018054	0.00395019024558976	7.41453769707061e-05	0.001521856908926	0.00997483464713242	0.00366621967823692	0.0144255915483722	0.00644066691775067	0.0441385981883739	0.0128449625140873	0.000831476820324186
"msp_0012"	8.02713170516345e-05	0.00422854983198087	0.00711324548244331	0.0187373800982372	0.00119192099850531	0.00443584255386803	0.00393023891993757	0.00776596954641412	0.0047243724232739	0.00154695524830351	0.00355244495698625	0.00128263714350996	0.00185454593113933	0.00266044738436679	0.000481381388303924	0.00228060247331508	0.00501539321085963	0.000735416873590715	0.0124782828852138	0.00308854299890535	0.00489113679351404	0.00640781731654728	0.0032427532020735	0.0156296565474783	0.00588975964966797	0.00349079900000765	0.00208584201447959	0.0350606804869623	0.00486636173129994	0.0548814731963774	0.00262095534403986	0.000533726350009249	0.013925549143881	0.00141782028327292	0.00473797703224512	0.00733582548047385	0.0176161992547558	0.00596415561392699	0.00580488552327035	0.01477539634668	3.01974535997252e-05	0.00789715550195819	0.0116435088299479	0.0074609266127822	0.00382002111157986	0.00127272063533152	0.00174446838504661	0.0136454655157329	0.011333971240819	0.00292284017909901	0.00830512225410638	0.015754427834388	0.00292890011137087	0.00286827554194078	0.0025597520849742	0.00181152709794064	0.00588189527736715	0.0134299450601822	0.00195268518339799	0.00384104063151227	0.0225505201504587	0.00400241475044168	0.0070366894546102	0.00416139757035234	0.0102933599213067	0.0229814321400278	0.00821594947430444	0.00526075247198483	0.00620536372812419	0.0165351360719076	0.00618650760736683	0.00974152331798559	0.0122996849230398	0.00629707761133356	0.00468550644393915	0.0062030344235311	0.0197091528280631	0.00269497323730047	0.00145733780765173	0.0185709193805329	0.00214226956312115	0.00466450450824296	0.0203324829506611	0.00661441580211118	0.0109558991750441	0.00291222560241623	0.00317782627134115	0.00326936172939401	0.0036226220499722	0.0227626469385714	0.0221318630767513	0.00581309641976158	0.0049532886074362	0.00644759598754756	0.0056935844736979	0.00284282870587376	0.00437310078475534	0.00250702206248007	0.00378481165148625	0.0130424863110931	0.00894908099551491	0.0100565483748359	0.0014370088525168
"msp_0013"	1.67231910524239e-05	0.135173921021425	0.00325083566239862	0.00860286261015118	0.0360284630223437	0.000122195899736293	0.011831684280498	0.000119284404535027	1.52131430491841e-05	0.000201104182279456	0.000459962089579937	0.0206260515547432	0.0882973564529024	0.0330757044031509	0.00297236057228789	0.0342923079798994	7.34381434837327e-05	0.000612847394658929	0.0477821256738792	3.81301604803129e-05	5.6660528442752e-05	0.000838199855520814	0.0229026709128525	2.49951451737259e-05	1.07772363214419e-05	0.000140671707402849	8.58005935034158e-05	8.73100531832107e-05	0.00364301908255656	5.19129938223537e-05	7.47894676485693e-05	0.00542369077836104	0.000486364073907074	0.00392156862745098	0.0129020610801865	1.94698995353184e-05	0.000161796430672681	0.0263049799483305	0	1.5554868068794e-05	0	0	2.06689505857064e-05	6.6267373258776e-05	0	0	0.0368900057677468	4.62222398306945e-05	0.000316731068650626	0.00383445033225583	5.12097386291519e-05	0	0.00461693032822965	3.93121581921246e-05	0.000923792628797303	0.00506239802443004	0.0288041702326305	2.28757048576559e-05	0.0361455860307411	0.000361106235840702	0.000215776952461412	0	0.000686234870375797	0.00051819383301798	0.105297408341754	0.0001248142953973	0.00146936971772634	1.96150353168711e-05	0.010484810615415	0.000518452390487855	0.0208116207531996	0	3.76886316011638e-05	0.0049196535521951	0.00252986709443889	0.00270700636942675	0.053327714759935	3.7406568593445e-05	5.081373108967e-05	0	0.000464738292695656	0.0040718777191779	4.83550931252397e-05	0.000314109243570576	0	0	0.011273349229486	0	1.28918934162712e-05	0	0.0190314653380913	5.24145070251819e-05	0.12184726975128	7.37922287559091e-05	0.000234143295696967	0.157833301881624	0.00420810833756494	0.00134439486797837	0.00532648956431969	0	5.27658077565737e-05	0.00363157746231077	1.6569284462982e-05
"msp_0014"	1.67231910524239e-05	0	0	0	0	0	4.75751853119545e-05	2.91275871539018e-05	6.63846242146215e-05	0	5.16960273591283e-05	0	0.000183488643363609	0	7.86482268214862e-05	0	0	0	0	9.53254012007823e-06	3.99956671360603e-05	0	1.54970284447957e-05	1.34589243243139e-05	1.43696484285891e-05	0	0	4.74511158604406e-05	1.11212968067579e-05	0	1.16339171897774e-05	7.58134019899502e-06	4.55966319287882e-05	0	2.20650920214633e-05	9.95128198471829e-05	0.000174870889716938	0	0	0.000112340713830179	0	2.73190454725512e-05	4.30603137202216e-05	0.000849781610024304	1.24604602894031e-05	0	0	7.92381254240478e-05	0.000185037624316944	0	0	0.00167337524309167	5.17029122713369e-05	4.9896200782312e-05	0	0	0	0	9.65083286687641e-06	0	0.000197490770049428	0	0	3.4863193658702e-05	2.84393171887233e-05	0	0	0	0.000167398968093094	0	0	1.49685361370399e-05	6.40706737219785e-05	0	0	1.07349889071781e-05	0	0	0	1.27297723916696e-05	0	9.0774344058106e-06	0	0	0	0	9.82977635854531e-06	2.23520628718824e-05	0.000101523660653136	1.93022753873177e-05	9.28101709186727e-05	0	1.8149958255096e-05	0	3.38206982673396e-05	6.08742763570398e-05	0	2.40070512138994e-05	0	0.000162963177564678	0	1.65977032098298e-05	0
