rowname,BBM_673_P283_01_VEB_001_R4,BBM_673_P283_01_VEB_002_R3,BBM_673_P283_01_VEB_003_R3,BBM_673_P283_01_VEB_004_R3,BBM_673_P283_01_VEB_005_R3,BBM_673_P283_01_VEB_006_R2,BBM_673_P283_01_VEB_007_R2,BBM_673_P283_01_VEB_009_R2,BBM_673_P283_01_VEB_010_R2,BBM_673_P283_01_VEB_011_R2,BBM_673_P283_01_VEB_012_R2,BBM_673_P283_01_VEB_013_R2,BBM_673_P283_01_VEB_014_R2,BBM_673_P283_01_VEB_015_R2,BBM_673_P283_01_VEB_016_R2,BBM_673_P283_01_VEB_017_R2,BBM_673_P283_01_VEB_018_R2,BBM_673_P283_01_VEB_019_R2,BBM_673_P283_01_VEB_020_R2,BBM_673_P283_01_VEB_021_R2,BBM_673_P283_01_VEB_022_R3,BBM_673_P283_01_VEB_023_R3,BBM_673_P283_01_VEB_024_R3
P02930,24.210359054601064,23.924017860520085,23.936165405966122,24.109578163020082,23.99941876806211,24.07708235810062,24.159267344078227,23.66368239424839,24.109674412002207,23.954401479523323,24.041403845378202,23.875202710805723,23.682918350203032,23.843050281451415,23.67288562029183,23.76801423011177,23.48070444910915,23.806377754436863,23.79902054619916,23.92097002702631,23.68632319176578,23.863840267613025,23.976051087232936
P02931,27.50539332606946,27.523541033991858,27.772603346075005,27.001684954367686,27.662211382339994,27.370182368427876,27.016851531612353,27.746832849296965,27.386975480398423,27.4413688998921,27.347998289294356,26.1841054212281,26.041871724116202,26.352043375477454,26.36931516450952,26.326079291171027,26.23679421749669,26.385083752062524,26.34857491720973,26.30020056589099,25.92807624074316,26.38070924116512,26.3714763606708
P02942,19.67464824812548,19.956581263821917,19.56102606949564,21.48588575433279,19.86733479859432,21.041959308957573,20.30724322465754,19.36167842335849,20.646791140050524,19.71689405831519,20.281815255023595,16.263363319230486,,16.873347868884153,14.548357703875299,,,19.269560432411502,,18.44465114318527,,18.107941603938656,17.36347073989593
P02942;P07017,18.971708599369794,19.528007145179043,19.628481383447813,21.163610839817302,19.334618379405924,20.58624752120614,20.262806095712993,19.814498798478056,20.650637913452815,19.701001289390224,20.160790121411296,,,,,,,,,17.84680808495859,,,
P02942;P07017;P07018;P50466,19.11413426002076,19.535345335216114,19.2228925069916,21.118494829741067,19.256670129250168,20.597593128801023,19.840308457718333,18.950151658566217,20.218334016385555,19.46951208157761,20.084378052657332,,,,,,,,,17.76861460922582,15.86121389265471,,
P02943,21.66392732469386,21.54496053142001,22.187410708295744,21.872720106807904,21.429512141520668,21.806005054397616,22.36220415440583,21.612462184331925,22.078812440653586,21.88686669061429,22.064943097292684,21.864436057561164,21.224677518858464,21.693639239155672,21.871488818867782,22.118580490413983,21.934382496491537,22.160998920845685,21.976974284752245,22.290015589411837,21.666049443011296,22.152139031842893,22.237744315517034
P03004,20.87860191622465,20.97285207916242,21.120608007713624,20.929851219356312,21.094757513367213,21.02740485652694,20.908222559335922,21.030451368297808,20.893359312756967,21.021684851713,21.069412477759148,20.92175269455174,21.061470193228033,21.162394287116694,21.238992643048597,21.15386295313562,21.22951231773237,21.179612043405612,21.170632990545556,21.101372084571924,20.816974934088293,21.135032717948786,21.143597641423764
P03007,17.757458269776887,17.83241382051647,17.909229937446664,17.528174535508594,18.08611823472003,17.748315769213086,17.86626485062486,17.885101101575973,17.754296597994365,17.927982963843718,17.92203154503749,18.468767383550997,18.690718569993052,18.1645521973416,18.273254493981195,18.25559125170782,18.322474650059853,18.4039854437233,18.419670972217308,18.194474932780384,18.36152267130045,18.08821124658379,17.955614517492897
P03018,20.388101109257004,20.350249841613895,20.32534205192691,20.28560779489443,20.543648055315472,20.238057974928033,20.132569596699806,20.646062359180807,20.231644019726062,20.348329972802397,20.388005362770215,19.84743576277491,19.99794168172865,20.1932468282396,20.285998354036877,20.15048918490943,20.233610418631446,20.275676817727515,20.23506749238624,20.11968363514761,19.934884807803524,20.22619149910197,20.26591461317374
P03023,19.007175403731637,19.151251670555354,19.27353389063306,19.107534876510538,19.25722544240587,19.09881025553043,19.069769669143657,19.121302761811343,19.127388068035973,19.185924097483145,19.195471992507404,19.07159715681769,19.320880086918933,19.198645298583326,19.113626455691467,19.09947749101559,19.168166848618654,19.2525886379429,19.241966912877068,19.22327460702232,19.194047691183577,19.056857985304177,19.079727737999473
