rowname	Clinspect_E_coli_A_QC1_Slot1-6_1_8640	Clinspect_E_coli_A_QC2_Slot1-15_1_8649	Clinspect_E_coli_A_S5_Slot1-7_1_8641	Clinspect_E_coli_A_S7_Slot1-24_1_8673	Clinspect_E_coli_A_S14_Slot1-11_1_8645	Clinspect_E_coli_A_S20_Slot1-20_1_8669	Clinspect_E_coli_A_S23_Slot1-8_1_8642	Clinspect_E_coli_A_S29_Slot1-19_1_8667	Clinspect_E_coli_A_S34_Slot1-18_1_8666	Clinspect_E_coli_A_S39_Slot1-26_1_8675	Clinspect_E_coli_A_S42_Slot1-21_1_8670	Clinspect_E_coli_A_S47_Slot1-14_1_8648	Clinspect_E_coli_B_QC3_Slot1-23_1_8672	Clinspect_E_coli_B_QC4_Slot1-10_1_8644	Clinspect_E_coli_B_S53_Slot1-22_1_8671	Clinspect_E_coli_B_S58_Slot1-5_1_8639	Clinspect_E_coli_B_S62_Slot1-16_1_8664	Clinspect_E_coli_B_S66_Slot1-13_1_8647	Clinspect_E_coli_B_S78_Slot1-17_1_8665	Clinspect_E_coli_B_S85_Slot1-12_1_8646	Clinspect_E_coli_B_S86_Slot1-4_1_8638	Clinspect_E_coli_B_S91_Slot1-25_1_8674	Clinspect_E_coli_B_S98_Slot1-9_1_8643
P39337	4.421380966772398	4.432206768178692	4.420795052073434	4.39130711881702	4.414315659290538	4.416294020748987	4.358334111216719	4.414214765354101	4.4221316605800505	4.332191072765524	4.420757818589668	4.431516409760792	4.3679859162902	4.440045842263207	4.413780492473558	4.430426248489522	4.425282671937167	4.363799281454471	4.34321489992105	4.413059310473212	4.415289061451669	4.3920825631111065	4.400576642001781
P00803	4.470883271688361	4.508902265380837	4.474551896635298	4.497633147257179	4.500440964807032	4.511537279217102	4.500715931949118	4.506477917062529	4.525929731063563	4.499379548267422	4.506397626152326	4.494796974111142	4.446839114346006	4.500443412151699	4.498186023118345	4.493368553031282	4.4919582371300555	4.488202328926089	4.481524813086069	4.503584512333995	4.499558024344152	4.476904088224074	4.495686915409579
P11446	4.537206919753648	4.562666795504487	4.54086714927206	4.551461235559412	4.536979795193988	4.5562490268467	4.561571765224514	4.541163016335224	4.550344216617252	4.556952590556098	4.536522106158939	4.55458542483659	4.53926664847555	4.586047993629816	4.568287335285482	4.572704552699166	4.559541954548917	4.546165150973253	4.537619233192306	4.578465360926052	4.570264150251176	4.562915790249628	4.570504178067418
P06611	4.361571715583305	4.30817425682656	4.337074480738249	4.302209296173736	4.359753580889394	4.318803183815757	4.296365357238165	4.33423690106173	4.2954742855206165	4.201860472735295	4.340244883834223	4.34673298731702	4.226167286190908	4.354735580133918	4.345660855381169	4.339814496994376	4.31060775922709	4.258072530732191	4.231700495309405	4.350086080043082	4.3310851413135385	4.315408477693985	4.325117375527291
P0AB65	4.43016953017388	4.446179771519129	4.411391657461442	4.439613067579056	4.425946554146311	4.433265233039285	4.414983114463269	4.440415668435849	4.450629616120621	4.4098311460664235	4.442909090170495	4.437220131330729	4.382282996978953	4.401383381000296	4.395492142638223	4.387201416967352	4.4102438297842435	4.383762289271084	4.361638417741091	4.3684728994574495	4.362036752034347	4.404633835593717	4.363641405913719
P33343	4.395389385022104		4.273585396276696		4.393291601351451	4.378232163671842	4.319820303733629	4.353080036349982	4.233013250319192		4.458898714672692	4.419412187489315	4.412571589891927	4.481731490038378	4.573616682304818	4.3961121330759525	4.246063559596279	4.377518442879605	4.310609702783747	4.555024567331423	4.563976994802714	4.304390964922403	4.543308799452012
P76187	4.4344912553740965	4.479715222878072	4.465564593141836	4.462520103510657	4.450900588371997	4.4683600001564745	4.4454878992998506	4.480310708263472	4.4761624163964635	4.424424221280794	4.456304935280103	4.475146420126695	4.42364704852335	4.480115837637622	4.453030138714408	4.475087556418524	4.4744930606447815	4.428158122891655	4.360801971711396	4.459881035494804	4.459305354159043	4.462999467223808	4.454020425969745
P80668	4.38053739001149	4.266839663223611	4.343053358513825	4.350624847168449	4.369533132767076	4.344712012567964	4.345885919176017	4.39307021599877	4.339568850821861	4.325690252114946	4.3878071481426835	4.365759702567723	4.221178480001593	4.261755736189494	4.31393175978785	4.287414847976832	4.293276195153038	4.192062489057863	4.165480391791453	4.290428680629532	4.299980877346225	4.197400868097128	4.26048143053193
P0A9X1	4.454684594280566	4.485132647666563	4.427025207696061	4.474871427822742	4.432773656658301	4.456556653321134	4.475062085557647	4.4347478063213766	4.4486814636559115	4.498446047633281	4.470483607776123	4.437395700168401	4.544687340542939	4.539630987096993	4.530388650095684	4.535624905755941	4.530698528237995	4.542101258669942	4.543705492061416	4.533931238827608	4.539875842879119	4.543803083113732	4.493378066225326
P0C058	4.401486278987561	4.409972822886472	4.402576170378145	4.406343638031944	4.355870954293016	4.427275421863934	4.384005573407077	4.4279729675998	4.392485427690032	4.397836683206711	4.414831307391916	4.441145946920401	4.3563609117371165	4.3491939717212595	4.429389454373056	4.358573160637688	4.33227331600599	4.315340125690477	4.298358604034178	4.356303891066206	4.381417682831023	4.383642987809603	4.292011267293473
P00547	4.628437545352316	4.649243061570141	4.637056227018953	4.648800391970536	4.663762591094333	4.653491698103433	4.639477114542929	4.663000454545975	4.695554725543137	4.642649699202529	4.6583815907825725	4.653901532158148	4.596297922860249	4.636289462546041	4.642672254700541	4.640149445513727	4.63862425322963	4.622874936612935	4.617813211847614	4.643925503111273	4.646767045632071	4.618357773747835	4.634785366277633
P77202	4.376594114772378	4.404867976065041	4.394190036557781	4.421387013197229	4.416237993896898	4.404111718050913	4.410779365126837	4.40818761969167	4.4106390912570825	4.394188928106091	4.419093703839331	4.41889259904081	4.397513882069389	4.430074114827176	4.433823575734364	4.423362788371679	4.4361493407498065	4.412911019687853	4.406730618470441	4.414859568800247	4.42103680806141	4.4251891989655245	4.409452915964188
P0A744	4.606503549345343	4.607802090586867	4.609280728320302	4.620907139122185	4.6247256318745755	4.622200987958815	4.601817290423545	4.6217447889949845	4.622173354194874	4.577910153514033	4.625112224105791	4.615000352500925	4.561620066910034	4.608194258020948	4.608128983094556	4.583030532609328	4.612621466810442	4.5536110786747255	4.5463916174566155	4.591059584142126	4.582223077680808	4.57999751805794	4.568894737885021
P52076	4.2470517509637356	4.282031207471524	4.254707152008414	4.265849503760959	4.27413767794999	4.269274227234439	4.276758471313162	4.255087853993968	4.255182099469717	4.2512173512953995	4.269408734079915	4.2741465761978965	4.255205897278403	4.288118791719791	4.277210745241319	4.2759698477064925	4.277600816840605	4.272996212063703	4.252094788300663	4.255698157934486	4.272342048227405	4.275506988901899	4.272159103307673
P15723	4.370288173145345	4.385405252174435	4.385423031167119	4.381956965441098	4.385157630983176	4.380467977857954	4.344000023142441	4.3561794311667486	4.3737868190713	4.363238446471334	4.374574372162859	4.373134997711349	4.3668479775854365	4.365453542042425	4.3629747535171655	4.357852408007017	4.380919809084376	4.365669693545496	4.3593452970796	4.3453446004699	4.36550784054423	4.372961065572844	4.343836184767568
P14175	4.613813557675942	4.621228105083346	4.618015753753934	4.616934490411952	4.648466047026627	4.634627043986677	4.571469610112001	4.649309789253418	4.641751884589157	4.562647318393704	4.625136124595277	4.602508874772124	4.581165107336061	4.669388411336398	4.658381375192086	4.676380153398553	4.667129561139182	4.595404835394809	4.573782561101706	4.661195584434367	4.66136543254682	4.642502669836053	4.660098924054062
P31131	4.412134134007064	4.417464387932702	4.401656054369911	4.426695581909955	4.420385177321306	4.400159048520056	4.414056142455114	4.434129345871545	4.420524712220922	4.388779690905828	4.402473315491742	4.404604345581903	4.258388312527779	4.308869034607936	4.303839062141836	4.312805140416051	4.328067307072291	4.254126651399778	4.2012352108274795	4.278524787512942	4.279730767851185	4.28784366891648	4.284588205860415
P36881	4.293915257622142	4.30686012382485	4.2730238289695155		4.206422086244876	4.314374365563392	4.372903487853792	4.298501246131943	4.347965513941939	4.317226782295871	4.333432985923496	4.260846270542158		4.2560885611000705	4.278699352830264	4.212689602870221	4.310451247363599				4.31069984764823	4.319453925134979	4.165926287020708
P0A7S3	4.668504050132415	4.675523855459568	4.661326824341919	4.668235960539306	4.694887295372569	4.671106633122596	4.642801490119618	4.6642932045601935	4.691183261687485	4.674930982290284	4.685333493148624	4.680055163023657	4.664262611370692	4.709889453093133	4.728784174503148	4.709492142748804	4.6977329761383135	4.680446821775744	4.694572408784064	4.715987988493098	4.720800198001738	4.700890864844664	4.72218370030665
P0AFC3	4.480195598221991	4.489731041552937	4.502509416720216	4.448927673449082	4.505478466759084	4.565646711996127	4.31422363983398	4.510632903697012	4.531068722694248	4.377853516796806	4.524281133715459	4.468664441091562	4.338711375969511	4.489680948396582	4.492242377910468	4.4841141903522015	4.507736983330628	4.353505841048849	4.2993333140412595	4.47944601439051	4.4077563764618395	4.379615069884918	4.405177297572593
P39310	4.436086853439153	4.480803720973234	4.4628451643791776	4.4670558192641066	4.462790589938689	4.4801680068866805	4.455866049048393	4.462913189191318	4.455237041313231	4.457510354584928	4.461149304652455	4.470026968515953	4.428598776094119	4.447390486333199	4.433873176539631	4.446919224394962	4.457342492232376	4.414841625637499	4.432918313713842	4.4367997022026495	4.447033317619973	4.450929434042783	4.43547098821021
P25437	4.500136695143997	4.5297980076478055	4.5137546410576945	4.531391736840606	4.5086094666866865	4.519043437794143	4.518556896251768	4.4997163066160475	4.510444725525543	4.5224219739904274	4.512247349357541	4.51140242455594	4.510370057103074	4.514896706332763	4.486563824028971	4.5140448498511825	4.509899832897934	4.489285457349752	4.480236572080242	4.508791087557524	4.522406918688743	4.519865549660457	4.5125972922841004
P37127	4.39057319770299	4.316014549344855	4.322860848301974	4.393854673973651	4.302450327352763	4.399169093775746	4.4349273204242365	4.318693072387962	4.345110335659322	4.288604567908159	4.383211177896394	4.3068830883960825	4.310984392438289	4.475709737342798	4.457639074908174	4.279934366604641	4.40019867811696	4.330674414425335	4.333927827745918	4.491667984008616	4.499327332486116	4.442307807108783	4.322801969826495
P0AA89	4.311947144939362	4.356773489144227	4.347639976025489	4.352709121000618	4.3302195024344545	4.3363825441838655	4.349502906657667	4.360180903487412	4.36742541510053	4.359965278377641	4.347228530199416	4.292419095824123	4.309616172625223	4.317309106786962	4.289224105180911	4.340492077292562	4.319024728344167	4.31458274569037	4.349682941492466	4.290343971296315	4.314490827687124	4.3495953157796645	4.320464229854763
P27303	4.426649684055727	4.419018225444936	4.424179444032597	4.412584192514732	4.417817112435611	4.4474589409892324	4.41712863141566	4.41658037610213	4.42728596597285	4.420811492682179	4.431149246731688	4.422157478456017	4.439908957196231	4.453135427876331	4.448625837467621	4.456736225050255	4.45287637674653	4.438678905027498	4.388894223108543	4.4485389397909225	4.455671878481567	4.4451070287723375	4.444192310409669
Q46939	4.411125112147261	4.470889402420438	4.42690313730348	4.4575554530661625	4.445039543465581	4.445995603350355	4.439210905219701	4.4511089557941945	4.468766368270021	4.4313929519008735	4.440471157785097	4.429051823460547	4.073048182184762	4.184247251939594	4.147991628501082	4.218413569141278	4.169723025726581	4.182624095843679	4.146885357958815	4.112853003590802	4.154950412599861	4.190324449613967	4.147754090130168
P32140	3.9698122545590113	4.067399625056368	4.060595092123779	4.048264223280181	3.9542074659660225	4.038269327512191	4.057020604026221	4.039886975617897	3.9889841217417086	4.005073571251354	4.048658973118347	4.055660200651721	3.9733350498149895	4.016451374850621	4.040170455268259	4.0578233291292385	4.036686787772198	3.93629543470272	3.8513604252146014	4.059783212353102	4.017131306129213	4.003667182396274	4.019503411476925
P08192	4.515131824245194	4.500655428286595	4.501086647386791	4.492835298749698	4.508540826476306	4.49882972176532	4.4731699469286665	4.490089201900136	4.484085052887223	4.495194967957353	4.49877339686366	4.5031782147148185	4.489808855931188	4.535422363855219	4.529679860642539	4.5232940036567335	4.5313867472962714	4.5090756873138504	4.4733255945282036	4.531381807644457	4.515971078711475	4.509304416216912	4.5169419647644755
