rowname	Ref8537_QC1_20230414_1	Ref8537_QC2_20230414_1	Ref8537_QC3_20230414_1	Ref8537_QC4_20230414_1	Ref8537_S4_20230414	Ref8537_S8_20230414	Ref8537_S11_20230414	Ref8537_S18_20230414	Ref8537_S21_20230414	Ref8537_S26_20230414	Ref8537_S35_20230414	Ref8537_S37_20230414	Ref8537_S45_20230414	Ref8537_S49_20230414	Ref8537_S52_20230414	Ref8537_S60_20230414	Ref8537_S65_20230414	Ref8537_S69_20230414	Ref8537_S75_20230414	Ref8537_S79_20230414	Ref8537_S82_20230414	Ref8537_S88_20230414	Ref8537_S94_20230414	Ref8537_S100_20230414
P39838	21.27292817257317	21.31977280218247	21.20585580191807	21.29324252654427	21.04750106192537	21.09250962859427	21.26342733260117	21.14890532060927	20.765273625696672	21.07960588041537	21.079082717472872	20.18096918139627	21.24643681512687	21.18509988104257	21.13116848244297	21.16250095979327	21.24613857781297	20.89702086017727	21.24579366404667	21.26507495418507	21.30053147116777	21.26606814050947	21.16104827868307	21.22633623905047
P31122	17.9341573256097	17.7019020464166	19.1824598249149	19.3706959196635	17.1902201495494	17.7996294516562	17.5158153157833	16.9103850833503	16.7485990746083	16.7916716500798	17.6982977120863		18.0677494536984	16.5685900257654	19.3205030998415	19.6479519776922	19.4708673615985	18.5877445596506	19.9596850402995	18.8082572048	20.0265207409221	19.8989688749986	18.8384099201015	19.765653551133
P37645	21.020430325937426	21.005900480279525	20.458065319882927	20.505029092874025	21.078857161676627	20.983186971634826	21.899218152032127	21.389310863472428	21.190870325091826	21.216606630722126	21.095692713582228	20.632393917138128	21.163970277341626	21.381187572228626	20.484811867254525	20.586391990877026	20.421348164841625	20.802362498871926	20.465236863109524	20.663307868770527	20.468717782051026	20.410367747190126	20.569269948571424	20.561573073317625
P0AAZ4	20.356621705333154	20.38655332576635	20.565699414083554	20.615878360202153	20.40155525840155	20.316594127645253	20.30805117602405	20.38173775431695	20.143041533693953	20.404975311899648	20.13660700042415	19.484423462213748	20.40492812876745	20.340882205171354	20.45390774846245	20.424714750666354	20.579429204677552	20.493340996480953	20.44841877958585	20.61027120625655	20.48031657036185	20.59833101705965	20.449237143011253	20.59527918978405
P30745	17.236013258053475	16.740769988581075	16.831443046615675	16.694876246443673	16.344300306004175	17.993562244257475	17.328781129321175	16.661946119855674	17.014285740816273	16.879837619031175	17.480458088177574	15.534129928340874	17.052720456782176	16.881925985088174	17.532871487381176	17.089955579654273	17.137839754450276	16.308974915106173	17.253442665230374	16.900422856549476	17.244054015372875	17.363231337884375	17.364822475415775	16.994959612074773
P43337	20.439386602556013	20.486448978336412	20.401839109005017	20.388576319130117	20.72371653917311	20.710159645980518	20.585880872298112	20.500584973342313	20.279616300629016	20.522498729748712	20.537946696558713	19.868473871362013	20.454505901806712	20.511156275975218	20.426009704103414	20.513357486717716	20.42457700966561	20.047114560502116	20.405956609672614	20.396142086242513	20.396279905478416	20.406083717501417	20.414075499935414	20.42801565696861
P75838	21.012481307010237	20.893347123367935	21.812575080089736	21.914727961348536	21.142976999846336	21.204382960033534	21.197987441799036	21.077977808848235	20.619401630836435	21.133019442944736	21.058585650150135	20.530646641638835	21.210311830328134	21.179940636422934	21.789549178807437	22.070143474225937	21.848817788360936	21.690297586669736	22.145011301656936	21.804720833351634	21.925592423899637	21.792008902368437	21.884725514717534	22.017963443138136
P0ADV1	21.805545184944908	21.766269944093008	21.55183442443341	21.398724366480508	21.71775318541891	21.52760086785781	21.69962049510491	21.773517257200208	21.90010369487641	21.744804211247608	21.89274029869321	22.47190432869111	21.847874029993108	21.513149249806307	21.61304439409681	21.63603578041911	21.43819592054271	21.527862289216507	21.688315375870708	21.395502421254808	21.55438953061761	21.42094835524761	21.44756575658791	21.45142524994171
P37744;P61887	21.111470827143894	20.942746185246495	20.848882655811792	20.995687452739595	20.736646420414992	21.377404394061593	20.849319302565792	20.634572263924294	19.699430783524495	20.675748217893993	21.489591081649795	20.737571820129293	21.207177586426095	20.782073613521092	20.593554612404592	21.179505144573593	20.817364097064292	20.324199769856094	21.201556597432493	20.703802437754494	21.214058683871492	20.971714170564894	20.587952011539596	21.028106767444594
P0A9M8	24.618736524769577	24.585488184401875	24.326467806748276	24.234206355411978	24.726006068249276	24.593901182159577	24.744961429671577	24.945862905135975	24.790377204925576	24.838344783867175	24.557464293473075	23.682321787818378	24.748303626854977	24.888601087883377	24.338155343132975	24.186604953385178	24.101626348285176	24.440603028087075	23.856188948959876	24.256293835675475	24.147177117684276	24.428856118508975	24.127663517478474	24.262703403193076
