rowname	20230516_EXPL1_LiSc_SA_S610_RT_25_s2	20230516_EXPL1_LiSc_SA_S610_RT_26_s9	20230516_EXPL1_LiSc_SA_S610_RT_27_s12	20230516_EXPL1_LiSc_SA_S610_RT_28_s17	20230516_EXPL1_LiSc_SA_S610_RT_29_s24	20230516_EXPL1_LiSc_SA_S610_RT_30_s30	20230516_EXPL1_LiSc_SA_S610_RT_31_s33	20230516_EXPL1_LiSc_SA_S610_RT_32_s38	20230516_EXPL1_LiSc_SA_S610_RT_33_s44	20230516_EXPL1_LiSc_SA_S610_RT_34_s48	20230516_EXPL1_LiSc_SA_S610_RT_35_s51	20230516_EXPL1_LiSc_SA_S610_RT_36_s56	20230516_EXPL1_LiSc_SA_S610_RT_37_s63	20230516_EXPL1_LiSc_SA_S610_RT_38_s68	20230516_EXPL1_LiSc_SA_S610_RT_39_s72	20230516_EXPL1_LiSc_SA_S610_RT_40_s80	20230516_EXPL1_LiSc_SA_S610_RT_41_s81	20230516_EXPL1_LiSc_SA_S610_RT_42_s89	20230516_EXPL1_LiSc_SA_S610_RT_43_s92	20230516_EXPL1_LiSc_SA_S610_RT_44_s96	20230516_EXPL1_LiSc_SA_S610_RT_45_QC1_LabD	20230516_EXPL1_LiSc_SA_S610_RT_46_QC2_LabD	20230516_EXPL1_LiSc_SA_S610_RT_47_QC3_LabD	20230516_EXPL1_LiSc_SA_S610_RT_48_QC4_LabD
P63235	4.509062242805896	4.5241189913100985	4.499118903830097	4.521468808553418	4.554973387487924	4.4833059539015	4.530347688287467	4.564292512667897	4.558460373263086	4.498360721207938	4.46526566165181	4.4663460060963915	4.453130264831397	4.454284157542391	4.473689447045809	4.464672642090521	4.487248165509824	4.482367407455483	4.461537299427811	4.473804285657825	4.519351511172426	4.5107194176697165	4.474334674739655	4.48283551468896
P39838	4.457372222395355	4.464066187784561	4.455373374866947	4.460115803332137	4.464402658631743	4.452061007143651	4.4618905047225175	4.4636470588945665	4.4624903322642915	4.454322347034529	4.463160935025482	4.461632946290764	4.452940906822187	4.459511406055453	4.460201701142184	4.458789609203537	4.460323590271727	4.459045436002254	4.460461049223406	4.461421456572298	4.4629261928001	4.464135440562028	4.462502808345242	4.463047349591475
P69820	4.345091510017559	4.359228157561295	4.3804867541694685	4.3319591881634	4.36209956200906	4.365488065315204	4.339776724082933	4.3432750271665475	4.377312389032843	4.374411936876418	4.3085307786902955	4.302698836717474	4.273785678685744	4.312259408766295	4.314603187052488	4.313476249094372	4.289713274242344	4.313196683176406	4.310816799873017	4.316505835674728	4.361241374788872	4.365088169860461	4.330002356066319	4.314136938519767
P37645	4.451699974390176	4.475915641223146	4.444632871138064	4.47128718458269	4.476045898258632	4.448006925291389	4.476740327136103	4.492604645713574	4.485819059945066	4.457941927159847	4.417004685958807	4.414229052466596	4.401576926956549	4.4228228016793025	4.412045318587037	4.4069502174401	4.4157914478453915	4.413098939783974	4.409658538305135	4.410609091881312	4.459907828137527	4.463646964946996	4.408996090811965	4.42009631221619
P0AAZ4	4.410361698508809	4.401493217607567	4.408010987735589	4.404603468427069	4.401704268379378	4.407739556060354	4.398095259914959	4.396116788108388	4.39780322195078	4.407487812641419	4.4082462223159595	4.414591449509266	4.411047323559316	4.413494698270026	4.408568869132992	4.411537484576579	4.410126565914439	4.413584149959757	4.4127697507334505	4.411260462465127	4.406051140819533	4.399514193466232	4.414604758373729	4.413639375316728
P76461	4.257049959634	4.2530499545212965	4.239222531297299	4.262057917482791	4.237478018675098	4.23891580683349	4.232060550032385	4.23773644856891	4.2517913365123094	4.270986978376975	4.219696431445696	4.19160805905829	4.209413420692201	4.209190346813914	4.194927241607141	4.190401186147585	4.208615578687126	4.214696370139213	4.203360934230748	4.210949161443046	4.233217336634539	4.248704727996282	4.211055008289665	4.181493560010757
Q46865	4.260651468581466	4.194363893917516	4.229223833270713	4.211554515233491	4.221850015210749	4.272472900668114	4.2052936589586505	4.137647004904123	4.0126015614520405	4.2540767835618425	4.194305124174717	4.1932691220951455	4.216259151826097	4.180643775647116	4.170063483620237		4.206474496297622	4.205207147477748	4.191428456296771	4.182146620224196	4.233439582918025	4.2212115481200145	4.190457000555096	4.1591788540723424
P30745	4.123999463278812	4.137562294308981	4.1025223091241285	4.1073912361221	4.121581322708478	4.13010428156227	4.120397023738083	4.144822249883296	4.1501811474064825	4.082126282311368	4.183162380910599	4.162887138264389	4.154434103883649	4.167144847444966	4.153217796803398	4.169926518641784	4.168620665811494	4.1428585118923	4.173257665555504	4.156072846634971	4.100348842009562	4.09396059796622	4.1145462183447234	4.132486787611428
P43337	4.426411906338937	4.408950065620878	4.411071398567899	4.4118410166044235	4.418638475625517	4.424699703469797	4.410877000136381	4.41983096573439	4.4213963098244395	4.429765553369131	4.406475485414329	4.40321534569134	4.409990793297415	4.407950719974652	4.400243675501723	4.404308082256697	4.409777274246123	4.40111996898941	4.400285637644631	4.406603738668334	4.407622267641635	4.422571766790315	4.3990792510940615	4.400939200618109
P75838	4.444390574077774	4.453371246810811	4.446024180378212	4.456336479386069	4.453919765035686	4.442472089428224	4.454541308249126	4.447009707691103	4.454952525010816	4.439521511618488	4.500838663507464	4.503305614361047	4.482052218277947	4.497931887534761	4.50421494406304	4.4949398616911465	4.492629953877435	4.496695088269333	4.494050979381886	4.492653313070368	4.4528139396334545	4.4589046838834365	4.494985027023754	4.496818634616555
