"gene_ID"	"ERS2637868"	"ERS2637867"	"ERS2637866"	"ERS2637865"	"ERS2637863"	"ERS2637861"	"ERS2637859"	"ERS2637858"	"ERS2637857"	"ERS2637856"	"ERS2637855"	"ERS2637854"	"ERS2637853"	"ERS2637852"	"ERS2637851"	"ERS2637849"	"ERS2637848"	"ERS2637847"	"ERS2637845"	"ERS2637844"	"ERS2637843"	"ERS2637842"	"ERS2637841"	"ERS2637839"	"ERS2637838"	"ERS2637837"	"ERS2637836"	"ERS2637835"	"ERS2637834"	"ERS2637833"	"ERS2637832"	"ERS2637831"	"ERS2637830"	"ERS2637829"	"ERS2637828"	"ERS2637827"	"ERS2637826"	"ERS2637825"	"ERS2637824"	"ERS2637822"	"ERS2637821"	"ERS2637820"	"ERS2637818"	"ERS2637817"	"ERS2637816"	"ERS2637815"	"ERS2637814"	"ERS2637813"	"ERS2637812"	"ERS2637811"	"ERS2637810"	"ERS2637809"	"ERS2637808"	"ERS2637807"	"ERS2637806"	"ERS2637805"	"ERS2637804"	"ERS2637803"	"ERS2637801"	"ERS2637800"	"ERS2637799"	"ERS2637798"	"ERS2637797"	"ERS2637795"	"ERS2637794"	"ERS2637792"	"ERS2637791"	"ERS2637790"	"ERS2637789"	"ERS2637788"	"ERS2637787"
"msp_0246"	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-4.98410304979266	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-6.4366741186186	-5.24510612056225	-2.81824470700994	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-0.512085888579303	-4.3150955221312	-1.6585867999012	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-5.23309060644113	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-4.15918015313755	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-0.184450480871784	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623
"msp_0247"	-3.07665489641595	-12.0406322005623	-12.0406322005623	-12.0406322005623	-5.55368077331259	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-4.3996533869263	-12.0406322005623	-0.113916743751589	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-2.50565756779543	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-5.32845107647047	-12.0406322005623	-12.0406322005623	-4.12456524792418	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	2.93236171331218	-12.0406322005623	0.225439900600945	-12.0406322005623	-12.0406322005623	-12.0406322005623	-6.15675989243932	-5.85940273263684	-12.0406322005623	-12.0406322005623	-12.0406322005623	-2.23686863049428	-12.0406322005623	-12.0406322005623	-12.0406322005623	1.56619260892001	-12.0406322005623	-1.06888091015848	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-1.39952812486905	-12.0406322005623
"msp_0249"	-6.38935345090107	-1.80545388531307	-12.0406322005623	-2.11028592561674	-1.64912328111548	-5.29448643930747	-3.50566036150032	-5.52870332746792	-5.33386647749879	-12.0406322005623	-1.88630347828681	-2.52001043360674	-1.79986486083853	-5.13709677516891	-12.0406322005623	-12.0406322005623	-4.06827836513612	-0.530020167521747	-6.20641562024218	-1.8442599357642	-6.22535765081435	-0.935068764788704	-0.407806715206829	-1.22712024432858	-6.79920297658217	-3.92699665637196	-3.99549691480459	-4.32371932107878	-6.06886365492487	-7.19399169610135	-3.35982819115877	-5.93139886492197	-4.01726503921469	-3.7310647721729	-0.508707697268652	-1.7151950401626	-6.53582760296937	-3.27072462985669	-12.0406322005623	-4.17275663476023	-3.00874120626582	-1.38818968907085	-12.0406322005623	-5.41618808911929	-12.0406322005623	-2.65407105205238	-1.37446962201662	-3.65305668052437	-3.39120707655406	-2.57072479731187	-4.75246617900893	-3.97485644528094	-4.62205539910477	-5.8159969001564	-5.35982157557302	-0.107487016044168	-12.0406322005623	-4.2776124255593	-3.27356358725063	-3.23133864100031	0.5903755152942	-2.31929996658303	-5.11760264521043	-2.0047252952876	-12.0406322005623	-12.0406322005623	-3.64256787064304	-3.53062616332651	-2.80495983902531	-0.266341450217516	-12.0406322005623
"msp_0250"	-0.0146147102251092	0.0943096335532848	2.78959443628015	-1.77874620999907	-12.0406322005623	0.404399977799074	2.68157708288393	-4.5959997368866	-1.62584122862184	-0.55843111034078	-5.77884834716643	1.75266992246549	-12.0406322005623	-2.03082170088296	1.72665554032884	3.05063079548837	-12.0406322005623	-12.0406322005623	0.901776269382381	2.4799155636064	-12.0406322005623	0.831406480622318	2.95621106102159	0.25926751169427	1.87648562194138	-3.80404124423848	1.65381412475943	1.88574885994155	-2.73540450017362	-12.0406322005623	4.15420683100326	4.75388596670177	0.550055424304202	0.451207565482049	-2.14734554261645	-12.0406322005623	3.08880696143786	1.26621723561388	2.27128194005876	0.245983288181437	0.643791719196479	-4.64546244415447	0.825282328749518	2.79116810552152	-12.0406322005623	-3.68674550225094	-1.27993103810041	1.47203546607269	3.5056550724115	2.0467227170926	1.12685346508182	2.92824521986698	-0.207585195809055	0.103891279654132	-1.08167325913661	-6.09353269773457	0.0212681250392909	-5.15877371278705	-2.96795059941542	-12.0406322005623	-12.0406322005623	-0.0904079888453471	1.10135999626156	-0.557322371768047	-1.62396904203713	1.14587005366778	2.0507860906062	-12.0406322005623	-12.0406322005623	-0.965248207731734	-12.0406322005623
"msp_0254"	-12.0406322005623	-12.0406322005623	-12.0406322005623	-5.15017956570081	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-3.75718668236865	-12.0406322005623	-12.0406322005623	-5.80915207658791	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-2.06556458458149	-12.0406322005623	-12.0406322005623	-12.0406322005623	-4.26742342613877	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-0.5141550302961	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-2.47718586951825	-12.0406322005623	-12.0406322005623	-4.93718857391803
"msp_0258"	-0.271778393109002	0.57246928958831	-12.0406322005623	-0.147592892656096	1.40449711875579	-12.0406322005623	-4.27075635404374	-0.245851608698757	-0.452906906370911	-1.69532960289016	-0.875406605464298	-0.777150153815147	-12.0406322005623	-0.470955877617319	-0.992229215601408	-7.13691806113993	1.18350422562036	-1.44316851330711	2.54524187329748	0.951789447749573	1.0812473952306	-0.856521450175306	-1.52703911055077	-3.73277377855196	-2.20068953930509	2.87714064001052	-0.352338731895771	-2.59503741364449	-6.81202821995743	-12.0406322005623	-0.659138733062338	1.4365547995366	1.39705457492649	-7.16668669189679	-1.42147262119816	-12.0406322005623	0.687285171948157	-12.0406322005623	-12.0406322005623	-2.4239442580692	-12.0406322005623	-6.00118970322792	-12.0406322005623	0.253485757452594	-12.0406322005623	-5.94994425428479	-12.0406322005623	-1.0663968832069	0.482758153272027	-0.96428992400655	-2.79781708205503	-5.90445050250852	-6.40848141729437	-12.0406322005623	0.436871973003306	-6.84279079285653	-12.0406322005623	0.106963347974069	0.16860847595432	-12.0406322005623	0.223639564567083	-0.224749821623494	0.790712400065564	-12.0406322005623	4.67233407472968	0.333365410406277	-12.0406322005623	-12.0406322005623	-0.342639600343445	-6.56862969685286	-0.034383005707692
"msp_0259"	-1.30774688835232	-1.54097976150603	4.5115140238338	2.05409056424833	-1.6683024620159	0.208613602367811	0.341571734236527	0.463547896019306	-1.373823708508	2.09357908354558	1.79271899020821	0.0899699092823718	1.24210960992167	0.444116890452906	0.872457831866706	1.22964869199618	-12.0406322005623	1.55915823291366	0.633572116805376	-12.0406322005623	1.75624288128244	0.759543075530797	1.16690427318026	1.37983145774295	3.49756751297943	1.48876978997057	1.27339401727057	0.848666933239031	-2.25062937931669	2.03943315599386	0.917559009293263	4.62480380260142	-5.30202888198229	1.72122220361174	-2.02717267761375	0.021502022453792	1.33103332133839	1.07069729736667	3.10216884434473	1.18639813858224	2.86086540466677	2.97122264595006	0.169391003942421	1.0001712092853	0.567392322770375	0.565902509324684	-0.453625377532504	1.31058666121059	3.13129441874434	1.36463654146671	0.500857995860791	1.889084884613	2.56968457797894	1.9642743408007	2.49839805866047	3.63436487833231	1.23517534465345	0.0431344279640209	1.75097945017064	0.764713484472936	-4.52459175399365	2.44302124873039	0.804935996626794	-1.83224090799766	2.04036181586622	0.911881793826647	1.35620745858468	1.97732814354914	0.667753319176818	-1.263379908722	-0.189897736160656
"msp_0260"	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-0.758649558512954	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	4.67641668690294	-12.0406322005623	-12.0406322005623	-5.19863508283122	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	4.91804356905812	-12.0406322005623	2.37205972032231	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	2.62509256437759	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623
"msp_0262"	2.69774218091153	-12.0406322005623	-6.62821178030584	-12.0406322005623	-12.0406322005623	2.16438778716373	-12.0406322005623	-12.0406322005623	0.256306040252106	-12.0406322005623	-7.02547443823718	-12.0406322005623	0.974890274231213	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-6.38866038408584	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-0.0356282534817931	-4.82127659045277	-12.0406322005623	-1.51622505479697	-12.0406322005623	-12.0406322005623	-2.13102063504358	1.98216214974524	-12.0406322005623	-0.996905908968637	-12.0406322005623	-12.0406322005623	0.113463731261966	-5.78389738378436	-12.0406322005623	-12.0406322005623	-1.6951813296983	-12.0406322005623	-3.50958538413219	-1.77039438895882	2.77793766432216	-12.0406322005623	-12.0406322005623	-12.0406322005623	1.9011766562651	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	0.975280009863015	-4.94847428392324	3.26084203034947	2.40398323820619	2.98062040050278
"msp_0263"	2.527670834056	-4.90365858867964	-12.0406322005623	4.89445140735996	5.06502616055819	-4.60773764079895	3.40327158151845	-12.0406322005623	3.62797208604393	5.31042862161641	3.5180307839477	-0.85210163270719	-12.0406322005623	3.36290854835852	2.10061013784622	-1.85762435303494	-12.0406322005623	-12.0406322005623	2.67749018066905	2.69692756274508	0.535924834354035	-0.454292086799121	0.9677188926687	2.87260801299084	5.00377801703357	2.10030447822624	3.30422008983496	-12.0406322005623	-12.0406322005623	2.43373688079132	-12.0406322005623	-12.0406322005623	5.98385426373269	-6.76400208680862	2.20382483379805	2.06361130910537	-2.82855586993998	-0.498090570422224	-12.0406322005623	-12.0406322005623	-0.479831120478797	2.05271498875316	3.53126153927029	-1.24639426520891	1.26548701406631	2.52787612812839	-12.0406322005623	4.62862295269804	-0.271694215992947	1.89995710397549	1.87250966116064	-1.07388886183305	-2.32067869569588	-6.94461174298066	2.34806821702469	-6.17953477741882	5.23087444166252	0.486049059924445	-1.42201927926502	-1.51607868525697	1.20574564917314	-7.55174120348446	-12.0406322005623	-0.310889572341277	-2.07194196126665	-2.24243413567426	-0.230241097014548	-6.27338879310986	0.68209696287051	4.48184666689792	2.03996756791613
"msp_0265"	-0.952479617825129	-12.0406322005623	-5.32675294727711	-12.0406322005623	-12.0406322005623	3.44100952413274	-12.0406322005623	4.75684806391866	-6.07928977113034	-12.0406322005623	3.51169385926306	-12.0406322005623	2.18433401565759	3.15499148551757	-12.0406322005623	-4.23195564108698	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	1.11360421718798	-12.0406322005623	-12.0406322005623	-0.224847656889491	-12.0406322005623	-12.0406322005623	-5.77980419841086	-3.88817715284702	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	0.740467087682831	3.80404777324354	-3.42132481442148	-12.0406322005623	-12.0406322005623	-0.845968795347814	-12.0406322005623	0.654644864871451	1.34715946422975	-12.0406322005623	-5.81231218650113	3.05193175320896	3.90232298433525	-12.0406322005623	-12.0406322005623	-12.0406322005623	3.70879834452647	0.648756297900314	-12.0406322005623	-1.06123516239203	-3.8559162705075	-12.0406322005623	-12.0406322005623	-4.58694505824778	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	4.49237710779903	5.74628039825418	-12.0406322005623
"msp_0269"	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-0.392094685198214	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	0.00465293732513241	-12.0406322005623	-12.0406322005623	-6.03757399625014	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-1.48835265379827	-12.0406322005623	-2.6573474836563	-4.48837435245556	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-1.50532277297834	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-5.55067418149629	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-0.123085231991775	-12.0406322005623
"msp_0270"	-1.71352516130774	2.7703377876145	-12.0406322005623	-12.0406322005623	0.436396209374703	-12.0406322005623	-1.99762683498742	-0.083033346869939	-12.0406322005623	-12.0406322005623	-0.672214949829137	-0.524089929951261	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-1.63467781551155	-12.0406322005623	2.05844513225461	-0.8589287826835	-12.0406322005623	-12.0406322005623	-0.14868307736752	0.0003423982550518	-12.0406322005623	-12.0406322005623	-0.49935417135013	-12.0406322005623	-5.25294823750818	0.668745314331806	1.40714831343315	-4.02088100249773	-0.837636820648769	-12.0406322005623	-12.0406322005623	-1.33256104570609	-12.0406322005623	-12.0406322005623	-12.0406322005623	-0.00351588017151594	-3.42286027793085	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-1.45876382244524	-12.0406322005623	-12.0406322005623	-0.455735219431933	-12.0406322005623	-1.93687961505561	-7.19593466688502	-12.0406322005623	-2.04740627097464	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	2.65869880172462	-0.041328322177432	-12.0406322005623	-12.0406322005623	-1.58625396498893	-5.17587140187916	-12.0406322005623	-12.0406322005623	-0.612761120915765	-12.0406322005623	0.627803764723766	-0.0967458845273877	-12.0406322005623
"msp_0271"	-12.0406322005623	-6.27421803019101	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-1.42792164240771	-12.0406322005623	-0.438609603390378	-12.0406322005623	-12.0406322005623	3.67357189046513	-12.0406322005623	4.14810957850666	3.34746191916212	-4.40107652849073	-12.0406322005623	3.81429867867958	-12.0406322005623	-12.0406322005623	3.87621320206887	-12.0406322005623	-12.0406322005623	4.92307387669753	-3.55371839689745	-4.10431115362549	-4.323800649597	5.14741873657776	-12.0406322005623	-12.0406322005623	1.66793564430028	-12.0406322005623	3.78252032603494	-12.0406322005623	-12.0406322005623	-12.0406322005623	-6.31798138948329	4.72194856808249	-3.98749634376623	-12.0406322005623	3.88931629855917	-12.0406322005623	-7.23699448508819	-12.0406322005623	-2.40201165027638	-12.0406322005623	-12.0406322005623	-12.0406322005623	-4.32651684677719	-12.0406322005623	-12.0406322005623	-4.65343109640921	-4.51249265717588	-12.0406322005623	1.4674734349762	-6.47337861972493	4.02604480053677	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	4.03695092970422	-12.0406322005623	-6.99280243170093	3.50495316698018	3.63999444614006	-12.0406322005623
"msp_0274"	-12.0406322005623	-3.35404626890715	-1.20555136199639	-0.916531677107279	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-6.26625076574737	-5.24541013950136	-12.0406322005623	-5.09815900399354	-3.74467709486966	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-2.20906054317535	-0.116659890399234	-12.0406322005623	-3.59788380851271	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-5.51773212655404	-4.34480740803886	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-2.29151175493463	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-6.5154062338985	-12.0406322005623	-12.0406322005623	-7.52783545812945	-12.0406322005623	-12.0406322005623	-6.3710336534912	-12.0406322005623	-12.0406322005623	-12.0406322005623
"msp_0277"	2.0698092610784	-12.0406322005623	-6.49379105323635	-12.0406322005623	-12.0406322005623	2.34147303716379	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-4.78827979959925	-12.0406322005623	-12.0406322005623	-1.29711352555752	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	1.33284114436522	-7.01525318345238	0.667913642926254	-5.87601901274887	-12.0406322005623	-12.0406322005623	3.48443807763578	-12.0406322005623	-12.0406322005623	-0.7240754495325	-12.0406322005623	-2.46541842554905	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-5.65129831357085	-12.0406322005623	-0.82807046352792	3.00981184792555	-3.3257463548128	1.66684288846778	1.70816306978812	3.46617282624371	-12.0406322005623	-12.0406322005623	-0.172428368055058	-1.2920023424743	-12.0406322005623	1.21403281294058	-12.0406322005623	-1.24956039062981	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-4.52459175399365	2.7521807088396	1.67276000977011	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	0.686239605606877
"msp_0278"	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-6.61757980377173	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-3.20512742522176	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-6.64430946434157	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-2.58397607666616	-12.0406322005623	-12.0406322005623	-5.60528451924614	-12.0406322005623	-12.0406322005623	-12.0406322005623
