gene_ID	ERS436842	ERS436841	ERS436840	ERS436839	ERS436838	ERS436837	ERS436835	ERS436834	ERS436833	ERS436832	ERS436831	ERS436830	ERS436829	ERS436827	ERS436826	ERS436825	ERS436822	ERS436821	ERS436820	ERS436819	ERS436818	ERS436817	ERS436814	ERS436812	ERS436811	ERS436810	ERS436809	ERS436808	ERS436807	ERS436806	ERS436805	ERS436803	ERS436802	ERS436801	ERS436800	ERS436799	ERS436798	ERS436797	ERS436796	ERS436795	ERS436794	ERS436793	ERS436792	ERS436791	ERS436790	ERS436789	ERS436788	ERS436787	ERS436786	ERS436785	ERS436784	ERS436783	ERS436782	ERS436781	ERS436779	ERS436778	ERS436777	ERS436776	ERS436775	ERS436774	ERS436773	ERS436772	ERS436771	ERS436770	ERS436769	ERS436768	ERS436767	ERS436762	ERS436761	ERS436759	ERS436754	ERS436753	ERS436750	ERS436749	ERS436748	ERS436746	ERS436745	ERS436744	ERS436743	ERS436741	ERS436740	ERS436739	ERS436738	ERS436737	ERS436736	ERS436733	ERS436730	ERS436729	ERS436727	ERS436725	ERS436722	ERS436721	ERS436720	ERS436714	ERS436712	ERS436705	ERS436704	ERS436703	ERS436699	ERS436698	ERS436697	ERS436695	ERS436693	ERS436691	ERS436690	ERS436689	ERS436688	ERS436687	ERS436685	ERS436684	ERS436683	ERS436673	ERS436672	ERS436670	ERS436669	ERS436668	ERS436666	ERS436665	ERS436661	ERS436660	ERS436659	ERS436657	ERS436655	ERS436654	ERS436651	ERS436649	ERS436648	ERS436647	ERS436645	ERS436644
msp_0289	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	2.6408412356649924	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-1.9947967146564676	-10.944874046462587	0.4856512582157343	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587	-10.944874046462587
msp_1479	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-5.6473381343443245	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-4.128996282412884	-12.285992455726065	-3.720134096317395	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-5.241393927691624	-12.285992455726065	-12.285992455726065	-12.285992455726065	-1.9191396925946245	-12.285992455726065	2.1187679954081853	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-1.2431427432796993	-12.285992455726065	-12.285992455726065	-3.3487127108903545	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-5.261184366811794	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-5.419008573959474	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-5.474827326230774	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	1.2968977459572755	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-8.007320664037055	-12.285992455726065	-12.285992455726065	-12.285992455726065	-5.799018892640274	-5.737670583303154	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-1.3252087074004943	-12.285992455726065	-12.285992455726065	-12.285992455726065	-12.285992455726065	-5.888377810060664	-12.285992455726065
msp_0172	-2.6196953151773035	-1.7985584070408334	-0.36308616140080524	-5.997678414932883	-1.6384293282120332	-2.307649496174913	-3.393906546121923	0.07099741303103474	-2.9459700384625633	-1.5010742615531634	0.7225090167674617	4.159180208819817	-0.03608554957529017	-2.341938062864813	-2.178210567423353	3.113128859595777	1.2906778912153367	1.3860868518424168	-2.8330224605315633	0.8396755550485466	-3.3218694191916334	1.8436774041937967	-3.4548108070299532	-0.8767171379233332	-2.5225792302283834	-2.8066633756280033	-1.0565012475274342	0.5937486182631848	0.23571593824903575	-2.5839548674363733	-2.275618514291103	-2.842387713567473	-3.078042517022243	-2.389084461976893	4.303184489983376	0.8730011983773818	1.2166252633617967	0.05648162932345474	-1.8209612487375633	-2.1867871860410135	-2.1100318320094735	-0.4889149811585823	-0.20733309954497325	-4.236311644645713	0.21106101835097174	-12.131283948386812	-5.435181935238993	-1.8219178985360234	-4.101920378585923	-4.511824947065653	-2.2271545175004834	-1.0436165264361392	-1.6424556838086033	0.6326730218789247	-3.3514129232627834	-3.7320981188291635	-5.554726619622203	-1.7707017444567634	1.4293521305053967	-3.7157588569452433	-1.9167104845835434	-0.4138375147072443	-2.610906994977803	-1.7382251026824433	-0.4736065162778453	-2.979649528411793	-3.7053973800544333	-1.3310242487936834	1.7886923894912667	1.4036069848346366	-1.5728398004330733	-3.1837545548988033	-0.10513117815660457	-4.024890272667063	-2.028246929441543	1.2072781827789767	1.5946952031603867	0.9625696254914966	-0.028864796839016563	-3.711778275550713	-3.9276642301964735	-2.635595881976123	-1.2710468342070234	-2.6551793033306033	-1.5479943887680134	-0.23043017515780925	0.6605015568828838	-0.42460693887801726	-0.8062538843399762	0.33897862947417173	-3.0490326505976335	-3.8681793422430935	-0.8613963146168133	-5.351262000771784	-3.2692451521123234	3.203907343547147	-0.8172295245866812	-4.292413370698333	-3.611801220341403	0.6697031396531157	-1.1886809099249034	-1.4514883621232333	-1.7827146484017233	0.4864248318127657	-2.2447657712951434	-4.282543949477363	-0.5091617666086472	1.3792727324562868	-3.3893311651830333	-0.6788362211005903	2.6643366189601765	-1.6503318748556033	-0.43123523956894927	-1.7429735487854032	-5.822356427509443	-3.9136873027370935	-0.7285335209344963	-3.7020971821695032	0.4461705259481497	-3.266958177096033	-0.13349471346165218	5.057230624814637	-1.8819489691997633	-2.3842831658697934	-4.935706285222743	-1.7766892538946233	-0.40171888274092427	-0.4104970501932563	-6.625664068303333	-3.813832269026553
msp_0302	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-4.262125240973633	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	3.361542485597156	-11.404018306773875	-11.404018306773875	2.476858854060306	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	2.615719028019856	-11.404018306773875	-0.33019151730154206	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-1.076661706466484	-11.404018306773875	-11.404018306773875	-11.404018306773875	-5.320535712436245	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-4.664568609390013	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-7.057051580133605	-11.404018306773875	-11.404018306773875	-6.026510830406604	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-4.329612319198205	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	1.596105044894945	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-6.997335733143265	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	-11.404018306773875	1.327272409306249	-2.375864518732594	-11.404018306773875	-11.404018306773875	-11.404018306773875	-3.680571860093074	-11.404018306773875	-11.404018306773875	-11.404018306773875	4.824091600688487	-11.404018306773875	-11.404018306773875	-5.8983984266903935	-2.4601324410753143
msp_0072	2.988612343993257	2.244501968932557	3.1569539387012764	-4.567192719177263	3.0349616123325163	2.729154154495447	3.584206639337957	-0.016565252946295586	1.9142324746574066	3.083365615229977	2.2391188002873363	-0.6703186024734554	0.5095878381789116	4.485274044227687	2.2736813651419867	-3.7658746898237636	1.4312084198931365	0.7518385915656546	2.108637228660367	2.2163785445539865	0.11144848883142361	-1.6708357451407434	0.6807019729637006	-12.128334264437214	2.204381861113877	2.7702511609218963	-12.128334264437214	0.9695976985927865	0.8026507423315906	3.314151181938646	5.601180151067067	0.10797738103709162	1.8210148861539666	1.7655438483154566	-5.780457408419803	0.8315996436743767	-0.5706471391298774	0.9115838538388965	-1.1066218247304833	-12.128334264437214	2.9351888860641164	1.7494086441516266	0.7112609988010156	1.2435485597055067	0.14786237394653262	-6.080369494708783	1.9754282716906466	-0.6321936613678194	-1.2963566841148635	1.7354242517468565	-1.8971073409361934	2.1792852408699366	-0.09749473229580219	-2.8019985850237434	0.2513017837671626	-2.4873128724426836	1.7876456635165365	-0.5492096569314344	2.435011617881587	-0.13674184111657758	1.7831537686545367	-1.6278777056018834	1.6913461510030365	2.7451371871914763	1.6566066808782267	-12.128334264437214	1.6177867992577366	-0.4762263378848684	6.072673336648377	-0.5594395349936074	-2.929312578682203	3.5323234096479066	0.010648667897445618	3.0193903219260863	-0.10754932251437328	-12.128334264437214	2.0265788423324667	-1.5589076751705333	0.8164229086656286	2.2635222263993766	2.4268348511383264	-2.4512087120133836	0.3012962268749686	1.7741005417452567	3.166921391643827	2.7369840660068068	0.0945830278816816	2.3009351792232966	2.6306898741592164	2.8609357734795466	3.2932297370966364	-0.09749473229580219	1.0881176597266666	0.6424585999919926	-1.4197224343893733	-12.128334264437214	-1.1118600226428235	1.2074848312679767	0.1487369428867466	3.166297647657677	-2.352274790544203	2.8737356664157163	-1.5675311919408335	1.4689127242767366	0.46767363174973464	0.8196692324256596	1.3701744997689667	-3.369454518740503	1.6506211705180267	0.2410709393426106	-2.8605113006721137	4.927673405843727	0.4284687287731136	1.5829167036140965	3.066200912253467	2.0827706811490065	-1.9012868121566333	3.017285277240907	-3.3237909347499333	1.6248305519340367	2.917875253825967	2.4310289724951364	1.4244021463579466	1.9197247998701765	3.273742531259627	1.9370418742703366	2.1701506269657163	1.2846396135015266	-2.807077426672003	1.8298456620306767
msp_0194	0.14759708259910265	-9.962050668363528	-1.1847374975253395	-8.774113865701477	-1.1604642725110395	-13.458813288169257	-2.6032257932569474	-13.458813288169257	-3.4319823180164173	-13.458813288169257	-2.7664273565487174	-13.458813288169257	-13.458813288169257	-1.9844070301335215	-13.458813288169257	-13.458813288169257	-6.898378090390578	-8.818428693499097	-13.458813288169257	-13.458813288169257	-3.1775270926985977	-13.458813288169257	-0.37207680020136746	1.8799851918946224	-6.274960271641877	-13.458813288169257	-13.458813288169257	-13.458813288169257	-1.7255752967677944	-13.458813288169257	-2.2504590264610265	-0.11160368457310743	-8.003068592011838	-0.6690121062532745	-13.458813288169257	-0.13395207399741738	-6.565875035454558	-13.458813288169257	-13.458813288169257	-13.458813288169257	-2.0877407155218104	-2.645789647382707	0.6744577335566424	1.3606358620102523	-13.458813288169257	-13.458813288169257	1.7418808056602524	-3.3520096023791277	-2.6230261821612575	-9.317156011749717	-13.458813288169257	-13.458813288169257	-9.126359327778268	-13.458813288169257	-2.3520725740671624	-9.755983814568857	-0.19729851669032739	-13.458813288169257	-1.4311789793167096	-3.0717086501877175	0.6581825339946628	-2.0766847999324165	-0.5374456432516574	-1.2555972698633655	-13.458813288169257	-5.3292192003118775	-13.458813288169257	-13.458813288169257	-5.5249447676710775	-5.862280419391317	-9.060075755685068	-1.4279737560278463	-2.4032760222768785	-2.2448470399787324	-13.458813288169257	-7.303757857919138	-8.988639699174229	-8.102606395060047	-6.685861699294147	1.7041360454848427	-8.146163186451396	-3.7436942334683976	-0.1779434460136775	-5.089488202044468	-13.458813288169257	0.6979678747412725	-13.458813288169257	-7.106361754499037	-13.458813288169257	-13.458813288169257	1.0123464278756527	-13.458813288169257	-0.4158331477503274	-1.7713541034645885	1.1831428675276725	-13.458813288169257	-13.458813288169257	-1.2777398180771504	-13.458813288169257	-13.458813288169257	-8.086547543851577	-1.9958781211616594	-8.599916335811358	-7.7090872225147375	-2.8973902807848573	-13.458813288169257	-0.2828502244081974	-2.7852583348890874	-13.458813288169257	-13.458813288169257	-2.7370751615242073	-2.6532250609423373	-7.835170843910028	-7.645603574496158	2.2397212495224426	-13.458813288169257	-2.5552359878518978	-5.683732374880347	-13.458813288169257	-1.0523246020665835	-13.458813288169257	-3.4513004815819577	-3.8547006346490775	-1.428202102461065	-0.28806192795313756	-2.5484058807228775	0.6084208557036623	-13.458813288169257	-2.3940428046809474	-0.05958115715986745
msp_0397	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-3.824365941707832	-12.855033077954802	-5.678715442345752	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-5.170718026379243	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-7.040887712028613	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-2.1899188107087424	-12.855033077954802	-5.381386479687162	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-5.005052571045033	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-8.174423683425022	-12.855033077954802	-5.087599939394492	-12.855033077954802	-6.1698857289171025	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-6.743957382571073	-7.556111034015922	-12.855033077954802	-12.855033077954802	-4.055833356004492	-4.132452090114352	-12.855033077954802	-12.855033077954802	-8.038203133859822	-6.207294176749563	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-1.548402647910771	-7.728661453820372	-12.855033077954802	-12.855033077954802	-12.855033077954802	-7.821758656604212	-12.855033077954802	-4.6882069165474425	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-3.9535466985263223	-12.855033077954802	-3.0865127820353324	-12.855033077954802	-4.045451510311922	-12.855033077954802	-12.855033077954802	-12.855033077954802	-8.242377195068492	-5.9647042887245725	-1.4339786372741172	-12.855033077954802	-6.671825424990352	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-2.022526843645132	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-12.855033077954802	-6.733743842876442	-12.855033077954802	-12.855033077954802	-6.064115793592243	-0.4090139179699281	-12.855033077954802	-4.071864847549792	-3.988780766681532	-2.6994499071811022	-3.3406303090002423	-3.606850742667782
msp_0133	-11.877044726762694	-11.877044726762694	-11.877044726762694	-11.877044726762694	-11.877044726762694	-5.079450650710184	-11.877044726762694	-11.877044726762694	-11.877044726762694	-6.236454415847474	-11.877044726762694	-7.644462874233944	-8.156224372304894	-8.421733829990805	-11.877044726762694	-11.877044726762694	-11.877044726762694	-7.632543075262334	-11.877044726762694	-11.877044726762694	-6.782871143708354	-11.877044726762694	-11.877044726762694	-11.877044726762694	-0.49923101119288116	-11.877044726762694	-11.877044726762694	4.268008038686966	5.121383671630076	-11.877044726762694	-11.877044726762694	-11.877044726762694	-11.877044726762694	-11.877044726762694	-7.190295580506384	3.976647683687086	-11.877044726762694	-11.877044726762694	-11.877044726762694	-11.877044726762694	-11.877044726762694	-11.877044726762694	-11.877044726762694	-6.997189039222365	-11.877044726762694	-5.569684299799924	-1.027426592238954	6.141365791088286	0.11335256552818135	-11.877044726762694	3.984744955131926	-11.877044726762694	-4.608651275311134	-11.877044726762694	-11.877044726762694	1.2760843494835759	-7.651466194298334	-11.877044726762694	-11.877044726762694	-11.877044726762694	-11.877044726762694	-11.877044726762694	-7.927437221747304	-11.877044726762694	-11.877044726762694	-11.877044726762694	-11.877044726762694	-11.877044726762694	-3.707031205081554	-11.877044726762694	-11.877044726762694	-11.877044726762694	-11.877044726762694	-0.8930194833945442	-11.877044726762694	-11.877044726762694	-11.877044726762694	1.2101993068279058	-11.877044726762694	-11.877044726762694	-11.877044726762694	2.625267709912536	3.546881922227346	-11.877044726762694	-11.877044726762694	-0.23743542862903716	4.080262821160126	-11.877044726762694	-6.332963226787045	-4.141717150735384	4.411268271119035	2.942034937920576	-11.877044726762694	-11.877044726762694	-11.877044726762694	-11.877044726762694	-7.1779307105672645	2.480754653527666	-11.877044726762694	-11.877044726762694	-3.476866538995194	-11.877044726762694	-11.877044726762694	-5.842695267705624	-11.877044726762694	-11.877044726762694	-11.877044726762694	-6.952345370337884	-11.877044726762694	-11.877044726762694	-11.877044726762694	-11.877044726762694	-11.877044726762694	5.1523195820745755	-11.877044726762694	-11.877044726762694	-11.877044726762694	2.198699862753366	-2.020735064554774	-7.550850727361124	-7.0656934169947645	-11.877044726762694	-11.877044726762694	-11.877044726762694	3.478338156598846	2.165080690964076	2.681232453747816	-11.877044726762694	-5.142000193801774	-2.6288623914756744
msp_0275	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-3.1578595309344744	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	4.093359291826096	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	4.8326123730706065	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	7.897917928586456	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374	-9.355152760718374
msp_1377	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-0.35658365878196396	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-0.6689839535817896	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	1.521730045158086	-7.528868532821593	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-5.070575138969153	-12.623042115875934	2.796187016709796	-12.623042115875934	-12.623042115875934	-3.640548778318744	-12.623042115875934	-12.623042115875934	-12.623042115875934	0.44032716074245604	-12.623042115875934	-12.623042115875934	-3.587539530285794	-12.623042115875934	-12.623042115875934	-6.231878977865794	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-6.276373719627734	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-4.076700219442134	-12.623042115875934	-12.623042115875934	-12.623042115875934	-5.666772853577563	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-1.476618249843074	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-5.611841874431374	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-5.131224907928943	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-12.623042115875934	-6.089480421629333	-12.623042115875934
