gene_ID	SRS2821229	SRS2821227	SRS2821226	SRS2821225	SRS2821224	SRS2821223	SRS2821222	SRS2821221	SRS2821218	SRS2821217	SRS2821215	SRS2821213	SRS2821212	SRS2821210	SRS2821207	SRS2821206	SRS2821205	SRS2821204	SRS2821020	SRS2821017	SRS2821016	SRS2821015	SRS2821014	SRS2821012	SRS2821011	SRS2821009	SRS2821008	SRS2821007	SRS2821006	SRS2821005	SRS2821004	SRS2821003	SRS2821002	SRS2821001	SRS2820998	SRS2820997	SRS2820996	SRS2820994	SRS2820993	SRS2820991	SRS2820990	SRS2820986	SRS2820979	SRS2820976	SRS2820975	SRS2820974	SRS2820972	SRS2820967	SRS2820965	SRS2820964	SRS2820963	SRS2820962	SRS2820960	SRS2820959	SRS2820958	SRS2820957	SRS2820956	SRS2820953	SRS2820952	SRS2820951	SRS2820950	SRS2820949	SRS2820947	SRS2820946	SRS2820943	SRS2820942	SRS2820941	SRS2820940	SRS2820939	SRS2820937	SRS2820936	SRS2820935	SRS2820933	SRS2820932	SRS2820929	SRS2820928	SRS2820926	SRS2820924	SRS2820923	SRS2820917	SRS2820914	SRS2820910	SRS2820909	SRS2820902	SRS2820901	SRS2820898	SRS2820897	SRS2820896	SRS2820895	SRS2820894	SRS2816074	SRS2816073	SRS2816071	SRS2816070	SRS2816066	SRS2816065	SRS2816062	SRS2816052	SRS2816048	SRS2816045	SRS2816044	SRS2815679	SRS2815673
msp_0289	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-7.702283154777918	-5.3380085998155185	-7.321275562185438	-7.660126358874498	-13.332351933732587	-6.817376714425677	-8.299919601567948	-7.591533410853428	-13.332351933732587	-2.757140466123488	-3.465907566908968	3.077163034541192	-5.709556530731858	-7.282726260710858	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-5.096556279775828	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-7.3120329681596985	-13.332351933732587	-13.332351933732587	-3.0252830528773877	-3.3785525579227578	-4.959927468068938	-5.226821337349998	3.5089157030898224	-13.332351933732587	-7.879560363417298	-7.064373575505288	-7.088438664404178	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-5.207282235904877	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-5.401109649894568	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-13.332351933732587	-7.618402383867428	-13.332351933732587	-3.086424469537298	-13.332351933732587	-13.332351933732587	-13.332351933732587	0.3177178470898523	-4.631901117979988	-13.332351933732587	-8.153850547381888	-13.332351933732587	-13.332351933732587	-13.332351933732587	-9.006782283102508	-13.332351933732587	-7.374018129796347	-13.332351933732587
msp_1479	-0.5620365680575972	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-3.056356567796106	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-1.935883709514526	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-1.987621042123416	-11.808914030731566	-0.000283971509337122	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-3.2041352579682965	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566	0.8066612244717799	-11.808914030731566	-11.808914030731566	-11.808914030731566	-11.808914030731566
msp_0172	0.8039921149364184	0.5209003271355125	-1.8848365309560864	0.5386556100271435	-3.753549742053087	-1.7342391172381066	0.1551717647752635	1.1236898256041734	0.8039888903173604	-2.2502136769763865	-2.1929304318799163	-3.0805604903051567	-0.5226089604786066	-1.6966731582234866	0.6638924802644695	-0.28223884544947664	-3.1243142287862566	-4.8259623408017465	2.259987878355213	-3.3138323762356467	0.6476920472222435	-5.459862535803067	-2.025079843397757	-1.2750983057501866	-0.9389937415622265	-1.6610565981405065	-1.1757042036200367	0.5113819386553324	-1.3086703412979264	0.2589377998398035	0.7824059687629135	-4.633601518966647	-0.4691406326519165	-1.6860799774454465	0.43525390825361043	-3.221116579381257	-0.04119347085799663	-10.683227191988376	-1.1481464219454265	-0.6627420867103064	1.1516953653827395	-1.3608972004246767	-2.0800091179581166	-0.5770833306057666	-1.8985437553418267	-2.3445926690307166	0.35514588230262345	0.3572646683273355	0.8776425051496605	-2.8206576036043165	4.365755753519344	0.4577591941811545	0.7479925182064925	-1.7987680239621466	-0.8130777595365466	-3.778854603299517	-1.0387342442994767	-2.3675605974981666	-1.8689177697149166	-3.6274312726588365	0.33367970360887345	-3.1953303339306567	-0.45071841799253654	0.8883100049187864	-1.1878756513186464	-2.993696119112247	-1.1671684912694265	-3.5738592782486567	-0.1913245983959766	-1.7931412241669766	-0.8324989268582466	-2.687528064579607	0.9650079058651635	-2.3727643622660866	-2.331693404189217	0.1928340160941635	-4.2969500922164565	-3.806427659478987	-10.683227191988376	-2.906888405385417	-3.646392144777817	-3.845450586887627	-2.583172800742017	-2.7597305818449467	-0.5111478459684766	-1.8378959494585565	-1.2579628633744464	-2.2557676302280365	-0.6538263813323464	-0.2666962523226466	1.335354344553657	-2.555016593287866	-2.766450227492337	-2.0460459000661366	0.6269413436786635	-1.5606802223607066	-10.683227191988376	-4.343757033549727	-4.532147786959727	-0.6645405483484768	-3.507647246983387	-1.1543131255571166	-10.683227191988376
msp_0302	-11.631533223462572	-11.631533223462572	-0.9556370085567922	-11.631533223462572	-11.631533223462572	-1.1880050876644823	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	0.4745822510525247	-11.631533223462572	-11.631533223462572	2.0685966951427175	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	0.8553186049727886	1.7270598980146277	-11.631533223462572	-11.631533223462572	-11.631533223462572	3.6214865866869075	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	3.4546871028663872	-11.631533223462572	-11.631533223462572	-11.631533223462572	-2.2365539243112624	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-4.0926366820293625	-11.631533223462572	-11.631533223462572	-0.2059870658926654	-2.9232395717493627	-11.631533223462572	-11.631533223462572	0.2110508461809066	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	-11.631533223462572	5.760478313204288	-11.631533223462572	0.28625751094450563	-11.631533223462572	-6.5442138221554025	-11.631533223462572	-11.631533223462572	-11.631533223462572	-6.267018472819312	-11.631533223462572	-11.631533223462572
msp_0072	-0.6491311773558357	1.4747341639713798	3.60287976001561	3.74717014967126	0.8068278366017195	2.6604845744798697	-1.0104520797630503	4.83032936580599	2.8709269361242997	-0.050186486312662426	2.5422004163928698	3.1600812896571697	-1.0056937081336104	-1.6030204175838425	-1.0716032649985894	3.6722125565821093	3.92955135140076	-1.0691367165559564	1.42336338429836	3.61466780810359	1.8368584839519597	1.3229499421958395	4.69193806953556	5.84891090301453	4.5515681323416795	2.38376667942075	0.6231992434555896	-1.3113355008679912	2.6331067450032997	-2.3762253882821502	2.2386575825908896	3.4236664883176093	-0.11574590163116638	-1.4642454245451932	-1.2031570579726454	-0.8782576035054603	1.6601167610263396	0.9140398657931997	-2.2270337428367504	0.3533563923014297	-5.9949121574064606	1.4324840602335995	1.7690995986722595	2.1132933470560396	-2.55402448291154	1.0102281178171695	-0.8596080449627634	1.8453413139792598	-1.0042562726954734	1.2322488455683795	-3.52332430909588	-12.67834246841174	-1.2839219215314583	-4.74522052815809	1.9032859611754795	4.25340316750403	-1.7240772583815005	2.1617732901094997	-1.5717525727200745	4.3688832795326595	0.23389796179448263	1.0731711512074198	4.6864880227914	5.098296438597569	0.6729532818367395	1.7175136296516498	1.1944457997604294	1.3167917706400996	3.17256428592225	2.5667683669249097	2.06183909722016	1.2438515610804597	-0.2621888252721884	4.8197687405009395	1.0342255448257398	3.7761893458688593	1.8891603946116295	-3.65908513461249	1.9650411830503196	-1.8571756043637602	-1.1311082354226993	-1.3850532284746073	1.5979963188897797	-3.7578201392222903	3.05210013361453	0.7114709344621596	4.3344215789289695	1.96220778866312	-3.10094536128362	-12.67834246841174	-2.4652219633582204	2.5270136072808898	-0.2560146600570454	-0.8093304469864173	-2.6218081085277802	-2.7365778955348503	-1.0637803639989722	-4.48245465255942	-5.61931035573522	-4.65548959358466	1.3777546711459396	2.8735032552107898	4.16362335606489
msp_0194	-12.008433809998104	0.338963162232046	-12.008433809998104	2.530481524611176	-0.655221180756803	-2.7381015942885343	0.022405722143307164	-6.536166659408314	-0.19288792031899704	-12.008433809998104	-0.259161025378054	-1.419224620891834	-12.008433809998104	-12.008433809998104	-5.543818489376304	-3.9884722930775043	-12.008433809998104	-1.515761402400874	-3.378612436225394	-6.0832820881821945	-12.008433809998104	0.652755948470822	-12.008433809998104	-12.008433809998104	-12.008433809998104	-12.008433809998104	-4.663915109240964	-12.008433809998104	-2.046329718322344	-12.008433809998104	-5.378337360883824	-0.22212238107826204	-3.653645186061314	-12.008433809998104	-0.43391373402829003	-12.008433809998104	-12.008433809998104	-5.7097002479233545	1.586794720207226	-5.903134269254444	-12.008433809998104	-12.008433809998104	-12.008433809998104	-5.882788146961254	-12.008433809998104	-12.008433809998104	-3.377798261339464	2.5062141629408057	-5.383110977733835	0.6703371359897949	-12.008433809998104	-12.008433809998104	-0.29161900745991004	-12.008433809998104	-2.167399262918604	-2.2034752307724643	-2.739552511440124	-12.008433809998104	-12.008433809998104	0.5744607144587259	-4.052490496499544	-0.19290960537529103	-0.013250521261431239	-12.008433809998104	-12.008433809998104	-12.008433809998104	-12.008433809998104	-12.008433809998104	-12.008433809998104	-4.763923147642925	-0.13334963498702804	-0.36568598788619205	-12.008433809998104	-12.008433809998104	0.646733298809457	-1.548409510641054	-1.075180794461904	-12.008433809998104	-2.4967119960075443	-2.3369162270078236	-3.2787854987745337	-5.841181431497354	-12.008433809998104	-12.008433809998104	-12.008433809998104	-4.053501318015955	-12.008433809998104	-12.008433809998104	-12.008433809998104	-12.008433809998104	-0.6031278515739711	-4.842142788338564	-5.630385717689924	-12.008433809998104	-0.274759229718794	1.238865337131366	-12.008433809998104	0.687697850425119	0.70236015921708	-0.32996835700529503	-12.008433809998104	1.516887917820446	-12.008433809998104
msp_0397	-11.724431610231232	-11.724431610231232	1.9532160786818782	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-3.6149596070788217	-11.724431610231232	-4.040871256651622	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-1.3842793058817717	-3.9915090137176117	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-3.548383538294132	-3.6373325194658417	-11.724431610231232	-4.843198325907362	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-6.243804509285642	-11.724431610231232	-11.724431610231232	-11.724431610231232	-1.067438617290962	-11.724431610231232	-11.724431610231232	-4.288306058264432	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-4.949053563765342	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-4.387868979328202	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-2.9798896640606016	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232	-11.724431610231232
msp_0133	-13.48871969496561	0.5636884514659299	-7.56901484233744	0.3740764781179	-2.96790679846309	1.0423696825888	0.34803397398028	-13.48871969496561	-13.48871969496561	1.4388330070220001	0.77282345077304	-13.48871969496561	1.21654930031487	1.52149769783765	4.12378959245759	-13.48871969496561	-13.48871969496561	1.52407256152993	-13.48871969496561	-6.57548832577031	-6.9540280641895205	-13.48871969496561	-13.48871969496561	-13.48871969496561	-13.48871969496561	0.9528502985604002	-6.46391160605134	-5.68059210751011	-7.80840363761906	-13.48871969496561	-2.0065094800094263	-13.48871969496561	-1.4710926095908472	1.46709650414418	-13.48871969496561	-3.0271270939594004	-8.56308708730688	-5.66599013896989	1.26259982338512	-13.48871969496561	-13.48871969496561	-13.48871969496561	-13.48871969496561	-13.48871969496561	-13.48871969496561	-2.49087790406871	-7.2944036180705405	-0.21994806773134012	-13.48871969496561	-8.03952892895189	-13.48871969496561	-13.48871969496561	-13.48871969496561	-13.48871969496561	-13.48871969496561	-13.48871969496561	2.4368659471095397	-13.48871969496561	-13.48871969496561	2.11985030425804	-13.48871969496561	-4.27284749763853	-13.48871969496561	-13.48871969496561	-13.48871969496561	-7.73849708807287	2.7449694921206103	-7.94356776769412	-3.2968648435051904	-13.48871969496561	-13.48871969496561	0.7867909459935598	-13.48871969496561	-13.48871969496561	2.43647179524823	-7.3664120831376	-5.1803304212614005	-13.48871969496561	-13.48871969496561	1.02711943947928	-1.281042182579653	-2.411855070589592	-13.48871969496561	-2.297542151695926	-13.48871969496561	-4.9737851327275795	-13.48871969496561	-4.64727061673854	-13.48871969496561	-13.48871969496561	-13.48871969496561	-13.48871969496561	-13.48871969496561	-13.48871969496561	-6.30493897677727	3.6233067542403	-13.48871969496561	1.3294971053156601	-4.34554746318968	-13.48871969496561	-13.48871969496561	-1.534967727259108	-13.48871969496561
msp_0275	-8.082559573972432	-11.638945632936803	-10.792319705097032	-11.381841315807403	-11.410259717670822	-0.209367971093803	-11.609912987867354	-8.782183169020923	-13.242961778468072	-9.240951525117202	-18.850955747031293	-1.1771623021851925	-12.667312773812743	-12.184816002396854	-12.564736252950503	-12.717681857499944	0.14404305277746765	-18.850955747031293	-8.137948010503292	-7.036454103835655	-1.9818933906118827	-13.461963325624312	-18.850955747031293	-18.850955747031293	-18.850955747031293	-8.605667241740733	-0.9308426063091026	-4.446823601326773	-0.4203915294195024	-5.5604850523638225	-6.635282339902709	-8.074260591129104	-8.738157792674812	0.19130135847548768	-1.5059681325090724	-1.3413082789344726	-11.490851392124544	-8.672179893822763	-2.650516867433283	-1.1802221117619531	-10.837235824766942	-13.370328646085703	-18.850955747031293	-2.135149116154283	-3.3177939944762427	-18.850955747031293	-18.850955747031293	-0.2589283235628228	-3.1868197121629125	0.9167657554687372	-6.799059596054605	-18.850955747031293	-8.285874979306863	-8.188149023118573	-8.461898287093513	-11.566067399961053	-11.430120069871963	-11.172588525803672	-18.850955747031293	-0.42292500712421255	-8.797937731423183	-18.850955747031293	-12.065936407917652	0.39975556267450685	-9.670729798566953	-9.581128831570092	-12.246241065304503	-11.795633819360162	-8.783126368364194	-11.278243825877063	-11.683596870956842	-12.511373329969423	1.3139754698428465	-9.227187176038052	-1.4676635298365426	-10.850777376765674	-18.850955747031293	-11.823381228739223	-2.6768111672717128	-18.850955747031293	-2.132666084782133	-4.418143240192273	-11.904885508898413	-18.850955747031293	-0.3101659193102124	-9.676957151676723	1.3830157352461967	-9.378354885061572	-11.464103783007262	-11.580921376522832	-10.792826593840612	-11.620971148985742	-12.282432414800542	-2.8910008554102427	-2.8432216064893425	-18.850955747031293	-12.140787656380253	-12.405843499097493	-10.953445918581274	-1.9625134489656624	-11.234413210157193	-13.070103816127283	0.3077747765726473
msp_1377	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-0.8165550436353891	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489	-11.565119993568489
