gene_ID	ERS848745	ERS848744	ERS848743	ERS848742	ERS848741	ERS848740	ERS848738	ERS848736	ERS848734	ERS848731	ERS848730	ERS848729	ERS848728	ERS848727	ERS848724	ERS848723	ERS848722	ERS848721	ERS848717	ERS848715	ERS848714	ERS848713	ERS848710	ERS848709	ERS848708	ERS848707	ERS848706	ERS848705	ERS848704	ERS848701	ERS848700	ERS848699	ERS848698	ERS848695	ERS848692	ERS848690	ERS848689	ERS848688	ERS848686	ERS848684	ERS848682	ERS848681	ERS848680	ERS848679	ERS848678	ERS848677	ERS848675	ERS848673	ERS848672	ERS848668	ERS848666	ERS848665	ERS848664	ERS848663	ERS848662	ERS848661	ERS848660	ERS848659	ERS848658	ERS848656	ERS848655	ERS848654	ERS848653	ERS848652	ERS848651	ERS848650	ERS848649	ERS848648	ERS848645	ERS848640	ERS848635	ERS848633	ERS848631	ERS848630	ERS848629	ERS848622	ERS848621	ERS848620	ERS848619	ERS848618
msp_0289	-7.775646228666679	-12.5202456173939	-8.598298986715701	-12.5202456173939	-12.5202456173939	-12.5202456173939	-12.5202456173939	-12.5202456173939	-5.195947262219939	-12.5202456173939	-12.5202456173939	-12.5202456173939	-12.5202456173939	-12.5202456173939	-12.5202456173939	-12.5202456173939	2.04568637444558	-12.5202456173939	-12.5202456173939	0.6665230379753102	-12.5202456173939	-12.5202456173939	-12.5202456173939	-12.5202456173939	-12.5202456173939	-12.5202456173939	-12.5202456173939	-6.77495134914203	-12.5202456173939	-12.5202456173939	-12.5202456173939	-12.5202456173939	-7.45987371419752	-12.5202456173939	-12.5202456173939	-12.5202456173939	-12.5202456173939	-12.5202456173939	-12.5202456173939	-12.5202456173939	-12.5202456173939	-12.5202456173939	-12.5202456173939	-12.5202456173939	-12.5202456173939	-12.5202456173939	-12.5202456173939	-12.5202456173939	-12.5202456173939	-12.5202456173939	-2.1050694041068496	-12.5202456173939	-12.5202456173939	-12.5202456173939	-12.5202456173939	-12.5202456173939	-12.5202456173939	-3.5330705529658895	-5.143251021604099	-3.81569182047451	-4.4280349932776195	-12.5202456173939	-6.352189722325679	6.30686168090977	-12.5202456173939	-12.5202456173939	-2.25751189452427	-5.145353082550289	-12.5202456173939	-12.5202456173939	-12.5202456173939	-12.5202456173939	-1.4474840826515158	-12.5202456173939	-12.5202456173939	-12.5202456173939	-12.5202456173939	-12.5202456173939	-12.5202456173939	-12.5202456173939
msp_1479	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-4.997116412520925	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-2.224211003660195	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-7.154285895868916	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-11.520795628357845	-5.798906169920126	-11.520795628357845
msp_0172	2.49024584454092	-2.4219814143291396	2.5663107356056303	0.77713192445372	-3.9925732321623597	-2.2103194471531697	-2.35696559088134	-3.10442359291627	-1.606380326120992	0.8929047083386803	-1.875248112711915	-13.16733915081335	-5.10601658659557	-2.5213051355139298	-1.5551758297022098	-3.52515323736145	-3.22360940844905	3.4689813242278205	-3.99875769223482	2.19721018898599	2.17090463098279	-0.0014720920022499584	-1.094982844056748	-4.20709411934647	-1.7317199920293858	-3.85463464951694	0.054064691763180184	-1.518007007442146	-1.868075730454454	-3.1014971033421297	-3.74114553301358	-0.585130494090132	-3.0727292468653102	-1.7675665346758689	-5.296368870142221	0.19721774257235003	-3.09866364986642	-0.8324812882770659	-4.57092111048791	-0.12340237189126002	-2.65370553844717	-1.1317093424606393	-2.6240804948547396	-3.53264793244638	-0.8031798118941299	-0.10945923093153986	-5.07192519025177	-5.02682919804284	0.78261871134837	-2.075978430939231	-1.1498754363227786	-0.28029227582775895	-2.62772795251829	1.19293360756699	-2.51273918877641	-0.37914746010659195	-0.21861753306304288	1.7011676719014601	-3.68599880760858	0.98343592156131	-1.1885597892269968	2.19610967729642	-2.4998713580368896	-0.3670681681102539	-5.106205647522479	-3.59582985457181	-0.12289025256802	-5.07964474391936	1.48539737931678	-2.43037122791862	0.6537846247757502	2.06026895177601	3.28123443434581	-0.1962394795537179	-1.0488856637042678	-1.1168023805416305	-0.005794870329589807	-0.4180777495356879	0.8501974777925301	-2.5001132924143796
msp_0302	-13.37018539789303	-13.37018539789303	-13.37018539789303	-13.37018539789303	-13.37018539789303	-13.37018539789303	-13.37018539789303	-13.37018539789303	-13.37018539789303	-13.37018539789303	-13.37018539789303	-3.812401469265	-4.290543463313901	-13.37018539789303	-13.37018539789303	-0.9828491207629583	-13.37018539789303	-13.37018539789303	-13.37018539789303	-13.37018539789303	-13.37018539789303	-13.37018539789303	-13.37018539789303	2.77409953594838	2.41095095321952	-13.37018539789303	-13.37018539789303	2.0223937425061798	-13.37018539789303	-13.37018539789303	0.13589577307688971	-7.551769641606461	-13.37018539789303	2.7414593186405	-0.03979202151061023	-1.0540819789776343	-13.37018539789303	-13.37018539789303	-13.37018539789303	-13.37018539789303	-2.219474357898833	-13.37018539789303	-8.61072397979038	-0.4643601434659622	-13.37018539789303	-13.37018539789303	-13.37018539789303	1.7894585864051598	2.06268771211017	-13.37018539789303	-6.08971440261873	-13.37018539789303	2.69182145480613	0.0933826873971697	-13.37018539789303	-13.37018539789303	-13.37018539789303	-13.37018539789303	-13.37018539789303	-7.215053395061551	-13.37018539789303	-13.37018539789303	-13.37018539789303	-13.37018539789303	-13.37018539789303	-13.37018539789303	-13.37018539789303	-4.52282803173024	-13.37018539789303	-13.37018539789303	-13.37018539789303	-13.37018539789303	-13.37018539789303	-13.37018539789303	-13.37018539789303	-13.37018539789303	-13.37018539789303	-13.37018539789303	-13.37018539789303	-2.4305864068352605
msp_0072	-6.304303251305036	2.4098114843339835	-1.0578435250180767	0.6473050728302264	0.6508156074825574	3.9494935318701634	1.8978666277753233	1.3205222632685965	-0.4399291773781026	0.2604416956540484	1.0906457728980483	2.9595594369483833	2.5747527550180336	-2.3136875101380467	-6.183215781920727	-0.7021439787815567	1.8751407987832733	2.790571769519733	2.8367747817373035	-2.5366527390374367	-0.8044444161092166	0.7169677996033754	0.9021702467776733	3.3100351006825135	0.8051694755560204	2.6307452420087833	2.1224903357717633	0.8950885442670193	0.5777224990392654	-2.3635193741143268	1.1549100734312243	-4.1222225868174265	0.7077619513066404	0.8353926536593475	1.9264409530709434	0.5535843650392634	2.4226821416760633	0.6644372183077224	0.25732097888488825	1.1974011239199953	4.117221740614523	1.3468682444240934	1.2871965151642983	1.2393833076342144	2.8171932165419333	-1.1273563111584965	0.6101392637029084	1.5566939577931633	-4.180270455518756	4.058271108474464	-4.205114100614447	4.384405694155744	1.4193389463009833	2.6116294607932833	0.6120656642733254	-0.9537170394863865	2.951297060375653	0.3780332676512208	3.3803150539528732	0.0701396118034574	-0.5786778624371627	0.32062547153184	5.211049932121863	0.7524279275178694	2.4842155079832833	4.268046051174964	-0.5984220845038255	2.7310505684150432	-2.4773399151846167	-3.6719697274775966	-11.706651234976736	-11.706651234976736	-3.236866126909337	-1.5313338367572367	3.4827543999899735	-1.1743799402130766	-7.0273405885232565	0.13885541953041042	4.290717550261234	-1.2678685771700267
msp_0194	-9.441382472447762	-9.441382472447762	-9.441382472447762	-9.441382472447762	-9.441382472447762	-9.441382472447762	-9.441382472447762	-9.441382472447762	-9.441382472447762	-9.441382472447762	-9.441382472447762	0.8801257471225687	-0.8398583454927913	-9.441382472447762	-9.441382472447762	-9.441382472447762	-9.441382472447762	1.9684409442273687	2.0338482891113556	-9.441382472447762	-9.441382472447762	-9.441382472447762	-9.441382472447762	-9.441382472447762	1.4905437129646688	4.525032960688899	-9.441382472447762	-9.441382472447762	0.8742081860162387	4.621516083196989	-9.441382472447762	-3.046551367960881	-9.441382472447762	4.292381038192978	4.1243355464388785	-9.441382472447762	-9.441382472447762	0.5290660332559187	3.661853965445749	-9.441382472447762	0.4434341078726085	-9.441382472447762	2.96104082826859	-9.441382472447762	3.600160591318029	-9.441382472447762	-9.441382472447762	-9.441382472447762	-9.441382472447762	-9.441382472447762	-9.441382472447762	-9.441382472447762	-9.441382472447762	-9.441382472447762	-3.4540548181480015	-9.441382472447762	-9.441382472447762	-9.441382472447762	-9.441382472447762	2.56691992049989	-9.441382472447762	-9.441382472447762	-9.441382472447762	-9.441382472447762	-9.441382472447762	-9.441382472447762	-9.441382472447762	-9.441382472447762	-9.441382472447762	-9.441382472447762	-9.441382472447762	-9.441382472447762	-9.441382472447762	-9.441382472447762	-9.441382472447762	2.2403160434983396	-9.441382472447762	-9.441382472447762	-9.441382472447762	-9.441382472447762
msp_0397	-11.646425174623767	-7.931287314241126	-11.646425174623767	-11.646425174623767	-3.245451763866946	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-1.5059814836433558	-5.670705526632516	-11.646425174623767	-11.646425174623767	-5.266676235359756	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-4.985308476995946	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-6.365823697852516	-2.772130635798716	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-5.442851015263316	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-2.089565006717946	-11.646425174623767	-11.646425174623767	-11.646425174623767	-11.646425174623767	-6.338380244790236
msp_0133	-12.017618234723978	-0.2921920456183118	-12.017618234723978	2.5066871857924724	-12.017618234723978	-12.017618234723978	-12.017618234723978	-12.017618234723978	-12.017618234723978	-12.017618234723978	-12.017618234723978	-12.017618234723978	-5.334620367409978	-12.017618234723978	-12.017618234723978	3.2580023987724225	-12.017618234723978	-12.017618234723978	-12.017618234723978	-4.129930664274237	-12.017618234723978	-12.017618234723978	-12.017618234723978	2.5745334054759823	-1.8370791580011177	-12.017618234723978	-0.5199978768120218	2.0182918817835525	-12.017618234723978	-12.017618234723978	-7.586807998735578	2.1284741242688323	-12.017618234723978	0.5694818202552752	2.448521900969652	-12.017618234723978	-12.017618234723978	3.5794121144906925	-12.017618234723978	-12.017618234723978	-12.017618234723978	-12.017618234723978	2.686215521127972	-12.017618234723978	-12.017618234723978	-12.017618234723978	-12.017618234723978	1.4970654158333223	-12.017618234723978	-12.017618234723978	-12.017618234723978	-3.7039872581435875	-12.017618234723978	-12.017618234723978	-4.905244864408738	-12.017618234723978	-12.017618234723978	-12.017618234723978	-3.1815005543710577	-12.017618234723978	-12.017618234723978	-12.017618234723978	1.1997830438702624	-12.017618234723978	-12.017618234723978	-12.017618234723978	-12.017618234723978	-4.282088429951898	-4.834389491848218	-12.017618234723978	-5.993789602177547	-3.9265351182615675	-12.017618234723978	-5.578893659160857	-3.0048752007365978	-12.017618234723978	-12.017618234723978	-6.3549630640607475	-12.017618234723978	3.3187696619938523
msp_0275	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	1.0029479547125906	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	2.6321445675055597	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	4.903378877703993	-10.037115196707326	-10.037115196707326	1.5116942166370455	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-3.0612030808859365	-10.037115196707326	-10.037115196707326	-10.037115196707326	5.448069234962744	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-10.037115196707326	-1.2267675247222964	-10.037115196707326	-3.3685659459013766	-10.037115196707326	-10.037115196707326	-10.037115196707326
msp_1377	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	2.1344628277105677	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-1.2888538630668722	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-4.2100108527446825	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123	-11.794607200165123
