gene_ID	ERS2637868	ERS2637867	ERS2637866	ERS2637865	ERS2637863	ERS2637862	ERS2637861	ERS2637859	ERS2637858	ERS2637856	ERS2637855	ERS2637854	ERS2637853	ERS2637852	ERS2637851	ERS2637849	ERS2637848	ERS2637847	ERS2637845	ERS2637844	ERS2637842	ERS2637841	ERS2637839	ERS2637838	ERS2637837	ERS2637836	ERS2637835	ERS2637834	ERS2637833	ERS2637832	ERS2637831	ERS2637830	ERS2637829	ERS2637828	ERS2637827	ERS2637826	ERS2637824	ERS2637822	ERS2637821	ERS2637820	ERS2637818	ERS2637817	ERS2637816	ERS2637815	ERS2637814	ERS2637813	ERS2637811	ERS2637810	ERS2637809	ERS2637807	ERS2637806	ERS2637805	ERS2637804	ERS2637803	ERS2637801	ERS2637800	ERS2637798	ERS2637797	ERS2637795	ERS2637794	ERS2637791	ERS2637789	ERS2637788
msp_0053	-8.625798665261696	-0.8488463958314059	-5.224464555404758	-1.086999712009336	-0.5100960570952959	-3.710127906679828	-3.655620515578542	-0.07217049237175566	-4.3601252605621985	-8.245846704671045	-8.889430864432276	-3.407093447444322	-0.8106992679744462	-8.459982440694315	-6.614958685528646	-7.783610900248107	-8.767535491098036	-0.3729317797378262	-3.78718681499471	1.041709974979284	1.260973367585584	-3.832706981934108	-3.0180953727349458	-6.435682837675836	-6.366484696780186	-5.397801682557856	0.2940121001444238	-9.202420321018007	-2.750656542472446	-4.8587754622799	1.6586933366770236	-3.72062966112805	-8.082193258184626	-8.313748304700717	-4.565620491613434	-1.6062245359447762	-16.310981459125987	-0.330062345541136	-5.081792317043854	-7.8186406666448764	-2.7762422473950563	-6.954620865225026	-4.883489981925073	-0.07218404538715628	-2.387426079891476	-5.468028854659996	-16.310981459125987	-7.607196192398746	-6.086038164845276	-1.7392128900677561	-4.134498653395282	2.5223091545214835	-6.570539631333267	-4.646805183296087	-16.310981459125987	-1.4027111573349362	-7.196835224574486	-0.07278563536311644	-1.6053186510382162	-16.310981459125987	-1.7974657026390162	-5.1087623840984495	-5.516673646648506
msp_1168	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247	-5.962052659711587	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247	-6.513847062018207	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247	-4.515847643494807	-12.121095416947247	-12.121095416947247	-12.121095416947247	-7.997724610922367	-7.413257374373587	-12.121095416947247	-12.121095416947247	-7.2947457552901565	-6.515085098557327	-12.121095416947247	-12.121095416947247	-7.159033644805777	-12.121095416947247	-6.984299897141737	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247	-12.121095416947247
msp_1608c	-12.903757047282674	-12.903757047282674	-12.903757047282674	-12.903757047282674	-4.951852743109443	-12.903757047282674	-12.903757047282674	-12.903757047282674	-3.9997398126375434	-1.6500713974596186	-4.341394474156793	-3.9750062121726133	-4.464966255999624	-6.375151851440823	-3.8134829390382734	-12.903757047282674	-12.903757047282674	-0.8428902783116354	-7.566465738014884	-12.903757047282674	-4.111231277641343	-5.716226729608444	-12.903757047282674	-3.5764900013322336	-4.203830729718943	-6.930805219852713	-6.3879245587120135	-4.150264637153123	-3.4204857986993433	-12.903757047282674	-6.034327233324164	-3.4303943403786237	-12.903757047282674	-12.903757047282674	-5.096234072144023	-4.385752571088983	-12.903757047282674	-12.903757047282674	-4.744315205892294	-3.3047299816959335	-12.903757047282674	-5.975113080051173	-3.6397786756342736	-5.5948304482155935	-12.903757047282674	-2.8030005310606634	-6.568546095396184	-5.871849170284904	-5.641611588615583	-3.4317618435559933	-1.9990545934942434	-12.903757047282674	-5.697096536060553	-5.055348689186613	-12.903757047282674	-12.903757047282674	-3.5334392280632634	-5.710142564706583	-6.160466857380413	-7.521514864984633	-3.7517735548497835	-12.903757047282674	-5.592348970624124
msp_0781	-8.398976254771117	-3.5882558774081916	-15.150292371097748	-3.4885265226127835	-4.510830748673977	-3.6511875261185107	-15.150292371097748	-4.365438538945567	-7.673395839202527	-15.150292371097748	-9.580943060382388	-15.150292371097748	-4.766722464591267	-7.279748990020527	-15.150292371097748	-15.150292371097748	-6.033378873229427	-4.146746335828947	-5.683863992678718	-5.171781646264337	-15.150292371097748	-8.664326653456728	-5.479123002781238	-15.150292371097748	-15.150292371097748	-6.165222704655868	-8.164949860244096	-15.150292371097748	-5.129434660001257	-6.662667254305347	-7.204927240901397	-5.125279040592007	-15.150292371097748	-6.729479140449177	-3.8457062577087404	-7.768036403564928	-15.150292371097748	-4.747176101382838	-9.373734239315297	-8.392728848813487	-15.150292371097748	-8.482316243710716	-15.150292371097748	-7.033730639896337	-15.150292371097748	-15.150292371097748	-5.668770424639217	-15.150292371097748	-15.150292371097748	-15.150292371097748	-15.150292371097748	-4.960254450691858	-9.314963443778996	-15.150292371097748	-7.476287605923278	-3.4558747967242134	-6.058301520226467	-8.918101105386278	-7.298794225129818	-15.150292371097748	-5.807361264332977	-5.175984772963208	-15.150292371097748
msp_2502	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-6.283875187217806	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-6.049919141439436	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-7.104335666046486	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726	-11.889885505607726
msp_1234	-10.729225938013993	-10.729225938013993	-10.729225938013993	-2.0735894846476732	-1.0651735690792132	0.7473793443917398	-5.8472252654712635	-4.379239539411383	-10.729225938013993	-4.9646315872547735	-10.729225938013993	-10.729225938013993	-10.729225938013993	-10.729225938013993	-3.588274052551653	-10.729225938013993	-10.729225938013993	-3.4480196681939033	4.836892253774797	-5.049257585001863	-10.729225938013993	-10.729225938013993	-1.568417913612993	-10.729225938013993	-10.729225938013993	-10.729225938013993	-10.729225938013993	-10.729225938013993	-10.729225938013993	-5.929828293900063	-10.729225938013993	-10.729225938013993	-10.729225938013993	-10.729225938013993	-10.729225938013993	-10.729225938013993	-10.729225938013993	-10.729225938013993	-10.729225938013993	-10.729225938013993	-10.729225938013993	-10.729225938013993	-10.729225938013993	-10.729225938013993	-10.729225938013993	-10.729225938013993	0.10637036921880694	-10.729225938013993	-10.729225938013993	-10.729225938013993	-10.729225938013993	-10.729225938013993	-10.729225938013993	-10.729225938013993	-10.729225938013993	-10.729225938013993	-5.037951302544323	-10.729225938013993	0.2804584508626069	5.278981911486457	-10.729225938013993	-10.729225938013993	-10.729225938013993
msp_0876	-6.748933622920623	-12.882994373243363	-12.882994373243363	-12.882994373243363	-12.882994373243363	-12.882994373243363	-12.882994373243363	-12.882994373243363	-1.6448936056685204	-12.882994373243363	-12.882994373243363	-12.882994373243363	-12.882994373243363	-4.075112324643523	-12.882994373243363	-12.882994373243363	-12.882994373243363	-3.0447315249151123	-12.882994373243363	-12.882994373243363	-2.9872410421879425	-12.882994373243363	-12.882994373243363	-12.882994373243363	-12.882994373243363	-4.687259028247732	-12.882994373243363	-12.882994373243363	-12.882994373243363	-12.882994373243363	-12.882994373243363	-12.882994373243363	-12.882994373243363	-12.882994373243363	-12.882994373243363	-12.882994373243363	-12.882994373243363	-12.882994373243363	-5.687025223964162	-4.1535706777572825	-12.882994373243363	-5.400158513091433	-2.9836013541464124	-12.882994373243363	-12.882994373243363	-12.882994373243363	-12.882994373243363	-12.882994373243363	-12.882994373243363	-1.0964491039044215	-12.882994373243363	-12.882994373243363	-12.882994373243363	-0.8840025517968144	-12.882994373243363	-12.882994373243363	-12.882994373243363	-12.882994373243363	-4.007201194617222	-12.882994373243363	-12.882994373243363	-4.824358331309103	-12.882994373243363
msp_0060	-3.526278107484743	-11.503367547594483	-11.503367547594483	-11.503367547594483	-4.384612218108703	-1.9516469371282428	-11.503367547594483	-11.503367547594483	1.066991034546945	-11.503367547594483	-5.587001489244443	-3.880264882199603	-11.503367547594483	-0.8933356601630931	-11.503367547594483	-11.503367547594483	-1.651798481371253	2.998749873911937	-11.503367547594483	-11.503367547594483	-1.339223537259193	-5.459019740453423	-3.080719840282063	-11.503367547594483	-11.503367547594483	-11.503367547594483	-11.503367547594483	1.902708954792837	-11.503367547594483	-11.503367547594483	-11.503367547594483	-3.378701252818813	-4.827099488887123	-4.729869649059083	-11.503367547594483	-11.503367547594483	-5.995404259895313	-11.503367547594483	-11.503367547594483	-1.167121906508843	-3.825871561316013	0.8126491202323171	0.870519307745035	1.3201927600316852	-11.503367547594483	-4.620468026712713	0.27682462083034504	-6.528997822721813	-4.241222088927392	3.877461401041077	-3.090543540538533	-11.503367547594483	-2.914484787921843	2.145757343935557	-5.420719851469624	-2.266424001123033	-11.503367547594483	-0.5738628078074131	-1.629110738859033	-11.503367547594483	-5.317479873668564	-11.503367547594483	-1.298857829981343
msp_1138	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-2.305299357640411	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	0.10620630442673606	-5.469420639769141	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	2.679519814022679	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941	-12.293030764583941
msp_1622	-0.8293293055846015	-12.24852930312434	-12.24852930312434	-12.24852930312434	-12.24852930312434	-3.6113653232369787	-4.572730118408889	-12.24852930312434	-2.8381738736121185	-3.5951880951009785	-12.24852930312434	-12.24852930312434	-12.24852930312434	-2.7274660323562885	-12.24852930312434	-6.391838167778478	-12.24852930312434	-12.24852930312434	-12.24852930312434	-12.24852930312434	-3.5398725971025784	-4.051359474515809	-12.24852930312434	-5.657405946248828	-12.24852930312434	-1.9822036936490386	-12.24852930312434	-4.401339266865769	-6.498248267952719	-12.24852930312434	-12.24852930312434	-0.5713831517421545	-12.24852930312434	-2.9011002006157987	-3.4518259623790386	-12.24852930312434	-12.24852930312434	-3.1991749245236587	-2.0848910487077488	-4.609579771729998	-1.7845181312898184	-3.1952029317524886	-6.095761464256238	-3.2208230095828987	-12.24852930312434	-12.24852930312434	-0.9898714764962325	-4.696418663839428	-0.7032176907785095	-4.614980264040338	-12.24852930312434	-12.24852930312434	-5.873713997849518	-1.2748680077519785	-4.514273338782618	-12.24852930312434	-2.8373743816618386	-2.198372382333589	-5.093572073629619	-0.5984748809784035	-12.24852930312434	-12.24852930312434	-3.9270690491398383
msp_1339	-4.8370583509210565	-2.7918749425234566	-11.588374467247686	-6.680018680428707	-1.2719428672900668	0.5817144419038823	-2.727507896762147	-5.082677574986887	-5.760241665478797	-11.588374467247686	-4.995183948866886	-11.588374467247686	-5.428877886728206	-2.2587928895951266	-11.588374467247686	-2.454666030839877	-5.327477235008256	-6.444990598772387	-4.057005256304767	-4.575116161572577	-11.588374467247686	-3.512334538584487	-6.947423699406326	-3.965427517409057	-11.588374467247686	-11.588374467247686	-5.240497611230277	-5.134269505738446	-5.6076540928941565	-2.305443393781447	-3.8577942985313367	-11.588374467247686	-0.5848814646370668	0.0792098686897933	-11.588374467247686	-4.1423641925750765	-11.588374467247686	-4.191850570814417	-2.472027555445077	-11.588374467247686	-11.588374467247686	-11.588374467247686	-11.588374467247686	-11.588374467247686	-3.0514303618835665	-3.2869062525029866	-5.829219358774957	-3.1371408638527565	-11.588374467247686	-5.427233817716707	-11.588374467247686	-5.003375402334517	-11.588374467247686	-6.011156642830796	-2.828234568463437	-4.344275728494367	-5.282452534978927	-11.588374467247686	-11.588374467247686	-3.890226081894057	-5.058816240985137	-11.588374467247686	-2.6125173985976966
msp_2235	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-5.65491073835012	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-7.30380950397201	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789	-11.14053987393789
msp_0453	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	-3.1585716070235117	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	-3.253550200980092	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	-8.205348085382951	-12.445458301158132	-5.979409445046581	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	2.020749556895668	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132	6.150249511274688	-12.445458301158132	-12.445458301158132	1.6630403407810985	-12.445458301158132	-12.445458301158132	-12.445458301158132	-12.445458301158132
msp_0492	-12.14787585947639	-12.14787585947639	-12.14787585947639	-6.07415435790997	-2.7845802647968205	-12.14787585947639	-12.14787585947639	-3.7046191688174703	-12.14787585947639	-12.14787585947639	-12.14787585947639	-12.14787585947639	-12.14787585947639	-12.14787585947639	-12.14787585947639	-12.14787585947639	-12.14787585947639	-12.14787585947639	-1.7795376128381604	-12.14787585947639	-12.14787585947639	-12.14787585947639	-3.8296091046568406	-12.14787585947639	-12.14787585947639	-12.14787585947639	-12.14787585947639	-12.14787585947639	-6.574597886467431	-6.63238682748766	-12.14787585947639	-0.7128249882007275	-12.14787585947639	-12.14787585947639	-12.14787585947639	-12.14787585947639	-12.14787585947639	-3.5952015769997105	-12.14787585947639	-12.14787585947639	-12.14787585947639	-12.14787585947639	-12.14787585947639	-12.14787585947639	-12.14787585947639	-12.14787585947639	-12.14787585947639	-12.14787585947639	-12.14787585947639	-12.14787585947639	-12.14787585947639	-12.14787585947639	-12.14787585947639	-12.14787585947639	-12.14787585947639	-4.7070583410428	-12.14787585947639	-12.14787585947639	-12.14787585947639	-12.14787585947639	-12.14787585947639	-12.14787585947639	-12.14787585947639
msp_1185	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-4.195795966191083	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-0.3261235474907322	-12.009295661964323	-12.009295661964323	-3.825850312290773	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-6.786341613169253	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-5.848254983235883	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323	-12.009295661964323
msp_0454	-0.6995621461481494	-10.218623298135	-10.218623298135	-10.218623298135	-10.218623298135	-10.218623298135	-0.9246664117589694	-10.218623298135	-10.218623298135	-4.38135584756666	-10.218623298135	-2.9009667135940695	-2.2850429775747596	-10.218623298135	-10.218623298135	-10.218623298135	-10.218623298135	-10.218623298135	-10.218623298135	0.4561769947165306	-10.218623298135	-4.813914686799319	-10.218623298135	-10.218623298135	-4.97750073877275	-10.218623298135	-3.8707464421175892	2.2257207611445335	-4.554130949956649	-10.218623298135	-10.218623298135	-10.218623298135	-10.218623298135	-3.4143791073423797	-10.218623298135	-10.218623298135	2.8620865697715807	-10.218623298135	0.7866874033374707	-10.218623298135	-10.218623298135	-10.218623298135	-10.218623298135	-10.218623298135	-0.8597497335220092	-4.6542206114076095	-10.218623298135	-10.218623298135	-1.5149834542051592	-10.218623298135	-10.218623298135	-0.4828490608545395	-10.218623298135	-10.218623298135	-4.741338316062479	-10.218623298135	-10.218623298135	-10.218623298135	-10.218623298135	-4.948978658457819	-3.6890650718724496	-10.218623298135	-2.9977708723433194
msp_2312	-11.768512196641595	-11.768512196641595	-11.768512196641595	-4.065573546277466	-11.768512196641595	-11.768512196641595	-4.7326059231124455	-5.418525798038986	-11.768512196641595	-11.768512196641595	-11.768512196641595	-4.426758800069916	-11.768512196641595	-11.768512196641595	-4.759837959899606	-11.768512196641595	-11.768512196641595	-11.768512196641595	-4.237142985698676	-11.768512196641595	-11.768512196641595	-5.6004563015733755	-6.630440633563236	-4.399406458434936	-11.768512196641595	-5.016768076538706	-11.768512196641595	-11.768512196641595	-6.292607193105486	-5.678612130588665	-4.985774259963356	-11.768512196641595	-11.768512196641595	-11.768512196641595	-11.768512196641595	-11.768512196641595	-11.768512196641595	-11.768512196641595	-4.369484687968096	-11.768512196641595	-11.768512196641595	-11.768512196641595	-11.768512196641595	-11.768512196641595	-4.990081767322586	-11.768512196641595	-4.280948488505786	-11.768512196641595	-11.768512196641595	-5.607371547110616	-6.685944051703646	-11.768512196641595	-11.768512196641595	-4.482168571917875	-11.768512196641595	-3.125956851661786	-5.061806396335686	-11.768512196641595	-4.444755204352005	-4.332009474015465	-5.921253432646256	-11.768512196641595	-11.768512196641595
msp_0018	-11.042572695398142	-1.7311281520904123	-11.042572695398142	-11.042572695398142	-6.1185728544882325	-4.203733191865402	-5.526397466646933	-5.570590461211142	-11.042572695398142	-11.042572695398142	-11.042572695398142	-11.042572695398142	-11.042572695398142	-11.042572695398142	-11.042572695398142	-11.042572695398142	-3.090758239481363	-11.042572695398142	0.37805198049080657	-1.8524980788599423	-11.042572695398142	-11.042572695398142	-4.726211813298012	-11.042572695398142	-11.042572695398142	-5.434849905520562	-11.042572695398142	-11.042572695398142	-11.042572695398142	-4.952672629345212	-6.619181917936662	-11.042572695398142	-11.042572695398142	-11.042572695398142	-11.042572695398142	-11.042572695398142	-11.042572695398142	-11.042572695398142	-11.042572695398142	-11.042572695398142	-11.042572695398142	-11.042572695398142	-11.042572695398142	-11.042572695398142	-11.042572695398142	-6.244661805609603	-5.008018106565452	-11.042572695398142	-11.042572695398142	-11.042572695398142	-11.042572695398142	-4.407465846793882	-11.042572695398142	-11.042572695398142	-3.638409113313992	-3.031899105922802	-11.042572695398142	-11.042572695398142	-11.042572695398142	-6.524066767626392	-11.042572695398142	-11.042572695398142	-11.042572695398142
msp_1188	-12.194520846589054	-3.647022468727144	-12.194520846589054	-12.194520846589054	-12.194520846589054	-5.953213875087184	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054	-5.657854955806674	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054	-5.369445671602244	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054	-0.48787601531289176	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054	-5.257782697465974	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054	-5.655708640781384	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054	-12.194520846589054
msp_2448	-10.58922532595999	-10.58922532595999	-10.58922532595999	-10.58922532595999	-5.29772257896101	-10.58922532595999	-3.9646965318252105	-10.58922532595999	-4.824069048715691	-10.58922532595999	-10.58922532595999	-4.7456219099823205	-10.58922532595999	-10.58922532595999	-10.58922532595999	-4.192929885373291	-10.58922532595999	-10.58922532595999	-10.58922532595999	-10.58922532595999	-10.58922532595999	-10.58922532595999	-5.59861185411839	-3.71131865415456	-2.70258027648695	-5.15813540569129	-3.996220338275471	-10.58922532595999	-10.58922532595999	-10.58922532595999	-3.0569480005619205	-10.58922532595999	-10.58922532595999	-10.58922532595999	-4.09400286231597	-10.58922532595999	-10.58922532595999	-10.58922532595999	-4.81266719417754	-10.58922532595999	-10.58922532595999	-10.58922532595999	-10.58922532595999	-10.58922532595999	-10.58922532595999	-10.58922532595999	-5.170746934173151	-10.58922532595999	-4.25439386058823	-10.58922532595999	-10.58922532595999	-10.58922532595999	-10.58922532595999	-10.58922532595999	-10.58922532595999	-3.4774724469808405	-4.84017427187137	-10.58922532595999	-10.58922532595999	-10.58922532595999	-10.58922532595999	-3.786068008018651	-3.97989547401402
msp_2257	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-7.0631262722009724	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-11.844643843911813	-6.422570171666763
msp_0639	-5.067459950805077	-10.106982868544033	-9.045472314607373	-13.184066759220702	-5.730995155369295	-1.248330845038642	-7.864842077310282	-9.631115914494451	-5.494283598324433	-8.641499019832763	-3.899160535180642	-3.9181059403597422	-17.626085272643152	-5.039462268892768	-17.626085272643152	-4.554466287800082	-9.012704487020843	-7.023334997539912	-5.094263614265014	-6.545927757717312	-8.070965061658702	-4.684176032023165	-6.092794253094598	-3.1854091233598223	-4.104278056683832	-2.358426703598372	-7.465046907993322	-4.978222832916117	-10.730227763142643	-17.626085272643152	-17.626085272643152	-4.845055272474931	-11.092722997909362	-3.560779673390752	-6.293650263508939	-5.975083898198322	-1.8295586103987223	-9.117459136410513	-6.659049612170012	-10.439023332917543	-6.602444203943202	-7.727997802713132	-12.196827869168612	-5.714209152471096	-5.114413520061159	-8.095298695399743	-8.099301753832503	-5.390018970851398	-4.533427330788772	-12.075618354048931	-6.483158272471578	-17.626085272643152	-8.973938295515662	-4.878632239503041	-7.362757013038822	-8.618211391806723	-4.902096114991057	-5.022726996903222	-17.626085272643152	-5.3460095486710815	-5.19140245879277	-4.5080552330291725	-4.388564534005172
msp_0906	-2.4867678742850616	0.6967751534451079	-13.355798282759952	-6.765048468513092	-2.952361241006032	-3.523296174768412	-3.404657458891922	-13.355798282759952	-2.479889946840472	-4.732968615838052	-2.3552002841754422	-3.883430252516852	-2.564978245456622	-0.795260227893021	-13.355798282759952	-13.355798282759952	-8.434651042791723	-5.5195746254552915	-7.2265274060167215	-2.180062879451752	-3.855052097260942	-2.1093205973054117	-3.660612689508532	-2.081780668949807	-0.15318119198803193	-3.301831385265412	-1.391478786476342	-1.378225862506134	-7.782520309750993	-13.355798282759952	-13.355798282759952	-1.654353585041176	0.21043811980999805	-2.442404803165352	-2.1799815176196238	-0.32578107785799193	-2.814793438866042	-13.355798282759952	-1.3925503586651464	-3.347194699110962	-1.962104254712135	-1.745871728214184	-8.330460817657903	-1.7409903159635038	-1.24991150936335	-3.071800323880472	-2.405016110108162	-2.24684106755072	-1.0076479444428579	-6.035976224907891	-2.594972451346522	-13.355798282759952	-3.245095243581252	-0.7654851914807019	-6.448536465372602	-13.355798282759952	-4.203680435597332	-1.658354220718638	-6.200841053265233	0.5159944769407281	-3.806068050979992	-1.882537072667764	-1.9500033494263629
