"MSP"	"SRS2821229"	"SRS2821227"	"SRS2821226"	"SRS2821225"	"SRS2821224"	"SRS2821223"	"SRS2821222"	"SRS2821221"	"SRS2821218"	"SRS2821217"	"SRS2821215"	"SRS2821213"	"SRS2821212"	"SRS2821210"	"SRS2821207"	"SRS2821206"	"SRS2821205"	"SRS2821204"	"SRS2821020"	"SRS2821017"	"SRS2821016"	"SRS2821015"	"SRS2821014"	"SRS2821012"	"SRS2821011"	"SRS2821010"	"SRS2821009"	"SRS2821008"	"SRS2821007"	"SRS2821005"	"SRS2821004"	"SRS2821003"	"SRS2821002"	"SRS2821001"	"SRS2820998"	"SRS2820997"	"SRS2820996"	"SRS2820994"	"SRS2820993"	"SRS2820991"	"SRS2820990"	"SRS2820986"	"SRS2820985"	"SRS2820979"	"SRS2820976"	"SRS2820975"	"SRS2820974"	"SRS2820972"	"SRS2820971"	"SRS2820967"	"SRS2820965"	"SRS2820964"	"SRS2820963"	"SRS2820962"	"SRS2820960"	"SRS2820959"	"SRS2820958"	"SRS2820957"	"SRS2820956"	"SRS2820953"	"SRS2820952"	"SRS2820951"	"SRS2820950"	"SRS2820949"	"SRS2820947"	"SRS2820946"	"SRS2820943"	"SRS2820942"	"SRS2820941"	"SRS2820940"	"SRS2820939"	"SRS2820937"	"SRS2820936"	"SRS2820935"	"SRS2820933"	"SRS2820932"	"SRS2820929"	"SRS2820928"	"SRS2820926"	"SRS2820924"	"SRS2820923"	"SRS2820922"	"SRS2820918"	"SRS2820917"	"SRS2820914"	"SRS2820910"	"SRS2820909"	"SRS2820905"	"SRS2820904"	"SRS2820902"	"SRS2820901"	"SRS2820898"	"SRS2820897"	"SRS2820896"	"SRS2820895"	"SRS2820894"	"SRS2816074"	"SRS2816073"	"SRS2816072"	"SRS2816071"	"SRS2816070"	"SRS2816069"	"SRS2816066"	"SRS2816065"	"SRS2816063"	"SRS2816062"	"SRS2816052"	"SRS2816048"	"SRS2816045"	"SRS2816044"	"SRS2815679"	"SRS2815678"	"SRS2815677"	"SRS2815673"	"SRS2815672"
"msp_0003"	0	0.100656455142232	2.08633879781421	0	0.32258064516129	0.723926380368098	0.286022665947113	0.048735632183908	0.979750778816199	0.301255230125523	1.48967957538824	0.384615384615385	1.46765471660324	0.00911728139245752	0	0.968879216539717	1.13852178169359	0	2.69939358937338	0.0606520090978014	0.265905383360522	0.0279569892473118	2.01451612903226	0	0	0.119217081850534	0.298076923076923	0.207171314741036	0.309734513274336	0.210526315789474	0.243407707910751	0.174157303370787	20.5780510879849	0.236867239732569	0	0.107936507936508	1.55366795366795	0.0352995819786345	0.247325631151048	0	6.09182879377432	0.0336322869955157	0.0153846153846154	3.0164960182025	0.015	1.918692372171	0	0.718614718614719	0.151706700379267	42.0686192468619	0.333705357142857	3.43543153796236	0.133099824868651	0	0.0345268542199488	0.0674740484429066	4.88652482269504	0.402010050251256	0	4.5543661971831	0.100290095317033	0.0285714285714286	0	0.321984435797665	3.93185689948893	0	0	0	0.498306724721819	0	0.0833333333333333	2.65649540049361	1	0.39979808177688	3.76214979988565	0	0.136865342163355	1.95584988962472	0.0104378080603073	0.0695009242144177	0	0	0.0719602977667494	8.34355828220859	0.049597855227882	0.123809523809524	1.83959044368601	0.388469457789979	1.1272166538165	0.0754716981132075	0.11065332548558	0.0180367672563302	0.893333333333333	0.103466666666667	0.838180941668006	7.36769759450172	11.6892455858748	3.23977055449331	0	0.302565811396201	0.121911037891269	0.0702087286527514	0.46	1.85797342192691	0.075812274368231	0.409286328460877	2.65800561797753	0	2.06896551724138	2.76543209876543	1.87843991288854	0.0437272254034357	1.59719789842382	0.0181518151815182	13.4639175257732
"msp_0005"	7.11819595645412	0.838949671772429	0.430601092896175	0.608130081300813	1.48973607038123	2.19904567143831	0.996762007555316	3.64689655172414	0.400311526479751	0.350268977884041	0.774130135639866	0.181318681318681	0.140997396354897	0.0861997513468711	2.63495910330203	0.011316648531012	0.0695056289769946	0.304114490161002	3.7990181923188	41.0553449583017	17.1876019575856	5.4247311827957	1.10322580645161	34.871875	12.099851705388	2.55338078291815	6.90796703296703	7.40637450199203	1164.57522123894	16.8245614035088	23.7322515212982	1.08614232209738	2.04919583727531	1.03151862464183	27.9028776978417	6.94920634920635	1.66409266409266	0.198792382721784	4.74368848951647	0.340567612687813	32.168093385214	0.162182361733931	3.10641025641026	0.043230944254835	5.2175	10.0310142497904	3.23042836041359	0.356709956709957	53.9342604298357	2.10041841004184	29.4397321428571	4.31408176508761	37.7793345008757	52.1749119881416	0.746803069053708	6.96885813148789	4.51063829787234	5.54899497487437	2.10835443037975	0.0574647887323944	0.174057190219644	0.977142857142857	1.87383863080685	1.19163424124514	0.10221465076661	13.8767948124132	0.51513353115727	2.73337722185648	0.296081277213353	4.69539198084979	0.986111111111111	4.59232667713709	0.575	4.92680464411913	9.42024013722127	0.347985347985348	224.792494481236	32.2902869757174	0.6483038561902	0.0428835489833641	15.1074829931973	2.52258243280687	1.25062034739454	0.0836173596909793	0.808310991957105	0.457142857142857	3.54778156996587	0.0329444063143445	4.54587509637625	0.933104631217839	0.576221306650971	5.21678806798474	2.06266666666667	0.3264	0.199903583480636	2.48568155784651	3.21669341894061	0.509369024856597	5.39192139737991	0.0799733422192603	0.831411312465678	3.51043643263757	0.404761904761905	0.387873754152824	0.15884476534296	1.2633992548008	0.00491573033707865	1.27360308285164	4.98496905393457	0.482853223593964	0.136210651356167	2.48204060385216	27.910488421872	0.315181518151815	0.981443298969072
"msp_0007"	0.031104199066874	2.545295404814	0.0994535519125683	1.38292682926829	0.62316715542522	4.25903203817314	0.567188343227199	0.0947126436781609	2.72819314641745	0.607292289300657	0.793788087281305	0.161172161172161	9.63268576006409	2.32739328636552	0.728264162375038	3.50206746463547	1.141458639256	0.709600477042338	26.2997401097314	2.76876421531463	1.442088091354	3.1752688172043	4.14838709677419	0.221875	0.53781512605042	19.7526690391459	2.74313186813187	1.1792828685259	1.74336283185841	67.2894736842105	0.969574036511156	3.76966292134831	8.03405865657521	0.936007640878701	1.71822541966427	0.574603174603175	0.666409266409266	9.17603344170924	1.14077877620881	1.41664679227284	11.3291828793774	3.64723467862481	25.3089743589744	0.699089874857793	12.36	5.68315171835708	0.997045790251108	9.95151515151515	13.4664981036662	10.3933054393305	3.20982142857143	2.98767034393251	72.3572679509632	6.7000185288123	1.02813299232737	15.2491349480969	9.63829787234043	0.0816582914572864	1.01063291139241	0.214084507042254	0.0953170327393286	4.13428571428571	38.3374083129584	1.31906614785992	12.3657013060761	2.21028253821214	2.27062314540059	2.51020408163265	12.9066279632317	0.91442250149611	3.25	2.19789095804353	7.18709677419355	1.66851758371193	3.82618639222413	5.55677655677656	0.752759381898455	2.57284768211921	47.7065816178603	4.62550831792976	0.742857142857143	3.28068717096149	0.575682382133995	1.44330833901386	2.97587131367292	2.22380952380952	3.09556313993174	1.522306108442	13.2104857363146	3.69811320754717	1.67098293113596	0.732570239334027	1.17333333333333	5.0624	2.68809255985859	5.60481099656357	0.839165329052969	11.0455066921606	16.235807860262	4.21326224591803	8.41405820977485	68.8462998102467	0.468571428571429	1.65946843853821	0.338447653429603	0.389796503296073	4.33988764044944	3.373795761079	0.851458885941645	9.19067215363512	0.347653929914868	0.518479958355023	0.206265810468963	4.06600660066007	1.21814432989691
"msp_0008"	0	1.17024070021882	0.339890710382514	21.350406504065	0.439149560117302	1.37150647580095	1.67242309767944	0.506666666666667	1.77102803738318	0.475791990436342	1.12600747002162	1.73992673992674	0.928499899859804	2.00580190634065	0.0084822780975462	1.52252448313384	0.224180127263828	0	1.09962460294542	0.0849128127369219	0.0864600326264274	1.77204301075269	0	0.121875	0	0.375444839857651	0	0.163346613545817	0.079646017699115	0	0.125760649087221	0.153558052434457	1	0.469914040114613	0	1.69206349206349	0	0	0.0847240051347882	0	0	0.0612855007473842	2.98717948717949	2.4226393629124	0	3.84409052808047	0	3.90562770562771	0.576485461441214	0.0117154811715481	0.388392857142857	0.072680077871512	0.0385288966725044	0	8.24552429667519	0	0.0624113475177305	0.459798994974874	5.21721518987342	2.27492957746479	0.144218814753419	0.202857142857143	15.9921760391198	0.0437743190661479	19.5831913685406	0.0926354793886058	0.029080118694362	0.902567478604345	0.420899854862119	0.146020347097546	1.49488304093567	0	0.241129032258065	0.987380111055023	0.0457404230989137	0.0134310134310134	0.022075055187638	2.83995584988962	0	0.350462107208872	0.438095238095238	4.15073427542255	0.0570719602977667	3.49102476709839	0.142091152815013	0.433333333333333	0.713310580204778	18.6080988332189	0	4.36020583190395	0	0	0.174666666666667	0	8.12341314478547	0.170675830469645	0.00834670947030498	0.402294455066922	1.24781659388646	0	1.21911037891269	0.182163187855787	2.5847619047619	0	0.0171480144404332	0.0538836342791631	0.235955056179775	0	3.28116710875332	0	0.994654523856662	0.0166579906298803	0.217941233703055	0	0
"msp_0009"	0.300155520995334	0.211816192560175	0.0163934426229508	1.30406504065041	0	0.0749829584185412	0.0636805180787911	0.346666666666667	0.0568535825545171	0.0514046622833234	0.0192647926086102	0	0.104145804125776	0.0174057190219644	0.0145410481672221	0.0905331882480958	0.0274106705824767	0.02623732856291	0.41004909038406	0.151630022744503	0.280587275693312	0.0483870967741935	0.133870967741935	0.61875	0.333168561542264	0.861209964412811	0.0288461538461538	0	0.238938053097345	47.9035087719298	0.109533468559838	0.0280898876404494	0.349101229895932	0.0649474689589303	0.0251798561151079	0.257142857142857	0.735907335907336	0.379006038086391	0.0316645271715875	0.358693059861674	0.115175097276265	0.0852017937219731	2.36794871794872	0.101820250284414	1.99125	0.0670578373847443	0.0502215657311669	0.0363636363636364	2.79140328697851	0.120502092050209	0.166294642857143	0.0558079169370539	3.09281961471103	0.317954419121734	0.0319693094629156	0.600346020761246	0.136170212765957	0.0527638190954774	0.049620253164557	0.072112676056338	0.0853709075839204	0	1.63716381418093	0.100194552529183	0.0749574105621806	0.676238999536823	0.510385756676558	0.232389730085583	0.081277213352685	0.0418910831837223	0.320175438596491	1.13080547453444	0.137096774193548	0.0107689718997139	0.967409948542024	0.315018315018315	0	0.098233995584989	0.031313424180922	0.0207024029574861	0	0.057633693543918	0	0.016359918200409	0.0227882037533512	0.0285714285714286	0.488054607508532	0.109814687714482	0.0493446414803392	0	0.0712183637433785	0.0277488727020465	0.104	0.0821333333333333	0.096416519363651	0.810996563573883	0.270304975922953	0.064244741873805	0.0218340611353712	0.0653115628123959	0.118616144975288	0.489563567362429	0.0333333333333333	0.0548172757475083	0.206678700361011	0	0.0337078651685393	0.0134874759152216	0.12290008841733	0	0.0815680063353791	0.204060385216033	0.352597781669585	0.0346534653465347	0.0305154639175258
"msp_0010"	0	0.194748358862144	9.18360655737705	2.03333333333333	0.0124633431085044	0.0572597137014315	0.0469508904479223	2.34114942528736	0.339563862928349	0.0466228332337119	0.0192647926086102	0.142857142857143	0.262767875025035	1.18276004973063	0.472584065434717	0.0121871599564744	0.056779246206559	0	0.0993358359803638	3.40561031084155	2.18923327895595	0.204301075268817	0.198387096774194	0.296875	17.5165595650025	14.1014234875445	0.0975274725274725	0.346613545816733	1.16814159292035	35.4473684210526	0.55578093306288	0.187265917602996	0.10879848628193	0.67621776504298	0.0179856115107914	7.02380952380952	0.0193050193050193	2.9019972131909	0.0196833547282841	0.0267111853088481	0.0295719844357977	4.69058295964126	36.0025641025641	0	0.44875	4.46940486169321	0.912850812407681	0	0.308470290771176	3.98661087866109	74.0792410714286	3.35496430889033	0.42031523642732	0	0.278772378516624	14.9844290657439	6.65390070921986	2.13316582914573	0.00911392405063291	0.00901408450704225	0.0223787815996685	0.44	55.6557457212714	0.308365758754864	0	2.60305697081982	1.45756676557864	0.011191573403555	3.77455249153362	0.00718132854578097	9.08845029239766	0.0170518285842495	0.00806451612903226	0.00673060743732122	0.0640365923384791	7.48229548229548	0.0198675496688742	3.88962472406181	0.0672658741664251	0.0902033271719039	0	15.4292047658631	0.153846153846154	0	8.11260053619303	0.894047619047619	0.0784982935153584	0.620452985586822	0.851195065535852	0.114922813036021	0.161859917598587	0.00971210544571627	0.478666666666667	2.65173333333333	1.1434999196529	1.15578465063001	2.55473515248796	1.83097514340344	0.0240174672489083	12.7997334221926	0.0658978583196046	7.07969639468691	6.79142857142857	1.37624584717608	0.268953068592058	0.0206362854686157	5.6685393258427	0.00578034682080925	0.46684350132626	2.68175582990398	0.0182142150069293	0.0458094742321707	0.176688071609263	0.0231023102310231	13.3624742268041
"msp_0011"	0.0746500777604977	2.72472647702407	7.33005464480874	12.8951219512195	0.363636363636364	6.3585548738923	2.69400971397733	0.759540229885057	5.48130841121495	1.15839808726838	0.292117161391783	0.490842490842491	3.03865411576207	0.910899295482801	0.429566797940018	0.960174102285092	4.07537934410181	0.127608825283244	6.99624602945423	2.78999241849886	3.0489396411093	1.65268817204301	9.46451612903226	10.5125	0.437963420662383	7.31494661921708	2.50274725274725	0.50597609561753	1.23893805309735	53.6228070175439	1.89046653144016	1.11423220973783	5.54777672658467	1.1766953199618	4.84652278177458	3.96825396825397	4.63629343629344	5.56804458894566	1.21523320496363	4.36823276890055	1.11750972762646	1.3796711509716	29.8384615384615	2.81399317406143	5.01875	2.63537300922045	0.398818316100443	9.25454545454545	13.4917825537295	2.90376569037657	3.52790178571429	1.76898118105127	40.2276707530648	10.5162127107652	2.67391304347826	4.65916955017301	18.1106382978723	1.41206030150754	7.29518987341772	2.65352112676056	1.77372565271446	0.868571428571429	13.4317848410758	1.03793774319066	8.11584327086882	1.85826771653543	2.07715133531157	4.7597103357472	30.1074020319303	2.85218432076601	3.18713450292398	7.96320394884451	0.688709677419355	1.12535756352011	19.4922813036021	13.7032967032967	3.63134657836645	0.823399558498896	6.23137141200348	1.01441774491682	0.22312925170068	16.4300360210585	7.0545905707196	10.3321972279027	2.5455764075067	1.31785714285714	15.8668941979522	8.66300617707618	36.8650732459522	1.38078902229846	1.88228369629194	0.858827610128339	1.06666666666667	0.0917333333333333	4.14848143982002	38.0435280641466	1.11717495987159	3.50286806883365	3.10480349344978	0.846384538487171	1.88138385502471	84.26944971537	0.0542857142857143	0.830564784053156	7.01083032490975	7.1390083118372	1.50140449438202	9.11368015414258	3.14500442086649	34.4238683127572	6.12868738863591	28.8162415408641	1.80657715508854	0.910891089108911	3.76164948453608
"msp_0012"	0.0746500777604977	1.35142231947484	4.99562841530055	7.49918699186992	0.684017595307918	4.60259032038173	1.60496492174852	5.14850574712644	2.66043613707165	1.07591153616258	1.05366620798113	1.35714285714286	0.90686961746445	1.39743058433485	0.215086337473493	1.16822633297062	3.40969162995595	0.415026833631485	8.05544325729137	5.89537528430629	4.78792822185971	3.74838709677419	2.7	25.403125	3.24172021749876	6.01245551601424	3.13598901098901	2.80876494023904	163.469026548673	204.017543859649	6.39756592292089	0.659176029962547	7.80132450331126	1.86055396370583	2.83213429256595	5.38253968253968	8.32355212355212	4.10032512772875	3.08001711596063	8.15549725733365	0.0249027237354086	3.02466367713004	11.0487179487179	3.8452787258248	4.785	1.79882648784577	1.13293943870015	0.961038961038961	14.2882427307206	13.834309623431	7.58816964285714	2.40103828682674	15.9054290718039	6.71261812117843	2.68030690537084	3.28200692041522	1.97304964539007	1.29020100502513	3.82784810126582	7.93802816901408	1.00621632822213	5.44	24.121271393643	2.28307392996109	4.30891538898353	4.86521537748958	3.65163204747774	8.72745227123107	4.31736816642477	3.21005385996409	2.73684210526316	10.1898137760826	2.76693548387097	4.38027932020865	14.9273870783305	3.8962148962149	4.72626931567329	3.82671081677704	13.2896491736735	2.34380776340111	1.95102040816327	7.92352452202826	6.15384615384615	9.2815269256987	1.15549597855228	4.28214285714286	20.8088737201365	17.2614962251201	24.5875096376253	3.75643224699828	4.79164214243673	2.95386749913285	3.01733333333333	2.34026666666667	1.44496223686325	14.8591065292096	10.5643659711075	5.42868068833652	2.74890829694323	4.00133288903699	3.07084019769357	41.9051233396584	4.16857142857143	1.5514950166113	27.5361010830325	3.12983662940671	1.02668539325843	2.39113680154143	6.36870026525199	6.97942386831276	4.79825777073847	6.94013534617387	10.1070247129792	1.57425742574257	1.6379381443299
"msp_0013"	0.015552099533437	43.200875273523	2.28306010928962	3.44308943089431	20.6759530791789	0.12678936605317	4.83162439287642	0.0790804597701149	0.00856697819314642	0.139868499701136	0.136426184391586	21.8241758241758	43.1772481474064	17.3733941152093	1.32808239927295	17.566050054407	0.0499265785609398	0.345855694692904	30.8460872076234	0.0727824109173616	0.0554649265905383	0.490322580645161	19.0693548387097	0.040625	0.00593178447849728	0.0177935943060498	0.126373626373626	0.115537848605578	0.407079646017699	0.192982456140351	0.182555780933063	6.69850187265918	0.272469252601703	5.14613180515759	7.71223021582734	0.0142857142857143	0.0764478764478764	18.0845332094752	0	0.00858573813498688	0	0	0.0115384615384615	0.0068259385665529	0.0425	0	0	20.3229437229437	0.02275600505689	0.0468619246861925	0.212053571428571	3.14990266060999	0.0980735551663748	0	4.22506393861893	0.0449826989619377	0.712056737588653	3.60552763819095	18.7453164556962	0.0135211267605634	18.6257770410278	0.511428571428571	0.23080684596577	0	0.420215786484952	0.605836035201482	37.3548961424332	0.0473996050032916	0.772133526850508	0.0119688809096349	4.62426900584795	0.319497419789096	9.30806451612903	0	0.0457404230989137	3.04395604395604	2.55187637969095	1.66997792494481	35.9582487677588	0.0325323475046211	0.0680272108843537	47.4502632308119	0.0769230769230769	0	0.250670241286863	3.73809523809524	0.0494880546075085	35.8709677419355	3.80262143407864	0.178387650085763	0	0	10.704	0	0.00514221436606139	0	9.08443017656501	0.0489483747609943	0.0251091703056769	98.4298567144285	0.0351455244371225	0.0341555977229602	0.171428571428571	86.1387043189369	0	3.01175121811407	0.550561797752809	3.36512524084778	0	0.0411522633744856	1.7327261928331	0	0	0.0181518151815182	4.72742268041237
"msp_0014"	0.015552099533437	0	0	0	0	0	0.0194279546681058	0.0193103448275862	0.0373831775700935	0	0.0153332022803224	0	0.0897256158622071	0	0.03514086640412	0	0	0	0	0.0181956027293404	0.0391517128874388	0	0.0129032258064516	0.021875	0.00790904597132971	0	0	0	0.221238938053097	0	0.0283975659229209	0.00936329588014981	0.0255439924314096	0	0.013189448441247	0.073015873015873	0.0826254826254826	0	0	0.062008108752683	0	0.0104633781763827	0.0602564102564103	0.0142207053469852	0.545	0.00586756077116513	0	0	0	0.0803347280334728	0.123883928571429	0	0	0.712988697424495	0.0473145780051151	0.0570934256055363	0	0	0	0	0.0049730625777041	0	0.211246943765281	0	0	0.0407596109309866	0.0100890207715134	0	0	0	0.0738304093567251	0	0	0.00673060743732122	0.0777587192681532	0	0	0.00662251655629139	0	0	0	0	0	0.00636219041127017	0	0.00833333333333333	0	0	0	0	0	0	0.00933333333333333	0.016	0.0404949381327334	0.0126002290950745	0.0443017656500803	0	0.0141921397379913	0.0146617794068644	0	0.0132827324478178	0.0247619047619048	0.0332225913621262	0.0505415162454874	0	0.0098314606741573	0	0.0795755968169761	0	0.00791922391605623	0	0	0	0
