"MSP"	"SRS9032198"	"SRS9032196"	"SRS9032195"	"SRS9032194"	"SRS9032193"	"SRS9032190"	"SRS9032188"	"SRS9032187"	"SRS9032183"	"SRS9032182"	"SRS9032181"	"SRS9032180"	"SRS9032179"	"SRS9032177"	"SRS9032176"	"SRS9032175"	"SRS9032172"	"SRS9032170"	"SRS9032169"	"SRS9032165"	"SRS9032162"	"SRS9032161"	"SRS9032159"	"SRS9032158"	"SRS9032157"	"SRS9032156"	"SRS9032155"	"SRS9032154"	"SRS9032153"	"SRS9032152"	"SRS9032151"	"SRS9032149"	"SRS9032148"	"SRS9032147"	"SRS9032146"	"SRS9032145"	"SRS9032144"	"SRS9032141"	"SRS9032140"	"SRS9032139"	"SRS9032135"	"SRS9032134"	"SRS9032133"	"SRS9032132"	"SRS9032131"	"SRS9032130"	"SRS9032129"	"SRS9032128"	"SRS9032127"	"SRS9032126"	"SRS9032125"	"SRS9032124"	"SRS9032123"	"SRS9032121"	"SRS9032120"	"SRS9032119"	"SRS9032116"	"SRS9032114"	"SRS9032113"	"SRS9032112"	"SRS9032111"	"SRS9032105"	"SRS9032104"	"SRS9032103"	"SRS9032102"	"SRS9032101"	"SRS9032098"	"SRS9032097"	"SRS9032096"	"SRS9032095"	"SRS9032094"	"SRS9032093"	"SRS9032092"	"SRS9032091"	"SRS9032090"	"SRS9032089"	"SRS9032088"	"SRS9032086"	"SRS9032085"	"SRS9032084"	"SRS9032083"	"SRS9032082"	"SRS9032079"	"SRS9032078"	"SRS9032077"	"SRS9032075"	"SRS9032074"	"SRS9032072"	"SRS9032070"	"SRS9032069"	"SRS9032068"	"SRS9032067"	"SRS9032065"	"SRS9032058"	"SRS9032056"	"SRS9032055"	"SRS9032053"	"SRS9032052"	"SRS9032051"	"SRS9032050"	"SRS9032049"	"SRS9032047"	"SRS9032046"	"SRS9032044"	"SRS9032043"	"SRS9032042"	"SRS9032041"	"SRS9032038"	"SRS9032036"
"msp_0003"	0	0.00103978534680732	0.000406391167974493	0	2.574879775834e-05	0.000254954411723047	0	0.000317699047747801	0	5.6949090767088e-05	0	2.12849738726946e-05	1.14464442336391e-05	0.000843648232199969	0.00021320795209554	0.000777339785851864	0.00122585998792999	0	5.39702623854256e-05	0.00415196297785809	0.00360966977841322	0.000122378082480196	2.41292725778358e-05	0.0020640816333719	0	0	0	0	0	0	0	0	3.53739378975146e-05	0.000102588558880287	0	0	0	0	0	0.000185563466508076	0	0	0	0.00980606813856968	0.000283043171710598	0.00104726466911177	0.000350084520405641	0.006459062699833	0.000698687983373485	0	0	9.29924601713293e-06	2.10158207098304e-05	0	0.000911809444790154	0.000412371795694646	0.000641423142049462	0.00230306894433602	4.8968980376794e-05	0.0143017090921066	0.00509437610626051	7.4510209419307e-05	1.30153726011945e-05	0.000293970455969175	0.000160468420794747	0.00764770384407067	0	0.00102536575966528	0	1.2216409624359e-05	0	0	0	0	0	0.00229760972785479	0	0	0	2.67715755473783e-05	0.00261881005001383	0.000731059566187433	1.78421102999259e-05	0.015733351598143	7.89270774517482e-05	0.000280047935108487	0.00153691377319756	6.88167109913191e-05	0.000405880621524066	0.0213178880321717	0.0139430003588205	0.000782678917581588	0	0.00190243801567444	0.0159509761932291	1.07748170974798e-05	0.0019908155347216	0.000585155089821306	2.17450689658453e-05	0.000166151801208601	0.00094639976221706	0.00277237219829966	0.0058639352143291	0.00304380142121222	0.00284001695168465	0	0.00139070201145597	0	0
"msp_0005"	0.126508505121869	0.14234449196701	0.0452773109771119	0.00244458427979354	0.00706577303192094	0.0423871826728126	0.0026802196334729	0.00203462581642741	0.00173204749559643	0.00033030472644911	0.878804488209315	0	1.71696663504586e-05	0.0991585373849819	0.012718134879278	0.000339654684404189	0.00415445297008363	0.00212884367047229	0.0093773330894677	0.000379510940677342	0.00143795849290131	0.000451351422480722	0.0116830921662808	0.294387001216963	0.257342893261994	0.00298934743630309	0.00671293606873146	0.00492814462753424	0.0186393691220705	0.000159324241602634	0.058637040049542	0.000972813372677431	0.000134420964010556	0.00158734999889093	0.000186141033586412	0.0132440411896018	0.00106531500584397	0.0576704104541257	0.242905704013345	0.0364845153371247	0.0740029622277193	0.00320656949967523	0.0786520444631453	0.0184143502493778	0.000199994576418267	0.00814407517790168	0.0190231641639196	0.0367547043660013	0.00255916660884607	0.0116481196804869	0.0889783942479043	0.02459836556452	0.0492092447194248	0.186071152866146	0.0403054345571458	0.122763244034248	0.00527352876898284	0.0216606666614831	0.020519486686373	1.15256693120822e-05	0.00160193958144308	0.00646718205429209	0.000481568786244197	0.00162383680440116	0.000447106668626586	0.00398324057799049	0.420916391410467	0.000287652944657776	0.000246010507789242	0.00226139315935356	0.00557066794233453	0.00897161418377894	0.00140392723314889	0.00115518744551003	0.000849672848893531	0.00465533893664322	0.0222490194371836	0.0162217963838992	0.00154349368152799	9.23619356384552e-05	5.5950837863797e-05	0.345824542670673	0.016361215145032	0.331685045631397	0.00709888348541974	0.000180538516542019	0.0100777985257012	0.259790252399624	0.180169168564391	0	0.00246074376025689	0.324465183224803	0.0092292988403843	0.000588546877758813	0.000429919113324398	0.000163161516047551	0.000675477986541324	0.0893373672132859	0.00435716819403125	0.0103783338051224	0.0540083726803964	0.234745914762062	0.00106617003896893	0.0271756043238183	0.0125171117500175	0.0194200056723866	7.32649527108033e-05	0.127400237740355	0.00821155123588435
"msp_0007"	0.00306538191507593	0.00324903448503511	0.000257328770454891	0.000144904007803349	8.63342042485516e-05	0.00730869313606067	0.000391192666315798	8.28045390406503e-05	0	0.00013993205159913	0	0.000160967614912253	4.43549714053515e-05	0.00449945723839984	0.000342254870469156	0.00289672978813004	0.0212450965600483	0.00270022747288966	0.0040972424194269	0.000295961890304345	0.0222883566399703	0.000644787746401032	0.000146283715003129	0.000387455596708036	0.000210379080359123	0.000247103316307312	0.00375087901672425	0.000358673711468713	0.00175672030519332	0.000512912251475147	0.000277287389893799	0.00758470758956267	0.00325970837725597	0.00056285074196482	5.25574683067517e-05	0.000891481241448837	0.000191688846592943	0	0	0.000492807894660791	0.000254348348674364	3.9677991059226e-05	7.32352956841774e-05	0.00768096389576686	0.00100675235925805	0.00105763362623168	0.000903075171005571	0.00920554448886456	0.00248494109560085	0.00141073789910971	0.0114514556320244	0.000122750047426155	0.0881627689324524	0.0362020858456151	0.0385207080135518	0.000203779058572841	0.0395088226775951	0.00161261478411644	0.00482863824685115	0.00122172094708071	0.000538442087727388	0.000141417336244807	7.0861473050948e-05	0.000101489800275072	0.000385859179773629	0.00394191759311323	0	1.10106390299627e-05	0.000560066475179764	0	0.000287308331375485	2.6504030085019e-05	0.00157471425738762	0	2.43536803822987e-05	0.00175130661850138	0.000265320504361645	6.2681809227274e-05	1.44497280823897e-05	0.000306534540017482	7.77094970330514e-05	3.79180272918793e-05	0.000468760897879871	0.0221516502645335	0.000103212332052286	0.000432155189202944	3.71235210917285e-05	0.000392828725242113	0	0.00810814680247587	0.0335087364599897	0.000689818707021061	0.00165567442586392	0.000104984037654275	0.00100965852371639	0.00528889593527721	0.0032565417053593	0.00151507723256436	0.0040024517565259	0.00179690096121894	0.00387136652731916	0.00845858175996467	0.00919330599493363	0.000700833026852835	0.000434463140756911	0.000398794689839949	0.000153190355668043	7.67758383789179e-05	0.00596382663823142
"msp_0008"	0.00322293535886252	0	0.000991657212972508	0	0	2.02344771208767e-05	0.00482942271588258	2.53483282777501e-05	0	4.718638949273e-05	0	0.00112677330438577	1.00156387044342e-05	0.01505744530493	0.000650845327449542	0.0557724037472472	0.00321821924303819	0	0	0.00606084636604113	0.00194682508285497	0.000907966418401453	2.71454316500652e-05	0.00661668489469133	0.000854783470648328	0	0.00453970098144128	0	6.34686045747264e-05	0	0	0	9.37409354284138e-05	9.2884235742963e-05	0	0.00915964571181681	0	0	0	0.000809178394936855	2.6365377606489e-05	0	0	0.00812852372872078	0.0158877047402104	0.00127390044616141	5.14409907534819e-05	0.00131573499441043	1.29087849122122e-05	0	0	0	1.68126565678643e-05	0	0.00168317430685197	0.000109110047109867	6.57414300715516e-05	0.016351633997092	0.000353170222111424	8.72657819343366e-05	0.000728830450238729	2.73710973377046e-05	0	3.49964828534732e-05	0	0.028831636877222	0	0.00079689499979355	0	0.000169672355893875	0	1.47244611583439e-05	0	0	1.89417514084545e-05	0.00092401028304513	0	1.79090883506497e-05	0	0	0.00669389607442705	0.000109203918600612	1.78421102999259e-05	0.00488639344070591	3.33922250757396e-05	0	9.15713520262637e-05	0.00110393473881908	0.000446158851140958	3.81784428603926e-05	0.00707987490460292	0.000215568345944082	0	0	0	0.00307851917070851	0.00432763862563763	2.84670043696852e-05	0.000371025239229735	0	0.000103512473992491	3.62288837363365e-05	0.00493000331972842	3.3434236143438e-05	0.00202139692857426	0	0	0.000301808468110229	0
"msp_0009"	0.000335837603860889	0.000101384965788469	7.68848155627419e-05	0.00134841229483672	2.42341625960847e-05	4.65392973780165e-05	0.000105260677281761	0.000292350719470051	0	3.09152207021335e-05	0	1.33031086704341e-05	0	0.000984984809960586	0.000162711331862385	0.000700020020296438	4.98426588499009e-05	0.00201402659433641	0.00035830257528102	0.000288881462306634	0.000613922918202158	0.000381609074400611	4.22262270112126e-05	0.00130325973438158	0.000235018071752534	0	0.000578469440792491	0.0013076310646819	0.000816024915960767	2.93492024004852e-05	0.000155589035440409	0	0	0.000511556462524677	0	7.05695974652553e-05	1.86599762170121e-05	8.14423595541876e-05	0.000124607072365142	2.4336192328928e-05	7.28925145591166e-05	0.000157242409012488	2.9294118273671e-05	0.00349837236334131	0.000874552554506996	6.51763018966304e-05	0.000488689412158078	3.37367947284725e-05	0.000597031302189814	0.00587865227737117	0.00228462822144082	0.0331146150670104	0.000304028872935546	0.011852083575101	0.00014260526861647	3.69048688753963e-05	0.00512072436395166	0.000385659080483007	0.00108622101926707	9.05588303092172e-05	0.000432836042896878	0.00197223962483349	6.94153205397041e-05	0.000348215004392059	6.36973884070753e-05	0.0011836083525559	0.000965514055390017	8.25797927247203e-05	0.0018490045080117	5.15803961917379e-05	0.000404779225484674	0.00387989551522362	0.011985485997635	0	0.000136651206589565	7.44958785481929e-05	0.000231629011744293	4.73311620695743e-05	9.58936500013136e-05	0.000186062450054279	0.000293741898784934	0.000621855647586821	0.000467138887852605	0.000162044500426829	0.00220540468341135	3.41175149370745e-05	0.000830329421751661	0.00169891255259819	0.000196743660051742	0.000252932183950101	0.0407379681287237	0.00200810205337141	0.000662913375564562	0.000214740077020108	0.00627779614343014	0.000124680026413694	0.00182544427624633	0.00363112455737762	0.000255504560348682	0.00831835915865651	0.000561924858816379	0.00193393231754444	0.00241610109606137	0.000246898974597696	0.000503062584034318	0	0.0003996270147862	0.072386378377806	0.000192287522287872
"msp_0010"	1.24384297726255e-05	0.00885114329232351	0	0	0	0	0.00169516822070179	2.02786626222001e-05	0	8.13558439529828e-06	0	3.05971499419984e-05	0	0	0	0	0	0.00323378917963874	0.0019039509230414	0.00208731017372538	5.0886658995366e-05	0.00067505329368108	0	0.0019584119251788	0.000202797852238073	0	0	0	0	0	0	0	0.000328977622446886	0.000126156200785218	0	0	8.48180737136915e-06	4.30261522173067e-05	0	0	0.00163155160247214	0.000105807976157936	0	0	0	5.33260651881521e-05	0.00916078310334924	6.13396267790409e-05	0.000174268596314865	0.0339079692826554	0.20707296830012	6.88144205267837e-05	0.000458144891474302	3.02735212646259e-05	0.0238885431791468	0.000232661129866629	0.0165650635826237	0.00362799449502764	0.0145645618908556	0	0.000385238952269043	0.134531984647856	0	1.5748417284063e-05	0	0.00100060656238516	0	0.0033210839974125	0	0.000275547905971653	0	1.17795689266751e-05	8.68408597824057e-06	0	0.00424159933325035	0.0133896539601094	0.0231937850426619	2.04675295435997e-05	0.000139242834248483	0	0	0	0	0.0180721382022416	0.150649023429199	0	0	0	0	4.13599797654253e-05	0.0140832500031875	0.0013431566170362	0.000283186296357677	0	0	0.0264275478209472	0.00678912620371195	0.0137811931154131	0	0	0.000384474903400681	0.0203537319200618	0.00513524793963329	0.000597958454103795	0.00121192349790086	0	0	0.0813400295984094	0.00108088895104243
"msp_0011"	0.00493943866748484	0.00807071483474251	0.00045032534829606	0.000390435798803469	2.87780680828505e-05	0.000552401225399934	0.00321752040407532	0.0013316321788578	0	6.50846751623863e-06	8.40016716332655e-06	0.000423038855719805	9.30023593983177e-05	0.00140170915263622	0.000562476242041522	0.0132920961250371	0.012397351064747	0.00716458555087882	0.00280345529613183	0.00519278589352169	0.00478662895582217	0.00149090717688239	0.000176445305725424	0.0152939290991481	0.00380009059567605	0	0.000941694438499404	0.000585458434863728	0.000147337832048472	0.000764476843479306	6.62408764746297e-05	0.00457276230447081	0.00055537082499098	0.000342423973559878	7.66463079473462e-06	5.76078346655145e-05	1.35708917941906e-05	1.07565380543267e-05	0.000151189914469706	0.000257051031474302	0.000837488465147297	0.000345345477737708	0	0.0274685822656831	0.046832628267708	0.00103985827116897	0.0062615117078266	0.00941869969192172	0.000737414338110122	0.00773999441943976	0.0260033517318756	0.0924252061642842	0.00104938998077753	0.0421508327741141	0.0725320645785798	0.00027437967729099	0.0247329920701621	0.00165149170755223	0.00321711361990574	0.012276484341555	0.00363671520578305	0.000612808457060831	0.00016196908125931	0.00125287408615434	0.00084031554706257	0.00987029010211205	0	0.000443178220955999	0.000502489547824835	9.90886558420228e-05	0.000159930253425763	2.79764762008534e-05	0.000673016663313645	0	0.000131239277615721	0.00115664653535352	0.000423951282101675	2.17467501400747e-05	9.19528150697528e-06	0.000356061954780132	0.00488326479355695	0.000365529783093717	0.00284662759785181	0.00584696651024639	0.000663291016277192	0.0035382706115991	0.00130427304102273	6.164830359639e-05	0.000255611841799507	0.0010212733465155	0.00486866622588207	0.00152887703815726	0.00641030798118742	0.0056166460145037	0.00317391042374717	0.0147784312789862	0.00307972166745112	0.023480534104262	0.00186871686425233	0.00395533593432696	0.00137819465372859	0.00474080821464061	0.00134993105709244	0.000478366763283036	0.00446201267717712	0.000142529510087202	0.0033542027441055	0.018410316554724	0.00457848244356653
"msp_0012"	0.00199291285912511	0.00334570387101946	0.000691963340064677	6.84268925738038e-05	0.000152978151387784	0.00743617034192219	0.0149847214912453	0.00243681929176771	2.23851049511655e-05	2.92881038230738e-05	1.26002507449898e-05	0.000159637304045209	0.00012304927551162	0.0159856040681621	0.00482944065174304	0.0526299075614589	0.00493307612725235	0.0148843454346029	0.00216630636519278	0.00356853571084665	0.00171208984942473	0.000417138195120667	0.000289551270934029	0.00864025980658921	0.00279178725557647	0.000595157377691392	0.000870761610664384	0.00158588466147153	0.00137590867774496	0.000844138964280623	9.70505864628296e-05	0.00976229907627684	0.00041033767961117	0.000284198034735932	6.46018881270489e-05	0.00171815366889897	0.00059372651599584	9.21988976085143e-06	9.47013749975079e-05	7.14875649662259e-05	0.00476592972851416	0.000289502379209908	0	0.0217935879809256	0.0040626016921575	0.00102800803446049	0.000377233932192201	0.00866115530120057	0.0234504213911475	0.0626565199834316	0.0151553494100846	0.0209102845941251	0.000400701648200766	3.19553835571051e-05	0.0182837239853419	0.000908180686238014	0.0190738986977866	0.00713469298893563	0.0250008903450978	0.0053380314156815	0.00747720545581651	0.00475040600461051	0.000219815181709063	0.0025442443034475	0.000182517516781812	0.00436252654632823	0.000306439070211505	0.00171628335879544	0.000246010507789242	0.000940663541075641	0.00034533612244147	0.000310686130441057	0.000212760106466894	0	0.00043024835342061	0.00178790108515663	0.000984072346865147	2.43051913330246e-05	3.02130678086331e-05	0.000223542655820609	0.00110347485786933	0.000283626844143257	0.00581977197783037	0.00232375154735792	0.00519097317086498	0.00138602404431865	0.000298225619436886	0.000513257969476921	0.000345463277098728	0.00751638093813979	0.0444099588176044	0.00208603830152042	0.0110120852969997	0.0107942678715441	0.0113179463545628	0.00616781315851449	0.00493060767577057	0.0333791441236986	0.0114650876122419	0.0202289817971471	0.0156865760587478	0.0140171276360826	0.00562976350034368	0.00104932064204021	0.0024863487107878	0.000483736519083838	0.00384707606234181	0.0286850416839854	0.00327325804985491
"msp_0013"	0.0393690122781122	0.00090067574258593	0.000288710327827439	2.01255566393541e-05	0.0248672800939074	0	0.00491740178943151	0.00630159440984867	0	0.00038074534969996	0.000136502716404056	0	1.43080552920489e-05	0.0103904240825872	0	0.00128544110235894	0.000382576084145185	0.000813175056868222	0	0.00512764595594275	0.00624592701539896	0.0608824380872174	2.41292725778358e-05	0	0	0.000345040606307161	0.000522212370440578	0.0261108028340048	0	3.0746783467175e-05	0	0	0.0022374015720178	1.52496506443671e-05	0	0.00558363937495499	0.00270060746704394	0.000992674797585003	9.96856578921135e-05	0.00567337483668133	0	0.000124912194075341	0.000448732629919415	0.00073895670261098	0.00367956123223777	0.026575637098351	0.000444393003453691	0.0048473640062137	2.74311679384509e-05	0	0.00012741536169151	1.11590952205595e-05	0.000107881212977129	0.00479667125815073	0	0.00079265240106286	0	0.00592639820855137	0.00460011633842611	0	0	0	0.00769353135981721	0.00756798941706358	0.0044490175902788	0.0204947246782342	7.6994741259172e-06	0.0118859848328447	0.0256060298745739	0.00195734029759174	0.00313774665349483	0	0.00516268911406402	6.07993392373698e-05	0.00135974715467834	0.00326997698469436	0.0110732705735696	0.000542389532905391	0.000132674776029215	0.000323936064123278	5.7505027804458e-05	0.000891832001905002	0.000215727333626376	0.000101904273464294	0	5.11762724056118e-05	0.000183142704052527	0.00123870079784374	5.26715310374742e-05	0.00398328420510096	0	0	0.00765890210603718	0.000165429392667342	0	0	0.00572820597626286	0	0.00140255694829702	0	8.5767478450921e-05	4.14044385558132e-05	0.00318335782953126	0.00515144423040818	5.18306904762631e-05	0.00642102641402951	0.00333688557346477	7.41283956761966e-05	3.0591196727616e-05
"msp_0014"	0	8.48804364740667e-05	0.000120818995884309	0	0	0	0.000515306002215187	1.35191084148e-05	2.79813811889569e-05	3.09152207021335e-05	0	9.57823824271256e-05	0	0.000300158092976155	5.61073558146157e-06	1.93299413888563e-05	0.00492768773170101	0	0	8.49651359725393e-06	0	0	7.54039768057367e-06	9.68638991770091e-05	0.000354422414659063	1.65740029230514e-05	0.000135750756718745	0.000300771228899772	0	0	0	0	0	0.000632167335802853	0	1.44019586663786e-05	0	1.22931863478019e-05	0	0.000171874358323054	0	2.35128835906525e-05	0	9.65956474001282e-06	4.74563401670463e-05	5.92511835423913e-06	0	2.45358507116163e-05	0	2.59963986322428e-05	2.83145248203355e-05	0.00109173148241141	0	0	0	1.44410356468942e-05	2.309834029541e-05	1.71058463117463e-05	0.000227037999928772	2.79909111864853e-05	0	0.000112525622388341	4.33845753373151e-05	1.0498944856042e-05	3.18486942035377e-05	0.00156732178355906	0	0	0.00031667310045211	7.05837000518519e-05	0	0	0.00909513271454396	0	0.000215124176710305	3.65944666552527e-05	0	0.00328887615353717	1.18225047946825e-05	0	0.000119672625430899	0.000145605224800817	0.000105430651772289	0.000195455737628237	0.000115354959352555	0	7.30095914803994e-05	0	0.000187448683986305	0	0.000173035275517694	0.000129341007566449	2.73532218072756e-05	0	0	0	0.000134841179987534	1.89780029131234e-05	2.71813362073066e-05	4.61532781135001e-05	1.03512473992491e-05	0.000231174781936624	9.78011276056769e-05	0.000680258112303027	0.0053141702058898	7.19846010541425e-06	0.000131876914879446	0	1.3110512883264e-05
