"MSP"	"SRS9032198"	"SRS9032196"	"SRS9032195"	"SRS9032194"	"SRS9032193"	"SRS9032190"	"SRS9032188"	"SRS9032187"	"SRS9032183"	"SRS9032182"	"SRS9032181"	"SRS9032180"	"SRS9032179"	"SRS9032177"	"SRS9032176"	"SRS9032175"	"SRS9032172"	"SRS9032170"	"SRS9032169"	"SRS9032165"	"SRS9032162"	"SRS9032161"	"SRS9032159"	"SRS9032158"	"SRS9032157"	"SRS9032156"	"SRS9032155"	"SRS9032154"	"SRS9032153"	"SRS9032152"	"SRS9032151"	"SRS9032149"	"SRS9032148"	"SRS9032147"	"SRS9032146"	"SRS9032145"	"SRS9032144"	"SRS9032141"	"SRS9032140"	"SRS9032139"	"SRS9032135"	"SRS9032134"	"SRS9032133"	"SRS9032132"	"SRS9032131"	"SRS9032130"	"SRS9032129"	"SRS9032128"	"SRS9032127"	"SRS9032126"	"SRS9032125"	"SRS9032124"	"SRS9032123"	"SRS9032121"	"SRS9032120"	"SRS9032119"	"SRS9032116"	"SRS9032114"	"SRS9032113"	"SRS9032112"	"SRS9032111"	"SRS9032105"	"SRS9032104"	"SRS9032103"	"SRS9032102"	"SRS9032101"	"SRS9032098"	"SRS9032097"	"SRS9032096"	"SRS9032095"	"SRS9032094"	"SRS9032093"	"SRS9032092"	"SRS9032091"	"SRS9032090"	"SRS9032089"	"SRS9032088"	"SRS9032086"	"SRS9032085"	"SRS9032084"	"SRS9032083"	"SRS9032082"	"SRS9032079"	"SRS9032078"	"SRS9032077"	"SRS9032075"	"SRS9032074"	"SRS9032072"	"SRS9032070"	"SRS9032069"	"SRS9032068"	"SRS9032067"	"SRS9032065"	"SRS9032058"	"SRS9032056"	"SRS9032055"	"SRS9032053"	"SRS9032052"	"SRS9032051"	"SRS9032050"	"SRS9032049"	"SRS9032047"	"SRS9032046"	"SRS9032044"	"SRS9032043"	"SRS9032042"	"SRS9032041"	"SRS9032038"	"SRS9032036"
"msp_0003"	0	0.517605633802817	0.383703703703704	0	0.0217113665389527	0.141891891891892	0	0.264044943820225	0	0.0602409638554217	0	0.0163098878695209	0.0108254397834912	0.429684601113173	0.146294513955727	0.633473980309423	1.17913832199546	0	0.0218314129775622	2.11087113030958	1.51890865135555	0.0725004872344572	0.021290751829674	1.29324137931034	0	0	0	0	0	0	0	0	0.0177580466148724	0.108464639061927	0	0	0	0	0	0.188854489164087	0	0	0	3.40089335566722	0.167670682730924	0.803637396987781	0.443238353686115	4.83304647160069	1	0	0	0.0227790432801822	0.0473186119873817	0	0.54434053531119	0.440068493150685	0.424705882352941	1.44417357386641	0.0416010085092972	6.21983530254207	4.1921664626683	0.0442238267148014	0.0135746606334842	0.241552839683681	0.0819774718397998	3.54506584573285	0	0.544989027066569	0	0.0093071354705274	0	0	0	0	0	1.12692307692308	0	0	0	0.0141093474426808	1.80021367521368	0.574836016696482	0.0133657351154313	7.84506455643482	0.0495002379819134	0.286233200145296	0.961300309597523	0.0843214756258234	0.563440860215054	15.8357459379616	6.66231505657093	0.473776662484316	0	1.52066115702479	6.51696606786427	0.00749063670411985	1.24502784407319	0.692883895131086	0.0139009556907037	0.097165991902834	1.00156494522692	2.16576819407008	3.9253112033195	3.18359112306658	1.63996478873239	0	0.795428571428571	0	0
"msp_0005"	88.8062090710648	70.8591549295775	42.7496296296296	1.82565130260521	5.95785440613027	23.5900900900901	1.57054085155351	1.69101123595506	1.39571589627959	0.349397590361446	2179.53125	0	0.0162381596752368	50.5031539888683	8.72666025024062	0.276793248945148	3.99611273080661	1.31827687160184	3.79320800485142	0.192944564434845	0.605076843377655	0.267394270122783	10.3087159015303	184.446896551724	213.572945340149	2.66308724832215	6.99458426250398	2.97043141056713	17.8373101952278	0.16135881104034	37.2173062820826	0.415833973866257	0.067480577136515	1.67827042872847	0.191226096737908	11.495	0.662796833773087	70.945179584121	208.861428571429	37.1315789473684	69.0535455861071	2.36339019767127	81.4169538249483	6.38637632607482	0.118473895582329	6.24950269963058	24.0850293984622	27.5020080321285	3.66281755196305	44.5099337748344	130.597402597403	60.255125284738	110.798107255521	197.120712694877	24.0619155111254	131.008561643836	3.49176470588235	13.5826426133593	17.432083202017	0.0050125313283208	1.31823745410037	3.8384476534296	0.502262443438914	1.33429187634795	0.228410513141427	1.84641696596545	477.868881118881	0.152889539136796	0.117942283563363	1.72285418821096	4.45248868778281	5.64951321279555	1.19753086419753	1.64542483660131	0.82577251808021	2.28333333333333	17.9541206457094	16.3414948453608	1.97645079899075	0.0486772486772487	0.0384615384615385	271.923673225999	12.2563791008505	165.386922115785	4.45216563541171	0.184525971667272	6.30340557275542	318.322353974528	250.109677419355	0	1.17580504786771	196.407528230866	8.00279037321242	0.470438652256834	0.17564870259481	0.113429641519529	0.422434367541766	105.784644194757	2.78540399652476	6.06927575348628	57.1564945226917	183.382749326146	0.713692946058091	28.4236718224613	7.22799295774648	12.4782608695652	0.0419047619047619	249.336787564767	4.9124183006536
"msp_0007"	2.15183119088043	1.61737089201878	0.242962962962963	0.108216432865731	0.0727969348659004	4.06756756756757	0.229228998849252	0.0688202247191011	0	0.14802065404475	0	0.123343527013252	0.0419485791610284	2.29165120593692	0.234841193455245	2.3606188466948	20.4353741496599	1.67210372229193	1.65736810187993	0.150467962562995	9.37869107235365	0.381991814461119	0.129075182967399	0.242758620689655	0.174596932756587	0.220134228187919	3.90825103536158	0.216190014541929	1.68112798264642	0.519462137296532	0.175996088975801	3.24212144504228	1.63640399556049	0.595089776474899	0.0539932508436445	0.77375	0.119261213720317	0	0	0.501547987616099	0.237337192474674	0.0292445166531275	0.0758097863542385	2.66387493020659	0.596385542168675	0.811594202898551	1.14337403889643	6.8881239242685	3.55658198614319	5.39072847682119	16.8077922077922	0.300683371298405	198.504731861199	38.3518930957684	22.9964527571751	0.217465753424658	26.16	1.01121404193077	4.102111566341	0.531328320802005	0.443084455324357	0.0839350180505415	0.0739064856711916	0.0833932422717469	0.19712140175219	1.82726184368052	0	0.00585223116313094	0.268506900878294	0	0.229638009049774	0.0166898470097357	1.34320987654321	0	0.0236686390532544	0.858974358974359	0.21410365335599	0.0631443298969072	0.0185029436501262	0.161552028218695	0.0534188034188034	0.0298151460942159	0.351154313487242	11.0453977509371	0.0647310804378867	0.44169996367599	0.0232198142414861	0.481335090030742	0	6.02304283604136	16.0113141862489	0.417565872020075	1.43564701778863	0.0839160839160839	0.412508316699933	3.67683253076512	2.03659506762132	1.7940074906367	2.55864465682016	1.05083220872695	4.09702660406886	6.6078167115903	6.15398801290918	0.733019502353732	0.250880281690141	0.256244218316374	0.0876190476190476	0.150259067357513	3.5677559912854
"msp_0008"	2.26243026922144	0	0.936296296296296	0	0	0.0112612612612613	2.82991944764097	0.0210674157303371	0	0.0499139414802065	0	0.863404689092763	0.0094722598105548	7.66901669758813	0.446583253128008	45.4503516174402	3.09556203433754	0	0	3.08135349172066	0.819202210326369	0.537906840771779	0.0239520958083832	4.14565517241379	0.709398348407393	0	4.73016884358076	0	0.0607375271149675	0	0	0	0.0470588235294118	0.0982044705020154	0	7.95	0	0	0	0.823529411764706	0.0246020260492041	0	0	2.81909547738693	9.41164658634538	0.977550440466041	0.0651289009497965	0.984509466437177	0.0184757505773672	0	0	0	0.0378548895899054	0	1.00483714930668	0.116438356164384	0.0435294117647059	10.2535348610434	0.300031515915537	0.0379520229144289	0.599755201958384	0.0162454873646209	0	0.0287562904385334	0	13.3648024628014	0	0.423555230431602	0	0.129265770423992	0	0.00927213722763097	0	0	0.0184089414858646	0.453205128205128	0	0.0180412371134021	0	0	4.60149572649573	0.0858676207513417	0.0133657351154313	2.43648479800083	0.0209424083769633	0	0.0572755417956656	1.35265700483092	0.619354838709677	0.0283604135893648	3.38294168842472	0.130489335006274	0	0	0	2.14018191546281	2.70644391408115	0.0337078651685393	0.237185056472632	0	0.109546165884194	0.0283018867924528	3.30013831258645	0.034969737726967	1.16725352112676	0	0	0.590673575129534	0
"msp_0009"	0.235750666990056	0.0504694835680751	0.0725925925925926	1.00701402805611	0.0204342273307791	0.0259009009009009	0.0616800920598389	0.242977528089888	0	0.0327022375215146	0	0.0101936799184506	0	0.501669758812616	0.111645813282002	0.570464135021097	0.0479429867184969	1.24717691342534	0.144936325045482	0.146868250539957	0.258331894318771	0.226076788150458	0.0372588157019295	0.816551724137931	0.195045222178529	0	0.602739726027397	0.788172564226854	0.780911062906725	0.029723991507431	0.0987533610364214	0	0	0.540857456943935	0	0.06125	0.0116094986807388	0.100189035916824	0.107142857142857	0.0247678018575851	0.0680173661360347	0.115894936366098	0.0303239145416954	1.21328866554997	0.518072289156627	0.0500142085819835	0.618724559023066	0.0252438324727481	0.854503464203233	22.4635761589404	3.35324675324675	81.1161731207289	0.684542586750789	12.5559020044543	0.0851338277974847	0.0393835616438356	3.39058823529412	0.24183325207216	0.922786006933501	0.0393841747225206	0.356181150550796	1.17057761732852	0.0723981900452489	0.286125089863408	0.032540675844806	0.548657431161279	1.09615384615385	0.0438917337234821	0.886449184441656	0.0392967942088935	0.323529411764706	2.44320815948076	10.2234567901235	0	0.132807363576594	0.0365384615384615	0.186915887850467	0.047680412371134	0.122792262405383	0.0980599647266314	0.201923076923077	0.48896839594514	0.349939246658566	0.0807996668054977	1.38315088053308	0.0348710497638939	0.519349845201238	2.08168642951252	0.273118279569892	0.187887740029542	19.4656222802437	1.21555834378921	0.574816881757935	0.171646535282899	2.56487025948104	0.086677367576244	1.14160700079555	4.29962546816479	0.163336229365769	4.86459739091318	0.594679186228482	1.51078167115903	1.61733517750115	0.258238063214526	0.290492957746479	0	0.228571428571429	141.668393782383	0.115032679738562
"msp_0010"	0.00873150618481688	4.40610328638498	0	0	0	0	0.993325661680092	0.0168539325842697	0	0.00860585197934595	0	0.0234454638124363	0	0	0	0	0	2.00250941028858	0.770163735597332	1.06119510439165	0.0214125366948714	0.399922042486845	0	1.22703448275862	0.168305151395989	0	0	0	0	0	0	0	0.165149833518313	0.133382191278857	0	0	0.00527704485488127	0.052930056710775	0	0	1.52243125904486	0.0779853777416735	0	0	0	0.040920716112532	11.5983717774763	0.0458978772231784	0.249422632794457	129.569536423841	303.92987012987	0.168564920273349	1.03154574132492	0.0320712694877506	14.2612060625605	0.248287671232877	10.9682352941176	2.27498781082399	12.3731484399622	0	0.317013463892289	79.8483754512635	0	0.01294033069734	0	0.463827603899436	0	1.76517922457937	0	0.209927611168563	0	0.00741770978210477	0.00740740740740741	0	4.12228796844181	6.56730769230769	18.7165109034268	0.0206185567010309	0.178301093355761	0	0	0	0	9.01124531445231	94.4816753926701	0	0	0	0	0.0307237813884786	6.72932985204526	0.813048933500627	0.24555284269271	0	0	18.3723916532905	4.24582338902148	16.3183520599251	0	0	0.406885758998435	15.900269541779	3.43752881512218	0.62542030934768	0.699823943661972	0	0	159.19170984456	0.646623093681917
"msp_0011"	3.46737812272617	4.01760563380282	0.425185185185185	0.291583166332665	0.0242656449553001	0.307432432432432	1.88538550057537	1.10674157303371	0	0.00688468158347676	0.0208333333333333	0.324159021406728	0.087956698240866	0.7139146567718	0.385948026948989	10.8320675105485	11.9248461289278	4.4366373902133	1.1340206185567	2.64002879769618	2.01415990329822	0.883258624049893	0.155688622754491	9.58234482758621	3.15375540699961	0	0.981204205160879	0.35288414929714	0.140997830802603	0.774239207360226	0.042043510144219	1.95465026902383	0.278801331853496	0.362037376328325	0.0078740157480315	0.05	0.00844327176781003	0.0132325141776938	0.13	0.261609907120743	0.781476121562952	0.254535607906851	0	9.52652149637074	27.7429718875502	0.797953964194373	7.92763455450023	7.04761904761905	1.0554272517321	29.5761589403973	38.1662337662338	226.400911161731	2.36277602523659	44.6538975501114	43.3008706868752	0.292808219178082	16.3764705882353	1.03559239395417	2.73306019539868	5.3390619405657	2.99265605875153	0.363718411552347	0.168929110105581	1.0294751976995	0.429286608260325	4.57533778005815	0	0.23555230431602	0.24090338770389	0.0754912099276112	0.127828054298643	0.0176170607324988	0.574074074074074	0	0.127547666009204	0.567307692307692	0.342112715944492	0.0219072164948454	0.0117746005046257	0.187654320987654	3.35683760683761	0.287418008348241	2.13244228432564	2.91545189504373	0.415992384578772	3.61641845259717	0.815789473684211	0.0755379885814668	0.354838709677419	0.75864106351551	2.32637075718016	0.925470514429109	5.55842343913498	4.48951048951049	1.29673985362608	10.2739432851792	1.92601431980907	27.8033707865169	1.19461337966985	2.31309041835358	1.4585289514867	3.70350404312668	0.903642231443061	0.500336247478144	2.57658450704225	0.091581868640148	1.91847619047619	36.0310880829016	2.73899782135076
"msp_0012"	1.39898132427844	1.66549295774648	0.653333333333333	0.0511022044088176	0.128991060025543	4.13851351351351	8.78066743383199	2.0252808988764	0.0180383314543405	0.0309810671256454	0.03125	0.122324159021407	0.11637347767253	8.1417439703154	3.31376323387873	42.8894514767933	4.7450599287334	9.21706398996236	0.876288659793814	1.81425485961123	0.720428250733897	0.247125316702397	0.255489021956088	5.41351724137931	2.31694848604011	0.530201342281879	0.90729531697993	0.955889481337857	1.31670281995662	0.854918612880396	0.0615986311415302	4.17294388931591	0.205993340732519	0.300476364968853	0.0663667041619797	1.49125	0.369393139841689	0.0113421550094518	0.0814285714285714	0.0727554179566563	4.44717800289436	0.21337665854319	0	7.55834729201563	2.4066265060241	0.788860471724922	0.477611940298508	6.48078026391279	33.5635103926097	239.423841059603	22.2441558441558	51.2209567198178	0.902208201892745	0.0338530066815145	10.915188648823	0.969178082191781	12.6294117647059	4.47391516333496	21.2392057989285	2.32151808091658	6.15299877600979	2.81949458483755	0.229260935143288	2.09058231488138	0.0932415519399249	2.02223362408072	0.347902097902098	0.912216532553036	0.117942283563363	0.71664943123061	0.276018099547511	0.195642095503013	0.181481481481481	0	0.418145956607495	0.876923076923077	0.794109317473803	0.0244845360824742	0.0386879730866274	0.117813051146384	0.758547008547009	0.223017292784735	4.35965978128797	1.15868388171595	3.2555925749643	1.41663639665819	0.186532507739938	0.628897672375933	0.479569892473118	5.5834564254062	21.2201914708442	1.26273525721455	9.54865713289152	8.62809917355372	4.62408516300732	4.28785446762975	3.08353221957041	39.5243445692884	7.32927888792354	11.82995951417	16.6009389671361	10.9501347708895	3.76855693868142	1.09751176866174	1.43573943661972	0.310823311748381	2.20038095238095	56.139896373057	1.95816993464052
"msp_0013"	27.6361872422993	0.448356807511737	0.272592592592593	0.0150300601202405	20.9680715197957	0	2.88147295742233	5.2373595505618	0	0.402753872633391	0.338541666666667	0	0.013531799729364	5.29202226345083	0	1.04753867791842	0.367994816974409	0.503554997908825	0	2.60691144708423	2.62821619754792	36.0686026115767	0.021290751829674	0	0	0.30738255033557	0.544122331952851	15.738245273873	0	0.0311394196744515	0	0	1.12319644839068	0.0161231220227189	0	4.84625	1.6802110817942	1.22117202268431	0.0857142857142857	5.77399380804954	0	0.0920660709450312	0.464507236388698	0.256281407035176	2.17971887550201	20.3932935493038	0.562641338760742	3.62707974756167	0.0392609699769053	0	0.187012987012987	0.0273348519362187	0.242902208201893	5.0815144766147	0	0.845890410958904	0	3.71623598244759	3.90797352663095	0	0	0	8.02413273001508	6.21854780733285	2.27284105131414	9.50025654181632	0.00874125874125874	6.31748354059985	12.276035131744	1.49120992761117	2.5079185520362	0	4.4037037037037	0.0866013071895425	1.32149901380671	1.60384615384615	8.93571226281507	0.54639175257732	0.169890664423886	0.170723104056437	0.0395299145299145	0.701252236135957	0.161603888213852	0.0508121615993336	0	0.0523065746458409	0.114551083591331	1.51778656126482	0.0731182795698925	2.9589364844904	0	0	6.64108824555284	0.132231404958678	0	0	3.58233890214797	0	0.896611642050391	0	0.0907668231611894	0.032345013477089	2.13093591516828	5.38802958977808	0.0299295774647887	4.12580943570768	1.90857142857143	0.145077720207254	0.0183006535947712
"msp_0014"	0	0.0422535211267606	0.114074074074074	0	0	0	0.301956271576525	0.0112359550561798	0.0225479143179256	0.0327022375215146	0	0.073394495412844	0	0.152875695732839	0.00384985563041386	0.0157524613220816	4.73987690314221	0	0	0.00431965442764579	0	0	0.00665335994677312	0.0606896551724138	0.294140778607943	0.0147651006711409	0.141446320484231	0.181289384391663	0	0	0	0	0	0.668376694759985	0	0.0125	0	0.0151228733459357	0	0.174922600619195	0	0.0173300839425941	0	0.0033500837520938	0.0281124497991968	0.00454674623472577	0	0.0183591508892714	0	0.0993377483443709	0.0415584415584416	2.67425968109339	0	0	0	0.0154109589041096	0.0152941176470588	0.0107264748902974	0.19287740308856	0.0121732903687791	0	0.0667870036101083	0.0452488687782805	0.00862688713156003	0.016270337922403	0.726526423807081	0	0	0.151819322459222	0.0537745604963805	0	0	7.75802469135802	0	0.209072978303748	0.017948717948718	0	3.31314432989691	0.0151387720773759	0	0.0822649572649573	0.114490161001789	0.0789793438639125	0.0974593919200333	0.0723465016658734	0	0.0456656346749226	0	0.260215053763441	0	0.082680591818973	0.0782936010037641	0.0237181723055459	0	0	0	0.0843277645186953	0.0224719101123595	0.0173761946133797	0.0269905533063428	0.0109546165884194	0.180592991913747	0.0654679575841402	0.711499663752522	3.06866197183099	0.00462534690101758	0.0754285714285714	0	0.00784313725490196
