rowname	Clinspect_E_coli_A_QC1_Slot1-6_1_8640	Clinspect_E_coli_A_QC2_Slot1-15_1_8649	Clinspect_E_coli_A_S5_Slot1-7_1_8641	Clinspect_E_coli_A_S7_Slot1-24_1_8673	Clinspect_E_coli_A_S20_Slot1-20_1_8669	Clinspect_E_coli_A_S23_Slot1-8_1_8642	Clinspect_E_coli_A_S34_Slot1-18_1_8666	Clinspect_E_coli_A_S42_Slot1-21_1_8670	Clinspect_E_coli_A_S47_Slot1-14_1_8648	Clinspect_E_coli_B_QC3_Slot1-23_1_8672	Clinspect_E_coli_B_S53_Slot1-22_1_8671	Clinspect_E_coli_B_S66_Slot1-13_1_8647	Clinspect_E_coli_B_S91_Slot1-25_1_8674	CVT09_QC3_LabE_X025	CVT09_s3_X002	CVT09_s10_X003	CVT09_s13_X004	CVT09_s16_X005	CVT09_s25_X006	CVT09_s28_X007	CVT09_s31_X008	CVT09_s36_X009	CVT09_s41_X010	CVT09_s59_X013	CVT09_s61_X014	CVT09_s73_X016	CVT09_s84_X018	CVT09_s93_X020	BBM_673_P283_01_VEB_001_R4	BBM_673_P283_01_VEB_002_R3	BBM_673_P283_01_VEB_003_R3	BBM_673_P283_01_VEB_004_R3	BBM_673_P283_01_VEB_005_R3	BBM_673_P283_01_VEB_006_R2	BBM_673_P283_01_VEB_007_R2	BBM_673_P283_01_VEB_009_R2	BBM_673_P283_01_VEB_010_R2	BBM_673_P283_01_VEB_011_R2	BBM_673_P283_01_VEB_012_R2	BBM_673_P283_01_VEB_013_R2	BBM_673_P283_01_VEB_019_R2	BBM_673_P283_01_VEB_023_R3	Ref8537_QC1_20230414_1	Ref8537_QC2_20230414_1	Ref8537_QC3_20230414_1	Ref8537_QC4_20230414_1	Ref8537_S4_20230414	Ref8537_S8_20230414	Ref8537_S11_20230414	Ref8537_S18_20230414	Ref8537_S21_20230414	Ref8537_S26_20230414	Ref8537_S35_20230414	Ref8537_S37_20230414	Ref8537_S45_20230414	Ref8537_S49_20230414	Ref8537_S52_20230414	Ref8537_S60_20230414	Ref8537_S65_20230414	Ref8537_S69_20230414	Ref8537_S75_20230414	Ref8537_S79_20230414	Ref8537_S82_20230414	Ref8537_S88_20230414	Ref8537_S94_20230414	Ref8537_S100_20230414	20230516_EXPL1_LiSc_SA_S610_RT_25_s2	20230516_EXPL1_LiSc_SA_S610_RT_27_s12	20230516_EXPL1_LiSc_SA_S610_RT_30_s30	20230516_EXPL1_LiSc_SA_S610_RT_32_s38	20230516_EXPL1_LiSc_SA_S610_RT_35_s51	20230516_EXPL1_LiSc_SA_S610_RT_36_s56	20230516_EXPL1_LiSc_SA_S610_RT_37_s63	20230516_EXPL1_LiSc_SA_S610_RT_38_s68	20230516_EXPL1_LiSc_SA_S610_RT_39_s72	20230516_EXPL1_LiSc_SA_S610_RT_40_s80	20230516_EXPL1_LiSc_SA_S610_RT_41_s81	20230516_EXPL1_LiSc_SA_S610_RT_42_s89	20230516_EXPL1_LiSc_SA_S610_RT_43_s92	20230516_EXPL1_LiSc_SA_S610_RT_44_s96	20230516_EXPL1_LiSc_SA_S610_RT_45_QC1_LabD
P02930	24.182696489810404	24.13218131250993	24.072106917695308	24.05479895951797	24.34074579766925	23.475256552953496	24.36131232299836	24.24006263139953	24.094614378413414	22.86156510920315	24.275777464734663	23.12409913695365	23.750288228353757	23.982253335329798	23.95956983341147	23.996095323788037	23.933218904904287	23.96913262395823	23.98494293570186	23.986930689524748	23.98403884551213	23.899161250422743	23.92561724613922	23.93945654263112	23.88176580299657	23.786995495241904	23.83856235250589	23.73861108971604	24.15003455236124	23.86369335828026	23.875840903726296	24.049253660780256	23.939094265822284	24.016757855860792	24.0989428418384	23.603357892008564	24.04934990976238	23.894076977283497	23.981079343138376	23.814878208565897	23.74605325219704	23.8035157653732	23.89025983743076	23.72878519139065	23.794127941254715	23.650087336867347	23.940398036498213	23.924097901270056	23.970578495625396	23.957913910542256	23.958557680724933	24.03944499695168	24.02433653349283	24.476270272305985	23.962087233862874	23.95000737743319	23.797865829755743	23.95802325025809	23.83473476592032	24.07885822828404	23.875671136767696	23.888157423891546	23.846437379434335	23.738719289787507	23.97876862050292	23.82597496460138	23.92357819602491	24.117543718088207	23.97007297830193	24.032145406959184	23.84834401483057	23.93990279470145	23.970728924761385	23.70981247328409	23.91694712052837	23.981016413027326	23.80833898012692	23.884202229321104	23.883728258377587	23.80855812276696	24.011432640684014
P02931	27.42126837151536	27.21644877537697	27.33546701844613	27.325498231352448	27.79978789926881	27.178509376321166	27.37274217381293	27.404708599343643	27.516986935428733	25.58486304828522	26.413855167951304	25.90685438351428	26.1515053376432	27.369839331413004	27.38926286039637	27.42414994419526	27.40809735827185	27.491910120595147	27.320225023634148	27.411299597133425	27.373716465534656	27.51386157545253	27.616084107797363	26.014562344450145	26.071738780568403	26.08048479268401	26.035138845183337	26.05096960452909	27.282134480271434	27.300282188193837	27.54934450027698	26.77842610856966	27.43895253654197	27.14692352262985	26.79359268581433	27.52357400349894	27.1637166346004	27.21811005409408	27.12473944349633	25.960846575430075	26.1618249062645	26.157450395367096	27.80822901228773	27.49986215595516	26.49100801304411	26.499832254780657	27.557435173162148	27.789155819755265	27.65565879052361	27.66220208171213	27.32567608249314	27.7214014099319	28.045490641183605	28.654924949349574	27.326002190239173	27.58234037440941	25.73314859783424	26.498693517708094	25.664718650530677	26.524885049391656	26.66959510899219	26.470260702387947	26.31308384037095	25.340932921960537	26.17353177914263	26.30607608579539	27.938833659606225	28.12795320054757	28.15371104509013	27.684896119824128	26.53770463480783	26.53154038154601	26.43796557362973	26.530863994248776	26.551849769261924	26.412321891674317	26.435222165613204	26.55606705948621	26.33857032828394	26.466724892835884	27.867116035382814
P02942	19.296596065737443	19.066766988620717	20.61141555990899	20.09207715257369	19.837112635772947	19.23157250752348	20.071997858375852	19.822481610472632	19.210150184703718	18.542722180056412	17.3142618839839	16.020952715344073		18.81237363329442	18.310393707979337	19.10512180966597	19.539987025622228	19.93976549637973	19.269164747281238	19.49207604951782	19.34238656274487	17.962692926533705	18.44614671332292		19.04735827360295	19.5644911719326	19.005333705893943	19.46716674314776	19.086200795740176	19.36813381143661	18.972578617110337	20.897438301947485	19.27888734620901	20.453511856572263	19.71879577227224	18.773230970973184	20.058343687665214	19.128446605929884	19.69336780263829	15.67491586684518	18.6811129800262	17.519494151553353	19.29857972123277	19.53726376060701	19.21651467302797	19.4912310958228	18.709038495614674	18.875665302565213	19.315050543541908	20.088262304820265	18.834881042504527	19.048216266323507	20.07668385038813	18.86460899661817	19.668215654551904	19.93988093449738		18.8479903188645	19.122112717939626	18.22412876164882	18.819071882412825	16.81706098463685	19.61064223681964		18.55158830594078		19.30692506663649	19.653092164799848	19.64364488109205	20.254897609848054	19.350780459864968	19.322516725747843	17.910581188287207	18.209016893928275	19.087223374030376	18.01996946998388	18.25019748951333	19.17761907386684	18.631130479824105	19.496320911937467	20.0837183894816
P02942;P07017	19.205494613552432	20.064836819790045	20.645931361774203	19.637173410988307	20.066973649721923	18.673942799578235	19.90936445347108	20.02125753353232	19.43158176963845		14.86567898586344			19.53570364782688	18.90922438311693	19.84147208496142	19.808832206218103	20.219656864367757	19.522255261759128	19.889355811306345	19.88069507990804	18.473260533593656	18.851754126959992			16.8422489376832			18.24189504035435	18.7981935861636	18.898667824432373	20.433797280801866	18.604804820390484	19.8564339621907	19.53299253669755	19.084685239462612	19.92082435443737	18.97118773037478	19.430976562395852				20.51665746362669	20.920683239330888	20.146901679997253	18.001842087375618	19.653253155336824	19.450072751914195	20.92236098304886	21.47414621158389	20.38108562520459	20.330551696410588	21.016204331509897	19.57418366069644	21.115361619242037	21.46555697845356	16.640513291881508	17.755449237898464	17.901904983619975	18.57797269598646	18.427769583076245	17.253187358568233	17.444680618448874	16.787029292744645	18.985785890936647	17.310210518092596	20.123266467953588	20.509825229181185	20.5480850552208	21.38326996143265	17.988554437146878	18.40643693033444		19.02973094414744	18.71195204057601	18.41484426788523	18.33742490372523	17.589815569030502	18.352921866667103		20.882778343982498
P02942;P07017;P07018;P50466	19.62239808738613		19.72651062941785					17.976682245934924						19.31252232380377	17.64443563263051	19.53466296702829	19.665456424974	20.198053241783107	19.411270929416595	19.826525060700632	19.76999582915997	17.661630259035448	18.060750540597347						18.45831781212229	18.879528887317644	18.56707605909313	20.4626783818426	18.600853681351698	19.941776680902557	19.184492009819863	18.294335210667747	19.562517568487085	18.81369563367914	19.428561604758865				19.522912795558483	19.947170746335075			19.108386260187288	18.534013743594777	19.78515845203621	20.901099708986106	19.64832140377332	19.55199352881381	20.43649708925392	18.621851229771544	20.158380257326392	20.74406946270716	17.291414955716995		17.972394619301937	19.47697137468912	17.91070097133335	17.707341398857587	17.04640072965197		18.696997369451346		20.805783258905443	21.2374514321296	21.36347179572148	22.327217640059448	17.57869778350499	17.50863482560045	17.778958455602453	19.312713308371443	18.26438820262974	17.83236625051727	17.48392120156138	17.203147394762745	17.054062571105383		21.76861037230976
P02943	21.38675074127825	22.11160239389835	22.135885146139252	22.14376174362265	22.026344555084627	21.72592943939881	22.547531491719624	22.062838246437643	21.619383275550582	21.72508196747838	21.96155768789196	21.349428778429782	21.716284223548165	21.997838752843556	21.59583712111166	22.31375705968013	22.06999069527061	21.811177883228684	22.41692324875073	22.33977683557916	22.208350430929176	21.74447957351205	21.59968615359541	21.554655682698005	21.44247889976245	21.626777234091644	21.788650694403056	21.77313476201838	21.64325224714333	21.52428545386948	22.16673563074521	21.85204502925737	21.40883706397014	21.785329976847088	22.3415290768553	21.591787106781396	22.058137363103057	21.86619161306376	22.04426801974215	21.843760980010632	22.14032384329516	22.131463954292364	22.12367668135724	22.379249654215425	21.194842146467977	21.866557279663773	22.0056848177616	20.805278940182998	24.801630620901506	22.792934272465832	20.831294410604137	21.11047896769325	22.589729784884383	24.89653178064887	21.673526601468293	21.58548457740404	21.17527311627707	21.644206620980267	21.04903155276156	21.61376818625449	21.38610923304625	21.660321466993004	22.038999427853486	21.12581855444989	21.27883669851415	21.62435865111007	21.80479199364752	22.0176365782562	21.858717963822333	22.233905296770157	21.703034816046063	21.475744782001502	21.39500457472153	21.642471477758047	21.89299709020279	22.238144228273875	21.93786902580425	21.933624902506303	22.12381264942668	21.98535574259748	22.040403905640023
P03004	20.727072317156484	21.018765222449428	21.00483726818368	21.248028251198555	20.989043944291645	21.21815360698105	21.26266535872101	20.93435016470804	20.800059009842062	21.144374234789908	21.01882823931436	21.09435460228391	21.22411157713503	21.09768156773595	21.138767457474383	20.88796982169889	21.153812894693942	20.95093688833589	20.96738391509254	20.938172554199987	20.964107317407837	21.197268323706545	21.09990286667059	21.04119171750493	21.106976399330087	21.054043448627635	21.103639897222124	21.088118542285397	20.918152279538997	21.012402442476763	21.16015837102797	20.969401582670656	21.13430787668156	21.066955219841283	20.947772922650262	21.07000173161215	20.93290967607131	21.061235215027345	21.10896284107349	20.961303057866083	21.21916240671996	21.17458308126313	21.34048255109204	21.28171389266441	21.0086394622974	21.22108272983754	20.93229516586488	21.50051303548224	21.256784866153048	20.82574357141224	20.27291214497813	20.989780435931923	21.36071451601304	20.605783204747887	21.34140229277278	20.85334196516578	21.003709657053207	21.156126793715902	21.050278619047933	20.40346336612956	21.23820901520177	20.933834668743767	21.305803107710943	21.277160424166244	20.812214487851666	21.29196780514447	21.0743342333676	21.03255497605662	21.06571514932257	21.003251902846888	21.055178749314287	21.017218627315486	21.04343608866906	21.04392061611544	21.031630270608865	21.089944156363536	21.05934950085885	21.00534033371157	21.051861510463315	21.072301889120684	21.14393560785197
P03007	17.380132306069886	18.109278199852103	17.757662962770095	18.45812295942388	17.44562230757635	18.36024032164509	18.247482420588423	17.192356713590907	18.835059234700022	17.560111723220498	18.239710277273417	18.0747266618472	18.606542580496463	18.009951346801817	17.942902675222133	17.856927449548813	17.791829119511817	18.061231476183	17.865528010979713	17.794513661800025	18.268995323632748	18.2191197830378	18.079194259645032	18.1521876766386	18.065988761774367	18.032402591584272	18.281129724204305	17.886231219113622	17.836689639366174	17.91164519010576	17.98846130703595	17.60740590509788	18.16534960430932	17.827547138802373	17.945496220214146	17.96433247116526	17.833527967583652	18.007214333433005	18.00126291462678	18.547998753140284	18.483216813312588	18.16744261617308	17.538282925552764	17.76959415193103		18.55026367541598	18.022377215349323	18.588069412067263	18.74778709210473	17.81071226350004	15.943771357599424	17.907839392598934	18.192974475794344	17.37059860328786	18.28983683448583	18.013357232104998	18.56929411655099	18.199734241551702	18.054392175745555	18.01919433045581	18.120394074035104	18.416122335650545			18.12430865098226	18.18248175478476	18.01211889959047	17.940022068740056	18.12100269910847	18.055981488024603	17.79620162320257	17.93515575721065	18.06058884192164	18.163615015392317	18.17112229560056	17.997207904327382	18.110827904956448	18.074912608385148	18.039280893440303	17.954128953303016	17.87596612647445
P03018	20.588243522156706	20.17041875668493	20.600291410257203	20.029587895769076	20.370749696156143	20.179283309644408	20.112363527803527	20.277194473072143	20.60336636817361	19.98603746843712	20.35306089899886	19.91732855226433	20.11710811208324	20.332122577165173	20.625904125174948	19.8786285876538	20.41801323750612	20.230723018859543	20.19152178396725	20.035263612652603	19.978121159296457	20.51025096765968	20.39977340299026	20.274701897305476	20.139732037905063	20.303608275909504	20.20162440725697	20.293511668121717	20.340411477595826	20.30256020995272	20.27765242026573	20.23791816323325	20.495958423654294	20.19036834326685	20.084879965038628	20.598372727519628	20.183954388064883	20.300640341141214	20.34031573110904	19.79974613111373	20.227987186066336	20.17850186744079	20.41028173240557	20.48123814817608	20.36623690936218	20.36481339822141	20.42761278724456	20.30087583618973	20.380696583190872	20.32203670159952	20.21865404429456	20.410291909565377	20.297067690784665	19.333539285274703	20.45239311515597	20.323016582357884	20.249917775014715	20.265533241263203	20.30801644048268	19.893038006685664	20.24872303997952	20.216015563553142	20.23964494043567	20.21464089825859	20.194228680643672	20.18308790493938	20.41878241157986	20.336071506229207	20.401196855142373	20.24671579913605	20.22484056690598	20.19315822604434	20.12081219895649	20.185446582482847	20.261538102452896	20.18014372721368	20.198413546201763	20.166483945460403	20.18779716496511	20.25074486353944	20.44135526311416
P03023	19.59034101973085	19.34807429446987	19.54516430928002	19.266581378952296	19.56348829819427	18.4769764369154	19.407860882660305	19.422608955415395	19.261450436371117	18.628198355142743	19.342942921302427	18.229139681722906	18.74565124970196	18.933711681947937	19.20260667612013	18.94092610347805	19.23194249030153	19.211192439808595	19.379216189857782	19.04446564615388	19.065807593322123	19.24121118612459	19.028497138236546	19.23692985998082	19.196996070440395	19.07930146857317	19.16152760007503	19.1554504169558	19.00665386674627	19.150730133569983	19.27301235364769	19.10701333952517	19.2567039054205	19.098288718545064	19.06924813215829	19.120781224825976	19.12686653105061	19.185402560497774	19.19495045552204	19.07107561983232	19.25206710095753	19.05633644831881	18.97611785271506	19.024939006917734	18.967820186448314	19.07507927196581	19.471299336814678	19.305053252398054	19.40243297802857	19.3935909728408	18.510133988893195	19.14372989803548	19.33082548097052	18.481241559786845	19.4055767942975	19.355764626516333	19.00079028138223	19.350843820376195	19.12525441133858	18.85022255092503	19.36082395369469	19.10030850996467	19.250086145657605	19.19466123657614	18.843073642552994	19.45598233910525	19.203604282181704	19.154720641398104	19.22858798849912	19.18696293488071	19.14946833613177	19.099523056749454	19.150593378607734	19.125854858639048	19.07148677324438	19.07208293295376	19.16924409264256	19.123489913182635	19.09206133888384	19.05164154362861	19.23046048975297
P03024	18.829700485082316	19.08433489605971	19.247426023703053	18.828257301100734	18.810571548575084	18.871626713352192	19.012642806612973	18.892101350498272	19.015496019731707	18.8529295926968	19.176575923471948	19.28520984533161	19.197781210215997	18.88616543166719	19.2186342109633	18.873817955634017	18.93019106547709	18.913583547744345	18.822099676781196	18.586300621531795	18.76422247883628	19.1627593623972	19.144640423154136	19.108161579106657	19.27587123573488	19.20439668768701	19.155512970370005	19.074397041106167	19.07930126650893	18.82121704977424	19.13285208682984	19.004104938235194	19.139313446235803	18.97642342324486	18.487820266031605	19.032788470131955	18.881241249505656	18.920976394921865	18.878362755376852	19.39991442846216	19.201779394963488	19.156608832089425	19.16082359690901	19.05600939104717	19.249900826758022	19.19033030053287	18.878263314249203	19.023563627610976	18.948472684658533	19.00317148306791	19.282384077841726	19.00092833809973	18.77861662741359	18.84741027269971	18.86656546851718	18.892045791102937	19.056837586047152	18.957995916088784	19.07439216810936	19.13967380472877	18.976920366242677	18.85452618606156	19.08415179272137	18.692986684046268	19.142603317722624	19.0346332388288	19.020185799935494	19.08428490598913	18.97074843312363	18.859253341085243	18.90955078782624	19.032486551282183	19.06570247160532	19.02571763923336	19.096210233381665	19.11306244021086	18.922694698901427	19.05731539495824	18.966204107398625	19.006638500696027	18.990698982563806
P03030	17.07528296344691	17.643009171005836	17.126561349007158	17.671880052937055	17.78845891235011	17.69649570707352	17.080896164810078	17.399301957971044	17.797592459525333	17.82539563674376	16.785884681639885	16.516737411920463	17.461530665479906		17.431693983214497	15.634102163444744	17.74861037017103	17.537154295972762	16.800726560319188	17.646073439865763	17.67183734448321	17.0874805242959	17.450555787543895	17.927645629380464	17.512351936045857	17.46805897125134	17.878034735315097	17.44924194136978	16.794395802191563	18.28355101692252	16.26852921256808	17.376911512833498		17.46757958914728	18.331177811575245		16.955277432554198	18.001239613836393	17.67945250778878		17.47332880597058	16.488502730998135		15.279528186651511			18.60388817141085	18.67775091739689	18.08976839924045	17.62860844252305	16.860182573331432	18.15335689952402	17.871238131902373	15.35253993866234	17.339481234804577	18.183854825856265	16.79120984223231	17.63521620833116	16.96284423594266	17.894725370698293	17.17752983893235	17.653873394182963	17.261933205290962	17.00991857306321	16.579713001601842	17.858190132430693	17.59339305821112	17.35371007437345	17.869828903828314	18.0798576454528	17.360412342864937	17.033272255754117	17.496232876128346	17.28047898297512	16.96697958417999	17.313291276618347	17.335412094705447	16.894926000589344	17.258754916404303	17.34517704811216	17.436381171238057
P03813	20.349943210335688	21.182024904970085	20.69977817766548	21.226578702452368	20.987978400878077	21.309669777673243	21.340455256091584	20.71193471757088	20.684785035707648	20.592489328339543	20.02807334328929	20.70888415242176	20.725330310939924	20.765017590899973	20.924592720753424	20.88607621228726	20.946655675877263	20.98246687781632	20.87847082135457	20.908765562152524	20.946854935006503	20.847997544326105	20.996547716920546	20.652807609536392	20.556769253119462	20.67439722806432	20.54362162151708	20.65964168998621	20.82279233152961	20.79497792548244	21.078638725459665	20.549132247980054	21.06182754357964	20.875923735850023	20.754160809605697	21.11444855683781	20.782726672260477	20.7802855092184	20.88220705851079	20.66414980289564	20.64977431436848	20.54825895539812	20.7395161712356	21.12061277128475	20.917421480473184	21.200639437897028	20.71666896826932	20.815011601147837	21.010535913195337	20.8384225459022	20.686891681227703	20.762996323668347	20.681196521075595	20.999667449940624	20.667406253534796	20.71819442005753	20.72823485581327	20.729356738349374	20.814057504807412	20.91867154228576	20.884891584690745	20.712086480263007	20.64182028046101	20.642880337878264	20.724768446936803	20.801143584993092	20.979684965334005	20.91102699765402	21.00125117937218	20.96285250061617	20.66520521057469	20.743963093751734	20.76952818599289	20.70872697013381	20.68102117189355	20.806053475270577	20.713339230977027	20.70918491316902	20.747126906686407	20.74926297976389	21.022455278427994
P03817	22.25343569905769	21.611766408991592	21.843102243399628	21.06956268692677	21.65905115410125	21.454185084456	21.27492216881904	21.800325145571733	22.1400594606651	20.248794038490885	22.415418721088805	21.2955593447993	21.488275298197188	21.81643818542013	21.580735395329945	21.594246575765144	21.74455924652318	21.678445666712957	21.77059750688075	21.539836768986277	21.654961612293924	21.493225102538485	21.62531640210907	21.54991049272596	21.41764908873545	21.43752515772633	21.469810154883252	21.34342432171339	22.10798560012405	21.89365877490335	21.587520397822463	22.32761426229594	21.189167012587568	21.792143561713885	21.98232762428428	20.939898780528598	21.89348305408226	21.82702947357048	21.799585350578347	21.337470571247167	20.924131322264493	20.533553780451697	21.441295517726378	21.4120173358039	21.71729382829509	21.34192303363952	21.46597213428449	22.30364990713992	21.423648555203133	21.388752842188985	21.741740065131356	21.89871397279019	22.30804720288545	22.129625789935726	21.08107034056746	21.621331269141557	20.75223853954472	21.466478871218925	21.287270301028137	21.73807433298591	22.13147528258766	21.47133847147635	21.56816271483792	21.44529321949307	21.375968585892977	21.43530857155195	21.6630918011806	21.94564570822684	21.810239278617637	21.61815683904544	21.60573211280576	21.38792773436825	21.548810673884194	21.39394982266404	21.633164734154903	21.622310588594694	21.445675296432675	21.44466767234377	21.592626415165224	21.393860250630247	21.610822750229943
P03819	17.668553867161613	18.01187864935048	17.71067272949073	18.02737265771736	17.780858690805736	17.480225501886082	18.459791506028356	18.00466376759561	17.82876145213936	17.333416293451677	17.309779527969564	16.836698333459516	18.33104197883413	17.473453061791727	17.97878482306282	17.730448757276374	18.14758451414165	17.260568482185082	18.160924317617894	18.32977012906114	17.90544502519113	17.442567466546542	18.007509892346135	17.292951797174897	17.85262720422523	17.519484991976686	17.307568229767597	17.879213179816087	17.571771872972015	17.745368672948956	17.901604050933727	18.136650823803244	17.647207158578386	17.678858243353496	17.939792245596713	17.691707469666266	18.015146292224337	17.783169845758778	17.8668560084754	17.041736884751433	17.919371831008345	17.597067013964566	17.941397113731366	18.114688115203094	18.094537276702816	18.11546728197508	17.286899464046904	17.314798313291323	17.970998782689847	17.642678354262753	17.243951071600623	17.591303005360327	17.995680856632113	16.676063470572576	17.96433771153542	17.56159224436035	17.812601743782228	17.830087160773424	17.967588031902306	17.621107937013722	17.622703145005158	17.905936513907342	18.0996772913073	17.872977208837316	17.843996947384223	17.97117395361197	17.739566152278645	17.78141337624068	17.599901235800157	18.1144266360744	17.699182920861848	17.759660441199657	17.56212086738705	17.725470177304317	17.781289930359307	17.64216396363334	17.914200360523374	17.766173113111204	17.699671257776878	17.644262849418144	17.859398590212045
P03841	22.6224801142183	22.44841213291041	22.699682624501943	21.621447622929143	22.276482980983097	20.75573018662989	22.886530739972272	22.604115056311343	22.336578652131596	20.716984695408545	22.347490848950287	19.90974914744585	21.03587585456324	22.052221637591543	21.47938257019801	22.43469518336328	21.96329462274922	21.78565793668351	22.33617683941043	22.375523888407887	22.252793089683365	21.467131654833103	21.411038549319827	21.629131035871666	21.63212943902806	21.61740163741579	21.81199608558765	21.745534280190384	21.933543175615384	21.598820659741293	22.03074175020251	22.297486409165707	21.284146233793813	21.759353250517837	22.31943553069894	21.26326134607754	22.2917937115429	21.90223483421025	21.879843465951	21.98912665796135	21.79989321568698	21.778154312479344	21.586388833476448	21.460412920833125	21.84765852060132	21.69490192710212	21.629781298672945	21.52607465034462	22.396637296458906	21.896865899874488	21.61649836616026	21.842832682368503	21.985897104636383	22.6198528987634	21.915673165616237	21.831402661133136	22.157682852810336	21.84681170968148	21.470277516132708	22.27354146390548	21.25168331719649	22.101325560568164	21.93914359799883	21.955992871382566	21.996884903838232	21.946351500977816	21.598294188526385	21.90954179002845	21.606759797844823	22.196413865618133	21.710444220481985	21.48853124636306	21.434881073988244	21.580136077998123	22.013043191550896	22.31341158161696	22.03399669413	21.997744088667723	22.289455804120895	22.0852957194844	21.736159109913736
P04036	22.86089794756184	22.88836815671917	22.79491478890965	22.973343414839125	23.06218793142456	23.13643377117092	23.05157827471517	22.803125268078844	23.18267078039128	24.287814710727083	24.301229211610416	23.85152810565792	24.334604243080253	22.88914496391191	23.191203320553495	22.781693248240384	22.87311389259482	22.96717535584117	22.760207992018135	22.896377380283862	22.910385223001164	23.18607408634493	23.1705760512975	24.155897454595763	24.014172870639296	24.1468353487764	24.13243036906479	24.15013160232052	22.98024572070797	22.993859749522795	22.86253252141385	22.79159921574675	23.894949160829583	22.994239265868764	22.761814235939564	23.61931794795429	22.9166773787883	23.04310710537777	22.861233463404467	24.452446872068865	24.285378807320043	24.419656437242253	22.88659750939948	22.92710484948926	24.07345984983384	23.93875469632713	22.85685103593131	22.618076185234216	22.494817361515985	22.73341317592322	23.204169681116102	22.64081146532701	22.55785322712765	22.59985684078064	22.5647244155517	22.67027877200604	23.963371676406247	23.90784003953379	24.08940262007857	23.942641493697188	23.77640000574211	24.02454984780775	23.96453093466084	24.03978812304256	23.99518845210856	23.890188396533308	22.609876686172232	22.44202381331651	22.667861883433545	22.41461107451399	23.61254956589931	23.77110710026212	23.86138322076005	23.64583934910307	23.774235070450796	23.77263518937314	23.770659236164523	23.748116138961745	23.74472574865565	23.81490471437663	22.5748903680408
P04079	23.32514618830516	23.554812932346454	23.21748289334689	23.536566301939587	23.472997054512327	23.67250062377466	23.380847157991603	23.40754646649656	23.58155481463348	24.39457273275829	24.069752736559916	24.17398500362844	24.31690682800332	23.46143815052637	23.58570239572567	23.20907462678	23.614506272422457	23.367913774152623	23.41389710976478	23.24104437239053	23.230155637205257	23.690404915886702	23.62167996403152	24.16277602328949	24.22998757761215	24.275637987808324	24.194766749893905	24.206404905160305	23.494186493515176	23.481620833480537	23.725331853039748	23.432985556022903	23.79336479545506	23.428416247969853	23.4089089819469	23.797724780823984	23.34436319912177	23.59021983727468	23.61084382539809	24.1232365381628	24.278568853359214	24.29525930290272	23.672017855521908	23.744573301264445	23.995765460328805	24.14815331468457	23.4505462101027	23.594990107293512	23.589944606040184	23.223497219973545	22.76105726139425	23.363346565951534	23.519546186650523	22.742766434889447	23.615204909330583	23.29586349993609	23.976494696342662	24.03190310018475	24.16650588192605	23.332487913168805	24.23408716841068	23.94389932842341	24.21255689721967	24.2079517946338	23.77889975185075	24.206565274717317	23.286404445976014	23.38981563749464	23.366423865800368	23.167059671763926	23.93169400480391	23.94115692916489	23.76141384062473	23.896331158094476	23.901976593907158	23.788189202237096	23.878437273803595	23.908344982268503	23.92322202123569	23.934780771372544	23.43014006410247
P04128	24.91579547145672	24.46188135565637	25.131323213401227	24.368731886688405	23.63578631773024	24.230844158558064	23.672263001090943	24.643461600383365	24.3402620689987	23.438965609948045	25.08254430436004	24.06590590977838	24.371570824751924	25.036123302695422	24.581712160919057	24.835275333170728	24.20657498256398	24.88055543089303	24.042296538615584	24.561955737109923	24.664226404811536	23.940960954231155	23.562205879082995	23.876676489059616	24.082333064748283	24.198814854984068	24.43008302819617	24.130208595998127	23.960797254975677	24.0104645391882	23.22184784997503	25.259230872120508	24.32845963874238	24.93999604260772	24.69015503043437	24.00317396691952	24.974029777620625	24.83026827501553	25.21218700603297	23.58281401709338	24.20110482562694	23.48014014358828	25.210105700826432	24.20199792918019	23.80082268064615	23.695453228129544	23.6059809546432	26.30738724850982	23.137556446239437	24.32558107288252	23.59992682145064	23.49611599283637	25.934294491987615	25.26066679325228	24.74781472086797	23.48696957684431	23.256981815525634	25.52655306272364	24.750168705128168	25.275680757200572	24.96172417389536	23.6124419691416	24.70374722130252	22.957962732160368	23.383148143620872	24.80892217233233	23.405062396876254	23.99650829862184	24.105363512689717	24.952484003394844	24.314660941171457	24.70815940434172	24.324469104012536	24.45277048262825	24.998149753416595	24.334063736972706	24.427991218219866	24.32111910764664	23.859065873044173	23.99239644480373	24.8377384792394
