rowname	20230516_EXPL1_LiSc_SA_S610_RT_25_s2	20230516_EXPL1_LiSc_SA_S610_RT_26_s9	20230516_EXPL1_LiSc_SA_S610_RT_27_s12	20230516_EXPL1_LiSc_SA_S610_RT_28_s17	20230516_EXPL1_LiSc_SA_S610_RT_29_s24	20230516_EXPL1_LiSc_SA_S610_RT_30_s30	20230516_EXPL1_LiSc_SA_S610_RT_31_s33	20230516_EXPL1_LiSc_SA_S610_RT_32_s38	20230516_EXPL1_LiSc_SA_S610_RT_33_s44	20230516_EXPL1_LiSc_SA_S610_RT_34_s48	20230516_EXPL1_LiSc_SA_S610_RT_35_s51	20230516_EXPL1_LiSc_SA_S610_RT_36_s56	20230516_EXPL1_LiSc_SA_S610_RT_37_s63	20230516_EXPL1_LiSc_SA_S610_RT_38_s68	20230516_EXPL1_LiSc_SA_S610_RT_39_s72	20230516_EXPL1_LiSc_SA_S610_RT_40_s80	20230516_EXPL1_LiSc_SA_S610_RT_41_s81	20230516_EXPL1_LiSc_SA_S610_RT_42_s89	20230516_EXPL1_LiSc_SA_S610_RT_43_s92	20230516_EXPL1_LiSc_SA_S610_RT_44_s96	20230516_EXPL1_LiSc_SA_S610_RT_45_QC1_LabD	20230516_EXPL1_LiSc_SA_S610_RT_46_QC2_LabD	20230516_EXPL1_LiSc_SA_S610_RT_47_QC3_LabD	20230516_EXPL1_LiSc_SA_S610_RT_48_QC4_LabD
P00959	23.377131282985893	23.248117882731435	23.26050762909573	23.273560403924296	23.30417712116865	23.322321677137886	23.24329759034166	23.191696590205567	23.20277040032224	23.412227828310662	23.634633386071815	23.641865973891225	23.530307906366854	23.604845095039316	23.624176327733345	23.548111508015715	23.64387259953605	23.61707388857878	23.674933680538864	23.67148396274001	23.36886439004692	23.292650006509426	23.633923255994787	23.614469763351792
P00960	22.94547131965037	22.919332917545905	22.94853881996598	22.91196484154892	22.916714151348884	22.964583439569868	22.896045154206877	22.78989634897399	22.84891381460661	22.99219874636144	22.95825117608618	22.985976642306138	23.03805773120156	23.00674695245884	23.009707004669743	23.068914339259273	23.023071371338997	22.977696419894507	22.958458214430074	23.014125767281925	23.098683400838066	22.98622035621416	23.000486874330424	22.92238214889575
P00961	24.106326782188805	24.10394549388067	24.05003649384843	24.07155748833786	24.08893627522499	24.127480540581907	24.11109740323808	24.0789675487635	24.1112558225525	24.127828041713904	24.09116676565769	24.11853914632648	23.99987537448461	24.09747282340908	24.061713466776965	24.021562064112285	24.0761856261545	24.077306134505044	24.04640098195007	24.059277854265424	24.1164739248119	24.144008823272596	24.136945668494867	24.10886282877491
P00962	23.02584052896865	23.02873950351164	22.984915438399174	23.00528482843099	23.012332064042738	23.057102317359412	22.95265065588417	22.89034179812188	22.88593764998452	23.068631223907836	23.23195601962114	23.264679595851913	23.144207162828316	23.254479178715	23.300691885885257	23.174963720299758	23.22970223917434	23.213535258152664	23.236369452061638	23.255658024462964	23.069516321062807	23.007791659463464	23.317316799270973	23.19985766475542
P00963	22.86296349276168	22.856283243253078	22.953733827112707	22.79724018426266	22.74211368609458	22.990090473421382	22.803055631879097	22.60276040846487	22.748610318494354	22.9899214670234	23.475086670803705	23.570762194264155	23.28315441345457	23.461336600611176	23.408229922745022	23.108915560036348	23.109745375674446	23.24184890412054	23.212148873408996	23.22908942393742	22.862625085938063	22.89470533956424	23.461797053910317	23.3129214593423
P00968	24.501050878574723	24.604162003527414	24.554243297904335	24.56455332972893	24.532314962232746	24.543437996001764	24.565727388437253	24.524587385407365	24.563707415456356	24.61518898671538	25.070069064249687	25.12473950053314	24.71833239950015	25.058038966560964	25.018725182903395	24.819967080800964	24.93403224687804	24.920651127974224	24.937147314466195	24.968235460444426	24.58210334940793	24.60684111778656	25.094092839509443	25.052407714965064
P02358	25.29309601123509	25.408050601886032	25.704403884929345	25.34435743566241	25.373612446523076	25.41931636613603	25.364656707038563	25.324895393335765	25.320607635080442	25.36138689402363	25.74030281477179	25.87349384029456	25.96054059701055	25.6309550175801	25.92187815787586	25.835612735941027	25.79724089059421	25.860333691344835	25.794093089678288	25.754298404723343	25.439266510557907	25.391081091163816	25.807157268092872	25.748024735749166
P02359	25.975236330028682	26.118558971729104	26.176056596200105	26.069761315437376	26.025678081816242	26.187924343366127	26.091384937179903	25.977550624131442	25.882679133693323	26.01947117111027	26.430759211529967	26.528647668306103	26.572005809402192	26.559426569940026	26.453974420587418	26.48901644516713	26.452431375519758	26.54339085841964	26.502986831816898	26.384376761954385	26.035803802893593	26.153894646476385	26.52665831982256	26.522587560882872
P02413	25.28306278811806	25.321014068511566	25.328066814710414	25.310382266498618	25.317027251891	25.35073492793582	25.36573567392816	25.30712129769512	25.122090943436046	25.338523822847417	25.86384764194872	25.85078977395387	25.918690382565448	25.87199733611673	25.782637343389805	25.806806446494544	25.761514547812254	25.771098337408684	25.760928105914495	25.793667831726133	25.40271940634921	25.373722033051482	25.7842018096884	25.830597637240626
P02916	17.404915348529215	18.07683137631808	17.63233292295749	18.20189768038119	17.85341984246496	17.533271613954035	17.965739497301833	18.108801801449484	18.124227293096244	17.557716658155996	18.08898639957912	17.671970308096068	17.329196389196934	17.873109672561633	18.202789600273086	18.479017642170156	18.42743676430384	18.12636932991335	18.471542794059	18.531224461399155	17.563880719552344	17.80389507287213	18.55952438544794	18.45652507343748
P02918	20.520950270564466	20.54320511093857	20.48863105696132	20.520646497736443	20.53703447747594	20.48050313628598	20.55318485704388	20.618722687417076	20.63694113424525	20.573559519615547	20.51397210497273	20.504886520768174	20.264182641350047	20.4606695160227	20.420729264028203	20.3802923604022	20.41805390790171	20.37270335222048	20.38385446128781	20.42401361579452	20.53482364327762	20.50274207828079	20.470953181074094	20.478032881379253
P02919	21.509767746107713	21.36162083145141	21.30847724247296	21.31108987227662	21.35670811628092	21.452724009928364	21.32542357848728	21.323967335597576	21.320516899175878	21.535505501638987	21.077179251190103	21.050759377494764	20.90900050425199	21.099309372189563	21.01938566442292	20.96028995498244	21.008439849946495	21.009175774403086	21.009771985219917	21.035517159495008	21.417692030240868	21.34019204691754	21.065812456539284	21.028973900566843
P02924	20.915887757346233	20.9776508175974	21.061577804905944	20.94111101134327	20.796947956601205	21.047041103606148	20.78442939135334	20.7896473201739	20.93276243908353	20.92340992531711	18.094922897492975	18.243059380528607	17.528774083582384	18.19888800487156	18.402113102275305	18.26979598773931	18.40720224238215	18.242669496280243	17.7765971711969	18.131504644205574	20.75859557330659	20.877094101279905	17.87697426533218	18.25417044037275
P02925	25.16336453045399	25.240947385466807	25.460182632019837	25.31523082680365	25.323702654784938	25.200014313637432	25.430771104964975	25.381131874973903	25.527501888875552	25.137944036915613	22.98202159155916	23.042835152992488	23.003651205638754	22.815667164556082	23.045240437489888	23.210730865431234	22.97669208396652	22.866353620594058	22.99823370919788	22.880024198834377	25.232529224144873	25.389017306392944	22.99595690690368	23.031933266087645
P02929	19.509075607460556	20.53637636331202	19.77466949083025	20.559109756844745	20.52238808082663	19.464017689674343	20.64551887207721	20.626557910299233	20.564150514023712	19.446508852169757	20.919148566940784	20.95821450787243	21.28873916484687	20.824864449398138	20.79477638744342	20.881852199611217	20.805902842982412	20.741057253842275	20.836827881036815	20.73450744994661	20.350810999762135	20.471233431071393	20.613609167449876	20.748361869919023
P02930	23.891740690728156	23.96118391121884	24.085706212791454	23.89129360392109	23.958890602632053	23.938235473005175	23.958998393467397	24.00030790166243	23.975631551120962	23.863501635921477	23.816506509533816	23.908065289404693	23.938891419464632	23.677974967987335	23.885109615231617	23.949178907730573	23.776501474830162	23.85236472402435	23.851890753080834	23.776720617470207	23.97959513538726	23.948943755518414	23.80670734577458	23.855687816842163
