rowname,20230516_EXPL1_LiSc_SA_S610_RT_25_s2,20230516_EXPL1_LiSc_SA_S610_RT_26_s9,20230516_EXPL1_LiSc_SA_S610_RT_27_s12,20230516_EXPL1_LiSc_SA_S610_RT_28_s17,20230516_EXPL1_LiSc_SA_S610_RT_29_s24,20230516_EXPL1_LiSc_SA_S610_RT_30_s30,20230516_EXPL1_LiSc_SA_S610_RT_31_s33,20230516_EXPL1_LiSc_SA_S610_RT_32_s38,20230516_EXPL1_LiSc_SA_S610_RT_33_s44,20230516_EXPL1_LiSc_SA_S610_RT_34_s48,20230516_EXPL1_LiSc_SA_S610_RT_35_s51,20230516_EXPL1_LiSc_SA_S610_RT_36_s56,20230516_EXPL1_LiSc_SA_S610_RT_37_s63,20230516_EXPL1_LiSc_SA_S610_RT_38_s68,20230516_EXPL1_LiSc_SA_S610_RT_39_s72,20230516_EXPL1_LiSc_SA_S610_RT_40_s80,20230516_EXPL1_LiSc_SA_S610_RT_41_s81,20230516_EXPL1_LiSc_SA_S610_RT_42_s89,20230516_EXPL1_LiSc_SA_S610_RT_43_s92,20230516_EXPL1_LiSc_SA_S610_RT_44_s96,20230516_EXPL1_LiSc_SA_S610_RT_45_QC1_LabD,20230516_EXPL1_LiSc_SA_S610_RT_46_QC2_LabD,20230516_EXPL1_LiSc_SA_S610_RT_47_QC3_LabD,20230516_EXPL1_LiSc_SA_S610_RT_48_QC4_LabD
P0A867,23.579567745788953,23.982778906215714,23.665377758565466,23.982726194713013,24.130758340996277,23.50550217555818,23.99778335415258,24.266712778626164,24.162992538307066,23.53249785526255,24.07350212532867,24.00860790494333,24.09755449451022,24.02215360692548,24.047458832932065,24.101991412412303,24.204507446938173,24.148233321580886,23.988310425046492,23.957540751636714,23.983287096904682,23.930136054142718,23.836400681773036,24.005701868141838
P0A867;P0A870,22.540397762820977,22.610918881185906,22.491030631162086,22.682815372609955,22.52427380883565,22.681568223970004,22.694463297624054,22.677603355155426,22.435387691000287,23.021951717097494,22.702176661241936,22.425224077351807,22.73134973799986,22.73023451442059,22.591036997444544,22.72087455436553,22.640018265537833,22.545582049636124,22.58408601784227,22.688547023758105,22.886135031436993,22.87946043573225,22.238064583118234,22.565040673341887
P0A870,25.26619558408492,25.17559000992451,25.265860221012552,25.127225381444436,25.213149413702865,25.288084162265722,25.213687547458523,25.105085925727646,25.16321519081017,25.276923927636133,24.641078498224743,24.731654655328427,24.735720946377654,24.651766281025825,24.70382463317138,24.779219115675662,24.705321826457503,24.68091566102556,24.65298299219181,24.650348179782213,25.35149723460397,25.26919982601158,24.7368536827656,24.641907703391425
P0A873,20.399480038966125,20.404591108969854,20.424975187889267,20.394864543010925,20.37751505052929,20.335950767513104,20.434018583404786,20.352028450646024,20.23794641755989,20.334000805816032,20.45818522557363,20.519021527310024,20.549413148465796,20.480279869732747,20.540135196073564,20.50423385217102,20.396099560570562,20.534339901253915,20.487858739386958,20.4581055049197,20.408718530682265,20.310672990511755,20.460677594658804,20.53840502039563
P0A877,23.421621999217102,23.672907298956275,23.50042640806491,23.608843809550375,23.65208356177641,23.412938799425365,23.685829227101586,23.74876283120904,23.60596106717449,23.352904147509538,23.67003777044219,23.7234260633418,23.86551307278773,23.826123152795066,23.744352782286075,23.69718059799547,23.5768806737192,23.686658087587297,23.706888086618132,23.644489999098187,23.583914067149813,23.658739021063937,23.75447933964104,23.629269781473038
P0A879,23.288940336314674,23.552776768154313,23.35296518189441,23.54747794042719,23.493751586698583,23.338823277888824,23.5756191035709,23.54550506816368,23.433537807028976,23.263745063903848,23.58523044527332,23.68312847456842,23.766503984732328,23.698644501642196,23.606483126162807,23.57685470812867,23.534972593367694,23.602490912603123,23.609597760495486,23.62071515838638,23.476226625395032,23.54069906569556,23.66884834754635,23.586276951238023
P0A881,22.134868572170557,22.120243848609185,22.462471723888406,22.256414171513395,22.18842725372082,22.209919610415017,22.22572458603534,22.242276343792955,22.24825518658338,22.138522286404292,21.688403216592523,21.671303884512607,21.917075737028966,21.633364654475077,21.83453281498273,21.9564572853832,21.738054433804134,21.746593377811326,21.852543623375016,21.813497921865213,22.12087496027191,22.24862259469493,21.797286032415467,21.767819965701264
P0A884,21.614500366274257,21.686544934671073,21.59712987180079,21.65527305127956,21.613091481175168,21.624496408980352,21.62778153964048,21.470706089729354,21.554991063977074,21.574816618283812,21.61709505893832,21.63749826853645,21.754269732148224,21.723827075557363,21.60803579418074,21.638076202878178,21.610141822267664,21.654034267230713,21.634168900549355,21.615009774881702,21.56033494255861,21.619487652365432,21.644102846238116,21.651663850272964
P0A887,23.041735093952408,22.929709575443454,22.93990109571959,22.929955195648528,22.883062106822273,23.06632972869353,22.853915528160666,22.835678357696956,22.818378111985968,23.064174904869184,22.81410209722012,22.797420966199596,22.88496370328177,22.870994993236767,22.793560918800335,22.832612308466214,22.81188663573314,22.809388651066808,22.811583712753364,22.857277194567438,22.89190339567861,22.892522209191572,22.828066876714416,22.84471917646052
P0A890,20.885258015116893,20.66903037731731,21.23218212813327,20.658569470043517,20.795985975865925,20.908626362494164,20.68666572757818,20.75565033082573,20.86504677446916,20.822892304220762,20.57056413346266,20.571716106125432,20.63795489140046,20.589107600601245,20.814801204573683,20.688723546883548,20.55831000915857,20.574090124030437,20.6120643786305,20.52500115452795,20.850126775642835,20.705200034942337,20.580614137018802,20.579318948795468
P0A894,21.258600073770843,21.224642189044438,21.196218219616533,21.281392038569102,21.25642809433799,21.35767405237373,21.218234303713956,21.262323380560048,21.167222967037937,21.288856660089813,21.359802300673636,21.27087955221524,21.493741039059095,21.311195279409482,21.30329216800827,21.356174895700292,21.396868395497428,21.3373959725622,21.32237146236345,21.361377715237346,21.2996624609875,21.218288461864965,21.24049778092475,21.27078610560271
P0A898,20.30422630957276,20.506361759912508,20.734127127130204,20.380915632550636,20.2787276244032,20.454172973468324,20.315318585091465,20.523790727237593,20.371052040913394,20.229485487606,20.42331484319287,20.506561730893704,20.343035692207703,20.28711905879116,20.45844224109685,20.431207351988665,20.460248008870682,20.421695519173316,20.22278745641613,20.474625621995006,20.35800316045051,20.359513986338833,20.483491153636137,20.541300573555798
P0A8A0,23.641728584304403,23.576315259637628,23.946183154087247,23.598179320066073,23.566893940343267,23.740562072207673,23.555384340234607,23.491723333250544,23.59489691440035,23.727218714935084,23.770486573478557,23.844564950532067,24.02789913211564,23.801434452836045,23.966246088515156,23.9752883237835,23.91741416031902,23.819813554767613,23.993630766702314,23.831992918740145,23.616148544072836,23.597312133642777,23.88875807360731,23.910674723804128
P0A8A2,21.704821767476794,22.032377752944534,22.219408454144038,22.074632870016977,22.070152046672902,21.835999407655247,22.091104125201607,21.834584628418742,21.741403750557016,21.66924851276979,22.608720690011136,22.692800137088657,22.736655128016636,22.493856554450897,22.715299752744723,22.67803897365565,22.68989854659371,22.740095842244237,22.756798853890437,22.615473711141256,22.053396782242345,22.05283518601033,22.699916930820528,22.659408140038884
P0A8A4,22.50850278687901,22.350136302141273,22.387178113212546,22.37619964735107,22.39444589537334,22.4866404325458,22.384788075991572,22.338138074684252,22.409620610742518,22.43138182968809,20.852657050362062,20.79805133774284,21.014357527822416,20.89093710481946,20.89516652936949,20.961483378995858,20.949834205307138,21.007042611128185,20.898841985681912,20.929881908298757,22.451887223340925,22.494418444790536,20.94077903096957,20.876741560072595
P0A8A8,21.254457374471702,21.1337681646335,21.503199154640278,21.39096344394193,21.34719923627248,21.4675901572521,21.281788104659594,21.46346141488575,21.377417948511766,21.357679520264018,21.582660125457686,21.637169726520145,21.587335951602938,21.343745508754367,21.4992093844085,21.58377650694378,21.490582311885415,21.331691969914846,21.440002871841823,21.59317738588496,21.26455328269637,21.359615101264716,21.4587320772553,21.35403977394109
P0A8B2,20.55646698748466,20.43811418687925,20.659487243178894,20.555522055302237,20.405500004884004,20.701901020558218,20.38359985822999,20.306781170903548,20.39385484970529,20.659829849234864,20.581718039878986,20.56085869618711,20.668796557324242,20.539655496471642,20.63625405349343,20.661067682736608,20.61081854942851,20.5273041791086,20.611428675761033,20.653223569090724,20.434582978128,20.518235043812727,20.541971196673348,20.567715202336718
P0A8B5,23.336460009489805,23.21116328802679,23.648953795453647,23.31189531273766,23.188600565056703,23.376401819704405,23.339367603485456,23.331303528739316,23.35421678810365,23.30574206983079,23.094315594960758,23.184517014734425,23.286482849202034,23.076379863672464,23.267958311037912,23.325181869455534,23.121606066548647,23.159733700395517,23.218911475027046,23.14535286631698,23.191527701970813,23.257190368406057,23.149626886525247,23.29856525029442
P0A8C1,22.333442166341666,22.178282675492856,22.39916641420318,22.386521873785956,22.3277005340201,22.304616505567818,22.327200929230347,22.52303661313822,22.24810193926865,22.44476287739253,21.89111552799617,21.944704395288035,22.00463948738112,21.977987900749504,22.00714763343205,22.058015860434644,21.914757222967772,21.870820262337272,21.978690118287496,21.935375064022253,22.247054954445463,22.321737068217224,21.856707991988642,21.938096715228355
P0A8C4,22.365691819593884,22.157936219238074,22.609266703563407,22.365381636732316,22.311594180225555,22.424408142177228,22.27642980934461,22.314745904692924,22.235934543298544,22.18383569156088,22.23866715120008,22.313960776371104,22.17574727118245,22.09783856027549,21.972547593259808,22.26300588092421,21.974315141433856,22.242188465239746,22.321415178893044,22.260809344301215,22.278567332083746,22.309721474287947,22.427231291716968,22.142247177581197
P0A8D0,21.509461023557627,21.401269794420685,21.659747895394627,21.369881249638826,21.338173625799087,21.612842958245814,21.3040950829722,21.32070814285726,21.33431088163684,21.588042286846928,20.85334402230781,20.857240459958707,21.01534189739379,21.024981403907884,21.010085049350938,20.999499765120856,20.902417292025746,20.914811867258596,20.939021823822497,20.959109136900008,21.344981811143256,21.414791966840117,21.01039947005052,20.996240234271447
P0A8D3,19.973913552465557,19.925108935005778,20.17334903914935,19.925121527418018,19.851882317548217,20.11559420559786,19.941735553975967,19.698166403504366,19.55887158952497,20.08399988375613,20.299143972366267,20.372603674140585,20.335583586549493,20.219762175305164,20.363980872726774,20.252988278888786,20.05686791570987,20.29172084612258,20.255654459619524,20.14979118731932,19.954006910649177,19.889024728658462,20.20907661090962,20.216246842286
