gene_ID	ERS436842	ERS436841	ERS436840	ERS436839	ERS436838	ERS436837	ERS436835	ERS436834	ERS436833	ERS436832	ERS436831	ERS436829	ERS436828	ERS436827	ERS436826	ERS436825	ERS436824	ERS436823	ERS436822	ERS436820	ERS436819	ERS436818	ERS436817	ERS436815	ERS436814	ERS436813	ERS436812	ERS436811	ERS436810	ERS436809	ERS436808	ERS436807	ERS436806	ERS436805	ERS436803	ERS436802	ERS436801	ERS436800
msp_1193	-11.24203164099384	-11.24203164099384	-11.24203164099384	-11.24203164099384	-11.24203164099384	-11.24203164099384	0.006289967133232821	-5.86402309317949	1.3345039725918326	-11.24203164099384	-4.90960268667098	-11.24203164099384	-11.24203164099384	-2.3265461468025803	-11.24203164099384	0.33823060744675976	-11.24203164099384	2.3140093216696096	-11.24203164099384	-11.24203164099384	-2.7548550944280104	-5.0676838247527405	-11.24203164099384	-11.24203164099384	-1.5253869190046203	-11.24203164099384	-2.99604566735304	-2.65596013099523	-11.24203164099384	-11.24203164099384	-5.06656010623481	-4.940840639673411	-11.24203164099384	1.0492574177392306	-11.24203164099384	-11.24203164099384	-11.24203164099384	-11.24203164099384
msp_0278	-11.94127125432611	-7.342343000261931	-7.422333699082951	-11.94127125432611	-11.94127125432611	-11.94127125432611	-11.94127125432611	-11.94127125432611	-11.94127125432611	-11.94127125432611	-11.94127125432611	-11.94127125432611	-11.94127125432611	-5.230664479077631	-11.94127125432611	-11.94127125432611	-5.559399262032801	-11.94127125432611	-11.94127125432611	-6.489348909115691	-11.94127125432611	-11.94127125432611	-11.94127125432611	-11.94127125432611	-7.203096590305101	-11.94127125432611	-11.94127125432611	-11.94127125432611	-11.94127125432611	-11.94127125432611	-5.0574245529202715	-11.94127125432611	-11.94127125432611	-11.94127125432611	-11.94127125432611	-11.94127125432611	-5.237594252770781	-11.94127125432611
msp_0246	-10.2856707253216	-10.2856707253216	-10.2856707253216	-10.2856707253216	-10.2856707253216	-10.2856707253216	-10.2856707253216	-5.07325715034969	-10.2856707253216	-4.50025527066688	-10.2856707253216	-10.2856707253216	-10.2856707253216	-10.2856707253216	-10.2856707253216	-10.2856707253216	-10.2856707253216	-10.2856707253216	-10.2856707253216	-10.2856707253216	-10.2856707253216	-10.2856707253216	-10.2856707253216	-10.2856707253216	-10.2856707253216	-10.2856707253216	-10.2856707253216	-10.2856707253216	-10.2856707253216	-10.2856707253216	-2.40794500693413	-10.2856707253216	-10.2856707253216	-10.2856707253216	-3.5673006194863492	-10.2856707253216	-10.2856707253216	-10.2856707253216
msp_1012	-11.889662403879461	-11.889662403879461	-7.185967199182041	-11.889662403879461	-11.889662403879461	-2.1426315763807517	-3.967082989591202	-6.8643457553007625	-5.7689844810825015	-11.889662403879461	-2.7653060680143717	-11.889662403879461	-11.889662403879461	-5.376325189703392	-5.6794780061639525	-11.889662403879461	-2.343939418374952	-3.879150907224012	-4.547158877000392	-2.090949664532012	-3.1310975004683117	-5.715314587638362	-4.264540982324052	-11.889662403879461	-11.889662403879461	-11.889662403879461	-1.8135604093160518	-11.889662403879461	-11.889662403879461	-2.4031559215617415	-11.889662403879461	-4.069968519792491	-3.9257350763655716	-11.889662403879461	-4.248204193690471	-11.889662403879461	-6.439527902885882	-4.151247531906842
msp_2280	-11.202786136823365	-11.202786136823365	-11.202786136823365	-11.202786136823365	-8.395431214765715	-11.202786136823365	-11.202786136823365	-11.202786136823365	-11.202786136823365	-11.202786136823365	-11.202786136823365	-11.202786136823365	-11.202786136823365	-11.202786136823365	-11.202786136823365	-11.202786136823365	-11.202786136823365	-11.202786136823365	-11.202786136823365	-11.202786136823365	-11.202786136823365	-11.202786136823365	-11.202786136823365	-11.202786136823365	-5.709704787221064	-11.202786136823365	-11.202786136823365	-11.202786136823365	-11.202786136823365	-11.202786136823365	-11.202786136823365	-7.008868708349095	-11.202786136823365	-11.202786136823365	-11.202786136823365	-11.202786136823365	-11.202786136823365	-11.202786136823365
msp_1353	-11.823027522852746	-11.823027522852746	-11.823027522852746	-11.823027522852746	-4.260785098631626	-11.823027522852746	-4.283296203378425	-11.823027522852746	-2.319146329645976	-11.823027522852746	-4.144004478646776	-11.823027522852746	-11.823027522852746	-11.823027522852746	-11.823027522852746	-0.19697630861843862	-11.823027522852746	-11.823027522852746	-11.823027522852746	-11.823027522852746	-11.823027522852746	-5.648679706611645	-11.823027522852746	-11.823027522852746	-3.110967929866846	-11.823027522852746	0.22721418123817727	-11.823027522852746	-5.868217409783826	-11.823027522852746	-11.823027522852746	-4.453495113766085	-11.823027522852746	-11.823027522852746	-11.823027522852746	-11.823027522852746	-3.6463945536424958	-11.823027522852746
msp_1342	-12.765558589370759	-12.765558589370759	-12.765558589370759	-12.765558589370759	-3.7021635080822093	-12.765558589370759	-0.3698357757696842	-12.765558589370759	-2.655895953137139	-12.765558589370759	-1.938597467279949	-12.765558589370759	-0.9376543729093112	-12.765558589370759	-12.765558589370759	-12.765558589370759	-12.765558589370759	-12.765558589370759	-12.765558589370759	-12.765558589370759	-12.765558589370759	-2.344928934431039	-12.765558589370759	-2.428247415396779	-6.478916312182479	-12.765558589370759	-4.29785922535549	-4.738419922574999	-12.765558589370759	-4.11241738891051	-4.8878328709832894	-3.412092456545069	-2.565186269621929	-12.765558589370759	-2.866797511176359	-12.765558589370759	-3.183693753714079	-12.765558589370759
msp_0547	-11.968746797328766	-11.968746797328766	-11.968746797328766	-11.968746797328766	-11.968746797328766	-11.968746797328766	1.372134779308654	-11.968746797328766	-11.968746797328766	-11.968746797328766	-11.968746797328766	-11.968746797328766	-11.968746797328766	-11.968746797328766	-11.968746797328766	-5.588759312646175	1.187233407653734	-11.968746797328766	-11.968746797328766	-0.0969224545891029	-11.968746797328766	-11.968746797328766	-11.968746797328766	-6.677958401762677	-11.968746797328766	-11.968746797328766	-11.968746797328766	-11.968746797328766	-11.968746797328766	-11.968746797328766	-11.968746797328766	-11.968746797328766	-11.968746797328766	-11.968746797328766	-11.968746797328766	-11.968746797328766	-11.968746797328766	-11.968746797328766
msp_0541	-12.588349267985413	-12.588349267985413	-7.720893680549333	-12.588349267985413	-12.588349267985413	-12.588349267985413	-12.588349267985413	-4.667947409262133	-12.588349267985413	-5.816072046174634	-4.060567638815543	-12.588349267985413	-12.588349267985413	-12.588349267985413	-12.588349267985413	-12.588349267985413	-3.6789842106527733	-5.245903499258754	-12.588349267985413	-12.588349267985413	-0.8468559475838933	-7.5063594587638125	-5.218960485745264	-12.588349267985413	-12.588349267985413	-12.588349267985413	-1.6951287593908333	-12.588349267985413	-12.588349267985413	-7.519645971721463	-12.588349267985413	-4.079212400395614	-12.588349267985413	-2.954646070839653	-5.803487861063783	-12.588349267985413	-7.394664123328784	-12.588349267985413
msp_1483	-12.471705295586192	-12.471705295586192	-12.471705295586192	-12.471705295586192	-12.471705295586192	-12.471705295586192	-12.471705295586192	-12.471705295586192	-4.045781943677553	-12.471705295586192	-12.471705295586192	-12.471705295586192	-12.471705295586192	-12.471705295586192	-12.471705295586192	-12.471705295586192	-2.4054516152291523	-12.471705295586192	-12.471705295586192	-12.471705295586192	-12.471705295586192	-12.471705295586192	-12.471705295586192	-12.471705295586192	-12.471705295586192	-12.471705295586192	-12.471705295586192	-12.471705295586192	-5.749011708777412	-2.3578775945395627	-12.471705295586192	-12.471705295586192	-4.132037920429102	-12.471705295586192	-4.598662864746852	-12.471705295586192	-12.471705295586192	-12.471705295586192
msp_0027	-7.455981815042026	-7.866775515594567	1.3156387746491036	-5.114216562866716	-12.120043684078937	2.2729973388898137	0.8177115107097146	-7.707753422886356	3.3671839306846536	3.9703193669824333	-6.454984684590116	0.22156410760540862	-4.375487875209336	-8.273527665264027	2.6909329411212735	6.019776921673984	0.9955398010307837	-3.3681270894099664	-0.9256005639099694	0.6518898088808546	-3.6328671375131063	0.9523017372805935	2.873189761599334	2.3526434525992834	-7.845833980470507	-0.1832663606481554	2.3510506849583135	2.4380551600628935	2.237051770082054	3.5044434735844536	3.5343475413730236	-5.986492648053897	-7.771135741449296	3.4074576775737238	3.092770276400844	2.8699532416166735	2.2738154089161235	4.613302387215393
msp_2379	-11.316935081323338	-8.188561612611178	-7.258470510369519	-11.316935081323338	-11.316935081323338	-11.316935081323338	-11.316935081323338	-11.316935081323338	-11.316935081323338	-11.316935081323338	-11.316935081323338	-11.316935081323338	-7.70403219069071	-11.316935081323338	-11.316935081323338	-11.316935081323338	-11.316935081323338	-11.316935081323338	-11.316935081323338	-6.83242396033479	-4.739167359502999	-11.316935081323338	-11.316935081323338	-11.316935081323338	-4.521274370842249	-11.316935081323338	-6.501584223018019	-11.316935081323338	-11.316935081323338	-11.316935081323338	-2.877294368892219	-11.316935081323338	-11.316935081323338	-11.316935081323338	-11.316935081323338	-11.316935081323338	-11.316935081323338	-11.316935081323338
msp_0442	-13.288098531220893	-13.288098531220893	-2.587421615065473	-13.288098531220893	-13.288098531220893	-5.367902300952333	-7.576344954557743	-3.212926399489633	-8.526433920275483	-5.9793832842810035	-7.047585947792983	-3.987169461273213	-13.288098531220893	-5.864674686616583	-8.170834937586474	-13.288098531220893	-2.613605892539083	-5.0043806951764225	-6.401697033027463	-4.865308020353343	-13.288098531220893	-7.008263081218193	-3.8153758142848533	-13.288098531220893	-13.288098531220893	-13.288098531220893	-0.31807442926114693	-8.222756623150042	-13.288098531220893	-2.501406996822333	-5.541033275188023	-6.518107993980683	-3.6582874593043027	-13.288098531220893	-6.210206169152563	-13.288098531220893	-5.693937154183913	-13.288098531220893
msp_0104	-11.165683092247036	-11.165683092247036	-11.165683092247036	-11.165683092247036	-11.165683092247036	-11.165683092247036	-11.165683092247036	-5.711499097522626	-11.165683092247036	-11.165683092247036	-11.165683092247036	-2.622163302143827	-11.165683092247036	-2.991844248470967	-7.254406234175356	-11.165683092247036	-11.165683092247036	-11.165683092247036	-11.165683092247036	-11.165683092247036	-11.165683092247036	-11.165683092247036	-11.165683092247036	-11.165683092247036	-11.165683092247036	-11.165683092247036	-11.165683092247036	-11.165683092247036	-11.165683092247036	-11.165683092247036	-11.165683092247036	-11.165683092247036	-11.165683092247036	-11.165683092247036	-11.165683092247036	-11.165683092247036	-11.165683092247036	-11.165683092247036
msp_0619	-10.841835223265313	-10.841835223265313	-10.841835223265313	-10.841835223265313	-10.841835223265313	-4.4299378238846945	-10.841835223265313	-5.246398824097144	-5.1983145829840645	-10.841835223265313	-10.841835223265313	-10.841835223265313	-10.841835223265313	-10.841835223265313	-3.4125772474592244	-10.841835223265313	-10.841835223265313	-10.841835223265313	-10.841835223265313	-10.841835223265313	-4.483944915200705	-10.841835223265313	-10.841835223265313	-10.841835223265313	-10.841835223265313	-10.841835223265313	-1.5890238866396247	-1.2394418348995944	-10.841835223265313	-3.728314465466835	-10.841835223265313	-10.841835223265313	-1.9380157177144646	-10.841835223265313	-10.841835223265313	-10.841835223265313	-0.5051052432380145	-10.841835223265313
msp_0038	-12.040161867586903	-12.040161867586903	-12.040161867586903	-12.040161867586903	-12.040161867586903	-12.040161867586903	-0.5638811790368186	-12.040161867586903	-4.005245635698272	-4.307511602760073	1.5228919868662074	-12.040161867586903	-12.040161867586903	-12.040161867586903	-12.040161867586903	-12.040161867586903	-12.040161867586903	-12.040161867586903	-4.403849537816193	-12.040161867586903	-12.040161867586903	-12.040161867586903	-12.040161867586903	-12.040161867586903	-12.040161867586903	-12.040161867586903	-0.21820624456696655	-12.040161867586903	-12.040161867586903	-12.040161867586903	-12.040161867586903	-12.040161867586903	-12.040161867586903	-12.040161867586903	-3.6361471786735127	-7.990176310000453	-12.040161867586903	-12.040161867586903
msp_0161	-11.20710131646416	-6.77067554139546	2.07373476742568	-4.9866145922484995	-11.20710131646416	-11.20710131646416	-11.20710131646416	-11.20710131646416	-11.20710131646416	-6.52813735418582	-11.20710131646416	-11.20710131646416	-11.20710131646416	-11.20710131646416	-11.20710131646416	-6.12328960921123	-11.20710131646416	-5.43194767429174	-11.20710131646416	-11.20710131646416	-11.20710131646416	-11.20710131646416	-11.20710131646416	-0.2679677902759101	-11.20710131646416	-11.20710131646416	-3.62899798904885	-11.20710131646416	-11.20710131646416	-11.20710131646416	2.4769735636274897	-11.20710131646416	-3.5087873073460996	-11.20710131646416	3.5066517391148	-11.20710131646416	-1.32938466547565	-11.20710131646416
msp_0071	1.7768658947195368	-1.4086675359550331	-4.821110406874873	-11.569298267452412	-0.6422610987320732	-0.14123227405288213	1.7701529115243568	2.330194552253877	1.3478184845809509	2.031900648661357	-4.158915750431153	0.27512487042335687	-0.3645559661481061	2.6345714461232865	-11.569298267452412	-4.708841708670914	-0.5568852234073431	2.439883033357667	-5.353670513528994	-11.569298267452412	-11.569298267452412	2.3714209183251467	-1.5761120874306231	0.31551333770971085	2.368227666022707	0.21388622767034887	0.45430645216682425	0.043721161037612866	-1.6364602910498232	-11.569298267452412	-11.569298267452412	-0.9398331792640031	2.7476039464215165	-2.1098593212434733	-2.5537817463858135	-1.509765879212553	-0.5794535307280031	-6.598262265224434
msp_0794	-13.00116742190787	-13.00116742190787	-13.00116742190787	-13.00116742190787	-13.00116742190787	-13.00116742190787	-5.63039226081742	-13.00116742190787	-7.26634229409261	-13.00116742190787	-4.637971308648729	-13.00116742190787	-13.00116742190787	-13.00116742190787	-2.124411668811099	-13.00116742190787	-13.00116742190787	-13.00116742190787	1.5567002427935508	-13.00116742190787	-0.8880597378033999	0.9777456901943009	-13.00116742190787	-13.00116742190787	-3.140895576113849	-8.91852992115301	-1.5997953057743821	-2.458180334209489	-1.4546139985813091	-13.00116742190787	-13.00116742190787	-13.00116742190787	-6.965723912598019	-13.00116742190787	-13.00116742190787	-0.6409332998088402	-13.00116742190787	-8.03013141967989
msp_1300c	-12.284465328280753	-12.284465328280753	-6.699949828350393	-12.284465328280753	-7.640609138505983	-12.284465328280753	-12.284465328280753	-12.284465328280753	-12.284465328280753	-12.284465328280753	-12.284465328280753	-4.464851877396703	-12.284465328280753	-12.284465328280753	-12.284465328280753	-12.284465328280753	-4.301307760838333	-1.8530299392110028	-6.477418669006193	-4.138317312417383	-12.284465328280753	-12.284465328280753	-12.284465328280753	-12.284465328280753	-12.284465328280753	-12.284465328280753	-6.969995791576103	-12.284465328280753	-12.284465328280753	-3.3389360532908725	-5.068729259413563	-4.609943135113333	-4.499097139382483	-12.284465328280753	-12.284465328280753	-12.284465328280753	-5.440067497138533	-12.284465328280753
msp_1127	-10.730256512662093	-10.730256512662093	-10.730256512662093	-10.730256512662093	-10.730256512662093	-3.3268557949456135	-1.4001968821536934	-4.493634873039343	-3.4588224395660037	-3.8944229040201037	0.6534758278914996	-5.207250231258783	-5.613226459651863	-6.120020290379733	-10.730256512662093	-1.8791419125237931	-10.730256512662093	-3.0999213084429833	-3.7998304703023535	-5.592045795642513	2.780819204354657	-10.730256512662093	-2.913403772465533	-10.730256512662093	-0.8086487970555134	-10.730256512662093	-3.8551987706331836	-10.730256512662093	-10.730256512662093	-10.730256512662093	-10.730256512662093	-10.730256512662093	-10.730256512662093	-3.5845717712934135	-0.7944444740973733	-10.730256512662093	-5.536571368005464	-10.730256512662093
msp_2291	-11.290307362980311	-11.290307362980311	-11.290307362980311	-11.290307362980311	-11.290307362980311	-11.290307362980311	-5.101013450558052	-11.290307362980311	-6.2173906077883725	-11.290307362980311	-5.940085676023203	-11.290307362980311	-11.290307362980311	-11.290307362980311	-11.290307362980311	-11.290307362980311	-11.290307362980311	-11.290307362980311	-11.290307362980311	-11.290307362980311	-11.290307362980311	-11.290307362980311	-11.290307362980311	-11.290307362980311	-11.290307362980311	-11.290307362980311	-11.290307362980311	-11.290307362980311	-11.290307362980311	-11.290307362980311	-11.290307362980311	-11.290307362980311	-11.290307362980311	-11.290307362980311	-11.290307362980311	-11.290307362980311	-11.290307362980311	-11.290307362980311
msp_0576	-10.428642748763087	-10.428642748763087	-10.428642748763087	-10.428642748763087	-10.428642748763087	-10.428642748763087	-1.4938041130619175	-10.428642748763087	-10.428642748763087	-10.428642748763087	-10.428642748763087	-10.428642748763087	-10.428642748763087	-10.428642748763087	-10.428642748763087	-10.428642748763087	-10.428642748763087	-2.260016396344817	-10.428642748763087	-10.428642748763087	-10.428642748763087	-10.428642748763087	-3.130956383659697	-4.079380434488018	-10.428642748763087	3.5359463873633525	0.4318390863571526	-10.428642748763087	-10.428642748763087	-10.428642748763087	-10.428642748763087	-1.8525716857338472	-10.428642748763087	-10.428642748763087	-2.586493438641857	-10.428642748763087	-3.5402312931436075	-10.428642748763087
msp_0015	3.6889776046272784	3.674399071262548	-0.8282428382921477	-12.049736078418272	2.250973965134288	-4.797391903480172	4.4991216825401485	-4.935580040578482	0.17669501821752423	-1.9479360630139917	1.2298858076779982	-2.308836453716112	-5.298468757679312	-7.090116165428472	-12.049736078418272	-3.1986214782799713	4.262085467930218	-1.2953337303360217	-0.2894685027295998	5.673544527250819	0.44721049643817823	3.748793657314918	-6.689173998670731	5.453334155041889	-4.772363617901211	3.7454550908285382	-3.245192019413862	3.5547850689463685	3.680470585479198	-7.145594320597022	4.780722842401678	1.1151639131498183	2.8067275334027784	-4.191836615563692	1.9199587841768682	4.618431647429689	1.4691132206294082	3.392450761665958
msp_2531	-11.797268441645317	-11.797268441645317	-11.797268441645317	-11.797268441645317	-11.797268441645317	-11.797268441645317	-11.797268441645317	-7.384978180452737	-2.8676613736575973	-11.797268441645317	-11.797268441645317	-11.797268441645317	-11.797268441645317	-11.797268441645317	-11.797268441645317	-11.797268441645317	-11.797268441645317	-11.797268441645317	-11.797268441645317	-11.797268441645317	-11.797268441645317	-11.797268441645317	-11.797268441645317	-11.797268441645317	-11.797268441645317	-11.797268441645317	-11.797268441645317	-11.797268441645317	-11.797268441645317	-11.797268441645317	-11.797268441645317	-11.797268441645317	-11.797268441645317	-11.797268441645317	-11.797268441645317	-11.797268441645317	-11.797268441645317	-11.797268441645317
msp_1603c	-12.270425380487469	-6.483531178323929	-12.270425380487469	-6.0499386562718085	-6.489065666962759	-4.915640439683069	-5.890959786169789	-12.270425380487469	-12.270425380487469	-6.485009925832749	-12.270425380487469	-12.270425380487469	-12.270425380487469	-12.270425380487469	-12.270425380487469	-12.270425380487469	-6.270263309421439	-5.4312014933439885	-5.339999338127729	-12.270425380487469	-4.6498648159216485	-6.096077564246369	-12.270425380487469	-12.270425380487469	-5.625325590889519	-6.033898971973829	-5.599928880029389	-12.270425380487469	-4.282743031738579	-5.119697074554309	-12.270425380487469	-3.905261665360939	-12.270425380487469	-2.655077429449519	-12.270425380487469	-6.817526869129469	-12.270425380487469	-12.270425380487469
msp_0034	-13.52544256053449	-5.75828047437839	3.538673197975449	-6.093661620790371	-3.046672941058681	3.7697837966730394	2.646979835204379	-13.52544256053449	2.1140004059477895	-8.37723373937043	1.1363716793373593	-13.52544256053449	-10.79919260662057	-10.06091546271089	-13.52544256053449	-13.52544256053449	-4.85258100283651	-8.10535173573953	-8.60291394083673	-2.7344888069163207	-13.52544256053449	2.9134074955586295	-13.52544256053449	-8.2346541649684	-2.5828948500103306	-9.98580929372699	2.8981942367996196	1.0940786196774894	-13.52544256053449	-8.30904134414019	-8.79990897111824	1.9608520678617993	-0.7637628864676087	-8.161863797539631	2.9233706144927196	-8.70592112231432	-2.8504213221994705	-8.86488061948348
msp_0586	-12.43862048666822	-12.43862048666822	-12.43862048666822	-12.43862048666822	-12.43862048666822	5.726433976883568	-12.43862048666822	-12.43862048666822	-12.43862048666822	-12.43862048666822	-12.43862048666822	-12.43862048666822	-12.43862048666822	-12.43862048666822	-12.43862048666822	-12.43862048666822	-12.43862048666822	-7.490541082806141	-8.46928796770352	-12.43862048666822	-12.43862048666822	-8.314653840930651	-12.43862048666822	-5.389955453280191	-7.913856967380642	-12.43862048666822	-12.43862048666822	4.367338204207208	-12.43862048666822	-8.183927532610792	-8.021446134860021	-12.43862048666822	-9.53960349128612	-12.43862048666822	-5.470905397274011	-8.388634929081771	-12.43862048666822	-12.43862048666822
