gene_ID	ERS436799	ERS436798	ERS436797	ERS436796	ERS436795	ERS436794	ERS436793	ERS436792	ERS436791	ERS436790	ERS436789	ERS436788	ERS436787	ERS436786	ERS436784	ERS436783	ERS436782	ERS436781	ERS436780	ERS436779	ERS436778	ERS436777	ERS436776	ERS436775	ERS436774	ERS436773	ERS436772	ERS436771	ERS436770	ERS436769	ERS436768	ERS436762	ERS436761	ERS436759	ERS436755	ERS436754	ERS436753	ERS436750	ERS436749	ERS436748	ERS436746	ERS436745	ERS436744	ERS436743	ERS436742	ERS436741	ERS436740	ERS436739	ERS436738	ERS436737	ERS436736	ERS436733	ERS436730	ERS436729	ERS436727	ERS436725	ERS436722	ERS436721	ERS436720	ERS436714	ERS436713	ERS436712	ERS436711	ERS436705	ERS436704	ERS436703	ERS436701	ERS436699	ERS436698	ERS436697	ERS436695	ERS436694	ERS436693	ERS436691	ERS436690	ERS436689	ERS436688	ERS436685	ERS436684	ERS436683	ERS436679	ERS436673	ERS436672	ERS436670	ERS436669	ERS436668	ERS436666	ERS436665	ERS436661	ERS436660	ERS436659	ERS436658	ERS436657	ERS436655	ERS436654	ERS436653	ERS436651	ERS436649	ERS436648	ERS436647	ERS436645	ERS436644
msp_0891	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-5.282472526725797	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-3.091286792623207	-1.4815321381518967	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	0.1680469519855751	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-5.1681878115051365	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776	-11.872927646831776
msp_1729	-12.481551251951714	-12.481551251951714	-12.481551251951714	-3.7463091058001154	-12.481551251951714	-12.481551251951714	-12.481551251951714	-7.113603333806365	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-3.9430213020214153	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-7.002031547579155	-12.481551251951714	-12.481551251951714	-5.394277969365596	-12.481551251951714	-12.481551251951714	-12.481551251951714	-5.6440847448048155	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-4.743219838117655	-12.481551251951714	-5.990840582796025	-12.481551251951714	-4.786942562998916	-12.481551251951714	-12.481551251951714	-12.481551251951714	-0.36609035897154224	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-5.751356275414945	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-6.638818282624936	-12.481551251951714	-12.481551251951714	-4.553101893671536	-6.185940783641345	-4.725052123441736	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-4.124700025104126	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-5.083392519031046	-12.481551251951714	-12.481551251951714	-12.481551251951714	-5.666454294583276	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-3.6609096311420957	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-12.481551251951714	-4.153579588957175
msp_0145	-12.069424451189688	-12.069424451189688	1.092695093296182	0.05617630596886042	-12.069424451189688	0.9198500648277321	-12.069424451189688	-5.519724936921268	-1.533710981556278	0.39004831015270014	-12.069424451189688	-5.875680523109597	-3.5982487805915278	-12.069424451189688	-12.069424451189688	-12.069424451189688	-0.027646536963902485	-12.069424451189688	0.6943219152292451	-2.3515915744020077	-12.069424451189688	-6.895651501288327	-12.069424451189688	-0.6587701678529518	-12.069424451189688	-12.069424451189688	-12.069424451189688	-12.069424451189688	-0.09529385780910098	-2.166305434972828	-12.069424451189688	-3.964034995789958	-3.019508368514858	-12.069424451189688	-1.744645553817988	0.01942671127963002	-4.613402646148717	-3.7955397235057178	-2.645600062171238	-12.069424451189688	-2.1656136017370877	-12.069424451189688	-12.069424451189688	-4.172473848368307	-1.0911683904716878	-2.744186434511608	-12.069424451189688	-12.069424451189688	1.597944657393282	1.085686990136462	-3.412098136010478	-0.8747854117770879	0.2738340376802461	-4.920847329154489	-4.585934357100967	-12.069424451189688	-12.069424451189688	-2.800403703989488	-12.069424451189688	-12.069424451189688	-6.057267225813058	-2.7794218253122978	-12.069424451189688	-2.409388502320808	-1.2752389050668478	-12.069424451189688	-12.069424451189688	-1.8357005009533478	-12.069424451189688	-5.908800875172249	-1.600352850080808	1.035796672230772	-6.6889646916402885	-12.069424451189688	0.2145531790147461	-0.35967714533455086	-12.069424451189688	-1.201828329050708	-6.442871753647308	-12.069424451189688	-0.8542069995512839	-12.069424451189688	-4.271408665213638	-12.069424451189688	-3.716862749163568	-1.919927373738108	-0.5700293444987479	-0.5823529670100048	-3.113347293668248	-12.069424451189688	-12.069424451189688	-12.069424451189688	-12.069424451189688	-2.032156562423248	-12.069424451189688	-1.233023476885278	-12.069424451189688	-0.2596391068267609	-3.9962946541122277	-2.769324497277698	-12.069424451189688	-0.38051549996934886
msp_0855	-12.925809282306567	-12.925809282306567	-12.925809282306567	-8.096492383949187	-12.925809282306567	-12.925809282306567	-12.925809282306567	-8.271722925283399	-7.800346436364168	-12.925809282306567	-12.925809282306567	-12.925809282306567	-12.925809282306567	-12.925809282306567	-12.925809282306567	-4.8211923799682275	-0.985494253581418	-12.925809282306567	-12.925809282306567	-12.925809282306567	-12.925809282306567	-12.925809282306567	-4.234490250266018	-12.925809282306567	-12.925809282306567	-4.843850499141508	-8.293409607966797	-5.381558631941018	-12.925809282306567	-3.928263065184638	-12.925809282306567	-12.925809282306567	-12.925809282306567	-12.925809282306567	-12.925809282306567	-7.8893613507781675	-12.925809282306567	-3.264021039952688	-12.925809282306567	-12.925809282306567	-5.241892310592628	-7.165512706596748	-5.381046509410668	-12.925809282306567	-12.925809282306567	-1.589088765076244	-12.925809282306567	-12.925809282306567	-12.925809282306567	-12.925809282306567	-3.1695907662986977	-6.566336977819068	-12.925809282306567	-4.867742712594088	-12.925809282306567	-12.925809282306567	-6.004405643426178	-3.568270297643108	-12.925809282306567	-12.925809282306567	-12.925809282306567	-5.406332664005028	-12.925809282306567	-12.925809282306567	-7.699642572708978	-12.925809282306567	-12.925809282306567	-7.302319465022238	-12.925809282306567	-12.925809282306567	-12.925809282306567	-4.805401661235448	-12.925809282306567	-2.802746052696298	-12.925809282306567	-6.184511905009838	-12.925809282306567	-12.925809282306567	-6.552260714865798	-12.925809282306567	-7.0979566162793475	-12.925809282306567	-3.9614743477193177	-12.925809282306567	-12.925809282306567	-4.935221633652528	-12.925809282306567	-7.3834635907291375	-12.925809282306567	-8.570153307046528	-12.925809282306567	-12.925809282306567	-12.925809282306567	-12.925809282306567	-6.2487899640028575	-12.925809282306567	-12.925809282306567	-4.467798061590727	-12.925809282306567	-12.925809282306567	-12.925809282306567	-12.925809282306567
msp_0510	-12.038899927333679	-5.6874855668322395	-4.144628481499799	-12.038899927333679	4.030009060593531	-12.038899927333679	-3.7851304809449293	-12.038899927333679	-12.038899927333679	-7.596558636780779	-12.038899927333679	-12.038899927333679	-12.038899927333679	-12.038899927333679	-12.038899927333679	-0.7930888288690533	-4.408419335288059	-12.038899927333679	-4.4007447322872695	-12.038899927333679	-12.038899927333679	-12.038899927333679	-12.038899927333679	-12.038899927333679	-12.038899927333679	-5.835646171110289	-12.038899927333679	-0.6267701304216553	-2.8853923806512793	-12.038899927333679	-1.4271485265750292	-12.038899927333679	-0.9396223697639133	-12.038899927333679	-12.038899927333679	-2.9255468678736594	-6.486052773500069	-12.038899927333679	-4.4576214802689895	-2.6080336759431693	-12.038899927333679	-7.0881236779104695	-12.038899927333679	-6.395695403602919	-4.501897973084219	-12.038899927333679	-12.038899927333679	-4.163658789117569	-5.484802244325669	-5.529241339794409	-12.038899927333679	-7.525592538754359	-5.944937568088079	-12.038899927333679	-1.0392272804610394	-12.038899927333679	-4.262256610172389	-12.038899927333679	-12.038899927333679	-12.038899927333679	-12.038899927333679	-12.038899927333679	-12.038899927333679	3.9067749318911607	-12.038899927333679	-6.19074763116835	0.06695692298342888	-12.038899927333679	-4.72942075867279	-12.038899927333679	-12.038899927333679	-7.4760270856164395	-12.038899927333679	-12.038899927333679	1.0536763553391406	-12.038899927333679	-4.57075919883254	-3.8694418233059094	-4.84698531198558	-12.038899927333679	-12.038899927333679	-12.038899927333679	-12.038899927333679	-12.038899927333679	-12.038899927333679	-12.038899927333679	-12.038899927333679	-12.038899927333679	-6.002185251871719	-12.038899927333679	0.12996309758601968	-12.038899927333679	-12.038899927333679	-12.038899927333679	-6.424301895485109	-3.0878954176602593	-12.038899927333679	-12.038899927333679	-12.038899927333679	-2.6479661776244794	-12.038899927333679	-12.038899927333679
msp_0182	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-3.146850180616211	-12.17335191172284	-12.17335191172284	-7.5373622308647406	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-2.020074584023601	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-5.619254228714831	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-5.392557628360531	-12.17335191172284	-12.17335191172284	-12.17335191172284	-3.420453777127551	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-6.541524614764521	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284	-12.17335191172284
msp_1790	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-6.695055929186201	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-4.3431852435163405	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-2.0061621136599506	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-6.475421338581801	-11.91487721199676	-11.91487721199676	-0.9565823393659607	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-3.9183267024416404	-11.91487721199676	-6.13577309718583	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-0.7715860965208287	-11.91487721199676	-11.91487721199676	-2.5865038402353306	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-0.4424712270350907	-11.91487721199676	-5.52421986168496	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676	-11.91487721199676
msp_1599	-3.808010792436207	-10.609684764907456	-6.6768978713368465	-10.609684764907456	-10.609684764907456	-1.898975753325797	-4.545378384439587	-3.501075316227197	-3.3468053349542672	-5.1154464127591375	-1.7524652761001072	-4.502172370633668	-4.053170240191077	-2.4437595230782168	-10.609684764907456	-6.647325448171296	-10.609684764907456	-10.609684764907456	-10.609684764907456	-10.609684764907456	-2.7304576266953773	-4.715022709080687	-6.534091733286177	-10.609684764907456	-5.717663203389478	-10.609684764907456	-6.1900152920760565	-10.609684764907456	-10.609684764907456	-10.609684764907456	-3.3205189476548074	-10.609684764907456	-3.116343072320167	-2.535788151977227	-10.609684764907456	-10.609684764907456	-3.116398950031567	-10.609684764907456	-2.7328267959933767	-3.0612898261533767	-10.609684764907456	-10.609684764907456	-3.5027378066278874	-10.609684764907456	-1.7313431254306968	-10.609684764907456	-10.609684764907456	-4.754981127481237	-0.654530808304497	-10.609684764907456	-1.343537638991367	-10.609684764907456	-3.2800748015458265	-10.609684764907456	-1.5362193732099971	-0.7990092875204069	-3.847346227550997	-10.609684764907456	-10.609684764907456	-6.420426513423816	-10.609684764907456	-10.609684764907456	-4.896242541796347	-10.609684764907456	-10.609684764907456	-10.609684764907456	-10.609684764907456	-10.609684764907456	-4.728253074718127	-1.371821826886217	-10.609684764907456	-10.609684764907456	-10.609684764907456	-10.609684764907456	-0.05499452770908686	-6.226143479612887	-10.609684764907456	-10.609684764907456	-6.619319425027017	-1.400319618622417	-10.609684764907456	-3.4377896267919366	-10.609684764907456	-1.3654135177553668	-3.9838266052356173	-1.4900812575289168	-1.463083037464017	-1.1676407571017968	-3.5839999864714573	-5.032697650989917	-3.4053241538721566	-10.609684764907456	-3.248749550210897	-10.609684764907456	-0.1493429293665569	-10.609684764907456	-10.609684764907456	-4.139417939213278	-10.609684764907456	-4.780266875258308	-10.609684764907456	-4.607478987314957
msp_0364	-12.081642895938222	-1.7468889115389121	-5.345438069448722	-4.901685222630742	-12.081642895938222	-12.081642895938222	-4.503112220703092	-4.419989165711362	-7.609665167191312	-1.605559120905102	-12.081642895938222	-12.081642895938222	-12.081642895938222	-7.730893243681153	-5.589676917088912	-2.9196352153664122	-5.253067035616212	-3.2034879128869123	-12.081642895938222	-6.234256031197012	-6.881486977671492	-12.081642895938222	-12.081642895938222	-7.005622195086692	-6.472223051169812	-3.635227140640302	-7.911588522210352	-12.081642895938222	-4.070498331849482	-5.7790219816653625	-12.081642895938222	-12.081642895938222	-4.809359790348842	-4.1035923946881825	-12.081642895938222	-2.367020851528082	-6.843061043580642	-3.8731297315017823	-12.081642895938222	-3.1946232756330724	-3.902274029336432	-3.474143251441842	-4.536880123042322	-5.452944525889772	-5.863564262028172	-3.715107290068292	-4.428358194189432	-6.921654296556982	-6.254311580471512	-4.4708808606825325	-4.667339265161922	-1.584421740508292	0.37176091969300784	0.2739378250123568	-8.039458449305902	-12.081642895938222	-4.505646900633052	-3.4375369948502024	-3.875640850971322	-3.2886373798247424	-3.739637315814202	-6.538768142237022	-4.962335870512752	-4.403391468451892	-3.2230532371751623	-12.081642895938222	-0.6517356911464322	-4.325749870099362	-6.144569253747362	-5.921019319920783	-12.081642895938222	-4.8709265827195525	0.31840616987703285	-4.306907913550342	-12.081642895938222	-7.698101610643652	-7.158290278094523	-2.055223570261882	-4.422986484140822	-12.081642895938222	0.49289304664489486	-12.081642895938222	-4.957814790194152	-3.3416097090811823	-6.658830054811662	-7.633926459300652	-12.081642895938222	-12.081642895938222	-12.081642895938222	-7.260835594220212	-2.0206763747198524	-4.873362478508942	-1.161081781612792	-4.700036121084292	-6.9252493516793425	-12.081642895938222	-12.081642895938222	-6.230559066216732	-4.661477666074382	-3.641394543590862	-12.081642895938222	-5.329682410099442
msp_0622	-12.630458258728408	-12.630458258728408	-12.630458258728408	-4.162221842164389	-12.630458258728408	-3.7490225013708094	-2.0252923609230993	-1.6275783511912492	-1.1954677500679243	-2.031118146281969	-12.630458258728408	-2.3629423766565294	-0.0587799987641352	-2.5243500359596895	-3.3110485045159894	-12.630458258728408	-0.5553387468094947	1.592304076671431	-2.4356222179175093	-1.1601421173630972	-2.127267800147889	-1.1898771480321282	-4.246430806238479	-12.630458258728408	-5.3634271673186085	0.31955617522479074	-1.6521829295035293	-12.630458258728408	-1.5706027880793894	-1.6653891299667491	-12.630458258728408	-4.117556460733349	-12.630458258728408	-12.630458258728408	-12.630458258728408	-12.630458258728408	-12.630458258728408	-12.630458258728408	-2.124327535973869	-3.182269747212219	-4.154336996397719	-2.444576658962749	-12.630458258728408	-3.1679123269663494	-12.630458258728408	-2.2104158356988592	-2.473765406667339	-1.1279804783844363	-0.8233581467206432	-12.630458258728408	0.025884805324318805	-6.27098595424091	-12.630458258728408	-5.14008521205991	-3.0257084944042294	-0.5480389300938828	-3.185502475321309	-2.0862936682274995	-12.630458258728408	-5.846417121271729	-12.630458258728408	-4.413569315028579	-12.630458258728408	-3.809233205416449	0.6197994627256809	-2.2682275027704994	-6.984469432015819	-4.513479136497839	-12.630458258728408	-4.855510778248339	-1.9077942388450593	-6.93197630502873	-3.7172740913103093	-4.937797965840749	-4.68794605775795	-5.221768024445629	-12.630458258728408	-6.194684706941409	-4.578652785382629	-12.630458258728408	-12.630458258728408	-6.52549152900877	-12.630458258728408	-1.2725408594324321	-3.1242126031966193	-5.154824975739359	-3.978139461326159	-0.6850543222614063	-12.630458258728408	-4.1571178602687695	-12.630458258728408	-3.1371819379520294	-12.630458258728408	-1.6785326476051192	-1.393163193988649	-12.630458258728408	-12.630458258728408	-4.012414283379299	-4.7335076559070295	-2.348664476198729	0.33943199147537073	-5.3876244131895294
msp_0244	-11.32419087744648	-3.94439133428516	-11.32419087744648	-11.32419087744648	-11.32419087744648	-2.94792967624877	-0.6637420527832101	-3.24211312467461	2.68868496556497	-11.32419087744648	-11.32419087744648	-2.49311672836078	-2.04957122126134	-11.32419087744648	-2.8745844585491	-11.32419087744648	-6.24272116253922	-11.32419087744648	-2.12068133455416	-4.07751299902408	-1.33797090255708	-0.31373365186413005	1.715254223674446	-11.32419087744648	-4.30053877728583	-5.02270736105738	-0.84670046483594	-11.32419087744648	-11.32419087744648	-5.8808883726091	-11.32419087744648	-1.03103166332165	-5.39988649156817	-11.32419087744648	-11.32419087744648	-11.32419087744648	-1.27122882047663	-3.5858594636124197	-11.32419087744648	0.47497271807890196	-11.32419087744648	-5.17792812302354	-11.32419087744648	-2.65215689830986	-1.6924641998318402	2.56386252774236	-11.32419087744648	-3.79872805391118	-11.32419087744648	-11.32419087744648	-2.12150334022035	-0.09164985289390004	-4.91253076694496	-11.32419087744648	-1.37653180395225	2.87972260845336	-2.38360262040839	1.352339920253322	-5.97001734371235	2.37816727519952	-11.32419087744648	-0.282093441612426	-11.32419087744648	-11.32419087744648	-4.28954397946808	-11.32419087744648	-4.55649998998289	-0.97427267954955	-11.32419087744648	-4.62931492380958	-1.8357490378767802	-1.4043440595820402	-2.58309395205567	-0.9766832978248701	-2.83809199263602	2.58945647256304	-1.9875189039944	-11.32419087744648	-4.55629902010122	-1.3695668864348098	-11.32419087744648	-0.17122469748746905	-11.32419087744648	-11.32419087744648	-1.1851893813667	0.927538888329134	-2.50041977350016	2.6895501660211902	-11.32419087744648	-3.80026112242828	-11.32419087744648	-1.51528090728117	-4.18418610579281	-11.32419087744648	0.48345241620174895	-11.32419087744648	-1.3930831384631	-2.13509824117423	-3.19681171678827	-4.46062199470468	-11.32419087744648	-3.25835598452429
msp_0269	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	0.650022949962599	-11.55815352218405	-11.55815352218405	-11.55815352218405	-1.10874170667256	-1.67638094885938	-0.33678449343618	-5.32601976741425	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-5.09186892869093	0.893510976186418	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-5.14435637199479	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-2.67336965909799	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-1.06952833284734	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-6.80207837225568	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-1.5810446381088399	-3.99102040884099	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-1.46092874088243	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	-11.55815352218405	2.44363901523013	-11.55815352218405	-11.55815352218405	-7.50973200073245	-11.55815352218405
msp_0856	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-2.4618441037727012	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-5.537416271198781	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	1.6270274222706986	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	0.7002007676819396	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	2.082413416483859	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-4.316151334734641	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202	-11.677086549431202
msp_0271	0.31545526922480094	-12.807832654474998	3.3753895505158606	3.3860468486301905	-5.1568945371851695	-7.44154096205115	-12.807832654474998	-9.097554898591419	1.800786599469751	-9.300613743727219	-3.0995589613217494	-7.23140926318939	-6.719300962664839	-0.4780932696285881	3.6832713930943504	-7.525071490464529	4.924626465119541	-1.400692444548323	-8.705131790292258	4.515060972306401	3.601599947398591	2.022569990117301	2.944761035223431	5.734850308242501	-7.700376570563529	-2.995414108669909	-9.844239109516959	-7.609991246769229	-8.75690775590252	-8.581875704161279	-7.491257021289699	-2.822781010046419	-5.06423383708495	-6.218998635286369	-12.807832654474998	-7.957763502278629	2.945437047128931	4.83732286995155	1.052448570966881	3.4177329592079504	-0.6107739677704721	-7.13887213387363	-6.909390839093859	4.220501685136281	-12.807832654474998	1.8420936587429109	4.0841389177552605	3.9171427357180404	-3.3538234601597194	4.209374747444591	-8.335508379730529	0.5856181151291708	3.6614735223586106	-12.807832654474998	2.2483247836247413	-5.919421198855519	-2.315583340103209	-7.484484844331139	4.08825008477355	-8.223444328096098	2.5253201720934113	5.0224214612278	-9.435114119247089	-7.448974053445859	2.199375971565421	-9.870572369012528	-4.379398093637419	-7.467360930261889	-12.807832654474998	-2.154510394592359	2.7644795007335006	-3.9466707386637694	-5.61125746910719	1.9894838458416009	-5.428105352945809	2.7929090139507613	-5.6853948126764395	4.031274942489901	-12.807832654474998	-6.400501438002239	-12.807832654474998	4.16468999356229	-6.41409057049202	3.5302712033523305	-12.807832654474998	1.4375013740065008	-12.807832654474998	2.879323401707871	-1.00568166151432	-8.20093499268241	-6.6631406513603695	-4.283489570080639	7.879371576006521	3.6282083111922603	-12.807832654474998	-12.807832654474998	2.454116391725071	2.3272452530974608	-2.149597663927059	-9.202267599827898	-7.490770539573529	-12.807832654474998
