gene_ID	ERS848745	ERS848744	ERS848743	ERS848742	ERS848741	ERS848740	ERS848738	ERS848737	ERS848736	ERS848734	ERS848733	ERS848731	ERS848730	ERS848729	ERS848728	ERS848727	ERS848726	ERS848724	ERS848723	ERS848722	ERS848721	ERS848719	ERS848718	ERS848717	ERS848716	ERS848715	ERS848714	ERS848713	ERS848710	ERS848709	ERS848708	ERS848707	ERS848706	ERS848705	ERS848704	ERS848701	ERS848700	ERS848699	ERS848698	ERS848695	ERS848692	ERS848690	ERS848689	ERS848688	ERS848686	ERS848685	ERS848684	ERS848683	ERS848682	ERS848681	ERS848680	ERS848679	ERS848678	ERS848677	ERS848675	ERS848673	ERS848672	ERS848668	ERS848666	ERS848665	ERS848664	ERS848663	ERS848661	ERS848660	ERS848659	ERS848658	ERS848656	ERS848655	ERS848654	ERS848653	ERS848652	ERS848651	ERS848650	ERS848649	ERS848647	ERS848646	ERS848645	ERS848642	ERS848641	ERS848640	ERS848638	ERS848636	ERS848635	ERS848633	ERS848631	ERS848630	ERS848629	ERS848627	ERS848626	ERS848624	ERS848623	ERS848622	ERS848621	ERS848620	ERS848619	ERS848618
msp_0172	2.3504389264365653	-2.5666340548196445	2.3604503889128954	0.6301387734310755	-4.145619634508424	-2.3726076948938344	-2.5213681542587745	0.00868767889815536	-3.2726145576417145	-1.7658983896902876	0.03814336207471536	0.7557648846865352	-1.9457053633668617	-13.314615863920894	-5.241848449084964	-2.8091693670946443	2.4319318996780055	-1.6708298123286816	-3.681254879063075	-3.3959816971062846	3.325518513234535	-4.270691102166024	-0.13551687644919452	-4.129863164436484	-0.3233020966496156	2.0467639886815654	1.9374070618381656	-0.15904210003396457	-1.3506525421329412	-4.257333850773314	-1.8262695725839426	-4.084856280747985	-0.05201545702581467	-1.6314700772180695	-2.041730271278751	-3.2374995507714845	-4.087542302843374	-0.6358505408854386	-3.2285746701628746	-1.9606770269677816	-5.396205757638434	0.04259178219654536	-3.247799486051685	-1.0066750094644075	-4.7065766363861945	-3.252213987576255	-0.31380090948507855	0.18092940416918535	-2.8039294675814146	-1.278892263011109	-2.8018514565799943	-3.7409545736988545	-1.0320470863133506	-0.3579205557512686	-5.276400596687765	-5.1469356645656745	0.6322286525111054	-2.317790734828595	-1.4224674387123877	-0.4937271739467326	-2.8545781462880644	1.0417446269437654	-0.5129138669839636	-0.35575804312481063	1.5640281019008553	-3.7260650912115247	0.8040523164943454	-1.3257015243645427	2.0418691815813155	-2.6370168015707343	-0.5514863039480286	-5.236940418800515	-3.7767322823122846	-0.28309911676664556	1.1773799920420656	0.5225815200807553	1.2449603630202755	-4.564842426053545	1.3275749349826853	-2.5852806751559845	-7.880468426631905	-3.8237727590447745	0.4709822780235555	1.8017556040664053	3.066504849732365	-0.3808303206338306	-1.2262551867195985	-0.3403381251568506	-2.1361811634025236	5.725457790709335	-3.0742294483996946	-1.253943994236777	-0.1278055678033545	-0.5610435473491886	0.5831451810741355	-2.5734817595495345
msp_0302	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-3.4975098931155437	-3.9639365412018135	-13.055045014920044	-13.055045014920044	-13.055045014920044	-0.6765431037438445	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	3.1864643822653664	2.7788362476912063	-13.055045014920044	-13.055045014920044	2.3713573991704164	-13.055045014920044	-13.055045014920044	0.2516236389182165	-7.141713617410794	-13.055045014920044	3.0107493381683565	0.3229838324195764	-0.7462900968998376	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-1.9072819118686937	-13.055045014920044	-8.324960357650873	-0.2103200764097356	-13.055045014920044	-13.055045014920044	-13.055045014920044	2.1318641974710766	2.3747146228618563	-13.055045014920044	-5.899078821863014	-13.055045014920044	2.9273345539128366	0.40461096339181646	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-6.931566159853034	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-6.944663209908603	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-13.055045014920044	-2.0415301506848436
msp_0072	-6.009905764010933	2.6995406632342083	-0.8292872895248917	0.9346923245853243	0.9321407270546203	4.221578420691058	2.1678362882015785	-4.397519460210601	1.5866945500125633	-0.16506588115200072	-11.419547509126952	0.5576803791174084	1.4545882924384173	3.2464140349623882	2.873343593102778	-2.167043738582152	-3.2162610860739416	-5.865159734599942	-0.4238719590388418	2.137125284461078	3.0814892701721184	3.006797036971148	2.775912877668178	3.1400770665796083	1.7490231167267682	-2.2527130671259017	-0.6035172644796518	0.9937789868465363	1.0808728687254634	3.6943617516674783	1.1450101643532462	2.834773708109758	2.450792087967688	1.2160109426957912	0.8384431682487783	-2.0651482024918417	1.2426116357195842	-3.7390337378779415	0.9862906754737764	1.0766531696608403	2.261181010962668	0.8333396470493103	2.707925114472088	0.9246238056212992	0.556072967934813	1.8835358388229784	1.4413835530702963	-11.419547509126952	4.401376281880339	1.6340657741409184	1.5437891063293891	1.4653864940030004	3.022694020165888	-0.9413809743573518	0.8398416431404563	1.8710609026645484	-3.896263365818362	4.250796199284718	-4.042634779346471	4.605343266734389	1.6268233494366282	2.8948209246290384	-0.6531088996688617	3.2485378762665884	0.6752721486179315	3.7747709867145884	0.3251439138961093	-0.2814411696752587	0.6007669215516126	5.508291057188309	1.0023916381303213	2.7879221053636885	4.521479819141138	-0.3242461623685807	2.1832487693091585	3.8332813686741183	-2.2832398958352016	0.6090126651846282	-2.4794047727279716	-3.3924740213333515	-2.9754834653173616	1.6107341675959934	-11.419547509126952	-11.419547509126952	-3.017021280512382	-1.2815162525643617	3.739759289559838	4.7456188657746985	5.2742609901456685	-2.834585008405752	0.4298311566357723	-0.8771455549979816	-6.715946071456083	0.4302695161006633	4.458040070800658	-0.9068642116027317
msp_0194	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	1.28764719700802	-0.4206297233134997	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	2.3800238764122224	2.2663516324223862	-4.09531165680158	2.4578122572024963	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	1.95103342500027	4.84972930491532	-9.03361207985547	-9.03361207985547	1.25561108047242	5.0405705722498	-9.03361207985547	-2.54331959920402	-9.03361207985547	4.65430382915095	4.57974209473275	-9.03361207985547	-9.03361207985547	0.90994124457771	4.08127420723699	-9.03361207985547	-9.03361207985547	-9.03361207985547	0.8482583876579701	-9.03361207985547	3.3383020019915013	-9.03361207985547	3.926334455480655	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	2.9425895174668946	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-2.3962669065036994	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547	2.658220841770423	-9.03361207985547	-9.03361207985547	-9.03361207985547	-9.03361207985547
msp_0397	-11.51079646215509	-7.79323275512318	-11.51079646215509	-11.51079646215509	-3.11558562845263	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-1.32918794110715	-5.50178408022262	-11.51079646215509	-11.51079646215509	-5.3279123239002395	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-4.8495868765875905	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-6.29462127215001	-2.71595596076037	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-5.20127159859803	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-1.98399556214556	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-11.51079646215509	-6.130619757842851
msp_0133	-11.51921552732288	0.20883548783321887	-11.51921552732288	3.00537346123103	-11.51921552732288	-11.51921552732288	-11.51921552732288	-11.51921552732288	-11.51921552732288	-11.51921552732288	-11.51921552732288	-11.51921552732288	-11.51921552732288	-11.51921552732288	-4.82484133557006	-11.51921552732288	-11.51921552732288	-11.51921552732288	3.7475693093132803	-11.51921552732288	-11.51921552732288	-11.51921552732288	-11.51921552732288	-11.51921552732288	-11.51921552732288	-3.6346841211610403	-11.51921552732288	-11.51921552732288	-11.51921552732288	3.17015806758974	-1.2859752498977601	-11.51921552732288	0.019591600467606884	2.55051664976376	-11.51921552732288	-11.51921552732288	-7.27795383662534	2.7234435783908495	-11.51921552732288	1.022041077620503	2.9945625584119595	-11.51921552732288	-11.51921552732288	4.0508931018247	-11.51921552732288	-11.51921552732288	-11.51921552732288	-11.51921552732288	-11.51921552732288	-11.51921552732288	3.1541044687505497	-11.51921552732288	-11.51921552732288	-11.51921552732288	-11.51921552732288	2.0227317814564	-11.51921552732288	-11.51921552732288	-11.51921552732288	-3.27153888204107	-11.51921552732288	-11.51921552732288	-11.51921552732288	-11.51921552732288	-11.51921552732288	-2.57596906007106	-11.51921552732288	-11.51921552732288	-11.51921552732288	1.70832217143683	-11.51921552732288	-11.51921552732288	-11.51921552732288	-11.51921552732288	-11.51921552732288	-11.51921552732288	-4.42848879124038	-11.51921552732288	-11.51921552732288	-11.51921552732288	-11.51921552732288	-11.51921552732288	-5.53036230731672	-3.53894803795742	-11.51921552732288	-5.1173740330113695	-2.5365132613109997	-11.51921552732288	-11.51921552732288	-11.51921552732288	-11.51921552732288	-11.51921552732288	-11.51921552732288	-5.85233380600639	-11.51921552732288	3.8911232053670295
msp_1377	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-5.945122736975657	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	2.336147799864972	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-1.1199720327251876	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-4.010898131326478	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-4.255689686281208	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668	-11.582628471263668
msp_2258	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-5.254423701326818	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-5.619329642330528	-11.517518311146286	-11.517518311146286	-11.517518311146286	-7.925847373122498	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-1.6528759989390376	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-3.729079968043668	-6.049762137766278	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-11.517518311146286	-6.486576981538668	-11.517518311146286	-11.517518311146286
msp_0565	-5.540370676341873	-8.959177238361214	-4.326157474207624	-2.3933835360713487	-13.874341158404864	-13.874341158404864	-5.719409299053764	-13.874341158404864	-6.081505684583174	-3.656362379970444	-6.862824427582434	-2.761164601349938	-5.983699871816884	-13.874341158404864	-8.684405576011654	-2.962321555256154	-0.1326959956284739	-4.2959849484418635	-7.771121894464514	-8.255997589026874	-1.5087634928167228	-13.874341158404864	-4.338078838622674	-2.477030186048693	-13.874341158404864	-2.199469125947894	-6.196880740109174	-13.874341158404864	-13.874341158404864	-13.874341158404864	-2.679690607630758	-8.857232087768624	-6.043107238884624	-6.094729250710144	-5.106519794577764	-5.305494696099684	-7.317535363563884	-3.702610962128774	-8.138671645075963	-7.390871509754404	-8.990208547865773	-3.501588302508684	-5.969734484792734	-4.913236338937254	-9.001273616435203	-13.874341158404864	-13.874341158404864	-4.233294542300594	-6.400897271867244	-3.3795734338021037	-6.1340104173264445	-7.302281408673044	-4.471284960979673	-13.874341158404864	-8.261152906604744	-13.874341158404864	-1.9164874856799434	-13.874341158404864	-13.874341158404864	-2.745578909880334	-6.255964173525754	-1.7466381120264551	-2.8645094460132237	-13.874341158404864	-1.9290904806426659	-7.8502864757999244	-1.833366559587512	-4.116113022180993	-1.8469098616401396	-6.549782122242224	-5.339870557766703	-9.413061408741003	-13.874341158404864	-13.874341158404864	-5.578760973947944	-13.874341158404864	-5.878771362726154	-2.607666336268816	-4.973645201509743	-13.874341158404864	-13.874341158404864	-13.874341158404864	-5.939005578764344	-2.684861155637444	-7.740790122379824	-5.825242934992024	-3.9168884273944435	-5.016868243944904	-5.713845853556084	-0.5728755846800138	-4.842312417664203	-4.346326662864704	-1.7869400661414274	-2.1386421454007047	-4.306150558013933	-6.405582666746824
msp_0677c	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-5.728245779090085	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-5.818606291622555	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-4.646644412240286	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-3.1209245974997857	-11.784474818790965	-11.784474818790965	-11.784474818790965	-5.373170566707135	-11.784474818790965	-6.460709165674285	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-5.509722950890615	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-11.784474818790965	-1.3149735597015455	-5.7757677444563855	-11.784474818790965	-11.784474818790965
