rowname	20230516_EXPL1_LiSc_SA_S610_RT_25_s2	20230516_EXPL1_LiSc_SA_S610_RT_27_s12	20230516_EXPL1_LiSc_SA_S610_RT_30_s30	20230516_EXPL1_LiSc_SA_S610_RT_32_s38	20230516_EXPL1_LiSc_SA_S610_RT_35_s51	20230516_EXPL1_LiSc_SA_S610_RT_36_s56	20230516_EXPL1_LiSc_SA_S610_RT_37_s63	20230516_EXPL1_LiSc_SA_S610_RT_38_s68	20230516_EXPL1_LiSc_SA_S610_RT_39_s72	20230516_EXPL1_LiSc_SA_S610_RT_40_s80	20230516_EXPL1_LiSc_SA_S610_RT_41_s81	20230516_EXPL1_LiSc_SA_S610_RT_42_s89	20230516_EXPL1_LiSc_SA_S610_RT_43_s92	20230516_EXPL1_LiSc_SA_S610_RT_44_s96	20230516_EXPL1_LiSc_SA_S610_RT_45_QC1_LabD
P00547	24.598882264439002	24.556135353465066	24.695854259003735	24.574457917959204	24.05668103677736	24.05287877882312	24.202481122408518	24.088681620874425	24.07183902598399	24.081290606108176	24.054062959134587	24.12683441985836	24.131754794157185	24.04629500790665	24.402087117960093
P00550	21.455214339894862	21.400325358427278	21.442973887091984	21.718538147282082	21.217581509005406	21.210457605996545	21.05181572869016	21.171763648547813	21.220157930341617	21.126933615090973	21.23163442302633	21.159485462058846	21.14932134365617	21.09917073669899	21.515882009040684
P00561	25.86647824368162	25.73411796717392	25.862086899625684	26.160104171719343	25.594188511879327	25.546488419558816	25.436414099885713	25.50601427279995	25.576325817982617	25.452269606583375	25.611472051900293	25.56995087844875	25.638642670921413	25.62937966945262	25.863313941409658
P00562	21.78316206164657	21.638955572100965	21.852609277167755	21.40195092401103	22.105122666871594	22.027475036083963	21.793441968590255	22.082512445872446	22.088676642905533	21.945010295627647	22.097460215836808	22.03714733077962	22.145007133881645	22.22863614526566	21.66219686307868
P00579	22.641582414936085	22.621852214504596	22.664950692553024	22.714504468088496	22.680780361125404	22.621180851033678	22.676040987220013	22.673897381082817	22.688463140258204	22.65889993243403	22.667262953288063	22.638238444748072	22.65608514586226	22.625823896154742	22.6067160069834
P00579;P13445	18.68212595057805	19.37594392374516	19.12772422891537	18.856130669242575	19.495138384043976	19.362257061287956	19.649091852007256	19.35994915627252	19.556449638437645	19.179656307230985	19.480275951492413	19.70151641902016	19.408582639854473	19.386062287110576	19.586431961753355
P00582	22.0981410212422	22.10732144327618	22.072257224967238	22.172501616083206	22.093419681586788	22.090646265422837	21.883461142507247	22.079456122999357	21.98537261614773	21.901598376283662	22.018774595995165	21.979678629439885	22.000602089455356	22.005041567797416	22.133755001575345
P00634	20.099392309217222	20.26991808046288	20.192358897461595	20.480132434356484	19.91427135612423	19.93137189625515	20.017638311124017	19.822868585621826	19.93567502427802	19.980544504862074	19.951420317779018	19.82849381124163	20.01069018004665	19.791957720894658	20.119287191097044
P00803	21.84628158886574	21.777524614605436	21.943857058145664	21.7623692761582	21.70154242184396	21.66503051540901	21.712967232726403	21.738472525512986	21.606572747254415	21.697719405856997	21.72686430658503	21.605374348213633	21.687835908182546	21.595077361925938	21.75924633556323
P00805	23.95758083420191	24.32732862580945	24.263176747996123	23.263047029505792	21.995595288166385	21.97105473082088	21.976136271940458	21.94871206582488	22.37064362029377	22.531161638023995	22.15708895493199	22.24352843739047	22.600862540732937	22.525967457490133	23.73990972315619
P00811	19.78728281105459	19.691803946663526	19.730151744334744	19.652062707925126	19.72620253976207	19.772669750270556	19.737194606219347	19.87431222807279	19.71945121375266	19.80218911574303	19.713890096371838	19.719856734970328	19.699850916545394	19.690256599492688	19.705655893071192
P00861	20.03536196165441	19.99456158486447	20.116925918672976	20.023582452168817	20.660208361545237	20.690550111828003	20.76823520737495	20.684889477363143	20.683358146352525	20.6790548840725	20.689996407073608	20.664299275570258	20.71715982069994	20.816258394766948	20.146459308868764
P00864	24.11411235812975	23.960892907352044	24.087092991486887	23.98112779227961	25.35337341333956	25.344923126579772	25.207370256485458	25.321786869287024	25.322080220711758	25.313224323342606	25.374356314328367	25.331946530939792	25.383956380237496	25.46858127088061	24.201454482836944
P00887	21.913108504361045	21.813361085482974	21.93252989537946	21.650653719260802	21.827051582590958	21.833810524930897	21.83726194228866	21.86816069950514	21.853424630615283	21.831303227947572	21.80969157049918	21.789241396332823	21.864180926498804	21.945865780289253	21.85274350067181
P00888	23.279044824555513	23.452947049547976	23.33053124040098	23.682905774049345	22.973745549744102	22.89619187276064	22.781189274661028	23.060406303304102	22.937377075266223	22.642851642470127	22.64236963911708	22.62683822605079	22.79844432930953	22.918338921157247	23.648857750337697
P00893	21.927775770994774	21.987572226068117	21.925076171570872	21.90458048086333	22.49659262142996	22.50057727473309	22.424224665188376	22.510521422584837	22.476253569483585	22.374277080781276	22.50536878298919	22.45735309211785	22.43505328721662	22.433771472743523	22.0810377817545
P00894	21.796223284249486	21.93222735223895	21.85778402973148	21.768539790787404	22.350858202892077	22.352247404184453	22.480665785557758	22.341996799585953	22.41481013499287	22.447049866208815	22.289304097940768	22.32322624423856	22.36436976868427	22.350372618524474	21.962048701181324
P00895	22.224544799182336	22.170170254597643	22.214274821830905	22.40049232955711	22.598851707578525	22.59950966229109	22.665507502313105	22.718691297900115	22.632478421039757	22.50138205224327	22.585937532802177	22.49250320315768	22.622744105792048	22.670548252807723	22.427859844173863
P00903	17.961285394315862	18.08846920754757	18.4661749471475	18.061506006229664	18.172153790775056	18.289749544870297	18.220423597941227	18.09774275103571	18.1101324868704	17.826012858615105	18.332352092982106	18.049237363166586	17.91807482589751	18.281559042347478	18.051622061246256
P00904	22.376843666611304	22.348387901579514	22.306745088205535	22.761345435547437	22.695687956276824	22.69236784542617	22.66200813478996	22.78709797292021	22.715786449546304	22.59931254193608	22.619031388525382	22.59791456139845	22.639711770884922	22.77007960738673	22.494746463676005
P00909	22.415287599614793	22.45899090707044	22.430194371439665	22.727514758273365	22.775600682663224	22.80012177547096	22.878410934136806	22.900522527639275	22.769807873335807	22.733444111915087	22.681791408059276	22.741758497035686	22.785272340076506	22.81466363332922	22.59381664552922
P00914	18.42675410261749	18.392499059183294	18.47255631063099	18.8749864644111	18.572021557057948	18.687702391328255	18.424132254892232	18.686789600815903	18.704425786188335	18.245271275329575	18.609303885475498	18.64109765712123	18.477468149323887	18.42775827709293	18.433571105376135
P00926	18.59917563490549	18.498146608690064	18.523239912712278	18.794490608839645	19.072326708477743	19.068188359850254	19.067925900746292	19.09493687712078	19.004919179189624	19.129050675217577	19.09276699211208	19.051271843470975	19.054841023645256	19.039842063560677	18.714226665839732
P00934	25.8490938240463	25.812140270245198	25.913534369176407	26.055664076375926	25.412901757439155	25.42267301798742	25.405904642922277	25.341786302294395	25.355044442519066	25.335738694540947	25.386036396550615	25.39637987500079	25.425759645502513	25.348052442221892	25.736523035687284
P00935	22.740173011489752	22.71464593381816	22.799499269508686	22.578294822624958	22.576978751090763	22.560172487116905	22.365038229880003	22.52619847802446	22.643986571685584	22.49909472346455	22.594691009926194	22.58830710216792	22.654067750681698	22.714822154115726	22.601789380818875
P00936	20.08297666028742	19.978413704375598	19.996991838311065	20.0970903575715	21.150220289988443	21.051002971401697	20.96336381573448	21.033947189608227	21.008182234600326	20.99187461881561	21.060857616243695	20.98470778363429	21.045446593278	21.22123058052107	20.128012726534312
P00946	23.47586388378763	23.391345820293633	23.423908808177174	23.318261825456464	23.050716236444085	23.041468755232874	23.072619854739397	23.052184694786565	23.035256005161163	23.044652559539973	22.984452742400606	22.94268552011097	23.116140593277507	23.07835384185579	23.337043473801856
P00954	22.968901029019758	22.85569170747093	22.912394653080625	22.81858849316002	23.213658272182144	23.227777339403733	23.239307191750527	23.230226921633268	23.120859257620694	23.25461442412869	23.147760363060236	23.135959420668588	23.174799172894126	23.171926277939786	22.88973381098866
P00956	24.882267753597098	24.707547383566606	24.878731586507154	24.381070839780612	24.242934841087937	24.217324496716227	24.01598615652244	24.292410515370154	24.215570518274244	24.13159035303467	24.225455872732635	24.235911948065553	24.238331399557097	24.292365080808832	24.76054222915265
P00957	23.54473861597936	23.4568932443978	23.5374203383314	23.5015620476473	23.744610382772233	23.72595978803837	23.585763946688115	23.727492371679936	23.688464834806773	23.618313260506003	23.7343276444347	23.67346756169752	23.733408230699446	23.730365034498533	23.53040077261988
P00959	23.27204161723551	23.155417963345347	23.2172320113875	23.086606924455182	23.52954372032143	23.53677630814084	23.42521824061647	23.499755429288932	23.51908666198296	23.44302184226533	23.538782933785665	23.511984222828396	23.56984401478848	23.566394296989625	23.263774724296535
P00960	22.92524406492906	22.92831156524467	22.94435618484856	22.76966909425268	22.93802392136487	22.96574938758483	23.017830476480253	22.98651969773753	22.989479749948433	23.048687084537963	23.002844116617688	22.957469165173197	22.938230959708765	22.993898512560616	23.078456146116757
P00961	24.109851727860388	24.053561439520013	24.13100548625349	24.082492494435083	24.094691711329272	24.122064091998062	24.003400320156192	24.100997769080664	24.065238412448547	24.025087009783867	24.079710571826084	24.080831080176626	24.049925927621654	24.062802799937007	24.11999887048348
P00962	22.94671608093402	22.905790990364544	22.977977869324782	22.81121735008725	23.15283157158651	23.185555147817283	23.065082714793686	23.175354730680368	23.221567437850627	23.095839272265128	23.15057779113971	23.134410810118034	23.157245004027008	23.176533576428334	22.990391873028177
P00963	22.729906884394104	22.820677218745132	22.857033865053808	22.469703800097296	23.34203006243613	23.43770558589658	23.150097805086997	23.3282799922436	23.275173314377447	22.975858951668773	22.97668876730687	23.108792295752966	23.07909226504142	23.096032815569846	22.72956847757049
P00968	24.38444906786024	24.43764148718985	24.426836185287275	24.407985574692876	24.953467253535198	25.008137689818653	24.601730588785664	24.94143715584648	24.902123372188907	24.70336527008648	24.817430436163555	24.80404931725974	24.82054550375171	24.85163364972994	24.46550153869344
P02358	25.217582133920622	25.628890007614878	25.343802488821563	25.249381516021298	25.664788937457324	25.797979962980094	25.885026719696082	25.555441140265632	25.846364280561392	25.76009885862656	25.721727013279743	25.784819814030367	25.71857921236382	25.678784527408876	25.36375263324344
P02359	25.86222443964214	26.063044705813564	26.074912452979586	25.8645387337449	26.317747321143425	26.41563577791956	26.45899391901565	26.446414679553484	26.340962530200876	26.37600455478059	26.339419485133217	26.4303789680331	26.389974941430356	26.271364871567844	25.92279191250705
P02413	25.144516842775946	25.1895208693683	25.21218898259371	25.168575352353006	25.725301696606607	25.712243828611758	25.780144437223335	25.73345139077462	25.644091398047692	25.66826050115243	25.62296860247014	25.63255239206657	25.622382160572382	25.65512188638402	25.264173461007097
P02916	17.332308586296296	17.559726160724573	17.460664851721116	18.036195039216565	18.0163796373462	17.59936354586315	17.256589626964015	17.800502910328714	18.130182838040167	18.406410879937237	18.354830002070923	18.05376256768043	18.398936031826082	18.458617699166236	17.491273957319425
P02918	20.533334317701076	20.50101510409793	20.49288718342259	20.631106734553686	20.52635615210934	20.517270567904784	20.276566688486657	20.47305356315931	20.433113311164814	20.39267640753881	20.43043795503832	20.38508739935709	20.39623850842442	20.43639766293113	20.54720769041423
P02919	21.577962409408368	21.376671905773616	21.52091867322902	21.39216199889823	21.145373914490758	21.11895404079542	20.977195167552644	21.167504035490218	21.087580327723575	21.028484618283095	21.07663451324715	21.077370437703742	21.077966648520572	21.103711822795663	21.485886693541524
P02924	21.611828313571596	21.757518361131307	21.74298165983151	21.48558787639926	18.790863453718337	18.93899993675397	18.224714639807747	18.894828561096922	19.098053658500667	18.965736543964674	19.103142798607514	18.938610052505606	18.472537727422264	18.827445200430937	21.454536129531952
P02925	25.792154715019567	26.088972816585414	25.82880449820301	26.00992205953948	23.610811776124738	23.671625337558066	23.63244139020433	23.44445734912166	23.674030622055465	23.83952104999681	23.605482268532096	23.495143805159636	23.627023893763457	23.508814383399955	25.86131940871045
P02929	19.396489898339535	19.662083781709228	19.351431980553322	20.513972201178213	20.806562857819763	20.84562879875141	21.17615345572585	20.712278740277117	20.6821906783224	20.769266490490196	20.69331713386139	20.628471544721254	20.724242171915794	20.621921740825588	20.238225290641115
P02930	23.92357819602491	24.117543718088207	23.97007297830193	24.032145406959184	23.84834401483057	23.939902794701446	23.970728924761385	23.70981247328409	23.91694712052837	23.981016413027326	23.808338980126916	23.884202229321104	23.883728258377587	23.80855812276696	24.011432640684014
P02931	27.938833659606225	28.127953200547566	28.15371104509013	27.684896119824128	26.53770463480783	26.53154038154601	26.43796557362973	26.530863994248776	26.551849769261924	26.412321891674313	26.435222165613204	26.556067059486214	26.33857032828394	26.466724892835884	27.867116035382818
P02942	19.30692506663649	19.653092164799848	19.643644881092055	20.254897609848058	19.350780459864968	19.322516725747843	17.910581188287207	18.209016893928275	19.087223374030376	18.019969469983877	18.25019748951333	19.17761907386684	18.631130479824105	19.496320911937467	20.0837183894816
P02942;P07017	20.123266467953588	20.509825229181185	20.5480850552208	21.383269961432646	17.988554437146878	18.40643693033444		19.02973094414744	18.71195204057601	18.41484426788523	18.33742490372523	17.589815569030502	18.352921866667103		20.882778343982498
P02942;P07017;P07018;P50466	20.805783258905436	21.237451432129593	21.36347179572147	22.32721764005944	17.578697783504982	17.508634825600442	17.778958455602442	19.312713308371436	18.264388202629732	17.832366250517264	17.483921201561373	17.203147394762738	17.054062571105376		21.76861037230975
P02943	21.804791993647516	22.0176365782562	21.858717963822333	22.233905296770153	21.703034816046063	21.475744782001502	21.39500457472153	21.642471477758047	21.89299709020279	22.238144228273875	21.937869025804254	21.933624902506306	22.123812649426682	21.985355742597477	22.040403905640023
P03004	21.074334233367598	21.03255497605662	21.065715149322575	21.003251902846888	21.055178749314287	21.017218627315486	21.04343608866906	21.043920616115436	21.031630270608865	21.089944156363536	21.05934950085885	21.005340333711572	21.051861510463315	21.072301889120684	21.143935607851972
P03007	18.01211889959047	17.940022068740056	18.12100269910847	18.055981488024603	17.79620162320257	17.93515575721065	18.06058884192164	18.163615015392313	18.17112229560056	17.997207904327382	18.110827904956448	18.074912608385148	18.039280893440303	17.954128953303016	17.87596612647445
P03018	20.41878241157986	20.336071506229207	20.401196855142373	20.24671579913605	20.22484056690598	20.19315822604434	20.12081219895649	20.185446582482847	20.261538102452896	20.180143727213682	20.198413546201763	20.166483945460403	20.18779716496511	20.250744863539442	20.441355263114158
P03023	19.203604282181704	19.154720641398104	19.22858798849912	19.18696293488071	19.14946833613177	19.099523056749458	19.150593378607738	19.125854858639048	19.07148677324438	19.072082932953762	19.16924409264256	19.123489913182635	19.09206133888384	19.05164154362861	19.23046048975297
P03024	19.020185799935494	19.084284905989126	18.97074843312363	18.859253341085243	18.90955078782624	19.032486551282183	19.06570247160532	19.025717639233356	19.096210233381665	19.11306244021086	18.922694698901427	19.057315394958238	18.966204107398625	19.006638500696027	18.990698982563806
P03030	17.593393058211117	17.353710074373446	17.86982890382831	18.079857645452794	17.360412342864933	17.033272255754113	17.496232876128342	17.280478982975115	16.966979584179988	17.313291276618344	17.335412094705443	16.89492600058934	17.2587549164043	17.345177048112156	17.436381171238054
P03813	20.979684965334005	20.91102699765402	21.00125117937218	20.96285250061617	20.66520521057469	20.743963093751738	20.76952818599289	20.70872697013381	20.68102117189355	20.806053475270577	20.713339230977027	20.70918491316902	20.747126906686407	20.749262979763895	21.022455278427994
P03817	21.663091801180602	21.945645708226838	21.810239278617633	21.618156839045437	21.605732112805757	21.38792773436825	21.548810673884194	21.39394982266404	21.633164734154906	21.622310588594694	21.445675296432675	21.44466767234377	21.59262641516522	21.393860250630247	21.610822750229943
P03819	17.739566152278645	17.78141337624068	17.599901235800157	18.1144266360744	17.699182920861848	17.759660441199657	17.56212086738705	17.725470177304317	17.781289930359307	17.64216396363334	17.914200360523374	17.766173113111204	17.699671257776878	17.644262849418144	17.859398590212045
P03841	21.598294188526385	21.90954179002845	21.606759797844823	22.196413865618133	21.710444220481985	21.48853124636306	21.434881073988244	21.580136077998123	22.013043191550896	22.31341158161696	22.033996694129996	21.997744088667723	22.289455804120898	22.0852957194844	21.736159109913736
P04036	22.609876686172232	22.44202381331651	22.667861883433545	22.41461107451399	23.61254956589931	23.771107100262117	23.86138322076005	23.64583934910307	23.774235070450793	23.77263518937314	23.770659236164523	23.748116138961745	23.74472574865565	23.81490471437663	22.574890368040798
P04079	23.286404445976018	23.38981563749464	23.366423865800368	23.167059671763926	23.93169400480391	23.94115692916489	23.76141384062473	23.896331158094473	23.901976593907154	23.788189202237096	23.878437273803595	23.908344982268503	23.923222021235695	23.934780771372544	23.43014006410247
P04128	23.405062396876254	23.99650829862184	24.105363512689713	24.952484003394844	24.314660941171457	24.70815940434172	24.324469104012536	24.452770482628246	24.998149753416595	24.334063736972706	24.427991218219866	24.321119107646638	23.859065873044173	23.99239644480373	24.8377384792394
P04335	22.276500801242573	22.179938361148906	22.27119162088086	22.13017213976645	22.033575724713447	21.99676719770705	21.994280288808987	22.04204265340518	22.03528858225213	22.055054327699178	22.10717723869647	22.060557703177004	22.081541213353443	22.112223791885395	22.17672093473931
P04391	22.3838733569644	22.35422289600733	22.46891037173119	21.94985154253664	22.427125049240175	22.545649965576807	22.484154572027098	22.50731929265533	22.58188415670013	22.640448371209242	22.556804710725423	22.5451630147069	22.668922624239023	22.667864920486572	22.546286499585843
P04391;P06960	23.532930663415915	23.60482762307397	23.593561226537926	23.109357624738948	23.63974894651473	23.771570182459858	23.715387974703297	23.732618130331172	23.75656426906345	23.673990999229186	23.650096314780658	23.729637265246296	23.69815951193906	23.660120426534338	23.551887283602007
P04395	17.78506120522903	17.63921420812118	17.742358615501285	17.72063935372853	17.44784964837053	17.350744204331505	17.575218799193394	17.598410630501	17.478422470464416	17.46942849656948	17.52803356203271	17.506230736156677	17.50841506044677	17.467756129642385	17.668719894291993
P04425	22.084213792755907	22.127626037564642	22.204368964484676	21.966323997755552	22.28107655853015	22.278480856780607	22.39936284883762	22.26388184401006	22.29448457078297	22.295418587517755	22.279081930483265	22.300248831022643	22.260950749794947	22.24947319430102	22.16950376073784
P04693	23.432046621680293	23.41091750847929	23.401492755040096	23.575372021661792	23.62401569585257	23.626099796393817	23.623257868329272	23.613541217814202	23.60880879930427	23.599799315777844	23.60504443239041	23.560059087901585	23.564705538309905	23.612709231092772	23.62494327971269
P04805	23.63427713471386	23.639356952376314	23.68735224870349	23.40284589234795	23.398469234415455	23.413361915099685	23.257738444897903	23.533642521037184	23.492886787565382	23.36782923585786	23.344806138478518	23.374354847549185	23.37058105574214	23.35639217688921	23.503625281152658
P04816	23.56269291634981	23.978742037945477	23.78733272138818	23.643662391589277	23.96246575243852	24.030239344517405	24.22327884409857	24.001023847394546	24.06088858384336	24.086146505680123	23.935005103570724	23.90970912882322	23.99602781581838	23.86317409276131	23.805497511646454
P04816;P0AD96	24.646856596364454	25.080430596288696	24.818814865964892	24.95338795212151	24.88174857688849	25.041204298875417	25.08873318917382	24.785820587871818	25.07974838150367	25.127507361729354	24.860283805083895	24.885810910031985	24.87420412033344	24.65795851703782	24.99092294804725
P04825	23.43409382925366	23.48981503583344	23.433991324475645	23.525553191264503	23.38272535019586	23.38475973209502	23.196800507424715	23.332231096572865	23.356212325209043	23.212044475442287	23.322933708186632	23.379739347816077	23.296472432923284	23.350032473786175	23.617558318446314
P04846	22.743407024241126	22.7456840944157	22.735713010447043	22.659648262817996	23.056769004520916	23.094492333132976	22.92514728330733	23.04035708543052	23.036930420848854	22.93173747425443	22.958513752195273	22.993103354360493	22.995806244928854	23.162939764814567	22.770537077142432
P04949	23.140307312482395	24.771561699483158	23.767910463914014	25.582387237276922	20.18509155475099	20.290562074092882	20.769513530488688	22.166310541590313	21.168981158307542	21.011246453135364	19.928624509442717	19.74322194417879	19.510899157238544	18.7842751069428	24.42728844828945
P04951	21.009331581410336	21.061759697421746	21.09216547624504	20.935441321752062	21.147457587765256	21.137622726475293	21.17237654576407	21.183034893280215	21.16217339832549	21.229336031028655	21.124709828094858	21.19830499814202	21.12943355706596	21.167443452389858	21.118790898697537
P04968	23.412193899975993	23.12942639974684	23.434689239373174	22.71798708486825	21.903056651222254	21.842180382413794	21.766207894102408	21.956399437119686	21.987624465964544	21.8563206933018	21.97707512554276	21.869435273683113	22.032104792416707	22.116975797946427	23.04521746929444
P04982	21.120168933672645	21.278551706178863	21.228256928223697	21.29856287311594	18.82081033276858	18.797301889475413	19.04491765132657	18.908227926008944	19.0188307776378	19.183376124498608	19.005160091078547	19.004704956156864	19.142349914410925	18.907569172197498	21.142350429067207
P04983	20.684439821132475	20.583099087909083	20.633086857259105	20.83372074921875	18.69423123351033	18.59537301870548	18.743150999519557	18.67696852971114	18.705325207503826	18.77304809833268	18.635366928991218	18.80067996490381	18.86102026212041	18.880363044536978	20.781909649766146
P04993	19.167138306709262	19.189713969507622	19.249652030112617	19.283671003261407	19.02506504988455	19.080893746508835	19.028693197550027	19.08702600885992	18.94111831133101	19.01003920666167	19.103178583215342	18.899864852449696	19.059409780655425	19.04440699398459	19.166102259956737
P04994	19.86780725982314	19.863506784890983	19.88810630398216	19.754868942034726	19.910653569007383	19.897668779427622	19.868024231174275	19.989908804772003	19.90948904621924	19.854798044092743	19.91758793600336	19.93954133871265	19.849441043993412	19.860973117539974	19.83258275196642
P04995	20.89926023108369	20.775070641718138	20.8428716749308	20.58592275326215	20.488395702905265	20.539463018559456	20.379960651310732	20.489544523294573	20.515442674165747	20.48280034694667	20.501453309158464	20.46840172563007	20.55966859677223	20.54900374310449	20.750863362054908
P05020	24.7808012501077	24.85688344924306	24.852223864022527	24.790389308036815	24.652172412916823	24.633030852605447	24.57928397012285	24.593750811652214	24.555119273915054	24.586003395056018	24.535242372826975	24.57302070936761	24.59253010013516	24.595165544225377	24.82781991113107
P05041	19.489762510835725	19.35668877893385	19.457910544930638	19.47127405645734	19.797067427275753	19.714827274882982	19.675993621755104	19.723405798029006	19.744049516246864	19.722398736939752	19.833658248880006	19.715648375823797	19.75571574946816	19.681651157226774	19.40139070336258
P05042	22.3409652402093	22.315266291003713	22.416667793066186	21.976840918890296	20.914725571071862	20.823207624358275	20.720982105152622	21.00838589317325	20.893811920519784	20.853829199709395	20.67798536666098	20.77205060403775	20.70822284037974	20.677423894545292	22.206084814670728
P05055	24.80768533716415	24.846609348582117	24.812002198836087	24.831543441110988	24.8620105192718	24.897981234460545	24.648107017398708	24.837058584925014	24.856433878263545	24.70138253349709	24.806836584192634	24.746754035561327	24.771396691443794	24.787406286379294	24.837156035408643
P05194	21.35373590223436	21.318655583327494	21.380786868128304	21.28988285086953	21.175646552223604	21.25135168252169	21.251693252324554	21.147603999985513	21.148495616813662	21.21965255509495	21.143488547834508	21.206792344785676	21.188568729625736	21.169541527135998	21.187333322437045
P05458	20.13000229870472	20.06679329359695	20.058814992092945	20.20596931064266	20.12090795912248	20.200545735870886	20.00635174295987	20.165473617661785	20.051569574146956	19.965205046179996	20.069237166214016	20.1341718388768	20.07991037663565	20.043506400674993	20.095003402701163
P05459	22.53479582619727	22.461278536623173	22.53029206370861	22.453150132673084	22.408742173324626	22.356343082283413	22.385943303833457	22.41933029521725	22.363868488241366	22.38217091087039	22.415726362402417	22.448774689696016	22.380329184413288	22.4058243808357	22.473167460018516
P05523	18.036557789339767	18.134860064426427	18.058670167536395	18.033606293610635	18.08252577202219	18.192457524385258	18.073992581790037	18.24172126904527	18.147275953805337	18.122558306821865	18.166426942411302	18.094913674823832	18.095507082264895	18.184317161142864	18.149000244349025
P05637	19.630437553366423	19.692634910988065	19.65417147186768	19.82433172785457	20.00509538388177	20.096900736808546	20.097878856621413	20.054503352301374	19.992609820339172	20.06420307447763	19.957463094700366	20.067208576728557	19.980466282222423	20.045369605256806	19.834859790858065
P05704	18.39502716129993	18.922133395481833	18.87747125610465	19.483665003322127	19.524193113083637	19.245745199569622	19.429596749201465	18.7863794236842	19.00798902151946	19.39816586110196	19.211002298790667	18.743174335268982	19.096718507379517	19.020586109293518	18.97946972508266
P05706	17.75392009196934	17.522108539308604	17.964312354768083	17.759067615206902	18.238047960719122	18.01275253807637	18.408967758228798	18.158254661401614	18.29049263244916	18.333088584964045	18.40441252096683	17.950082619940993	18.226602393031833	18.40949281915868	17.44136217414436
P05719	19.411881011685374	19.611085080867156	19.34080115962915	19.516808462101608	20.17174735697588	20.161489220802117	20.140992183135992	20.324412422049612	20.164359913363274	20.172296949609876	20.16645007881373	20.065234906180653	20.08843815252187	20.136586721895945	19.591482347696118
