rowname	CVT09_QC3_LabE_X025	CVT09_s3_X002	CVT09_s10_X003	CVT09_s13_X004	CVT09_s16_X005	CVT09_s25_X006	CVT09_s28_X007	CVT09_s31_X008	CVT09_s36_X009	CVT09_s41_X010	CVT09_s59_X013	CVT09_s61_X014	CVT09_s73_X016	CVT09_s84_X018	CVT09_s93_X020
A5A614	18.02870244743343	18.15604454404117	18.213007186073778	17.679421332064575	18.42640809952917	17.970459249984486	17.923658561166437	18.170120567904743	17.699596062976962	18.451048455307735	16.97507157811206	17.566587548064795	17.41665103697867	17.24760365360926	17.916116786114074
O32583	19.866478530059357	19.07027789672088	17.28920338429938	19.456778891217496	19.199163268038777	20.214371220689202	19.67456796428219	19.08348698601326	18.792445603006232	17.976585910167813			18.651122074335017		
P00350	25.295054888091617	25.330948705817736	25.094778714299355	25.362880846490622	25.14810720400426	25.154096119961046	25.05799247525739	25.159863786067394	25.393424587416586	25.344342221515678	25.54413405196177	25.488118851434102	25.51682871812535	25.462623297459672	25.46083484841795
P00363	23.35896615443876	23.563153957790785	23.108778875633217	23.370703256499965	23.445970983092824	22.95500233124927	23.034969556633243	23.145059314988696	23.635203392250205	23.731495585433976	23.059810495139523	22.89109378364232	23.263217449022115	23.08225242847256	23.226059203237295
P00370	24.248391534528768	24.61839889438978	24.08768706604519	24.46197635481677	24.46126209227155	24.177720018433714	24.2597859651996	24.301884522918904	24.71283469472007	24.78722713958805	24.93052139352033	24.86960404279561	24.986253618789924	24.900574724511078	25.042736076108742
P00393	22.569860682155316	22.581263955937647	22.2798265935851	22.64549382553969	22.403905180346065	22.639042229382348	22.40991849868147	22.393239192065362	22.537030759285688	22.452364039797832	22.53360159490288	22.707316646306978	22.552778894183632	22.658810521895578	22.593612230311734
P00448	25.41126407714269	24.80779584002139	25.826960854801523	25.394438359504587	25.29802236915486	25.54707068455985	25.515510757927082	25.49298477508334	24.9918333739863	25.04384049581433	24.414955260461525	24.36359408650612	24.162104437330438	24.352514256453492	24.24819538991099
P00452	22.59758097371947	22.704911586136976	22.308857093268127	22.85623872948447	22.527216980409932	22.828863231430642	22.413015065647134	22.42943117396085	22.91428954361045	22.652431157460786	22.719968503908948	22.678063902953678	22.76436330082839	22.675464424890148	22.718031637992198
P00490	22.19924467589213	22.106630385996827	22.01266708183798	22.246887863019882	22.05869292485095	22.34352699718515	22.199240048140663	22.132869209371446	22.1964097129434	22.05387949309744	22.911829901443593	22.921581917119788	23.001856105632285	23.001943656403792	23.015983628762115
P00509	25.04331350482682	25.07700531425612	24.650876428841418	25.19986771698552	24.89234442733944	25.012793472687438	24.75821497979869	24.75507401048101	25.155213869264298	24.92808991361391	24.988556900150115	24.855502731737623	24.946268099363234	24.871187401957012	24.901894064128737
P00547	24.234614364929577	24.244859127070793	24.446805851574876	24.281903509498296	24.534594876601464	24.502488919089284	24.48155772473836	24.503960962538418	24.30316462274134	24.467336751662906	24.04323538293427	23.960535643761016	23.887141168087304	23.92640026424375	23.92161711538786
P00550	21.427997137878346	21.440226267387853	21.5323076949228	21.465085206162467	21.413665412609777	21.490098047696442	21.507462749294106	21.50476431569427	21.31708198521457	21.138192096445948	20.932625592255157	21.018369235185745	21.004007290654204	21.013888260740917	20.96548445270707
P00561	25.579627641441522	25.636301774325442	25.478392356248555	25.868941913558746	25.79907829524797	25.84962365405108	25.659574007789132	25.684442122920384	25.814508237199732	25.9307144378014	25.573003951468053	25.503395198548628	25.568313429626546	25.497269465899464	25.60406073689645
P00562	21.727879441636645	22.02596437569631	21.515432160874607	21.735156750268953	21.738499716013223	21.519115431019536	21.514751258210758	21.471848789661866	21.8810260852712	22.06478435417327	22.286376856894293	22.38122724744978	22.376053920343193	22.36391157380316	22.287336618403394
P00579	22.495595420216787	22.679907364943677	22.380781194254805	22.721652285896123	22.639262256573662	22.629920913455344	22.56796553024022	22.54690429461774	22.732099026635645	22.741520964060648	22.791390259345132	22.751556868019023	22.702166163993063	22.749082444940576	22.7064739030805
P00579;P13445	19.26729752811794	19.275512713518754	18.455919689034562	19.36793269282086	19.37798810201313	19.356154499793586	18.921815056580193	18.926375863707957	19.07231937500886	19.42331055372878	19.464020785801804	19.83988448507369	19.656137081907758	20.113556001894253	19.6891120019903
P00582	22.030375861829924	22.06923583373161	22.00859791848215	22.143731805709628	22.004942353314583	22.127034121047107	22.072903407462682	22.037969069352787	22.14190678126723	22.09650038415035	21.9529983473167	21.97062930634809	22.060361459265554	21.898877369585527	22.005963375915655
P00634	20.198824767649484	19.78119660005463	20.6038732883275	20.240478925059808	20.090356254420243	20.436506535148386	20.30724192580248	20.359731271339143	20.184425550401905	19.96452609516026	19.836832030255856	19.469166367695994	19.615349669257448	19.656322753401856	19.60118858684753
P00803	21.773243247946958	21.67952448842984	21.741537637054194	21.758149855717104	21.732321926505104	21.733775336290442	21.68202144575408	21.78921546856995	21.836774240024926	21.89576151940753	21.497186597186026	21.70146440742545	21.675407642685514	21.62998017803339	21.70037165581865
P00805	23.524784421478582	23.54441079933486	23.236202010256317	23.430655942983847	23.68051293551698	22.736322682492947	23.110187187948874	23.269489833887015	23.529940790472317	23.92633477897132	21.442015918765236	21.426066236727102	21.657231609195833	21.633262562379567	21.72437625587454
P00811	19.749225036306175	19.705208870607663	19.574718725998558	19.78175176405453	19.809684689679397	19.814142724053664	19.651627858408606	19.600922854870078	19.708368451912744	19.88181749082012	19.900230748701897	19.802018800090067	19.734206667322795	19.582645571847095	19.72626064957643
P00861	20.20837999223713	20.517762048126727	19.823658949373943	20.50051379054542	20.175149956284926	20.22202297661436	19.883144730156673	19.934880890530216	20.4721280955415	20.438920288479316	21.03852641752005	20.91067916086634	21.136006588133075	21.020010876315762	21.08911655215111
P00864	24.446895409744712	24.592506239855215	24.127883162750763	24.589590919369503	24.468434027716704	24.465005844147097	24.28644862420632	24.308259642064897	24.668369172352644	24.627385327050263	25.814238439972428	25.728381864723673	25.903138248671958	25.835358513873945	25.904383801717483
P00887	21.926827565527983	22.054822534553814	21.69927674564062	21.909262222673114	21.9149669383689	21.719114501855803	21.73885918931539	21.617283782949084	21.994093288739467	21.92547627730138	21.879571540064433	21.737978903637813	21.81032249531259	21.829105308098196	21.865427692616024
P00888	23.44149393764335	23.275721669786233	23.475418115494165	23.388608634089056	23.176296467941622	23.439290086789825	23.433752778919324	23.32162068645096	23.32457077758185	22.876642754397338	22.312840067933397	22.521001444461024	22.690272888555562	22.445387603008374	22.549121559680206
P00893	22.10169724727192	22.201297988478984	21.945499005704633	22.27048661151395	22.125531018029196	22.18325327055647	22.06757747167361	22.005685219858883	22.290812991505554	22.096341104363127	22.590246455077445	22.54997738395284	22.717079713323717	22.60348050683819	22.691069712371373
P00894	22.114338130981597	22.148660816059913	21.89210643064776	22.175491575789835	22.011611721645348	22.069514348972717	21.90899272286451	21.933673127948566	22.14686755847835	21.97182052501776	22.684769136778787	22.45114216709628	22.399678597962016	22.593315430678338	22.529741790076848
P00895	22.319286162997912	22.5845584748778	22.187458715236627	22.532306597421815	22.368387557366912	22.508211015909605	22.30662772013474	22.286717740537426	22.597979200839617	22.300364113211526	22.764435181416157	22.572291200865486	22.788878695652812	22.679761651840163	22.728231758958735
P00903	17.95037413167308	18.286661916984478	17.912942186482763	17.906323234304583	17.792786189770663	18.162446352061117	17.79210937881505	17.79082740240149	18.615835927412306	18.34478282247621	18.615111775495947	18.345120687274	18.071198639449676	18.192267745135787	18.147707581251183
P00904	22.546188401153504	22.510261467168114	22.570087580812565	22.568102121921136	22.41706816598149	22.73803027705163	22.491852750983778	22.50728684688528	22.608273706907926	22.288298658548676	22.808067481040954	22.666014760997836	22.849867245158485	22.72228779668633	22.775379523413097
P00909	22.699110949792676	22.5795173644358	22.719086233481878	22.680806822084165	22.613896982401297	22.845286905572085	22.658459858824777	22.637218302790938	22.595472636168935	22.503994787330377	22.83633714325492	22.729223678291262	22.799321737878216	22.839781013938907	22.76968364934308
P00914	18.468352866581487	18.57997219668833	18.938801250914853	18.705403403727797	18.83724491090129	18.845387314411557	18.933782037189538	18.484332611759736	18.044215772137413	18.833855599364608	18.105434758970457	18.64191402248802	18.329169112526245	18.141711835797093	18.18676018338642
P00926	18.524659095237546	18.75590526349344	18.860465771741488	18.927667668176184	18.832207284687307	18.854752825547322	18.861481794926682	18.626357495395837	18.740169921297998	18.76506700591638	19.27444208477062	19.24525998220706	19.200695273604566	19.137893663763933	19.198323923612037
P00934	25.583702078515643	25.47920089617905	25.808535094398074	25.698700846871333	25.799977408572005	25.834387187756473	25.816664166365438	25.84037850676904	25.61734668590382	25.752531852746955	25.21195935204737	25.236905097560722	25.194452436610813	25.134730810122424	25.187760372091006
P00935	22.55011592604613	22.774354900892483	22.55720670209832	22.631413506483238	22.532657453644614	22.459280953459167	22.434203188457026	22.42359729717374	22.71700033154242	22.825566255386793	22.546545805294755	22.740269727572926	22.708801138133154	22.62064886646548	22.63609762376396
P00936	20.089342696607904	20.45554132844084	19.96414312554504	20.640287676369223	20.178277532173496	20.453055443016844	20.000549768959267	19.672037836020138	20.37644808618605	20.228785163929565	21.799823063100984	21.628279851878624	21.677598541737897	21.8673377636425	21.762811103297356
P00946	23.364830964821266	23.364589063001368	23.193769953223793	23.31438209723091	23.322002988412198	23.194750992884213	23.235945125066436	23.251204279477108	23.395803423318068	23.34069259539059	22.823160819355326	22.85396011324879	22.925805103348452	22.8910713956403	22.89298570064685
P00954	22.977066363188094	23.065337108561963	23.013452795471874	23.053549889766433	23.036316444560757	22.96484301556037	23.06816625444708	23.01718001872617	23.0759003117346	23.032681942007557	23.241199748150542	23.200849320900446	23.216835739849508	23.156577402517858	23.24224197955863
P00956	24.433583204593262	24.642025384851276	24.17071756579622	24.51606322826522	24.567256483049768	24.400900491118225	24.281773937673858	24.332085266265466	24.784817453991238	24.91228348944418	24.002267742359308	24.095717533418057	24.249219383630855	24.103152316611794	24.226177493705176
P00957	23.5476583522924	23.604355652576213	23.35197539996839	23.61989164628204	23.562078726215066	23.555436004145527	23.463317354340873	23.497063272953312	23.692132975769887	23.667780318451314	23.79673154664146	23.760003343448098	23.81960191257649	23.78522453912904	23.809937030007298
P00959	23.254064325715742	23.385962327755784	22.98554004004817	23.370884912071716	23.27585687351177	23.224235091797105	23.10804554185772	23.09847113324694	23.484996777153253	23.427632637126123	23.689615680887265	23.676273133427426	23.74419701667118	23.713913235366782	23.695792185091165
P00960	22.939559521809688	23.166681029393956	22.5353431259069	23.048734738514327	22.954128653883615	22.891228683050095	22.710478545425854	22.644606608017753	23.148800021718074	23.051452719251127	23.070060534574854	22.99295856410443	23.06665820672815	23.122048162255897	23.142031012471204
P00961	24.0894116921162	24.09851300821903	23.98281404626293	24.11794522234172	24.049574309102297	24.059640267529765	24.02647172612537	24.00092519433043	24.148169480419032	24.15911331368108	24.07392330595253	24.069433166656534	24.121745087885316	24.08235225145694	24.101627640831236
P00962	22.88635291436108	23.088210035580705	22.78454994267136	23.00972296358215	22.996801510509233	22.941572941839837	22.867647009962898	22.866909971957522	23.161520528095238	23.13435658222297	23.19890424712618	23.30356023649761	23.38319646356787	23.232967168282297	23.29081970418852
P00963	22.854677142978616	23.024847585283247	22.73099019901495	22.9294133359964	22.805334179395114	22.764456466195085	22.667372058475074	22.75218034774439	22.978033719070613	23.05823825749922	23.441917744230853	23.38271565959692	23.492573665764965	23.16936863481351	23.324523105182454
P00968	24.529269815310283	24.52162354690474	24.538653246138708	24.569347251979234	24.46291605221155	24.52861770066512	24.44254149120331	24.41453493340359	24.656031657624606	24.596170709602173	25.01042994489003	25.151414914419945	25.14661914830774	24.949333982158144	25.00882969607081
P02358	25.57490472370051	25.567493293418785	25.713143424674	25.470980963360596	25.61962836640106	25.492196194970077	25.614326983160915	25.581434107777767	25.396339826465592	25.473190014597563	25.8286028814995	25.812948642704104	25.704273202939227	25.688433223224738	25.679123397397227
P02359	25.99730545774223	26.210834746744105	26.204083513726648	26.105803411313566	26.05396601483658	26.017944805038955	26.055786276622865	26.115026633004806	26.173580091983293	26.0927656498988	26.53676181313125	26.51140824310415	26.550175541723476	26.418541512647785	26.530425581946737
P02413	25.27659518882449	25.494183775132253	25.16790426379521	25.491870772978878	25.164611892464055	25.167605267593167	25.05642336338744	25.09591535402858	25.537413882694967	25.470384876123696	25.977901987233636	25.924504885266085	25.98018477274252	25.944461872159113	26.025531647583566
P02916	16.321690355796985		18.13620916371975	18.39519565399022	17.583898101279647	18.805270603519386	18.04822683399843	17.730586587610727	17.17114357836764		18.253433831568373	18.22112683058279	17.298576204606757	18.19041037269772	18.419210305495874
P02918	20.4247464841725	20.49588883160251	20.47745647305641	20.512126912367005	20.495878076947392	20.555651145968064	20.52128365406952	20.40701725481518	20.468882295762103	20.544578591003113	20.250908967921	20.473269708384983	20.53728386081926	20.42274078258425	20.385036206830847
P02919	21.309262911948156	21.34562501640509	21.164868827067888	21.352683942433295	21.246516504452753	21.277310922182938	21.208087720113962	21.23076013452181	21.44336291814263	21.535028563143737	20.90457302050797	21.018621450867148	21.105695425730964	20.99422939924851	21.07775045068675
P02924	19.9730368846159	19.823464308981816	20.078972869864213	19.96952116657303	19.79934609323392	19.72908914432649	19.762966620834415	20.01300663025292	19.73465670632866	20.107791626168073				18.30023021855504	
P02925	25.23449281975901	25.005191051357663	25.42576039739833	25.158741839790736	25.191251920909032	25.397863326903156	25.329714332358805	25.252177812721882	24.955246323360804	25.03087155729893	22.7702372537891	22.839003661987185	22.674029113479577	22.85445205383949	22.571491909020423
P02929	20.427404360095544	19.7532275942973	20.447635877747146	20.57025659430334	20.549317523686213	20.679882002806337	20.537274147381208	20.580581249113678	19.871765595695518	19.448413659806235	20.81843972325253	20.965187495743486	20.702726685180824	20.664899992693655	20.805224263329112
P02930	23.982253335329794	23.95956983341147	23.996095323788033	23.933218904904283	23.969132623958227	23.98494293570186	23.986930689524748	23.98403884551213	23.899161250422743	23.925617246139215	23.939456542631117	23.881765802996565	23.7869954952419	23.83856235250589	23.738611089716034
P02931	27.369839331413004	27.389262860396375	27.42414994419526	27.40809735827185	27.491910120595147	27.320225023634148	27.411299597133425	27.373716465534656	27.513861575452534	27.616084107797363	26.014562344450145	26.071738780568403	26.080484792684015	26.035138845183337	26.05096960452909
P02942	18.81237363329442	18.310393707979337	19.105121809665974	19.539987025622228	19.939765496379735	19.269164747281234	19.49207604951782	19.34238656274487	17.962692926533705	18.446146713322918		19.04735827360295	19.564491171932602	19.005333705893946	19.46716674314776
P02942;P07017	19.535703647826885	18.909224383116936	19.841472084961424	19.80883220621811	20.219656864367757	19.52225526175913	19.88935581130635	19.88069507990804	18.47326053359366	18.851754126959996			16.842248937683202		
P02942;P07017;P07018;P50466	19.312522323803776	17.64443563263052	19.534662967028293	19.665456424974	20.198053241783114	19.411270929416602	19.826525060700636	19.769995829159978	17.661630259035455	18.060750540597354					
P02943	21.997838752843553	21.59583712111166	22.313757059680132	22.06999069527061	21.811177883228684	22.41692324875073	22.33977683557916	22.208350430929176	21.74447957351205	21.59968615359541	21.554655682698005	21.44247889976245	21.626777234091644	21.788650694403056	21.77313476201838
P03004	21.09768156773595	21.138767457474383	20.88796982169889	21.153812894693946	20.950936888335892	20.96738391509254	20.938172554199987	20.964107317407834	21.197268323706545	21.09990286667059	21.04119171750493	21.106976399330087	21.054043448627635	21.103639897222124	21.088118542285393
P03007	18.009951346801817	17.942902675222133	17.856927449548813	17.791829119511817	18.061231476182996	17.865528010979713	17.794513661800025	18.268995323632748	18.2191197830378	18.079194259645032	18.1521876766386	18.065988761774367	18.032402591584272	18.281129724204302	17.886231219113622
P03018	20.332122577165173	20.625904125174948	19.878628587653797	20.418013237506116	20.230723018859543	20.19152178396725	20.035263612652603	19.978121159296457	20.510250967659676	20.39977340299026	20.274701897305473	20.139732037905066	20.303608275909504	20.201624407256972	20.293511668121713
P03023	18.93371168194794	19.202606676120133	18.940926103478052	19.231942490301535	19.2111924398086	19.37921618985779	19.044465646153885	19.065807593322127	19.241211186124595	19.02849713823655	19.236929859980822	19.1969960704404	19.079301468573174	19.161527600075033	19.1554504169558
P03024	18.88616543166719	19.2186342109633	18.873817955634017	18.93019106547709	18.913583547744345	18.822099676781193	18.586300621531795	18.76422247883628	19.162759362397196	19.144640423154136	19.108161579106657	19.275871235734876	19.204396687687012	19.155512970370005	19.074397041106167
P03030		17.431693983214494	15.63410216344474	17.748610370171026	17.53715429597276	16.800726560319184	17.64607343986576	17.671837344483208	17.087480524295895	17.45055578754389	17.92764562938046	17.512351936045853	17.468058971251338	17.878034735315094	17.449241941369777
P03813	20.765017590899973	20.924592720753424	20.88607621228726	20.946655675877263	20.982466877816318	20.878470821354572	20.908765562152524	20.946854935006503	20.847997544326102	20.996547716920542	20.652807609536392	20.556769253119466	20.674397228064322	20.543621621517076	20.659641689986206
P03817	21.81643818542013	21.580735395329945	21.594246575765144	21.74455924652318	21.678445666712953	21.77059750688075	21.539836768986273	21.654961612293924	21.493225102538485	21.62531640210907	21.549910492725957	21.41764908873545	21.43752515772633	21.469810154883255	21.34342432171339
P03819	17.473453061791727	17.97878482306282	17.730448757276374	18.147584514141652	17.260568482185082	18.160924317617898	18.32977012906114	17.90544502519113	17.442567466546542	18.007509892346135	17.292951797174897	17.85262720422523	17.519484991976686	17.307568229767597	17.879213179816087
P03841	22.052221637591543	21.47938257019801	22.43469518336328	21.96329462274922	21.78565793668351	22.33617683941043	22.375523888407887	22.252793089683365	21.467131654833103	21.411038549319827	21.629131035871662	21.63212943902806	21.61740163741579	21.81199608558765	21.745534280190384
P04036	22.88914496391191	23.191203320553498	22.781693248240384	22.87311389259482	22.967175355841174	22.760207992018138	22.896377380283866	22.910385223001164	23.18607408634493	23.1705760512975	24.155897454595763	24.014172870639296	24.1468353487764	24.13243036906479	24.15013160232052
P04079	23.46143815052637	23.58570239572567	23.209074626779998	23.614506272422457	23.367913774152623	23.41389710976478	23.241044372390526	23.230155637205257	23.690404915886706	23.621679964031518	24.162776023289492	24.22998757761215	24.275637987808324	24.194766749893905	24.206404905160305
P04128	25.036123302695422	24.581712160919057	24.835275333170728	24.20657498256398	24.88055543089303	24.042296538615584	24.561955737109923	24.664226404811536	23.940960954231155	23.562205879082995	23.876676489059616	24.082333064748283	24.198814854984068	24.430083028196172	24.130208595998127
P04335	22.03604810081941	22.254411325524497	21.819437400216923	22.185479983044168	22.100381209067617	22.14982928492984	21.88382649381662	21.993235729061112	22.261282233806998	22.397422313376026	22.132367060929372	22.044382129640166	22.043521594304224	22.14211126801281	22.109296452926568
P04391	22.421782679369272	22.698780279690787	22.15171089313621	22.52314292973957	22.199915196284575	22.215445629779854	22.12129937292706	22.155919339901292	22.851003081395667	22.548809163613047	22.61197364846761	22.672249335318753	22.78349680120052	22.63005463817255	22.74289835539546
P04391;P06960	23.49331667434183	23.921142176329706	23.321687048389762	23.63245916650509	23.33646016332474	23.31076498221599	23.28819667100997	23.292901411376878	23.914138980918022	23.697923826605162	23.877121770590833	23.86787241728433	23.911476752395515	23.7308871383093	23.824109262573792
P04395	17.826137678985393	17.567968962710772	17.434385808332177	17.48664878236585	17.394093597501055	17.4749924804987	17.51476958014314	17.347154202031312	17.495423226018474	17.63607771811056	17.473700717814708	17.850026837275955	17.462537980822376	17.924747064017218	17.597838377953128
P04425	22.196091011255113	22.341478578929127	22.065810539752455	22.266630715120897	22.213434927041835	22.16558960703249	22.106767598194555	22.139248316058843	22.205833834243112	22.175138860897434	22.417426405765095	22.28360940285924	22.30462798584539	22.277143871982407	22.295664870381586
P04693	23.603315195500027	23.51772685293673	23.41225837043713	23.65792827000686	23.484847522339543	23.663906890606974	23.557838719425924	23.421034028204737	23.56089949852351	23.3701760355896	23.722403246913636	23.58462288936008	23.686472038236715	23.600525160104063	23.63885845155531
P04805	23.47624489904479	23.557179570458214	23.388742881041246	23.56028921015186	23.550824145020165	23.45434158118346	23.413446421237367	23.405661699682607	23.602390355308874	23.65346105196335	23.249159991129076	23.391171324931307	23.45212711653137	23.298091664822543	23.324387954320525
P04816	24.016372750620476	23.903883153650035	24.02213364489705	23.982756105439275	23.943930428967196	23.926375333308307	23.91747777774631	23.916248919996708	23.916382680668068	23.713500573364065	24.03263721203849	23.885334143245608	23.952697872711266	23.861367439098153	23.85478856211432
P04816;P0AD96	24.986163267274527	25.042958714106657	24.929078523424984	24.771771596637578	24.961547671320176	25.204626728816063	25.00709051886286	24.925820865974096	24.940319892715024	24.558041604631118	25.165818854944632	24.896783850003708	24.801922611570472	24.831012644651633	24.750475362382982
P04825	23.44888781552668	23.466576776021174	23.185354531942387	23.56036377376908	23.390113581697804	23.537361126678032	23.36982996194057	23.31422202052608	23.51385081407362	23.430399768904966	23.22577052944133	23.27353587628624	23.38937815275672	23.24978928803046	23.359529131330312
P04846	22.869900475177015	22.757149079364755	22.933535364642367	22.819017016235406	22.918645904998286	22.766974523364485	22.914741166303113	22.84003629914032	22.852388831366724	22.90863243272917	23.081731910529623	23.044587141871677	23.05566868635433	23.01556156562252	23.072215789158673
P04949	23.082794299544894	21.887085339305244	23.553382803771107	24.24045072156197	24.73489589444611	23.880663283407692	24.37351480718735	24.29125570236354	21.787032628305774	21.473989787263083	18.979833466871217	18.386183307055404	18.78232592653281	17.639979526911343	18.15479369708701
P04951	21.077108677548093	21.188980418297614	20.762702742850045	21.105112926384123	21.139331080694888	21.040834645379558	20.92160688030242	20.90539403143156	21.163278525873167	21.118237532569964	21.269568672395398	21.260347799774948	21.323254606203143	21.300322569379592	21.293300884773824
