rowname	Ref8537_QC1_20230414_1	Ref8537_QC2_20230414_1	Ref8537_QC3_20230414_1	Ref8537_QC4_20230414_1	Ref8537_S4_20230414	Ref8537_S8_20230414	Ref8537_S11_20230414	Ref8537_S18_20230414	Ref8537_S21_20230414	Ref8537_S26_20230414	Ref8537_S35_20230414	Ref8537_S37_20230414	Ref8537_S45_20230414	Ref8537_S49_20230414	Ref8537_S52_20230414	Ref8537_S60_20230414	Ref8537_S65_20230414	Ref8537_S69_20230414	Ref8537_S75_20230414	Ref8537_S79_20230414	Ref8537_S82_20230414	Ref8537_S88_20230414	Ref8537_S94_20230414	Ref8537_S100_20230414	Clinspect_E_coli_A_QC1_Slot1-6_1_8640	Clinspect_E_coli_A_QC2_Slot1-15_1_8649	Clinspect_E_coli_A_S5_Slot1-7_1_8641	Clinspect_E_coli_A_S7_Slot1-24_1_8673	Clinspect_E_coli_A_S20_Slot1-20_1_8669	Clinspect_E_coli_A_S23_Slot1-8_1_8642	Clinspect_E_coli_A_S34_Slot1-18_1_8666	Clinspect_E_coli_A_S42_Slot1-21_1_8670	Clinspect_E_coli_A_S47_Slot1-14_1_8648	Clinspect_E_coli_B_QC3_Slot1-23_1_8672	Clinspect_E_coli_B_S53_Slot1-22_1_8671	Clinspect_E_coli_B_S66_Slot1-13_1_8647	Clinspect_E_coli_B_S91_Slot1-25_1_8674	BBM_673_P283_01_VEB_001_R4	BBM_673_P283_01_VEB_002_R3	BBM_673_P283_01_VEB_003_R3	BBM_673_P283_01_VEB_004_R3	BBM_673_P283_01_VEB_005_R3	BBM_673_P283_01_VEB_006_R2	BBM_673_P283_01_VEB_007_R2	BBM_673_P283_01_VEB_009_R2	BBM_673_P283_01_VEB_010_R2	BBM_673_P283_01_VEB_011_R2	BBM_673_P283_01_VEB_012_R2	BBM_673_P283_01_VEB_013_R2	BBM_673_P283_01_VEB_019_R2	BBM_673_P283_01_VEB_023_R3	20230516_EXPL1_LiSc_SA_S610_RT_25_s2	20230516_EXPL1_LiSc_SA_S610_RT_27_s12	20230516_EXPL1_LiSc_SA_S610_RT_30_s30	20230516_EXPL1_LiSc_SA_S610_RT_32_s38	20230516_EXPL1_LiSc_SA_S610_RT_35_s51	20230516_EXPL1_LiSc_SA_S610_RT_36_s56	20230516_EXPL1_LiSc_SA_S610_RT_37_s63	20230516_EXPL1_LiSc_SA_S610_RT_38_s68	20230516_EXPL1_LiSc_SA_S610_RT_39_s72	20230516_EXPL1_LiSc_SA_S610_RT_40_s80	20230516_EXPL1_LiSc_SA_S610_RT_41_s81	20230516_EXPL1_LiSc_SA_S610_RT_42_s89	20230516_EXPL1_LiSc_SA_S610_RT_43_s92	20230516_EXPL1_LiSc_SA_S610_RT_44_s96	20230516_EXPL1_LiSc_SA_S610_RT_45_QC1_LabD	CVT09_QC3_LabE_X025	CVT09_s3_X002	CVT09_s10_X003	CVT09_s13_X004	CVT09_s16_X005	CVT09_s25_X006	CVT09_s28_X007	CVT09_s31_X008	CVT09_s36_X009	CVT09_s41_X010	CVT09_s59_X013	CVT09_s61_X014	CVT09_s73_X016	CVT09_s84_X018	CVT09_s93_X020
P0AAC0	22.8737271868054	22.9181756496619	22.1779810293058	22.1359974189989	22.7122056549477	22.8395827306001	22.7433695199641	22.7556247595621	22.6154653184675	22.7545865777153	22.7296366736003	22.2233573303494	22.8242891428886	22.849272903463	22.1198060864845	22.2510116022701	22.1674625257749	21.9738675134349	21.9856217645416	22.0282648965347	22.0966755154845	22.2289295910931	21.9432548465137	22.0909512884595	22.4983399995746	22.6998762866336	22.5218833368821	22.7416833085521	22.6962901342114	22.7291459162281	22.5392572945556	22.4512384838322	22.6525372735417	22.1297231378626	21.8762127166133	21.9550163444071	21.946651094188	22.5003925645733	22.4305396952639	22.7291298886056	22.1554895605088	23.0860382510818	22.5843410072339	22.2723324933099	22.7439889212614	22.3549264602566	22.4898664879189	22.620076621724	21.8716472292705	21.9341604152758	22.08322229442	22.8969588352619	23.0529545138771	23.0773562552541	22.5644811762466	22.0714407595707	22.1182951952779	22.2751989653586	22.099637584467	22.1732844828261	22.1985840516006	22.2041865781916	22.1671426984645	22.1539549501386	22.2456152352473	22.9753571725434	22.6369050665812	22.877193644624	22.3952954010985	22.8120595671585	22.6563613216549	22.5092562873568	22.4758159290433	22.4302791765681	22.7990687767103	22.9741139055023	21.7925646214367	21.865214058711	22.0299719831654	22.0221238608094	21.9982248539058
P75728	20.9935618422632	20.8393828050764	20.943786368216	20.9353476589824	20.813190998405	20.9192093152231	21.0504862337645	20.6023706670207	20.288044709042	20.7719161905685	20.6617178327195	19.9925581941262	21.0512622160811	20.5699072779293	20.9742912836468	20.9957465972136	21.0430715948065	20.3210593813486	20.9542285205892	20.8462214041052	21.1131457188577	21.1566979536335	20.6734198953571	20.9070943416813	20.616267271471	20.9683020273775	20.9539069482334	20.7962371323037	20.8208649552745	20.8858059489535	20.9672484940729	20.8604135752523	20.8008517519904	20.6642853719824	20.9512477945629	20.5548848902369	20.6776149636447	20.6835136966431	20.6850099319277	20.7210517542496	20.9230507724516	20.828332612903	20.5912977059934	20.9282494149944	20.7723482449825	20.7166855166005	20.8632239614894	20.9132731699441	20.7853395233885	20.9704507749376	20.9451756698778	20.6603607332714	20.6891905263256	20.7072170158826	20.7211431400985	20.8096680432969	20.7694061834274	20.7951909186622	20.8939261832956	20.8743322184707	20.854877194133	20.9604687859386	20.8212775168286	20.8840194385281	20.8843197778701	20.8106766993815	20.7418564385463	20.8027901354308	20.6151152682848	20.8526493288289	20.7885683718353	20.8470657118322	20.7280991925162	20.8450633167242	20.8356220437401	20.7523323088695	20.8053913057983	20.8757050957655	20.9122432707229	20.8343860057169	20.8991865807988
P0A962	20.7380405905417	20.7184197086947	20.7623802178426	20.8943267467273	20.2208441907926	20.0412840868733	20.5288540249058	20.4619022287835	20.0540940464255	20.3076813943177	20.5121721462652	20.1606285003951	20.6296632551184	20.5346027255234	20.6761994199069	20.796341200717	20.9069326617021	20.6910568528045	20.8319042536681	20.8053517942577	20.8702946425407	20.727186769199	20.773523110768	20.7790487159503	20.5371014277032	20.6556806084073	20.4516336092779	20.7353767209354	20.7611642886474	20.4862612989773	20.8759100010967	20.5385013977491	20.4390117967725	20.7696109556076	20.6867198851987	20.3460841912999	20.5292576808842	20.4220924439403	20.5568886795461	20.6065854359054	20.6321791934906	20.6135572004977	20.5626783760496	20.5769090440777	20.6318929729253	20.6611915892701	20.6362145780192	20.5935574635193	20.5371674753281	20.8061395477512	20.5762070824334	20.4912909536286	20.4464567773076	20.4555448496562	20.6129001994159	20.6632817277166	20.7221408072931	20.6797520989726	20.6182306652833	20.6780091438524	20.5869246456231	20.6470910696978	20.6633424817091	20.6417140150551	20.6137437463904	20.4937851213489	20.6475603346356	20.5362768516447	20.5576879237191	20.5815647106624	20.5457892566924	20.5932142434242	20.5678410633722	20.5637098004607	20.5289046578445	20.5363538573955	20.7577727703113	20.6642688847893	20.645756335468	20.6722412654381	20.6152663470929
P54901	18.4599426058897	18.3925131595059	15.3792688625593	17.0418712105584	18.4389490690955	18.8019074326252	19.1389965884464	18.284960046437	17.6545678856566	18.4935434478666	18.4602484724105	17.9389016432927	18.7186310360991	18.2511532813251	16.9312658952107	17.1676014281589	16.5376792012825	15.3839342407466	16.5807993300466	17.0229791440769	17.2033025337814	16.82381681559	16.6532469474169	16.8738235745775	17.4316394322997	18.3655142197306	18.077155636528	17.8916329852184	18.0101567713581	18.1656335426883	17.6952933980672	18.402753174362	18.1123554514888	16.4421885299215	16.7127167951749	15.9668123481865	16.5695123018312	17.6828073692129	17.6473757821889	17.9993539472943	18.1991574681277	17.6031650960627	17.711616764856	18.3320767286598	17.5565064923668	17.9609337362992	18.0200615713218	18.1419101517569	16.0681777295098	16.4722963587844	15.9743380509415	18.4266331185349	18.3886998059772	18.4475901344664	18.9357786978316	17.1500662315016	16.8807687375403	16.7141483130244	16.9925745166633	17.1755215925318	17.1333624869793	17.1779767855815	17.0088620908819	16.9167541461437	16.9952255151109	18.5522277351411	17.9656985296888	18.0572898857531	17.5982109245992	18.0903857308419	17.5640549601342	18.003473072817	17.3799779813636	17.5129962509583	17.78874010103	17.8904009366425	NA	NA	15.782876108275	16.6828474442245	NA
P0AGD7	22.2946749836405	22.4198945072396	22.6296108239629	22.6153070512532	22.3918711921233	22.2385673919885	22.4436130322448	22.4806420286645	22.3921373731131	22.5872006542437	22.1560953573401	21.7161392263922	22.3378455785806	22.4701503368913	22.5739781480603	22.5296943402299	22.5371143301962	22.5406165413937	22.4648077490821	22.6789767043645	22.4716849789031	22.4984020751611	22.6995872376099	22.4751919716538	22.1600448950495	22.5155727072431	22.2968323816548	22.5624907392381	22.4505470901607	22.3583570365212	22.5084159384455	22.3506010832628	22.4438224369908	22.5662705550373	22.4839783577581	22.3311898170222	22.7372705860461	22.2493086643288	22.4002064438037	22.5630537843093	22.1871657857712	22.5703278472983	22.3866758409725	22.0596786264767	22.6878555273219	22.3350035428653	22.3784921126508	22.4038963041722	22.6356382072619	22.6769687527767	22.6746140016849	22.3903285462396	22.3226201107133	22.4514003968819	22.2946420069572	22.5053122244589	22.4824615481364	22.4956474207433	22.5214074105932	22.4913525190952	22.4589413612899	22.4902966684715	22.4641897422797	22.4632411183892	22.4891150163288	22.33142116838	22.4313793654579	22.3838868618366	22.3768368308943	22.4365015656823	22.3775683272015	22.3601231773142	22.3845432786008	22.4153139726577	22.449951911415	22.466111418121	22.5145929030925	22.5228076195402	22.5316902006267	22.4834163344719	22.5176534920453
P0A7U7	25.3007999151983	25.043136444505	25.8604834412283	25.6212315043025	25.8594278516418	25.5039140396766	25.4085025743584	25.7480319289112	26.2144552041432	25.8530362146885	25.5754486397002	25.9762270069806	25.6728144939291	25.6717612698984	26.093661366449	26.2005317736203	26.0028015129984	26.4423543026896	25.9473497548263	25.9584541870197	25.9031338676373	25.845219941599	26.0663075993796	26.0415065472708	25.735187822099	25.9656558449057	25.8053885538993	25.4163806759752	26.1561941005286	25.0131684373705	25.7818951492043	26.2612024633132	26.1109726893614	25.5591844700895	26.5061690498024	25.4145893127855	26.0047484296019	26.0087555871732	25.9897164096746	25.6382052258645	25.9930764208712	25.6738621578384	26.0868513732669	25.9948797872245	24.6852982121391	25.9324967313567	26.0070628829514	25.8380173603668	26.0994679996732	25.8989419630326	25.7095461951142	25.2299229294443	25.8442866305144	25.4561186910109	25.4709748510865	25.8270211573462	26.1219299325358	26.1164964875706	25.8315451521411	26.0230152589124	25.981920667885	26.0836029828847	26.0690223425604	26.1026805353154	25.8390348005213	25.3840471944286	25.6624620239875	25.7023804419944	26.0106620808796	25.5916900919022	25.7064953391539	25.5970719321264	25.8148333443214	25.810853551489	25.5238182531803	25.4780472610717	26.1904607611473	26.1546011264271	26.0203023628623	26.1266064909818	25.9913345526327
P04391;P06960	23.4307319461086	23.4605872749343	23.9687227771995	23.7866220158801	23.7455872325694	23.8890002328286	23.182811145521	23.5486800218188	23.7029520756779	23.7675883073224	23.0606522322542	22.5229518513789	23.3766300256011	23.500301599832	23.8900969122666	23.7667309598877	23.8574554483852	24.0204133665241	23.7567727289415	23.8527466023882	23.6083214529451	23.7415478930968	23.8332135753919	23.8016158287197	23.5972051062751	23.6668388042259	23.2120390662181	23.6159898735431	23.4800104564486	23.8364121688991	23.2150576060315	23.2804607261433	23.6158656049078	23.9712059763476	23.8671427682371	24.0119631496281	23.7942060096427	23.4370478115723	23.4790096585405	23.7876614437934	23.0701250479993	24.4463782704624	23.4114331673411	22.9967923267788	23.8657540187037	23.1728316921312	23.5531118042786	23.4305221456703	24.1073659098631	23.8295413512999	24.2048532309249	23.5329306634159	23.604827623074	23.5935612265379	23.109357624739	23.6397489465147	23.7715701824599	23.7153879747033	23.7326181303312	23.7565642690635	23.6739909992292	23.6500963147807	23.7296372652463	23.6981595119391	23.6601204265343	23.551887283602	23.4933166743418	23.9211421763297	23.3216870483898	23.6324591665051	23.3364601633247	23.310764982216	23.28819667101	23.2929014113769	23.914138980918	23.6979238266052	23.8771217705908	23.8678724172843	23.9114767523955	23.7308871383093	23.8241092625738
P30130	19.6349631299681	19.664109063815	18.8281026942099	19.1431695910842	19.3340026501313	20.1153128301575	18.7153495998483	19.9986773832675	18.7056050938451	19.0235243261525	19.9921756942155	20.4567978054485	19.7643067021304	19.3386059449887	18.5298153221298	19.5978080321511	18.9391732673221	19.1529458800172	19.416712712719	19.0900969249024	19.4934776584253	18.2276295274196	19.1049213419487	19.359951559311	19.4000773374563	20.5315518053059	19.9160292955658	19.8114382663594	18.2653742198202	19.7199372261887	18.9350073917964	19.2834582717072	19.2097877211637	18.2189980668184	19.4570190872105	18.7876499336988	19.59509019203	18.5941971270752	18.7557468828954	18.3834997230026	20.0246275291701	19.599450087104	19.6172470722472	19.1061177317092	19.5255458539769	19.6838676965325	19.5146527033811	20.1375734264713	19.0551166419489	19.6397095537135	18.8118682332106	18.5175348942221	18.860497610419	19.1267890059931	19.9669103779766	19.2891078804946	19.7117701030442	19.2804789797715	19.584508107318	19.8645857813825	19.1887535769765	19.4837632905195	19.3092916774793	18.7508087940334	18.9549788866995	19.8772427434256	19.9661111533398	19.8040904927413	19.7720886997239	19.0769988917762	20.0637601493641	18.8834076352315	19.6465941376748	19.6824251446639	18.8690912377008	18.115562073584	18.9051178717913	19.0874558282973	19.296817454672	19.3557993966134	19.2417015425811
P0A9T8	20.3557601241569	20.2463840869101	19.4476609275825	19.5847290784821	20.1644710514975	20.3229616312946	20.0166756397149	20.1972975555118	20.107515937779	20.2448231880637	20.3150931675707	20.001375995382	20.0453415462128	20.269203095406	19.7709132285986	19.8056219843025	19.9118480325398	19.6410061508392	19.8794548672797	19.6302359716053	19.8617796437472	19.8099230191218	19.4936532269289	19.6369937180333	19.7847135143045	20.5350528106959	20.0320263194223	20.3742151185528	20.2751589742005	20.0804671933205	20.3003987175187	20.0547089374798	19.8607567883141	19.5738182196964	19.5603920548091	19.3237444570938	19.5732717817288	20.1056015419909	20.1231517275635	20.2025414502365	20.0687337667076	20.2098545891631	20.0665992152775	19.843787911109	20.0222775682097	19.9223148756989	20.0217042415441	20.0192199251786	19.5075700350714	19.627761966403	19.5359695258401	20.2917475582285	20.1257403693222	20.3408948561224	20.2604868185244	19.9127033588533	19.7758933949282	19.8243615422301	19.8864523412832	19.8081074098319	19.7922989680215	19.7680099894655	19.7744498513168	19.7438571313075	19.7613330594792	20.1591151439361	20.2702048649845	20.2191557615852	19.7917262152385	20.2068203547116	19.9581155768559	20.0610262800536	19.8956200277185	19.862768616272	20.0416988077571	20.2598923002641	19.5357309106911	19.8638007516299	19.7683200566175	19.8097654975375	19.6808057709335
P0A8G3	22.162011866896	22.1294546234592	21.6334048345374	21.8052014545946	21.8075205826756	21.8985799636685	22.7110692218503	22.3006672355808	21.9627604805452	22.1298360633295	22.2429317531413	21.6175893877073	22.1998692106695	22.3466953941447	21.6113116617612	21.6875496283925	21.6711000371081	21.9167230249026	21.906755198919	21.8887813837203	21.8737796873739	21.5669114094444	21.4823458024693	21.9571425963445	21.9846302687222	22.1532744432605	22.4119180281053	22.136210004817	22.3225495142814	21.7686531317622	22.6425336580012	22.2075578756529	22.1488075387865	21.1458005520633	21.6842188169712	20.9500092584072	21.6367495150885	21.7213379459335	21.9551001157195	22.0502879929488	22.3457080032385	21.9066311453144	21.8630902288924	22.4098506080764	22.0154680097582	22.1049357551944	21.9130155242454	22.0786400827613	21.520339107493	21.7133010786928	21.5331233619522	22.2312201687258	22.254710195069	22.2758729223752	22.6844536952419	21.7538414846707	21.7119027040962	21.5458340426712	21.8090062424988	21.7843803563399	21.8228035779501	21.8578337506041	21.7441232530528	21.7488233845499	21.6570953402309	22.1868441964459	21.9309184633636	21.7872394377059	22.2301208502953	22.1246556866235	22.0979453883647	22.3887483387865	22.2749442520955	22.3179737795045	21.9927513413089	22.1417770690565	21.5870692369968	21.7498224153701	21.5568638677038	21.4967410959711	21.3911740913757
P39099	22.2068939403916	22.17232212349	22.0754235638305	22.0053328255085	22.4737305531636	22.3287382435212	22.5809253843745	22.5691610812047	22.6234578692246	22.5369350698684	22.3889916865137	22.3846900626164	22.458767279929	22.5364827302641	22.1915971685589	22.202469625793	22.1654482325847	22.4427808574219	22.0751256881678	22.2283376937676	22.0984665912425	22.1130790665442	22.353155179767	22.1931309564319	22.2757353456915	22.4472089282437	22.2045189595603	22.4351821911933	22.4517608638072	22.2861945874579	22.4621689683539	22.4932796727831	22.3816384258252	21.9107018532811	22.304884951362	22.2519624955106	22.1060446387776	22.6314434311597	22.434353712961	22.378848437898	22.690128275484	22.2278371614409	22.5509066900128	22.4936166616101	21.9863755405077	22.6985642745198	22.4207032462137	22.3096300701499	22.0452201356221	21.7686331906408	21.6835811983846	22.3651936110156	22.6079908913726	22.3650698994873	22.7087674892696	22.1538412109148	22.232769539135	22.2801049773099	22.1759908288224	22.2771268627822	22.2506065621157	22.1524978632687	22.2180243708458	22.2057781499436	22.1360437539312	22.4985961611483	22.4762455311007	22.2806600248352	22.5895177797394	22.4432456588866	22.3905082818511	22.5389331523771	22.5536336654672	22.5302324100278	22.2239569234129	22.2881070530208	22.068963025613	22.1295029643327	22.0127557568548	22.0795948223861	22.0225451214571
P0AGB6	20.8666991082708	20.6920555978486	20.7954873912858	20.7321075398063	20.7545387818528	20.7356430170002	20.8313025935512	20.4828645862662	20.2459082232986	20.5350049721927	20.8505876781151	20.99953151735	20.8026778647076	20.5982829490653	20.5844578414227	20.8266008988126	20.7215805198313	20.314540377604	20.7467752398049	20.5921794305192	20.7990727075185	20.7771140453824	20.4042769423659	20.8826416577866	21.1474969655486	21.2327432050878	21.1484288477081	21.146405553235	21.2986777772306	18.5207421121972	21.087155508532	21.2792024130469	21.5557975462397	19.516753272172	21.2887757522589	19.0072344432179	20.7470494894239	21.0624373107864	20.8092682616938	20.7075738862448	21.0291213630882	20.5943949042305	20.7283342611327	20.8392618073614	20.3669595185478	20.744152748381	20.7380183490336	20.7232762069831	20.6864686380369	20.3166946037054	20.3209981717421	20.8099460332411	20.7723191683091	20.7490437615783	20.8696639675363	20.6018880295097	20.5705208811896	20.8181864898647	20.5270579407747	20.7426604065783	20.8127423204161	20.5449684755735	20.629299282076	20.6711706717209	20.6311952707633	20.6067944769057	20.7980241810291	20.7583587691875	20.5686628263328	20.7237786351334	20.6241361084827	20.7006764672595	20.571993204626	20.5643389590922	20.5995908559679	20.7888672087343	20.7833400855352	20.7195239945296	20.6344784346629	20.8084272346706	20.7132602107934
P15977	20.5291137420988	20.4615101495748	21.1313034883573	21.2419601776783	20.2252311088243	20.3333507202914	20.8420329197265	20.3938720556894	19.9352583923671	20.330173224684	20.4145038236209	19.7341887271229	20.5765167559986	20.3450023967246	21.1791143625692	21.1029236679082	21.2615990933057	20.944482251696	21.0900310728318	21.1875371423063	21.2915304764409	21.2156187467577	21.0699932045035	21.2386496280164	20.5400476520376	20.6064382631258	20.8111931098919	20.7245186021281	20.5007970081775	20.4416406945619	20.817562714086	20.6287549670869	20.4169914744452	21.0440320625588	21.2376083320657	20.6699310871888	21.3513784192387	20.4500343687891	20.4319288399623	20.5432205042171	20.5527942414537	20.6444709610299	20.5578423369299	20.6796404012013	20.8635025065534	20.5953510085492	20.6406221629656	20.8295218527793	20.9029897279914	21.4860700732391	21.3660511229772	20.394878289513	20.3617380447431	20.3703558153447	20.5623601672259	20.87639127333	20.8095379218787	20.710910447032	20.9659690371943	20.906709875139	20.987611796317	21.004803822529	20.9025692448133	20.9693657311218	20.9561531672694	20.5178311972332	20.6214889816825	20.5244612408822	20.5156994807902	20.6010502287296	20.5893984249441	20.7404058349253	20.668099321712	20.5828459000733	20.4482667018679	20.4282348985682	21.082412629413	21.0523300755084	21.1310090321467	21.1068322315015	21.204650847939
P23882	22.045862627065	21.9609121612313	22.0218063506173	22.015044276053	22.1724118085689	22.1203878653068	22.1608876636188	22.2655637206534	22.171159216346	22.3518812687284	21.9856692447564	21.5568184043183	22.0843835333159	22.2673993297221	22.098667493193	22.0737771859706	22.0437443245327	22.2911674330139	22.080324212467	22.1871041466934	22.026355520231	22.0167792321234	22.0710462129463	21.9588143969169	21.6070473624238	22.0966274628255	21.7765339610752	22.3844852296769	22.1693931568875	22.2683301510136	22.1218693145584	22.0371280480835	22.0166192241076	22.3324005198148	21.8542262165061	22.1298856291451	22.3039361892597	22.229636568032	22.0220919364932	22.1881059117067	21.9015270609632	22.2462226934822	22.1439900718179	22.0439833894929	22.1499387182773	22.0721654989665	22.0712686844377	22.0542826174378	22.0863034546583	21.9212765040678	22.052188006727	22.2417202977141	22.2953150239983	22.2748619130946	22.1322456726408	22.0098511220207	21.978813487698	22.0274440981497	22.0199753196976	22.0014015333985	22.058439341705	22.0140231378459	22.0368560480709	22.0206025684139	22.0027411293457	22.1531890739498	22.180737942682	22.1850948736153	22.1203329039846	22.1491005792821	22.1513259088347	22.1714742671842	22.1917823920159	22.1302860419519	22.1726339674966	22.1980693813872	21.8278017500198	21.9709504283356	21.9679739125264	21.9073790427663	21.9425363756609
P0ADF8	22.7647491702051	22.6029564518139	22.1840488170895	22.3941900118009	22.3617001715617	22.4584820923448	22.4854188946402	22.2110817522421	21.9798873991122	22.4236393844095	22.5331844153365	22.9045718858866	22.5334822032056	22.3340490541531	22.0755347947314	22.2852614140944	22.0061563952218	22.216208058715	22.3994500545293	22.19907926168	22.4268157748573	22.1394253503552	22.1238114845959	22.4047358931237	21.981968210877	22.4727991498646	22.2335120044885	22.6850125952095	22.5296168923803	22.4711246432312	22.5102276677233	22.5831526155615	22.5059356519312	22.0416588613505	22.2388683107947	21.9345683720522	22.3875117917926	22.6215397413371	22.4407687177129	22.4151535828836	22.1825898975203	22.5645157213336	22.3808359690462	22.2719663032803	22.4748528664643	22.5511117868901	22.3269646529603	22.2650516224064	22.4500923946897	22.1386859012761	21.8438242838606	22.3809494160152	22.6451435877744	22.4813909010884	22.2294292264703	22.2697392795871	22.3235927596946	22.3427482189014	22.2676428987595	22.3939678029865	22.3051594473777	22.3260987027328	22.4485723866231	22.2865619845835	22.1528484977392	22.4261050057322	22.45018085733	22.4824022222021	22.5814494106549	22.2035572495429	22.5175969176409	22.3859556516112	22.5600169306321	22.60439312277	22.2939790241841	22.4264757480396	21.9483434901862	22.3766274895634	22.1644871379115	22.0829742515484	22.2015106122487
P37908	18.2042899111311	18.4825051316964	18.891440283381	18.7286754941332	18.532032224782	18.1827911358173	18.5519637610396	18.7944512924509	18.8067679065314	18.5774786073576	18.34538312524	17.4494377816189	18.2457686007579	18.7944585154044	18.8176694930561	18.5796136059441	18.7560382555382	18.5388087586298	18.5473077775163	18.8859291662366	18.4852820603161	18.6045906126177	18.9144668081107	18.4361839121649	18.5798867036517	18.7430890467725	18.6040360287695	18.4473563365592	18.5578414046423	18.3849887892315	18.4446536007375	18.6713319002272	18.9151717323049	18.3887764670748	19.0113809430219	17.7986425394036	18.5775672109009	18.459181439871	18.2455942191514	18.4137020081082	18.3393934587124	18.6932243948448	18.4206655526671	18.2092795456613	18.902743338845	18.2937493570487	18.4354334513241	18.4845769120389	18.8299013339602	18.9081859164835	19.0371473671422	18.573265988991	18.4735804500602	18.5627092224456	18.3734166072272	18.629619354161	18.5888697027715	18.4926819926434	18.6730061693132	18.5519557410316	18.5219219860705	18.6299677558894	18.6053508014063	18.6077232389214	18.5983912343156	18.3383736431725	18.4368491062778	18.594038936611	18.4115249837607	18.5313474228527	18.4884916890407	18.6135723291435	18.5318747644499	18.6962383396963	18.5365313338063	18.5918618701162	18.3866905667637	18.5970948887041	18.5756348826849	18.4693377263103	18.7597450482022
P09155	19.5574511455017	19.459659629751	19.0474660383984	19.0684004861666	19.4164481055777	19.3403242069716	19.2226710675304	18.7070893179466	18.6755741584508	19.0679493351462	19.5409144515325	18.7345719036912	19.3041446817449	18.9893501646001	19.2028115818711	19.4078000076923	19.4597547568995	18.7101866900837	19.3507785904351	19.1019019026591	19.3123128778207	19.1774652550947	19.0304319449505	19.1869732146313	18.7931423989955	18.9413870916914	19.2155637252332	19.4865317145206	19.9272101102439	18.6013495146787	19.2425356491103	19.3410533799542	19.4490220293166	18.8282054294187	19.2787219860652	18.6650953183913	19.436082056419	19.0622133702263	18.8889166611725	18.9897832709252	18.7615295335781	19.3687835928094	19.1016064180828	19.0621068708457	19.368410409265	18.972145029483	19.1721174065168	19.1802195936093	19.4986300843262	19.5433974745264	19.4057253351363	18.8427166791002	19.1497184531265	19.1171054947109	18.8948335356365	19.2747488299271	19.2784111964118	19.2124491336606	19.281815262319	19.3191191914496	19.2543661876068	19.3007908567034	19.2166128060783	19.1875121332595	19.1644464281473	19.0506235088298	19.1566676353955	19.2723025094813	18.2352601039186	19.3174763308742	19.0387460682336	19.0443302289869	18.9952618339709	18.8343073321835	19.0653757599234	18.9587921637673	19.7801322515755	19.1746952276269	19.5981569817721	19.4347055348677	19.6390597343899
P33937	20.0079872788213	20.1199105767221	19.8467632180267	19.6422841447371	20.1545028519611	19.8994600268737	20.1982629948664	20.051813446592	20.8170072396208	19.6920321996442	19.7427483934598	19.6735960943795	19.8234343171404	20.2677689536786	19.8029247272059	19.496105844411	19.5583746571825	19.7628376896429	19.1687932372024	19.7883158306757	19.2532241379278	19.7393123891658	19.7780663544739	19.3646933356569	19.5688692739339	19.5371749905493	19.6956687205224	20.423125492715	20.0349964526176	20.5535161869692	19.7556566656895	19.8072006801023	20.140666097748	19.6760351879519	19.473544430249	19.5252692875234	19.4521456676322	19.8752198941304	20.0542621394502	19.7719709826617	19.2949371011372	20.8247774617928	19.8448798251527	19.746117182462	20.6773897890141	19.4617218238178	19.6678755019551	19.6880939155481	19.400432248218	19.4698503845112	19.6851000485218	20.4585316054781	20.2295180039488	20.5049876749804	20.0790721161606	19.5586576112815	19.4992968730831	19.3510619988043	19.521356388808	19.5078624782603	19.6895140471054	19.6943177850095	19.5493749083132	19.7298331776114	19.7987782812954	20.1092245124028	19.708711313889	20.1389668392573	19.8606879640135	19.9077328391477	20.2407345861187	19.9115473524695	19.82186973843	19.9820697330775	20.1345925015598	20.5478440537741	19.2059527729044	19.3111121458707	19.4778399827638	19.4447711270122	19.5869545122545
P0A6F1	24.6333780445921	24.6570381167619	25.0756589513834	24.9943440535775	24.7999621867552	24.5270648657605	24.5640511328828	24.6185694532625	24.5880254175149	24.7730607597829	24.5311004254978	24.0686473583342	24.6975886455676	24.715119511248	25.0657995198069	25.1133830490626	25.0985587557616	25.1319015996022	25.1878185480019	25.0798427991041	25.0313049185724	25.010074140363	25.080780982362	25.1235882936078	24.7190351748327	24.6879739363681	24.4718938725218	24.7381065028653	24.8250600259278	24.8143057863258	24.8427307339243	24.6194879394511	24.8807710924841	25.0479801523713	24.9239978001443	25.1781892350617	25.1740760760199	24.7278675705176	24.8551753537775	24.9116487658572	24.4507250942077	24.899001637842	24.70735252855	24.5541370212547	24.8245944510455	24.782501596364	24.7164486021208	24.7124208437101	25.0226596079563	25.3012958360575	25.2980569827525	24.6387067919169	24.6762718945398	24.6472682574869	24.4776861706444	24.9799440831203	25.0795370962927	24.8847353755894	25.018948796801	25.0235670151677	24.9127882964003	24.8806285314447	24.9221103805145	24.9691001474732	24.920529731355	24.5723408869819	24.7193079843865	24.7403677187852	24.6751453560847	24.7563808381544	24.680177290761	24.6906833901786	24.5988771927262	24.5972210693415	24.7496840502098	24.7941140262902	25.1037921036967	25.2411277611016	25.182297480136	25.0318610466564	25.0431261472199
