rowname	Clinspect_E_coli_A_QC1_Slot1-6_1_8640	Clinspect_E_coli_A_QC2_Slot1-15_1_8649	Clinspect_E_coli_A_S5_Slot1-7_1_8641	Clinspect_E_coli_A_S7_Slot1-24_1_8673	Clinspect_E_coli_A_S20_Slot1-20_1_8669	Clinspect_E_coli_A_S23_Slot1-8_1_8642	Clinspect_E_coli_A_S34_Slot1-18_1_8666	Clinspect_E_coli_A_S42_Slot1-21_1_8670	Clinspect_E_coli_A_S47_Slot1-14_1_8648	Clinspect_E_coli_B_QC3_Slot1-23_1_8672	Clinspect_E_coli_B_S53_Slot1-22_1_8671	Clinspect_E_coli_B_S66_Slot1-13_1_8647	Clinspect_E_coli_B_S91_Slot1-25_1_8674	CVT09_QC3_LabE_X025	CVT09_s3_X002	CVT09_s10_X003	CVT09_s13_X004	CVT09_s16_X005	CVT09_s25_X006	CVT09_s28_X007	CVT09_s31_X008	CVT09_s36_X009	CVT09_s41_X010	CVT09_s59_X013	CVT09_s61_X014	CVT09_s73_X016	CVT09_s84_X018	CVT09_s93_X020	BBM_673_P283_01_VEB_001_R4	BBM_673_P283_01_VEB_002_R3	BBM_673_P283_01_VEB_003_R3	BBM_673_P283_01_VEB_004_R3	BBM_673_P283_01_VEB_005_R3	BBM_673_P283_01_VEB_006_R2	BBM_673_P283_01_VEB_007_R2	BBM_673_P283_01_VEB_009_R2	BBM_673_P283_01_VEB_010_R2	BBM_673_P283_01_VEB_011_R2	BBM_673_P283_01_VEB_012_R2	BBM_673_P283_01_VEB_013_R2	BBM_673_P283_01_VEB_019_R2	BBM_673_P283_01_VEB_023_R3	Ref8537_QC1_20230414_1	Ref8537_QC2_20230414_1	Ref8537_QC3_20230414_1	Ref8537_QC4_20230414_1	Ref8537_S4_20230414	Ref8537_S8_20230414	Ref8537_S11_20230414	Ref8537_S18_20230414	Ref8537_S21_20230414	Ref8537_S26_20230414	Ref8537_S35_20230414	Ref8537_S37_20230414	Ref8537_S45_20230414	Ref8537_S49_20230414	Ref8537_S52_20230414	Ref8537_S60_20230414	Ref8537_S65_20230414	Ref8537_S69_20230414	Ref8537_S75_20230414	Ref8537_S79_20230414	Ref8537_S82_20230414	Ref8537_S88_20230414	Ref8537_S94_20230414	Ref8537_S100_20230414	20230516_EXPL1_LiSc_SA_S610_RT_25_s2	20230516_EXPL1_LiSc_SA_S610_RT_27_s12	20230516_EXPL1_LiSc_SA_S610_RT_30_s30	20230516_EXPL1_LiSc_SA_S610_RT_32_s38	20230516_EXPL1_LiSc_SA_S610_RT_35_s51	20230516_EXPL1_LiSc_SA_S610_RT_36_s56	20230516_EXPL1_LiSc_SA_S610_RT_37_s63	20230516_EXPL1_LiSc_SA_S610_RT_38_s68	20230516_EXPL1_LiSc_SA_S610_RT_39_s72	20230516_EXPL1_LiSc_SA_S610_RT_40_s80	20230516_EXPL1_LiSc_SA_S610_RT_41_s81	20230516_EXPL1_LiSc_SA_S610_RT_42_s89	20230516_EXPL1_LiSc_SA_S610_RT_43_s92	20230516_EXPL1_LiSc_SA_S610_RT_44_s96	20230516_EXPL1_LiSc_SA_S610_RT_45_QC1_LabD
P0AAC4		20.58277593925943			23.17894339717168		20.451764346699363	18.40953964376853	17.725471742920043					20.15807970858365	19.50098212552305	20.101178120013103	20.160992370717743	20.249070240298664	20.165015604222297	20.400427986992177	20.07021164592405	20.214107102545817	20.016413000962856	19.694842212032132	19.928711226995027	19.779952669556486	20.250151393836816	19.80338469493612	19.793988295198474	20.152417650557027	19.760576124835115	20.22760940098272	19.80920577229152	19.97154543134046	20.223598019773775	20.155617326851257	20.21972407634668	20.16609660167537	20.17098003432594	19.957351370153443	19.88093937035091	20.15495765702027	20.418230282570185	20.547420590102664	20.172368389968653	20.432358745648923	19.96161547467184	19.80604099573794	20.52951394320435	19.680810670855585	19.18025809548336	19.822963226906573	20.201728254328348	19.66375500217968	20.39643587623363	19.59959326872001	19.625491890214143	20.52929966973879	19.65349959252165	20.16045507761517	20.220751882463432	20.12044134592049	20.416938989377933	19.559250899105884	19.41936482032853	20.229473096072617	20.27586009794373	20.245040616123813	20.07153944924877	20.44090090418588	19.93312090666724	19.980982046357745	19.69268577272395	19.94403518667016	19.881385893552345	20.042435283408555	19.89809244724894	19.81851517274002	19.611536905777356	19.98640517200862	20.1190191421659
P0AAC8	21.34752286209509	21.15222035166521	20.93200045771184	20.52049603721175	21.61194463271197	20.409566402933773	21.683570805944413	21.34032776471051	21.65467207427476	20.83727736115649	21.6628718256106	19.81770548440253	20.87964364689174	21.055094809491614	20.96469919957896	21.27928381885762	20.884858888589527	21.073387996415065	21.01042585113536	21.07240688609885	21.17371309035275	20.859373033880797	21.01926140117768	21.02295408702475	21.256836297748062	21.25563672638019	21.107536363607444	21.00923173266813	21.498063777271582	21.091738311022787	21.01915437763678	21.00099892165094	20.91912415086445	21.26776478655707	21.29353733278361	20.000973602732923	21.11689396916408	20.98928453407251	20.87823322216832	21.130728616283363	21.18566214056235	21.30496017160911	20.827680158615365	20.75512941497381	21.432744505073178	21.140569254663543	20.929992985999377	20.404298964251467	20.96616973751587	20.849930465844277	21.411681314579315	20.533505789491336	20.75557100200381	21.754361567780126	20.71195148370464	20.81107472011483	21.626128270353007	21.42562285826242	21.077722368433232	21.506352290350936	21.421359955042146	21.221708919144007	21.288758506294503	21.024407742263534	21.34975082731918	21.11209260616055	20.84272143969569	21.334351108668976	21.12268016934085	20.89589856103853	21.29286305598933	21.254608523076087	20.83622567987831	21.24664376335176	21.371073548719732	21.30883811969193	21.10053656190585	21.215852959131027	21.23157192233413	21.19143441083238	20.633207128631568
P0AAE0	20.6191595962339	22.245159340886005	21.466653560472917	22.032586218729907	22.54974875451881	21.1627893340807	23.08881183053404	22.141297149697365	21.89052082804932	18.008165263096828	20.888454604222268	18.515567514321454	19.124187885151677	21.441582567440705	21.000301115855407	21.518492599413012	21.61062171382516	21.333131637995447	21.784853838591843	21.67963978517401	21.656321865238827	21.419813747466552	21.38307278053488	20.129369691483017	20.012236589736997	20.02990893352388	20.198526406400624	20.1076020689486	21.37237443555945	21.64253131746905	21.342634492768752	21.431269641409536	21.207671416659696	21.28251901493568	21.528120262695865	21.469653432254205	21.58171226810419	21.540137593767152	21.53249663295925	19.86789919532207	20.45736192884904	20.370511605683088	21.13576964394524	21.407882583708908	20.23572316597363	20.295776868212037	21.433280580041163	21.19001561013105	21.54420416083004	21.50031416522947	21.34408284528437	21.54210649177763	21.13311719750733	19.598677739251173	21.503215948347943	21.60530351911064	20.44000222956225	20.431539865025016	20.33313743638228	20.26741045411281	20.41231267508467	20.33420263395997	20.234258874982952	20.242603894695808	20.38717769432684	20.316365262123256	21.38981285275005	21.365523824547186	21.19618479274305	21.705581259933325	20.19545799235368	20.35175378334636	19.753259459492654	20.16323372005552	20.2289372325272	20.040059284298344	20.15776252254216	20.089246313575156	19.93378213138525	20.29036788726863	21.419163526060466
P0AAF6	21.250146238850924	21.462188304155493	21.423688227288952	21.57545054159543	21.37980220424821	21.588533027615863	21.52745311304646	21.36392248707533	21.34653797330011	21.289898404567985	21.4361519901726	21.181029466397757	21.49633486786035	21.480125021839918	21.602565322593488	21.28830685388593	21.47488544835234	21.57778277534755	21.492906542513385	21.596678244126835	21.507557293129437	21.48208496633967	21.57444071080118	21.15094736507752	21.22270597870372	21.2236796473992	21.10513872222209	21.29193850424438	21.308272361733973	21.35780934192096	21.51646189727493	21.35454092306078	21.76568410736369	21.416572889550302	21.261347608705563	21.491355193883777	21.28768866581575	21.40292919284573	21.46109365934864	21.53272092818103	21.38965687875851	21.41562303407271	21.720482995324303	21.625505179497235	21.383481129655998	21.31829785695836	21.307455446056785	21.49194159210169	21.608833976636937	21.52888940967814	21.3323621280976	21.37485999104064	21.49501122326006	21.21294184522894	21.482484336636343	21.35075680241876	21.448812154951455	21.322197611730648	21.167426219046757	21.262509871237928	21.094606111014645	21.20002968469585	21.35579117543883	21.40814877891473	21.276511260551413	21.237941824641176	21.544298595201013	21.42980970820023	21.59037074295912	21.593278005171115	21.20710923130889	21.227064462547567	21.26738103076384	21.254422030713343	21.15080059310805	21.23668076301137	21.26696814058686	21.28206940672788	21.35071625736664	21.298598947935236	21.487786943841197
P0AAG0	22.709048851327204	22.801334671576107	22.91231518361534	22.870416515404905	23.19272024813403	22.97485151011675	22.89251046232016	22.926047144904025	22.865729375387357	22.36331170624247	22.66017227897068	22.39111426575877	22.349052492907724	22.85221666470951	23.096756249131975	22.77506966832488	22.93243278933257	22.91065459850875	22.879022967719465	22.845683223999885	22.84635473020688	23.0606738077486	23.02272765264839	22.32831266099933	22.31459920174669	22.426323296361307	22.43678808839531	22.54802572397107	22.886503037650147	22.87963134636875	22.969820680960236	22.43685350007841	23.120277736483423	22.89075265253787	22.6852167565689	22.896827622302546	22.835045502807244	22.94568880041995	22.95053138489656	22.44011427242465	22.50952009731904	22.75915964157364	23.13814887033439	23.090896870116097	22.6955979217818	22.6601134784594	22.98439448430971	23.1532099053682	22.888228467454304	22.56632178954895	22.47448394555865	22.741882687010254	23.09352932035589	22.214335193539824	22.99834270286005	22.82989914671262	22.6286573291763	22.607985967746828	22.54592564392069	22.14594867662012	22.449871312303173	22.29244399256875	22.597024079446363	22.80843290742396	22.42937415640949	22.36915055664445	22.96037396609045	22.91737734170165	22.990798692195284	22.88363314730332	22.449229321457185	22.437821375097787	22.32904763259969	22.452693579913905	22.458748944397296	22.43110081569251	22.43226673568496	22.400223773905083	22.46608432753711	22.66853270813661	22.951675571570405
P0AAG3	19.035697797032324	19.9142697319674	19.391317169867897	19.55495557358907	19.865077184737032	19.433505537781333	19.782656818295607	19.56651590677312	18.968301043020467	19.09748124117229	19.151285209353272	19.11080020031616	19.057524375571063	19.571717397183274	19.707983252573325	19.2758547181395	19.83415256162137	19.36044909056039	19.512375638149816	19.31377590030284	19.40006703093736	19.75728411772846	19.51277690135778	19.10529127757832	19.023006489928083	19.166867347265946	18.87089488881192	19.09443904238984	19.264545087778718	19.440345634894644	19.562787276529544	19.71572652281403	19.432498076386064	19.401767226035386	19.62804354814726	19.481206314569185	19.58495383900146	19.535591045706106	19.578106203838573	19.031154749932707	19.208625558230366	19.0580066381248	19.5539049292854	19.58487706734595	18.49539207396233	19.008987806255647	19.533516196022376	19.842741517845248	20.097747631362864	19.31028348861995	18.73995286919218	19.62502395135736	19.85502270583924	19.34475794252326	19.91544747805453	19.39177985239456	18.95556214148202	19.148232396559287	19.103545732123912	18.50246464003096	19.469882399604984	18.779659869454463	19.220765081229658	18.8484447286586	19.320719450275988	19.28186243113452	19.39637892131169	19.46267236340407	19.49473217747556	19.5975330860324	19.10918187973797	19.00101904944461	19.272895030590657	19.17307928820035	19.065658797081877	19.06608081775581	19.05565977117469	19.07891400309108	18.944884180245364	18.9478237859246	19.489769169769897
P0AAG8	20.69460646656605	20.742993428299545	20.99971568956413	20.38475172461223	20.843168841125483	20.27906417116826	20.882518769363383	20.757845695041915	20.72102345746989	16.49923153732172	16.48690371750338	16.607558406108417	17.35283540900732	20.67253972990001	20.602015468432427	20.471267192491275	20.828785373300363	20.666851723730677	20.880415222901437	20.719777117534623	20.52571566500515	20.565274992361804	20.638302180271		17.01798072265513	16.888797218076743	16.872487130905867	16.400233342023956	20.61287564285138	20.667268085521947	20.76410614983444	20.93103060119248	20.45027410481245	20.59622413114105	20.93863310927528	20.69880725466785	20.737314841630877	20.759079245071693	20.81031205282399	16.330452365283044	16.711441163136993	16.04880374498481	19.86903492289002	19.75695691002681	17.916711852407722	18.15376588445137	19.625723261443657	19.715404040521506	20.15742370858453	19.633292630364856	19.183807573398187	19.787200323067967	19.946779184494915	18.874953887831072	19.957083890084004	19.662351484610365	18.29375068311745	18.172979968613262	16.44817738227186	17.89371783457953	18.67593381696937	17.974381313208738	18.143309111639702	18.78007179581482	17.072965350710223	18.5874886317728	21.249926105648136	21.218187645882693	21.24776247853676	21.45218774715828	16.98577183877473	16.859598602584597	16.531955286665998	16.96864213585605	17.204143942709884	17.270137225956503	17.057051583063036	16.968850234380213	16.089970988723515	16.071429454149886	21.235977100112
P0AAH0	20.662177093345093	20.734803877790643	20.69324737667024	20.3766192343389	20.66807929908289	20.26105418193329	20.859523627226565	20.10887535027492	20.435922962166018	20.61714990376143	20.080567829884277	20.2891310295242	20.31641921164224	20.344048090571835	20.34856475345196	20.201992415086007	20.493395998662816	20.52422869924563	20.63661522933353	20.518006883674392	20.42991106233945	20.41471592887584	20.455480463307055	20.501006856164743	20.63517711678652	20.508295989126413	20.54062131874937	20.515078734620776	20.0953752700038	20.344244787390267	20.49637042256813	20.449313297013468	20.39804922326342	20.42183619379042	20.594341539109145	20.40278897021069	20.462371184222043	20.42329908554709	20.554044255756477	20.55649609540084	20.762762757127867	20.528287370811924	20.606038396420065	20.564594751575235	20.386762751243307	20.57582940483762	20.255983863451988	20.163711558042078	20.932478656535874	20.48326944244276	19.870682965797084	20.52829283068727	20.57964315510256	19.88504204737616	20.62964278071657	20.634184390652152	20.482773387358364	20.68393541013113	20.504228511477454	20.20169136804005	20.780327349168665	20.548839311109216	20.670858548347024	20.52917048825492	20.371653463203945	20.69318791629703	20.379201321846985	20.386065949470705	20.328094817385377	20.67376543136352	20.5478039959335	20.509674123816534	20.549104425705323	20.583403252673392	20.43016866503219	20.569288305570424	20.550268536830508	20.51825366954602	20.45294521674058	20.47495105329573	20.43340013012849
P0AAH4	18.581624650924525	18.663195058912443	18.386377679335315	18.845804068825423	18.87120616909238	18.76192084699739	18.36478474711032	18.680205453076866	18.600302934205587	18.442283191260472	18.65820123577133	18.409962820674764	18.855285724673458	18.44847025558928	18.74841352256852	18.158339600156022	18.641363841698155	18.65318529818051	18.501051596628592	18.16639851415799	18.25144566509547	18.79847860753709	18.534720624280435	18.930969502665192	18.85768150667089	18.747756719272974	19.102346365447364	18.929639663898	18.52417759339749	18.396248457550342	18.58205613166266	18.50951113843452	18.84282180361738	18.411204174024306	18.462175016015948	18.865870119639972	18.36637766968581	18.46569996127773	18.488578257206548	18.80688672847176	18.791754424406857	18.89352306383141	18.57895665954734	18.920612242773288	19.042988893556053	19.116323808394505	17.893626295162072	18.11046077216569	18.918337580189785	19.00559168761829	18.790595087669185	18.97334860067447	18.59492698492392	17.403421553650528	17.767053311243984	18.84774440445923	18.842820514344524	18.96849637063854	18.915127083261048	18.41265773820037	18.68004704484227	19.08965441967591	18.7059085584509	18.815533722044005	19.060772007454595	18.734275094895597	18.71187042322069	18.57875610880516	18.68663177223511	18.665121511334952	18.720749891877237	18.63951119616384	18.81234390146586	18.8326484371032	18.76667651780496	18.757818909498795	18.753704039444024	18.766472941795985	18.7408901922959	18.739766842662377	18.593376575240427
P0AAH8	18.837999556142258	19.362168936031978	19.05184242679224	19.24151261355229	19.25383668152493	19.17782001088797	19.41718777475883	19.032380020323394	19.27318186701083	19.62813901261311	19.43914751797009	19.17914512191368	19.54706891405842	19.361851218812568	19.332617378808425	19.278466866558947	19.17903621835005	19.362052493317485	19.35189020662965	19.24241608241443	19.25795300123132	19.178719515651213	19.260088049436604	19.191540362729626	19.248563852903104	19.149158594288384	19.47086404903065	19.151456654711826	19.148192262108186	19.08001407061236	19.20723743711701	19.20383772698448	19.37021397667269	19.172416084949905	19.17740216305809	19.31492261543656	19.40883423831119	19.359899904277523	19.23785028111838	19.19340495394926	19.428767399092926	19.24746570163873	19.31183339788428	19.321573105550485	19.306869960317847	19.445187133725348	19.42269436767052	19.25409768976293	19.53372847909312	19.370241307468213	18.82052083617406	19.290732050759004	19.45866999666277	18.08020966170273	19.723808893677365	19.168901197053287	19.567652829731955	19.51964124782767	19.509011731799767	17.9741911507773	19.713122935350825	19.33107833229261	19.498481088410607	19.556264273967173	19.21577961509296	19.50863781277883	19.16146034753049	19.04342118169209	19.257499106544675	19.23526355770525	19.42511547289748	19.283897025653587	19.50860470426036	19.313011645237424	19.38707833934145	19.363848636705157	19.405107624036575	19.391472522473684	19.346217155579712	19.358217929709696	19.131771575172635
P0AAI3	23.50377544718896	23.49403563312484	23.52376983478732	23.438850296121057	23.529380505172007	23.358554846368435	23.630511755434128	23.511902826065693	23.433137308667447	23.18338089364492	23.75038155270989	23.36163578076407	23.500946166329783	23.39545832476321	23.37874226361112	23.484593987299423	23.469710723510413	23.472177426432197	23.492708904706365	23.496493679487305	23.49355791336723	23.500434041813456	23.53303971341816	23.50947440578813	23.51412306341257	23.536519492956163	23.446579684391747	23.500206968508	23.32020318243897	23.409552516071976	23.45710496644601	23.358205441010288	23.47988558794514	23.35077340514496	23.35459681292516	23.646252589862254	23.353187883802654	23.394938899136942	23.442430007250216	23.55816260149223	23.710977481220585	23.704052839362618	23.372587116774582	23.485725421073766	23.71609763692417	23.681385853196662	23.429102476227413	23.26588100502157	23.538684275380334	23.599623585382176	23.73166150940064	23.555523592468084	23.2272256253198	22.386755903713563	23.32960875116663	23.560977704056924	23.619549351943668	23.547632421198895	23.60445499390773	23.86619205697185	23.55541809760274	23.717163731687517	23.522704071305604	23.51952777926538	23.743452112754117	23.4657578922998	23.595553309449908	23.42999485427934	23.521840104984893	23.55082431106409	23.55089524873933	23.568556158086714	23.44901425579416	23.5707757592679	23.521948669441453	23.51709873392304	23.561954227171466	23.50754705735257	23.510023010129967	23.526356716803065	23.447163196351053
P0AAI5	23.319187601721275	23.260046929140938	23.39466992894273	23.22399207082531	23.280668306433117	23.05770264016215	23.302926833574016	23.114447280989506	23.161013857210147	22.62925685462941	23.31533607939232	21.80121304329652	23.195890222850533	23.01796913927512	23.10859423665953	22.81844796192163	23.137558429809047	23.0021206957094	22.979599783429972	22.92487283998912	22.83769938093615	23.1272943946532	22.984959580240645	23.273037684181336	23.23719586952076	23.28563163074809	23.2567505142698	23.266681660515147	22.85710269288103	23.020723690790927	23.144531129507605	22.788659397740798	23.064508833941044	23.019665472552116	22.89733747891636	23.222671990729303	23.039084046631405	23.09089417122367	23.10060383657764	23.11680560336908	23.40663641649986	23.23392655815781	23.107541901808546	23.070761084511567	23.19851371397204	23.275909746429555	22.934337006700748	23.10267839298792	23.062677597445006	22.98396388859651	22.738410850991624	23.09260572744802	23.068755321244247	22.63490988986268	23.105937681619324	23.07556944044944	23.13462429552328	23.228880564275816	23.23665328395022	23.1263847378955	23.24574436711663	23.15734124348865	23.187175610464227	23.19790349991009	23.2585125099188	23.198953475683496	23.03239213696375	23.02604009193516	23.06106596530369	22.937700814884685	23.192704651870137	23.16818497446716	23.131473449414862	23.21663157594417	23.228143376888475	23.15590560171011	23.17687593436457	23.13551291545316	23.17479317236802	23.13782769181776	22.997266135122477
P0AAI9	24.606020731475308	24.45535723522064	24.45752117261201	24.332608453794844	24.484435726980497	24.22861012421309	24.526181469572496	24.49344253595361	24.68197133510282	24.08099820667554	24.457864541180086	23.94902053326449	24.08625154161005	24.30655736500605	24.438097488333376	24.411711595820343	24.44094653580205	24.41954950413056	24.37537878015232	24.373274721843316	24.4162929373634	24.44903202149457	24.426016500782627	24.271856940796237	24.38194671192036	24.314202949805303	24.25075439527951	24.294443388795077	24.434361732496207	24.38409816419144	24.377040679950376	24.0403234387734	24.54403560955732	24.362793186878704	24.301869037906588	24.457284241727898	24.337021737283585	24.326068307337703	24.292968170762123	24.413944337286505	24.40791585595482	24.58348329126493	24.489627481208235	24.29675317908174	24.41028059014415	24.26206319545594	24.326885168217053	24.20928823035393	24.241440530957924	24.27319272157702	24.2238661482504	24.369008914866825	24.19511114986957	24.466407762751302	24.329737102612476	24.433479612560244	24.48109708892813	24.48202792522188	24.366004196445413	24.429960535917427	24.38195897425865	24.49460931586145	24.38837268380584	24.393113763962926	24.3459223614632	24.4671301222648	24.386494828580982	24.48707908377205	24.46124340848952	24.266060728808203	24.29981301074919	24.40890895906971	24.340880740285144	24.27150512427336	24.31321467197793	24.38506942208844	24.25532581749575	24.322761138093945	24.36704570961415	24.388751082519622	24.4224578819025
P0AAJ1	20.45982631284816	20.978603272903385	20.73390418144937	20.99610707300211	21.3992082670153	21.09225868911396	20.145360874862547	21.03561929918054	21.052013833405624	21.377256912007507	22.08314857368844	20.573801091221984	21.298237451904637	20.96780686857824	21.14112195853421	20.349318936148627	20.7521444564116	21.35567611126144	19.97172185513942	20.361385916534125	20.5768401879399	20.780522523606702	21.20429082693742	21.446519701086054	21.427226863936685	21.57989367666036	21.76052746259189	21.88389445577993	21.34058058623546	21.103298839124705	20.60784969205768	20.00535686299165	21.42960725589096	21.106590671540737	19.93389059916464	21.02008931475365	20.780673464909192	20.776517638553344	20.781517537326906	21.40964444003125	21.28195004425109	21.64893009228764	20.650334031957563	20.2785174316912	21.840314947111622	21.23027510126309	21.31292988266282	20.693678977724275	18.959964476751423	20.970106590430937	21.732613631222826	20.64580273458659	20.58857382077368	21.182806862006814	20.596191110484973	20.9397431701566	22.249886714111085	21.75910999545617	21.472732517496237	22.030300469473595	20.70290717278921	21.552105800786585	21.32743311757332	21.980701502618068	21.84559898265764	21.459922580731323	21.005676734330734	20.878288560481167	21.197283088035075	20.021188265165065	21.188529427186364	20.997159802800574	21.410961077656715	21.278385134710607	21.49533441785977	21.81978055831981	21.68421155599959	21.65974663046228	22.071472533816603	22.05276080680833	20.683519133367557
P0AAJ8	19.902365284048468	20.458190566382363	20.262738844698653	20.925145815068262	20.787184785254247	21.023772747747174	19.944429084421856	20.150978030056347	20.77236707319628	19.9269370725478	19.634502410996127	18.94131566838365	19.218073533083487	20.22630170556341	20.41817789466577	19.779324080586616	20.12809308897928	20.500668822261435	19.67455805890497	19.92609889855449	20.180699554128108	20.177118826979303	20.85103591509396	19.35000678669397	19.942609617948506	20.34417733216126	20.197339231143385	20.2886570561238	21.086631622296157	20.838611458711725	20.09498288611861	19.393059068095194	21.19825619997735	20.661727017021448	19.763892890443465	20.452349746260484	20.42694503596948	20.37837052726093	20.18916562638529	19.51569711307176	19.286186288226077	19.705581742304787	20.40098846018736	20.25278536756144	20.10715981084072	19.738702489868665	20.34814889075933	20.43908220221804	19.82408377815031	20.118943276435783	21.157332824334155	19.894624043869435	20.231958664663296	20.739047049527173	20.116869018903245	20.20001789858264	20.05005440096638	19.91167518974008	19.464663189952056	19.551993924989095	18.92146507836857	19.77447475457508	19.71627496634172	20.123240082906094	19.859302163578235	19.499503919525743	20.852032178296984	20.72681715710544	20.886775789224565	19.81910971772804	19.29452225278368	19.26801999830396	19.22601439683289	19.383863002016984	19.53539349275679	19.826266025796706	19.600138775413487	19.68246810622684	19.988669018705234	20.134841257718644	20.343191269857165
P0AAN1	17.798704132785005	17.061257589196803	17.304166638316623	18.386374808779355	17.390720495807752	18.38104981712806	17.381975831404574	17.849508737687458	18.35811252283338	17.281031818346897	17.46243992440659	17.243948107927892	17.826752354934357	17.511453261125293	18.159650142045976	17.229665593791143	17.853486763443925	18.202375673488305	16.95503627342129	16.69548945691443	17.735497452335316	17.89131192230337	18.459051385733908	17.787992283314715	17.323000227891544	17.603471137343746	17.822912031017665	17.852632938930405	18.054653314396845	17.672053224375325	17.30813719083001		18.8917001499889	16.87709279528169		18.04930722999133	16.345194377964702	18.461735218816663		17.73609430126333	17.360445413154828	17.612645799944715	17.799282339807814	17.353053337705198	18.37054382445964	18.34371281453303		17.18424330445144	16.84097459757625	17.81516075820103	17.62829786250504	17.790972777593364	17.432183356447894	16.256293131303703	17.71516412329464	18.13079800262525	18.455697329534065	17.204887033865894	17.527083580839484	17.33549803928245	17.689590203987358	17.476391750373473	18.245472830711595	18.008357874345396	18.33116312501228	17.689361619025966	18.10628719468467	17.945974869947104	18.276420779837245	17.300578757375746	17.25648711935867	17.38668354478958	17.425992105035306	17.333382011052954	17.67381714414005	17.937812281028332	17.53482064168058	17.649458574689703	17.908103381210115	18.012632260631293	17.523279244632697
P0AAN3	20.429412670813463	20.718524400899007	20.736892958692085	20.860622572909023	21.11449413832725	20.79293677552598	20.424231828507217	20.74668355614714	21.1033539202972	20.65287216228513	20.51290705768555	19.777908880199348	19.95719946514081	20.867658809843974	20.85584808469856	20.63992463473322	20.756410018555155	20.702771924055646	20.46673214245005	20.3720631932422	20.5470633794712	20.80366181609645	20.99020857274199	20.421499686728044	20.06161764086076	20.4384364342018	20.388686371629426	20.57133620717384	20.947476193683105	20.890936797598048	20.832329058181497	19.885668625466028	21.42274126833204	20.76008266018821	20.077278112357515	21.08679104944208	20.64406439939776	20.7139019162534	20.66474944795468	20.46003617548055	20.08418860188504	20.464633314885976	20.594196250775376	20.633870268013368	20.707222309475604	20.207318062308524	20.91083021340228	20.84153554507364	20.295220340430603	20.571981451006792	21.040757528744308	20.58842709672514	20.87021868999157	21.014357840036567	20.644903001902705	20.725904212324288	20.44494667046046	20.36261237099704	20.099559474892693	20.476257682342307	20.025911738746476	20.209573117482392	20.3401796871184	20.626536514617897	20.29984143214088	20.13838084962868	20.86858627345434	20.712415260641716	20.950076977064207	20.15277760141722	20.190752714930568	20.15863195805246	20.35528299184652	20.26984378480969	20.346767171043545	20.532762503152483	20.272004521155992	20.256072846113007	20.62066039914224	20.6566505449212	20.610973471569764
P0AAN5	20.61928795543311	22.079334733222588	21.39391386442801	21.95740566019356	21.711944587250976	21.80005414532517	22.204259105151834	22.02587494158373	21.381893581709196	21.02951874511181	21.38308131902164	21.47704931288269	21.517138671139985	21.76956090242378	21.46349335209481	22.391206105742032	21.67434945635929	21.705737783713104	21.9850107118689	22.05880473801308	22.0496764286164	21.394448446869376	21.4426167489121	21.140815543634687	21.31820713846756	20.953109196404508	21.21703793993903	20.95420260043854	22.31387885358195	21.818329480671107	21.58947761768828	22.332434631282734	21.334818710837546	21.915216726146088	22.469789208935893	20.821062531184783	22.23302497680403	21.714896004173493	21.750248254600056	21.0368344496551	20.93443513105727	20.677194417762458	21.683969380983783	21.38554961484332	21.22164146269084	20.93084119819686	21.65829757587783	21.330330132067573	21.913529604288136	21.648421819091936	21.73053851555229	21.70866707841112	21.667537661363355	22.63737083624825	21.7558059496901	21.629006024205253	21.335500198793056	21.51971336255116	21.151102953842752	21.38981116304372	21.20016718744003	21.262353303632374	21.227567707144612	20.909902238473315	21.03993145821452	21.312689225869264	21.543990464951733	22.05797872643473	21.587385874261784	22.099272588007366	21.156330390317528	21.326559376192236	21.14883751417384	21.104428783711715	21.195521760706438	21.240648475021988	21.23083233758697	21.109625261486823	21.17628408954948	20.99819388098497	21.568640448759464
P0AAN9	23.601276344869454	23.41663438893911	23.162429527587708	23.288483341181788	23.26581078036782	23.79343425923281	23.40849655126681	23.21306194071504	23.498860769386138	21.15582038287898	21.949323811192883	21.490292820187296	22.28338627747071	23.31667798468665	23.466861310380267	23.315290913758197	23.179138018436497	23.22768786137613	23.074811006497622	23.19801967410788	23.32245305215033	23.05288161749569	23.41450871287825	22.000711967294453	22.014031464898054	21.986662531702464	22.104319633217514	22.13123734563238	23.72664089029301	23.4864608871741	23.312345986966125	23.346615958830025	23.444541772842285	23.18938714921729	23.12060613313379	23.01632100187469	23.2426184359631	23.26168334690436	23.0028691682176	22.37610593782714	21.74481015859822	21.827552627198585	23.37739319669999	23.23777974789822	22.0578021258904	21.57696536916277	23.53131311273956	23.478241365842244	22.970796067173392	22.856865310135003	23.118369007070285	23.20719668338399	23.34648905742814	24.323156402313646	23.18333127850636	23.073526042602957	21.956897261397604	22.320294314465887	21.97455968485884	21.851475111209982	21.845563262136537	21.962474608007707	22.024663676394898	22.162213855738248	21.814562858307205	22.083853391466896	23.173043079849407	23.166717866977653	23.07544219903924	22.98532095244005	22.149412610791504	22.078780652358	22.228229095691496	21.90356245528323	22.057745203327627	22.30574378286149	21.963230063848226	22.00582317969909	22.341486237795724	22.097182346564672	22.832715667498505
