"rowname"	"DDA_APT_D5_1"	"DDA_APT_D6_1"	"DDA_APT_F7_1"	"DDA_APT_M8_1"	"DDA_APT_D5_2"	"DDA_APT_D6_2"	"DDA_APT_F7_2"	"DDA_APT_M8_2"	"DDA_APT_D5_3"	"DDA_APT_D6_3"	"DDA_APT_F7_3"	"DDA_APT_M8_3"	"DIA_APT_D5_1"	"DIA_APT_D6_1"	"DIA_APT_F7_1"	"DIA_APT_M8_1"	"DIA_APT_D5_2"	"DIA_APT_D6_2"	"DIA_APT_F7_2"	"DIA_APT_M8_2"	"DIA_APT_D5_3"	"DIA_APT_D6_3"	"DIA_APT_F7_3"	"DIA_APT_M8_3"	"DDA_FDU_D5_1"	"DDA_FDU_D6_1"	"DDA_FDU_F7_1"	"DDA_FDU_M8_1"	"DDA_FDU_D5_2"	"DDA_FDU_D6_2"	"DDA_FDU_F7_2"	"DDA_FDU_M8_2"	"DDA_FDU_D5_3"	"DDA_FDU_D6_3"	"DDA_FDU_F7_3"	"DDA_FDU_M8_3"	"DIA_FDU_D5_1"	"DIA_FDU_D6_1"	"DIA_FDU_F7_1"	"DIA_FDU_M8_1"	"DIA_FDU_D5_2"	"DIA_FDU_D6_2"	"DIA_FDU_F7_2"	"DIA_FDU_M8_2"	"DIA_FDU_D5_3"	"DIA_FDU_D6_3"	"DIA_FDU_F7_3"	"DIA_FDU_M8_3"	"DDA_NVG_D5_1"	"DDA_NVG_D6_1"	"DDA_NVG_F7_1"	"DDA_NVG_M8_1"	"DDA_NVG_D5_2"	"DDA_NVG_D6_2"	"DDA_NVG_F7_2"	"DDA_NVG_M8_2"	"DDA_NVG_D5_3"	"DDA_NVG_D6_3"	"DDA_NVG_F7_3"	"DDA_NVG_M8_3"	"DIA_BGI_D5_1"	"DIA_BGI_D6_1"	"DIA_BGI_F7_1"	"DIA_BGI_M8_1"	"DIA_BGI_D5_2"	"DIA_BGI_D6_2"	"DIA_BGI_F7_2"	"DIA_BGI_M8_2"	"DIA_BGI_D5_3"	"DIA_BGI_D6_3"	"DIA_BGI_F7_3"	"DIA_BGI_M8_3"
"ATPase family AAA domain-containing protein 3B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.0671499405285	17.8439248455218	18.164102150073	17.3086435234825	18.1905912030102	17.8118209261947	18.0309153067107	17.4496389827355	18.2364660332149	17.8904697264491	17.9760079090232	17.562299149721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.0961938364288	17.6752098825786	18.1322541104527	17.1035628878331	18.0442298880674	18.0550528542969	18.1238227105286	17.8779707592161	17.7336223698193	18.1187692247447	17.7535255370397	17.8178156356583	18.0046468657749	18.0618830580975	17.8110011327948	17.4720105123921	18.2219165458626	18.0695040021765	18.0805301864045	NA	18.194657598452	17.7694497390031	NA	17.3352787954124	18.1634780110078	17.8948400231277	17.9881570209738	17.5474972939364	18.0899951583723	17.9941045252816	18.0038149566939	17.5274440148061	18.2100734417354	17.5562539633823	17.9833804252731	17.5729908620744
"Axin interactor, dorsalization-associated protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.2538218541639	16.720904768494	16.5268373709206	16.1433811317852	NA	17.0657156552904	NA	17.0911375344145	17.8580758312983	17.149669032806	16.997480819187	20.2369657014096	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.5498364467998	17.3741565528233	16.8700633756623	18.0552361955027	17.151690439823	17.3572335238834	17.6519298889635	17.3516894022972	17.4284009853958	17.3397716298056	16.8523188800166	17.4611740493437	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.4689790284821	16.9633818046159	17.6747990933991	17.2916869452049	17.5777918623203	17.9285121687399	17.2415200843888	17.3372486472	NA	16.7876843190341	17.9084621966592	17.0793500133749
"B- and T-lymphocyte attenuator"	17.8641498144943	17.5481631495283	18.1870707087231	17.6042138771408	18.1065674214998	17.8932145911242	17.5699258562656	NA	NA	17.8252650501464	17.4086716937894	17.4054606438642	18.0878989865668	NA	17.835575641404	16.8373381632422	18.8315048422491	17.4771468315033	NA	16.9241245945707	17.6293455972077	NA	18.8345381111387	16.8490661974117	NA	NA	NA	17.4972345322353	17.5818733803422	17.620432727743	17.9374779590651	17.6601812412178	17.7132648326304	NA	18.0760436458477	NA	17.6510341900937	17.6266957718641	17.7992838670433	17.435573802117	17.7509458590785	17.3478236915129	18.036635727062	17.8836345334551	17.6951067822072	18.1174514846548	17.8892995707244	17.399248172976	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.7127893255815	17.2592121230353	18.3980223472381	NA	18.323094408911	17.7043376867551	17.8841066778868	17.2622936427756	17.0696074963959	17.9353773693557	17.9990463123505	17.7122910268487
"B-cell antigen receptor complex-associated protein alpha chain"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.7501384125872	19.3633515989725	19.4379827815899	19.5706750380781	19.0981385002037	19.6978617838742	19.3369373536503	18.9316759849944	19.5547405020747	19.4244927094608	19.175889566012	19.7715834872609	NA	NA	NA	NA	19.2006053092797	19.6202558731095	19.0299504474313	19.5547518511625	NA	NA	19.3663353604004	19.6412136660362	19.9787212674466	19.5988933787421	19.0005619054214	18.9695027881979	19.7736982469098	19.7708402853027	19.739236432529	19.1425358494974	18.8134073311844	19.8024197367893	18.7048848284622	19.8187656682754	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.4193111221982	19.593920060474	19.1161317425592	19.0707709148856	19.5102510943483	19.0888371427592	19.5437491827373	19.5401665762675	19.3394533533504	19.5593220084594	19.788101615738	19.5434529049816
"B-cell antigen receptor complex-associated protein beta chain"	NA	NA	19.4553732299888	19.9849653049804	NA	NA	NA	NA	NA	NA	NA	20.0302205262781	18.635357371043	NA	NA	20.9632109953878	18.5382976725074	19.3782223753456	NA	19.7527126569329	NA	20.8320544093013	19.687158401753	19.775114272663	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.7179108608716	20.4616262393211	19.5674864513226	19.9192603988195	19.0733516432174	19.6003892428745	20.4553140446948	18.4161540034752	18.6857316534592	19.5048838098134	19.7280110866434	20.5503978825809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.538598157472	20.224368733491	20.2152745144057	20.5583141217164	19.7842094920024	19.7759772181744	18.4145778429625	20.0783848648394	19.3069553747082	19.4252190036521	18.7087844482422	19.6498535454275
"B-cell linker protein"	19.6914418831635	19.4537014037665	19.3851824154137	19.4685713040849	19.4428812207121	19.2628291408174	19.3293006513893	19.2986331607634	19.5266975050937	19.3622994453645	19.1575798144391	19.5058533967106	19.8569790258798	19.69901574648	19.1985707847124	19.221745245977	19.7217578601265	19.2195553906884	19.1019831063863	19.4466749831851	19.6985054443874	19.3291289533934	19.2166159904378	19.1744388100647	19.3585936498618	19.151617203375	19.7535908092706	19.2461762448459	19.5449946378763	19.511534158402	18.6459769115387	19.7740786623883	19.7058564845297	19.4682787391348	19.575633618902	19.1486402215935	19.78015952009	19.7884084345228	19.2006665957785	19.2380612843385	19.6668812564821	19.386823483425	18.7749761426971	19.4245590936548	19.8773786205023	19.217663615028	19.1433668896788	19.3860264055211	19.5556817984209	19.4151086562467	18.9816685177765	19.3739149139948	19.626369228286	19.4053384531222	19.2413200096513	19.3339027535442	19.7745932793199	19.4738682112317	19.1982928766581	19.5049126434665	19.4584725577772	19.5104517661194	19.0786693273924	19.3558156666931	19.5935011225142	19.5351039522548	19.2592946896514	19.4969908670245	19.5899529518048	19.4487131197763	19.2808673882568	19.2771379324537
"B-cell lymphoma/leukemia 10"	18.7642910114774	18.3501634906372	18.4410297534558	18.4990433025264	18.7655919888558	18.2674217854989	18.1120174611118	18.8384914364109	19.0565750023383	18.7821626205905	18.6210410536364	18.7306162796623	18.5043814769577	18.4701561417826	18.4788531778998	18.9698696929137	18.2479585849593	18.7326737425733	18.6363038399013	18.669979384486	18.8933534877549	18.5589048695554	18.1685843792035	18.8974264082143	19.0422739513017	18.5725269838272	18.6762882093708	19.2877807134119	18.6923857468044	18.7038814526983	18.4055880594024	18.5919961597107	18.4758028890329	18.6540629305024	18.4140674795765	17.711790610563	18.797280290236	18.3392942973689	18.4000019811473	18.9212537049938	18.8110210705023	18.5959626865924	18.3469350739684	18.8640334212436	18.7297299967025	18.3638044908235	18.1866903252895	18.8724378473338	18.7812133250882	18.5841028914164	18.3534342993091	19.1427656026126	18.5654937477377	18.5210777514404	18.5763630636414	18.8978966681681	18.7692841061208	17.9137657148577	NA	18.701169864542	18.4805010702856	18.0056227997383	18.4603725206008	18.8213099980648	18.5445784281718	18.5207591055143	17.9255541865379	19.1707446240538	19.4756378759047	17.8788471508578	18.968803707497	18.9757137189749
"B-cell receptor CD22"	19.3843801464012	19.0456279437349	19.0195302606648	19.4723262110282	19.4317036638492	19.0497351701856	19.3482842758199	19.3784788577389	19.5147814669752	19.326797046049	19.0419494529578	19.4278617284303	19.1859259411869	18.9497098699609	19.294059658521	19.4370386106275	19.3569010464667	18.9388003961848	19.1344273174277	19.7088380786461	19.4383848464205	19.1251450292242	19.2716236737005	19.6006017554682	19.5664834547853	18.9364540348607	19.2425697993094	19.5358997346801	19.3623645868935	19.1205141276132	19.1593020251872	19.4341884398187	19.3839096550093	19.0665506991597	19.226276794309	19.4069428722093	19.526200999016	18.8417678856252	19.2010734966994	19.6336860160001	19.3918746585364	19.0597374610998	19.1120807582347	19.5405256321982	19.4802242195208	18.9024465251595	19.2490359918736	19.5028025798718	19.4795266400412	18.9448834607839	19.0852921965711	19.5395813337764	19.4240906296353	19.1816750302421	19.2542492730018	19.5687374328727	19.4223019253051	19.0351190988319	19.1309660194913	19.3750331832829	19.3940099430604	19.1115088448011	19.0311176956618	19.5836636812287	19.5144165659023	19.0806856422802	19.1844639522107	19.5343805470511	19.3954964654353	19.060740156173	18.9512323361791	19.5997403938521
"B-cell receptor-associated protein 31"	19.3234582928285	19.3765737745682	19.4880921073146	19.2446149586428	19.1094478194378	19.8226218175861	19.2740438479466	19.11576068492	19.2305637108203	19.4640549874346	19.6071654411177	19.3748641647889	19.0733264901488	19.2727108289136	19.606266869366	19.3583555278809	19.3068848403338	19.5889603970061	19.5413823656139	19.2885578826296	19.4804133302104	19.255941565618	19.362163288265	19.2962982214206	19.4390041098163	19.7211940496614	19.3204374044724	19.1340329691049	19.2430899052844	19.4349312974686	19.4894152606678	19.230722620488	19.2887797890743	19.2280638170023	19.3816452312778	19.5199451530884	19.3249206715467	19.5508424448099	19.3434257134498	19.2726268452868	19.3270781226343	19.4308195842394	19.4994221004572	19.3937956456111	19.3259788220528	19.3917907382012	19.2413366943694	19.3292242247477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.3371472339698	19.4462087607701	19.4887550512091	19.2711517182248	18.9160531504602	19.3712772194456	19.3662731251507	19.3186096723133	19.4739254522027	19.5193243694345	19.6285416020707	19.2939942521544
"B-lymphocyte antigen CD20"	21.2521938926868	20.5664197468065	20.6379369359781	21.0246340483101	21.1819378301908	20.6659618612855	20.635051406281	20.9837285421638	21.1744515462761	20.5893596456692	20.6857700807592	20.9927908127582	21.2055783629169	20.6506702708949	20.7643107040527	20.8549241139716	21.2194384900651	20.5309038302112	20.72859578478	21.071719389108	21.1153430941046	20.6285620536198	20.6161201439273	21.004070111513	21.0414192624621	20.5196008012991	20.6253317470995	21.1724327452541	21.2000938792469	20.7241031169185	20.6684674301265	20.940708533242	21.1965552208565	20.6248394536101	20.5392289491307	21.1374552099197	21.1587304715087	20.6233086588712	20.6560572094125	21.0580849415633	21.1669688321527	20.6399130304064	20.7060699740164	20.9926923753021	21.156911040807	20.634652896841	20.6359606477994	20.9608862704846	21.1216584925974	20.6325994841983	20.7085220654825	20.9748606596027	21.1750602545076	20.6962681087946	20.7605162960985	20.9214912600173	21.2274616395171	20.5706328535869	20.6610513535009	20.9401138812616	21.1148543341037	20.6003464814243	20.4743523240778	21.0345124428566	21.1922375185665	20.6801387302826	20.6621565923306	21.0464286280557	21.1713991508053	20.6145312678527	20.7259037383064	21.0733751405033
"Baculoviral IAP repeat-containing protein 6"	19.2749826520708	18.6023670201139	18.7176613808523	18.2578452430361	NA	NA	NA	15.6003838183186	NA	19.016426559227	18.7260545652725	18.6852156194435	18.0099970061874	18.0982930079264	18.7403074113782	18.1027350917879	18.4725574551915	18.4817012545025	17.7122501674325	18.3367893746191	18.4089039114167	18.6994029533681	18.5785091583222	18.6947247719278	17.8967779548399	18.1329365075497	NA	18.502193188765	18.4124994065843	18.3051482754052	NA	19.0328763045322	18.1178507632105	NA	NA	18.3088267521582	18.480107646474	18.4107268523591	18.4593818730008	18.1168702711482	17.742596135865	18.1943688912867	18.363879963163	19.022531107752	18.2768264066444	18.1984707094767	18.5724733557926	18.497938351098	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.1992960796778	18.5811761914739	18.0904000052713	18.4396273973164	18.4868026871747	18.5865015522265	18.3077163710482	18.3755304918211	18.2372662609507	18.4442582162775	18.0749648990326	18.5126314117901
"BAG family molecular chaperone regulator 2"	19.7139233005546	19.7026681655789	19.4695917772557	19.4801743233221	19.6487153715316	19.7155584818994	19.6616889012778	19.6586281575435	19.6347956776331	19.8136097365763	19.6439548450949	19.4667814321803	19.6030085886769	19.8817179912616	19.7899796349255	19.7299302799505	19.6952528673965	19.4797372758684	19.8068677777618	19.0729418421551	19.7231857591574	19.2866844457819	19.78310801561	19.7576756919021	19.6624569507104	19.6816208909972	19.5599729653442	19.6889367986739	19.7038822121762	19.8001184457274	19.7102532457195	19.4644181797132	19.5315716762781	19.6306334937986	19.6823361199186	19.4938891913907	19.4776359116988	19.6459685380147	19.6676165315715	19.4424805155535	19.6840365801761	19.7679020213781	19.6766581571722	19.6459733844612	19.5326608129577	19.9203352053904	19.7420106503065	19.4068118617676	19.5523975842689	19.7760603219143	19.735408932997	19.0941358643998	19.47773879628	19.8141612727244	19.7173499550039	19.4655366934861	19.8901762289328	19.810987526504	19.6692836063563	19.6068533875805	19.6934394222551	19.6656646686308	19.6739034522279	19.6484946036186	19.4355838440578	19.7176389318225	19.7071949670853	19.4926418331064	19.5164671751376	19.7718766688656	19.6961656395144	19.5910189641265
"Band 4.1-like protein 2"	18.8628052385175	19.0245490166268	18.9471341457636	19.3328331651497	18.6723706523218	18.9394349128459	18.7357219347958	19.2677710803508	18.8717141462801	18.8731656130844	18.711318103146	19.0818876576468	18.4542937868081	19.0316382350137	18.9242990725464	19.3548017923592	18.6242179651148	18.8702197233366	18.851244754114	19.3319688412086	18.5809637637418	18.9631584162988	18.9932410140149	19.3406583019719	18.6170494292382	19.0186265078234	18.8107052307322	19.2692683989445	18.3601788947365	18.8127882301526	18.82433409194	19.3903604254821	18.8405704049603	19.1244412716473	18.9048438325719	19.3475389483002	18.4856959574951	18.9456868291035	18.719368251926	19.4789277162231	18.4570159654366	19.0211346087335	18.8850179140157	19.5836767878723	18.2855603434028	19.0783442018271	18.8575106292335	19.52276646126	18.8108754523305	18.8591776611753	18.6896251660558	19.3628105780941	18.7821160171886	18.8269213423461	18.9135158926758	19.2132783317047	18.8584505343346	18.7886935482279	18.9089663802029	19.3062747621925	18.6968981216616	18.8980342319487	18.6289071788137	19.4473552206993	18.539067512765	18.9944282264247	19.0505495775404	19.3964758177265	18.3851385344683	19.0490524014324	18.6353567151731	19.599442127875
"Basic leucine zipper and W2 domain-containing protein 1"	19.6141125480318	19.7699347841208	19.6740210369481	19.8728262645457	19.6372865864938	19.7772332649939	19.7290657942362	19.7337597915056	19.5633621046389	19.6377946284327	19.7597030359363	19.6583111362209	19.5247563653663	19.7379860205352	19.6912427278709	19.9803751595561	19.3791525885357	19.8747309901328	19.5216807587553	19.7714935318443	19.6191400935299	19.6249381154021	19.7255329655317	19.9763816590448	19.647877883896	19.7544253002081	19.6135221458334	19.7395588413465	19.5256287043166	19.6904167934113	19.7105339065348	19.8441963892511	19.622778413974	19.7403333896952	19.8406930448115	19.6974461628262	19.5462364480524	19.7385399575931	19.6975240742219	19.7875853600266	19.5824101921994	19.707916445778	19.6862455237412	19.7331966727868	19.6591539540301	19.7656771067351	19.7734221086488	19.7495031322915	19.5255628890342	19.6922786590967	19.7148693773586	19.7436793429127	19.5820577292086	19.7790109330834	19.6540965103608	19.8220675684513	19.6293441866058	19.8150283324868	19.7688029312892	19.7006125162165	19.652076424687	19.7740407072685	19.6228580174818	19.7870595748692	19.6500330118942	19.795137413101	19.6417702428248	19.8855865353827	19.2719713339335	19.6792330917381	19.7772994668719	19.8903451560526
"Basic leucine zipper and W2 domain-containing protein 2"	18.6417630243237	18.5270966773425	18.6445414477077	18.8536349679357	18.5703100810637	NA	NA	NA	NA	NA	NA	NA	18.6415652567015	18.7287933478279	17.7559656298626	20.5441903564114	17.9664756175432	17.5552427138193	20.2175822160746	19.2902287900379	19.6442917711955	18.0314137371998	17.5466564212705	18.1099424435837	18.6144326286221	18.7425554606398	18.3298646203115	18.8356225973152	18.7041459549115	NA	18.8923325035068	18.6743798357526	18.5416164322697	18.3552317034236	18.9811018212964	18.6511936934789	18.9197616046593	18.9180479600324	18.346103593592	18.7247357500049	18.6176859956217	18.6440742646023	18.6714009811912	18.6599765221669	18.0875407029503	19.1895938831451	18.6089778691364	18.6444491744262	18.4556734295194	18.6553935740878	18.3967536932406	18.668981560975	18.6637133480238	18.7899958822724	18.7292055136624	18.9466664100277	NA	18.6779356148901	18.7827911737767	18.7053413365218	18.759828731482	19.4519430140433	18.3199815151285	18.5441692818168	17.1340070081568	19.4076268301291	17.8048300683551	18.5330416155749	18.995536645445	18.9731210865457	19.0084967568497	19.0997657480016
"Basigin"	19.635150949189	19.4359487801994	19.6352458776766	19.5568287869104	19.6791367043065	19.5190984561656	19.6009331466337	18.9394238729976	19.5596059665103	19.6406353898087	19.5593016192437	19.4127395521005	19.4123389025055	19.5646516111843	19.5645659881992	19.2439306708424	19.7635588024524	19.5115201366719	19.6210925324497	19.5345896597555	19.7660106910261	19.5296904455656	19.5798341607884	19.0822655003013	19.9169856427562	19.2360636855834	19.4834635240875	19.5047840081849	19.5275934499364	19.5850331007751	19.6132610805628	19.3883369332369	19.6895992157055	19.2223041198304	19.7265666709712	19.2800576701117	19.709458197869	19.4786343043929	19.5300391309983	19.2161265730584	19.6978911691627	19.4911420848814	19.808167239398	19.2838905516264	19.8049502556845	19.3594395331519	19.4992130804439	19.295096981075	19.9812382711841	19.2903106699424	19.4753521991388	19.4783666157293	19.7088028097855	19.5314376689796	19.6090191891373	19.4627985812002	19.6150527202459	19.2516576259161	19.4183496125259	19.3516631379568	19.628714343265	19.5170116642755	19.4946420929059	19.2735822465255	19.7969475502621	19.5187527384586	19.6566242158086	19.3112663969155	19.5100511041401	19.5015730183612	19.5427154559252	19.4221682748989
"Bcl-2-associated transcription factor 1"	19.8580657805234	19.6089601749483	19.7270852607429	19.7080908473072	19.9643106875127	19.5455982014978	19.7181615195107	19.8036825806795	19.8811769090719	19.7341437445094	19.6847644862275	19.6187171583039	19.8456431414065	19.7905451693572	19.7365941109457	19.6947654952049	19.8530549000214	19.6989303515577	19.5506322245999	19.6868138749433	19.8715629016776	19.7594554030092	19.8381372113866	19.5266225667251	19.8285456256261	19.8099050318396	19.5954738280995	19.8854049806738	19.8618827858902	19.6544459620531	19.6768789072215	19.7228081005376	19.8574304761907	19.5899447512494	19.6007793536138	19.7692575478396	19.8187417196424	19.7232920717189	19.5021821088822	19.7962533174755	19.813907743314	19.6010574042566	19.850078748131	19.7667326290748	19.8399561333749	19.6337523718634	19.7537725895985	19.7530305135026	19.93409646194	19.8440575514756	19.8116789106859	19.6869243758637	19.582675812908	19.6696201308205	19.6497152356324	19.7627612438094	19.8818384075618	19.7193827188184	19.7966305591271	19.513375942192	19.8386103447852	19.6699536975878	19.7068389535339	19.9137389607274	19.8826676635827	19.7634341375497	19.6059696329089	19.647977082138	19.8878973411423	19.8197995053403	19.6139411487917	19.5019288827472
"Bcl-2-like protein 13"	18.7604937824929	NA	NA	18.0691056077859	18.6526790828528	18.8383566981189	NA	NA	18.8583534878051	18.8948443408299	18.6017508861019	NA	18.6977636611052	18.5269919660092	18.4017889339958	18.7237307065647	19.3539642587047	18.1085423501582	19.0815774430818	18.8584623396367	18.0253285984204	18.837539355181	18.5913954164353	18.2935488410741	18.862584343502	18.6378169105736	18.6494135421211	18.4755172518102	18.9321375219897	18.6816495303032	18.3984381974897	18.6078638910643	18.7248279778191	18.5669404774858	18.3991972587145	18.5642469674942	18.6976844375254	18.4933377443489	18.4486534316093	18.324932929592	18.897623882601	19.000650727417	18.8198528182022	18.6112728316177	18.7806387651238	18.5938076566438	18.3752118389408	18.4569668067453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.7563224688951	18.6618660458804	18.662359459806	18.5562568583969	18.7084616106437	18.6380566743785	18.6035052292161	18.5476238074662	18.7486616917265	18.5874347985275	18.5300854466593	18.4999997787708
"Bcl2-associated agonist of cell death"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.2927700152136	18.3284992342175	17.8214720742128	17.5750994684236	17.4311939736491	18.399036992941	18.0193156951951	16.3043090409488	16.6998923882113	17.679046920059	18.1320840523865	17.0997191406931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.1095161294126	18.1673888115052	17.3258862719178	18.4207525052158	17.3274482998849	17.398725947252	17.5145748307953	17.7769057132851	17.2243690412385	17.4434701720869	17.3867573077534	17.686643965804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.7300694141123	17.7413475977467	17.6646331215382	17.1548447085776	17.4583667785821	17.1618114619378	18.1990073455706	17.1352552115435	17.0841883415226	17.8720393958962	17.9731143204381	17.6077612986861
"Beclin-1"	19.085834092045	18.8838866780217	18.8753618767119	18.9531819487072	18.79944845179	19.4295307605139	19.3966707040607	18.9033180230395	19.1449292099225	19.1216361748092	18.6873238513156	18.7464499523468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.3674244215175	20.0706784819604	19.1933434105443	18.221809857937	19.9828670483506	18.1904341635108	18.7066258195237	19.1851016867713	21.0338304350656	18.7532211372225	19.0359081994888	19.2863270613912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.5729750553456	18.9969176486038	19.0689801192188	19.1521585764877	19.1812732477521	19.3748135257854	18.3995207106176	18.9168029557119	18.7251233165949	18.7426809449854	18.9873560216442	18.9089696005369
"Beta-adrenergic receptor kinase 1"	19.3965730005103	19.4445569660757	19.149045723666	19.1798064237589	19.1880363143832	19.1300514889244	19.2165605653949	19.1196767597489	19.262490547773	18.9593088640798	19.0947467365167	19.311625209298	18.9162589146018	18.7764911487163	19.1348218696421	19.52721687887	19.0111750629045	19.0519596925438	19.7596927647463	19.4131811079961	18.9133901521034	19.3082161862485	19.2896199854742	19.350454836283	NA	19.2215222653016	NA	19.0461755757958	21.281531058838	NA	18.5140829204808	NA	18.8912032563037	18.2803328647841	NA	NA	19.1289306571494	19.2494410175303	18.815889285188	19.6378462760357	19.2300515823141	19.6242085589563	19.1404851713881	19.5468940631647	18.9607988900848	19.2966284091731	18.2492624305469	19.5720422585987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.0457809422413	19.2781751876892	19.071230663528	19.3216604817483	19.1459858693512	19.2601367631651	19.0524701187358	19.3963065965973	19.1106062166739	19.4791291686936	18.9624874650577	19.3285091266486
"Beta-catenin-like protein 1"	19.0492564033292	18.978645651378	18.9757965862746	18.9286372466262	19.0773181508715	18.8447330594919	18.5837381639025	18.862490277571	18.963035577148	18.8484927756809	18.8079957992699	19.5841799193949	19.1010956530835	19.0836419394804	19.3300774911567	18.9364833610238	19.0810218834834	18.9261074680927	18.8626008787644	19.054588164264	18.6508101543032	18.9963551044302	18.9672960561136	18.5142414567429	19.1922904167307	18.898208785298	18.7947463330488	19.1144369011608	18.9852538658386	19.3263037710124	19.1052090498455	19.0330200656194	18.8841828502369	18.930829372428	18.8812067385884	18.358631461131	19.0575415069523	18.8579430958396	18.6844462805568	19.0243125476348	19.3019339882123	18.9744872455799	18.9036149756842	18.7458523338414	19.1298177837556	18.9996712856809	18.7706877438662	19.0540108233343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.4279681844847	19.0841068708934	19.4164164350289	18.4090208021273	19.1059744402544	19.1369027443378	18.0345202186906	19.201212496723	19.2011639368204	19.2488995914631	19.1147612695637	19.123372620551
"Beta-centractin"	18.7012008186214	19.1463170339944	NA	19.0492784344851	NA	NA	18.7393526061064	18.6673323311959	18.9319264626537	18.8246229883376	18.5361349137524	18.9315898060028	17.4423832479317	18.8846858628854	18.7458493468104	19.026208967143	18.7010710079841	18.9835633519763	18.9679583638284	18.8828782724396	18.8817385105825	19.3643796907205	18.9346785929722	19.0968018933797	18.7832734480185	18.8201199699335	18.8401691709477	18.9871129458159	18.7972615068473	18.9565435732742	19.1212975159543	18.8576131062758	18.5811467147483	18.6895041273474	18.7856779810049	18.6924770484862	18.5444709943247	19.0766764863963	18.8796852947103	19.0276799165319	18.7315273127927	19.0884016388259	18.815362370724	18.8777110116728	18.7702938054655	18.2693619556493	18.8012669684076	19.0297593531533	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.7782618868899	18.7616644287332	18.799784389534	18.8372210867813	18.6391645955095	18.8075404080699	18.9868526978409	18.9114526011421	18.6069273254564	19.0312894895171	18.8327951329812	18.9192430661986
"Beta-galactoside alpha-2,6-sialyltransferase 1"	NA	NA	NA	NA	NA	18.4720814429243	NA	NA	17.4493210384458	NA	NA	NA	17.5042741609293	18.5310282417957	16.9558402168962	17.7151359150705	17.7052478594068	18.1360621944523	17.9530926664497	17.0336273491193	18.1841519067066	18.7658763052613	17.8790492856574	17.4450311969835	NA	18.3384130677675	17.2283684864066	NA	NA	17.6004090525205	17.6003355120849	NA	17.8023903376862	NA	18.8693248274988	NA	18.4415430132539	17.7229550213935	17.7112853225601	17.3531667346464	16.967461325356	18.7636861203914	18.17544103271	17.1990751036869	17.3878023909061	18.3330210392121	17.8755007409663	17.8774794536458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.7480766110184	18.0555923829589	17.6564924241761	17.6432330573388	17.7908256439202	17.974908061438	17.6627405513981	18.8410387801185	17.6261292133591	18.0640075725197	17.584537309361	17.160835691122
"Beta-hexosaminidase"	17.4649872828316	NA	NA	17.5812976119165	NA	NA	18.2147796462252	17.7372572847685	17.7257967495625	17.4349684856127	17.7108659322196	17.9521442975555	16.8038920614628	17.8098666920555	17.5696644222409	17.8514143929806	17.7667877510217	NA	17.6997155739621	NA	NA	18.0655608367615	17.9062089094122	17.9013813772317	NA	NA	17.8525126337577	NA	17.5584585707638	NA	17.8878496941302	17.8713040940626	17.6990330338283	17.1655791602764	17.9542861425566	NA	17.6675251673644	17.6361051038594	17.9167372601344	17.7838208123094	17.79847522799	17.7012708396539	17.3977244901613	17.9564244351334	17.6571643657131	16.999581733104	18.0090224934929	17.8177186408558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.591542052847	17.6829752744928	17.5348626242116	17.7754142913693	17.5890741802417	17.5482198480406	17.9287715930758	17.6866885612982	17.6565819350514	17.5779642440204	17.8052281730199	17.964247792103
