"MSP"	"ERS436799"	"ERS436798"	"ERS436797"	"ERS436796"	"ERS436795"	"ERS436794"	"ERS436793"	"ERS436792"	"ERS436791"	"ERS436790"	"ERS436789"	"ERS436788"	"ERS436787"	"ERS436786"	"ERS436784"	"ERS436783"	"ERS436782"	"ERS436781"	"ERS436780"	"ERS436779"	"ERS436778"	"ERS436777"	"ERS436776"	"ERS436775"	"ERS436774"	"ERS436773"	"ERS436772"	"ERS436771"	"ERS436770"	"ERS436769"	"ERS436768"	"ERS436762"	"ERS436761"	"ERS436759"	"ERS436755"	"ERS436754"	"ERS436753"	"ERS436750"	"ERS436749"	"ERS436748"	"ERS436746"	"ERS436745"	"ERS436744"	"ERS436743"	"ERS436742"	"ERS436741"	"ERS436740"	"ERS436739"	"ERS436738"	"ERS436737"	"ERS436736"	"ERS436733"	"ERS436730"	"ERS436729"	"ERS436727"	"ERS436725"	"ERS436722"	"ERS436721"	"ERS436720"	"ERS436714"	"ERS436713"	"ERS436712"	"ERS436711"	"ERS436705"	"ERS436704"	"ERS436703"	"ERS436701"	"ERS436699"	"ERS436698"	"ERS436697"	"ERS436695"	"ERS436694"	"ERS436693"	"ERS436691"	"ERS436690"	"ERS436689"	"ERS436688"	"ERS436685"	"ERS436684"	"ERS436683"	"ERS436679"	"ERS436673"	"ERS436672"	"ERS436670"	"ERS436669"	"ERS436668"	"ERS436666"	"ERS436665"	"ERS436661"	"ERS436660"	"ERS436659"	"ERS436658"	"ERS436657"	"ERS436655"	"ERS436654"	"ERS436653"	"ERS436651"	"ERS436649"	"ERS436648"	"ERS436647"	"ERS436645"	"ERS436644"
"msp_0003"	1.84872921613228	0.426874412221108	-12.0406322005623	-1.66942899323348	0.184360676694344	-2.23864426156727	0.680020968545065	-1.01526454752921	5.6500616803179	-12.0406322005623	-12.0406322005623	-5.03602660778325	-7.74600332690094	-12.0406322005623	2.98472246192018	3.47482095620656	2.30534480267847	-1.75592468930641	-12.0406322005623	-2.49412630307131	0.350959187210606	-6.75445978439859	-12.0406322005623	-3.76632192441242	-1.61704048501016	-5.32869121331129	-4.53905682928064	3.25988272266065	1.63658734457797	-12.0406322005623	-5.93230057395015	0.131838828189753	-5.34865286298679	5.18753694523767	1.39340584892207	-8.34775563882486	-12.0406322005623	3.51863262240947	-12.0406322005623	-12.0406322005623	1.51973322017346	-6.37167167996093	-5.92325727126508	1.07709497933041	-12.0406322005623	1.77283693749673	-2.36967733269446	1.09286419451647	3.91238578853382	-6.75729293968863	-4.71887424483906	0.837525918062676	-6.03837188322074	1.52670300695799	-0.468094646090145	-6.27518484890778	-0.574466519338739	-7.5367399689064	-0.920618882327411	6.34092298039286	-2.78469634217462	1.91316498994378	0.708408928312688	2.72845413851216	1.3353688044774	-7.64978155250025	-3.88263352612189	-0.599558332011432	3.08509650229074	-3.83130495534002	-5.38417651474827	-6.05770373142224	3.25073916544285	-7.0736167333704	-6.28646921965249	4.04921853078141	-12.0406322005623	5.10129696328282	-1.44265003434663	-2.72386230110039	-12.0406322005623	0.826229923208591	0.886781042892181	2.77621703233212	-12.0406322005623	-12.0406322005623	-12.0406322005623	0.772291848101119	-6.57793381671259	-7.98939403489716	3.62232210064048	-0.27288414994019	0.521191890559207	-12.0406322005623	1.09255645875809	-1.53084095595298	-12.0406322005623	0.731155502195065	-1.45320260049242	3.94577062666562	-6.92446410462989	2.94174807055913
"msp_0005"	2.37548549507004	1.81004595936507	0.199890715722916	-2.9474488066878	1.57131583522472	-0.314363425038488	-3.13323751665647	5.68150810009901	-2.66031486750679	4.29497179177667	4.65932506868385	-4.3325704295771	2.52843832720795	-1.66326493256758	-4.31004845004101	-0.871346953370932	1.31255064792734	2.46095477302326	-7.93793133637956	-1.54698366977753	1.81834508872024	-2.88249618906444	2.28165523047487	5.53856344462339	3.30797578414663	5.86141582481563	-5.01591063226529	-6.09353269773457	4.38673553346525	2.40054764388578	-0.329836929973921	-0.31523771328114	3.71861307680172	4.27339405790998	4.33533284866721	-12.0406322005623	-1.64494973851321	3.20399139077057	-0.396066720317043	3.83997552604623	7.48681969576466	-0.650238412715436	-1.18091186422369	3.25062618424957	-12.0406322005623	2.39726076454425	0.0747129489146043	-12.0406322005623	-3.62327468477832	1.60616994796787	2.80325009754217	-0.457759933293543	-0.784962193359674	1.25387026284502	-4.79385562059885	-2.97732598421889	-4.53823890038134	-3.78967233360208	-1.20567726526648	1.68639671546596	-0.351808555867983	2.2372301719715	-12.0406322005623	3.31333672557048	-1.0752030639792	1.7200367512535	8.79018652653311	-2.77451095674869	0.489351490131225	5.09082739572343	7.02016837451972	1.48997122813217	-12.0406322005623	-0.430736283374126	-2.13203903466952	0.98420636611568	-12.0406322005623	-12.0406322005623	0.527757743554679	1.29332109479443	4.21361264111162	-3.10139468707124	4.91336791845056	1.59004160363837	-12.0406322005623	1.81760240782694	-12.0406322005623	-4.8279439731764	1.7524815698589	-7.03357480009167	-5.63630829611833	-2.70240664962848	-1.79422714008599	-3.999251319741	0.831864431942958	-4.68318332883297	-4.69931979500011	-2.54291225844858	4.52192422383581	-6.78354654642319	-4.95600356483121	0.182730413751342
"msp_0007"	-1.60879734927048	0.186207484184172	1.37728944051882	1.41399141869907	4.4383339163898	2.09347123919687	0.695114345320801	-1.67133423071978	-1.70332102658832	4.49358371459592	5.78454373567312	-12.0406322005623	-12.0406322005623	-3.92428374977992	-2.76371530090024	0.565072385178431	-1.48238151708395	1.31708718763029	2.56280234122697	1.73887527359114	2.67608297262277	-1.35448692989704	-3.7631877995512	-0.0076840650243174	1.78267945879594	0.373364049716093	-2.52479556734462	-2.10506507769773	0.694690173246619	0.0629410058884075	1.27284477694667	0.675955490522932	-2.64171753267685	5.52356940036149	3.63254916137667	0.597057423497084	-4.58461039552133	-2.29580246753417	0.337771883275013	0.336592282460485	3.2272055214209	-3.9269434748947	-3.99120054745167	1.22791950710574	0.392832277051532	-4.89067254808907	-6.61434171675871	-0.778643741638892	0.516191525932642	0.914443531089092	4.06716555710659	1.60505511378526	-3.29216299587384	-1.53561656034953	0.487940302180189	-2.31839172737214	-0.0223077783906568	-0.518066952254397	1.82626971643085	1.41393536419943	-3.11514691960708	2.00632055852363	0.635502799906456	-12.0406322005623	0.0154086033839428	-12.0406322005623	4.72741011715737	-6.86564148533815	0.516240719851126	0.556362700700081	0.691053036113353	3.39230389775363	5.37291444609097	-2.85498303463023	1.45733866135648	-0.948087477034811	-12.0406322005623	-2.45927186358038	-0.388684976601643	1.65349056774201	-2.62331632997576	-0.98647447392053	1.7740479252452	1.94322276535166	1.63776768474032	-2.5781703553975	-0.927087880724818	0.846317570296002	0.499483241413174	-5.81185796634152	3.11808667221283	0.397160818596869	-3.5848496236195	-3.02747811667342	2.5672581550534	1.24316793252604	-0.707684468123905	-4.49651666300522	-12.0406322005623	0.447136172972285	-3.54417022440863	0.0920796244278359
"msp_0008"	-12.0406322005623	2.06161884551832	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-4.21624333661323	-12.0406322005623	1.92842384405243	-12.0406322005623	-12.0406322005623	-12.0406322005623	-4.00199746375164	-3.13550742547448	-0.320501655402967	-12.0406322005623	3.63749658908659	-12.0406322005623	-5.93439321659089	-12.0406322005623	-3.90226220641109	-12.0406322005623	-12.0406322005623	-12.0406322005623	-0.683757536263908	-12.0406322005623	-3.07240473997184	-3.5676242423887	-12.0406322005623	4.84199085744411	1.45933521653568	-12.0406322005623	-12.0406322005623	-5.80144421709981	-12.0406322005623	-12.0406322005623	1.43946266605761	-12.0406322005623	-12.0406322005623	-12.0406322005623	-2.29429286611906	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-7.01411757497392	-12.0406322005623	-12.0406322005623	3.25966355899306	-12.0406322005623	-12.0406322005623	3.25822990747195	-12.0406322005623	-12.0406322005623	-0.285932863288279	-12.0406322005623	0.489965006369423	-2.93009459028915	3.28854477545861	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	0.611276387606284	-12.0406322005623	-6.50461950678601	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-1.44841578735446	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-4.48814936471232	-12.0406322005623	-12.0406322005623	-12.0406322005623	-0.712314118578207	-3.50038676003071	-12.0406322005623	-7.28204160769844	-12.0406322005623	-12.0406322005623
"msp_0009"	-5.75417869845983	-2.31659178915816	-4.33074517587799	-4.89519730031148	4.25226421366334	-6.06514566877558	-3.21956084651371	-2.27343329649407	-7.56865447181539	-0.494564663833383	0.206087339709067	-12.0406322005623	-12.0406322005623	-6.27616353886172	-12.0406322005623	-1.32507180549006	-3.09259853914622	-12.0406322005623	-12.0406322005623	-7.07837565616004	-12.0406322005623	-12.0406322005623	-12.0406322005623	-4.05479342177807	-0.872478050096338	-5.19243931580993	-3.67068020829335	1.18090308117395	-2.56965576065897	-4.59283918222476	2.78815153720014	-4.54254173857427	1.08732319693942	-1.45774952831962	2.83125782800143	-1.91311082191501	-5.24279037782047	-0.791001350825219	-6.39711156028105	-3.96079916696009	-1.33140804048248	-3.3151038611049	2.48572704003959	-4.3650655734486	-12.0406322005623	-6.86051497449547	-12.0406322005623	-12.0406322005623	-3.31797851952121	-0.0546856514566203	-3.54335024010325	-12.0406322005623	-3.65983130451901	-5.58615371074335	-3.15499744662409	-6.27518484890778	-3.07244335280139	-12.0406322005623	-7.21108356971231	-0.677917652347995	0.54327389598691	-6.36306993233759	0.327359313984356	-2.42676121008917	-3.95512652533115	-6.68458276429026	-3.0988812876124	-12.0406322005623	-1.99664968775289	-4.22405275426699	-2.57054314070937	-4.94458171549314	-0.809948503682377	-5.51973793912066	-3.31004962712846	-7.2594374701747	-4.01324330293805	-1.1309048618886	-2.99154766777655	-12.0406322005623	-2.47846783622903	-4.26213772744264	-3.95837817835223	-2.46620296315665	-12.0406322005623	-12.0406322005623	-5.39491020070444	-5.68868712027392	-3.4916904251335	-7.21982489884429	-1.57205029954322	-5.82262875298474	-2.03501931401811	-12.0406322005623	-5.02951820206532	-2.58459923204659	-6.26659811924108	-12.0406322005623	-12.0406322005623	-4.74219058417781	-12.0406322005623	-12.0406322005623
"msp_0010"	2.57195872406545	-12.0406322005623	1.3075273886019	-1.48722829515402	-3.25611123795067	3.25017989336592	-2.40205577273555	2.42232777891119	-1.08909461170058	1.2453124386584	2.99508239075356	-12.0406322005623	-2.03345618420202	-7.38216581379721	1.04824947589056	-0.140126512844515	0.431277180188342	-12.0406322005623	-12.0406322005623	-1.63249825344325	-12.0406322005623	-3.45517032844178	-0.383915231365518	-1.25614441288985	-12.0406322005623	-6.81793028252864	-2.35434506879552	-12.0406322005623	1.80935617243738	-1.67946365410109	5.45231612807682	0.262509628394174	4.27018708287141	-12.0406322005623	4.41885281832491	-0.668904511843221	2.82393993192887	-0.292743772168203	-12.0406322005623	-12.0406322005623	-0.3474875379246	-2.23949360815527	-6.71511021645097	2.16824410113249	-0.00500106609363376	0.956253897396624	3.37709707675607	-5.36680215148669	2.46579874514765	-1.66961085335575	1.65531651427671	-2.40877366236667	2.77357036040668	2.76422012659884	-12.0406322005623	-6.99457675554706	0.863063863750645	-0.735776436115786	-7.83445446533387	0.486795466155706	-1.70626187767125	-3.23303494807356	3.3174287566514	-12.0406322005623	-12.0406322005623	2.39594812978723	1.12638778014806	-6.41714238327797	2.51786399680892	-5.25911279530421	-3.99453135553345	1.1164547750038	-12.0406322005623	-7.78015423686023	-12.0406322005623	0.817238334730998	2.6023794783825	4.1579244612455	1.21971341705205	6.36771043093893	-3.27814759838875	4.39171911729817	-2.58884033417387	2.39831641014473	-12.0406322005623	-1.45997549096605	-12.0406322005623	2.43759788376959	-3.60684667799716	-8.37571188255462	3.5223450108715	-12.0406322005623	-5.8904348543979	-12.0406322005623	-7.11791043980596	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-1.09584605564922	-7.15792899880544	-12.0406322005623
"msp_0011"	0.753028390406048	2.51426966845841	0.720065071344478	-2.21154020684866	7.85258037347446	0.391783064278639	1.75873788947377	-1.30461735900028	-1.12980400396171	2.02363984739337	2.78889291544853	-0.898275483484482	-3.61561762298795	-6.55978445957665	-2.84350637756643	0.853615718710137	-0.174570540510101	1.49408446615564	-12.0406322005623	-7.47806862548758	1.87768238214163	-4.39765511571279	-12.0406322005623	-1.40508518189901	-3.35322970460047	-3.82669024085141	-1.05750171148494	0.298539115293103	1.71584743248083	-1.0302614022428	-12.0406322005623	1.73763520383757	2.5118547217662	-12.0406322005623	-12.0406322005623	1.97119808171107	0.750012754271521	-0.690963630783106	2.38544306524428	-0.453145648824207	2.87414105084548	-2.59776723582458	5.82382395813976	1.41322957691522	-0.446161194017445	0.108812891159856	-0.649486234546023	-2.05315076176803	0.549926202988419	0.503482171733026	1.45939116759877	0.0304641396862428	0.517115493477418	0.455542598072006	-1.95303542548142	-3.1944784733653	-0.00698677888320289	1.74129521345169	-2.51563642899838	2.37493944691633	2.60856269886178	-0.326976581840453	2.6598849341167	3.49521716238149	-12.0406322005623	4.3349986472142	0.992590047006501	-1.67622548750254	1.916343935739	-4.18358854609255	0.0401975286014495	0.137902858556312	5.11712603546138	1.49286153237546	-1.0506455738615	1.47350999163113	-8.27763294701514	-7.07712492985298	1.99912907532647	0.899481721333954	-3.05622983115355	2.48299725576176	1.21353649061354	1.09071553759979	-1.26636114438187	-0.532530295281788	-6.64480029360726	1.67735288229827	-2.11768476078168	-0.124581722720291	-7.58609458057532	-3.5750195542541	-0.713933511676024	-2.61635804729488	1.90308100190357	0.279295316049802	0.596231620592306	-2.61680781154385	-0.0094062513070838	0.102169691307848	1.85703490760923	-12.0406322005623
"msp_0012"	-1.31535065221183	2.19711925742642	-0.144474422563386	-8.16144099941912	5.91954789883171	1.55535376294	1.61903646146065	0.0905821659291514	1.11250610910058	2.15841373634846	3.29328822615139	-1.52694439530022	-2.42044965460369	-0.530666087316306	1.54994228952837	0.847521007706647	1.57080821268188	4.92582796066737	0.57383545461454	1.02577126627285	2.59845005894089	-0.782680906213508	-0.0914325415342231	-1.53826395163026	2.87235565801742	3.20980266221606	1.36089098011328	3.03103627314268	2.59388101426925	1.17179456185057	5.50233668882212	2.17816798827756	4.78125262902808	-5.73797801519801	1.57604971390418	1.01136282734407	0.557129467789959	3.14097984005791	1.87405410144889	2.63060338526381	3.87439878281159	-1.17457066881403	6.81210215982575	0.608753557144088	0.876940148361604	1.5435753913226	1.60884896889703	-1.11816373877581	-7.04111313484554	3.04953284862586	0.669185060820173	2.37041955843817	2.93936418568133	1.41702010727204	-2.09297312706807	-1.76473637724855	-0.43906402374468	1.7125770452172	2.06785566730421	5.30381433112594	3.71379428155915	1.07845242408583	4.20383657239717	4.87684414199089	1.12921041795293	4.66293352003053	-0.880857450746682	0.351517261162234	1.79189147616687	0.202790428910767	2.67686176832293	-0.481658072860204	0.961968161281929	2.4611423062654	0.454984220830644	-0.505041974191838	0.897568763195657	3.2985039269077	2.92664829135416	-0.791825066823496	0.116355063715472	2.67586548124331	-0.0813329627117592	2.35690994514066	0.0114558027018872	1.87185928431234	0.177339835077819	0.770180365312732	2.35290164505729	-8.90489535225522	4.38663548861086	1.64661212888407	0.252625283454898	-1.09206390383705	1.31547635931994	0.0567176381123861	0.624043613783252	2.28877381879915	4.66634567473159	1.18848472899822	-0.767171694385129	1.10511417665194
"msp_0013"	2.50562801898892	-6.91305297436969	-8.40634746331797	2.24390003231386	-12.0406322005623	3.17622225793365	2.81232528177706	3.25618303591002	0.715531854118717	3.8498690807815	-5.75290397456391	-3.92661179610004	-7.74600332690094	3.37927907833497	-1.05892109547793	-8.7548201542586	-3.59616750136526	1.58556375407965	0.386266253706086	3.57959949754598	1.80711256335078	1.06383686530461	-5.51395208210875	-8.13107537791343	-5.37638571587636	3.14897170830071	-0.37515934349068	2.52617071144949	-7.98970730198982	1.75257211439229	-3.36487035528303	0.0551673834863965	-1.04606285900843	-2.41667178418295	-7.45954056469072	-7.96088120995777	-6.48778504672869	-12.0406322005623	-12.0406322005623	2.13186045394218	-12.0406322005623	-1.93085513175479	-2.09187201728211	-5.71658902680186	-12.0406322005623	-12.0406322005623	-12.0406322005623	-1.50044966908495	-12.0406322005623	-3.3156749285459	6.57525502422747	-0.993454522686599	1.02869464028559	-12.0406322005623	-7.44297462699273	-2.22995672317525	-12.0406322005623	-2.27099344493593	3.56845661352562	-3.10532843830343	-12.0406322005623	-12.0406322005623	-4.16437267201967	-6.68177359953316	-1.24856240241536	2.55438632420533	-4.27957667972653	-7.82624979872283	2.57052726088578	1.65786336654123	0.800427122298358	0.0693770976578437	-6.54736179185193	-4.78907026794752	1.62256295536561	-6.9480412515168	-6.48259612016096	-8.03161129999084	-8.05026686068186	-0.231377677524928	-12.0406322005623	-2.27955083064718	-5.90649699933987	1.7610549844428	4.76718741365024	1.52192339733378	1.09585463877706	3.95301667624995	5.62165290653185	0.648987448451834	1.28333639631963	-0.347716111205939	5.67235369418722	1.35233075114482	-5.90460803142507	-4.20650390103835	2.34571460957616	-0.716527413696443	-6.47264702586922	-4.09345041039808	3.31573821465273	0.242958627393912
"msp_0014"	-6.18376924010074	-2.12054338692967	-12.0406322005623	-4.86067452725482	3.37000311322205	-12.0406322005623	-5.32712275497523	-3.2986832936762	-5.84975426765517	-0.979048314216056	-12.0406322005623	-12.0406322005623	-12.0406322005623	-5.83579924027581	-5.54866622171299	-4.75863476627535	-2.12177643600169	-0.391868041731961	-12.0406322005623	-7.47806862548758	-7.65741483186682	-12.0406322005623	-5.94453905416847	-2.11346098665496	-12.0406322005623	-5.47916601450207	-4.65161769696841	-5.33272328543182	-3.80789431665713	-7.56454782724381	-0.895896463489464	-5.05908975713242	0.562369980795105	-2.60228694491279	0.363327101657802	-2.75189814051301	-4.05372008744963	0.354466131456063	-12.0406322005623	-3.4642375991867	-6.4215546224329	-5.96374069416722	-2.16504496902543	-2.54759472565966	-12.0406322005623	-4.83218524937306	-12.0406322005623	-4.69965066817048	-3.3609437594584	-12.0406322005623	-4.58219076387247	-12.0406322005623	-12.0406322005623	-0.40995100054815	-2.83840941457643	-3.71249483611895	-5.50548603826176	-12.0406322005623	-4.54423019194658	-5.046873207198	-4.9554498556255	-4.75423392011569	-1.32568357106555	-2.59729388987506	-5.64366520654421	-12.0406322005623	-3.93307921974453	-6.18064349515203	-6.87994233699829	-4.44537897745731	-5.83825501304768	-5.71467667792231	-3.33421846036985	-3.60536136541018	-7.25998383192945	-6.57932007673526	-7.33176964960361	-3.15144901526983	-4.77704920502647	4.25370610274428	-4.14985100882564	-4.86873706244678	-0.428473559371714	-6.11870220548959	-12.0406322005623	-4.80965227551776	-6.3464874363586	-12.0406322005623	-1.64033054164222	-7.68497622530226	-12.0406322005623	-5.09343633360846	-1.76676881288549	-5.43046658611451	-6.07881255195398	-6.70034377421005	-12.0406322005623	-12.0406322005623	-1.14507454117273	-4.61174321334331	-12.0406322005623	-5.16425671549081
