rowname	Ref8537_QC1_20230414_1	Ref8537_QC2_20230414_1	Ref8537_QC3_20230414_1	Ref8537_QC4_20230414_1	Ref8537_S4_20230414	Ref8537_S8_20230414	Ref8537_S11_20230414	Ref8537_S18_20230414	Ref8537_S21_20230414	Ref8537_S26_20230414	Ref8537_S35_20230414	Ref8537_S37_20230414	Ref8537_S45_20230414	Ref8537_S49_20230414	Ref8537_S52_20230414	Ref8537_S60_20230414	Ref8537_S65_20230414	Ref8537_S69_20230414	Ref8537_S75_20230414	Ref8537_S79_20230414	Ref8537_S82_20230414	Ref8537_S88_20230414	Ref8537_S94_20230414	Ref8537_S100_20230414
A5A614	18.218838174576877	17.912474605651195	17.793618118009853	17.096083356600584	18.354887416124768	18.424295862167252	18.052823648573487	17.486778925263057	18.152653576901617	17.91898893368643	18.5547752712564	19.34650276553409	18.137876978708693	17.482929589052315	17.592197740838287	17.995742656631784	17.51435190990719	17.6145024918563	17.725171028800656	17.384082555598134	17.766401102413003	17.70853285561857	17.29194238054582	17.0183434306618
O32583	18.96457070403741	19.237803912721763	18.81336102503893	17.882429444618534	19.088244367066928	18.633981681790186	19.233809719288807	19.408727073250855	17.91605549086644	19.036573728968097	19.40529202199253	19.50569384052725	19.439136459275396	19.345653932789446	18.6923803124052	19.352607602232847	18.744170748449424	19.34882048094032	19.504669837690095	19.169888160329347	18.472116084555925	19.139811868295624	18.97037627814571	19.29269445126029
P00350	25.16771772852394	25.198238418822974	25.373859107101914	25.411642250773745	25.368728239055606	25.288400224538087	25.19917198049294	25.222260695992652	25.076099415127047	25.242135020426936	25.246015005095252	24.562001278269868	25.367178491369295	25.23883486218633	25.372816005085554	25.441469315719267	25.60270015179524	25.365858048046135	25.598999105201095	25.50377890499987	25.428033806919984	25.465825999431296	25.479974491523173	25.48070835961468
P00363	23.478100825334867	23.559902390964083	23.555510677760463	23.409227457196284	23.463216856516237	23.41017901924873	22.809640268128735	23.2703913727911	23.582585133053005	23.269335496097696	23.085492724493328	22.390368732141923	23.16509335847649	23.422009138408008	23.412269573081765	23.142836249173225	23.2209721365015	23.32082323258696	23.01746167188448	23.230485540600764	23.157756766838318	23.428795608388597	23.256001729719426	23.136322868653757
P00370	24.50934044278053	24.4335828941956	25.116338144783732	24.965325254714404	24.414488345240205	24.367561134428954	24.25130010730044	24.32988988285809	24.416453223951862	24.124500453748976	24.15658409434316	23.229198297249567	24.255952208860002	24.141404875562852	25.147867916313412	25.01645854846467	25.013149126223713	24.381137777487904	24.873627156543105	24.978679345198046	25.148311348076433	25.376638007167823	24.461184819296793	25.045999617030592
P00393	22.687658303892498	22.736471604213367	22.617197179391905	22.720262455310724	22.46426401862815	22.702371069351674	22.78857525503644	22.347472947704123	21.76028391896603	22.520783983270416	22.65531323055751	21.66091187104702	22.761031122958325	22.455725627651102	22.585684742170642	22.732865124185384	22.50049957037732	22.211526186038743	22.652446485629525	22.493069478455155	22.756298565599764	22.82237884409503	22.388117922332814	22.711694244140137
P00448	25.129952487581413	25.04511112027489	24.485571926241164	24.399692570004156	25.036218609954986	24.76395757701968	25.748437989672148	25.522312500246603	25.07606284765356	25.435991152911477	25.205416277204048	25.843355452428003	25.52314902671042	25.63092315099179	24.61468766814517	24.40496888574969	24.750079854350798	24.598348203393076	24.796163378457376	24.960306553913526	24.674035476353545	24.47825483695159	24.895001258186028	24.7757372254586
P00452	22.86747063523392	22.92765804063594	22.57363357251141	22.71408250758065	22.66417050175248	22.90297970329255	23.025756763674163	22.51740840594852	22.01173028771735	22.694234378954622	22.85319684378733	21.833847280880832	22.968396683345393	22.608756482668593	22.63144628383796	22.707752226373188	22.747293109790125	22.161277652739475	22.861271179091965	22.58053119510846	22.780256819634285	22.749072590199024	22.535702514122356	22.74403803024289
P00490	22.114134660669585	22.24281129896054	22.84266184777767	22.967360234793894	21.98813191522823	22.057342587725604	22.450899443651277	22.095416426429942	21.56031374966231	22.130323159371272	22.02793846050913	21.232227052341656	22.23442606129229	22.096503353093173	22.89162673243687	22.745751345575865	22.838787829288645	22.54447544113437	22.711945163710034	22.945247945324148	22.87280416869276	22.886375734455054	22.832686669593482	22.934998480998086
P00509	25.182115410708825	25.134608911947872	24.657992042563002	24.790678025689786	24.883930507013243	25.29382666058557	25.225614290124344	24.930504007965876	24.56968397523654	24.97228876180949	25.213505182216682	24.635202887006987	25.253515452041373	24.983036905589426	24.705194563735596	24.90702070388035	24.93451449978039	24.70120178104011	25.04048662138349	24.793093608083158	25.038711175829874	24.878968627912645	24.761004560732395	24.971225373813365
