rowname	BBM_673_P283_01_VEB_001_R4	BBM_673_P283_01_VEB_002_R3	BBM_673_P283_01_VEB_003_R3	BBM_673_P283_01_VEB_004_R3	BBM_673_P283_01_VEB_005_R3	BBM_673_P283_01_VEB_006_R2	BBM_673_P283_01_VEB_007_R2	BBM_673_P283_01_VEB_009_R2	BBM_673_P283_01_VEB_010_R2	BBM_673_P283_01_VEB_011_R2	BBM_673_P283_01_VEB_012_R2	BBM_673_P283_01_VEB_013_R2	BBM_673_P283_01_VEB_014_R2	BBM_673_P283_01_VEB_015_R2	BBM_673_P283_01_VEB_016_R2	BBM_673_P283_01_VEB_017_R2	BBM_673_P283_01_VEB_018_R2	BBM_673_P283_01_VEB_019_R2	BBM_673_P283_01_VEB_020_R2	BBM_673_P283_01_VEB_021_R2	BBM_673_P283_01_VEB_022_R3	BBM_673_P283_01_VEB_023_R3	BBM_673_P283_01_VEB_024_R3
P00811	20.824717704984256	20.988892571490915	20.988477422035114	20.613112403993814	21.097013185380874	20.896293447874314	20.86436395169705	21.18175113176309	20.950481494680176	20.90050834650791	20.8512916512947	21.13510684777214	21.245991307420148	21.25708880337828	21.055126250284875	20.86705744679532	21.174269996256555	21.108484529693445	21.127613403159813	21.25627224227333	20.88085504611373	21.033946433343463	21.071901017408045
P00861	21.398632770694185	21.398717312804017	21.523760530143974	21.435179550216994	21.53740920478141	21.454535522021466	21.607376815692568	21.385664702953378	21.464222014130407	21.63060590822215	21.591140351450093	21.77422185104637	21.96298587367972	22.28335101416328	22.190823956038294	22.229846716388614	22.06785398096701	22.194281265478736	22.238044135891258	21.983710529264776	21.59863756750289	22.056919027428542	22.259542360340113
P00864	25.550356147282816	25.58612860935428	25.66749267017648	25.454167262245637	25.812054051302738	25.580693612745282	25.489892997548388	25.993471799958247	25.555418982872688	25.636580501841603	25.62758125345918	26.663743820700784	26.85331311096557	26.912236145630292	26.986440544391527	26.955075777485074	27.117592313165897	27.03981235560769	27.02836601403771	26.821858619998974	26.848048990993796	27.03410345220562	27.00226436093723
P00887	22.95806564609342	22.917491754575117	23.208953947222618	22.72092349537258	23.45904363916149	23.034681305429093	22.70419775708653	23.389045530211583	22.91373169911542	23.104944111984093	23.147612032641966	23.213547007678937	23.19343037365637	23.33552327539767	23.16717615489639	23.07669141917377	23.18850457675572	23.309546783068765	23.254226690206664	23.271646662671568	23.065719528253233	23.36612319370725	23.29451347562909
P00888	23.958910056211277	23.93940663678478	24.41630480442268	24.36843312148447	24.27874218977956	24.303505123486932	24.270516807777142	24.097048493461113	24.246272465502912	24.349085081367893	24.449768262503646	23.606962195021957	23.442763965453835	23.506872225791305	23.605505180726677	23.6027733634699	23.508951923843284	23.446032971249807	23.394844376250443	23.6599250662584	23.3511248760758	23.71516146749426	23.49037144531777
P00888;P0AB91	20.174094735646662	20.11478593024655	20.58947672523446	20.115594440053254	20.484775075017808	20.307698749061434	20.035597005191686	20.426320900145416	20.219870027568547	20.415504106879403	20.390153621275527	20.741041700127223	20.829832807633238	20.889340736898937	20.923139715758808	20.844437804692117	20.835225268212692	20.941081286299074	20.843476342744914	20.966729922284568	21.028810698790544	20.94064291143069	20.977502308834
P00893	22.884650679863885	22.933299270936267	23.20999997298501	22.952215244980643	23.1243509114343	23.011242103306163	22.952366758154906	23.30130968370509	22.99557400469493	23.111431505589486	23.136938608155415	23.47910018902105	23.74768541142619	23.810957576886995	23.71025842258238	23.659834992730023	23.74350464247606	23.78563843251664	23.83066107488496	23.714421980988718	23.770085421676303	23.701201724989257	23.74542279935036
P00894	23.44046756231279	23.20189839693467	23.39022672973268	23.30151328029095	23.29731296036152	23.35080717810921	23.11611318649414	23.17666469125763	23.370763387808207	23.401307687415564	23.33690413845748	23.86801258848244	23.649741708247333	23.846442974070353	23.58860020712088	23.652191148722398	23.46497214416513	23.758590582185292	23.797646784087274	23.822466697951253	23.628391979027263	23.72108085466351	23.862847872618026
P00895	23.263357291417265	23.432763143154073	23.65183206543593	23.68815639833711	23.633742765725557	23.544593127630705	23.708988580744982	23.559348023060874	23.473111429188446	23.63226911845442	23.75782062511064	23.62110613886914	23.831008516509016	24.003003389010512	23.99840882909363	23.842582760723072	23.902548486394195	23.866681455912236	23.9262890505416	23.823536198333436	23.747175674318406	24.01328147775026	23.96743736496743
P00903	19.088095614373138	19.060092045224813	19.421689795909643	19.171804075025655	19.22637859413895	19.226389226457428	18.787589237670623	19.281667624884513	19.024066920452945	18.972816438254206	19.13139178289277	19.596591723057458	19.33431406759398	19.26915017357956	19.434899028005717	19.349213339285967	19.506230500971462	19.566938991743257	19.319000090176715	19.301413811352774	19.384096834031716	19.19892139183962	19.596854928388794
P00904	23.199375088773536	23.28124643411278	23.55274262107139	23.601392051187027	23.40942947912493	23.38075969424088	23.56972822805364	23.38039366072401	23.511202690191823	23.485695461556254	23.560672079337756	23.159958163312034	23.38414545576689	23.730044828779	23.800286592176043	23.670492049185576	23.718065860449556	23.70995259274102	23.587007219599535	23.54523591881007	23.21864304426464	23.680727825213303	23.534560223916486
P00909	23.450114256874315	23.515764449940725	23.687888852111058	23.766678550053502	23.608187704921168	23.669679026516356	23.876404629556355	23.54718962318477	23.599340152288026	23.76585102115519	23.80395786112038	23.822640356524655	23.81449871149199	24.023607839916732	23.988201939477612	23.952824013364214	23.895804387544786	23.886223957324827	23.949196469932097	23.88089026586714	23.64267346455511	23.979280335220395	23.918628659577955
P00914	19.359917916422784	19.6922800678169	19.784006235919286	20.111761537916085	19.159573714616602	19.580989617834216	20.306023211347878	19.544224877187464	19.75364694838645	19.625648173530987	19.56507070810467	19.630294337115572	20.032476920347	20.080366055009303	20.128661249102986	19.863682995819616	19.975459669557445	20.00169588029579	20.00260536214054	19.817301095191155	19.750283193937605	19.725491899261534	19.902896339831123
P00926	19.996055139927485	20.006923694873798	19.89546037964049	19.89478481659553	19.987155321118557	19.896638264662005	19.900667396733507	19.94410788963541	19.98206235117225	19.885363030561383	20.148306023456268	20.403115936891602	20.5194092264381	20.813589986063523	20.540220523985298	20.61114192666481	20.734260732143706	20.753709281974086	20.588111957760166	20.60868974972707	20.355542043332306	20.635342497425682	20.511001790788995
P00934	26.813660834445663	26.881188933323227	26.9015020674726	27.02345707639651	26.920347529852066	26.97048041777402	27.005114801148647	26.974959529369983	26.84451731398844	26.845066331377875	26.901097696359404	26.460017318319565	26.398568432400165	26.58730818269056	26.61063336843686	26.605940509534392	26.552871043271512	26.59075308479435	26.558223959913633	26.527490853132466	26.519950733736273	26.616775655974863	26.63573595678603
P00935	23.695143291474988	23.623694986375828	23.796941806477342	23.632632063243367	24.779808437632745	23.694199389618333	23.452813037650706	24.156705329657026	23.469964926187455	23.610049165654225	23.74871710983641	24.012830766188262	24.083192299802914	24.009862419427975	24.03680239136122	23.970366545810066	23.899119689871544	23.964686220545126	23.977051684705902	23.872699468297867	24.27675999036504	24.066906961274658	23.838115701432805
P00936	21.495188632335953	21.64725199805693	21.7606360936489	21.836869852434777	21.431356299073602	21.652289139875823	21.78718461582243	21.980958606621083	21.657540009261037	21.62335869356466	21.71026888676105	22.588220974307912	23.111904738990358	22.9410693192495	22.980819617231393	22.99415684630883	23.106663591561333	23.015074036660288	22.986084918014754	22.84815017026062	22.878334373065606	22.981116060416888	22.909021371040396
P00944	19.7211499480637	19.81555245033317	19.993079999750083	19.63756112587309	19.856441151677153	19.331854506506026	19.826922935694967	20.34432531888323	19.84794509273282	19.845519421092753	19.828958744167714	18.014770637790956	18.197248128894724	17.77249727300406	17.62988838297664	17.530647572139895	17.894452192991963	16.772166782207478	18.018220867707317	18.17267182097286	18.619809294699394	18.162808042676787	17.67880126982191
P00946	24.577326276956715	24.480515516166474	24.482808882696638	24.255068048916247	24.596785762655173	24.48105356665588	24.254239668153403	24.46185909888608	24.33868651376686	24.409015424524345	24.378002819576874	24.00980199388577	23.931789570166643	23.935847710953855	23.89329978548639	23.938836975526588	23.847077638762038	24.0238014302223	24.00978287153948	23.981232842963813	23.921045037897	24.11705680031866	24.055171980156977
P00954	23.949353726756407	24.068930584778368	24.2540818258435	23.928366875357266	24.18424624249847	24.05481614132657	23.93678348577164	24.143985549838245	24.041925187679578	24.099993828166873	24.171944202684426	24.560197257656153	24.611761436174753	24.495124181498753	24.539995492141916	24.49479245930645	24.58373533651341	24.560471052559855	24.566859238838507	24.51941293555083	24.573095479417752	24.58152654185981	24.692363418623643
P00956	25.512278723183496	25.562849872546522	25.561605949087124	25.064096325517294	25.750645584121777	25.41858912019107	25.19967007458331	26.022643643094096	25.31839463697855	25.453786236660715	25.441655749328234	24.936759949609787	25.137116136931	25.205212460111895	25.290990897650538	25.243733984069078	25.41766776453738	25.23797872976087	25.23334245940209	25.108131240143184	25.190518070281986	25.304082096296813	25.246785145346244
P00957	24.54300938680494	24.68942355496956	24.757962979268125	24.639480425127196	24.787310613523317	24.66861508189269	24.556627656551893	24.889622840209793	24.633259696424457	24.67979484350067	24.74885072298199	24.69124401446234	24.903867950481384	24.890786783299944	25.01455865831344	24.970755955430903	25.048918492689673	24.999305437048573	24.95421287148076	24.74367911380549	24.84929263099038	24.928655288479	24.99996732818278
P00959	24.668520686319283	24.679924180536535	24.79422973630747	24.56326771367466	24.75971380725165	24.638777970764615	24.535887147664965	24.88324766925093	24.587178805622226	24.705684828836795	24.697636982905045	24.69427006210654	25.015540083220856	25.09669853655664	25.168723198423457	25.150592298539408	25.117960001027306	25.13482080312324	25.160507019775316	24.89724036866914	24.89933485349111	25.057195615232022	25.10485719968352
P00960	24.017837723290725	24.05722838623978	24.033623321538172	23.9571893829295	24.022336958904585	23.948093390303963	23.885853665561466	23.874415491562008	23.888543897081743	24.05498368055189	24.09336657376229	24.079531845752435	23.877333144691256	24.136293667049493	24.188829857179527	24.064987122871294	23.933886149330533	24.080837815114354	24.068814150692223	23.803677487649917	23.849101968629103	23.962356321734383	24.134398628783003
P00961	25.147936821808564	25.275587367671793	25.39505962088738	25.136881776635732	25.33321115817924	25.234327236693947	25.037819358970083	25.500396466613758	25.25091772984727	25.276713576734863	25.28681009101776	25.266308858521963	25.420223205210835	25.41503328840622	25.362810133803148	25.329815038462197	25.342040694741584	25.397886038109498	25.39054624447517	25.25153249805878	25.403646969284573	25.38829868582916	25.389788707523806
P00962	23.803185747472465	23.817550496340584	24.07848792032716	23.736016379146754	24.149461787166633	23.906642018675804	23.772037330214214	24.079923289865253	23.829999541916283	23.973418644290128	23.964156317209042	23.936199882294797	24.244550880172802	24.367309253429667	24.373233002085982	24.341094229892462	24.38939508869089	24.362280643746004	24.380423938093287	24.16741197673553	24.14380353550566	24.279000258106755	24.199940900609125
P00963	23.651124176440184	23.654959214612198	23.89548227632117	23.4724599784586	24.409913388167002	23.77301706784058	23.51893288564467	24.052310313799115	23.674852797000568	23.72863932959681	23.892373529452357	24.61137211019261	24.634532646519332	24.676007042765146	24.47492150440474	24.445671700558098	24.364808825994086	24.284931395139292	24.262141599222808	24.4316239695052	24.40247909308598	24.585532694745428	24.40339919180413
P00968	25.33368260442168	25.562310838595113	25.663107676699532	25.46366530961476	25.717696353839695	25.433125145824917	25.51087467643294	25.826208621652878	25.488501930092113	25.598875055900418	25.64143751129417	25.830971087122023	26.178250902290845	26.16047542880658	26.328480926425925	26.296236513874412	26.327205855070492	26.116238761285825	26.082058593310396	25.815518030318433	26.007322143691646	26.228110226523032	26.177823856232177
P02358	27.343506994141265	27.06147452127891	26.931247124900302	27.058783885075343	26.87042607663183	27.160602975177873	26.899584500738868	26.490946860746824	27.213527075014746	27.03562319384917	26.86448750271603	27.376577142220256	26.981010691498483	27.083079332559237	26.709655508565326	26.920725682352774	26.490371890947984	27.046620053263617	27.060657098613696	27.093322034942354	27.02895206426011	26.956704255230072	26.994332880849818
P02359	27.04133283531964	27.286221682910163	27.309006082586777	27.15300987818796	27.442286806715362	27.24374994456646	27.120634566489883	27.28818146515506	27.27207454879526	27.271131174084026	27.193473327852544	27.80768429995928	27.71571009086525	27.69041096843858	27.54818044617239	27.60780109162751	27.53913755157776	27.555095171124563	27.576292044166212	27.5851563334944	27.7044385933437	27.79113522983432	27.758320710578225
P02413	26.53100265897953	26.789307494825895	26.996277855665618	26.57089132403603	27.125260327808903	26.84614177780527	26.496515347420097	27.11648970809014	26.628421266596103	26.844680059901325	26.740708764839322	27.489953563296577	27.320766231121755	27.577907047715286	27.36050190722317	27.305810811374677	27.50102195069176	27.513841495272892	27.42772674557692	27.568063570665792	27.53884592506585	27.497570568972627	27.511779690366435
P02916	18.428068727540897	18.686037701176176	19.251202126711046	19.37737236315945	17.75313382644203	18.76015237511606	19.833890565117724	18.942753137012986	18.884351135552215	19.568043450815708	19.14188837000109	19.821718207867548	19.604393561599448	19.841400951286452	19.750286780329763	19.98534526783465	19.84601979184225	19.97388105655462	20.060993596591686	20.38646396369747	19.505637319651196	20.38116984841397	20.26878945302993
P02918	21.406491956847148	21.60377376496066	21.6041918698997	21.597194998697535	21.611426067171298	21.55603104017634	21.65618495291258	21.883713274947343	21.50734249746115	21.582664825198048	21.707554661308706	21.468543035570605	21.6221958825115	21.70635613379647	21.934434208269018	21.910489894534603	21.90626723695186	21.7240833720528	21.68911710937603	21.65714970398491	21.612556643367924	21.712212454739877	21.772642211469847
P02919	22.593191314151447	22.70135854404489	22.70281726156299	22.581189656510446	22.786386822349343	22.5274668759083	22.528084146717905	23.042133853507934	22.48246131629355	22.675102968123532	22.677772385293366	22.220732757135227	22.480444776864967	22.45393062092656	22.61696250030278	22.52383647322082	22.658312246528375	22.537976735922914	22.491113507381176	22.362566864303705	22.317305720486285	22.437158159493542	22.467424157364405
P02924	22.732603651172123	22.523797939639273	22.389427389220714	22.338208135404788	22.798469478141005	22.529116538545217	22.468990459859906	22.313553890571104	22.526455403126075	22.423828651140873	22.367801555581096	19.166408913458735	19.145767768969492	18.693099042233552	19.545032718562247	19.299126425445156	19.057419822039904	19.240122770824517	19.45364114208807	19.36486458631527	18.968943716523476	18.734726452913428	19.37736924296772
P02925	26.578695407936106	26.50184028128008	26.522752132414087	26.67494332317674	26.447131524355964	26.683451719172368	26.822925490932867	26.006369183175064	26.78666778713748	26.74531526116448	26.6809699539594	23.88995878104972	23.68671687459515	24.10251538126096	24.145851523717173	24.20956008169035	23.704944638728236	24.13247307722575	24.10457553351688	23.943687504347643	23.743464725799146	24.118386934011582	24.249690429650947
P02929	20.86276455067953	21.123798846567986	21.10242238511793	22.02105205914593	21.077895442784655	21.305222618018018	21.520869493768025	20.5502713416449	21.397253120850067	21.42921789642016	21.376435526352413	21.800395371137746	22.022784841381206	21.953408722890483	21.744787560787113	21.733950917221456	21.778014579639613	21.79970056267541	21.739781940805738	21.82537338825154	21.61295592023876	21.276265175805065	21.587560786355468
P02930	25.35594990730912	25.069608713228142	25.08175625867418	25.25516901572814	25.145009620770168	25.222673210808676	25.304858196786284	24.809273246956447	25.255265264710264	25.09999233223138	25.18699469808626	25.02079356351378	24.82850920291109	24.988641134159472	24.818476472999887	24.913605082819828	24.62629530181721	24.95196860714492	24.944611398907217	25.066560879734368	24.831914044473837	25.009431120321082	25.121641939940993
P02931	28.858554307393014	28.876702015315413	29.12576432739856	28.35484593569124	29.01537236366355	28.72334334975143	28.370012512935908	29.09999383062052	28.740136461721978	28.794529881215656	28.70115927061791	27.537266402551655	27.395032705439757	27.70520435680101	27.722476145833074	27.67924027249458	27.589955198820245	27.73824473338608	27.701735898533286	27.653361547214544	27.281237222066714	27.733870222488676	27.724637341994356
P02942	20.789201250933825	21.071134266630263	20.675579072303986	22.600438757141134	20.981887801402664	22.156512311765916	21.421796227465887	20.476231426166834	21.761344142858867	20.831447061123534	21.39636825783194			17.987900871692496	15.662910706683643					19.559204145993615			18.478023742704274
P02942;P07017	19.834490627654173	20.39078917346342	20.49126341173219	22.02639286810168	20.197400407690303	21.44902954949052	21.12558812399737	20.677280826762434	21.513419941737194	20.563783317674602	21.023572149695674									18.709590113242967			
P02942;P07017;P07018;P50466	21.066945939046892	21.488157014242248	21.175704186017732	23.0713065087672	21.2094818082763	22.550404807827157	21.793120136744466	20.90296333759235	22.17114569541169	21.422323760603742	22.037189731683466									19.721426288251955			
P02943	22.747936213983547	22.628969420709694	23.27141959758543	22.95672899609759	22.513521030810356	22.890013943687304	23.446213043695515	22.69647107362161	23.162821329943274	22.970875579903975	23.148951986582368	22.94844494685085	22.308686408148148	22.77764812844536	22.955497708157466	23.20258937970367	23.01839138578122	23.245007810135373	23.060983174041933	23.374024478701525	22.75005833230098	23.23614792113258	23.32175320480672
P03004	22.01816196368258	22.11241212662035	22.260168055171555	22.069411266814242	22.234317560825144	22.16696490398487	22.047782606793852	22.170011415755738	22.032919360214898	22.16124489917093	22.208972525217078	22.06131274200967	22.201030240685963	22.301954334574624	22.378552690506528	22.29342300059355	22.369072365190302	22.319172090863542	22.310193038003487	22.240932132029855	21.956534981546223	22.274592765406716	22.283157688881694
P03007	19.14664261668941	19.221598167428994	19.298414284359186	18.917358882421116	19.47530258163255	19.137500116125608	19.25544919753738	19.274285448488495	19.143480944906887	19.31716731075624	19.311215891950013	19.85795173046352	20.079902916905574	19.55373654425412	19.662438840893717	19.644775598620342	19.711658996972375	19.793169790635822	19.80885531912983	19.583659279692906	19.75070701821297	19.47739559349631	19.34479886440542
P03018	21.573152909460784	21.535301641817675	21.51039385213069	21.47065959509821	21.728699855519253	21.423109775131813	21.317621396903586	21.831114159384587	21.416695819929842	21.533381773006177	21.573057162973996	21.03248756297869	21.18299348193243	21.378298628443382	21.471050154240658	21.33554098511321	21.418662218835227	21.460728617931295	21.42011929259002	21.30473543535139	21.119936608007304	21.41124329930575	21.45096641337752
P03023	20.01630930522016	20.16038557204388	20.282667792121586	20.116668777999063	20.266359343894393	20.107944157018956	20.078903570632182	20.130436663299868	20.136521969524498	20.19505799897167	20.20460589399593	20.080731058306213	20.330013988407458	20.20777920007185	20.122760357179992	20.108611392504116	20.17730075010718	20.261722539431425	20.251100814365593	20.232408508510844	20.203181592672102	20.065991886792702	20.088861639487998
P03024	20.442837397940437	20.184753181205743	20.496388218261337	20.367641069666696	20.502849577667305	20.339959554676362	19.851356397463107	20.396324601563457	20.24477738093716	20.284512526353367	20.241898886808357	20.763450559893663	20.682308985905443	20.47428858993799	20.36875489239403	20.22936183501149	20.558821192555897	20.56531552639499	20.532649238196967	20.746479777784486	20.499962756806788	20.520144963520927	20.545713138871477
