"MSP"	"ERS436842"	"ERS436841"	"ERS436840"	"ERS436839"	"ERS436838"	"ERS436837"	"ERS436835"	"ERS436834"	"ERS436833"	"ERS436832"	"ERS436831"	"ERS436830"	"ERS436829"	"ERS436827"	"ERS436826"	"ERS436825"	"ERS436822"	"ERS436821"	"ERS436820"	"ERS436819"	"ERS436818"	"ERS436817"	"ERS436814"	"ERS436812"	"ERS436811"	"ERS436810"	"ERS436809"	"ERS436808"	"ERS436807"	"ERS436806"	"ERS436805"	"ERS436803"	"ERS436802"	"ERS436801"	"ERS436800"	"ERS436799"	"ERS436798"	"ERS436797"	"ERS436796"	"ERS436795"	"ERS436794"	"ERS436793"	"ERS436792"	"ERS436791"	"ERS436790"	"ERS436789"	"ERS436788"	"ERS436787"	"ERS436786"	"ERS436785"	"ERS436784"	"ERS436783"	"ERS436782"	"ERS436781"	"ERS436779"	"ERS436778"	"ERS436777"	"ERS436776"	"ERS436775"	"ERS436774"	"ERS436773"	"ERS436772"	"ERS436771"	"ERS436770"	"ERS436769"	"ERS436768"	"ERS436767"	"ERS436762"	"ERS436761"	"ERS436759"	"ERS436754"	"ERS436753"	"ERS436750"	"ERS436749"	"ERS436748"	"ERS436746"	"ERS436745"	"ERS436744"	"ERS436743"	"ERS436741"	"ERS436740"	"ERS436739"	"ERS436738"	"ERS436737"	"ERS436736"	"ERS436733"	"ERS436730"	"ERS436729"	"ERS436727"	"ERS436725"	"ERS436722"	"ERS436721"	"ERS436720"	"ERS436714"	"ERS436712"	"ERS436705"	"ERS436704"	"ERS436703"	"ERS436699"	"ERS436698"	"ERS436697"	"ERS436695"	"ERS436693"	"ERS436691"	"ERS436690"	"ERS436689"	"ERS436688"	"ERS436687"	"ERS436685"	"ERS436684"	"ERS436683"	"ERS436673"	"ERS436672"	"ERS436670"	"ERS436669"	"ERS436668"	"ERS436666"	"ERS436665"	"ERS436661"	"ERS436660"	"ERS436659"	"ERS436657"	"ERS436655"	"ERS436654"	"ERS436651"	"ERS436649"	"ERS436648"	"ERS436647"	"ERS436645"	"ERS436644"
"msp_0003"	0.000825763831544178	0	0.00897867564534231	0.138257016248154	0	0.0194174757281553	2.21459227467811	3.37001078748652	0	9.18959976628688	0.0241036456764086	0.00992731785144478	2.21650485436893	0.00317712470214456	0	10.4745098039216	2.62678571428571	0.00572246065808298	2.6761421319797	0.145113102859582	2.47027741083223	55.5404376784015	0.0836236933797909	0.0735463111928292	2.99367209971237	0.0106269925611052	0.00518806744487678	32.4797583081571	0.00821777092963534	15.5208892295899	0.670391061452514	0.0305612694681164	0.713886300093197	0.0219687367976341	0.0369822485207101	3.68886173895337	1.3420523138833	0	0.326082365364308	1.24221453287197	0.211453744493392	1.60240782543266	0.485902255639098	56.5597733711048	0	0	0.0294550810014728	0.00462000462000462	0	0.504477611940298	7.8225315354502	10.6884154460719	5.07551487414188	0.267889908256881	0.182068965517241	1.29501915708812	0.0091710758377425	0	0.0732519422863485	0.324385419610059	0.0245700245700246	0.0429497568881686	9.76079447322971	3.12276630308656	0	0.0161012075905693	0.389071038251366	1.09360986547085	0.0249480249480249	37.0899581589958	0.00288184438040346	0	11.4233576642336	0	0	2.80895731280616	0.0126475548060708	0.0167164179104478	2.18223866790009	3.38865836791148	0.194481960254679	2.12159641924655	15.7280061467537	0.00900647340275823	0.0392670157068063	1.87344720496894	0.0145348837209302	2.88102893890675	0.715779899954525	0.0126742712294043	0.680106504374287	0.00515463917525773	0.527342595329589	85.9248011569053	3.93884484711212	6.38186356073211	2.43880597014925	0.00480769230769231	0.659203332465504	8.83333333333333	0.0740740740740741	0.0235546038543897	9.90874843030557	0.00701262272089762	0.0130081300813008	17.5045719035744	0	1	34.5129129129129	0.369942196531792	0.15072202166065	1.70862068965517	1.85567010309278	6.92189218921892	0	0	0	1.81183745583039	0.0120724346076459	0.00364464692482916	12.0355987055016	1.44692737430168	0	2.13329111920215	0	1.6761433868974	0.356672651107121	15.4676131322094	0.0086292731496847	7.68096746328822
"msp_0005"	0.279108175061932	0.0700891484783277	0.160867938645716	0.0555391432791728	0.212262459662962	0.588072122052705	0.203556100551809	0.115426105717368	4.75436554132712	0.02337131171487	0.923169629406448	0.0843822017372806	0.00485436893203883	0.0413026211278793	0.0661664392905866	0.0666666666666667	0.284821428571429	3.82474964234621	0.56751269035533	0.286811779769526	1.90488771466314	0.172216936251189	0.524390243902439	0.476212364973569	0.0153403643336529	0.0403825717321998	1.46044098573281	0.391540785498489	12.0123266563945	0.108853967037179	42.6279329608939	2.07816632383191	3.30382106244175	0.138572032108154	2.58136094674556	5.31459987782529	3.5010060362173	1.17892540427752	0.134318901795143	3.24913494809689	0.803230543318649	0.113769751693002	50.4295112781955	0.177903682719547	21.1245033112583	25.8006230529595	0.0481099656357388	6.02910602910603	0.315668202764977	0	0.0495867768595041	0.525299600532623	2.55034324942792	4.98532110091743	0.351264367816092	3.58141762452107	0.137566137566138	5.06967615309127	46.480577136515	9.86154280870302	57.9594594594595	0.0307941653160454	0.0146804835924007	21.0109074031098	5.32118644067797	0.793559516963772	0	0.802130044843049	13.5135135135135	19.6820083682008	0	0.319520174482007	9.18491484184915	0.756756756756757	14.3625537545485	175.732680195941	0.680438448566611	0.453731343283582	9.84551341350601	5.22406639004149	1.05961798186379	0	0.0845178640030734	3.04418801013228	7.2630890052356	0.763198757763975	0.562984496124031	2.38456591639871	0.0354706684856753	0.126742712294043	0.0433624952453404	0.0721649484536082	0.43275199527047	3.41142443962401	4.93091732729332	9.57237936772047	0.458507462686567	3.33974358974359	0.145795365790159	1.4610538373425	36.0547504025765	128.967880085653	0	0.723702664796634	0.235772357723577	2.09143807148795	0	0.237713139418255	0	1.45042240995998	2.44404332129964	0.112068965517241	30.2465979381443	3.04180418041804	0	3.8411131059246	0	0.0371024734982332	3.97585513078471	0.00728929384965831	0.0194174757281553	0.290502793296089	0.0622950819672131	1.78059205318981	0.0376993716771387	0.173053152039555	22.4512268102932	0.00887311446317657	0.0345170925987388	1.13446587964296
"msp_0007"	10.6787778695293	7.46019059329849	1.1440329218107	18.7805022156573	3.2030596390582	8.54091539528433	0.076026977314531	0.454153182308522	2.47962747380675	0.678936605316973	0.104850858692377	0.488565857117532	0.122330097087379	2.7736298649722	1.47339699863574	199.298039215686	0.150892857142857	0.949213161659514	4.03045685279188	0.0802390098164746	1.0554821664465	2.9058039961941	0.259581881533101	0.243622155826247	3.37027804410355	1.64293304994687	7.42498919152616	17.7788519637462	2.34411915767848	0.0076657723265619	12	0.35263003232442	0.342031686859273	0.77482044782425	17.5399408284024	0.335573203013643	1.13581488933602	2.66666666666667	2.76578669482577	23.7058823529412	4.26358296622614	1.61926260346125	0.308270676691729	0.345609065155807	24.2423841059603	56.2803738317757	0	0	0.065668202764977	0.488557213930348	0.14528055676381	1.42210386151798	0.367276887871854	2.25596330275229	3.42804597701149	6.4904214559387	0.397178130511464	0.0765456329735034	0.994450610432852	3.42582650466233	1.29115479115479	0.174230145867099	0.236614853195164	1.62543513576236	1.05254237288136	2.41058079355952	8.50710382513661	1.59473094170404	0.164241164241164	46.8179916317992	1.53890489913545	0.0414394765539804	0.202757502027575	1.25868725868726	1.26629176314919	9.1742477256823	0.0699831365935919	0.0644776119402985	2.42275670675301	0.033195020746888	0.0100327995369477	0.579634464751958	1.49366116019977	1.88460455952716	17.4424083769633	3.18944099378882	0.0988372093023256	0.344694533762058	1.38881309686221	0.200253485424588	0.99733739064283	0.698969072164948	3.54123558971327	2.82429501084599	4.20158550396376	0	0.976716417910448	0	0.00833116375943765	1.48854524627721	1.55555555555556	1.60385438972163	43.13855169527	0.134642356241234	2.84065040650407	0.547797173732336	0	1.92778335005015	0.182582582582583	0.768341485104491	3.13718411552347	0.486206896551724	3.43257731958763	3.88558855885589	3.09961474958723	0.182226211849192	0.528639445967393	1.90724381625442	1.66800804828974	0.0173120728929385	8.48543689320388	0.0837988826815642	0.122404371584699	5.92939686560076	0.603189946834219	0.0444993819530284	0	1.36823425022183	0.0922668436773979	1.06536135905557
"msp_0008"	0	0	1.19266741488964	0.0307237813884786	0	0	0.023298589822195	6.37432578209277	0	0.0058428279287175	1.23169629406448	0.00780003545470661	0	0	0	0	0	0	0	0	0	0.991436726926736	0	0.550678005056309	0.0659635666347076	0	0	5.51057401812689	13.0426296866975	0	0.480446927374302	0	0	0	0	0	4.16800804828974	0	0	0	0	0	0.0526315789473684	0	4.09602649006623	0	0	0	0.0622119815668203	0	0.112222705524141	0.769640479360852	0	11.2688073394495	0.016551724137931	0	0.0677248677248677	0	0	0	0.62039312039312	0	0.120898100172712	0.0844743559990717	0	28.6141460609546	0	2.74495515695067	0	0	0	0	2.70316301703163	0	0	0	0.217537942664418	0	0	0	0	0.00745990302126072	0	0	9.96596858638743	0	0	9.56784565916399	0	0	0.830734119437048	0	1.40230564587644	0.13882863340564	0	0	0	0	0	1.58991981672394	0	0.0107066381156317	0	0	0	0	0	0.0902708124373119	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0446927374301676	0	0	0.601256645722571	0.0889987639060569	0	0.0062111801242236	0	0
"msp_0009"	0.109826589595376	0.00368890255149093	0.0785634118967452	0.0153618906942393	0.0248595673479144	0.0194174757281553	0.00858369098712446	0.0819848975188781	0	0.0923166812737365	0.0108466405543839	0.170891685871299	0.174757281553398	0.0532168387609214	0.0634379263301501	8.59607843137255	0.465178571428571	0.102288984263233	0.745177664974619	0.192915066154503	0.0488771466314399	0.241674595623216	0.0261324041811847	0.14985060905539	0	0.0595111583421892	0	6.01933534743202	0.0462249614791988	0.0981218857799923	0.281564245810056	0.0270349691448722	0.00745573159366263	0.0168990283058724	12.1050295857988	0.0187334555080432	0.200201207243461	0.050773778473309	0.034635691657867	20.8373702422145	0.0146842878120411	0.107148231753198	0.203007518796992	0.0056657223796034	0.763576158940397	1.17757009345794	0	0	0.0126728110599078	0	0	0.383488681757656	0.120137299771167	0	0.00735632183908046	0	0	0	0.0599334073251942	0.543656400113026	0.027027027027027	0.0786061588330632	2.31001727115717	0.168948711998143	0.0415254237288136	6.89131684876366	0.0437158469945355	0.0426008968609865	2.18087318087318	0.370292887029289	0.269932756964457	0.0261723009814613	0.575831305758313	0.0115830115830116	0.0641746609328482	0.389083275017495	0.1070826306914	5.76477611940298	0.0499537465309898	0.00829875518672199	0	0	0.104494813676527	0.962566844919786	0.0890052356020942	0	0.0765503875968992	0.0205787781350482	0.110959527057754	0.0126742712294043	0.120197793837961	0	0.00650310375406444	0.66232827187274	0.0124575311438279	0.178868552412646	0.062089552238806	0.00961538461538462	0	0.260595647193585	0.0563607085346216	0.167023554603854	0.593553788195898	0.0210378681626928	0.104065040650407	0.00665004156275977	0.0616915422885572	0.0320962888665998	0.458858858858859	0.126278345931525	0	0.05	0.0643298969072165	0.182618261826183	0	0	0.0236618092627327	0.0203180212014134	0.104627766599598	0.00637813211845102	0.328478964401294	0.245810055865922	0	0.0303941744498971	0.0125664572257129	0	0	0.0372670807453416	0	0
"msp_0010"	0.000825763831544178	0.493083307715954	0	0	0	0.271844660194175	0.505211526670754	1.99676375404531	2.55801319363601	0	0	8.46303846835667	0	1.58141382049245	1.05320600272851	0.0235294117647059	1.81428571428571	0.0135908440629471	0.0213197969543147	2.28083653435766	0.0369881109643329	0	0.0165505226480836	0	0.00383509108341323	0.22529224229543	6.063121487246	4.13172205438066	0	2.20237638942123	1.80558659217877	6.20393770202762	0	0.0042247570764681	0	6.09000203624516	0	2.54077551730134	0.370010559662091	0.114186851211073	9.50587371512482	0.189014296463506	5.26691729323308	0.529178470254957	2.55099337748344	8.14018691588785	0	0.255024255024255	0.00576036866359447	0	2.04349717268378	0.872170439414115	1.38443935926773	0	0.331034482758621	0	0.0924162257495591	0.798822374877331	0.41842397336293	0	0.0085995085995086	0.196110210696921	0	3.52007426317011	0.314406779661017	43.6825761932145	0	1.19730941704036	19.8066528066528	0	0.639769452449568	7.08069792802617	0.813463098134631	0	0	0.769769069279216	0.225969645868465	0.00955223880597015	4.64939870490287	1.92392807745505	10.4557206251206	0.0238716896680343	5.77026507875528	0.314100759921193	3.27748691099476	0.197204968944099	6.63565891472868	6.7935691318328	0	0.00760456273764259	1.84252567516166	0.601030927835052	0.00413833875258646	1.48517715112075	0.110985277463194	0	0	5.33573717948718	0.0114553501692268	5.96162657502864	0.0273752012882448	0.0620985010706638	0	0.00420757363253857	0	1.86284289276808	6.0726368159204	0	17.9471471471471	2.34326367274344	82.35559566787	20.2310344827586	0.16659793814433	5.32673267326733	0	0.395870736086176	0	5.74734982332155	0.096579476861167	0.00273348519362187	11.2297734627832	0.0167597765363128	0	0.00696533164476809	0	0	0	0.469387755102041	0.00730169266511782	0
"msp_0011"	8.61271676300578	0.0122963418383031	0.974934530490086	9.11196454948301	9.33142105892196	1.72399445214979	0.288166768853464	0.00215749730312837	8.97632906480404	5.93047034764826	0.772521843928894	1.96419074632157	1.20679611650485	9.73947577442415	2.5075034106412	53.478431372549	2.18303571428571	12.9542203147353	1.48629441624365	0.512163892445583	1.66974900924703	2.39010466222645	1.89372822299652	1.91680073546311	0.917353787152445	0.263549415515409	0	17.4984894259819	3.94247560349255	0.0130318129551552	2.83351955307263	0.205700852189245	3.15284249767008	0.0295732995352767	19.5562130177515	1.72592140093667	5.70422535211268	1.69083637628239	0.223864836325238	252.726643598616	1.31057268722467	3.38480060195636	0.397556390977444	0.514447592067989	4.37549668874172	7.05607476635514	0.52233676975945	0.085008085008085	0.01036866359447	0.118407960199005	0.137451065680731	1.737017310253	0.909610983981693	2.55045871559633	0.00551724137931034	3.73180076628352	0.0479717813051146	0	0.377358490566038	0.097202599604408	0.07002457002457	0.482171799027553	1.25302245250432	3.29914133209561	0.493220338983051	0	0	3.32903587443946	5.85446985446985	0	3.98943323727185	1.68157033805889	0.617193836171938	5.2046332046332	0.732385047965597	7.18264520643807	0.176222596964587	58.2997014925373	2.75485661424607	1.06915629322268	0.641327416554119	0.239462886982469	1.52900499423742	1.41739375175908	2.86125654450262	1.07065217391304	1.38856589147287	1.37106109324759	0.255570713960891	0.108998732572877	1.00798782807151	3.34742268041237	0.174401418859001	5.49819233550253	0.83352208380521	10.8585690515807	0	20.4607371794872	0.312418640978912	3.92898052691867	0.0579710144927536	1.02141327623126	36.1297614064462	2.74614305750351	0.499186991869919	2.93599334995844	0.00298507462686567	0.289869608826479	0.00720720720720721	4.02223210315696	1.8601083032491	5.38793103448276	2.32742268041237	2.15181518151815	0.413869014859659	0.753141831238779	0.00981099408454768	3.39310954063604	0.271629778672032	0.903872437357631	0.00485436893203883	0.614525139664804	0.162841530054645	3.74164951717587	1.48960850652489	0.164400494437577	0.970676241771394	1.07719609582964	3.90972452704945	0
"msp_0012"	9.02477291494633	3.13433753458346	3.15375982042649	3.13500738552437	5.14449623520975	1.36338418862691	2.96014714898835	3.10355987055016	3.38766006984866	7.76044405492258	0.731545646279	1.43378833540152	0.870873786407767	12.8633836378078	3.51432469304229	0.141176470588235	4.22767857142857	1.33333333333333	4.04568527918782	0.595817328211694	2.24570673712021	11.0019029495718	1.51480836236934	3.86853596874282	1.92751677852349	0.0297555791710946	1.46389969736273	12.2755287009063	4.81972265023112	3.38520505940974	4.28603351955307	4.33029679694387	2.44361602982293	1.11702577101817	0.0310650887573964	0.411321523111383	4.5784708249497	0.928534167970788	0.00337909186906019	66.1833910034602	2.93612334801762	3.07238525206923	1.04605263157895	2.43512747875354	4.80397350993378	10.0093457943925	0.337751595483554	0.194964194964195	0.692396313364055	0.993034825870647	2.89343192692475	1.72969374167776	3.05034324942792	27.5238532110092	2.09103448275862	6.15038314176245	0.59047619047619	0.978410206084396	0.344062153163152	7.2913252331167	9.22358722358722	2.57860615883306	8.32901554404145	6.0635878394059	2.27033898305085	45.2236917768833	6.30491803278689	4.51793721973094	28.2266112266112	0.0188284518828452	2.05091258405379	1.4711014176663	8.79237631792376	3.65122265122265	6.21104862719153	14.3680895731281	0.473018549747049	115.656119402985	1.57724329324699	2.89073305670816	3.06926490449547	0.458038045505408	0.00768344218209758	8.27920067548551	1.6544502617801	5.42158385093168	7.4437984496124	2.67009646302251	0.231923601637108	0.29404309252218	0.747052111068848	3.28144329896907	4.18681643511676	41.8712942877802	2.2083805209513	28.2936772046589	2.11402985074627	25.6826923076923	1.27466805519396	3.60423825887743	1.21739130434783	6.35331905781585	2.02762662201758	5.37307152875175	1.41788617886179	0.744804655029094	1.86268656716418	1.18455366098295	9.89189189189189	7.65051133837261	0.575812274368231	6.15862068965517	0.948453608247423	5.17601760176018	1.00385250412768	3.98833034111311	1.13692107920935	1.80918727915194	6.02816901408451	0.00182232346241458	20.4433656957929	1.20111731843575	0.468852459016393	2.48978945702074	1.51860802319961	4.9344870210136	24.8150807899461	2.28748890860692	0.633919681380684	2.15030233227757
"msp_0013"	13.1519405450041	7.98585920688595	3.94687616909839	0.0189069423929099	2.3941675630453	17.6823855755895	0.0404659717964439	4.92125134843581	8.48816453240202	15.6120362255332	8.57005122024706	0.0595639071086687	0.0281553398058252	4.87609213661636	52.075034106412	0.0745098039215686	6.14732142857143	1.84907010014306	0.0284263959390863	0.0102432778489117	4.38044914134742	43.430066603235	0.523519163763066	12.123190071248	1.5424736337488	8.29968119022317	24.5205361003026	28.9353474320242	17.8048279404212	22.7926408585665	0.0357541899441341	0.305612694681164	3.2143522833178	9.96282213772708	0.224852071005917	5.81633068621462	0.00804828973843058	0.00278212484785255	4.91657866948258	0	9.03083700440529	7.02603461249059	9.38815789473684	1.84929178470255	15.5165562913907	0.0186915887850467	0.0638193421698576	0.00462000462000462	10.4112903225806	1.02985074626866	0.474119182253154	0.00199733688415446	0.0846681922196796	2.71743119266055	12.2795402298851	3.5536398467433	2.12416225749559	0.0225711481844946	0.00332963374028857	0.0237355185080531	8.84275184275184	0.773905996758509	5.86960276338515	0.0037131585054537	3.39576271186441	0.0966072455434158	2.97158469945355	1.03699551569507	0.496881496881497	0.190376569037657	0.00384245917387128	0.0109051254089422	0	0	4.3956334766788	0	0.279932546374368	0.241194029850746	0.0194264569842738	0	0	0.35136143230138	0	0.100197016605685	99.2251308900524	0.52639751552795	1.9796511627907	0	0.00545702592087312	0.212927756653992	0	0.207216494845361	11.8474726574047	0.12292118582791	0	0.00915141430948419	0.406567164179104	5.95512820512821	0.00416558187971882	6.18327605956472	3.33816425120773	1.73019271948608	0.0108832147341984	0.0350631136044881	3.18536585365854	0.00831255195344971	0.0109452736318408	1.58174523570712	0.0036036036036036	0.00355713650511338	0.84927797833935	0.198275862068966	0.0164948453608247	3.42464246424642	27.1260319207485	3.12926391382406	2.14918482181503	16.4310954063604	58.102615694165	1.54533029612756	2.37864077669903	51.4245810055866	2.55300546448087	0.0164635111603609	5.00918318028033	0.61433868974042	0.0107719928186715	0.0585625554569654	10.7467640225689	1.18283904405413
"msp_0014"	0	0	0.0508791619902731	0	0.0114736464682682	0	0.00980993255671367	0.0533980582524272	0	0.130879345603272	0	3.78088991313597	0.0563106796116505	0.0206513105639396	0.0109140518417462	0.0235294117647059	0.0232142857142857	1.85050071530758	0.49746192893401	0.00853606487409304	0.0396301188903567	0.38534728829686	0	0.983681912204091	0.00306807286673058	0	0.480760916558582	0.120845921450151	0.368772470467386	0.0505940973553085	0.189944134078212	0.00940346752865119	0.0149114631873253	0.0118293198141107	0	0.0138464671146406	0.229376257545272	0	0.035480464625132	11.3044982698962	0	0.0246802106847254	0.0996240601503759	0.0192634560906516	0.545695364238411	0	0	0	0.0172811059907834	0.00398009950248756	0.0208786428882123	0.0352862849533955	0.235697940503432	0.689908256880734	0.00551724137931034	0.00478927203065134	0	0.0166830225711482	0.230854605993341	0	0.0221130221130221	0.039708265802269	0.0250431778929188	0.0714783012299837	0.00508474576271186	0.535940195514664	0	0.0297085201793722	1.51559251559252	0.167364016736402	0.150816522574448	0.0599781897491821	1.27412814274128	0	0.0906384386371154	0.0111966410076977	0.0168634064080944	0.229253731343284	0.176688251618871	0.0345781466113416	0	0.0380455054084297	0.101421436803688	0	0.0431937172774869	0	0	0.752411575562701	0.138244656662119	0.0760456273764259	0.0220616203879802	0	0.0425657700266036	0.0318148951554591	0.0385050962627407	0.158901830282862	0.0191044776119403	0	0.0135381411090862	0.00859106529209622	0.0483091787439614	0.0171306209850107	0.1029719547928	0.0799438990182328	0.00650406504065041	0.0108063175394846	0.00597014925373134	0.106318956870612	0.112912912912913	0.0364606491774122	19.0243682310469	0.0327586206896552	0.745567010309278	0.0143014301430143	0	0.0385996409335727	0.0121194632809118	0	0.378269617706237	0.00455580865603645	0	0.29608938547486	0.0229508196721311	0.0145638752572424	0	0	0.44165170556553	0.0408163265306122	0	0.0276418082349554
