"MSP"	"SRS9032198"	"SRS9032196"	"SRS9032195"	"SRS9032194"	"SRS9032193"	"SRS9032190"	"SRS9032188"	"SRS9032187"	"SRS9032183"	"SRS9032182"	"SRS9032181"	"SRS9032180"	"SRS9032179"	"SRS9032177"	"SRS9032176"	"SRS9032175"	"SRS9032172"	"SRS9032170"	"SRS9032169"	"SRS9032165"	"SRS9032162"	"SRS9032161"	"SRS9032159"	"SRS9032158"	"SRS9032157"	"SRS9032156"	"SRS9032155"	"SRS9032154"	"SRS9032153"	"SRS9032152"	"SRS9032151"	"SRS9032149"	"SRS9032148"	"SRS9032147"	"SRS9032146"	"SRS9032145"	"SRS9032144"	"SRS9032141"	"SRS9032140"	"SRS9032139"	"SRS9032135"	"SRS9032134"	"SRS9032133"	"SRS9032132"	"SRS9032131"	"SRS9032130"	"SRS9032129"	"SRS9032128"	"SRS9032127"	"SRS9032126"	"SRS9032125"	"SRS9032124"	"SRS9032123"	"SRS9032121"	"SRS9032120"	"SRS9032119"	"SRS9032116"	"SRS9032114"	"SRS9032113"	"SRS9032112"	"SRS9032111"	"SRS9032105"	"SRS9032104"	"SRS9032103"	"SRS9032102"	"SRS9032101"	"SRS9032098"	"SRS9032097"	"SRS9032096"	"SRS9032095"	"SRS9032094"	"SRS9032093"	"SRS9032092"	"SRS9032091"	"SRS9032090"	"SRS9032089"	"SRS9032088"	"SRS9032086"	"SRS9032085"	"SRS9032084"	"SRS9032083"	"SRS9032082"	"SRS9032079"	"SRS9032078"	"SRS9032077"	"SRS9032075"	"SRS9032074"	"SRS9032072"	"SRS9032070"	"SRS9032069"	"SRS9032068"	"SRS9032067"	"SRS9032065"	"SRS9032058"	"SRS9032056"	"SRS9032055"	"SRS9032053"	"SRS9032052"	"SRS9032051"	"SRS9032050"	"SRS9032049"	"SRS9032047"	"SRS9032046"	"SRS9032044"	"SRS9032043"	"SRS9032042"	"SRS9032041"	"SRS9032038"	"SRS9032036"
"msp_0178"	0	137	7	0	0	0	1361	304	193	836	306	978	0	0	0	0	47	4506	0	0	790	0	568	0	0	0	0	0	5	0	2178	2171	0	0	0	0	0	2309	4752	2221	0	0	393	0	0	0	0	0	0	0	6	20	82	6	6	1271	0	0	0	0	712	40	0	395	0	0	9	45	0	0	626	0	2296	270	17626	3367	406	0	0	15804	1477	2804	1741	0	33	0	135	0	57	1113	0	0	367	33	0	0	0	0	2347	0	11	8	880	17	1410	303	0	0	17
"msp_0179"	0	0	139	0	0	0	0	911	0	0	1106	0	0	0	0	0	0	0	0	1395	0	0	4322	0	0	2705	44	0	0	791	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	955	0	15	0	3126	0	0	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	955	0	0	0
"msp_0180"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0182"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
"msp_0184"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0186"	333	0	0	121	0	0	0	0	5	0	0	0	0	25	0	0	0	612	92	0	0	0	0	0	0	0	0	0	1545	20	0	0	0	315	0	0	13	167	0	10	10	0	0	0	0	1047	0	0	0	7	730	5	79	0	0	0	2244	0	95	0	0	0	0	0	308	0	0	8	853	0	616	1775	0	0	1846	32	0	124	2943	291	204	447	0	0	0	165	0	280	0	9	11917	0	175	0	4756	0	0	83	0	3043	2159	0	0	0	0	0	4	14	0
"msp_0188"	134	196	230	1961	218	376	1199	107	6806	1539	10	3820	4800	1484	612	1094	7	0	2609	1488	25	11	0	117	967	1436	1414	5839	680	510	835	273	0	2799	44531	1381	1929	16590	1765	6821	20155	12405	8539	615	2729	2855	1952	2375	182	800	948	10084	50	0	587	10	0	2188	2413	4857	2544	33	4139	83	3944	29	40970	2227	1617	1689	9717	4473	0	800	16662	1955	5163	15119	5067	56	185	113	36	1514	26	68	118	22	74	351	0	0	0	42	1560	1586	0	979	802	1036	38	11	2075	1104	2348	1081	1452	33	474
"msp_0189"	69	311	260	225	14	1919	36	419	461	16	0	5	667	323	0	0	0	0	0	545	39	52	1877	0	0	2880	15	0	0	86	2640	2083	44	286	1761	49	63	8986	128	51	0	76	0	1223	0	21	26	8	44	0	32	0	0	0	24	0	0	116	0	13	0	0	16	462	778	902	56	0	350	0	13	0	20	7	22	0	23	0	152	295	303	110	15	8	0	32	574	31	10	0	0	202	10	53	0	0	0	0	103	0	0	0	192	12	11	0	160	8	62
"msp_0192"	0	1671	0	0	0	0	0	51	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	542	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	390	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2840	0	0	0	0	0	0	0	0	0	0
"msp_0193"	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	7	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0194"	39	0	40	218	3800	46	1204	22	332	10	0	0	4409	395	185	0	0	249	0	80	1830	0	6	0	0	0	0	1164	0	0	0	784	0	0	2466	253	9	0	0	7	0	91	47	0	0	2942	0	17	0	0	23	0	0	0	0	0	0	0	0	306	0	0	0	12	4501	0	0	701	1670	166	5	0	300	7	0	2240	88	1074	20	0	644	163	0	0	0	126	0	0	35	524	0	0	0	0	17	730	803	0	0	0	6	0	138	1228	448	34	570	0	107
"msp_0195"	0	0	0	0	0	772	8247	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	378	0	0	0	0	0	195	0	0	0	5343	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1647	0	0	11	25	204	13	18	1821	0	0	2192	0	0	2090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2650	1072	0	0	1791	0	0	0	2095	0	0	0	0	0	32	0	1723	0	0	22	10910	2403	3751	4	0	1566	0	0	0
"msp_0196"	2486	1888	76	1179	0	169	2858	2933	0	202	31	1337	0	962	5021	109	5493	2755	5966	1238	0	334	1163	2732	432	62	5242	1157	11	774	0	0	35	76	75	463	0	3	86	147	164	51	25	7807	926	1010	363	2021	1525	465	841	29	160	21	24	1927	846	4557	1184	4874	2254	4085	2088	2485	124	6796	0	616	0	1020	853	0	1168	83	121	3413	451	0	18	638	1035	5957	4568	1369	3785	416	11734	6	2622	10931	3714	1149	1357	11385	6	10813	1927	31	2186	1245	7287	2287	5229	2020	960	1943	1428	178	5390
"msp_0198"	102	192	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	96	0	155	0	0	0	0	18	0	0	7	0	0	0	0	0	0	0	177	14	0	8	494	449	9	65	0	0	0	0	34	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	6	0	0	69	0	5	0	15	0	300	0	0	0	0	54	0	1116	0	0	33	0	0
"msp_0199"	0	13368	0	0	0	2759	0	10113	11	220	61	0	9	0	0	0	0	0	0	0	0	0	0	0	0	3304	0	0	0	0	0	3303	0	0	830	0	0	0	0	0	0	870	0	0	0	0	8561	0	0	2089	13	30	87	22	16	1614	0	0	0	0	2595	0	0	9831	0	0	0	0	0	0	0	0	0	238	137	0	0	0	0	0	28210	0	19499	0	0	3390	0	0	0	0	0	0	3093	0	0	0	0	0	0	0	0	0	0	0	0	5914	0	0	0
"msp_0200"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0202"	1197	39	0	107	0	0	0	0	0	0	0	0	0	87	758	0	0	17669	0	4735	0	0	0	0	0	276	0	3935	0	234	0	1591	60	3458	116	0	0	77	0	0	1063	0	0	3325	1275	17	0	16	0	757	0	33	60	0	0	0	1922	0	0	0	0	948	0	0	1484	3354	0	959	0	0	0	21843	10	0	212	685	44	580	454	1206	0	0	0	0	938	0	0	0	0	0	2934	276	0	241	0	4054	129	1369	0	0	0	0	0	732	0	0	0	22	0
"msp_0203"	207	0	107	0	0	0	0	0	0	0	0	0	0	8	4282	0	6904	0	0	0	0	0	0	147	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	779	0	0	0	187	882	1478	16	319	0	0	0	0	0	0	352	0	3215	595	724	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1004	0	0	138	38	0	0	0	0	48	0	749	0	3143	965	5	8704	0	0	535	25	76	17	3242	2505	27	0	908	12	0
"msp_0204"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14603	0	0	0	0	0	14	149	6378	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	543	0	0	2402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	461	0	0	0	0	0	0	14	0
"msp_0205"	0	234	6931	0	5547	0	704	3518	0	118	694	3962	94	3653	12682	0	235	0	2865	656	0	0	217	0	0	95	10515	1664	0	0	0	0	3850	25	678	20	0	0	0	0	0	2739	0	0	0	2891	97	606	0	9	42	104	439	63	98	5371	0	11284	0	0	27310	803	7869	3004	0	1225	0	4593	0	17850	47	0	50	24	3166	989	0	0	0	0	2923	0	144	889	743	0	553	0	79	692	0	459	8	21004	14	0	0	0	0	0	285	82	10800	21679	20	17152	1385	0	394
"msp_0206"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1163	0	0	0
"msp_0207"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1273	0	0	0	0	78	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0208"	270	238	351	736	400	1332	316	171	521	537	170	3614	1018	1531	137	271	0	90	258	225	767	1947	822	480	688	437	213	224	984	80	3260	2656	1184	4059	1358	246	3521	4362	700	3802	1945	1625	689	660	202	479	447	249	57	99	121	8	7	325	150	74	0	250	72	276	127	1301	1017	153	2795	122	3823	304	4403	361	807	270	818	186	145	110	576	3714	3161	6583	2005	7724	319	1896	1534	329	5396	1164	8972	304	1051	76	460	65	301	241	1230	130	1316	59	72	63	297	619	360	1276	983	7	173
"msp_0209"	50480	24	2592	0	1028	37	142	0	0	0	0	0	0	0	0	20	0	0	0	0	460	0	1234	0	555	0	268	0	0	32	787	0	23	46	0	2325	4439	148	6858	141	1053	249	0	10	77	0	0	0	76	0	0	27	17581	0	0	6	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	23	0	18	0	731	51	75	32	0	0	0	6	0	0	155	0	0	28	0	0	0	0	39	1243	217	0	0	36
"msp_0210"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	318	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3319	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0213"	606	256	48	385	29	0	1446	40	12	0	0	283	10	1495	78	2617	99	4248	1407	1113	2192	1294	28	341	83	0	574	796	71	220	846	26	12	1868	17	28	123	0	11	485	27	23	16	11756	1344	191	609	498	291	161	1056	7958	301	16661	4643	293	4888	298	560	368	484	1664	378	39	127	875	479	90	1652	254	433	2007	4304	90	312	200	959	95	72	608	136	747	1628	194	1594	162	95	75	150	87	1622	522	190	355	1577	537	1174	116	1825	4179	763	9145	1753	766	2086	113	382	2956	118
"msp_0214"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4685	0	0	0	0	0
"msp_0215"	0	0	0	0	0	0	1642	0	0	0	0	0	20	0	73147	28304	2245	0	0	0	0	0	32661	0	0	0	0	0	0	0	0	0	0	5	0	9012	0	13	31524	0	0	0	0	0	0	16864	612	16172	0	0	0	0	182	12234	12079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11294	266	0	0	0	3165	0	0	0	0	0	0	0	0	0	0	0	95318	0	0	0	0	0	0	0	0	3	40696	0	0	514	0	0	0	0	0	0	0	0
"msp_0223"	0	0	0	0	0	0	0	0	0	484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	3409	0	0	0	0	0	0	714	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8794	0	0	0
"msp_0224"	0	6425	0	0	9517	1915	0	6844	32	13290	373	7220	7264	0	0	0	28	0	0	0	0	0	13382	0	64028	0	0	0	20	0	0	0	3111	0	0	1346	0	0	1040	0	0	16572	0	0	0	0	44576	5	16	47	189	537	2043	523	552	31991	0	0	0	0	1053	97016	0	7112	0	0	0	0	0	4214	0	0	0	19814	1766	0	362	0	0	0	0	0	0	0	95355	39428	0	7532	1237	0	0	0	67372	0	0	0	0	0	0	0	0	0	13	9	129	29854	3113	0	0
"msp_0225"	2182	1352	284	53	245	0	934	685	0	43	9	458	110	0	4257	0	1617	0	915	0	0	0	443	14	20	102	764	0	0	0	0	0	57	34	78	228	0	0	9	183	0	74	4	0	0	1577	247	3502	1232	99	236	0	0	0	0	16	0	459	0	0	556	833	573	549	0	3166	0	0	0	975	0	0	0	8	33	2442	0	0	11	0	3188	9	3510	71	805	0	1368	1391	217	4285	1282	652	1707	1628	0	1126	8496	1750	0	93	1265	23	4154	1719	125	313	6280	0	1119
"msp_0226"	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0227"	2102	198	1121	1153	0	6803	0	26	0	313	0	0	11	14134	2226	266	0	0	2991	0	65	136	0	904	45	764	124	0	3	521	0	0	0	1698	75	0	996	0	0	34	0	0	87	0	0	11362	260	4417	0	0	388	0	0	0	291	0	0	18964	0	0	0	0	38	37	30546	39	40	3445	1004	453	10273	0	0	65	0	4305	0	172	0	41	404	4	23	4356	0	9	0	0	15	0	0	0	0	10	0	0	3482	0	61	0	9	9	594	809	0	320	16	0	1047
"msp_0229"	0	0	0	0	0	0	0	14040	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14768	0	0	0	0	0	0	0	0	0	7954	0	0	588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0230"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	0	0	0	0	0	0	0	0	0	0	62	0	0	10	0	0	0	65	0	0	0	0	0	0	0	0	0	0	1221	5885	50	0	0	0	0	0	0	9	0	0	71	0	0	0	0	608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0
"msp_0232"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	7903	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	144	0	0	25	97	0	0	0	7	0	0	0	0	0	0
"msp_0234"	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2201	0	0	0	0	98	0	0	0	0	0	0	0	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0236"	376	0	532	744	232	0	1171	10	182	1215	40	7700	4498	5126	112	0	14	7748	7501	0	0	0	31	79	31	807	2283	1667	0	3391	0	217	158	571	16	382	94	0	216	207	0	757	85	1524	198	476	151	639	60	0	259	21	12	0	219	57	0	713	1574	3107	0	475	2824	14	4398	486	4089	62	907	588	1682	0	4219	66	0	210	1851	95	76	54	226	0	0	0	193	0	72	83	64	1037	102	0	359	0	667	71	0	164	475	4122	1852	0	268	2611	1136	392	56	10	77
"msp_0237"	0	352	475	0	0	0	266	2631	0	0	429	0	8	0	178	0	0	0	0	152	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59293	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1993	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	258	574	53	0	0	0	5742	97	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	1707	0	0	0
"msp_0238"	0	178	0	0	0	30	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0239"	0	7	8	0	0	0	0	0	0	0	0	17	0	0	6087	8191	49	0	908	288	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	51	0	0	0	0	0	0	0	46	327	0	457	936	0	0	0	0	15	0	1509	0	0	0	276	0	0	0	0	0	750	10	0	0	0	0	1488	0	0	0	0	0	0	0	49	17	0	0	44	0	0	0	0	0	0	0	0	0	2523	0	0	0	1284	84	0	0	472	0	0	0	0	0	0	0	0
"msp_0242"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0
"msp_0243"	0	0	0	0	0	5	0	633	0	5	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	156	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	846	0	0	0	510	0	0	9	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	120	0	11	0	0	0
"msp_0244"	50	458	651	9	85	102	31	0	35	188	38	749	211	0	124	686	9	15	0	340	0	0	963	24	127	374	31	0	260	24	61	3001	641	108	820	77	141	22	112	1024	16	2862	200	31	214	156	39	0	12	0	31	0	0	466	22	0	0	16	0	10	0	522	528	0	29	22	113	472	395	85	30	519	6	48	16	917	235	41	959	4157	1623	38	335	123	595	175	1350	67	358	486	0	13	11	14	8	362	0	0	0	16	0	0	20	17	58	1268	1180	0	8
"msp_0246"	0	0	0	0	0	0	0	0	0	0	0	440	0	0	0	0	0	0	0	0	0	0	0	2877	3414	0	0	0	234	45	0	0	0	0	0	0	0	0	0	0	46	0	49	0	0	0	0	0	0	30	2953	2045	0	1456	0	0	5229	0	210	0	241	58	0	0	718	0	0	0	8	0	288	2912	2220	0	0	0	144	324	0	0	526	0	104	0	76	0	0	0	41	0	0	93	0	0	0	212	18	0	0	0	1271	1093	0	0	134	0	15	829	0
"msp_0247"	0	692	40	5735	0	51	0	0	0	421	0	0	7364	54	581	0	0	0	0	0	0	0	38	157	0	227	914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4568	0	0	0	0	0	18	0	0	0	0	0	0	24	1245	13	0	0	6	0	0	122	1230	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	13	0	0	1164
"msp_0249"	12	18	8	72	0	29	179	9	0	0	8	240	0	76	177	20	89	84	0	39	327	277	32	17	10	9	1108	144	0	0	0	0	7	5	0	22	0	0	0	148	0	11	0	0	0	9	8	12	0	0	0	0	0	0	30	26	0	46	0	0	55	143	20	14	19	114	0	187	69	188	17	0	37	0	9	107	30	0	8	101	113	244	46	9	131	10	61	76	54	116	17	283	89	50	120	819	829	0	113	65	151	0	499	850	601	85	120	0	249
"msp_0250"	186	872	1515	162	0	37	715	10	751	432	0	0	0	0	358	2278	0	0	6882	4008	277	0	3944	0	0	3842	0	0	0	549	0	7668	0	0	0	0	675	292	0	379	220	5790	0	5533	4112	2668	89	1959	0	0	95	0	0	0	103	0	0	0	3953	1315	0	0	1319	7	50	5526	7745	4095	1571	786	167	0	215	4	0	0	0	0	1193	2472	142	163	12	2781	0	0	374	114	1398	4785	1411	1237	0	123	0	0	0	0	0	0	10	0	251	0	0	2210	0	56	0
"msp_0254"	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	227	0	0	66	0	0	32	201	0	415	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	1567	0	0	0	3755	75	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0258"	1191	1840	371	375	138	0	1549	939	0	81	10	161	24	7449	712	5134	4702	16938	2040	5431	262	2090	1358	3040	287	23	943	0	12	789	30	5	0	23	59	2473	37	9	401	154	0	496	6	913	5897	357	5247	61	15	141	3468	50	366	46	12958	2741	2988	1625	64	1923	3154	507	42	952	718	7767	14	254	7975	326	119	0	0	281	20	1202	241	23	13	167	491	820	0	557	486	939	5506	376	915	352	2741	4796	275	3111	7002	725	1533	921	7440	3655	1731	5102	6089	774	5298	69	849	66	405
"msp_0259"	0	528	641	3170	1127	16	534	0	1185	770	208	3699	1869	252	223	0	75	0	311	4288	149	2426	2775	1260	534	432	148	0	461	780	0	334	58	2607	399	1451	2375	290	115	955	1115	2379	4558	0	0	2718	725	465	369	0	399	10	36	8	454	206	0	1012	0	532	763	1191	1301	0	8401	362	6037	934	16688	283	3256	0	519	1569	1868	496	635	17910	1022	3804	939	1187	171	0	1438	1343	3842	594	793	724	0	0	0	42	108	268	594	333	0	44	1394	2136	4	453	863	467	3215	0	414
"msp_0260"	0	0	0	0	594	0	0	0	0	18	121	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	2717	0	0	0	0	0	0	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	617	0	0	0	0	0	0	0	0	0	144	782	0	0	0	0	0	0	0	0
"msp_0262"	1424	217	565	0	4688	110	0	126	17	0	30	0	27	382	514	2496	0	64	0	468	473	6402	116	0	0	0	0	1300	0	0	0	0	1828	0	0	0	866	0	0	18	0	367	290	0	0	1456	258	0	0	0	16	0	0	0	0	0	0	0	2310	0	0	1553	1651	125	0	0	13	14938	5313	4636	549	0	659	272	1516	99	790	5108	5565	59	239	0	823	1429	1274	2306	0	0	124	214	0	0	0	0	0	0	0	0	0	480	0	0	0	286	0	56	0	0	1462
"msp_0263"	2437	0	0	0	0	0	7637	0	0	0	0	0	0	9	15160	0	2449	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	684	14339	52	0	0	0	310	0	1623	0	0	0	0	0	10579	0	0	0	0	0	0	0	0	0	0	0	0	1534	0	6007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22072	0	75	17852	0	0	0	0	0	0	0	0
