rowname	Clinspect_E_coli_A_QC1_Slot1-6_1_8640	Clinspect_E_coli_A_QC2_Slot1-15_1_8649	Clinspect_E_coli_A_S5_Slot1-7_1_8641	Clinspect_E_coli_A_S7_Slot1-24_1_8673	Clinspect_E_coli_A_S14_Slot1-11_1_8645	Clinspect_E_coli_A_S20_Slot1-20_1_8669	Clinspect_E_coli_A_S23_Slot1-8_1_8642	Clinspect_E_coli_A_S29_Slot1-19_1_8667	Clinspect_E_coli_A_S34_Slot1-18_1_8666	Clinspect_E_coli_A_S39_Slot1-26_1_8675	Clinspect_E_coli_A_S42_Slot1-21_1_8670	Clinspect_E_coli_A_S47_Slot1-14_1_8648	Clinspect_E_coli_B_QC3_Slot1-23_1_8672	Clinspect_E_coli_B_QC4_Slot1-10_1_8644	Clinspect_E_coli_B_S53_Slot1-22_1_8671	Clinspect_E_coli_B_S58_Slot1-5_1_8639	Clinspect_E_coli_B_S62_Slot1-16_1_8664	Clinspect_E_coli_B_S66_Slot1-13_1_8647	Clinspect_E_coli_B_S78_Slot1-17_1_8665	Clinspect_E_coli_B_S85_Slot1-12_1_8646	Clinspect_E_coli_B_S86_Slot1-4_1_8638	Clinspect_E_coli_B_S91_Slot1-25_1_8674	Clinspect_E_coli_B_S98_Slot1-9_1_8643
P00811	19.719559076171393	19.811404342971972	19.45594691630672	19.708116703600197	19.960702421677	19.845049603713612	20.444887043079248	19.586289383932975	19.528482009623332	19.862593058818973	19.78821323806226	19.54202823392631	19.813879672230016	19.750798274512675	19.490627966644688	19.791101737264842	19.51644750290294	19.95434280283221	19.140344200146416	19.95718634339142	19.440598729922073	19.921450828840037	20.017523051904355
P00861	20.294947964708932	20.442568200645997	20.351598875218542	20.269076031294713	20.19775411900894	20.132836429578845	20.199753923021788	20.078849138088685	20.05383800250234	20.46643056935136	19.961291633940696	20.00011220811406	21.06124485523579	21.119259397214883	21.03361631695641	21.014845987285195	21.03141096641404	20.67084885049203	20.628103983552034	21.22741058729498	20.976924697072594	20.930710312939226	20.767865774445184
P00864	24.452825980579533	24.31084463337699	24.38004725228573	24.407025683346372	24.423531621929527	24.421036313163235	24.36471532583462	24.501258961553074	24.439985526325806	24.667938556018694	24.548661886094216	24.505383321475264	25.770258196742365	25.629460452842668	25.811770882259218	25.770680103590443	25.65796731036041	25.414620238110174	25.496099632613856	25.97167389496947	25.80624898640892	25.750098841527954	25.736323829087446
P00887	21.769507896685305	21.902922823178933	21.986699751566235	21.911545269981854	21.734019798645683	21.9181228383698	21.866834259682392	21.816657408808798	21.887239171448655	21.731973958924048	21.528250452863848	22.154547009157085	21.546851380667146	22.001839367443505	21.914206219048925	21.9638789483712	22.043502772829665	21.861861628752656	21.256775910552133	22.1914716877571	21.932631726922345	21.634771039681688	22.014724236694914
P00888	23.209333624683794	23.529271304653655	23.383921145234247	23.385801503237968	23.338461850538852	23.442539240874968	23.327059883450918	23.444635926105967	23.736886037019847	23.029344491110344	23.419791110287466	23.025868373042236	22.534245569205282	22.60857881270978	22.827212283181982	22.698978970651883	22.769276883683716	22.508417519512907	22.058299887898944	22.56684123827547	22.528840237266294	22.284203639704142	22.773911382141335
P00893	21.84336633338548	22.129580012206617	21.89525634308086	22.356854687192424	21.93961014166614	21.971710813887434	22.367009526421395	22.052027824043602	22.19098287848811	22.329092090083563	21.98221516962305	21.977356502873945	22.63049444366404	22.688443157018877	22.603741189664944	22.67122545490053	22.58798401176286	22.660606394470623	22.712713775732023	22.642125823426284	22.61656373916355	22.906921973181717	22.627396305789375
P00894	22.192483333692007	22.112658310620887	22.05429637675258	21.89914200837151	22.123022496282545	22.021443929379178	21.804182630066123	22.0997367627399	22.376564765696624	21.85872461185713	22.079304492047708	21.801130030363602	22.39931932697982	23.03744609462163	22.414196502842646	22.554216203444806	22.97360919256341	22.09515041577004	21.41548069196605	22.68939693937205	22.41281611344931	22.714889688767112	22.457198819126322
P00895	22.161525433338323	22.61080449427899	22.315057284687235	22.572949481912794	22.392877263633256	22.376526635422113	22.42035129048562	22.47733733781509	22.620567624436084	22.449467630567444	22.506645464455374	22.29972328922168	22.787254377685105	22.676834815193512	22.50859627312142	22.76193715983113	22.697660383445207	22.596423946105734	22.526917553768943	22.82776092969327	22.58767038216737	22.644803731715594	22.52915180570123
P00903	17.95482261719617	18.70076270941954	17.3566463251995	18.328955262202264	17.60373141342509	18.478607974909576	17.851484754266863	18.20230945073002	18.291262793185837	18.370878284694477	17.954612325207734	18.29042986442642	18.110072143915538	17.916399972036725	18.22577538728526	17.809037013316527	17.982405760669597	18.06349125103953	18.734653909220924	18.044350411997083	18.274048756822133	18.421018580693804	18.222755154190544
P00904	22.424261712588287	22.66577853938184	22.771686254233185	22.472336396868712	22.50194660877197	22.46307597692377	22.481268452400702	22.752891092842074	22.926977313829084	22.28412148640708	22.463618553275747	22.565830947010703	22.46217591857594	22.75013066257524	22.75494359993571	22.97535317194001	22.834641970907956	22.52156864683466	22.38338211034951	22.87359275048106	22.80810161891347	22.755912526619174	22.548743935834803
P00909	22.628542967876655	22.7325887980874	22.661443560987504	22.287174112306804	22.557859388507563	22.681054912124896	22.77357389537497	22.7989134807506	22.94124680002906	22.428013261292723	22.68763960560248	22.388333669291754	22.653447791450642	22.784875584983215	22.95530762720343	22.977168705414666	23.003402893131604	22.68328515880882	22.704824662575717	22.92079311739831	22.906047333949342	22.77477227038491	22.766687455843954
P00914	17.67821962594385	18.65713082360736	18.728451393193257	18.78929545542811	18.607476239128687	18.535924764445763	18.32764767129625	18.940637671609707	19.008643557999207	18.554315132303884	18.526566602971776	18.65735709144463	17.9755540265876	18.585909090394797	18.53209254284152	18.656440487444783	18.86098008969247	18.71246880859733	17.759186775317595	18.52782942084172	18.547385145459202	18.957733057074545	18.487815250214513
P00926	18.646345913381257	18.686683932415807	18.575312198970707	18.240980610203415	18.937573085246452	18.60627352954666	18.755866853489447	19.071346758301868	18.948466040535905	18.744117144321645	18.406271553752088	18.617896321721428	19.513209938006337	19.70917765606846	19.439419380485184	19.908009905152	19.73635261044874	18.96626499906218	19.204873028797028	19.757798682757347	18.35958610832396	19.05221986571356	19.259398004697772
P00934	25.2852952971315	25.665911049782068	25.51721245232502	25.803859371623385	25.652839716220676	25.776165883327483	25.719388213538068	25.925292188169802	26.029693566735393	25.713215221169513	25.648352944114883	25.620520246484325	25.139861407398026	25.300026329970002	25.41831454130487	25.408156754646637	25.4097500944931	25.384405365780196	25.03991028106352	25.242441029166706	25.312004560065198	25.421941646070106	25.367258091289294
P00935	22.55245054859084	22.537708651243374	22.59095407266115	22.360438566483154	22.44486703410478	22.910918045520745	22.372913301485177	22.746928834187	22.769964410319208	22.5571363179096	22.713555787646982	22.904982461981373	22.61930619980472	22.519200304891715	22.71314035199475	22.42974951434974	22.557899567010544	22.68964588774911	22.675185233881496	22.561944535542757	22.572108094121404	22.675013098235624	22.71853170681745
P00936	20.148234487024567	20.217884760477357	19.926600605950277	19.826476484772122	20.25661498600376	19.840687937322627	19.96345627582349	20.23966951329827	19.614876860681335	20.48139253439717	20.26737619199856	20.177639365564538	22.186864330827728	21.726599948204136	21.41543418889077	22.00175217354417	21.138172189051403	21.40094757158168	21.830044680042235	22.08921935358789	21.629163499685394	22.054021038901883	21.818381467924297
P00946	23.352572967597993	23.281042061698983	23.23208104191	23.34744861934943	23.344078743496596	23.253790978137573	23.330736483815883	23.13794744874098	23.054618322047	23.042553785191423	23.247915021675873	23.567328928579443	22.670809038775005	23.2839273808859	22.94074987278151	23.11831165326378	23.123433962003993	22.726824130171778	22.406103026538347	23.24344686371282	23.029188935498745	23.01130330384686	22.987172260201618
P00954	23.10502627611521	23.16400188672312	23.145914178546633	23.036728003368474	23.054103351575783	23.19286927865288	22.841248160110176	23.074690574064924	23.369368468736866	22.917075119219085	23.11147997461301	23.27888347037476	22.890926284909142	23.430861897662375	23.292862980104985	23.198857066591145	23.318031358342637	22.940602730102924	22.72897027821199	23.27015529875802	23.145492887032624	23.169382090859223	23.13780380809967
P00956	24.498837481569705	24.48689564070622	24.362439440727492	24.50347883132377	24.480678539739134	24.394177637295922	24.74964017128453	24.455198512431693	24.36769083792364	24.94609753263359	24.588104948036673	24.665821140749614	24.11209251341745	24.010034613856153	24.201152367385703	24.171316993177452	23.95587685398331	24.076286400264724	24.176737681743425	24.268766942593214	24.290933035330365	24.223730127856204	24.287327730020372
P00957	23.478208586542628	23.693171823521677	23.47333605082528	23.485170120435512	23.55960047649817	23.594340578455366	23.57436400850702	23.614646941316717	23.71231461107102	23.616779120549072	23.513241281875246	23.657145083784066	23.53807966632696	23.792435051929747	23.77960392980429	23.92694872171351	23.889091558898564	23.615299286272613	23.402465674753735	23.954257696617034	23.79385784426859	23.824713914717023	23.870942945590624
P00959	23.148595966107216	23.36594173596248	23.1592491967795	23.28337599848585	23.24408047658885	23.295920518055055	23.253390575700394	23.3933973042029	23.42044929731727	23.502182350768116	23.3587340293034	23.33839545729014	23.541735808807445	23.620797302947103	23.616800853217136	23.68948028526374	23.603828722414143	23.418148306797164	23.389997076360558	23.801585222300083	23.730070156635144	23.61076845867928	23.694385877712712
P00960	22.55156310711324	23.153902761175424	22.775912233617177	23.070122307428576	22.89201115767748	23.18431493852149	23.04905449474522	22.938307841394042	22.969453080129995	23.221760230688396	22.88684052962848	22.898438137916614	23.186565584390415	23.011544520196864	22.92134481095067	23.007013240806167	22.92819828881202	22.98147271417085	22.663216565921964	22.956858363733488	22.90316424390882	23.193818390094812	22.871625495254627
P00961	23.97438650408439	24.107955252571244	23.941626315291323	24.06801792004231	23.989409624310742	24.131642203067464	24.11052051983088	24.110610363474375	24.148579472550047	24.277815247970274	24.18508773187825	24.04494224052973	24.095693219395223	24.047560183442968	24.129354644111395	24.149863875393816	24.046171460679645	24.08002145258263	23.871602951394873	24.10663534551579	24.143465061178244	24.203759368221604	24.079618108587887
P00962	23.012568530344307	23.076546320939087	23.001100999248944	22.92848315883649	23.034005648242825	23.074927197551002	22.930772842133397	23.03717934825544	22.998701058940945	22.998721698428795	22.995307009561834	23.007810437979177	23.02469838672062	23.32390609943344	23.29677274561227	23.48122140591655	23.366971308430323	23.068953519900255	22.869846653875538	23.442376305221412	23.347328702243445	23.203874981989834	23.17323908915168
P00963	22.436492944048744	22.932799622693654	22.6023987860686	22.987353901181194	22.762140489259238	22.706521111082232	23.144327339464986	22.542116313064454	22.71505417326364	22.994191788963175	22.75556569948475	22.99505227520362	23.473873340731377	23.439482291735754	23.411169472177455	23.48783919593218	23.335270289615142	23.636567769600457	23.381356976777738	23.109387335112583	23.307628832480503	23.238226851909072	23.501858660287755
P00968	24.49988893590737	24.446474164900977	24.404774532481106	24.275597863994612	24.594681120934062	24.57880166445186	24.470927404135665	24.4747221486602	24.559438586549952	24.58447452575384	24.700666193830145	24.58790037827775	24.71112958128652	24.897605823992535	25.175527926404236	25.31354807377251	25.04108502035487	24.869249023672374	24.799455990478258	25.175309569136893	25.268029894005267	25.138308291836474	25.136995419733694
P02358	25.293006097833867	25.641451543554716	25.127466711326413	25.513342299355863	25.446254213508922	25.445199521965606	25.48767064253645	25.41593000693956	25.578387251608227	25.620442808029253	25.45424187834515	25.613854799983194	25.552574208971123	25.790008183490734	25.870901447797465	25.747316553824156	25.88960947768618	25.80098988352831	25.673905453050736	25.662258896313183	25.65132515646342	25.86023374686335	25.729430512368175
P02359	25.756305472928656	26.321020020011225	25.580288906914507	26.123279402591283	26.1693190264996	26.071036219311456	26.07488923309752	26.09673540543864	26.49900710313463	25.97031693898203	26.25720726543882	26.125948117711513	26.265707228568225	26.543338580599062	26.58559414261549	26.533701082060844	26.474658816569644	26.263266255971462	26.438463804586416	26.593688708836513	26.59399624846941	26.487530436498155	26.57661912943413
P02413	26.35594450973387	25.58252719203043	25.969336127076588	24.87614022580884	25.85340009773177	25.782970382759355	25.058703214595347	25.926872632655215	25.724966669499242	24.961661878755933	25.665077014150388	25.872498242945813	24.90520832273921	26.148936290733545	26.017054517293676	26.06808477826816	25.726504796597343	25.126283551947676	24.980336902791183	25.907744080900198	25.395422792733353	25.145375316287907	24.998554847479397
P02916	16.789115658542336	17.915156889870993	17.751174844428512	17.977563683364544	18.39306289825005	18.300547350645022	15.858930533648957	17.971346935974523	19.332564881878817	17.806471036577687	18.204310140129877	17.43305407760531	18.242489672426224	17.244105474857292	19.09050166703457	17.948311844791533	18.93464393920013		16.595864039937602	18.83040670436327	19.160717466005455	17.985962230520197	18.274602123461953
P02918	20.35076533401284	20.360315142463676	20.4672068381751	20.436867981841043	20.55280359491929	20.29296804725184	20.710518570110825	20.538504537500977	20.202941964946532	20.688018264004576	20.501815485895346	20.59834728342075	20.709184024168497	20.336301958296723	20.38124880608367	20.398580655139277	20.41791374245166	20.442873049954656	20.45120259242954	20.51612859148358	20.657865429997976	20.46503913855492	20.642406899064596
P02919	21.610191925910602	20.985589516350974	21.427340023592023	21.26726399201272	21.431847921769318	21.52469871817566	21.255636289500252	21.510094605520365	21.062549120208647	21.27647706442899	21.669345150450372	21.63020469165684	20.763331163879148	21.027779537523305	21.424459782476085	21.28554146443845	21.082383652641756	20.507600858341217	20.421460615875404	21.307637073204564	21.159163612043915	20.877321305348545	21.12782819004281
P02924	21.306553539663128	20.73861912552764	20.966662079219823	20.052603673515435	21.040030333102116	20.923315293616064	19.96788040567982	20.737826826972388	20.777848365766154	20.13900271588019	20.88211259923574	21.24977231334539		18.5464058503116	18.223554344243166	18.441636869010836	18.356517112717047	18.00242346770603	17.679272207178922	17.413571536508716	17.996580448051326	17.951784756562326	17.81945081117949
P02925	25.002012745093054	25.020384675180807	24.98642098144673	24.941003006978292	25.475005855694988	25.281177360950366	25.09150248584358	24.597029032995927	25.156031768328926	25.209402959620522	25.378934780114584	25.41189581442387	22.87617220279103	23.332233839860933	22.967262495154102	23.21545726926358	23.387180390226654	23.125680840610904	22.895067480649562	23.051864679914544	23.037528407181785	22.853784236687304	23.20649142439562
P02929	20.319163555736363	20.639410001018433	20.560123430084303	20.03510437211711	20.60934573861515	20.013150400462095	19.919622079265377	20.514964771577795	20.623659854752614	19.73576832843798	20.42221168507858	20.011341507546348	20.097182073020143	20.885332287660194	20.8807981317395	21.23307539919831	20.945112643339307	20.657207759009296	20.035073919258497	21.053926592195918	21.086078192249953	21.08331237858992	20.731552570786974
P02930	24.170515390659528	24.120000213359056	24.059925818544432	24.0426178603671	24.204785068858488	24.328564698518377	23.46307545380262	24.14514012199551	24.349131223847483	23.323063854574745	24.22788153224866	24.082433279262546	22.849384010052276	24.0687505624658	24.263596365583794	23.911769429562444	24.35607961365634	23.11191803780277	23.04760761209011	24.049469840688754	23.903717558489273	23.738107129202877	23.83419245358547
P02931	27.496493404576196	27.29167380843781	27.410692051506967	27.400723264413283	27.45532023413975	27.87501293232965	27.253734409382	27.33593138784596	27.44796720687377	27.43794826110047	27.47993363240448	27.59221196848957	25.66008808134606	26.26458089002127	26.48908020101214	26.345465942779658	26.406544184133065	25.982079416575115	25.77549525445231	26.358161413170503	26.27732268623684	26.226730370704036	26.401036842420822
P02942	19.506081375870007	19.276252298753278	20.820900870041555	20.301562462706258	20.759275743628464	20.04659794590551	19.441057817656045	20.44592299494881	20.28148316850842	19.52960900976347	20.031966920605196	19.419635494836278	18.75220749018898	17.101923233013387	17.523747194116464		18.561562183507633	16.230438025476637			17.27729695538585		15.625124848146648
P02942;P07017	19.752538159414016	20.61188036565163	21.19297490763579	20.184216956849895	21.137582285371472	20.61401719558351	19.22098634543982	20.177335526388	20.45640799933266	19.468310984824328	20.568301079393905	19.97862531550004			15.412722531725025	18.70670384297658				14.544194753304744			15.399502743405876
P02942;P07017;P07018;P50466	19.94651639700099		20.050628939032713					18.426396384897537			18.300800555549785												
P02943	21.352031493402265	22.076883146022368	22.10116589826327	22.109042495746667	22.21137926885193	21.991625307208643	21.69121019152283	22.058090097626227	22.51281224384364	21.761923832380436	22.02811899856166	21.584664027674602	21.690362719602398	22.095428195592493	21.926838440015974	21.636352288091363	21.90375712507839	21.314709530553802	21.78544476835991	22.164554076032356	22.299437908298795	21.68156497567218	21.867321829607036
P03004	20.764702862133607	21.05639576742655	21.042467813160805	21.285658796175678	20.68363484035881	21.026674489268768	21.255784151958174	21.166167018782996	21.300295903698135	21.272447198737282	20.971980709685162	20.83768955481919	21.18200477976703	20.977051401893217	21.05645878429148	20.84151392978095	21.263554017717862	21.131985147261034	21.09753101161381	21.046361030682608	20.724554429716235	21.261742122112153	21.000385929122537
P03007	17.34913026164458	18.0782761554268	17.726660918344788	18.427120914998575	18.48225278356856	17.414620263151043	18.329238277219783	17.986279800805935	18.216480376163116	18.275599915575604	17.1613546691656	18.804057190274715	17.52910967879519	18.713476969159142	18.20870823284811	18.56195901081491	18.22812190170891	18.043724617421894	16.93761086836308	18.143404884103916	18.14964845244867	18.575540536071156	18.2906102627459
P03018	20.573277110210753	20.15545234473898	20.58532499831125	20.01462148382312	20.35880405042463	20.35578328421019	20.164316897698455	20.411129464215215	20.097397115857575	20.26415074321656	20.262228061126194	20.588399956227658	19.97107105649117	20.33676734148399	20.338094487052906	20.457485600476602	20.277875189184442	19.902362140318374	19.95788741747877	20.261693195643318	20.17675186024444	20.102141700137288	20.081325955404722
P03023	19.550048243019596	19.307781517758617	19.504871532568764	19.22628860224104	19.478249132614874	19.523195521483014	18.436683660204146	19.628259284776266	19.36756810594905	18.827441627088575	19.38231617870414	19.22115765965986	18.58790557843149	19.30980339236043	19.302650144591173	19.604820773416428	19.475649238734867	18.188846905011648	18.453476315766704	19.367757646054546	19.351290944815098	18.705358472990707	18.84739830880862
