"MSP"	"SRS9032198"	"SRS9032196"	"SRS9032195"	"SRS9032194"	"SRS9032193"	"SRS9032191"	"SRS9032190"	"SRS9032188"	"SRS9032186"	"SRS9032183"	"SRS9032182"	"SRS9032181"	"SRS9032180"	"SRS9032179"	"SRS9032177"	"SRS9032176"	"SRS9032175"	"SRS9032172"	"SRS9032170"	"SRS9032169"	"SRS9032165"	"SRS9032162"	"SRS9032161"	"SRS9032159"	"SRS9032158"	"SRS9032157"	"SRS9032156"	"SRS9032155"	"SRS9032154"	"SRS9032153"	"SRS9032152"	"SRS9032151"	"SRS9032149"	"SRS9032148"	"SRS9032147"	"SRS9032146"	"SRS9032145"	"SRS9032144"	"SRS9032141"	"SRS9032140"	"SRS9032139"	"SRS9032138"	"SRS9032135"	"SRS9032134"	"SRS9032133"	"SRS9032131"	"SRS9032130"	"SRS9032128"	"SRS9032127"	"SRS9032126"	"SRS9032121"	"SRS9032120"	"SRS9032119"	"SRS9032116"	"SRS9032114"	"SRS9032113"	"SRS9032112"	"SRS9032111"	"SRS9032104"	"SRS9032102"	"SRS9032101"	"SRS9032098"	"SRS9032097"	"SRS9032096"	"SRS9032095"	"SRS9032094"	"SRS9032093"	"SRS9032092"	"SRS9032091"	"SRS9032090"	"SRS9032089"	"SRS9032088"	"SRS9032086"	"SRS9032085"	"SRS9032084"	"SRS9032083"	"SRS9032082"	"SRS9032081"	"SRS9032079"	"SRS9032078"	"SRS9032075"	"SRS9032074"	"SRS9032072"	"SRS9032070"	"SRS9032069"	"SRS9032068"	"SRS9032067"	"SRS9032066"	"SRS9032065"	"SRS9032058"	"SRS9032056"	"SRS9032055"	"SRS9032053"	"SRS9032052"	"SRS9032051"	"SRS9032050"	"SRS9032047"	"SRS9032046"	"SRS9032044"	"SRS9032042"	"SRS9032041"	"SRS9032039"	"SRS9032038"	"SRS9032036"
"msp_0003"	0	0.506896551724138	0.401239349341596	0	0.0226666666666667	0	0.138613861386139	0	0	0	0.0610553859572612	0	0.0165374677002584	0.011343495214463	0.441563393708294	0.145107398568019	0.60521365224402	1.15335868187579	0	0.0210834553440703	2.07245096306768	1.50076778706705	0.0720790544468126	0.0214909335124244	1.29324137931034	0	0	0	0	0	0	0	0	0.016750418760469	0.100338983050847	0	0	0	0	0	0.188854489164087	0	0	0	0	0.148444444444444	0.803637396987781	4.90052356020942	0.976324689966178	0	0	0.537579617834395	0.459338695263628	0.402340484814712	1.37066173068024	0.0396158463385354	6.48088043275508	4.16034011539629	0.0123541523678792	0.078844417694854	3.51799049558724	0	0.544989027066569	0	0.00934822124123604	0	0	0	0	0	1.11689961880559	0	0	0	0.0139251523063534	1.8557268722467	0.569739952718676	0.650225404402015	0.011340206185567	7.23348694316436	0.292284866468843	0.944127708095781	0.0831168831168831	0.579325594250967	15.3505154639175	6.46537162162162	0.473420260782347	0	0	1.49359975023416	6.26178679878536	0.00621669626998224	1.21884735202492	0.682656826568266	0.0125441003528028	0.0961923847695391	2.18937329700272	3.68571428571429	2.90696960393	0	0.795428571428571	0	0	0
"msp_0005"	90.0954724409449	69.3931034482759	44.7033307513555	1.81609768253177	6.22	2.18920050230222	23.045104510451	1.56873563218391	8.68991019545695	1.38015607580825	0.354121238552115	2217.05960264901	0	0.0170152428216944	51.8993326978074	8.65584725536993	0.264445041655469	3.90874524714829	1.22741433021807	3.66325036603221	0.18943276197208	0.59785019621225	0.265839953497384	10.405641370047	184.446896551724	199.528288023512	2.59685863874346	6.93931731984829	2.70432480141218	16.0136319376826	0.16113074204947	35.2444444444444	0.411406844106464	0.0636515912897822	1.55254237288136	0.190903986524424	11.9739583333333	0.662796833773087	63.0756302521008	208.489126559715	37.1315789473684	1.22723673792557	84.0070422535211	2.25529715762274	76.3399030694669	0.104888888888889	6.24950269963058	27.8859802210588	3.576099210823	44.5099337748344	166.24192336589	23.7630573248408	136.745308310992	3.30788520479242	12.8912540490514	16.6002400960384	0.00522290617422123	1.3082295778925	0.457103637611531	0.219681011134517	1.83231500339443	463.879507848961	0.152889539136796	0.114407424311578	1.73045962087769	4.38795986622074	5.45967741935484	1.17433414043584	1.42081128747795	0.80719794344473	2.26302414231258	17.7978663672094	15.2415865384615	1.64796633941094	0.0480417754569191	0.039647577092511	269.513002364066	0.0901617608061522	10.3989690721649	152.493855606759	0.188427299703264	6.19080197643482	313.774891774892	257.160862354892	0	1.1410472972973	196.259779338014	0.347554630593132	8.00279037321242	0.462066812363409	0.168770976506313	0.0941385435168739	0.413551401869159	104.223247232472	2.51352410819287	6.0084613671788	185.381471389646	0.67012987012987	25.9539453484802	11.9902222222222	0.0419047619047619	0.114188325521943	282.240469208211	4.86577470867501
"msp_0007"	2.18307086614173	1.58390804597701	0.254066615027111	0.107650137054573	0.076	55.9723733779824	3.97359735973597	0.228965517241379	1.73005810882198	0	0.150021805494985	0	0.125064599483204	0.043956043956044	2.35500476644423	0.232935560859189	2.25530771298038	19.9885931558935	1.55685358255452	1.60058565153734	0.147729280791659	9.26667804128988	0.37977136213912	0.130288784419073	0.242758620689655	0.163115356355621	0.214659685863874	3.87737041719343	0.196822594880847	1.50925024342746	0.518727915194346	0.166666666666667	3.20760456273764	1.54355108877722	0.550508474576271	0.0539023020774846	0.805989583333333	0.119261213720317	0	0	0.501547987616099	1.58089205595144	0.288732394366197	0.027906976744186	0.0710823909531502	0.528	0.811594202898551	6.98429319371728	3.47237880496054	5.39072847682119	32.3441021788129	22.7108280254777	0.226988382484361	24.7823906380607	0.959740860712633	3.90636254501801	0.55362805446745	0.4397206194959	0.0672614962251201	0.189587721938008	1.8133061778683	0	0.00585223116313094	0.260459455347634	0	0.226309921962096	0.0161290322580645	1.31719128329298	0	0.0231362467866324	0.85133418043202	0.212240314430095	0.0588942307692308	0.0154277699859748	0.159442993907746	0.0550660792951542	0.0295508274231678	0.990718642269955	0.297938144329897	10.184331797235	0.451038575667656	0.0228050171037628	0.474458874458874	0	5.83848797250859	15.5380067567568	0.417251755265797	2.43496357960458	1.43564701778863	0.0824227286918514	0.396356081189068	3.05150976909414	1.99376947040498	1.76752767527675	2.30889847118777	1.04030282787798	6.67983651226158	5.77835497835498	0.669327602087811	0.246222222222222	0.0876190476190476	0.896463570515552	0.170087976539589	3.5338800172637
"msp_0008"	2.29527559055118	0	0.979085979860573	0	0	0	0.011001100110011	2.82666666666667	0.766508188061278	0	0.0505887483645879	0	0.875452196382429	0.00992555831265509	7.88102955195424	0.442959427207637	43.4227358237033	3.02788339670469	0	0	3.02526948224068	0.809418188022522	0.534780081379578	0.0241773002014775	4.14565517241379	0.662747979426892	0	4.69279393173198	0	0.0545277507302824	0	0	0	0.0443886097152429	0.0908474576271186	0	8.28125	0	0	0	0.823529411764706	0	0.0299295774647887	0	0	8.33244444444444	0.977550440466041	0.99825479930192	0.0180383314543405	0	0	0.992356687898089	0.12153708668454	0.0412371134020619	9.73160573808422	0.285714285714286	0.0395448610333893	0.59520194351655	0	0	13.2627291242363	0	0.423555230431602	0	0.129836406128278	0	0.00896057347670251	0	0	0.0179948586118252	0.449174078780178	0	0.0168269230769231	0	0	4.74339207048458	0.0851063829787234	0.0190930787589499	0.011340206185567	2.24654377880184	0	0.056252375522615	1.33333333333333	0.63681592039801	0.0274914089347079	3.28293918918919	0.130391173520562	0.576482830385016	0	0	0	1.77619893428064	2.64953271028037	0.033210332103321	0.214033712269698	0	0.0286103542234332	3.0987012987013	0.0319312250537304	0	0	1.55006391137622	0.668621700879765	0
"msp_0009"	0.239173228346457	0.0494252873563218	0.0759101471727343	1.0017443309245	0.0213333333333333	0.0301381331100879	0.0253025302530253	0.0616091954022989	0.612783940834654	0	0.033144352376799	0	0.0103359173126615	0	0.515538608198284	0.110739856801909	0.545014780972857	0.0468948035487959	1.16121495327103	0.139970717423133	0.144195087471285	0.255246544958198	0.224762642898663	0.0376091336467428	0.816551724137931	0.182218956649522	0	0.597977243994943	0.71756398940865	0.701071080817916	0.0296819787985866	0.0935185185185185	0	0	0.500338983050847	0	0.0638020833333333	0.0116094986807388	0.0890756302521008	0.106951871657754	0.0247678018575851	0.792821324887833	0.0827464788732394	0.110594315245478	0.0284329563812601	0.458666666666667	0.0500142085819835	0.0255962769051774	0.834272829763247	22.4635761589404	10.5890308039068	0.0840764331210191	0.0411081322609473	3.21203677904709	0.229523368810736	0.87875150060024	0.0410371199403096	0.353477072578196	0.0658888126286891	0.0312970207643695	0.544467073998642	1.06406448875689	0.0438917337234821	0.859881332724783	0.0394702674629966	0.318840579710145	2.36111111111111	10.0254237288136	0	0.129820051413882	0.0362134688691233	0.185289163391353	0.0444711538461538	0.102384291725105	0.0967798085291558	0.208149779735683	0.484633569739953	0.0328825245293026	0.296907216494845	0.0745007680491551	0.0356083086053412	0.510072215887495	2.05194805194805	0.2808181315644	0.18213058419244	18.8902027027027	1.21464393179539	2.42976066597294	0.574816881757935	0.168591945051514	2.46443982739332	0.0719360568383659	1.11760124610592	4.23616236162362	0.147393179145433	4.81585393008239	1.52724795640327	1.51861471861472	0.235799815781394	0	0.228571428571429	0.498508734554751	160.363636363636	0.113940440224428
"msp_0010"	0.00885826771653543	4.31494252873563	0	0	0	5.43407283382168	0	0.992183908045977	1.94241944004226	0	0.00872219799389446	0	0.0237726098191214	0	0	0	0	0	1.86448598130841	0.743777452415813	1.04188019084644	0.0211567991810271	0.397597364851773	0	1.22703448275862	0.157237325495959	0	0	0	0	0	0	0	0.155778894472362	0.123389830508475	0	0	0.00527704485488127	0.0470588235294118	0	0	0.0385325943520718	1.85211267605634	0.0744186046511628	0	0	0.040920716112532	0.0465386852821408	0.243517474633596	129.569536423841	0.0270473328324568	14.084076433121	0.259159964253798	10.3906380607412	2.1591855622397	11.7827130852341	0	0.314606741573034	0	0	0.460285132382892	0	1.76517922457937	0	0.210854323552324	0	0.00716845878136201	0.00726392251815981	0	4.02956298200514	6.50889453621347	18.5536215609208	0.0192307692307692	0.148667601683029	0	0	0	0.0551577830814108	0	8.30875576036866	0	0	0	0	0.0297823596792669	6.53040540540541	0.812437311935807	0	0.24555284269271	0	0	15.2477797513321	4.15654205607477	16.0774907749077	0	0	16.0735694822888	3.22770562770563	0.571077678845563	0	0	12.7422241158926	180.199413489736	0.640483383685801
"msp_0011"	3.51771653543307	3.93448275862069	0.444616576297444	0.290057313730376	0.0253333333333333	2.42444537463374	0.3003300330033	1.8832183908046	1.14685684099313	0	0.00697775839511557	0.0211920529801325	0.328682170542636	0.0921658986175115	0.733651096282174	0.382816229116945	10.3488309594195	11.6641318124208	4.13084112149533	1.09516837481698	2.59197738116275	1.99010407780242	0.87812439449719	0.157152451309604	9.58234482758621	2.94636296840558	0	0.973451327433628	0.321270962047661	0.126582278481013	0.773144876325088	0.0398148148148148	1.93384030418251	0.262981574539363	0.334915254237288	0.00786075238629983	0.0520833333333333	0.00844327176781003	0.0117647058823529	0.129768270944742	0.261609907120743	1.35128002111375	0.950704225352113	0.242894056847545	0	24.5617777777778	0.797953964194373	7.14601512507272	1.0304396843292	29.5761589403974	37.6589030803907	42.7630573248408	0.305630026809651	15.5140707718027	0.982878297084683	2.60264105642257	5.56314120499907	2.96993622836319	0.153740562800275	0.412879927776106	4.54039375424304	0	0.23555230431602	0.233683249657691	0.0758244611789146	0.125975473801561	0.0170250896057348	0.562953995157385	0	0.124678663239075	0.562261753494282	0.339135317237507	0.0204326923076923	0.00981767180925666	0.1852045256745	3.46035242290749	0.284869976359338	2.79183240519756	1.80927835051546	2.68817204301075	3.69287833827893	0.801216267578867	0.0744588744588745	0.364842454394693	0.735395189003436	2.25760135135135	0.924774322968907	7.85952133194589	5.55842343913498	4.40961598501405	1.24596451973789	8.52664298401421	1.88551401869159	27.3929889298893	1.07800862406899	2.28991315965264	3.74386920980926	0.848484848484849	0.456862143076451	0.088	1.91847619047619	2.81295270558159	40.7859237536657	2.71299093655589
"msp_0012"	1.41929133858268	1.63103448275862	0.683191324554609	0.0508347869424371	0.134666666666667	0	4.04290429042904	8.77057471264368	0.968304278922345	0.0178372352285396	0.0313999127780201	0.0317880794701987	0.124031007751938	0.121942573555477	8.36682554814109	3.28687350835322	40.9760816984682	4.64131812420786	8.58177570093458	0.846266471449488	1.78123343346881	0.711823920832622	0.245688819996125	0.257891202149093	5.41351724137931	2.16458486407054	0.517015706806283	0.900126422250316	0.870255957634598	1.18208373904576	0.853710247349823	0.0583333333333333	4.12851711026616	0.194304857621441	0.277966101694915	0.0662549129702414	1.55338541666667	0.369393139841689	0.0100840336134454	0.081283422459893	0.0727554179566563	0.344154130377408	5.41021126760563	0.203617571059432	0	2.13066666666667	0.788860471724922	6.57126236183828	32.7688838782413	239.423841059603	0.02854996243426	10.7796178343949	1.01161751563896	11.9643354694901	4.24618232299861	20.2256902761104	2.41895168811789	6.10628606134224	0.208647906657515	0.0896780018055973	2.00678886625933	0.33771743742045	0.912216532553036	0.114407424311578	0.719813035575175	0.272017837235229	0.189068100358423	0.177966101694915	0	0.408740359897172	0.869123252858958	0.787198203256597	0.0228365384615385	0.032258064516129	0.11627502175805	0.781938325991189	0.221040189125296	1.55078228586582	3.69896907216495	1.06835637480799	1.44658753709199	0.183200304066895	0.61991341991342	0.493090105030404	5.41237113402062	20.5929054054054	1.2617853560682	0	9.54865713289152	8.47455510458945	4.44302381332907	3.55861456483126	3.01869158878505	38.9409594095941	6.61387691101529	11.7114228456914	11.0694822888283	3.53852813852814	1.00214921707092	0.298666666666667	2.20038095238095	11.3779292714103	63.5483870967742	1.93957703927492
"msp_0013"	28.0374015748031	0.439080459770115	0.285050348567002	0.0149514079242462	21.8906666666667	0.00920887400586019	0	2.87816091954023	0	0	0.408198866114261	0.344370860927152	0	0.0141793690180787	5.43832221163012	0	1.0008062348831	0.359949302915082	0.468847352024922	0	2.5594628026153	2.59682648012285	35.8589420654912	0.0214909335124244	0	0	0.299738219895288	0.539823008849557	14.3283318623124	0	0.031095406360424	0	0	1.05946398659966	0.0149152542372881	0	5.04817708333333	1.6802110817942	1.08571428571429	0.0855614973262032	5.77399380804954	0	0	0.0878552971576227	0.435541195476575	1.92977777777778	20.3932935493038	3.67771960442118	0.0383314543404735	0	4.2854996243426	0	0.882931188561215	0	3.5270708005553	3.72148859543818	0	0	7.30267673301304	2.18597652723443	9.42769857433809	0.00848536274925753	6.31748354059985	11.9081089304731	1.49779278109582	2.47157190635451	0	4.318401937046	0.0747795414462081	1.29177377892031	1.58958068614994	8.8579449747333	0.509615384615385	0.141654978962132	0.168494342906876	0.0407488986784141	0.695035460992908	0	0.137113402061856	0.0468509984639017	0.0534124629080119	0.11250475104523	1.4961038961039	0.0751796572692095	2.86827033218786	0	0	0	6.64108824555284	0.129878239150796	0	0	3.50700934579439	0	0.809094472755782	0	0.0326975476839237	2.0008658008658	4.91986490635554	3.96444444444444	1.90857142857143	0	0.164222873900293	0.0181268882175227
"msp_0014"	0	0.0413793103448276	0.119287374128582	0	0	0.0443700293009627	0	0.301609195402299	0	0.0222965440356745	0.033144352376799	0	0.0744186046511628	0	0.157102001906578	0.00381861575178998	0.0150497178177909	4.6362484157161	0	0	0.00424103198444955	0	0	0.00671591672263264	0.0606896551724138	0.274797942689199	0.0143979057591623	0.140328697850822	0.16504854368932	0	0	0	0	0	0.618305084745763	0	0.0130208333333333	0	0.0134453781512605	0	0.174922600619195	0.035893375560834	0	0.0165374677002584	0	0.0248888888888889	0.00454674623472577	0.0186154741128563	0	0.0993377483443709	0	0	0.0160857908847185	0.0144887155196434	0.010180472003702	0.183673469387755	0.012684200708823	0	0.0411805078929307	0.0156485103821848	0.720977596741344	0	0	0.14726913129469	0.0540119449493638	0	0	7.60774818401937	0	0.204370179948586	0.0177890724269377	0	3.09014423076923	0.0126227208976157	0	0.0848017621145375	0.113475177304965	0	0.0670103092783505	0.0898617511520737	0	0.0448498669707336	0	0.267551133222775	0	0.0802364864864865	0.078234704112337	0	0.0237181723055459	0	0	0	0.0825545171339564	0.022140221402214	0.0156801254410035	0.0267201068804275	0.182561307901907	0.0614718614718615	0.649677617439361	0.00444444444444444	0.0754285714285714	0	0	0.00776866637893828
