"MSP"	"SRS9032198"	"SRS9032196"	"SRS9032195"	"SRS9032194"	"SRS9032193"	"SRS9032191"	"SRS9032190"	"SRS9032188"	"SRS9032186"	"SRS9032183"	"SRS9032182"	"SRS9032181"	"SRS9032180"	"SRS9032179"	"SRS9032177"	"SRS9032176"	"SRS9032175"	"SRS9032172"	"SRS9032170"	"SRS9032169"	"SRS9032165"	"SRS9032162"	"SRS9032161"	"SRS9032159"	"SRS9032158"	"SRS9032157"	"SRS9032156"	"SRS9032155"	"SRS9032154"	"SRS9032153"	"SRS9032152"	"SRS9032151"	"SRS9032149"	"SRS9032148"	"SRS9032147"	"SRS9032146"	"SRS9032145"	"SRS9032144"	"SRS9032141"	"SRS9032140"	"SRS9032139"	"SRS9032138"	"SRS9032135"	"SRS9032134"	"SRS9032133"	"SRS9032131"	"SRS9032130"	"SRS9032128"	"SRS9032127"	"SRS9032126"	"SRS9032121"	"SRS9032120"	"SRS9032119"	"SRS9032116"	"SRS9032114"	"SRS9032113"	"SRS9032112"	"SRS9032111"	"SRS9032104"	"SRS9032102"	"SRS9032101"	"SRS9032098"	"SRS9032097"	"SRS9032096"	"SRS9032095"	"SRS9032094"	"SRS9032093"	"SRS9032092"	"SRS9032091"	"SRS9032090"	"SRS9032089"	"SRS9032088"	"SRS9032086"	"SRS9032085"	"SRS9032084"	"SRS9032083"	"SRS9032082"	"SRS9032081"	"SRS9032079"	"SRS9032078"	"SRS9032075"	"SRS9032074"	"SRS9032072"	"SRS9032070"	"SRS9032069"	"SRS9032068"	"SRS9032067"	"SRS9032066"	"SRS9032065"	"SRS9032058"	"SRS9032056"	"SRS9032055"	"SRS9032053"	"SRS9032052"	"SRS9032051"	"SRS9032050"	"SRS9032047"	"SRS9032046"	"SRS9032044"	"SRS9032042"	"SRS9032041"	"SRS9032039"	"SRS9032038"	"SRS9032036"
"msp_0215"	0	0	0	0	0	0	0	1642	0	0	0	0	0	20	0	73147	28304	2245	0	0	0	0	0	32661	0	0	0	0	0	0	0	0	0	0	5	0	9012	0	13	31524	0	0	0	0	0	0	16864	16172	0	0	12234	12079	0	0	0	0	0	0	0	0	0	0	0	0	0	11294	266	0	0	0	3165	0	0	0	0	0	0	0	0	0	0	0	95318	0	0	0	0	12535	0	0	0	0	3	40696	0	0	0	0	0	0	0	0	0	0
"msp_0223"	0	0	0	0	0	1616	0	0	0	0	484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	3409	0	0	0	0	0	0	714	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8794	0	0	0	0
"msp_0224"	0	6425	0	0	9517	0	1915	0	0	32	13290	373	7220	7264	0	0	0	28	0	0	0	0	0	13382	0	64028	0	0	0	20	0	0	0	3111	0	0	1346	0	0	1040	0	0	0	16572	0	0	0	5	16	47	523	552	31991	0	0	0	0	1053	0	0	0	0	0	0	4214	0	0	0	19814	1766	0	362	0	0	0	0	0	0	0	0	39428	0	7532	1237	0	0	0	0	67372	0	0	0	0	0	0	0	0	13	9	29854	3113	0	0	0
"msp_0225"	2182	1352	284	53	245	1678	0	934	0	0	43	9	458	110	0	4257	0	1617	0	915	0	0	0	443	14	20	102	764	0	0	0	0	0	57	34	78	228	0	0	9	183	0	0	74	4	0	1577	3502	1232	99	0	0	16	0	459	0	0	556	573	0	3166	0	0	0	975	0	0	0	8	33	2442	0	0	11	0	3188	9	197	3510	71	0	1368	1391	217	4285	1282	652	0	1707	1628	0	1126	8496	1750	0	93	23	4154	1719	313	6280	101	0	1119
"msp_0227"	2102	198	1121	1153	0	656	6803	0	0	0	313	0	0	11	14134	2226	266	0	0	2991	0	65	136	0	904	45	764	124	0	3	521	0	0	0	1698	75	0	996	0	0	34	0	0	0	87	0	11362	4417	0	0	0	291	0	0	18964	0	0	0	38	30546	39	40	3445	1004	453	10273	0	0	65	0	4305	0	172	0	41	404	4	0	23	4356	9	0	0	15	0	0	0	0	0	10	0	0	3482	0	61	0	9	594	809	320	16	0	0	1047
"msp_0229"	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7954	0	0	588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0230"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	0	0	0	0	0	0	0	0	0	0	62	0	0	10	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	5885	50	0	0	0	0	0	71	0	0	0	0	608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0
"msp_0232"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	12	0	0	0	0	0	7903	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	144	0	0	25	97	0	0	7	0	0	0	0	0	0
"msp_0234"	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2201	0	0	0	0	98	0	0	0	0	0	0	0	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0236"	376	0	532	744	232	562	0	1171	20337	182	1215	40	7700	4498	5126	112	0	14	7748	7501	0	0	0	31	79	31	807	2283	1667	0	3391	0	217	158	571	16	382	94	0	216	207	0	0	757	85	198	476	639	60	0	0	219	57	0	713	1574	3107	0	2824	4398	486	4089	62	907	588	1682	0	4219	66	0	210	1851	95	76	54	226	0	0	0	0	0	72	83	64	1037	102	0	3512	359	0	667	71	0	164	475	4122	0	268	2611	392	56	577	10	77
"msp_0237"	0	352	475	0	0	0	0	266	0	0	0	429	0	8	0	178	0	0	0	0	152	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59293	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	258	574	0	53	0	0	5742	97	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	1707	0	0	0	0
"msp_0238"	0	178	0	0	0	0	30	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0239"	0	7	8	0	0	0	0	0	0	0	0	0	17	0	0	6087	8191	49	0	908	288	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	51	0	0	0	0	0	0	0	0	327	0	936	0	0	0	1509	0	0	0	276	0	0	0	750	10	0	0	0	0	1488	0	0	0	0	0	0	0	49	17	0	0	0	44	0	0	0	0	0	0	0	0	0	2523	0	0	0	1284	84	0	0	0	0	0	0	0	0	0	0
"msp_0242"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0
"msp_0243"	0	0	0	0	0	0	5	0	0	0	5	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	156	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	510	0	0	9	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	120	11	0	0	0	0
"msp_0244"	50	458	651	9	85	0	102	31	0	35	188	38	749	211	0	124	686	9	15	0	340	0	0	963	24	127	374	31	0	260	24	61	3001	641	108	820	77	141	22	112	1024	161	16	2862	200	214	156	0	12	0	466	22	0	0	16	0	10	0	528	29	22	113	472	395	85	30	519	6	48	16	917	235	41	959	4157	1623	38	68	335	123	175	1350	67	358	486	0	13	0	11	14	8	362	0	0	0	16	0	20	17	1268	1180	12	0	8
"msp_0246"	0	0	0	0	0	137	0	0	0	0	0	0	440	0	0	0	0	0	0	0	0	0	0	0	2877	3414	0	0	0	234	45	0	0	0	0	0	0	0	0	0	0	20	46	0	49	0	0	0	0	30	1456	0	0	5229	0	210	0	241	0	718	0	0	0	8	0	288	2912	2220	0	0	0	144	324	0	0	526	0	0	104	0	0	0	0	41	0	0	93	0	0	0	0	212	18	0	0	0	1093	0	0	0	15	3849	829	0
"msp_0247"	0	692	40	5735	0	18	51	0	0	0	421	0	0	7364	54	581	0	0	0	0	0	0	0	38	157	0	227	914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4568	0	0	0	0	0	18	0	0	0	0	0	0	24	1245	0	13	0	6	0	0	122	1230	0	0	0	0	8	0	0	0	0	0	0	0	0	0	13	0	0	0	1164
"msp_0249"	12	18	8	72	0	52	29	179	0	0	0	8	240	0	76	177	20	89	84	0	39	327	277	32	17	10	9	1108	144	0	0	0	0	7	5	0	22	0	0	0	148	14	0	11	0	0	9	12	0	0	0	30	26	0	46	0	0	55	20	19	114	0	187	69	188	17	0	37	0	9	107	30	0	8	101	113	244	54	46	9	10	61	76	54	116	17	283	16	89	50	120	819	829	0	113	65	0	499	850	85	120	58	0	249
"msp_0250"	186	872	1515	162	0	0	37	715	0	751	432	0	0	0	0	358	2278	0	0	6882	4008	277	0	3944	0	0	3842	0	0	0	549	0	7668	0	0	0	0	675	292	0	379	17785	220	5790	0	4112	2668	1959	0	0	0	103	0	0	0	3953	1315	0	1319	50	5526	7745	4095	1571	786	167	0	215	4	0	0	0	0	1193	2472	142	163	239	12	2781	0	374	114	1398	4785	1411	1237	0	0	123	0	0	0	0	0	0	0	251	0	2210	0	10	56	0
"msp_0254"	0	0	0	0	0	964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	227	0	0	0	66	0	0	201	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	1567	0	941	0	0	3755	75	0	0	0	0	0	0	0	0	0	1352	0	0
"msp_0258"	1191	1840	371	375	138	0	0	1549	22272	0	81	10	161	24	7449	712	5134	4702	16938	2040	5431	262	2090	1358	3040	287	23	943	0	12	789	30	5	0	23	59	2473	37	9	401	154	1113	0	496	6	5897	357	61	15	141	46	12958	2741	2988	1625	64	1923	3154	42	718	7767	14	254	7975	326	119	0	0	281	20	1202	241	23	13	167	491	820	454	0	557	939	5506	376	915	352	2741	4796	961	275	3111	7002	725	1533	921	7440	3655	5102	6089	774	69	849	8109	66	405
"msp_0259"	0	528	641	3170	1127	2923	16	534	9916	1185	770	208	3699	1869	252	223	0	75	0	311	4288	149	2426	2775	1260	534	432	148	0	461	780	0	334	58	2607	399	1451	2375	290	115	955	0	1115	2379	4558	0	2718	465	369	0	8	454	206	0	1012	0	532	763	1301	8401	362	6037	934	16688	283	3256	0	519	1569	1868	496	635	17910	1022	3804	939	1187	749	171	0	1343	3842	594	793	724	0	0	1061	0	42	108	268	594	333	0	44	2136	4	453	467	3215	498	0	414
"msp_0260"	0	0	0	0	594	0	0	0	0	0	18	121	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	2717	0	0	0	0	0	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	617	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0
"msp_0262"	1424	217	565	0	4688	301	110	0	0	17	0	30	0	27	382	514	2496	0	64	0	468	473	6402	116	0	0	0	0	1300	0	0	0	0	1828	0	0	0	866	0	0	18	0	0	367	290	0	1456	0	0	0	0	0	0	0	0	2310	0	0	1651	0	0	13	14938	5313	4636	549	0	659	272	1516	99	790	5108	5565	59	239	0	1981	823	1429	2306	0	0	124	214	0	0	0	0	0	0	0	0	0	0	480	0	0	286	56	0	0	0	1462
"msp_0263"	2437	0	0	0	0	0	0	7637	0	0	0	0	0	0	9	15160	0	2449	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14339	52	0	0	1623	0	0	0	0	0	10579	0	0	0	0	0	0	0	0	0	0	1534	0	6007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22072	0	75	0	0	0	0	0	0	0	0
"msp_0265"	0	0	6632	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	960	0	0	0	0	386	0	0	0	0	0	0	0	0	0	25	13747	0	0	0	0	0	0	0	0	12340	0	0	0	5501	0	0	0	826	0	0	0	0	0	0	0	0	0	15723	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0269"	887	219	0	563	0	0	1577	0	0	4980	498	278	1286	0	0	521	0	0	0	0	0	0	0	0	328	0	1996	0	3945	6243	0	0	0	0	0	0	0	0	0	4553	0	0	0	0	0	0	2657	0	0	0	7	7	383	0	0	0	9855	0	0	0	0	0	1611	0	822	691	0	0	149	1151	0	0	0	0	62516	9298	8552	0	3436	0	3099	1455	0	0	404	0	0	0	0	0	0	0	0	0	0	732	0	0	0	14577	1674	0	0	60
"msp_0270"	0	0	544	0	0	0	3	1086	0	0	0	0	0	16	3588	243	716	7	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	1050	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	25	0	1473	0	304	0	911	0	0	0	0	780	6076	0	0	0	0	49	0	0	0	0	0	49	0	145	0	0	0	0	0	311	23	0	0	0	0	0	0	0	412	0	0	0	0	0
"msp_0271"	0	4015	0	288759	140774	4019	26	69633	0	4608	0	229	117644	68	6506	14412	98568	5	20696	0	0	0	0	2223	8170	0	0	56344	210	15	1058	0	0	12	8709	574	98	0	0	938	53437	32213	0	3276	0	7879	2015	85	0	0	5398	0	92	0	0	0	6506	300	0	0	3686	10	0	0	10549	7341	223	112	2127	37385	31247	1190	0	46953	216	17	23050	0	285	0	53774	0	0	0	0	0	3155	0	2264	3336	64027	52515	132137	43	815	72256	72331	200	88446	511	0	0	85	12512
"msp_0274"	141	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	61	0	4	0	1599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	50	0	39	0	8	0	0	0	25	0	0	0	10	0	0	48	323	0	0	0	0	104	17	0	0	0	0	0	0	0	0	9	0	0	203	0	0	9	0	0	0	340	34	11	0	0	0	0	0	0	0	0	0
"msp_0277"	0	1610	0	15683	0	0	897	0	0	0	0	2139	86481	4	0	97	0	0	2593	0	0	0	8092	0	0	0	0	0	3071	97	24656	0	0	0	0	3654	101	2998	0	4628	0	0	0	3059	0	0	0	9	6747	12	84	98	12772	0	0	179	0	0	13202	6213	0	0	0	0	14204	24970	0	0	3034	0	29195	10927	0	0	10089	0	6590	2395	2024	8425	0	5822	0	0	0	0	0	0	935	0	0	0	0	8763	0	0	0	8	32	44635	0	0	0	0
"msp_0278"	8	0	8	0	0	0	0	0	0	0	0	0	13	6	0	0	0	0	0	0	5	0	0	0	10	0	0	36	0	0	0	0	0	0	5	0	0	0	0	0	15	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	393	0	0	0	0	0	0	128	0	87	0	0	5	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	106	0	0	0	0	0	0	0	0	0
"msp_0279"	0	0	0	0	0	0	64	5	0	0	0	0	32	0	0	0	0	8	0	0	0	0	0	0	22	0	23	0	0	0	0	0	0	15	1445	0	0	0	0	0	0	0	0	0	0	25	0	0	52	14	0	0	30	0	79	0	0	6	0	0	0	0	0	0	350	0	0	0	0	0	228	0	0	0	0	289	0	80	8	0	0	0	15	224	0	79	100	0	76	0	326	0	79	0	299	0	0	0	7	51	0	0	0	0
"msp_0280"	0	0	602	0	43	0	0	0	0	0	254	10	0	70	0	0	0	1868	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	14	24	707	0	0	0	0	556	0	0	0	0	0	0	0	0	0	0	1358	0	0	0	0	0	0	0	0	0	0	0	4264	0	0	0	0	0	0	0	0	0	7457	0	0	0	15649	0	0	0	68	180	389	0	0	0
"msp_0281"	0	0	0	0	2006	0	0	0	0	0	0	354	0	0	0	0	0	668	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	297880	0	0	0	0	0	0	0	0	0	0	0	360	0	0	14	18	1294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0282"	0	0	164	4943	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2383	0	0	0	0	0	0	0	0	0	0	2252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	789	0	0	0	0
"msp_0285"	5329	3946	8493	0	2224	1793	31768	0	0	0	12989	1128	0	21236	4439	1306	0	0	0	0	2370	0	0	952	1477	0	1985	0	322	8	0	0	29921	1122	0	0	0	0	872	0	0	0	4331	540	4674	999	969	960	0	304	0	0	0	0	1658	0	4826	0	26405	15365	0	8	7863	6976	0	0	0	60410	21	82858	0	0	103623	105345	1880	2290	0	63	705	0	0	21297	0	18573	0	0	0	0	0	1198	0	0	0	0	2927	0	8	546	0	0	0	0	8	4875
"msp_0287"	1173	0	0	998	48	0	0	416	0	0	35	0	119	0	1387	106	0	0	0	0	0	0	0	126	0	170	0	2665	0	0	0	0	0	144	0	0	0	0	0	101	0	0	0	0	0	783	476	0	0	208	0	0	29	240	468	0	0	0	0	0	9285	0	0	0	0	0	7	0	0	0	454	0	0	4	0	55	0	641	3196	13	195	3388	1354	357	4017	907	1100	0	1025	968	0	334	1208	2094	0	1031	0	8	1615	290	2319	981	11	1859
"msp_0288"	0	128	0	92	0	1104	0	0	735	0	0	0	0	7	0	0	0	91	0	0	0	0	0	48	0	0	0	0	0	0	0	59	0	67	0	0	0	0	0	0	7	0	0	0	0	0	0	451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	620	0	0	77	70	0	0	0	0	0	0	0	0	0	478	0	0	30	0	0	0	0	4	1522	0	0
"msp_0290"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4107	0	0	0	0	0	0	0	1118	0	9715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10921	0	0	142	162	0	0	0	0	0	0	725	0	0	0	0	0	0	9	0	1772	7425	0	0	0
"msp_0291"	0	85	64	358	166	263	2071	3834	0	4436	785	200	2188	250	385	0	295	6	0	0	721	0	0	1153	0	0	1319	0	178	0	0	0	0	0	0	0	443	0	0	78	0	355	0	1126	0	1544	1931	397	50	0	11	0	1266	0	286	0	379	0	8	0	629	0	723	0	787	109	0	2230	198	4561	1560	0	0	30	0	2238	720	0	407	1001	600	400	0	1091	197	0	327	0	91	0	0	0	0	0	236	26	12	1665	44	2281	1588	0	17	0
"msp_0296"	0	0	217	18711	1783	0	466	0	0	8	56	172	1300	103	1863	3332	57	21	0	2791	12	6325	28	19	0	0	106	2480	15	0	265	0	3	0	5	16	12297	0	0	0	1478	0	0	24	0	0	58	0	0	0	0	420	23	0	0	0	0	34	1508	624	109	0	160	4564	2810	5519	48	85	332	1963	0	751	154	67	5535	542	846	53	41	0	0	464	325	2606	0	265	0	17	55	49	44	0	5915	0	5	0	0	95	1338	225	0	0	0	347
"msp_0297"	20	0	152	0	0	0	16	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	35	0	0	0	13	0	0	0	81	16	0	0	0	19	0	0	0	52	0	0	0	0	0	6	0	438	60	0	0
"msp_0298"	0	0	0	0	0	0	21	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	1230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391	0	0	0	0	0	0	0	0	0	0	2711	0	0	0	0	0	0	0	1357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0
"msp_0299"	0	51	70	52	60	517	0	185	389	847	33	5	502	61	0	7	4352	0	0	0	0	164	0	135	461	102	38	46	140	0	28	352	196	1575	1311	95	181	633	529	175	577	2466	0	45	945	0	1036	246	66	0	0	73	37	0	505	176	113	12	27	771	382	10048	278	1952	74	0	12328	0	545	5790	1057	255	0	1934	1362	947	705	23	309	148	17	505	240	1438	0	0	272	835	62	245	653	81	1314	28	281	2129	9	2067	95	43	2590	1302	0	20
"msp_0301"	0	1023	5694	70	174	0	220	4751	0	887	246	89	1287	528	3734	31666	0	463	25234	23603	24747	26	42043	21676	6710	7663	37765	830	30869	2533	1293	9002	2580	906	13	85	23592	0	5587	16215	12058	0	0	19323	0	0	20221	35330	4153	0	54	8429	8628	37	27661	46225	7208	67848	1678	4249	9621	0	5401	2085	3608	65668	0	0	3446	13347	55604	2226	64675	0	13212	4524	3584	520	5418	5096	2649	614	0	93	757	6211	21185	0	981	237	1580	0	0	15	1980	45	395	51386	1453	3192	96	104	0	2423
"msp_0302"	0	733	2174	0	0	5885	0	0	0	0	584	0	0	26	0	0	0	0	0	0	0	77	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1275	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	398	93668	0	0	0	0	0	0	0	0	14	0	0	0	0	0	38	1108	0	0	661	0	311	3085	1352	561	0	0	0	0	0	0	0	0	0	0	0	0	27	4177	22541	417	0	0	0	780
"msp_0303"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	16	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	16	0	4	0	0	0	114	0	91	0	0	0
"msp_0305"	405	0	0	0	0	0	200	0	0	0	0	0	0	0	343	0	79	0	0	0	0	0	0	0	872	0	165	0	0	0	435	0	0	0	6	74	0	71	0	0	63	0	0	235	8	0	807	0	0	0	0	0	0	0	1108	0	0	0	0	5561	0	0	1044	192	0	0	0	0	0	0	0	0	12	20	0	970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	57	0	0	0	30
"msp_0306"	0	0	0	0	0	0	1651	0	0	0	0	194	0	2205	22392	0	0	874	0	0	0	0	0	0	0	963	0	0	0	0	0	0	0	0	0	0	11152	0	0	0	0	0	0	6083	0	3619	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11107	0	0	0	0	4038	8037	0	0	0	0	39279	0	0	0	0	0	0	0	544	0	0	126	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	42	0
"msp_0307"	0	102	66	0	246	9	55	164	0	0	417	117	0	0	0	355	0	0	0	354	0	310	0	148	0	0	1288	104	0	0	40	3243	2684	2529	4	0	529	3618	16	1292	0	0	6	0	0	0	76	71	121	0	0	0	0	0	220	0	0	99	959	6	11	2599	0	4	0	0	0	0	790	0	0	0	0	4	1083	518	0	0	0	0	1275	49	0	46	45	0	160	1039	397	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0
"msp_0308"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	79	0	0	40	32	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0
"msp_0312"	0	14	0	21	129	31	29	0	0	69	12	277	8	468	846	1985	6405	198	0	0	0	0	0	479	8	57	1008	80	201	0	0	0	0	0	57	288	1256	0	0	0	608	0	0	0	0	0	306	3548	26	0	10	16	1714	0	6343	0	2300	0	645	0	339	0	164	0	1032	76	0	0	0	342	2850	0	0	0	914	1929	0	0	0	58	0	94	561	1210	657	0	0	0	115	0	0	0	0	0	0	0	0	0	0	275	0	0	0	237
"msp_0314"	0	0	0	0	5	10	6	0	0	0	0	0	0	753	0	11	0	746	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	208	0	0	116	17	0	0	0	0	0	0	34	0	0	0	58	0	0	0	0	0	39	0	0	0	0	0	158	0	0	0	0	228	0	0	0	0	0	0	6854	269	0	0	0	0	0	0	0	0	0	0	23	0	0	906	1466	0	0	0	0	0
"msp_0315"	0	0	0	0	0	0	0	317	0	0	0	0	0	0	0	24	141	133	0	0	0	0	0	0	0	0	11	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	17	0	0	0	372	41	0	30	0	0	301	0	0	369	0	0	0	0	0	0	0	0	74	44	0	0	0	0	0	0	0	0	0	0	272	0	0	0	75	0	225	3	232	4470	0	318	0	0	0	0	635	0	0	140	269	0	0
"msp_0317"	6	0	253	0	0	0	0	0	0	0	0	0	0	0	71	65	0	58	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0	0	0	0	0	0	58	9	0	0	0	0	0	0	39	0	0	0	0	0	0	0	28	0	67	0	0	0	0	0	5	0	0	0	0	35	0	0	27	0	0	0	133	210	25	0	0	0	710	11	0	0	138	0	0	0	0	359	0	0	0	0	0	0
