"MSP"	"ERS848745"	"ERS848744"	"ERS848743"	"ERS848742"	"ERS848741"	"ERS848740"	"ERS848738"	"ERS848737"	"ERS848736"	"ERS848734"	"ERS848733"	"ERS848731"	"ERS848730"	"ERS848729"	"ERS848728"	"ERS848727"	"ERS848726"	"ERS848724"	"ERS848723"	"ERS848722"	"ERS848721"	"ERS848719"	"ERS848718"	"ERS848717"	"ERS848716"	"ERS848715"	"ERS848714"	"ERS848713"	"ERS848710"	"ERS848709"	"ERS848708"	"ERS848707"	"ERS848706"	"ERS848705"	"ERS848704"	"ERS848701"	"ERS848700"	"ERS848699"	"ERS848698"	"ERS848695"	"ERS848692"	"ERS848690"	"ERS848689"	"ERS848688"	"ERS848686"	"ERS848685"	"ERS848684"	"ERS848683"	"ERS848682"	"ERS848681"	"ERS848680"	"ERS848679"	"ERS848678"	"ERS848677"	"ERS848675"	"ERS848673"	"ERS848672"	"ERS848668"	"ERS848666"	"ERS848665"	"ERS848664"	"ERS848663"	"ERS848661"	"ERS848660"	"ERS848659"	"ERS848658"	"ERS848656"	"ERS848655"	"ERS848654"	"ERS848653"	"ERS848652"	"ERS848651"	"ERS848650"	"ERS848649"	"ERS848647"	"ERS848646"	"ERS848645"	"ERS848642"	"ERS848641"	"ERS848640"	"ERS848638"	"ERS848636"	"ERS848635"	"ERS848633"	"ERS848631"	"ERS848630"	"ERS848629"	"ERS848627"	"ERS848626"	"ERS848624"	"ERS848623"	"ERS848622"	"ERS848621"	"ERS848620"	"ERS848619"	"ERS848618"
"msp_0003"	0.3435960591133	0.190998268897865	1.64775477278838	0.481435643564356	0.221471978392978	0.010371650821089	0.799250936329588	1.11224489795918	0.0132575757575758	0.139223560910308	2.23185143500281	1.63615946097698	14.0876424189308	0.0229555236728838	0.706928838951311	0.0513713539399216	0.0168681473151532	0.641921397379913	2.89447236180905	0.299065420560748	0.379727296115256	1.47047472018526	0.0082135523613963	0	0	2.76740627390972	2.14922884535223	0	0.0820075446941119	3.08208296557811	0.530973451327434	1.36759776536313	0.895132568262762	1.62151993980436	0.109677419354839	3.59427207637231	0.562074829931973	0.536146932395467	5.38042959427208	0.241515094693418	5.14747930775019	0.212374923422504	0.112209457654288	7.5233930913861	1.70312828049549	0.00402481972161664	0	3.47035347776511	0.284299446548209	0.894615130492237	2.24602172265724	0.727188081936685	3.8763915547025	0.512378094523631	0.945502298095863	3.02914979757085	0.250857142857143	0.0819022457067371	0.128851540616246	0.741615240139522	0.644238205723125	0.63147156337669	0.0156128024980484	0.0935323383084577	0	0.0456273764258555	1.19949811794228	1.86706056129985	0.26899634295002	1.59191655801825	0	9.03419016720739	0	1.97219251336898	1.25090909090909	0	2.07104622871046	1.72304916553902	0.0188679245283019	5.1047619047619	0.0100250626566416	0.00581395348837209	7.28041543026706	0.205223880597015	0.013347022587269	3.12526096033403	0.681728880157171	0.870422535211268	6.22770532252379	0	0	0.5975	0.661259799945931	0.0107469102632993	1.24113110539846	0.397989949748744
"msp_0005"	212.591133004926	0.266589728793999	0.658241462758806	15.9678217821782	0.144496961512492	410.584269662921	20.9325842696629	30.3795918367347	0.595959595959596	4.20080321285141	0.743950478334271	16.4458169567659	0.0297984224364592	0.110473457675753	0.315543071161049	0.44405746626034	2.11189204385718	0.169213973799127	0.0281407035175879	3.58047767393562	0.00823257010547981	5.1015052103435	0.390730419477853	52.9157894736842	0.921841541755889	1.7628156082632	25.1863276365152	0.14296875	0.301131704116779	0.0511915269196823	0.139309163574079	0.0148975791433892	1.00831024930748	0.798344620015049	302.862365591398	0.00477326968973747	0.712585034013605	0.0289175459163736	3.73078758949881	0.376523532720795	3.07825432656132	7.30651419236267	0.677531391931606	7.55662439877569	2.07012387150955	2.11101794398793	1.92626346313173	0.600912200684151	0.0501019516457909	25.0611166171127	161.048749684264	7.90875232774674	17.1339731285988	1.29182295573893	147.205077697527	1.77165991902834	9.33885714285714	0.0680317040951123	1.85434173669468	6.24416420713711	1.65970610982212	0.656975261412905	0.0614103564923237	2.46467661691542	0.192229038854806	0.0997042670046472	1.87829360100376	1.83456425406204	0.185290532303941	3.64928292046936	12.5606806986117	0.0678812078861992	0.858257477243173	3.13582887700535	1.49333333333333	64.2947368421053	4.06034063260341	2.85701398285972	1189.87421383648	2.5015873015873	2.312447786132	5.40891472868217	172.108308605341	1.31902985074627	2.93737166324435	15.0688935281837	1.33595284872299	45.7943661971831	254.285512865703	147.634199134199	12.4841240194247	0.9375	1.94971613949716	2.44384739387426	0.695115681233933	51.4789949748744
"msp_0007"	0.0517241379310345	0.852856318522793	0.283947297660661	0.0247524752475248	0.0708980418636057	0.0190146931719965	10.6554307116105	15.0877551020408	0.560606060606061	0.862115127175368	0.0574001125492403	0.992700729927007	3.82383873794917	0.110473457675753	0.157303370786517	0.833260774923814	7.78858588698341	1.13100436681223	3.18525963149079	32.1391484942887	0.484692564960123	5.73678116557314	12.2170724552655	0.0357894736842105	4.04817987152034	0.156847742922724	0.218424343476449	8.03046875	1.41709037231425	1.96469549867608	0.304881530117043	0.19366852886406	1.16818361693708	0.99849510910459	0.0946236559139785	0.145584725536993	2.34268707482993	6.38139898397812	3.89116945107399	2.05812863303957	1.64559819413093	1.01041453951399	0.265028052364414	1.12286838653258	4.10245643501995	0.109340935770585	5.38359569179785	9.69669327251995	0.175939411593359	0.792864222001982	0.965900479919171	0.834264432029795	4.64875239923225	9.80720180045011	3.77588093674765	6.73036437246964	0.076	0.0561426684280053	31.8767507002801	0.17064663268044	4.55065738592421	0.0642693190512624	2.73328129065834	4.5044776119403	7.84867075664622	0.175749894381073	0.35633626097867	0.270310192023634	0.125152377082487	0.144719687092568	1.18226600985222	22.4576990267033	0.0689206762028609	3.34331550802139	27.7688888888889	0.284210526315789	2.99464720194647	6.3085250338295	0.191823899371069	17.4349206349206	3.90866054023949	6.33139534883721	12.7373887240356	3.6865671641791	3.55441478439425	4.72546972860125	1.16895874263261	0.590140845070423	7.05675008812126	6.18614718614719	0	2.32375	0.0659637739929711	0.438473938742611	15.1259640102828	0.121407035175879
"msp_0008"	0	0.796884016156953	0.562516805592901	0	0	0	2.53632958801498	0	0	8.18206157965194	0	1.35654126895003	0.00438212094653812	0.19583931133429	2.16104868913858	1.43926861123204	0	1.77401746724891	1.47939698492462	0.0560747663551402	0.887059428865449	0	0	0	0	1.00306044376435	5.99666527719883	0	0.0203378710841397	0.060017652250662	0.391664287753354	0.27635009310987	1.46022952117135	5.95861550037622	0.132258064516129	2.37947494033413	5.09948979591837	0.360296991012114	6.19284009546539	0	0.18209179834462	0.00571778639983664	0.0780122896072669	0.0839527765631832	0.026873819021625	0.00804963944323327	0	0	1.25604427614331	1.46944169144367	6.54205607476636	0.0865921787709497	1.90940499040307	1.35708927231808	0.198730575618297	2.72874493927126	0.297714285714286	3.4108322324967	0	1.51006171183257	3.21500386697602	1.62917623055343	0.138433515482696	0.301492537313433	0.448261758691207	0.0337980566117448	2.27854454203262	2.80649926144756	0	0.00521512385919166	0	0.0918392812577988	0	0.0228163992869875	6.04282828282828	0	1.49099756690998	19.4488046910239	0.0408805031446541	22.875283446712	0.00779727095516569	0.0135658914728682	0	0	0.0112936344969199	3.40187891440501	0.194499017681729	8.87042253521127	0.142403947832217	0.19047619047619	0.0119536794919686	2.2425	0.0016220600162206	0.0709296077377754	0.0226221079691517	0.201809045226131
"msp_0009"	4.52832512315271	0.0830929024812464	0.283947297660661	0.051980198019802	0	0.0484010371650821	0.0209737827715356	12.9020408163265	0.110479797979798	0.244979919678715	0.49634214969049	0.249298147108366	0.1954425942156	0	0.0252808988764045	0.386591205920766	1.52263143098116	0.156659388646288	0.0120603015075377	0.147455867082035	1.11448417802933	0.0501736781165573	0.946905250806688	0.129473684210526	0.401498929336188	1.95103289977047	0.0950395998332639	0.446875	0.0288666557323274	0	0.0502426491578647	0.0864059590316574	0.169370795409577	0.373212942061701	0.174193548387097	0.0898965791567224	0.0187074829931973	0.174286830793279	0.0162291169451074	0.0315019688730546	0.0112866817155756	0.0800490095977129	0.129308041677799	0.153913423699169	0.0235145916439219	0	1.17812758906379	0.589509692132269	0.0722400233032333	0.0343574496200859	0.0394038898711796	0.0102420856610801	0.240307101727447	0.0637659414853713	0.0569052309039177	0.0178137651821862	0.0337142857142857	0.0284015852047556	1.66106442577031	0.0590287094177623	0.0324825986078886	0.0856924254016832	0.119698152485038	1.77512437810945	1.29325153374233	0	0.0589711417816813	0.10930576070901	0.110524177163755	0.0691003911342894	2.31258396775638	0.0928375343149488	0	1.13654188948307	0.538181818181818	2.73052631578947	0.37956204379562	0.741542625169147	0.30503144654088	0.435374149659864	0.00779727095516569	1.58720930232558	0.323442136498516	5.85074626865672	1.81416837782341	0.0647181628392484	0.0176817288801572	0.126760563380282	0.369404300317237	2.51731601731602	4.29585356742622	0.25875	0.668829413354961	0.030091348737238	0.153213367609254	0.0128643216080402
"msp_0010"	0	0.165608770917484	0	1.33168316831683	0	0.0293863439930856	2.49737827715356	0.193877551020408	0	2.92637215528782	31.6308384918402	0.0190903986524424	0.0131463628396144	5.85437589670014	0.23689138576779	0.959512407488028	3.77396682597695	0.305676855895196	8.21105527638191	0.170301142263759	0.00926164136866478	0.0054033191817831	0.999706658844236	0.00631578947368421	0.0117773019271949	0	13.9616506877866	1.6375	0	1.48543689320388	0.00685127033970882	4.13631284916201	0.00633161851998417	1.19789315274643	0.438709677419355	0	0.122448979591837	1.3599062133646	0	0.0525032814550909	1.54627539503386	0	0.978893935345979	0	0.12345160613059	0	0.301574150787075	0	0.0069909699970871	0.00925008259002313	0.952765849962112	0.00837988826815642	0	1.91822955738935	4.50514335740862	0	0.0285714285714286	0.00330250990752972	63.1764705882353	0.00429299704856453	5.49033255993813	0.0132619229788319	0.0104085349986989	0.00398009950248756	13.6130879345603	1.67807351077313	0.0840652446675031	6.79320531757755	9.5400243803332	0.0691003911342894	0.00895656068069861	2.32393311704517	0.108582574772432	2.14402852049911	0.00808080808080808	0.0189473684210526	0.841849148418491	1.66350924672982	0.273584905660377	57.6181405895692	0.71957671957672	0.303294573643411	0	0.00932835820895522	25.6006160164271	0	0.0844793713163065	8.08028169014085	0.0775467042650687	0.770562770562771	0.0537915577138588	4.08625	1.85185185185185	0.697474476088125	0.13573264781491	0.877989949748744
"msp_0011"	2.75985221674877	1.72590882862089	4.81419736488303	0.860148514851485	0.525995948683322	0.0449438202247191	2.92209737827715	6.08571428571429	6.38636363636364	4.93038821954485	6.04164321890827	0.489612577203818	2.96757230499562	0.682209469153515	0.48876404494382	2.86025250326513	1.8644925499016	2.85316593886463	3.69715242881072	10.9055036344756	2.50784666838179	10.7078348128136	15.5588149017307	2.74947368421053	3.78693790149893	2.93267023718439	2.9945810754481	8.321875	1.10742988354929	5.76875551632833	0.793605481016272	3.50391061452514	1.07558369608231	3.372460496614	0.975268817204301	0.364359586316627	0.490646258503401	1.76865963266901	8.52792362768496	1.10556909806863	1.3431151241535	0.244231161935879	0.0993855196366551	6.87975513773502	0.355238295192106	0.710380680865336	9.12096106048053	4.08950969213227	3.71686571511797	2.73273868516683	3.35034099520081	0.281191806331471	1.60921305182342	1.09977494373593	2.11599912453491	1.98218623481781	0.749142857142857	2.94517833553501	12.7282913165266	1.01100080493695	1.19489559164733	0.576383575618465	0.368462138953942	0.213930348258706	4.81635991820041	0.0304182509505703	0.834378920953576	4.55539143279173	0.136529865908167	0.675358539765319	50.9305866547246	0.600948340404292	0.070221066319896	2.41140819964349	29.929696969697	0.242105263157895	2.8	17.4975191700496	1.15094339622642	10.6195011337868	19.6881091617934	0.800387596899225	6.50296735905045	0.408582089552239	1.3829568788501	5.12526096033403	2.01571709233792	4.71971830985915	5.28163553048995	0.458874458874459	62.8121031004856	0.9875	0.631522032981887	0.295540032240731	4.59125964010283	0.45748743718593
"msp_0012"	0.757389162561576	1.03808424697057	0.603388007528906	0.165841584158416	0.0445644834571236	0.0345721694036301	4.12134831460674	2.92040816326531	0.549242424242424	11.4832663989291	19.3078221722003	5.54519932622122	6.12883435582822	0.986370157819225	1.50374531835206	4.90030474531998	2.8844531908912	9.4339519650655	10.6814070351759	16.8452751817238	1.32235657319269	3.10382091856426	6.6776180698152	0.00947368421052632	3.88436830835118	1.58301453710788	6.49854105877449	2.02734375	0.116778743644415	7.97528684907326	0.43505566657151	3.47113594040968	0.96398891966759	2.09781790820166	0.762365591397849	2.28639618138425	1	4.56037514654162	5.88162291169451	0.148509281830114	2.61474793077502	0.23116193587911	0.276783328880577	3.19282903366856	0.605500734830989	1.15713566996478	2.86495443247722	4.08950969213227	1.60559277599767	2.399735711926	2.14599646375347	1.01396648044693	0.922072936660269	0.921230307576894	1.18888159334647	2.15627530364372	0.0914285714285714	0.4332892998679	77.7563025210084	0.553796619264824	0.45630317092034	4.54271869421066	1.22092115534738	1.38407960199005	2.14314928425358	0.746937051119561	0.434127979924718	9.37370753323486	6.64282811865095	1.79530638852673	2.63322884012539	3.47891190416771	0.182054616384915	1.76541889483066	23.159595959596	0.928421052631579	3.19902676399027	2.11817771763645	0.374213836477987	161.077551020408	7.26371484266221	39.2141472868217	6.11127596439169	15.5690298507463	0.853182751540041	2.1544885177453	1.62475442043222	19.0605633802817	9.71871695452943	0.861471861471861	63.0586477400075	2.93375	0.817518248175182	2.06018269747448	1.01491002570694	1.16422110552764
"msp_0013"	0.00492610837438424	4.0530871321408	0	8.60272277227723	0.00472653612424038	0.0155574762316335	0.107865168539326	0	0	0	0.0112549240292628	0.0123526108927569	0.00964066608238387	2.03156384505022	0.0421348314606742	7.16325642141924	0.00899634523474838	0.0365720524017467	0.0160804020100503	0	0.248006174427579	0.0231570822076418	0.015253740099736	63.6094736842105	0.17558886509636	0.0428462127008416	0.011671529804085	10.16796875	0.00590454321797605	1.86407766990291	2.69825863545532	1.13296089385475	4.51048674317372	0.328818660647103	2.65913978494624	0.780429594272076	3.09268707482993	6.19851504493943	0	0.162760172510782	0.136192626034612	0.3634878497039	0	24.866637516397	5.05311778290993	1.68639946335737	83.5981772990886	0	0.138654238275561	2.24248430789561	0.363728214195504	7.03631284916201	45.121689059501	0.0105026256564141	0.00875465090829503	11.2777327935223	10.8205714285714	7.59048877146631	0.112044817927171	8.87899114569359	47.23124516628	0.954858454475899	0.087431693989071	7.6547263681592	31.1910020449898	0.371778622729193	0.465495608531995	0.186115214180207	0.160910199106054	0.658409387222947	0.0107478728168383	0.0209633142001497	1.70156046814044	0.00570409982174688	0.231111111111111	0.0231578947368421	3.74598540145985	0.440234551195309	2.27044025157233	0.179591836734694	0	0.00581395348837209	0.359050445103858	0.460820895522388	0	48.2870563674322	0.031434184675835	0.0253521126760563	0.13676418752203	0.0454545454545455	1.29996264475159	0.90375	0.00702892673695593	0.0139709833422891	0	0.252462311557789
"msp_0014"	0	0.0438545874206578	0.0182844850766335	0	0.00675219446320054	0	0.0164794007490637	0	0	0.121820615796519	0.171074845244795	0	0.489921121822962	0	0	0.0365694383979103	0.458813606972168	0.341157205240175	0	0.00623052959501558	0	0.0100347356233115	0.0199471985919625	0	0	0.542463657230298	1.01875781575657	0	0	0.00353045013239188	0	0.00968342644320298	0.0229521171349426	0.00752445447705041	0.0139784946236559	0.00715990453460621	0.016156462585034	0.0265728800312622	0.0152744630071599	0	0	0.12824178068205	0	0.0419763882815916	0.00587864791098047	0	0.111019055509528	0	0.00932129332944946	0.0370003303600925	0.0252589037635767	0.0037243947858473	0.036084452975048	0.114778694673668	0.00787918581746553	0.0364372469635627	0.101714285714286	0.0422721268163804	0	0.0375637241749396	0.0448569218870843	0.0958939046161693	0.0405932864949258	0.00497512437810945	0.113701431492843	0	0.0501882057716437	0.03397341211226	0.373831775700935	0	0	0.0249563264287497	0	0	0	0	0.445742092457421	0	0.0408805031446541	0.0453514739229025	0	0.156976744186047	0.543026706231454	30.7276119402985	2.90041067761807	0.319415448851775	0.0117878192534381	0	0.0197391610856539	0	0	0.06	0.0665044606650446	0.370768404083826	0	0.0217085427135678
