"MSP"	"ERS436842"	"ERS436841"	"ERS436840"	"ERS436839"	"ERS436838"	"ERS436837"	"ERS436835"	"ERS436834"	"ERS436833"	"ERS436832"	"ERS436831"	"ERS436830"	"ERS436829"	"ERS436827"	"ERS436826"	"ERS436825"	"ERS436822"	"ERS436821"	"ERS436820"	"ERS436819"	"ERS436818"	"ERS436817"	"ERS436816"	"ERS436814"	"ERS436812"	"ERS436811"	"ERS436810"	"ERS436809"	"ERS436808"	"ERS436807"	"ERS436806"	"ERS436805"	"ERS436804"	"ERS436803"	"ERS436802"	"ERS436801"	"ERS436800"	"ERS436799"	"ERS436798"	"ERS436797"	"ERS436796"	"ERS436795"	"ERS436794"	"ERS436793"	"ERS436792"	"ERS436791"	"ERS436790"	"ERS436789"	"ERS436788"	"ERS436787"	"ERS436786"	"ERS436785"	"ERS436784"	"ERS436783"	"ERS436782"	"ERS436781"	"ERS436780"	"ERS436779"	"ERS436778"	"ERS436777"	"ERS436776"	"ERS436775"	"ERS436774"	"ERS436773"	"ERS436772"	"ERS436771"	"ERS436770"	"ERS436769"	"ERS436768"	"ERS436767"	"ERS436766"	"ERS436764"	"ERS436762"	"ERS436761"	"ERS436759"	"ERS436758"	"ERS436757"	"ERS436755"	"ERS436754"	"ERS436753"	"ERS436750"	"ERS436749"	"ERS436748"	"ERS436747"	"ERS436746"	"ERS436745"	"ERS436744"	"ERS436743"	"ERS436742"	"ERS436741"	"ERS436740"	"ERS436739"	"ERS436738"	"ERS436737"	"ERS436736"	"ERS436735"	"ERS436733"	"ERS436730"	"ERS436729"	"ERS436727"	"ERS436725"	"ERS436722"	"ERS436721"	"ERS436720"	"ERS436714"	"ERS436713"	"ERS436712"	"ERS436711"	"ERS436705"	"ERS436704"	"ERS436703"	"ERS436699"	"ERS436698"	"ERS436697"	"ERS436695"	"ERS436693"	"ERS436691"	"ERS436690"	"ERS436689"	"ERS436688"	"ERS436687"	"ERS436685"	"ERS436684"	"ERS436683"	"ERS436679"	"ERS436674"	"ERS436673"	"ERS436672"	"ERS436670"	"ERS436669"	"ERS436668"	"ERS436666"	"ERS436665"	"ERS436664"	"ERS436661"	"ERS436660"	"ERS436659"	"ERS436657"	"ERS436655"	"ERS436654"	"ERS436653"	"ERS436651"	"ERS436649"	"ERS436648"	"ERS436647"	"ERS436645"	"ERS436644"
"msp_0003"	-9.8752043379413	-12.0304947197495	-6.76137591348873	-2.85208325892902	-12.0304947197495	-5.66884899271313	1.14719682114306	1.75285553600541	-12.0304947197495	3.20003955535201	-5.36036818121833	-6.62005407941226	1.14844209817594	-8.19340915855651	-12.0304947197495	3.38884374652614	1.39342979182889	-7.39011012507934	1.42028359712407	-2.78237581083038	1.30481265919923	5.79547285008001	0.047370597234062	-3.57582643437982	-3.76052187866704	1.58203139961266	-6.52403167107939	-7.52560232834864	5.0214796093679	-6.88567153240401	3.95616152880141	-0.576410866720342	3.72006601898522	-5.02091161013228	-0.485750794525056	-5.49279158688091	-4.7477284113998	1.88326919892409	0.424697846621126	-12.0304947197495	-1.61563449458815	0.31319193656792	-2.23995603751445	0.680456565332102	-1.04055242164824	5.82171053146353	-12.0304947197495	-12.0304947197495	-5.07367913970894	-7.68511329601742	-12.0304947197495	-0.986454425420937	2.96767965348386	3.41800834863163	2.34362212361656	-1.89900113878336	-12.0304947197495	-2.45555022552628	0.373239707417143	-6.73157267581062	-12.0304947197495	-3.76628906678132	-1.62315641290662	-5.33298918196274	-4.53319925223391	3.28703390980158	1.64293503500581	-12.0304947197495	-5.93542684926582	-1.36100842311774	-12.0304947197495	-12.0304947197495	0.129413463354605	-5.31117350175994	5.21296603296381	-12.0304947197495	-12.0304947197495	1.39709273537742	-8.32383200831821	-12.0304947197495	3.51394504700583	-12.0304947197495	-12.0304947197495	-12.0304947197495	1.49015746430009	-6.2779857359192	-5.88210692737409	1.12596691429566	-12.0304947197495	1.7608159603512	-2.36051965300138	1.08531278087341	3.97528581142515	-6.7570317392682	-4.66178258335836	-12.0304947197495	0.905879384722263	-6.0808037122277	1.52670384503089	-0.481930356565456	-6.27499784269166	-0.555660436289326	-7.53451609861568	-0.9225337640008	6.42500671630182	-2.77973410055697	1.97786013896537	0.889999576455119	2.67403180074452	1.28631637851081	-7.63043634947367	-0.60068151700697	3.14299699334416	-3.75023947402703	-5.39328030649219	3.30873764526025	-7.10747359232953	-6.23817261264934	4.12967957479363	-12.0304947197495	0.000344812391911234	5.10907433020718	-1.43369634627612	-2.72775167524974	-12.0304947197495	3.95251948503253	0.773033974627743	0.892126079948435	2.79121629107395	-12.0304947197495	-12.0304947197495	-12.0304947197495	0.857643854724522	1.49248712098433	-6.34385328649008	-8.00835949589773	3.58926465722298	0.533230825852216	-12.0304947197495	1.0932425005098	-1.52023161992617	-12.0304947197495	0.745351298340746	-1.48636095840663	3.95120097597613	-6.81712549748591	2.94133293482435
"msp_0005"	-1.8398686868301	-3.82975324999647	-2.63390915752474	-4.16415539127062	-2.2344551109197	-0.765348700036514	-2.29480848404554	-3.11197397460777	2.24932536201089	-5.40443700494976	-0.114958826622084	-3.56283643088401	-7.61715434793197	-4.58929748124607	-3.91255402653705	-3.90172704306392	-1.81066013969685	1.93545547691157	-0.816667911480581	-1.80062194781518	0.929886984080592	-2.53570001805997	-12.0304947197495	-0.930629771956871	-1.06959903626305	-6.0042166433417	-4.62160890998955	0.546640172618239	-1.35188500719609	3.58647241528344	-3.19636954371128	5.41373528507047	-2.98354289818437	1.05547705517404	1.7242399278242	-2.84880550667008	1.36826547234584	2.41002596566083	1.80786804709858	0.237764921184507	-2.89370061264545	1.70016179829998	-0.315684695812841	-3.13278308609244	5.65620317713651	-2.4888945916716	4.40086184011413	4.68934736628153	-4.37037014083	2.59200129813022	-1.66242710696304	-12.0304947197495	-4.32696289753889	-0.928131267456065	1.35082664392772	2.31775560269868	-7.87316940125303	-1.50838944202109	1.84062704576746	-2.85929806107111	2.34196161315536	5.53856349657411	3.30184833867387	5.85697818490492	-5.01004373898352	-6.06665527237382	4.39308297724312	2.4118127589245	-0.333155165560988	-12.0304947197495	3.72136108797876	-0.62193834353624	-0.317662084929884	3.75635643797394	4.29882305801	3.72570077741332	-12.0304947197495	4.33901922694659	-12.0304947197495	-1.64494218683634	3.19930389057994	-0.401642816124669	3.8442643977303	0.453517683338432	7.45724065978736	-0.55495670939855	-1.13932993284582	3.29950146628308	-12.0304947197495	2.38523924246329	0.0838696459362387	-12.0304947197495	-3.5605253968098	1.60617074112616	2.86063073912808	-6.58324642435001	-0.389417489581188	-0.828220486553175	1.253871275386	-4.80754006339387	-2.97730696788087	-4.51947744397381	-3.78778713137653	-1.20759095844853	1.77047534640908	-0.346853235129486	2.30192599985197	-12.0304947197495	3.25891359962528	-1.1242309533835	1.73984059722948	-2.77561984224955	0.547245351395614	5.17212701420802	7.01087066571805	-12.0304947197495	-0.466054576872857	-2.0830715962269	1.06466015854925	-12.0304947197495	-2.07125646114847	-12.0304947197495	0.536710862150367	1.28941095025339	4.25436664561923	2.41946498087045	-3.15446739878149	4.91871237701812	1.60504064787458	-12.0304947197495	1.94161422309086	-12.0304947197495	-4.74307600695707	-4.50034585582402	1.99135192437859	-7.05345476982379	-5.66884899271313	-1.78218945503838	-3.99921270491184	0.832550682753179	-4.67257654788671	-4.72019712607901	-2.52872148932904	4.48873773574198	-6.77799298403869	-4.84658886749744	0.182317165763284
"msp_0007"	3.41670693542876	2.89925871409452	0.194429974411965	4.23118210018658	1.67955832027494	3.09443107889481	-3.7128159347834	-1.13798997209232	1.31026246203401	-0.55814338103764	-3.25030416991534	-1.03266937276149	-3.02833240786267	1.47189960350963	0.559380243349837	7.63878543647486	-2.72611996864171	-0.074832731043676	2.01102893706314	-3.63526094645657	0.0782288920789681	1.53905606547002	4.02529460090712	-1.9444105210833	-2.03586791963768	1.7529699353911	0.716483577117661	2.89243537004936	4.15210965943002	1.22919301443309	-6.983054113699	3.58499123823504	-3.50318966290532	-1.50279512943823	-1.54679020961791	-0.367621060275048	4.1325916366096	-1.57427329048473	0.184031315052087	1.41516681358368	1.46781457626844	4.56718773437853	2.09214721194411	0.695549927096291	-1.69661219293192	-1.5317895665008	4.59947390701082	5.81456613373253	-12.0304947197495	-12.0304947197495	-3.92341929803846	-1.03269488313128	-2.78071470099774	0.508269309165079	-1.44412134060414	1.17389645495934	2.63087102679627	1.77748705324134	2.69836529448165	-1.33127390962832	-3.70303793422984	-0.00768163741893816	1.77655274973879	0.368929034253811	-2.51895588679074	-2.07793074373639	0.701038130513906	0.0742059154604278	1.269523835443	3.08870859817345	-4.41005818252569	4.57894552361163	0.673529266701292	-2.60401418377751	5.54899850867357	5.08503755838041	3.01771035345346	3.63623558737226	0.622128151968897	-4.58455245774145	-2.30047298355381	0.33219381931386	0.34088215860514	-12.0304947197495	3.1976274528292	-3.83192959243018	-3.94971934368491	1.27679186893905	0.396840081564489	-4.90253784698504	-6.60516241967252	-0.786189888084374	0.57908376679654	0.914444812210231	4.12454712108231	-2.14338844002631	1.67341170767654	-3.33531701877804	-1.53560955981962	0.47410074471882	-2.31837968342165	-0.0035007235629025	-0.516206183660069	1.8243502048772	1.4980128901119	-3.1101824916148	2.0710159185412	0.817092230676532	-12.0304947197495	-0.0336353160491577	-12.0304947197495	-6.86645573865354	0.574134727804849	0.637651595184739	0.681758168257762	5.43091383019652	-2.89023678013579	1.50634268710461	-0.867656881582792	-12.0304947197495	0.94712180136328	-2.45149142970185	-0.379731684857518	1.64958012114328	-2.58260624500271	4.39370403968447	-1.03964863854504	1.77939267919429	1.95822189268478	1.63220016703704	-2.45430639243346	-0.918991820663495	0.931670086402262	3.27836649769409	0.738332980886779	-5.83229414537429	3.08502958238677	-3.57281578687323	-3.02745842765418	2.56794352103901	1.2537775450118	-0.728744107821677	-4.48234200405923	-12.0304947197495	0.45256727053624	-3.43431114996775	0.0916665200800705
"msp_0008"	-12.0304947197495	-12.0304947197495	0.254480907592944	-5.01331951683413	-12.0304947197495	-12.0304947197495	-5.40888748698812	2.6723268543385	-12.0304947197495	-7.36127114868558	0.300926522352023	-6.95875571557941	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-0.0120596014246767	-12.0304947197495	-12.0304947197495	-0.860093010062529	-3.91696829171588	-12.0304947197495	-12.0304947197495	2.4622651863413	3.7051893137188	-12.0304947197495	-1.05683342437714	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	2.05944079927276	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-4.24139012906952	-12.0304947197495	2.03430923542401	-12.0304947197495	-12.0304947197495	-12.0304947197495	-4.00113114994861	-12.0304947197495	-3.15249382368654	-0.377295413551321	-12.0304947197495	3.49429352964587	-12.0304947197495	-5.89618879142468	-12.0304947197495	-3.87908750511055	-12.0304947197495	-12.0304947197495	-12.0304947197495	-0.688189650652653	-12.0304947197495	-3.0452869052527	-3.56126616126483	-12.0304947197495	4.83866869951821	-12.0304947197495	-12.0304947197495	-4.10047394764267	1.45690820709828	-12.0304947197495	-12.0304947197495	-12.0304947197495	3.06970465218328	-5.7976723264643	-12.0304947197495	-12.0304947197495	1.43477608617172	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-2.19907665218643	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-7.02112495899715	-12.0304947197495	-12.0304947197495	3.31704462923097	-12.0304947197495	-12.0304947197495	-12.0304947197495	3.25823015984348	-12.0304947197495	-12.0304947197495	-0.267126226308119	-12.0304947197495	0.488046730794343	-2.84614105286961	3.29349864931775	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	0.669170892641297	-12.0304947197495	-6.51349560456139	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-3.46578143549742	-12.0304947197495	-12.0304947197495	-12.0304947197495	-1.4076810193609	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-4.47612023901992	-12.0304947197495	-12.0304947197495	-12.0304947197495	-0.733373718966213	-3.48620127182622	-12.0304947197495	-7.27643716355659	-12.0304947197495	-12.0304947197495
"msp_0009"	-3.18356414349222	-7.99201254816663	-3.66561577502722	-6.00222461920698	-5.31624920208335	-5.66884899271313	-6.82455991992693	-3.6042978287945	-12.0304947197495	-3.43353410646083	-6.49515959083796	-2.54682932943402	-2.51460354513792	-4.22550772784495	-3.97308471360428	3.10371876309331	-1.10340230911415	-3.28590987568796	-0.423880955331107	-2.37217579011257	-4.34765780258908	-2.04743603879515	-1.28384967988947	-5.24487992175307	-2.73610366485254	-12.0304947197495	-4.06491282520795	-12.0304947197495	2.58966148381722	-4.42774296233904	-3.34577095961212	-1.82723969057472	0.0085946990603287	-5.19632970630943	-7.02190684987439	-5.86665216228628	3.59756318848168	-5.71994716995722	-2.31875591345507	-4.29299653867174	-4.84167430928388	4.38111785989506	-6.06628745692207	-3.21910516570773	-2.29869720935208	-7.40390667335636	-0.388704477628393	0.236105759247612	-12.0304947197495	-12.0304947197495	-6.27516098437494	-12.0304947197495	-12.0304947197495	-1.38184512255314	-3.05437630803986	-12.0304947197495	-12.0304947197495	-7.04066667146981	-12.0304947197495	-12.0304947197495	-12.0304947197495	-4.05475329135591	-0.87859877935308	-5.19674987647819	-3.6648333872311	1.20805291662041	-2.56330301220388	-4.5815804732012	2.78482973204103	-4.50783280073303	7.49420231452778	-5.39300722232317	-4.54490002788757	1.12506399653129	-1.43233025880231	-12.0304947197495	-1.45741542370162	2.83494434589435	-1.88805104466982	-5.24269894781926	-0.795683114713472	-6.40237646458786	-3.95648873208699	-3.15981332553144	-1.36096307714389	-3.21998675297116	2.52732440009656	-4.31637631177866	-12.0304947197495	-6.87192169342281	-12.0304947197495	-12.0304947197495	-3.2552003257968	-0.0546831434598874	-3.48609664861245	-2.54105436738038	-12.0304947197495	-3.70294860312414	-5.58603771349414	-3.16878997169473	-6.27499784269166	-3.05365147646337	-12.0304947197495	-7.21257811567179	-0.593861078284157	0.548228489540883	-6.29941790421325	0.50894286246837	-2.48110164598925	-4.00396219344699	-6.66501348194302	-12.0304947197495	-1.93879238676658	-4.14306069166469	-2.57981329647072	-0.751968440111303	-5.55456805420503	-3.26113257271564	-7.18147381923353	-4.01320431178595	-4.95074516062991	-1.12312628347352	-2.98259250717318	-12.0304947197495	-2.4377535187329	3.95347546025261	-4.31504745687359	-3.95301604301714	-2.45120990256897	-12.0304947197495	-12.0304947197495	-5.38679465172159	-5.60422255538277	-0.788757927137459	-3.25337007813739	-7.23957072127684	-1.60507764264241	-2.0229819131622	-12.0304947197495	-5.0287596962575	-2.57399024440333	-6.2870935592407	-12.0304947197495	-12.0304947197495	-4.73673035607515	-12.0304947197495	-12.0304947197495
"msp_0010"	-9.8752043379413	-1.01939746802978	-12.0304947197495	-12.0304947197495	-12.0304947197495	-1.87787759392344	-0.984358108453214	0.997836347169062	1.35515851209107	-12.0304947197495	-12.0304947197495	3.08121647199086	-12.0304947197495	0.661432988164396	0.0751150442236649	-5.39480860395223	0.859591734094976	-6.17606772192644	-5.5355772207407	1.1897142417942	-4.7475012012739	-12.0304947197495	-12.0304947197495	-5.89629202949289	-12.0304947197495	-7.93929390345088	-2.14860057509966	2.60011760623978	2.04682666818416	-12.0304947197495	1.13921762271849	0.852658590516557	-12.0304947197495	2.63323978453547	-12.0304947197495	-7.80751468247622	-12.0304947197495	2.60649933558623	-12.0304947197495	1.34540463728227	-1.43342994151273	-3.12751463825976	3.2488555131565	-2.40160940373443	2.39702427885999	-0.917522198279995	1.35119433134199	3.02510428591021	-12.0304947197495	-1.96994202332328	-7.38096534765203	-12.0304947197495	1.0312089940083	-0.196922658232618	0.469550933761183	-12.0304947197495	-12.0304947197495	-1.59390521997216	-12.0304947197495	-3.43198330921504	-0.323621713995387	-1.25613864520394	-12.0304947197495	-6.82197573437446	-2.34850604431998	-12.0304947197495	1.81570383016794	-1.6681993454171	5.4489939315457	-12.0304947197495	-5.64793990033081	4.08666175102995	0.260084026814439	4.30793060068494	-12.0304947197495	-5.52321158285019	-3.04636207537796	4.42253919232809	-0.643837058974119	2.82394027294479	-0.297427323372011	-12.0304947197495	-12.0304947197495	5.13918969311739	-0.377054466048548	-2.14427380482673	-6.67428782664029	2.2171183178954	-0.000992908905523278	0.944234100996093	3.38625357502163	-5.37418121857449	2.52869735866942	-1.6696031714829	1.71269523397042	-12.0304947197495	-2.34048454384943	2.73029169980187	2.76422048202722	-12.0304947197495	-6.99426886497545	0.881871874462337	-0.733915207797242	-7.83571894426886	0.570867203431731	-1.70130410772904	-3.16845592347501	3.49903904128527	-12.0304947197495	-12.0304947197495	2.41575223542698	-6.41804026177503	2.5757638548765	-5.17844399813473	-4.00375507325801	-12.0304947197495	-7.81307907958277	-12.0304947197495	0.897691116672508	2.60237987600503	-12.0304947197495	4.16570184324518	1.22866646131489	6.36379895974724	-3.23746296543891	-12.0304947197495	4.33851523232774	-2.58348905758313	2.4133156185265	-12.0304947197495	-1.33602780789403	-12.0304947197495	2.52295686515591	0.180632344777985	-3.36857328060864	-8.3940980128539	3.48928762809978	-5.8784223645005	-12.0304947197495	-7.11691281977753	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-1.09041338695652	-7.05108067092065	-12.0304947197495
"msp_0011"	3.10650842720619	-6.31785090307436	-0.0362690772773883	3.1877999799296	3.22213375794877	0.785955149680525	-1.79382790084072	-8.70483631886427	3.16616398252278	2.56820467823028	-0.371906036701996	0.974110598971172	0.271467690306261	3.28387952897486	1.32638918526738	5.74089169230651	1.12649369399453	3.69537690116263	0.571951927687214	-0.964649378787563	0.739837773612437	1.25721807160631	2.80984590025727	0.921411389865322	0.938880266608007	-0.124073990034733	-1.92254669844341	-12.0304947197495	4.12917818776259	1.97918929615772	-6.235595709508	1.50271685789131	-12.0304947197495	-2.27970481630451	1.656762475524	-5.06794686970105	4.2895727539714	0.787566559746155	2.51209143281716	0.75794099567309	-2.15776052820923	7.98143532211606	0.390460478902645	1.75917272676859	-1.32990140988072	-0.958233798881085	2.12952560774462	2.81891472027532	-0.936287767339081	-3.55220510670075	-6.55874459615581	-3.07525253943976	-2.86050326250315	0.79681064969066	-0.136299347062073	1.35089195399401	-12.0304947197495	-7.44064859708323	1.89996437198826	-4.37449935303884	-12.0304947197495	-1.40507878694911	-3.35931786515039	-3.83107860510369	-1.05166578919477	0.325687457245516	1.72219510742156	-1.01899678299946	-12.0304947197495	-12.0304947197495	-12.0304947197495	-4.95625304227757	1.73520800328144	2.54959743799084	-12.0304947197495	5.89608315153935	2.42469308914925	-12.0304947197495	1.99627024228851	0.7500141900544	-0.69564580466744	2.37986275093725	-0.448854969876698	-12.0304947197495	2.84456326525618	-2.50257356804686	5.86542250658623	1.46210240565298	-0.442152513389827	0.0967952783401654	-0.640329393321812	-2.0606866222139	0.612818642585902	0.503483875074928	1.51676937783135	1.66179781241832	0.0988119242136101	0.473843969814341	0.455544358965428	-1.96685685216224	-3.19445636809467	0.0118202979601562	1.74315374916585	-2.51754031590819	2.45902009540383	2.61351664867723	-0.262294000292862	2.84149299601311	3.440793849691	-12.0304947197495	4.35480307404653	-1.67734416118874	1.97424278653753	-4.10258796285912	0.030904300762126	5.17512536725707	1.45753235512975	-1.00165708970061	1.55396615290595	-8.27688379772981	-1.78533481689019	-7.0692718758791	2.00808206917867	0.895572005945892	-3.01553525208399	3.81007953631501	2.42979538783053	1.21888140276194	1.10571442357706	-1.27192084974558	-0.408548702882676	-6.63665661352075	1.76270963562028	-12.0304947197495	-1.87901743064905	-0.145427435415871	-7.61715434793197	-0.701895001991501	-2.61634324035389	1.9037665899455	0.289904883538607	0.575164704279714	-2.6026173370793	-0.0425826860837635	0.107601010608564	1.96715516249341	-12.0304947197495
"msp_0012"	3.1739288421504	1.64827057118417	1.65718213626074	1.64857883846253	2.36309684287444	0.447445074345737	1.56578538814328	1.63403508833317	1.76039091005683	2.95618364288453	-0.450508880743555	0.52007255943584	-0.199068515745165	3.68522508864831	1.81334561462891	-2.82198778802784	2.07994726154486	0.415296116298608	2.01646933186479	-0.746479337902003	1.16732309414743	3.45971252124429	3.16473903740745	0.599362927607314	1.95187682817863	0.946922318197754	-5.05915274952779	0.550052259906993	3.61774134941845	2.26902167804142	1.75934509518012	2.09972359046996	2.66330979041864	2.11454554533374	1.28915872686313	0.159971162584457	-4.99750350307152	-1.28082336909762	2.19494114813407	-0.106601747906453	-8.11054156648858	6.04840251760239	1.55403002503158	1.6194713681908	0.0652850755470229	1.28413890856067	2.2642999790475	3.32331023109864	-1.56494484409035	-2.35695117514765	-0.529832079572236	-0.0097365501043525	1.5329008826176	0.790715976795066	1.6090846451903	4.78262307884833	0.641897366014626	1.06438176393614	2.62073235596745	-0.759465299198782	-0.0311362216062365	-1.53825693824239	2.86622835073283	3.20536533831025	1.36672517142084	3.05818738823806	2.60022856419347	1.18305960880078	5.49901448979279	2.65653230982185	-4.9541661572467	-3.23439708075709	2.17574055135486	4.81899624717893	-5.71274153535041	2.30291214128021	0.978901067510243	1.57973653089042	1.0364341378268	0.557131108955517	3.13629235700345	1.86847409257606	2.63489238443236	0.898044003254125	3.84482034526891	-1.07930246929341	6.85370077294534	0.657623842861659	0.88094763625989	1.5315546813309	1.61800552111215	-1.12570796207915	-6.9798328124351	3.0495331402775	0.726560345078311	2.24345529483777	2.43877798540554	2.89608532000217	1.41702101154518	-2.10679229014153	-1.76472817179349	-0.420257666935219	1.71443559278334	2.06593603079005	5.38789784496126	3.7187481232139	1.14314492932251	4.38544862415	4.82241997284094	1.08015886511073	4.68273796990234	0.3503921126462	1.84979006079347	0.284076210795038	2.66756475003225	1.01996207868135	2.42581122438943	0.503984920754014	-0.424603067255664	0.897570059389657	0.244634650981211	3.30628133448319	2.93560125183746	-0.795730777201414	0.157102822264007	4.6702761421607	2.62266326928525	-0.075987336295257	2.37190914715942	0.00589079918688425	1.99587137173548	0.185435401727981	0.855532357016894	4.26522060152512	2.59177707278492	-8.92218936769355	4.35357769760668	0.264664154432733	-1.09205875619263	1.31616224994558	0.0673271901981353	0.602976602892183	2.30296999762832	4.63315914335204	1.19391549671689	-0.657084135167745	1.10469988240295
"msp_0013"	3.71722999765135	2.99749081942927	1.9807986274013	-5.70681493146034	1.2596681590348	4.14426052293381	-4.61864995478117	2.29909527535757	3.08549324836402	3.96460889913976	3.09934406568044	-4.06363974459232	-5.13825107876286	2.28579610840613	5.70252659627223	-3.74180503324599	2.62001401917603	0.886986408869693	-5.12454425711218	-6.57589921336672	2.13115752498823	5.44063020057363	-6.94001614046732	-0.933027174281733	3.59972591695359	0.625469383373202	3.05309746992512	4.61593268016295	4.85477297982793	4.15421595737398	4.51051131631667	-4.79613084620269	-12.0304947197495	-1.70909566322055	1.68463533428054	3.31658908156752	-2.15141904645837	2.54016858506022	-6.91487795105396	-8.37068209999317	2.29772486670577	-12.0304947197495	3.17489789282458	2.81275976517143	3.23087883839384	0.887159340501785	3.95575872424685	-5.72313429278673	-3.96446895561022	-7.68511329601742	3.38011009758157	0.0427700853098957	-1.07595115798894	-8.80462462280146	-3.55796884185653	1.44237040430588	0.454326907821689	3.61821272258848	1.82939451403578	1.08705631181158	-5.45417820123629	-8.13039857684513	-5.38235228446121	3.14453440057977	-0.369324223620717	2.55332162075122	-7.98313095445542	1.76383720070018	-3.36815955811176	1.57134854858884	-4.9541661572467	-12.0304947197495	0.0527421678777224	-1.00833240676654	-2.39126187522742	-3.89658374636243	-3.24492185161012	-7.45558416293998	-7.93668713365475	-6.48756835087047	-12.0304947197495	-12.0304947197495	2.13614954587684	-12.0304947197495	-12.0304947197495	-1.83561747208609	-2.05030482881155	-5.66818996146065	-12.0304947197495	-12.0304947197495	-12.0304947197495	-1.50799110982953	-12.0304947197495	-3.31565088606315	6.63263713066662	-12.0304947197495	-0.925120443560857	0.985420421969891	-12.0304947197495	-7.45581988520686	-2.22994539532549	-12.0304947197495	-2.26912598616494	3.56653653377272	-3.02139174380144	-12.0304947197495	-12.0304947197495	-3.98344681601274	-6.73459020311209	-1.29758643327064	2.57419047503616	-7.82676797668323	2.62842718874791	1.73915824555142	0.791132044413591	-6.49040764411788	-4.82410022500538	1.67156733982945	-6.8695922307716	-6.48238020223238	0.661735254871709	-8.02368724821336	-8.0412393776039	-0.235285255415818	-12.0304947197495	-12.0304947197495	-2.33268082498343	-5.90108422433888	1.77605407145565	4.76161882903773	1.6459335353628	1.10395000338987	4.03837774576255	-6.41140169755471	5.86053714322326	0.628138371389705	1.25028238380432	5.68439293496445	1.35233169688766	-5.9037882041265	-4.19589631006093	2.32464421295591	-0.702332618872178	-6.50490713849728	-4.08800102951686	3.42586249630286	0.242545288841926
"msp_0014"	-12.0304947197495	-12.0304947197495	-4.29001925816382	-12.0304947197495	-6.41578487563426	-12.0304947197495	-6.63680900531195	-4.22062515297652	-12.0304947197495	-2.93105816112978	-12.0304947197495	1.91881705023927	-4.14433646418448	-5.58101988064205	-6.48641321977385	-5.39480860395223	-5.41406402689909	0.888102038187468	-1.00664891572126	-6.83236885392118	-4.64858322650106	-1.37487421725516	-2.09324639120493	-12.0304947197495	-0.0233856885362988	-8.24021448725598	-12.0304947197495	-1.05589134828088	-3.04590846693911	-1.4382622986175	-4.29808707670502	-2.3945385246602	-2.96188853716883	-6.69637676999549	-6.04449102229663	-6.37262725529481	-12.0304947197495	-6.14964526805041	-2.12270936952553	-12.0304947197495	-4.80714434731239	3.49885556248899	-12.0304947197495	-5.3265958321368	-3.32390457770822	-5.68019782749795	-0.873200492803311	-12.0304947197495	-12.0304947197495	-12.0304947197495	-5.83484186243501	-7.88883744332996	-5.56540503364316	-4.81500857520399	-2.08352656699444	-0.535023800270494	-12.0304947197495	-7.44064859708323	-7.63571174104901	-12.0304947197495	-5.88495125136982	-2.11345053755458	-12.0304947197495	-5.48344862268635	-4.64575818996669	-5.30573348487632	-3.80153430010488	-7.55333331276185	-0.899212760724866	-12.0304947197495	-12.0304947197495	-12.0304947197495	-5.06141799251961	0.600109439765379	-2.5768796828604	-12.0304947197495	-12.0304947197495	0.367014596929103	-2.72684883746964	-4.05367998687213	0.349781013997566	-12.0304947197495	-3.45993347189658	-5.40576384912647	-6.45031462626814	-5.86965396125731	-2.12347941895202	-2.49877153568736	-12.0304947197495	-4.84405679459224	-12.0304947197495	-4.70709427769984	-3.29816927337523	-12.0304947197495	-4.52507283556687	-4.40941335037128	-12.0304947197495	-12.0304947197495	-0.409947792267237	-2.85221201284722	-3.71246318180813	-5.48677012522153	-12.0304947197495	-4.54608345877372	-4.96335496364949	-4.95045786377194	-4.68987841996452	-1.1441656300362	-2.65162375285056	-5.69200644252828	-12.0304947197495	-6.18157605201938	-6.82335457473116	-4.36443799563404	-5.84728706678505	-3.27633150912902	-3.64056099343456	-7.21237243247143	-6.50041681444533	-7.33138070355407	-3.23028930475164	-3.14366668295341	-4.76808856936251	4.2497947666355	-4.1092242661012	-3.93824684597309	-4.9214926881204	-0.423127604970039	-6.10378283791859	-12.0304947197495	-4.68636219768132	-6.33835282373822	-12.0304947197495	-12.0304947197495	-1.40160181695936	-7.70430072034793	-12.0304947197495	-1.75473109834142	-5.4303624544089	-6.07797541977839	-6.68974576772444	-12.0304947197495	-12.0304947197495	-1.17823839617082	-4.60628557457237	-12.0304947197495	-5.16458203083928
