"gene_ID"	"ERS848745"	"ERS848744"	"ERS848743"	"ERS848742"	"ERS848741"	"ERS848740"	"ERS848738"	"ERS848736"	"ERS848734"	"ERS848731"	"ERS848730"	"ERS848729"	"ERS848728"	"ERS848727"	"ERS848724"	"ERS848723"	"ERS848722"	"ERS848721"	"ERS848717"	"ERS848715"	"ERS848714"	"ERS848713"	"ERS848710"	"ERS848709"	"ERS848708"	"ERS848707"	"ERS848706"	"ERS848705"	"ERS848704"	"ERS848701"	"ERS848700"	"ERS848699"	"ERS848698"	"ERS848695"	"ERS848692"	"ERS848690"	"ERS848689"	"ERS848688"	"ERS848686"	"ERS848684"	"ERS848682"	"ERS848681"	"ERS848680"	"ERS848679"	"ERS848678"	"ERS848677"	"ERS848675"	"ERS848673"	"ERS848672"	"ERS848668"	"ERS848666"	"ERS848665"	"ERS848664"	"ERS848663"	"ERS848662"	"ERS848661"	"ERS848660"	"ERS848659"	"ERS848658"	"ERS848656"	"ERS848655"	"ERS848654"	"ERS848653"	"ERS848652"	"ERS848651"	"ERS848650"	"ERS848649"	"ERS848648"	"ERS848645"	"ERS848640"	"ERS848635"	"ERS848633"	"ERS848631"	"ERS848630"	"ERS848629"	"ERS848622"	"ERS848621"	"ERS848620"	"ERS848619"	"ERS848618"
"msp_0396"	-12.0304947197495	-0.317528799392031	-2.66051179261492	-0.0186515787152266	-0.710130588115016	0.0142318966148786	-2.34237390189493	-12.0304947197495	-2.56634118711272	-0.33655682788465	-3.25371757892042	-12.0304947197495	-2.63363966828718	0.0902048118914151	-3.86697390705302	-1.71605337814675	-5.85601930603244	-12.0304947197495	-0.460659258430111	-12.0304947197495	0.80865353187453	-2.38680215710431	-12.0304947197495	-3.67402309053537	-0.639026952197772	-12.0304947197495	-12.0304947197495	-5.91935711846365	-12.0304947197495	-3.42284833097543	-2.0229174963704	-1.40688413319883	-5.4142765096209	-2.52186127774435	-2.9515261674552	0.66616127885652	-1.76934207403008	-1.11300618216847	-1.59607376463711	-12.0304947197495	-5.54603942164452	-5.01884339498713	-1.14463372673444	-2.45647947601494	-0.978519610483517	-12.0304947197495	-12.0304947197495	-3.88998476697899	0.260685192676526	0.432607616618318	-12.0304947197495	-0.801051574732467	-4.03163619158463	-3.17836373292569	-2.83097252613361	0.213026868585454	-0.488680042683239	-12.0304947197495	-12.0304947197495	-2.3370584138752	-0.0429071555811498	-1.26125870894596	-3.53468658732247	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-2.91448396599898	0.908330720483566	-0.281014241848945	-5.33693305240998	-5.23125992477243	-12.0304947197495	-1.33199514027958	-0.369638503355096	-3.63955194694693	-1.11910874365887	-12.0304947197495	-12.0304947197495	-0.370870111513641
"msp_0397"	-12.0304947197495	-8.31535685936686	-12.0304947197495	-12.0304947197495	-3.62952130899268	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-1.89005102876909	-6.05477507175825	-12.0304947197495	-12.0304947197495	-5.65074578048549	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-5.36937802212168	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-6.74989324297825	-3.15620018092445	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-5.82692056038905	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-2.47363455184368	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-6.72244978991597
"msp_0398"	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-2.45385219090164	-6.53374368425201	-7.4848611149457	-12.0304947197495	-4.0904302017373	4.16498542161464	-4.33318396063745	-12.0304947197495	0.033687818758983	4.61197485634284	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-8.33909417570517	-12.0304947197495	-6.32954757618282	-12.0304947197495	-3.33079929944778	-12.0304947197495	-12.0304947197495	3.12531951498704	0.363310968311387	3.30185847129143	0.00173906135136566	-12.0304947197495	-12.0304947197495	1.8327042972856	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-3.92773039598359	-12.0304947197495	-1.65432492333036	-8.54886208138856	-12.0304947197495	-5.80853396970017	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-5.90401330055133	6.35508017217373	-12.0304947197495	-7.05735842157853	-6.61680364617814	-12.0304947197495	-1.26631292994635	6.66957516675728	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-4.55664608235067	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	2.74355993309067	5.45697823206382	-12.0304947197495	-1.48874604662347	-12.0304947197495	-1.47605750954704
"msp_0401"	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-3.16193966923202	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-3.03265006155907	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-4.8693349198491	-7.59471481486691	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495
"msp_0403"	3.10016910280057	-6.80555296760827	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-7.69699450930657	-7.53296052593225	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-7.52738990188652	-1.14431845880749	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-3.66377919105818	-12.0304947197495	-6.10772575741894	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	0.782609047276641	-4.22643582850194	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495	-12.0304947197495
