rowname	DDA_APT_D5_1	DDA_APT_D6_1	DDA_APT_F7_1	DDA_APT_M8_1	DDA_APT_D5_2	DDA_APT_D6_2	DDA_APT_F7_2	DDA_APT_M8_2	DDA_APT_D5_3	DDA_APT_D6_3	DDA_APT_F7_3	DDA_APT_M8_3	DIA_APT_D5_1	DIA_APT_D6_1	DIA_APT_F7_1	DIA_APT_M8_1	DIA_APT_D5_2	DIA_APT_D6_2	DIA_APT_F7_2	DIA_APT_M8_2	DIA_APT_D5_3	DIA_APT_D6_3	DIA_APT_F7_3	DIA_APT_M8_3	DDA_FDU_D5_1	DDA_FDU_D6_1	DDA_FDU_F7_1	DDA_FDU_M8_1	DDA_FDU_D5_2	DDA_FDU_D6_2	DDA_FDU_F7_2	DDA_FDU_M8_2	DDA_FDU_D5_3	DDA_FDU_D6_3	DDA_FDU_F7_3	DDA_FDU_M8_3	DIA_FDU_D5_1	DIA_FDU_D6_1	DIA_FDU_F7_1	DIA_FDU_M8_1	DIA_FDU_D5_2	DIA_FDU_D6_2	DIA_FDU_F7_2	DIA_FDU_M8_2	DIA_FDU_D5_3	DIA_FDU_D6_3	DIA_FDU_F7_3	DIA_FDU_M8_3	DDA_NVG_D5_1	DDA_NVG_D6_1	DDA_NVG_F7_1	DDA_NVG_M8_1	DDA_NVG_D5_2	DDA_NVG_D6_2	DDA_NVG_F7_2	DDA_NVG_M8_2	DDA_NVG_D5_3	DDA_NVG_D6_3	DDA_NVG_F7_3	DDA_NVG_M8_3	DIA_BGI_D5_1	DIA_BGI_D6_1	DIA_BGI_F7_1	DIA_BGI_M8_1	DIA_BGI_D5_2	DIA_BGI_D6_2	DIA_BGI_F7_2	DIA_BGI_M8_2	DIA_BGI_D5_3	DIA_BGI_D6_3	DIA_BGI_F7_3	DIA_BGI_M8_3
Uroporphyrinogen-III synthase													17.903356016852005	18.098862084384503	18.78203767928201	18.656232843396005	17.778416913940504	17.626868078689405	18.19897019054281	17.688532399431903		17.964782983404504	18.100952245883704	18.639195241037903													18.1394322137206	18.7708259732122	17.7430149759029	18.0500901597701	17.7067870850823	18.7669997971323	18.3156694970359	17.7817184656135	17.6864262070496	18.6199224216632	17.7190248966657	18.0144933395815													18.74030336468736		18.21472278622746	17.16101559493636	17.834244066314657	18.33131343448836	19.06264471525676		17.220620977028858	18.25722645819436	18.60717818809876	17.628111589182158
Caprin-1	19.619499174616703	19.543861469406803	19.5791282036309	19.7297606021331	19.717904236082003	19.3451235759282	19.7035674742884	19.658431386784603	19.5852811636366	19.6122593363404	19.686746331638	19.77755621688	19.407143374498396	19.492517391410694	19.36641104562999	19.664678206899094	19.673475025251594	19.82360086233689	19.688409968945194	19.82329327793689	19.606768492338396	19.59824912746849	19.505709176747192	19.90886322190289	19.725784463648875	19.57546196117677	19.75956462182208	19.641000257722972	19.583514586682977	19.612064927829376	19.690757634365376	19.61965785168988	19.55329315871428	19.620370042839475	19.505179127586675	19.672470537286976	19.738919940003687	19.609966254137184	19.304966065814583	19.80677207568709	19.650932369433185	19.548237136731185	19.604663572581185	19.660278199486285	19.751731237304988	19.612601494962284	19.574660595908583	19.695390229315485	19.62010016287893	19.62854675122913	19.589097726481636	19.50165578884103	19.73285104807333	19.651390453587236	19.576459468470432	19.751963085269733	19.613266210125836	19.55343942139813	19.66323301140073	19.677116043609534	19.79272231842201	19.57578477152531	19.671328435624208	19.71228427898731	19.733232906239408	19.56054453315101	19.511092499311708	19.61131263797481	19.352943380513707	19.58620241962581	19.69773733518581	19.75393365480461
Fc receptor-like A		19.35645872586948	18.86239466237138	18.078315387600675							18.809888051563576		18.137948654145976	18.79838634029408	18.884296933830875	18.22242001473657	18.28552214392288	19.020694023261274	18.62206029405328	18.729687153173177	18.059303434306376	19.33920503450917	18.69836602176348	18.41598356177268	18.25736347794828	18.61073335217908	18.553930670035086		18.334572993350783	19.105227380605783	18.72372611275768	18.30893471228249	18.282726447874687	18.988840453675287	19.037803473013184	18.574629970910884	18.345843330504675	18.859617382484675	18.930415820463075	18.686842784234777	17.802514786119175	19.14782640337697	18.918693934437474	18.427904491430475	17.933165032588974	18.994330392587678	18.78732874525977	18.379390506282075													18.12937286433369	18.794453420582087	18.948302274667988	18.45066625986429	17.799000609842786	19.052754547394983	19.129074630765587	18.450050121940688	18.288030220189786	18.81335040203069	18.859028440746886	18.499789817410388
Parathymosin	18.10475737588939	18.07852310834709	17.977850788067588	18.35809056138809	18.224121093030888	18.127784929029183	18.032188052580388	18.485724214538788	18.137886554546988	17.758682944482988	17.785339237786687	18.452889517218686	18.3578898203487	18.0459898805816	17.5837465722508	18.586757874350894	18.057579991459495	17.9346809149982	17.7198895418149	18.5914507613247	18.3160787725115	18.0082559281954	17.6809004603263	18.6406178587441	18.46234483861905	18.008071698124752	17.518437455462152	18.55263704591075	18.26978816235305		17.66223440385405	18.65495024920355	18.34279044696545	18.14229117035635	17.29082044055275	18.65906883527565	18.15463677362182	17.740344592132523	17.92206416331902	18.56626480925222	17.971019217547322	17.94427084507712	17.916801086977323	18.44524624432422	18.23708964051202	18.17123241737012	18.03903003999492	18.415838546778023	18.2061147350303	17.8479351388426	17.6697299762056	19.0195250667699	18.248096935662	17.9177368032577	17.4715445875425	18.6807935232283	18.4816642178126	17.719850452411	17.5868482911282	18.6739986490159												
28S ribosomal protein S23, mitochondrial	19.62215091400249	19.306248191195085	19.570227032176486	19.489142231010582	19.418405963533385	19.363050405235885	19.326590169978783	19.243198949882487	19.540098636622385	19.386901159226685	19.449668099695685	19.458552083055384	19.49726638424104	19.45669155519844	19.69525081390154	19.51221961186514	19.51379052089194	19.54655167214624	19.56578158628334	19.48253001709094	18.37934706420994	19.48373649392644	19.49086940309804	19.55019871276224	19.52642451814718	19.36469665884128	19.387523674958786	19.43347135845528	19.43581511280448	19.36503604571338	19.56188332662788	19.146148988027186	19.51132414797678	19.28382212237718	19.61274036536308	19.54534751632278	19.60601269227681	19.37736154691221	19.450499161176108	19.45946032403621	19.57454122872461	19.35732152996251	19.23410797547581	19.43000841059141	19.56882732802971	19.340431679262508	19.37313504543571	19.40252691373171													19.741338071216084	19.27003119376028	19.539450403848782	19.407622168160785	19.49741767323438	19.277621571490585	19.39992646278029	19.419392650025884	19.56313411177318	19.44467268208738	19.27279517168158	19.34083167555608
Dipeptidyl peptidase 3	19.897788943602286	20.147870238886487	19.980411019953287	20.15516894321089	19.99374772244029	20.08992944039439	20.02608402854909	20.11759174137339	19.864991843771687	20.082501635759183	20.081294572492087	20.174591996506187	19.90931123257041	19.949318838806008	20.06242486214171	20.09711247681081	19.93032944098801	20.06804033906371	20.00750979313951	20.09056225053251	20.00420185504191	20.22598883263061	20.05777211933861	20.20940008587541	19.95273079845124	20.035604677159338	19.93661704822944	20.03313644454604	19.96547712056594	20.08055729504974	20.009550550544738	20.18879896683624	20.17206620048284	20.11581397221314	20.10812201531184	20.01349703754864	20.02082771210994	20.07017564421464	19.98378850762094	20.12335845628334	20.02431450331674	19.99335087326714	20.09471130643574	20.083609310023142	19.91574434042954	20.20429365748624	19.99687712158344	20.10092069416834	20.02100403516522	20.059562742474014	20.06118777908552	20.20706481811362	19.92314861765752	20.092941849417414	20.00054299118742	20.09808251344672	20.07955959548952	20.03410723176962	19.97516777935792	20.05960217377472	19.982662527778903	20.133859866373903	19.999710191403203	20.161767979352405	20.011368697623904	20.136483674573803	20.012389384729403	20.087916271920005	19.9326775266822	20.115359631226603	19.9262825002748	20.111493875000104
Protein lunapark													20.84176858925111		19.95488088950911	19.044350753570708	20.61087971535111	19.99349700808961	20.21579799455791	18.56700665936821	19.61916746648691	20.26634698238651	19.68767852911621	19.92339395573351													22.0973111224486	18.4127161975722	19.9209320091573	21.3270264078168	16.4729280174916	18.6885454850134	20.8082039928099	19.0179775547442	20.0693226915948	19.3565700545977	22.2641446729573	19.6048961631291													19.122020106317084	19.225449702301983	19.96213948989008	20.998812630300183	19.725410020533783	19.405596379207484	19.52876915088948	24.379222504492983	18.46751472418198	19.177724798127382	19.24207813982458	18.80583672326568
Interferon-induced protein 44-like	19.75469461550413	19.777665084325427	19.95372166374353	19.74058397752533	19.836360787437528	19.77979466348413	19.96977517449473	19.767102367084828	19.842526864541227	19.82684391776703	19.886105642180528	19.732322699168726	19.85978346726035	19.75724989470535	20.13118429604685	19.79728752054225	20.09302624201245	19.73548453329775	19.96603779202005	19.349247204018752	19.806352119756053	19.67651718395995	19.843681871140152	19.85164533249715	19.825694582603663	19.75194830821946	19.899083320692363	19.726918736894163	19.780236453611163	19.633409373710663	19.994043167574763	19.674772906927164	19.872512060903563	19.93580666294036	19.977507544223563	19.79556433895626	19.75237633368084	19.732130661631736	19.95714827491773	19.80568829301704	19.836082047322936	19.79666762991604	20.04125927113393	19.691354115692835	19.837913651610737	19.765294413903337	19.961865538274235	19.689717226155736	19.840419109478734	19.693102993667537	19.88132465702104	19.80957063501324	19.909296135728937	19.775676368579937	19.98091580457614	19.708550156481937	19.82000331535164	19.841583363652735	19.82273487332594	19.78432004437934	19.82099395391279	19.73290296638159	19.928720356164792	19.74993295670739	20.062666954247693	19.750145361431493	19.92786480128679	19.70462177587269	19.85017187501479	19.82831481311959	19.847365326373197	19.663796316744293
Ras-related C3 botulinum toxin substrate 2	21.55360397956907	21.70336926762817	21.60731757339617	21.637487382257167	21.801884317032968	21.91783668497367	21.652010299657167	21.75828281630037	21.666305065062467	21.741315194910268	21.67007318864247	21.740449826653467	21.554793953123838	21.787940976738437	21.67113363311124	21.667284056444437	21.623031739312136	21.890015489759037	21.728167346577635	21.670500042909936	21.692016715241436	21.817670817135635	21.699624491798435	21.647756333931238	21.646220670336906	21.7567299784334	21.6358676571715	21.6313989390748	21.695672349384	21.8084639014365	21.6534384022083	21.6620847467837	21.7600917463385	21.7783926078969	21.7727742578309	21.648800339188	21.6325463475172	21.7266120844276	21.656632448737803	21.699726070261903	21.675082816152603	21.754974138323803	21.7270860862426	21.742435459419703	21.630322024592505	21.8151982845383	21.665029094797003	21.7242907410724	21.71880294681264	21.70381807420554	21.67339170333854	21.64709327462744	21.752004108913543	21.70435698998314	21.62643098757794	21.614305681583343	21.80490414720434	21.84807390883154	21.71615909847244	21.64059467453294	21.68039355849935	21.72212676848785	21.767181307742156	21.698877620451352	21.55060407845935	21.78689885174745	21.80133859528665	21.68802995291565	21.62971127972775	21.84863906490965	21.59158882859085	21.684545689265352
N-acylneuraminate cytidylyltransferase	18.77127434947992	18.57178114478152	18.63801770645892	18.96787908402512	18.93506202855472	18.796687116946615	18.55823067247412		18.78910732422312	18.60565378908672	18.29261343125012	18.39140691597512	19.27778577932868	18.94136899442658	18.103414260639976	18.85521130130568	18.343712472458375	18.046968146101374	18.189233759142777	18.896568034476378	19.10955142716228	18.18427336568768	19.29080584207608	18.77273923034708	18.778735176532305	18.977516683263303	18.56535242518001	18.567795030167705	18.478885460121603	18.561810879998404	18.712977609222204	18.76619802590021	18.486949032757803	18.770397583012905	18.664587605196704	18.680427101799804	18.93355904165237	18.793262428322468	18.601732346668367	18.637743011618166	18.884607712081166	18.230294596714263	18.385437717907266	18.669673723129268	18.803698856976467	18.752375871976767	18.628577062403565	18.690670243702765	18.814694577502497	18.475931498644496	18.84106790890869	18.036901428280697	18.428385733369296	18.5467708060422	18.906024653168	19.002349839071297	18.840099625956096	18.61209839907509	18.58833572651229	18.918972416622296	18.550387000480743	18.602529249719943	18.72232765369544	18.81027896141484	18.980329956337844	18.59072565612704	18.47606949731574	18.813556881745946	19.146800682521043	18.63414102550714	18.366233429621843	18.31825261866534
F-actin-capping protein subunit alpha-1	21.40506819291766	21.43031393696186	21.46668017971316	21.60918429394906	21.51326741438096	21.55384537105876	21.48905824219356	21.67233857750936	21.53189752077186	21.62395284148866	21.55492003407166	21.78161245162126	21.451832904638664	21.63402543150786	21.403055858092262	21.604670931464263	21.51428904075256	21.59394326020516	21.466115153257164	21.646393238662263	21.54004903286136	21.599187627457464	21.50340506452636	21.67517151321246	21.51331230875165	21.522346335570752	21.509138044145853	21.69816906542935	21.524647055271053	21.63474217454275	21.503549952476952	21.584243974829352	21.46991834072715	21.63265656186985	21.460684177411757	21.57873106561135	21.51093580990575	21.58805166150075	21.439637759617646	21.741988215106748	21.49070363385885	21.58569985247985	21.49272607199945	21.67467451738115	21.52014386180245	21.50287572795405	21.464887925085048	21.61981401994605	21.652486774536463	21.618961941871262	21.417494763862862	21.748756049401663	21.46135111013376	21.556066899419463	21.48196421629236	21.65283833885816	21.395790413242963	21.562785676248065	21.466632322861862	21.61701054990896	21.46946995815151	21.59842391380491	21.427581736620013	21.701941460888413	21.387978566300117	21.61251376652331	21.43826392607151	21.699078237730117	21.571383455510112	21.56655347372021	21.430923000326317	21.72802756099131
Prohibitin	21.5500470700016	21.3937808128806	21.5085065069409	21.2857967159395	21.5707826759102	21.4684718477702	21.5150861213788	21.194804646079294	21.5794369209388	21.466282296062	21.5747585472745	21.3231027342175	21.54974255923028	21.576881120901483	21.529840367766383	21.30913781915408	21.596631873452083	21.45189182395468	21.47501888912788	21.22844194278848	21.502356593527185	21.522873717182883	21.510730226498083	21.17730996181038	21.607731550344237	21.47213334407733	21.514005704862733	21.196287998039733	21.564744717144933	21.455702937969832	21.62814537308073	21.256528247239032	21.63586981991873	21.45679338424163	21.50177573814373	21.14113808033123	21.56453323960823	21.44485493549163	21.51126554048253	21.27840545797013	21.53796203831953	21.49830078022093	21.59254897519713	21.22303421510013	21.53359928311103	21.43557844648233	21.63328743022213	21.17748655318813	21.568357785380133	21.48375607381773	21.58137487565413	21.19665102436173	21.523081167662536	21.445113008179437	21.480550878160333	21.27743923262433	21.602111323945035	21.529483454629133	21.548413889754038	21.194524181225237	21.51436889007602	21.492915870358622	21.55784062472722	21.240699987162422	21.48974279503382	21.49862797489482	21.54741119918592	21.22925364515172	21.557916325724825	21.495757424799823	21.58540561910862	21.22091653917002
Zinc finger CCCH domain-containing protein 18	18.716862271447493	18.50199646694919	18.490668494358893	18.60474738548889	18.82331988867349	18.65857725006729	18.631522311215694	18.76111586328319	18.721703001355397	18.45922693513509	18.45260428940499	18.59100616004699	18.8221014181999	18.3316734045681	20.3324624342208	18.7867516497476	18.8585701987085	18.8569173178051	18.1087107220439	18.2608213478945	18.4961835303985	18.444403067997	18.6730315604541	17.4417236653886	18.85215936349929	18.90609588288049	18.36411474571899	18.536633768471088	18.681910692366188	18.73434438024739	18.57673308090039	18.60664098302209	18.52913654431929	18.34810979634759	18.235316030140687	19.042155049513088	18.662064632735824	18.50704774820552	18.487273364659323	18.689451093003623	18.822793370856424	18.519738982378826	18.72053853960682	18.546497852421822	18.82323496896502	18.502073037062424	18.535452501431323	18.59718422609962	19.029989156988027	18.089044052096828	19.151683672007028	18.720916448110525	18.71920590106083	18.468302036673126	18.161138944324925	18.198088859082628	18.162262031212222	18.893247993989828	18.804531821885128	19.014939399995427	18.692663212564764	18.500049782177665	18.557321032173263	18.696115401396163	18.63460509859966	18.69270126944286	18.21010738248066	18.740849015182263	18.94639986237556	18.52231396628026	18.588907781558163	18.631316513195262
Mitochondrial ribonuclease P protein 3					17.161384594499868		17.67320216315967				16.998353711068567		17.385832287881946	17.362796799718947	17.181930924396443	17.611195930973146	17.314981821436945	18.648861305039844	17.546537247971944	17.726443899732946	17.198113998174446	16.813776234385646	15.545602025315745	17.445931075272245													17.4369268006249	16.8826731400077	17.6439390614522	17.1174242176409	16.8285576782961	17.074804800019	17.65981582124	17.121999095561	17.4972817593426	17.5043566135875	17.5687209296762	17.4455036328522													17.450020210324183	17.259739606219885	17.532487993252285	17.336458795057084	17.301480152771585	17.218317613615483	17.518929338363385	17.408411549520284	17.043960651138683	17.284380743431484	17.271456387137984	17.156360509467483
Eukaryotic translation initiation factor 4 gamma 3	18.43516344139972	18.84100148030862	18.475848946882017	18.67778916773372	18.44401181418532		18.66626227724832	18.860695846302814	18.08052627458792	18.447327424806616	18.657451158135625		18.771414433616		17.990439057496904	20.966531055126104	18.497966538576303	19.0404994619997	18.037181114197004	18.2019427571442	18.556463471728403	17.747023744234003	17.906063776255003	18.3852538574048			19.710891386742933					17.82027217685843				18.118010671961237	18.03652002798849	16.95799540522619	18.41857206707229	19.43701279687969	18.08363262916269	20.16154638887009	19.05126810836109	18.82680015594189	18.92917364829919	18.84696470881359	19.90474580365839	16.02520491789489													18.796970328302155	18.521618472122952	18.10135825290585	18.109555331230755	18.820767858559357	18.258366589637653	18.517174409290053	18.471611700337355	18.707573889089154	18.964230227881156		18.79043823562485
WD repeat-containing protein 74	19.08101178073909	18.303744424965988	18.779511696453188	18.51937859594969	19.11809910220719	18.92745303692069	18.617151402530087	18.861510810168188	19.275512099900187	18.656316676172988	18.59687559001569	18.779314890046887	18.98130339530819	18.70192847842289	18.77042722568259	18.807295695795688	19.020186816477988	18.67635323054309	18.640282784861583	18.817614377383983	18.944240633017888	18.64697553232739	18.72498483053229	18.784287105716288	18.97602933466116	18.75306199243126	18.73613784709046	18.96090075747336	18.98169345132196	18.897814898404462	18.69709869714486		18.73805806207816	18.652199623318563		18.637770051664265	18.945668698939745	18.836640285572344	18.885653679580543	18.954488022153644	18.988244446928743	18.648016228317545	18.615960994748946	18.797606130445743	18.956594225407542	18.709918753501945	18.32128660117925	18.855802039293845	19.08181627122566		18.73393915398376	18.84376498508816	19.00822160259126	18.78320861976786	18.33617468034806	18.62514876565516	18.969712498134257	18.55639825264956	19.04767105182536	18.85790651702036	19.031876819042864	18.66466557981557	18.612050483960164	18.811287377224065	19.163965406046763	18.713258074888863	19.035997258347663	18.648802299412164	19.006450223678765	18.294647344246265	18.668647945211564	18.864231294195164
Splicing factor, proline- and glutamine-rich	21.553283045654645	21.386963659635644	21.343041394738645	21.406407290870145	21.520591621749144	21.359194314480145	21.36453297342044	21.39631408231604	21.613466132242745	21.449780676703345	21.364238722520643	21.492857041164743	21.59076923754144	21.45437058902304	21.40033195173104	21.52780522432704	21.51478030459424	21.37348236259444	21.36443840655624	21.45761842170994	21.54436045454334	21.33256932710124	21.33027276166144	21.35987191411294	21.5997913948814	21.4675735941477	21.3643151259804	21.3766506797813	21.6138047278199	21.422197183589702	21.370945496703	21.367625669615705	21.5982285736364	21.3330743504162	21.3004381541229	21.4360260048017	21.54951713744528	21.34679618595058	21.53307992007608	21.38917082982858	21.55656017525268	21.44359213379258	21.40699760985098	21.33583996220918	21.51492981262628	21.447748697569786	21.356646554612382	21.36979193628198	21.471652231802214	21.304333180444917	21.408979435144616	21.49192017890412	21.572282588330918	21.339300212407217	21.32999532554232	21.409660771294515	21.584163687245315	21.409815660155715	21.42733303825272	21.501234645971817	21.52221942644012	21.406200305217418	21.34642324473132	21.39540733507102	21.549657158770614	21.39072149281082	21.35165479164972	21.43469864802112	21.611009669233415	21.45274866976742	21.34322320719532	21.44670700658802
Exocyst complex component 8													19.37494545935104	19.66145485023664	19.14818535616264	18.70728564807514	18.938794814212336	19.807197494033737		19.63112345402254	19.10785610736784	19.117640527734935	19.75224637494294	19.50649012034464													18.7323676582997	20.7453257063496	19.3524495939112	18.3029065946096	17.2986930705398	19.6934692008242	19.5717440052192	20.8866633282433	18.8611422744464	19.4776454798415	19.8642761407052	19.358910431067													19.31954013200064	19.19856674394884	19.158033984540936	19.78350622358924	19.793728307392136	19.45317294189954	19.31786255723964	19.23126570752564	19.37291130290404	19.41699368005934	18.974188207855136	19.125823695101538
TBC1 domain family member 13				17.49246429299582	17.79056287696632				17.39524435027992	20.54982013466992		19.219577453641215	18.389955409405214	19.00028121723032	17.925156888437915	18.532233249483216	18.785286888242616	17.753226978619416	18.120891533094017	19.07730713058752	18.22317255519141	18.63186466934372	18.24108964873572	18.86608998060332		19.13190823459394						17.90886582173744		19.09268209334804		18.57701221672454	18.29648010051602	19.095909158587617	17.610468535329517	18.610740024332017	17.94973327935142	17.95249384499452	18.90568776716972	18.97421644291682	18.31191506832572	18.39976093540532	18.298225164558616	19.14092582748712													18.276022755985903	18.826076372555903	18.184684647986906	18.760952881864903	18.940347668686407	18.08276797287941	18.736092681124504	18.407664417338104	18.328903182382703	18.50070668634561	18.221298730031805	18.2810381517922
Calcineurin B homologous protein 1	19.066078418121275			18.773060781601377	18.617086350735576		18.538128384801176	18.59255328952188	18.13816721141828			18.90965475928708	18.5815430150684	18.774224664570102	18.821711581974103	18.8014553542163	18.4201278155484	18.3900824091266	18.7436622905091	18.892711314588	18.5968712850944	18.445743004509	18.514283236931103	18.916367668629													18.2948624431949	17.8370399376136	18.4184998021655	18.7562151021547	18.2041940797622	20.0496656959744	20.0882498972348	18.8254561588536	18.2508348689325	18.2113172079507	18.2431197500874	18.7193286968406													18.77552496529959	18.55435340322519	18.35356549918309	19.03597320419399	19.19039390849259	18.71316212113029	18.71832070954489	18.94559331447419	18.55536137964459	18.37743643934849	18.95902293487999	17.72007576134799
ATP-binding cassette sub-family B member 10, mitochondrial	17.846544363545064		17.56505849828816		17.88601512488806				18.64338598950306		17.671181182871365		18.094603542610784	18.37929738420969	18.95885521316648	19.377314083874182	17.66865767360798	18.932962317226085	17.545305026781882	17.05238490424118	17.791565124587486	16.99980695431968	17.219492680813985	17.083589725374885	17.977422102709063								18.092048145786062				18.184789018002675	18.285938701930878	17.54797244356397	18.063805788200877	17.81276504969557	18.187765578889177	18.008643682873576	18.09748379336428	17.755414120821072	17.87111589589137	17.425215923140676	17.862924634440176													18.19867527024412	17.735140071499522	17.35898691004312	17.088603530250516	18.27861860952392	18.28047086287692	17.810584668254222	18.07902833619842	18.255787603940817	17.63690030014432	18.18259259514452	18.19844587269392
Chitinase domain-containing protein 1	17.966608164831683	18.357611417874683	18.346652837050783	17.980424989584083	18.03956150829408	18.170365749739283	17.990569276216984	18.006035823611082	18.063407306118684	18.37749843275388		17.845047985248282	17.994867806652003	18.3274050292441	18.097107469665204	17.770204725872304	17.872081191909103	18.444957557134103	18.374941402902504	17.342819641062302	18.155178689893603	18.488296230675704	18.3007318960984	18.1422339546963	17.98898953022021	18.328058132870908	18.183313199658308	18.126256922897507	17.82149600629301	18.08638637310041	17.80688960156031	18.66362554653081	17.75066712562101	18.30817259728271	18.31409357826621		18.188682629877807	18.012076936006007	18.35695201252061	17.862498207301908	18.208373310772107	18.387245436635908	18.341587317831703	18.02294223488601	17.991879162440206	18.276336018956407	17.956029694369207	17.70622263420771													18.5581043861125	18.270101657755102	18.1319769794739	17.8905481444067	17.957736532189003	18.248034564447	17.8127667596111	17.8503772220171	18.197052687492203	18.218109516040705	18.324977437523703	17.8510397087366
Transcription factor ETV6													18.121006785127506	17.679358680438906	17.890581308937804	18.164161825229105	16.301250008994504	19.472605379539605	18.054505570856804	17.396491379851003	19.689273835132106	17.523470977071906	18.050878554032604	19.235197890826804	18.33918784887098								18.501624545746783		17.49409604838518		18.1918566361197	18.262990433889	18.1423269323338	18.0090516834375	18.0352643647671	18.4088962343827	17.7111010577963	17.9430521998582	18.2058914630018	18.7342471190873	18.0869103037925	17.8471937675727													17.629642950103392	18.12643332707609	18.25598971545639	17.69789260540439	18.19573134162739	18.17853786998099	18.25806106295229	17.66914408329689	18.36646563169999	18.49429566445099	18.53700585513769	18.16958208885229
Apoptosis-associated speck-like protein containing a CARD	18.36356156419392	18.36150954500062	18.10391467678302	18.12818963573822	18.27334596844672	18.47878960551812	18.13571508670402	18.72679724426482	18.68319777568492	18.28991022526352	17.81886875644162	18.41478633947682	18.177513015015187	18.724176680183987	18.008677502376386	18.594743765535384	18.330715740071085	18.632627925438687	17.670798365026485	18.522224950983585	18.282755715144084	18.463715227451782	18.022308072105385	18.348329464184285	18.587235496599945	18.727062177599244	17.733479018634945	18.673028408997045	18.748834683915444	18.263643924247543	17.971847012027744	18.481778149785445	18.390979739598446	18.292033135287145	17.478164087224943	18.430500589598445	18.048974876703177	18.368893369704377	17.988490832274078	18.592355624714976	18.130586665454977	18.618681154571977	18.11936439145828	18.575009743525374	18.23941615278768	18.51988749763568	17.776925457388977	18.800000657296778	18.3130885097006	18.6043250789324		18.3908780518264	18.328051004045097	18.4056014886844	18.0683632931818	18.1955494566352	18.457135195693297	18.5195396951652		18.6693347121917	18.45894176006368	18.563762115007577	17.905974677913477	18.41234560682748	18.10384075982888	18.58848270300188	17.75667022132188	18.41735734289908	18.38378479815518	18.54031509324168	18.054198048819178	18.59291329643638
Proteasome-associated protein ECM29 homolog	18.98633001762077	18.943513535858067	19.137582289133565	18.959907071189864	19.132216141990465	18.82102525467937	19.093397604809866	18.888491517523267	18.869487255284664	18.955393272047864	19.02734060547817	18.949489143216063	18.9456646885184	18.988219775461896	18.9091386714752	19.1734322898752	19.0141862344184	18.9090753587548	18.8730001648576	19.0332397948366	18.828631126431	18.996187472960894	19.162609862041297	18.930788269200697	19.02854280260632	18.87848740303762	19.11609592347732	18.918498406635425	18.89218181639342	18.97177743060812	19.059809581295426	18.972088577582323	18.93968232851892	18.87190347262462	19.05825847379132	19.05684749226112	18.9192685017605	18.9337145230824	18.9242361517986	19.1321085618826	18.9860783997564	18.941431356099898	19.0116447624781	18.9748800700791	18.9298716076142	19.0289111936688	18.9438698343658	19.0381587462456	18.95123079827931	19.06955228421201	18.90789089189331	18.990336075503407	18.964356037582608	19.01045043883141	18.93191610928711	18.662528317332807	18.85066264799621	18.86286269657461	19.139386232252008	19.42300117908721	18.88895285984931	19.08166784693681	19.02634547383641	19.05921613446031	19.02887783646601	18.89304798594041	18.93395531519651	19.02668991937091	18.97462531490461	18.92170710453961	19.09511051270301	18.83397740462811
Ubiquitin carboxyl-terminal hydrolase 25										17.914245518946124	18.014309966621028	17.791505628099628	18.55108132466344	17.78736256189704		17.93304641431994	17.60255588778964			18.18704522445344	17.82416416284304		17.45127675498964	17.17922981316754		18.567698826769643	17.320183245170043										17.656312271436565	17.58883590614837	17.782128215454765	18.269644086838067	18.579893099511267	18.594804211031867	17.04592330802137	18.037481963111567	17.943449892358366	18.458430538446965	16.894811992821566	17.439810802822368													16.64136243476312	19.62420649110842	15.090590548738922	17.476930731197122	17.15188284720882	17.670119663716523	19.599124943531923	18.01321284346742	17.44332692043472	18.49505516621042	19.09183078783272	17.993882909793022
TATA element modulatory factor				17.871946188372696			17.294592877580698			19.9136251338184				18.837219258595542		18.709312286233043	18.000401742805344	18.820488219447643		18.915378516395545	18.03174454886304	16.84896744089994	18.741933149032743									19.29753571016139				16.731923355333294	17.574217099456803	17.940778305243704	18.879060287807505	18.395601235649806	19.796986333500502	17.962398126311406	18.73518726303101	18.672569821253305	17.91572342814341	18.679215569612303	18.516450998312507	17.493453507158307													17.39690509886136	19.498811740841063	18.43918480354756	16.245572027710264	20.413380355889664	18.41659168733966	19.831205630455365	17.720475742920165	18.393706395587365	17.730830412774864	18.366721610520464	18.10825646903276
Echinoderm microtubule-associated protein-like 2	18.10337763316838	18.172710784315377	18.39378787286808	18.42305439273038	18.250860147756978	18.098620941508575	18.41687151742998	18.43747990603468	18.27810925065728	18.33779665481098	18.31821472410548	18.44488255805848	18.109038752471907	18.20196310269341	18.005876628092807	18.257493975801307	18.28662316892221	18.303699151370907	18.498405979905208	18.39376346011861	18.29453128283441	18.34600644183981	18.57229659621941	18.406067843174508	18.44140764821698	18.33416256520178	18.47134770365048	18.32954692299078	18.27126217042568	18.05180769495858	18.41211633293848	18.30630814658788	18.24466979925328	18.30430325747898	18.17344614660448	18.33538799513688													18.1646094387572	18.395413274378	18.3383839957243	18.2803477071965	18.3325587638642	18.2259950334153	18.4250053257146	18.2739726293264	18.1924585660583	18.3919187888499	18.360603150707	18.2944997094524	18.298201402465377	18.33972081477468	18.452238563721675	18.307343440982372	18.099950664499875	18.254340159540675	18.44553706583548	18.331923643434777	18.316971522669576	18.318848238234377	18.37740853084557	18.13328233643968
