rowname	Ref8537_QC1_20230414_1	Ref8537_QC3_20230414_1	Ref8537_QC4_20230414_1	Ref8537_S11_20230414	Ref8537_S35_20230414	Ref8537_S49_20230414	Ref8537_S52_20230414	Ref8537_S60_20230414	Ref8537_S65_20230414	Ref8537_S69_20230414	Ref8537_S75_20230414	Ref8537_S79_20230414	Ref8537_S82_20230414	Ref8537_S88_20230414	Ref8537_S94_20230414	Ref8537_S100_20230414	Clinspect_E_coli_A_QC1_Slot1-6_1_8640	Clinspect_E_coli_A_QC2_Slot1-15_1_8649	Clinspect_E_coli_A_S7_Slot1-24_1_8673	Clinspect_E_coli_A_S14_Slot1-11_1_8645	Clinspect_E_coli_A_S20_Slot1-20_1_8669	Clinspect_E_coli_A_S29_Slot1-19_1_8667	Clinspect_E_coli_A_S34_Slot1-18_1_8666	Clinspect_E_coli_A_S39_Slot1-26_1_8675	Clinspect_E_coli_A_S47_Slot1-14_1_8648	Clinspect_E_coli_B_QC3_Slot1-23_1_8672	Clinspect_E_coli_B_S58_Slot1-5_1_8639	Clinspect_E_coli_B_S78_Slot1-17_1_8665	Clinspect_E_coli_B_S85_Slot1-12_1_8646	BBM_673_P283_01_VEB_001_R4	BBM_673_P283_01_VEB_002_R3	BBM_673_P283_01_VEB_003_R3	BBM_673_P283_01_VEB_004_R3	BBM_673_P283_01_VEB_005_R3	BBM_673_P283_01_VEB_006_R2	BBM_673_P283_01_VEB_007_R2	BBM_673_P283_01_VEB_009_R2	BBM_673_P283_01_VEB_010_R2	BBM_673_P283_01_VEB_011_R2	BBM_673_P283_01_VEB_012_R2	BBM_673_P283_01_VEB_013_R2	BBM_673_P283_01_VEB_017_R2	BBM_673_P283_01_VEB_024_R3	20230516_EXPL1_LiSc_SA_S610_RT_25_s2	20230516_EXPL1_LiSc_SA_S610_RT_26_s9	20230516_EXPL1_LiSc_SA_S610_RT_29_s24	20230516_EXPL1_LiSc_SA_S610_RT_33_s44	20230516_EXPL1_LiSc_SA_S610_RT_35_s51	20230516_EXPL1_LiSc_SA_S610_RT_36_s56	20230516_EXPL1_LiSc_SA_S610_RT_38_s68	20230516_EXPL1_LiSc_SA_S610_RT_39_s72	20230516_EXPL1_LiSc_SA_S610_RT_41_s81	20230516_EXPL1_LiSc_SA_S610_RT_42_s89	20230516_EXPL1_LiSc_SA_S610_RT_43_s92	20230516_EXPL1_LiSc_SA_S610_RT_44_s96	20230516_EXPL1_LiSc_SA_S610_RT_46_QC2_LabD	20230516_EXPL1_LiSc_SA_S610_RT_47_QC3_LabD	20230516_EXPL1_LiSc_SA_S610_RT_48_QC4_LabD	CVT09_QC2_LabE_X024	CVT09_QC3_LabE_X025	CVT09_s3_X002	CVT09_s10_X003	CVT09_s13_X004	CVT09_s16_X005	CVT09_s28_X007	CVT09_s31_X008	CVT09_s36_X009	CVT09_s50_X011	CVT09_s59_X013	CVT09_s61_X014	CVT09_s73_X016	CVT09_s77_X017	CVT09_s84_X018
P0A9R4	22.533863194052785	22.902971564067983	22.315155329632685	22.113314082437785	22.190114211485582	22.589364833157283	22.890252323186484	22.915938473596984	22.576586600131584	23.004580224802783	22.626320597316084	22.561933538005785	22.488531767687984	22.404623861983783	22.787468949562985	22.562665644347284	22.936635622797446	22.24740534362744	22.471813288065743	22.948088209111447	22.767322325124447	22.782208549832845	22.504709421783545	21.806759899807147	22.935555609925743	21.952503725493145	23.00114689747324	21.787249328144448	22.820428546595146	22.89005673899548	22.65689707865808	22.51516202494308	22.15034139084478	22.51696708480228	22.538995043461178	22.31414745830888	22.10214313335058	22.63992268236338	22.63099476696708	22.51785287469678	22.84983079952108	22.43625967617668	22.57234842376278	22.374084435437844	22.382273460149243	22.232985601470546	22.399370522025546	22.742987081512144	22.59167527727824	22.708105954224944	22.727323181774043	22.59736445442074	22.694820432355844	22.710082789206144	22.65145892158244	22.321921143115844	22.749468162400344	22.830149221457543	22.619566784553957	22.68152575350856	22.476355491397555	22.64388949180305	22.445766764999053	22.606441792528155	22.570042271867155	22.49995828486756	22.383503148671757	22.429071911652056	22.55938831072556	22.71731834681045	22.63153023270465	22.31094965821476	22.50622547667125
P0A9R7	21.61203782911213	21.60809786056263	21.55705827047243	21.851439128380825	21.539451698019327	21.65451712080423	21.66628331853713	21.655748233193528	21.663401432492428	21.280235496791427	21.64369786125743	21.69532383726073	21.559339384093427	21.577823664988827	21.60691457954283	21.54598739327343	21.347544014477343	21.80191371657424	21.72690231470444	21.60107692316454	21.59705429124824	21.496318205850244	21.854253528999145	21.64188378888324	21.47957718838434	21.478403385435044	21.55926144706094	21.557523434553744	21.71624903929554	21.338137379566277	21.512735439299878	21.674038022490773	21.373069317115277	21.77547495420657	21.622976155718373	21.539183369550475	21.707204886425973	21.44203610671877	21.513482607626475	21.639087573021875	21.849121035373773	21.633779878222477	21.83358938372957	21.66799052701806	21.66428836570566	21.64762974328546	21.57920631198486	21.60951634181676	21.51891431453276	21.65073309111596	21.533311873478254	21.67717037998216	21.60853806114196	21.60583538064886	21.54376200245016	21.67690653402336	21.54297402674126	21.57511678082136	21.627422876590995	21.60441148616169	21.7527625905438	21.3217059717056	21.772791472010194	21.63286662465209	21.451470003360296	21.4982313673394	21.680804676846492	21.57596556073729	21.734073111214496	21.539432227703195	21.6708109530556	21.561912565143896	21.6447180080008
P0A9S1	22.465160981462137	20.003515734040537	20.015046036677635	21.58655224440493	22.17584324137753	22.259701145409835	19.733595348408738	19.71128478827444	19.92935593994344	20.147633352142737	19.43537429149753	19.983059506630635	19.92052715980904	19.956705834265136	19.936480960800736	19.827074859285336	22.576158420035032	22.40651229185453	22.27788035029593	22.18146529154273	22.49945089277033	22.01427677785423	21.80786343477073	22.44766308113603	22.72457225489823	19.57015309597613	19.52615930825943	19.540081257249028	20.16076278220183	22.805006502534862	22.523540707801462	22.429092676577564	21.748925414027266	23.476807288477968	22.430779260087068	21.527776813690267	22.893358243931267	21.941880087568663	22.239927174070065	22.234727752886965	19.457526400154663	19.274887581099467	19.444920772653067	22.905919021665294	22.321046757061296	22.249546611528896	22.030091920783	19.540565411957097	19.5549933189552	19.569716586270296	19.7677695201696	19.799382291082896	19.736182641982296	19.925886137865	20.016522856949496	22.6428769802088	19.9255164039092	19.695981191165696	22.19601015560627	22.13123750832307	22.65171797187907	21.48921643534077	22.32266229817267	22.18359038514807	21.61676971970597	21.65698675472867	22.46982973111017	21.82154784510397	20.17672907036617	20.59464778638517	20.17176905200167	20.08677430922267	20.26458142068057
P0A9S3	24.546569641034207	22.890797909259504	22.621590765667804	24.178676628036907	24.465334380395905	24.551175638233207	22.547409875835605	22.225032568010903	22.619502657208407	21.97751605175181	22.313617205713104	22.699583077134605	22.657351017018104	22.917881214783005	22.582192580756708	22.555819666114907	24.387661896660912	24.480960479668312	24.587104563803912	24.54170653276881	24.672174493556916	24.12382372110751	24.02286186681561	24.455750925536712	24.63130345867151	23.02889883654091	22.15615074297281	22.43036875091241	23.03802781784381	24.63010245444702	24.47809893218052	24.45390244386672	24.22014781624912	25.281302100628626	24.55502165122882	24.03546974838332	24.71079002549512	24.28686980176332	24.59114152380042	24.59355025514402	22.497181235657425	22.14219885984952	22.533619086114825	24.65385798546401	24.45862011738631	24.41941497950291	24.20834177403641	22.27852908676351	22.29315345270741	22.44199043997651	22.31480644192801	22.54366152667621	22.54789640456491	22.81883579429711	22.73124128897201	24.61292420683181	22.95140326839271	22.50401282918801	24.74291006923035	24.745479443369156	24.87791472710695	24.005381048299352	24.87895520905095	24.62671968527535	24.19598799175985	24.164931277485756	24.75618067689135	24.36622439564375	22.700862724051053	21.80081054211255	22.41350891068605	22.789532478844453	22.515358030110352
P0A9S5	22.10556637543024	22.54877631276564	22.21389962237114	21.30859585423764	21.756402610344843	21.91231757700084	22.50270532536584	22.38648605174104	22.30560121500114	22.249777462053743	21.90575188723474	22.31067209685144	22.407888509048743	22.68595957272534	22.14517144892364	22.35087278270614	21.856005502399835	22.091134140159834	22.079771357099236	22.015029702548333	22.19787770638673	21.879986405530836	21.826317288600837	21.834466871873637	22.28160708260284	22.132644735812136	22.142674751842232	21.622088591189936	22.564242096677933	22.09163931687277	22.09808777903587	22.04617117050977	21.68716893313157	22.557026195355768	22.02887668672737	21.406160182339768	22.28162917503007	21.74062299423827	21.78597475291857	21.86504053777837	22.31878700365007	22.037853575098868	22.166070260334468	22.07580195667935	21.767892340940747	21.824598111122548	21.566245927715848	22.016922016236848	22.063763019089848	22.17223546024205	22.36604628295595	22.325079013039748	22.25075269223865	22.605479479824048	22.65778192377745	21.946222507148047	22.55779514274065	22.273254275720447	22.04671510091761	21.971662258288703	22.17158804570461	21.667516067116207	21.99360280728951	22.06209429527051	21.67713613763601	21.750241940066207	22.09729452503341	22.062201620097103	22.13716871217951	22.16487774226851	22.32353788469611	22.291999081207702	22.32004689638161
P0A9S7	21.593669422606823	21.475258491127423	21.694625175195423	21.848666240886924	21.725232923576424	21.36154963309272	21.451288177495023	21.536753712167624	21.70799645300272	20.965675093604624	21.80927410322162	21.497530521606524	21.700374446707723	21.65359249701312	21.461138409183924	21.63215959013152	21.232613249194667	21.940635803952667	21.562290354211463	21.450457683244867	21.53975901469827	21.388950719416968	21.625931866592467	21.59898242493737	21.378971639947068	21.552040593969167	21.82111195174937	21.31258698019957	21.64944845030237	21.33762055834353	21.43429733304083	21.581684416649733	21.636289257340334	21.434303871640036	21.452853938930836	21.670908815174133	21.280410616167032	21.42919911436053	21.55009323077753	21.696631574051032	21.46751392921293	21.71367543527523	21.83084774116293	21.30310555281335	21.63871266047455	21.54213339761765	21.55103707903965	21.59611393853345	21.60278555500585	21.71141403066575	21.60666978042255	21.66026141148035	21.52747258605295	21.53722338255345	21.53528281567215	21.56184437302595	21.49496773655185	21.59956871558025	21.451866583120022	21.482561816233027	21.529457017036027	21.395569258310427	21.673636578269427	21.551849001299328	21.49809594084913	21.513576983603027	21.612002755026023	21.369318394367927	21.697526415269422	21.54874447432853	21.63552234628233	21.61549797926313	21.587296172472428
P0A9T0	25.606065725046687	26.482497364521787	26.50140244863749	25.439326702723587	25.499934679075487	25.69765587664599	26.575497772217087	26.532238355755588	26.641965458600087	26.492100682604686	26.54459909412329	26.52468908575979	26.514418082117288	26.569117834935888	26.509784480538187	26.540017721107287	25.255657220557573	25.687533883383573	25.81322866152457	25.55450936347077	25.705630596201168	25.45710956016657	25.654646716341567	25.836228027585868	25.584999114188967	26.51627753964817	26.48698895144077	26.35464852989987	26.47848825353317	25.48342842118828	25.495368642432883	25.593757328164983	25.52882499720588	25.81224822788248	25.578234204888084	25.358802522954782	25.74654664567528	25.420497293595982	25.62212932746028	25.572902748995084	26.58140485076748	26.51228746660968	26.72510293783508	25.68017544724825	25.60316382042105	25.625890923984446	25.524495245469648	26.492819653930148	26.46197560492885	26.48563037932765	26.49156847153385	26.501427036103948	26.514445335247743	26.550479483936247	26.536432731431542	25.694654255124547	26.543547077504343	26.496671965353848	25.66707368325641	25.68430153098071	25.842552736831312	25.18346315218951	25.73431045267911	25.578981540284516	25.364805005763213	25.39890812758961	25.77463124171951	25.505786683979917	26.645945377722317	26.466930709350112	26.52865456096541	26.60262698205911	26.52049775564411
P0A9T4	21.590802969401185	21.44265250299549	21.535284750720585	21.741374130757286	21.446102921180287	21.240697487485782	21.50856449902749	21.65000215337469	21.659032319664284	21.105917890752984	21.577641438347985	21.393078775727687	21.645831901547385	21.570564581861785	21.411136736784584	21.433136018292387	21.24920790277068	21.56886384480518	21.68381058623668	21.32519469886848	21.50309134736608	21.59399809164628	21.71373514645048	21.570625075176174	21.48715103128028	21.54495280838578	21.54456467967858	21.07552151180388	21.50746224085038	21.296394063832924	21.333394122157923	21.52926517883312	21.393088852330123	21.61378250773272	21.45974551145792	21.360747502620622	21.584657778001024	21.40961733556002	21.44660760016192	21.448382956549324	21.586494404570225	21.59372698717412	21.781057353861023	21.529440395824743	21.547773378021844	21.564564423012943	21.476805208569044	21.504282631455844	21.504898818119745	21.50322190909985	21.475240692311445	21.504501308462245	21.513813950991945	21.436663742662144	21.407312431641845	21.511254014704345	21.489002796838943	21.465909677367243	21.52905547011747	21.457390449706967	21.50568553370097	21.36084833127077	21.50304988289997	21.45966610763647	21.506397515206167	21.434434238126467	21.46068074057357	21.47374251157367	21.451458327856063	21.59945570338967	21.558500801698766	21.51947694112677	21.534255298945467
P0A9T6	19.102923666278407	19.67326743256711	19.786550804501907	18.57602823582921	18.43781403302301	19.079795447088703	19.429767631164307	19.52276668200041	19.579766849397902	19.500269496920208	19.33728795521071	19.70068160806941	19.588194546965703	19.801006101352108	20.04063613137381	19.60971250232391	18.14121114517748	18.908963682252583	18.50955163700928	18.59470253113208	18.390005741092786	19.02877626160708	19.145240755666386	17.95820806223118	17.91686986173678	19.55975814649768	19.93824337181408	19.668006311908982	19.64113251065588	18.65052407373714	18.48958575060304	18.44071343275674	19.13007387670654	17.547820360719243	18.82530019453904	19.37157848620714	17.06532515601924	19.14598584473364	18.46672793091924	18.46949494076274	20.07732407422674	19.57832819034344	19.404809282192943	18.080268683212054	18.61918725177396	18.76036323414596	18.58167632235026	19.73956849446296	19.95001248764056	19.587991811732657	19.883112498529258	19.59601057328416	19.92362165758896	19.93324384930456	19.74633245241716	18.288726570062657	19.65898661023006	19.45161748517386	17.758472635931412	17.81159221604011	18.17097348181651	19.075496706855912	18.45487547785701	18.254890861496712	18.92418840748461	18.91667487386931	17.795200623399612	18.50489138578321	20.28239942529031	20.03916280904901	19.74434919275901	19.898351852132013	19.997820777293512
P0A9T8	20.225346375650457	20.00315229980576	19.59227376908746	20.08420952716966	20.179251767841457	20.239807356193857	19.643108906965857	19.77246576813496	19.872245500361657	19.73757877303606	19.82106268339386	19.840029360830457	19.78137572649636	19.71008018179526	19.87840905336976	19.82974785626276	19.910481318508825	20.512948286142027	20.424176002732622	20.063161630212427	20.344486546052423	20.14987832923233	20.418295603330023	20.158942654483027	20.138275861867022	19.712725716780525	19.88738341888033	19.53971849438673	19.730177019420623	20.205020698700515	20.20110948451832	20.35363401630381	20.21819397298712	20.414445667626413	20.267697921269114	20.05105038432861	20.22418977865032	20.16307997661801	20.162448181863216	20.19540842304292	19.711633393569915	19.74479935938601	19.710176165664517	20.28645229307443	20.16908801620423	20.22758036627193	20.16814995121773	19.85705541848383	19.80442180485253	19.84943171147723	19.74264497838833	19.72681822545573	19.80798941365393	19.74114763000183	19.78722685315353	20.20293561680383	19.74016168417053	19.74240865825223	20.20724817742837	20.30044508735707	20.35162141844047	19.95486074812197	20.29456605665137	20.02566720483267	20.06594122899027	19.96721118739787	20.34448437866607	20.20257819081277	19.86641753082237	19.89861414342547	19.75046544870007	19.84019191090187	19.90920699163047
P0A9U1	18.56161930798774	18.57041231512884	18.389837237088344	18.32869207854644	17.714939791422843	18.206931535380043	18.33550797330704	18.268746899458243	18.357718858889044	18.22628714301044	18.20283539041804	18.28683915093904	18.360915577784944	18.36529749183584	18.28900951120714	18.16903291859744	18.19842155665663	18.32755969413363	18.40198757504653	18.26992562725453	18.422702455762533	18.092256675660032	18.12754368944383	18.58343855699413	18.27256594049483	18.42674013298143	18.24229150991153	18.350233717877728	18.19207254764663	18.1535811246804	18.316509669644105	18.130243243972203	18.4833135764323	18.418885239739303	18.3874433391571	18.4890560326046	18.3631679724735	18.335207425089106	18.259679962028	18.2405058462429	18.309486842198	18.3625438010446	17.991029913166802	18.2915537468092	18.4230174775583	18.447568271890106	18.3130450286232	18.224650771967703	18.2847708037394	18.1511885080398	18.1920930395515	18.4002616897293	18.2713202049398	18.3155707783644	18.202925722252	18.293699100493903	18.2637512331497	18.3004359714337	18.382802011531727	18.871028802172628	18.39864022179753	18.135029770750126	18.43615849833853	18.161218667802327	18.137873157740028	18.080020438359423	18.493111856616927	18.06884800740873	18.300506261539628	18.081162102113822	18.228320867942628	18.25335647082703	18.471347687903428
P0A9U3	21.71788603190273	22.008866035272327	22.11524798145613	21.572742998930728	21.628106834492428	21.712493975355223	21.988707553288727	22.021188054506823	21.971614666370428	21.95625916753813	22.04052441774783	22.03658774605263	22.11708278469853	22.042772791874828	22.073875021282227	22.06463685023033	21.626796714614308	21.892999488030902	21.761408339718106	21.616869373182304	21.771621347375003	21.724726199706105	21.819183905430407	21.612848426276106	21.730287656753305	21.875829045909107	22.1344089506438	21.684081306458506	22.0089328756896	21.577756541247076	21.696574202675272	21.70325791873327	21.638602117781872	21.756627869623674	21.70003527736997	21.43596425108037	21.789234371503877	21.66265756737077	21.651017398871872	21.605648529610374	22.069415337701173	22.115387234719478	22.19600785913717	21.74703144332405	21.586559185527157	21.629721595479158	21.65550442146085	22.044968184047157	22.054354482669957	21.97513693333676	22.059413785916856	22.070396801023158	21.95019135999325	22.012068085265252	22.06926899683405	21.703076592032357	22.068016016598254	22.069959250341757	21.76576476083784	21.62978623963264	21.81545363173374	21.581685346097935	21.70328307042284	21.67480022502084	21.62207304613634	21.62398820177284	21.814499847783537	21.68247421825194	21.95451585755744	22.002749753489937	22.06913789502664	22.00314222389654	22.027757941138734
P0A9U6	19.69317389841456	19.29423465586636	18.81217482092466	19.723675139195763	19.85198784199876	20.01719650180016	19.273672736966763	19.493256220777763	19.34129794105456	19.47110556896776	19.32562333555676	19.19829348576716	19.34043589460066	19.283402863343262	19.264022021408262	19.36080562643326	19.64488089361541	19.920479161685712	19.995796082935613	19.98294407289451	20.15118257101861	19.75372792350501	20.26457542231021	20.17019315944541	19.703831095045413	19.25462091876971	18.957011521893712	19.30966409772461	19.06466712045011	20.34184445125664	20.04840724968884	19.933597119765945	20.00626052588014	19.86337465001074	19.935400477043743	19.73485841888144	19.58696163525264	20.046749783385145	19.99996901471614	19.782223770301545	19.249456282973743	19.27910230131704	18.91108550888774	19.927102796328544	19.768311097090447	19.759401158191345	19.721101925180644	19.305923152727047	19.343613217211846	19.28486322128325	19.536463826484944	19.183041398909147	19.251726788016946	19.361725335701543	19.305300639181045	19.665665968223344	19.409365393457545	19.302226466902543	19.987385860194543	19.87606584391534	19.820866630635344	19.82700958135104	19.83985855273864	19.94423072856864	19.84714326115234	19.810282507186244	20.26484366393474	20.016925642833044	19.41827989734344	18.909076090067146	19.380490392960944	19.282627310051943	19.11273139330514
P0A9V1	22.564420710643372	22.329067293997376	22.505753516189877	22.50235325730208	22.418856139273377	22.269227767678075	22.11868690821288	22.262106185447877	22.299900250294176	21.815507961715976	22.38799424832457	22.347048049254475	22.489080044023176	22.409491169620075	22.20493716734428	22.407643513822677	22.08554382229284	22.44013987637674	22.48766960780494	22.297637326234742	22.58376248012164	22.48429540996324	22.61455890284204	22.48121091586564	22.224451571512738	22.352099238466536	22.33216164057854	22.41130338602074	22.14934296817094	22.233343930284875	22.436140550501676	22.417658378977876	22.42819109617277	22.427965287730878	22.506115586827672	22.351148693485573	22.37414009052717	22.42162825920597	22.429731540909277	22.451001210068878	22.36869762798617	22.320663333081672	22.297226553677472	22.357561141403416	22.417699948805414	22.334250834396013	22.375672049377314	22.35816930529101	22.319304758104916	22.29988796380461	22.284214024498613	22.360654582271916	22.300185984177915	22.282413371517613	22.317358549987613	22.47893662377661	22.29713504620501	22.348389896041915	22.43638900687469	22.432976210233896	22.369536553355097	22.4543926217546	22.409851411626995	22.398822135100296	22.460031191217496	22.432340758648	22.338548882611395	22.481269236617692	22.300859508241697	22.30246977611469	22.25498037644209	22.286380315229696	22.305044252205995
P0A9W0	19.559120804551117	19.13304131927912	19.126223591832915	19.615009854075318	19.689697120245118	19.425607080551416	19.22657661972181	19.45308728939421	19.393533429880318	18.767787619980115	19.445721658920714	19.213245915510115	19.44127531133492	19.534818907155515	19.14421075025461	19.35816023527921	19.17722601352738	19.713151110955483	19.73816455436178	19.63177756758828	19.357634851393183	19.48082084252618	19.68953312219538	19.370416752128783	19.37884820730158	19.20043544932458	19.027742232781584	18.925817098122984	19.389980663167183	19.539574919876348	19.482396028453746	19.498097715361148	19.288894725621947	19.477435405231645	19.423192103598545	19.229965822018645	19.355826599570342	19.462285246484445	19.36558935610465	19.310458091860745	19.666376094348543	19.220409284499446	19.286290112094647	19.35981352935762	19.39344705428642	19.36170137423012	19.256129713997822	19.36797640851302	19.31121454424352	19.25980580829632	19.37415776628712	19.33452294751622	19.36787622251692	19.35996464788952	19.41139670855532	19.39166602506692	19.38359516710232	19.37683202373882	19.20844166888364	19.48591206819834	19.656421847531337	19.15364439471604	19.34847954505304	19.49872562761064	19.27213105949704	19.14414651330364	19.44283391104004	19.24332910051474	19.737756694869336	19.38811257921254	19.19070496244594	19.523738534102137	19.529430561295737
P0A9W3	23.787800986612567	23.618378199188168	23.648293415936568	23.97948912768347	23.774065900679467	23.924892058084566	23.55621043175097	23.554562257956768	23.574480309663667	23.69387345070867	23.652713036494767	23.70731737411697	23.63669431852177	23.579216057332967	23.75221447291077	23.60945111811277	23.78856792350929	23.926414839013496	23.974278648744395	23.89461692660989	24.033935928945496	23.957045420956696	24.0603604799586	23.893768801010992	23.912873102806092	23.439656504136494	23.74694109608369	23.579927732482297	23.55805202544969	23.8427064759932	23.965113302507397	24.015428227258795	23.81857723319949	23.88136052673229	23.89423340055369	23.895879989330297	24.040201970667795	23.952176071088395	23.851416737548195	23.892087993075894	23.544608775918697	23.71809231728989	23.689515230923696	23.943441356606115	23.923196898444417	23.932917955287017	23.96600813330021	23.64414699284471	23.647365507339916	23.610583028125312	23.60408674343981	23.62353801770632	23.64294692145592	23.531819280996714	23.550075750174216	23.87499924499392	23.58423150380281	23.66851728081331	23.952911095206236	23.91725605459393	23.847226702462837	24.018236940726236	23.904062050713435	23.92893286468493	24.03502536381513	24.00933793269153	23.87876783678133	23.94242946314273	23.52902286662283	23.636320760109435	23.58689517024193	23.55938800745023	23.557363036501933
P0A9W6	22.320569212007907	22.04501935957271	22.11121365332451	22.209383004875807	22.38652419650821	21.91151626580901	22.026997942708206	22.43422727550981	22.19507926127481	22.020954982953807	22.294648869756006	22.04879973767901	22.32962217982151	22.23034525917871	22.00955786990371	22.256429323772508	22.979689705061357	22.332439209894154	21.845414669899554	22.80727355484845	22.443784788078556	22.42907075707345	22.34599682815865	21.34761309108645	22.823651153798053	20.908219317180453	22.91519698704825	20.34611370157725	22.771383864924157	22.250370887939415	22.02899015445502	22.01574750651862	22.11566919746532	22.100858416354814	22.24844852616802	22.36795265694662	21.85987171532472	22.33904867606612	22.132940863171218	22.06286187918952	22.54197948299682	22.00606482037852	22.40068012733282	21.857839430752747	22.02919937723095	22.05832331777755	22.07011026605835	22.27635704493175	22.361412145113647	22.217301493140848	22.309038115045848	22.159362635179647	22.426584837976847	22.291564635364647	22.171359392213148	21.924979470824248	22.31732919821825	22.182272777189247	22.14375591243637	22.09442779587867	22.03729652080947	22.29521937803117	22.00464187371657	22.15931960114897	22.18548852795897	22.26893592100427	21.898078752957968	22.14537192776037	22.29883186465567	22.36454285208947	22.26243404706467	22.23548471253827	22.25550948748277
P0A9W9	22.20971115403537	22.54236366345777	22.480801756239373	22.41153998247087	22.281698279922274	21.91558459428017	22.534716276938475	22.60078515933197	22.52720604095317	22.47440904452077	22.58341040395407	22.59180049836177	22.53834971672427	22.44935468120567	22.395561645067872	22.50514577085457	22.09177141493789	22.327938319881493	22.239705673903792	22.325990695716392	22.223362508173597	22.28155525874089	22.512210307885795	21.996966807733997	22.227436852715392	22.388238143801598	22.638988768171597	22.076600736744798	22.49157711542229	22.341407408433763	22.26573762751726	22.20511840390926	22.20501500344036	22.10091893712266	22.28308951979046	22.29088238622756	21.93625497723466	22.33119665474886	22.10530660048926	22.07352500640596	22.68561923536396	22.42017375422796	22.440098561067963	22.095893385865736	22.12281577526004	22.145043833282035	22.10991131830544	22.620929211382634	22.632492558931336	22.522297051885637	22.593799956132337	22.52844420172644	22.601517993252838	22.54787622829484	22.483745749549136	22.073796051073234	22.50830113939384	22.602456836973737	22.12110293204094	22.20684864325554	21.96592343420094	22.41855908393104	22.010120372297735	22.14472925939984	22.37543309768294	22.31817955370144	21.91528065745094	22.29500243151274	22.569435967381335	22.61542590053574	22.60270406162874	22.49321320134834	22.485502850726338
P0A9X1	21.693783235979808	22.46519633062941	22.334554011579808	20.74112303828791	21.10785449824301	21.43051765283361	22.39808904408321	22.312575820530608	22.31087234468821	21.421785102663108	22.23175321420291	22.32317810404901	22.28093091652451	22.38310151029441	22.08272945753591	22.27489897383941	21.202545050863797	21.574042432140995	21.447968153141893	20.94001895068209	21.2251605730652	20.963509148446093	21.130221486583597	21.738959437357693	20.99506666970349	22.323732491170198	22.2076463492254	22.311120156099797	22.186031916242094	21.126426373603987	21.13468941550389	21.603497872418988	20.777657244965383	21.922759331014888	21.431838039998983	20.594478457588487	21.551232578006587	21.033237090612587	21.46043307907229	21.26298018365209	22.308383544719387	22.08635312312519	22.239106515014388	21.275559244938595	20.838437332802595	21.38808983675349	21.1333659629416	22.2582683325046	22.298114825928	21.91300402487209	22.242431167434397	22.254490007546	22.28612469044809	22.214772527779598	22.2418585237284	21.618681388735496	22.3352032305176	22.293191128371195	21.699398037284517	21.392536778987918	21.775092347839013	20.901850541749614	21.43260866274641	20.429214084613516	21.091453684966712	21.16632099873461	21.62179501723501	21.22646053066381	22.28420706648881	22.177366632786512	22.206396778856117	22.185268245618413	22.14445447598621
P0A9X4	24.18680643905995	24.25546089817225	24.18861848526795	24.14621740163055	24.06555515482215	24.25963730897845	24.17058355749355	24.18780601071595	24.18615301133835	24.18214596776445	24.20090945343665	24.24732734327015	24.13274370027955	24.11979953200195	24.16592440547235	24.07805739988215	24.0100250811479	24.254585498320505	24.3129712951296	24.1558436196252	24.258816843054	24.227538887015	24.451421248013094	24.330661213013904	24.0849971905154	24.132901515602803	24.248827969484104	23.873181312821103	24.0925234601346	24.093037333121792	24.18671512344809	24.289845958732197	24.107406979299693	24.263215650813397	24.11391797168359	24.100766672734792	24.255990045928293	24.214816603677992	24.170332950451392	24.223395569714192	24.25974608182189	24.164905239496694	24.218535346180392	24.206123582828223	24.21690643044502	24.164470080997525	24.187309309762224	24.160819023751323	24.161537256515324	24.188394241481824	24.130049536941023	24.189966853950622	24.144991083996924	24.167420705452024	24.129030927443026	24.159193066161723	24.17964475862672	24.253796702294725	24.19720468023004	24.138967977512337	24.18200101165654	24.19783901684444	24.230091653027134	24.160020605097937	24.229686582951334	24.21754512851424	24.245613518803538	24.18235428147204	24.12417014165384	24.20587993112744	24.19483315815824	24.14369237038144	24.14681998384644
P0A9X9	23.45943747497543	25.057216188243636	24.993847017527333	23.48749807637473	23.787488369288333	23.605025905904032	24.77315148827493	25.46004827807513	24.688704196292232	25.17941218903093	25.026174755972036	24.68628284162213	24.99526961100813	24.33768195634073	24.749190988142036	25.051657905983436	23.25235209083481	24.030814324248716	23.938441367881712	23.79465899961921	23.737870788421912	23.912864614965613	24.57879346387041	23.311287581653414	24.04402750019261	24.270220328707914	25.076868769768318	24.802235576287718	24.37047021887341	24.241178291211305	23.911372175640505	22.939866785318504	24.179120354393504	23.905894323380103	23.877796590758106	24.080021718909805	23.071278460853804	24.088375011151204	23.710616066245404	23.634274188815706	24.501083005816405	24.714932924797004	24.880724791702903	23.57410937806092	23.083513411172923	23.607947650578023	23.98033069441962	25.03039875453952	25.166613947992623	24.74216780747212	25.199976694187622	25.17030946029392	24.99874960143862	24.424975869325824	24.42740207823342	23.58221029434552	25.086025329649623	25.27401053933742	23.61293720948113	23.65284215153393	23.67685686333483	23.99468799225593	23.22681891420643	23.93581820179773	23.93519622168663	24.12259411631363	23.20394437514423	24.09768824159463	24.43716978574793	25.07607804776053	25.05380781445293	24.74827993427333	24.95116055344183
