rowname	Ref8537_QC1_20230414_1	Ref8537_QC3_20230414_1	Ref8537_QC4_20230414_1	Ref8537_S11_20230414	Ref8537_S35_20230414	Ref8537_S49_20230414	Ref8537_S52_20230414	Ref8537_S60_20230414	Ref8537_S65_20230414	Ref8537_S69_20230414	Ref8537_S75_20230414	Ref8537_S79_20230414	Ref8537_S82_20230414	Ref8537_S88_20230414	Ref8537_S94_20230414	Ref8537_S100_20230414	Clinspect_E_coli_A_QC1_Slot1-6_1_8640	Clinspect_E_coli_A_QC2_Slot1-15_1_8649	Clinspect_E_coli_A_S7_Slot1-24_1_8673	Clinspect_E_coli_A_S14_Slot1-11_1_8645	Clinspect_E_coli_A_S20_Slot1-20_1_8669	Clinspect_E_coli_A_S29_Slot1-19_1_8667	Clinspect_E_coli_A_S34_Slot1-18_1_8666	Clinspect_E_coli_A_S39_Slot1-26_1_8675	Clinspect_E_coli_A_S47_Slot1-14_1_8648	Clinspect_E_coli_B_QC3_Slot1-23_1_8672	Clinspect_E_coli_B_S58_Slot1-5_1_8639	Clinspect_E_coli_B_S78_Slot1-17_1_8665	Clinspect_E_coli_B_S85_Slot1-12_1_8646	BBM_673_P283_01_VEB_001_R4	BBM_673_P283_01_VEB_002_R3	BBM_673_P283_01_VEB_003_R3	BBM_673_P283_01_VEB_004_R3	BBM_673_P283_01_VEB_005_R3	BBM_673_P283_01_VEB_006_R2	BBM_673_P283_01_VEB_007_R2	BBM_673_P283_01_VEB_009_R2	BBM_673_P283_01_VEB_010_R2	BBM_673_P283_01_VEB_011_R2	BBM_673_P283_01_VEB_012_R2	BBM_673_P283_01_VEB_013_R2	BBM_673_P283_01_VEB_017_R2	BBM_673_P283_01_VEB_024_R3	20230516_EXPL1_LiSc_SA_S610_RT_25_s2	20230516_EXPL1_LiSc_SA_S610_RT_26_s9	20230516_EXPL1_LiSc_SA_S610_RT_29_s24	20230516_EXPL1_LiSc_SA_S610_RT_33_s44	20230516_EXPL1_LiSc_SA_S610_RT_35_s51	20230516_EXPL1_LiSc_SA_S610_RT_36_s56	20230516_EXPL1_LiSc_SA_S610_RT_38_s68	20230516_EXPL1_LiSc_SA_S610_RT_39_s72	20230516_EXPL1_LiSc_SA_S610_RT_41_s81	20230516_EXPL1_LiSc_SA_S610_RT_42_s89	20230516_EXPL1_LiSc_SA_S610_RT_43_s92	20230516_EXPL1_LiSc_SA_S610_RT_44_s96	20230516_EXPL1_LiSc_SA_S610_RT_46_QC2_LabD	20230516_EXPL1_LiSc_SA_S610_RT_47_QC3_LabD	20230516_EXPL1_LiSc_SA_S610_RT_48_QC4_LabD	CVT09_QC2_LabE_X024	CVT09_QC3_LabE_X025	CVT09_s3_X002	CVT09_s10_X003	CVT09_s13_X004	CVT09_s16_X005	CVT09_s28_X007	CVT09_s31_X008	CVT09_s36_X009	CVT09_s50_X011	CVT09_s59_X013	CVT09_s61_X014	CVT09_s73_X016	CVT09_s77_X017	CVT09_s84_X018
P0A8M0	24.48847276181092	24.710199210140814	24.69252369154592	24.44727589642202	24.29126506881252	24.54473318260822	24.61426869337612	24.59404893483222	24.75707874481572	24.23900269491782	24.738559809081615	24.66215597608232	24.63266103041452	24.65023819455642	24.66331809808032	24.72226086501712	24.52844965262006	24.49315157235476	24.56133660041026	24.45112577293636	24.607194813062463	24.47765505227426	24.42595472535926	24.633923089920863	24.67334090891666	24.378621972367466	24.704771690541364	24.123452467599563	24.742169782157863	24.43235892112941	24.49704735480541	24.60947273978021	24.22368021986971	24.62662380060101	24.45214304478911	24.22145990219541	24.70881679389271	24.391885965542308	24.468950346227608	24.44655188330881	24.63015821067431	24.65733157116161	24.75874428482451	24.611211466927852	24.43819236418716	24.424981336911856	24.35039802595525	24.644053425960056	24.66335121981496	24.66006609977276	24.62704575996965	24.626371742821757	24.641085357814955	24.64216034235216	24.65222539227745	24.45806471168056	24.64021373507085	24.587832949857056	24.554948953708653	24.47916152782385	24.563081816128356	24.24849889357065	24.52193118977785	24.472914325111653	24.358169233459453	24.35380708674005	24.63499525703545	24.403290111457352	24.64616127084135	24.58541638686675	24.70608455964405	24.71170712849005	24.66586621928675
P0A8M3	23.488460339064616	23.311295198651816	23.379735794187013	23.155247940503013	23.23571361005641	23.272214861918016	23.21768797207912	23.181304304587314	23.277149197393012	22.78142833415652	23.338786201900717	23.236453860666717	23.38599458227472	23.371459042982718	23.06727088043961	23.310391277404914	23.211199164842576	23.321882451069875	23.255614613380576	23.277724744836075	23.436059107352875	23.320029309733076	23.28547433537017	23.346686627746674	23.36949081867377	23.08455873066337	23.35463071320517	22.947714639782173	23.415069018050573	23.26694580839297	23.28885975520677	23.406989364390668	22.984755031966667	23.58954512640197	23.224291427775768	22.923856300096467	23.72350962673157	23.17912923438277	23.33471397554757	23.34979593654967	23.066881313752567	23.25149130935407	23.39788823721477	23.40785529367461	23.30099577516501	23.24115656696121	23.147002478437813	23.22573976247711	23.20439075002901	23.16168187140271	23.179197976402516	23.24099564797401	23.28464808894271	23.27140215276891	23.30351755872441	23.33525774118171	23.31019016586781	23.22579668491181	23.346074687459232	23.294027218752834	23.479769263924435	23.012649728141334	23.42543097627433	23.33231872874693	23.11031837982853	23.13938144402833	23.58857892482333	23.23640926358073	23.219789901996133	23.12976913181964	23.34853278828353	23.277094462692133	23.21927243075753
P0A8M6	24.048530179148237	24.783445584867533	24.16961058559833	23.56488948898293	23.72000631665273	23.721707359647237	24.828402519410133	24.57163286526903	24.488275831046632	24.47951640604913	24.25201606625353	24.52621496852523	24.478230174921134	24.520419106917533	24.65116249975033	24.32470298891793	23.864565252235643	24.05551791656584	24.187905731881344	23.814120959873044	24.102839691831846	23.810491771406944	23.75150376925044	24.121090538830245	24.194611645785045	24.79764403819714	24.35881441212954	24.35850791152324	24.31017248069024	23.755639372549112	24.233390688981608	23.984290883824208	24.28281416056911	24.142881660382407	24.142875804409613	24.05740207709821	24.096847397494507	24.15540864856481	23.96480228951551	23.81203377115851	24.39493741608991	24.090202868191213	24.19240083520161	23.969423115151343	23.85311746019354	23.84570697720124	23.950988749981143	24.37392437862984	24.461238202117443	24.260069091559043	24.505276199534443	24.54309713892784	24.51485899585074	24.649304120393243	24.461385545608746	23.867994966955443	24.542018389928742	24.479521976021942	24.12860970476037	24.09765296029857	24.03956500299117	24.142444690170773	24.12592933534637	24.104514349562077	24.09991854133437	24.132032177973077	24.084796498687574	24.06371293306317	24.12838961633677	24.402515446898573	24.213353388893573	24.164915389508973	24.228415472107677
P0A8N0	20.81237960895355	20.65767914082285	20.640700059623647	20.91671817958715	20.91557818720455	20.994635479409148	20.569421993343248	20.689285143287247	20.68008788891855	20.515678486296647	20.668869268087647	20.782012158050048	20.631593219763648	20.45007520835845	20.621030452626748	20.67659604832445	21.15910809372465	21.077263012832752	20.804608816881952	21.10432148352896	20.92307116018665	21.026098715144258	20.99556477329516	20.97861096630025	21.112703943135656	20.68027939612515	20.59052658020365	20.555374819690755	20.409685971874357	21.519623675208116	21.09936157649701	21.00653889150661	20.95377099015911	20.97980280614411	21.03923946586581	21.09741572687411	20.729556347689712	21.115017945156712	20.91340077471931	20.95010072562411	21.12225071831591	20.08549529480711	20.20675483388581	20.926720081203733	20.869211409793632	20.871204313629438	20.84446200434933	20.631587700771437	20.68834928301773	20.61813265201233	20.733909204928533	20.62759510095763	20.57579144241853	20.839134487249837	20.696379542443733	20.883699150009832	20.53792418542773	20.676640650965933	20.975483147546758	21.05843926634025	21.014883929425554	21.113959529501454	20.93701184742276	21.032593808137456	21.15242939503285	21.12484971689005	20.94834034894465	21.071924809120556	20.43145696380956	20.55011108208036	20.498722193508755	20.511425592331253	20.598297455839354
P0A8N3	23.60568353302215	23.685895805758356	23.77961001130275	23.38468428188515	23.458582668342853	23.31055957603315	23.675541928321053	23.67567043468405	23.81247287553365	23.20142560951025	23.86125251568535	23.58341989315705	23.78606930373315	23.840073632793253	23.57725215274575	23.732737524519653	23.28314678833226	23.59815666963916	23.58732642175376	23.30614004173665	23.58976427804436	23.385275750825656	23.39201006364256	23.48879459669076	23.400756688291857	23.62382310412506	23.79186420582545	23.486459908185157	23.752666748278955	23.473968930853157	23.44220309373696	23.51074159048225	23.39012153318125	23.567762172904157	23.444634073705053	23.26934930981076	23.468742293631852	23.362177906193352	23.55081566213845	23.55184644852645	23.431696998511555	23.65447967296105	23.760116749723856	23.509835736531603	23.3471583364858	23.4355714793285	23.299283573495003	23.680836121065603	23.650963522925103	23.7185291281698	23.726061004630505	23.7329651919127	23.641416937932203	23.713991055344906	23.7242735202385	23.503569008042803	23.7190760674601	23.6365663555603	23.522896781199837	23.391817061845632	23.67985127580593	23.12525170417113	23.58186823563323	23.46857133111553	23.231599976872836	23.213028670189534	23.680488612753933	23.291065491577232	23.755553604854637	23.684603084946733	23.730465717102632	23.74002255617613	23.712407040019237
P0A8N3;P0A8N5	23.44334450110455	23.04582944369675	23.26781202618325	23.10724758479325	23.37359853609925	22.77845015493095	22.97827754233665	23.22214288110105	23.22051921696545	22.49137935805605	23.28806838903975	22.86058294031255	23.57508678724995	23.53057627697985	22.92181102939135	23.30896774916635	23.375218719698257	23.17708518753836	23.033033168820054	23.15613411812556	23.21905463321876	22.985814132707656	22.98667596712256	22.98935254709576	23.149054169284454	22.76984894074076	23.39726824557736	22.63784792427536	23.48933611042996	23.074609653490025	23.14455727130742	23.192656456400226	23.02644361891492	23.26059914740392	22.99879437636882	22.85953133979932	23.20353333933102	22.94610823803042	23.14107860131842	23.089181915545826	23.09247818154402	23.15819401601242	23.14760404736232	23.173812311310503	23.06341888118751	23.07975271406071	22.96920639906771	23.237796753513507	23.150845687473712	23.212817463137316	23.151039952278907	23.174848172091608	23.16093782421661	23.155569551829807	23.206005415934516	23.15617533917881	23.21542663561111	23.02575001335961	23.10036360822676	22.999972186460763	23.38574760442436	22.417203752807666	23.28160271649616	23.068283655922663	22.686483788598466	22.661466908115163	23.30516595236516	22.79477853738906	23.30510942717336	23.310454097051363	23.420455402740465	23.45129865411356	23.42727521409896
P0A8N5	21.72603133338649	21.34081046595339	21.42044459755479	21.25075211783989	21.48766496656149	21.47218224031259	21.368334848033992	21.33680660562929	21.427602346412392	20.90169414150549	21.37614467149449	21.26327635923779	21.51671518453169	21.54899708765929	21.26589432774499	21.418912164051992	21.30985495590497	21.65369934127637	21.62771227025717	21.20342220279317	21.64244700134637	21.28292052594587	21.19642609259117	21.78435108937297	21.58974058953567	21.53085664738077	21.354092655660768	21.27290917839517	21.40097260304237	21.693562678615667	21.54607974774147	21.45995122978297	21.474003136956767	21.98772072100827	21.522844577182767	21.266366946822668	21.663513424695168	21.32980287143757	21.498366883426367	21.58271137880157	20.795401508413768	21.277862892878368	21.400183085235167	21.728669479781814	21.27855418041932	21.450001116299216	21.29455745039412	21.29839367052772	21.306569932003416	21.330941038029216	21.33319410224832	21.42014364794902	21.36472031250952	21.416223244650016	21.40248043630982	21.58187612855672	21.38878895848242	21.33474005318452	21.607158961525457	21.597282041261856	21.823016026396257	20.88589039136796	21.666520466973655	21.574006681895856	21.14625590872036	21.25074747901476	21.79322295035136	21.44455276567776	21.383493999317857	21.31576593964516	21.343784230280654	21.46742946088336	21.39165348625116
P0A8N7	18.164124035623463	18.72313565453196	18.959922170392662	18.460725524839862	18.209771870042164	18.756017052950163	18.954913622773866	18.710746941743164	18.949932579107465	18.823041263151964	18.987710101242666	18.804938651094563	18.850751660252463	19.094359412681666	18.690240960800462	19.058619081363464	17.910763609012402	18.5597327829317	18.476467164822	18.215427289866906	18.3767924156957	18.2085287430958	18.469702215439305	18.445124568251902	18.4052795239262	18.771159650941502	19.0041972207271	18.6094511886651	18.9929534022199	18.15053923260134	18.29239247504824	18.51235674058594	17.834062128722042	18.59966563497804	18.412750145048943	17.87473689881984	18.70553096379024	18.07266835492994	18.26625338316814	18.38229338997144	19.12915143531524	18.99695761711424	18.92376565607374	18.440116285186942	18.372176624964748	18.277139950899446	18.258586122473748	18.88176997874545	18.935901304709542	18.930515862814246	18.828963840422645	18.841983666059747	18.809500542988246	18.963920655216647	18.932836092048547	18.370677594210047	18.962399294258347	18.876535405581546	18.407192349042752	18.14052803093445	18.25288690362155	17.94308814548405	18.57759548222845	18.24195530597835	18.16290023124785	18.17701937376255	18.38690877247385	18.33272968435475	19.014118675290156	19.13244928935905	19.01081231459575	18.94335891534845	18.94550794445745
P0A8P3	24.24119375817257	24.100182868615374	23.907821327917173	24.20295769270957	24.143549933112475	23.88347846304597	23.911185937009677	24.084186428289573	23.955140738989176	23.925837799460076	24.100103240685478	24.113823286307174	24.067384325873675	23.852529871942373	23.891944409381576	23.958137517714075	23.97301197672643	24.34311220558463	24.32900398999343	24.33848642028993	24.11750587164513	24.14269284518483	24.15481999819653	23.961397959140232	24.20631406633403	23.97318402154283	24.16957425670403	23.79966249239243	23.88294693863873	24.521140265961485	24.228344832526684	24.09020445523289	24.312139598913383	24.154718165358585	24.274364205830484	24.206962096723984	23.836314457593584	24.434348363450084	24.180407548313983	24.057006583105384	24.049068361489084	23.664944006135784	23.742589079994385	24.084372593475283	24.061132009197383	24.114212128041785	24.250363652866582	23.98061899858389	24.012983536502983	23.895059216471683	24.03175700286429	24.107944389634685	24.044534569742485	24.090493066261384	23.924804554363583	24.021133208465283	23.944547399290784	23.99687294373008	24.13164399631392	24.136408757876524	24.118368745082524	24.333594412965123	24.124694698658224	24.237719499735224	24.194099370539224	24.240118694532026	23.941610589909423	24.181033610406026	24.051013827254422	24.038522015745123	23.93706269338872	23.975638244526323	23.889651193430723
P0A8P6	19.402078764649104	19.648108739133907	19.50076011842041	19.306924963879705	19.574381354286302	19.562743317464907	19.778323801139607	19.620113488074605	19.678471042484407	20.188467464775005	19.326232122091103	19.57697670668161	19.64227171856161	19.782869213185005	19.80978201416561	19.436618323518605	19.061326392955166	19.64079525605477	19.710527679306367	19.494344226496267	19.38118467212377	19.523416665030968	19.570820255999365	19.508694130334067	19.443921806461567	19.354583830114567	19.705157233983662	19.284739328458368	19.622132527931967	19.349409303870317	19.308680066553716	19.45793726884781	18.999325255563512	19.368925943117517	19.450500189095813	19.458338766383317	19.390319449869512	19.54399716608281	19.254599469957213	19.343429067217716	19.963766836165917	19.789407976773717	19.723539186559915	19.249811811694716	19.344821414373317	19.384365692989917	19.328317466815413	19.702822349607118	19.73824294573181	19.594286319991912	19.67772540228721	19.84255548952091	19.67698985977921	19.838011522241317	19.862644406633112	19.265327994744315	19.65020825598901	19.69703755434861	19.4605871779238	19.3769604655935	19.15209829488	19.2948501214813	19.5977265150418	19.3794555807327	19.3878515914259	19.4012431897294	19.377091895081	19.272110471822	19.685223308787094	19.647377143316497	19.6978041969782	19.9102138929821	19.743536766046898
P0A8Q0	19.568789365848687	19.25728062969189	19.40757674208389	18.872487188585687	19.42246956986319	18.89183201567439	19.19579309701349	19.33478217724849	19.29329881549529	18.82837753849479	19.00197992373119	18.922577390759287	19.49185334742709	19.59572474333469	18.87354756893709	19.36435224770149	18.65425664182289	19.46080245344539	19.589206935318288	18.98554085756899	19.80962642571559	18.68656129749499	19.02380907496109	19.41210557891029	19.64810500678169	19.58047226127169	18.64067256472409	19.16247934617419	19.582401698927487	19.39559157519069	19.486768033854887	19.305944359593987	18.863109312535983	20.352045578202382	19.393838314080288	19.01460156540529	18.724140507579182	18.953785040064687	19.324268778286488	19.187695758634188	18.372309616459788	19.23316355901109	19.999678620903985	19.68761720246125	19.33104744152705	19.30646396345756	19.205324000139555	19.031228374936155	19.210362263781157	19.04718405400505	19.031985120093456	19.011191659603558	18.92875133592465	19.289517904543757	19.409260406661957	19.12577642973245	19.48247369371425	19.133461455882056	19.38928392186448	19.26370660915298	19.54410886716478	18.92806660376298	19.59518234995578	19.46461981898308	19.03553136559088	19.01508245692078	19.75605718060728	19.15216466764768	18.82535548502168	19.06680124874818	19.24578676477088	19.14640666917058	19.26986366586758
P0A8Q6	18.935645157518397	19.172020861295	19.0942269656932	18.5107205039204	18.7283395742522	18.95132398122229	19.173309794582195	19.388472709734494	19.134661320660094	19.377844743147094	19.3023607382344	19.316822126831795	19.221861853417096	19.1701406374298	19.5457639549551	19.2242724696249	18.462667758720297	19.1417634439764	19.1124787075658	18.7307392301708	18.4698527971313	18.706064755104297	18.8919941783147	18.5121342689161	19.140295982663694	19.668539595971	19.5143002875298	19.1745211567493	19.2795450595854	19.27271872600562	19.09676239779742	18.68999602074732	18.804779803370412	19.078630708304612	18.75485709727192	18.58320595723392	18.68268230631732	19.15411290162572	19.05355997181372	18.82966476566892	18.97332223932992	19.02154488073362	19.33432832176932	19.087731755711346	18.709695738931448	18.78127502308745	18.644128898550047	19.46730359596225	19.43622289956715	19.273909575760847	19.23945554906515	19.08928212936025	19.145306874431046	19.38944809602645	19.275820998405543	18.738516892714948	19.21495049413385	19.174810847034347	19.11868730262444	19.22326473363474	19.41411543963094		19.15550787946844	18.97628365622404	18.96824212298944	18.11230940344784	19.16937002527994	18.92511328153974	19.16387018231024	18.76360389733604	18.96333822289394	18.97871578659304	19.10085026280724
P0A8R0	23.93503918138208	23.53081556467757	23.47475329500457	23.59661648475558	23.89625174518888	23.69916752773128	23.30167315827898	23.57588045407488	23.25886417873448	23.50532279207588	23.520359409991777	23.47809055230208	23.553527021027875	23.394270726911778	23.27463345259768	23.62965288613108	24.274428294078213	23.838331916005018	23.48288817839192	24.264062703475915	24.341051784358115	24.047624358105715	24.101375578398816	22.90873534910701	24.091685461845813	22.647661635528717	23.755993897674514	22.53139538721881	24.070412739228715	24.234664373714857	23.989185035718958	23.829738571791857	23.821345866072456	23.901805690877254	23.97940618420876	23.75661431416566	23.554887150749856	24.03052760915705	23.79456902983926	23.659588049788056	23.64218663731776	23.07804472733225	23.33672002758496	23.71933999223672	23.769005281216614	23.67820155992202	23.56350886953602	23.39671698143802	23.49601917637272	23.32334166524442	23.60112131849212	23.50435593068062	23.50481050856262	23.60299882239712	23.53273629581052	23.75879195888162	23.58645965146812	23.55886629022982	23.884196695418733	23.886693569301237	23.99785163355253	23.88800182796303	23.74662746210993	23.87851516032413	23.87059417174053	23.85322257161253	23.653551744381637	23.78921633924333	23.468585657624438	23.480524496189037	23.410084663378832	23.448743779883436	23.381517623973032
P0A8R7	19.40479291013746	19.73223833320836	19.76405763019056	19.76043324153436	19.73545726708196	19.43192857253816	19.56768310997336	19.69613251044946	19.69459203755276	19.67893666010256	19.62307843436476	19.73253262362706	19.64319992386456	19.61519133417776	19.645110898591057	19.573428801256057	19.144538428759866	19.626948538724267	19.74036535457507	19.75109833665347	19.753681393968066	19.550759478042263	19.83977072351257	19.670982311208068	19.67996218814847	19.819178692943566	19.59455673489817	19.842406712114567	19.49122088749627	19.61962958211712	19.66024765318852	19.65363402530252	19.65091345401202	19.73982184177882	19.62505157631602	19.565811019369026	19.77175612926972	19.82440756614252	19.78848643481122	19.53163985850522	19.60529070575552	19.50147883707682	19.65288426003212	19.79685617568061	19.722509819672204	19.596536965343503	19.748298925937505	19.623776251468705	19.591999160425804	19.594370933105203	19.576685847693305	19.735889703242304	19.636027442059007	19.562655584113305	19.637815857646704	19.731933675717904	19.576788173344607	19.552909787010304	19.71062282892095	19.61866518633075	19.80891523179255	19.51503488914765	19.73694403284505	19.57930764545065	19.70609645003445	19.65493335479265	19.69101427056555	19.66399471097825	19.60344060806605	19.62318017513195	19.63768364200105	19.63386069381005	19.62109920999885
P0A8R9	19.644952894745025	19.506159509904425	19.674578483205124	19.36423999681113	19.420544146228725	19.156758718249623	19.532079587657822	19.621109079321823	19.82299129229773	18.915509335671025	19.697123502182624	19.304843390109525	19.689886592703925	19.737005067179524	19.317151929012223	19.478659719786723	19.096656713430505	19.65587156315671	19.27676075869701	19.13258191344481	19.349070260292905	19.385781012440507	19.467929896373708	19.238546480025008	19.206958701581208	19.406731128036505	19.815259616902107	19.201766187138205	19.744479552281103	19.264056867328417	19.28584339489081	19.34384917323032	19.39411414512732	19.37298665123352	19.24363730632752	19.27747538054772	19.27266409727532	19.123061695521915	19.315503058770016	19.426666089705115	19.522026978716216	19.622269852285815	19.572651492625816	19.335167376788124	19.345527757588727	19.324798341072725	19.245995713874827	19.585668343410127	19.556461534958025	19.620074731818825	19.576245782314025	19.577562964805225	19.509660017375325	19.491620267495325	19.546536203557025	19.381816040921727	19.442073701814728	19.541436905147425	19.42960293879613	19.219751792844622	19.470432821718127	18.525765776102126	19.392705377405125	19.470854941655823	19.201959923225928	19.114226899356822	19.71275338068773	19.06917070457113	19.75745918613263	19.528125870389527	19.59891029967123	19.64473915000993	19.70329468314363
P0A8S1	21.68412715947565	21.866238943206557	21.61306487486925	21.62660359064456	21.61492488935016	21.84762031667496	21.831142767302453	21.697103149567752	21.81065479892225	21.84686748254785	21.65111929304125	21.82270880346365	21.60539468580535	21.71608372508485	21.87087515466755	21.633935876560955	21.70377460357193	21.80061440559613	21.88658873464193	21.525606659913727	21.83731598016193	21.830191349172622	21.69663261152563	21.964354364668328	21.736423240396228	21.862466516328823	21.776016049069227	21.692844570247527	21.614513222824627	21.84854707428021	21.87886903532671	21.885203884943515	21.511886941854712	21.94261202838831	21.85078373435571	21.49290863373561	22.056775075780717	21.705689045314912	21.763008464899613	21.767342692459717	21.61945148680291	21.737702760486517	21.71886222054581	21.99505037043155	21.76331604843315	21.76834126911205	21.75630055476595	21.66640793807875	21.66142203156975	21.68427082838975	21.68297638695775	21.69952477802245	21.72945244674595	21.73900061976055	21.73319154553245	21.77092584762495	21.72123188863645	21.71814648882245	21.81303135853376	21.77722254249556	21.92060524864536	21.61242630622996	21.802014796933857	21.87461806963366	21.831873467952057	21.74648467435926	21.89038275948666	21.81460630360556	21.70527008985516	21.675995597953055	21.75712393720566	21.637859025045856	21.569035369540657
P0A8T1	21.200683079608325	21.16404055907712	21.13276015796733	21.055106187524025	20.967923011296428	20.51846264898373	20.940671427394427	21.141016151402923	20.997506601373125	20.709827581758823	21.24026116501763	21.11326828986582	21.403156766041228	21.231418029136822	20.970416086607223	21.249997178048424	20.673119337605318	21.09924316704461	21.24955514560601	21.09496480724031	21.05780188310581	20.737330545347117	20.92706255052471	20.970610520789613	21.109862808450515	21.16657700827031	21.18924819582091	20.974356843391213	21.10724689084531	21.084255190914615	21.03163172943332	21.003267429027616	20.67871148545952	21.24232424375312	21.014457718502214	20.86353441175472	20.99096143042652	20.96218444301781	21.023591289903216	20.90639729731432	21.40275736610032	21.008806304892016	21.06121542935132	20.885647237427747	20.923216118652448	20.831546208544847	20.68023195586385	21.16635386558225	21.225944528676347	21.168256944576846	21.234627306067942	21.125569009132448	21.171023613235143	21.17740335833305	21.096787565724046	20.907951465303046	21.170074210560543	21.101623553168046	21.1770919626573	21.1883618039794	20.970323537138	21.3840817122617	21.0097073978359	21.0591485331156	21.286833420272497	21.3110127372479	20.8534776647998	21.1266973366078	20.4284584856429	21.256182637608	20.9693121720894	20.759062018025094	20.6646023308241
P0A8T7	24.87136775696099	25.14109305206159	25.16763200531439	24.95266196608469	24.74071051358789	24.916397239213588	25.14313891308249	25.11724816859579	25.13842774745899	25.03234346814839	25.151417473273288	25.12171247745219	25.13096823797699	25.12486447926489	25.10650179560789	25.10226504458909	24.82350274299344	24.908915611609643	24.841718440221044	24.96329963708174	24.92009306833804	24.940877964835444	24.955393550355545	25.024589828734342	24.943329600704743	24.891841973291143	25.23053297360054	24.91541932029164	25.300070942465545	24.72715485674832	24.85436572432242	24.91929170248722	24.95339071144613	24.95670274180962	24.80588344577282	24.895258175444823	25.220921489653826	24.812705317884124	24.897247024671927	24.953422178102024	24.900727046502624	25.243605698555022	25.23814478643932	24.9073573803159	24.9529878413464	24.9640754631612	24.953490538911097	25.1243535634014	25.0784487369857	25.1345422474392	25.0196874687052	25.0649357240917	25.0316683287701	25.043153503855898	25.0923205238213	24.9866353726946	25.1354359423397	25.1663881989168	24.928416949115245	24.884652256543543	24.936745341613943	24.805816835584743	24.971731127224245	24.901285333381445	24.854630391244942	24.848037080582245	25.034683114714944	24.91287361367165	25.119449285438744	25.137260427062145	25.188674953394145	25.084905881075446	25.072927813109747
P0A8U0	19.069541483637646	18.863539471118848	18.968712367681047	18.622403556365143	18.90337095096085	18.290620427184543	18.376389637818143	18.706802359453945	18.755588214211848	18.224247491509047	18.947142836646545	18.696947717441645	19.052236587859248	18.864939565951648	18.43765532537485	18.85617820188415	18.37498172955248	19.002097307041375	18.90807191376558	18.56726346925228	18.64131776583468	18.73211788826748	19.06466516771578	18.67320002624698	18.58049912042398	18.83772271713208	18.68265026136318	18.490807377763375	18.48152730284908	18.79649695273208	18.56299630565568	18.84882608516117	18.13672870589528	18.80928181706617	18.67323460609088	18.646690544100075	18.67789412425748	18.65517071155028	18.693045387468075	18.656166782613376	19.05658573727808	18.68640232715548	18.737580677631577	18.721914742129776	18.622033163460078	18.662475971601573	18.48408084303277	18.77994089969417	18.843823804966974	18.72561908981737	18.782775452586677	18.75877358752328	18.889862306580877	18.852130950237875	18.76117602151537	18.562172693221274	18.644106216970474	18.727381371890875	18.635909070394423	18.678514744655224	18.57531053478842	18.89826635880012	18.599823622749824	18.710279281671625	18.76559448944112	18.78642401505322	18.168845128518026	18.780957203578225	18.72194912969212	18.75125452227592	18.679777251942525	18.787406886013123	18.914837604951423
P0A8U2	19.487085697867386	18.336810303939483	18.98442429623818	18.791704143269783	19.721779822560183	17.312573186019584	18.54780933953718	19.563705633161483	19.205227454367584	17.563261282641083	19.570216313449983	18.415890396299083	19.779952303225382	19.545177222052484	18.640348937200283	19.699956545553484	18.665746498678843	18.611315775206144	18.624311476019244	18.697778511038543	18.752934936362543	18.236505825468043	18.53977820923164	18.718797669185143	18.523099758212545	19.02120949209054	19.256091986041746	19.85620662133024	19.068140547510342	18.999722489337355	18.720381020708757	18.83866005660485	18.863335692367357	19.028637121809155	18.65969080491985	19.025990186685856	18.747908672231357	18.78324239303916	18.81977684088165	18.703749515686155	18.01815997313756	19.076997055685656	18.700806740487558	18.92078150989736	18.67358863339185	18.905005595776256	18.75831029014225	19.019803701900354	18.92875882924156	19.01761042484776	18.903255914879256	19.007088396902155	18.965004655453157	19.005681585148757	19.06081731520036	18.85709988233005	18.92061677637076	18.894108527043056	18.55739080520416	18.70326797043296	18.763162307097563	18.37077362253776	18.854299026194862	18.61788111720876	18.29249006726736	18.507778578158963	18.90364541132296	18.502772472168463	19.295224005605466	19.04540838667686	19.10956024716756	19.320532214407866	19.47126317098836
P0A8U6	23.319140662751053	23.023020430781653	22.69453333604515	22.766702790235552	22.843927347105453	23.03219609552845	23.27059511208705	23.15674729088565	22.933494879032757	23.110603680017952	22.68161339615485	22.844935823473957	22.841601834845356	22.999564309264752	23.124375423052854	22.80957432755575	22.737987613731036	23.37668115277253	23.231949034689134	23.167433820125733	23.258270801336437	22.961877177943634	23.304425802117034	23.158224628029437	23.59434764563933	23.03372283139233	22.650955964027933	22.93673030445653	22.78785186253733	23.730803578306237	23.174464341686534	23.18285632378733	23.057994445167036	23.576368799103232	23.373437099603237	23.12947974895753	23.01061764904753	23.25757389983153	23.18420788654493	23.129660790674837	22.86347679258513	22.521422623452636	22.474596696207733	23.21728319117744	22.963978550841137	23.030870066946537	23.060677096466534	22.793497346166536	22.90519002492284	22.85354612127404	23.01144266116744	23.01402004845664	22.94703025750484	23.084571031907736	23.014184590558138	23.080027887261338	22.957954100433938	22.910216638971736	23.283079199505146	23.249254016568344	23.417429669521745	23.163979617213645	23.125498984766143	23.233848057988144	23.142842053548545	23.161053221627544	23.159067823665342	23.185316990166044	22.865979028183144	22.874784333029844	22.843221584279345	22.742762913160742	22.826980306492946
