rowname	CVT09_QC3_LabE_X025	CVT09_s3_X002	CVT09_s10_X003	CVT09_s13_X004	CVT09_s16_X005	CVT09_s25_X006	CVT09_s28_X007	CVT09_s31_X008	CVT09_s36_X009	CVT09_s41_X010	CVT09_s59_X013	CVT09_s61_X014	CVT09_s73_X016	CVT09_s84_X018	CVT09_s93_X020
P04846	22.849477511476845	22.736726115664585	22.913112400942197	22.798594052535236	22.898222941298116	22.746551559664315	22.894318202602943	22.81961333544015	22.831965867666554	22.888209469029	23.061308946829453	23.024164178171507	23.03524572265416	22.99513860192235	23.051792825458502
P04949	23.43586702684301	22.24015806660336	23.906455531069223	24.593523448860086	25.087968621744228	24.233736010705808	24.726587534485468	24.644328429661655	22.14010535560389	21.8270625145612	19.332906194169333	18.73925603435352	19.135398653830926	17.99305225420946	18.507866424385124
P04951	21.065265299349715	21.177137040099236	20.750859364651667	21.093269548185745	21.12748770249651	21.02899126718118	20.909763502104042	20.89355065323318	21.15143514767479	21.106394154371586	21.25772529419702	21.24850442157657	21.311411228004765	21.288479191181214	21.281457506575446
P04968	22.609732962254967	23.09404675711513	22.130070866627	22.790685237838005	22.876562956560353	22.354133870516534	22.31899803891448	22.388347578213953	23.052329318757845	23.390351388789664	21.734738009477443	21.784137772642353	21.815596721199416	21.89634648590934	21.898456495843895
P04982	20.809587624799754	20.64898848380512	20.862445927087037	20.616601694818122	20.93847684345173	20.948487399098482	20.69526635132093	20.65677088517483	20.39989120911479	20.7524981232569	18.38514516867967	18.21295709890456	18.029734645911603	18.33771191555288	18.127542634414915
P04983	19.936602581477814	20.04831154102373	19.745954005378906	20.179639100067348	20.029791496055022	20.09941182769709	19.843075643915686	19.844276662264743	20.072813303170356	20.015997994661394	18.625910697936636	18.56740005196043	18.563748996880147	18.260827793861804	18.687274071091537
P04993	18.52788555113082	18.819550428317196	19.09966472190078	19.209787572158163	19.05020726061891	19.39254887781078	19.11362840119587	19.117664512630967	19.18800234694325	19.157878094767405	19.154709866552633	18.973987177120758	19.316708454831268	19.196798951723437	19.031617277012383
P04994	19.78406195680748	19.93570072689894	19.639672203093177	19.81209327759725	19.764827484239557	19.770596148840486	19.747233166858273	19.752380496469588	19.93752555967144	19.930019946313504	19.932740444114213	19.99119332836662	20.04875121933361	20.068950738917543	19.903076394513725
P04995	20.731725081684438	20.728312818491023	20.627119101776714	20.652250808837888	20.71041875703167	20.675450028045116	20.623190579530778	20.592518140237562	20.68764998303211	20.849107311765998	20.437130626730948	20.46070300843343	20.451353317503163	20.419288941803813	20.422964102176216
P05020	24.70972709490077	24.738972509284725	24.857467052079258	24.758990684876743	24.75196491414753	24.80546902828087	24.79133597442862	24.730835099771042	24.808324189718515	24.751740665272887	24.48533222656123	24.522252860965637	24.548239103677634	24.406329393476145	24.472808230731896
P05041	19.46253786127057	19.48245269131514	19.311716190024217	19.42130965756431	19.547062640960142	19.455709122515643	19.551315455605906	19.495214457578616	19.57380759743493	19.625212825241885	19.95389413224074	19.84402952135325	19.858873645441026	19.66678701218205	19.92992145391772
P05042	21.90598153467064	21.983314859268383	21.80720771555807	21.885676875485164	21.781945067347294	21.84206934829648	21.74311465830961	21.72293596854363	22.048352459800338	21.971532809383362	20.502327846766562	20.40848641482261	20.585224513140908	20.14268218521531	20.42819487246075
P05055	24.698040201840502	24.82238856135494	24.70619429758	24.853886818824325	24.736202788709683	24.775874633768485	24.72643637870804	24.727180018088703	24.915742237228358	24.80813191535878	24.78544595890659	24.869487504255915	24.94281744420302	24.782695189603125	24.815712879736893
P05194	21.25754942724145	21.298818861314995	21.175680030488298	21.268470177974617	21.227350867192996	21.199076753889283	21.275952027640145	21.22392563440713	21.242122859453957	21.459345084364394	21.133393219499645	21.12093801408472	21.219006496990012	21.157481531831433	21.256959653533766
P05458	20.0614957213528	19.827993016184234	20.224455889823446	20.0731688213024	20.13637676485415	20.14777935114895	20.19313098182267	20.242821348402934	19.872000098991585	20.107004070448003	20.02432699644921	20.165022747840435	20.10929985222928	20.11522695191028	20.04783659055297
P05459	22.384384552070905	22.42402809091221	22.304357926247807	22.49969501049785	22.43740590263579	22.478050717512392	22.428856908277083	22.358400673444024	22.445705632407954	22.45347484769539	22.466141255509566	22.40254426151651	22.381993277014995	22.433818881311268	22.487783902210786
P05523	17.92560356288132	17.872017733372562	18.08101925482159	17.95970359035114	17.95668959413738	18.25302422124395	17.712958743489693	18.295824068109802	18.30476391668357	18.239545124431803	17.98375474626483	18.372478214904035	18.211446701359833	18.402674880909696	18.024024605776546
P05637	19.951212289322015	19.58885621151886	19.995548815037218	19.90005614789917	19.76181487931412	19.974286562290192	19.9173520754927	19.96991680113643	19.73413746407475	19.750568945376088	20.012897156095438	20.06883299356912	20.030298694915565	20.07397310219867	20.017016070909417
P05704	19.073612113030045	18.162391700029158	19.67342186467264	19.962343859020926	20.18532698118842	19.81271322262019	19.847413630103574	19.850176041755386	17.896078533123603	18.45963037707507					
P05706	17.47861588385628	17.18684232463925	17.892445333105446	17.85769817000652	17.80123531838307	17.82206280940043	17.758240018625056	17.742957600498933	17.42499165454695		18.54543103212625	18.422287697774696	18.611285850925476	18.80147345606848	18.605450842293216
P05719	19.85459065604954	19.67622169187541	19.60636201683665	19.846188522949628	19.63914347576624	19.656367359278722	19.522878865687474	19.690370024088548	19.568004231966732	19.437846937083872	20.30394917389531	20.41444913803928	20.35933902497405	20.384978074538445	20.360377034762468
P05791	24.185468997991	24.296933415901727	23.980192235970186	24.20613463469492	24.40466415656276	23.974211453308968	24.084851905586827	24.14296992343378	24.30153171343322	24.723683019015198	23.31375746813788	23.424386489785437	23.473128677932568	23.43857612028942	23.462085850555944
P05793	25.548763153351626	25.581600105754028	25.578091611019076	25.665862391762445	25.462139960877973	25.770041772564735	25.61309017035473	25.654488852831815	25.624569107692558	25.47535194070882	26.91641865847971	26.70449214805501	26.776414624071972	26.724611958327603	26.75875105185231
