rowname	BBM_673_P283_01_VEB_001_R4	BBM_673_P283_01_VEB_002_R3	BBM_673_P283_01_VEB_003_R3	BBM_673_P283_01_VEB_004_R3	BBM_673_P283_01_VEB_005_R3	BBM_673_P283_01_VEB_006_R2	BBM_673_P283_01_VEB_007_R2	BBM_673_P283_01_VEB_009_R2	BBM_673_P283_01_VEB_010_R2	BBM_673_P283_01_VEB_011_R2	BBM_673_P283_01_VEB_012_R2	BBM_673_P283_01_VEB_013_R2	BBM_673_P283_01_VEB_019_R2	BBM_673_P283_01_VEB_023_R3
P00547	24.31839273805896	24.314286785376776	24.355232658799924	24.314573964823875	24.48325552166506	24.43806032501938	24.410510191459494	24.54215199108389	24.29013292869638	24.232183110576102	24.26647752098749	24.326569751853697	24.03561471484644	24.118958521569734
P00550	21.188422424289186	21.356317980945207	21.453544954395266	21.519006541154347	21.58018056997876	21.43120723584969	21.378795353569235	21.550916143521885	21.48173676683369	21.444155583012126	21.543273198640684	20.684435329444685	21.226212590516063	20.917787563067023
P00561	25.755967213063435	25.811847935657543	25.74963764426812	26.080274851754265	25.716311413461693	25.77183179462704	25.98487517589936	25.875681153221407	25.74494967892595	25.75600340575643	25.793901219687843	25.008278864768787	25.58630685086607	25.480052248194745
P00562	21.73755908660153	21.836144549580137	21.740084960965735	21.48925107752282	22.37371471020094	21.563601443813653	21.399973359168495	22.099969943911077	21.50898070497619	21.6585628909826	21.65345522468866	22.004618737694024	22.21551471682003	22.264832866300633
P00579	22.589668097517745	22.692698950733927	22.67221184583389	22.733032969112706	22.656043397596754	22.516072721040167	22.601068480574337	22.575783412588464	22.52774980510959	22.614217609734034	22.596569298049854	22.657503430569367	22.725459335688825	22.751072413587753
P00579;P13445	18.73309141246928	19.19207596759269	19.607440077804025	18.942684027557885	19.60845876176249	19.41574339558696	18.92799103127854	19.748019051555175	19.02507297180041	19.161312392610494	19.065023496420316	19.632470699791014	20.048041380518526	19.537943272351413
P00582	21.890861830760883	22.0717575010462	22.131638809719913	21.99502802687155	22.1387613471638	21.980708817932495	22.01389364604779	22.246101153615502	22.0485060955762	22.076600553655958	22.181772610086252	21.84992489453448	22.0780848049537	22.051296449366315
P00634	20.35354274445326	20.06472011501456	20.155092739188365	20.3474008461633	20.122882603764907	20.32981059984662	20.51796634851789	20.02039105684074	20.513423170357626	20.2060281268282	20.279463965183247	19.831662906118215	19.451773916483244	19.44496089018638
P00803	21.603583826520158	21.697096533762423	21.866635687193774	21.67782844007943	21.871578220351545	21.675336614043363	21.598238430998833	21.698853329822743	21.723226459599044	21.707897991644412	21.735855678863054	21.856288924652496	21.746498467474193	21.789725440701627
P00805	24.05762302806209	23.784159775149575	23.494546358240676	23.153510670221127	24.160494389585246	23.58896116284555	22.675545516392752	23.459753891193813	23.34940842900376	23.420638435759702	23.268000390662213	21.82286346160114	21.46030207779986	21.770536832267645
P00811	19.59016675747786	19.75434162398452	19.75392647452872	19.378561456487418	19.862462237874478	19.661742500367918	19.629813004190655	19.947200184256694	19.71593054717378	19.665957399001513	19.616740703788306	19.900555900265744	19.87393358218705	19.799395485837067
P00861	20.169365334787486	20.169449876897318	20.294493094237275	20.20591211431029	20.308141768874712	20.225268086114767	20.37810937978587	20.156397267046678	20.234954578223707	20.401338472315448	20.36187291554339	20.544954415139667	20.965013829572033	20.82765159152184
P00864	24.306881570605068	24.34265403267653	24.42401809349873	24.21069268556789	24.56857947462499	24.337219036067534	24.24641842087064	24.7499972232805	24.31194440619494	24.393105925163855	24.384106676781432	25.420269244023036	25.796337778929942	25.790628875527872
P00887	21.688821302463897	21.648247410945594	21.939709603593094	21.451679151743058	22.189799295531966	21.76543696179957	21.434953413457006	22.11980118658206	21.644487355485897	21.83569976835457	21.878367689012443	21.944302664049413	22.04030243943924	22.096878850077726
P00888	23.043023085482773	23.023519666056277	23.500417833694176	23.452546150755964	23.362855219051056	23.387618152758428	23.354629837048638	23.18116152273261	23.330385494774408	23.43319811063939	23.533881291775142	22.691075224293453	22.530146000521302	22.799274496765754
P00893	21.893667105685225	21.942315696757607	22.21901639880635	21.961231670801983	22.13336733725564	22.020258529127503	21.961383183976245	22.31032610952643	22.00459043051627	22.120447931410826	22.145955033976755	22.48811661484239	22.79465485833798	22.710218150810597
P00894	22.146418256593943	21.907849091215823	22.096177424013835	22.007463974572104	22.003263654642673	22.056757872390364	21.822063880775293	21.882615385538784	22.07671408208936	22.107258381696717	22.042854832738634	22.573963282763593	22.464541276466445	22.42703154894466
P00895	22.07890636188718	22.24831221362399	22.467381135905846	22.503705468807027	22.449291836195474	22.360142198100622	22.5245376512149	22.37489709353079	22.288660499658363	22.447818188924337	22.573369695580556	22.436655209339058	22.682230526382153	22.82883054822018
P00903	18.006372283109393	17.978368713961068	18.3399664646459	18.090080743761913	18.144655262875208	18.144665895193683	17.705865906406878	18.19994429362077	17.942343589189203	17.89109310699046	18.049668451629028	18.514868391793716	18.48521566047951	18.117198060575877
P00904	22.297728570779867	22.37959991611911	22.65109610307772	22.699745533193354	22.507782961131262	22.479113176247207	22.668081710059973	22.478747142730338	22.609556172198154	22.584048943562582	22.659025561344084	22.258311645318365	22.808306074747346	22.779081307219634
P00909	22.402446193463074	22.468096386529485	22.640220788699818	22.71901048664226	22.560519641509927	22.622010963105115	22.828736566145114	22.49952155977353	22.551672088876785	22.71818295774395	22.75628979770914	22.774972293113414	22.838555893913586	22.931612271809154
P00914	18.207510926590174	18.53987307798429	18.631599246086676	18.959354548083475	18.007166724783993	18.428582628001607	19.153616221515268	18.391817887354854	18.60123995855384	18.473241183698377	18.41266371827206	18.477887347282962	18.849288890463182	18.573084909428925
P00926	18.730901627897865	18.741770182844178	18.63030686761087	18.62963130456591	18.722001809088937	18.631484752632385	18.635513884703887	18.67895437760579	18.71690883914263	18.620209518531762	18.883152511426648	19.137962424861982	19.488555769944465	19.370188985396062
P00934	25.596107222077702	25.663635320955265	25.683948455104638	25.80590346402855	25.702793917484104	25.75292680540606	25.787561188780685	25.75740591700202	25.62696370162048	25.627512719009914	25.683544083991443	25.242463705951607	25.37319947242639	25.3992220436069
P00935	22.457099973351998	22.385651668252837	22.55889848835435	22.394588745120377	23.541765119509755	22.456156071495343	22.214769719527716	22.91866201153404	22.231921608064464	22.372005847531234	22.51067379171342	22.774787448065272	22.726642902422135	22.828863643151667
P00936	20.047560070926476	20.199623436647453	20.31300753223942	20.3892412910253	19.983727737664125	20.204660578466346	20.33955605441295	20.533330045211606	20.20991144785156	20.175730132155184	20.262640325351573	21.140592412898435	21.56744547525081	21.53348749900741
P00946	23.458572187830683	23.36176142704044	23.364054793570606	23.136313959790215	23.47803167352914	23.36229947752985	23.13548557902737	23.34310500976005	23.219932424640827	23.290261335398313	23.259248730450842	22.891047904759738	22.905047341096267	22.99830271119263
P00954	22.811794586371743	22.931371444393704	23.116522685458836	22.790807734972603	23.046687102113808	22.917257000941905	22.79922434538698	23.00642640945358	22.904366047294914	22.96243468778221	23.034385062299762	23.42263811727149	23.42291191217519	23.443967401475145
P00956	24.542748770059934	24.59331991942296	24.59207599596356	24.094566372393732	24.781115630998215	24.449059167067507	24.230140121459748	25.053113689970534	24.348864683854988	24.484256283537153	24.472125796204672	23.967229996486225	24.268448776637307	24.33455214317325
P00957	23.4006630777162	23.54707724588082	23.615616670179385	23.497134116038456	23.644964304434577	23.52626877280395	23.414281347463152	23.747276531121052	23.490913387335716	23.53744853441193	23.60650441389325	23.5488977053736	23.856959127959833	23.78630897939026
P00959	23.266613948609965	23.278017442827217	23.392322998598154	23.16136097596534	23.357807069542332	23.236871233055297	23.133980409955647	23.481340931541613	23.18527206791291	23.303778091127477	23.295730245195728	23.292363324397222	23.732914065413922	23.655288877522704
P00960	22.96243262537842	23.001823288327476	22.978218223625866	22.901784285017193	22.96693186099228	22.892688292391657	22.83044856764916	22.8190103936497	22.833138799169436	22.999578582639582	23.037961475849983	23.02412674784013	23.025432717202047	22.906951223822077
P00961	23.93527756365935	24.06292810952258	24.182400362738168	23.92422251848652	24.120551900030026	24.021667978544734	23.82516010082087	24.287737208464545	24.038258471698057	24.06405431858565	24.074150832868547	24.05364960037275	24.185226779960285	24.175639427679947
P00962	22.84586805426384	22.860232803131957	23.121170227118533	22.778698685938128	23.192144093958007	22.949324325467177	22.814719637005588	23.122605596656626	22.872681848707657	23.0161009510815	23.006838624000416	22.97888218908617	23.404962950537378	23.32168256489813
P00963	22.629343495351396	22.63317853352341	22.873701595232383	22.45067929736981	23.388132707078213	22.751236386751792	22.49715220455588	23.030529632710326	22.65307211591178	22.70685864850802	22.870592848363568	23.589591429103823	23.263150714050504	23.56375201365664
P00968	24.264359223740744	24.49298745791418	24.593784296018598	24.394341928933827	24.64837297315876	24.363801765143982	24.441551295752006	24.756885240971943	24.41917854941118	24.529551675219484	24.572114130613237	24.76164770644109	25.04691538060489	25.158786845842098
P02358	25.882595512161252	25.600563039298898	25.470335642920293	25.59787240309533	25.409514594651817	25.69969149319786	25.438673018758855	25.030035378766815	25.752615593034733	25.574711711869156	25.403576020736022	25.915665660240247	25.585708571283604	25.49579277325006
P02359	25.858918933243675	26.1038077808342	26.126592180510812	25.970595976111994	26.259872904639398	26.061336042490495	25.93822066441392	26.105767563079095	26.089660646719295	26.08871727200806	26.01105942577658	26.625270397883316	26.3726812690486	26.608721327758357
P02413	25.026402332738503	25.284707168584866	25.49167752942459	25.066290997795	25.620660001567874	25.34154145156424	24.991915021179068	25.61188938184911	25.123820940355074	25.340079733660296	25.236108438598293	25.98535323705555	26.009241169031863	25.992970242731598
P02916	16.986305699391757	17.244274673027036	17.809439098561906	17.93560933501031	16.31137079829289	17.31838934696692	18.392127536968584	17.500990108863846	17.442588107403076	18.126280422666568	17.70012534185195	18.379955179718408	18.53211802840548	18.93940682026483
P02918	20.254647195659526	20.45192900377304	20.45234710871208	20.445350237509913	20.459581305983676	20.404186278988718	20.504340191724957	20.73186851375972	20.355497736273527	20.430820064010422	20.555709900121084	20.316698274382983	20.572238610865178	20.560367693552255
P02919	21.254893813065166	21.36306104295861	21.36451976047671	21.242892155424165	21.448089321263062	21.18916937482202	21.189786645631624	21.703836352421654	21.144163815207268	21.33680546703725	21.339474884207085	20.882435256048947	21.199679234836633	21.09886065840726
P02924	21.034421455536016	20.825615744003166	20.691245193584606	20.64002593976868	21.100287282504897	20.83093434290911	20.7708082642238	20.615371694934996	20.828273207489968	20.725646455504766	20.66961935994499	17.468226717822628	17.54194057518841	17.03654425727732
P02925	25.366999089675026	25.290143963019002	25.311055814153008	25.46324700491566	25.23543520609488	25.471755400911288	25.611229172671788	24.794672864913984	25.5749714688764	25.533618942903402	25.469273635698322	22.67826246278864	22.92077675896467	22.906690615750502
P02929	19.89010958309564	20.151143878984097	20.12976741753404	21.04839709156204	20.105240475200766	20.33256765043413	20.548214526184136	19.577616374061012	20.424598153266178	20.45656292883627	20.403780558768524	20.827740403553857	20.827045595091523	20.303610208221176
P02930	24.189714942145315	23.903373748064336	23.915521293510373	24.088934050564333	23.97877465560636	24.05643824564487	24.13862323162248	23.64303828179264	24.089030299546458	23.933757367067575	24.020759732922453	23.854558598349975	23.785733641981114	23.843196155157276
P02931	27.548752296562853	27.56690000448525	27.8159623165684	27.04504392486108	27.705570352833387	27.41354133892127	27.060210502105747	27.79019181979036	27.430334450891817	27.484727870385495	27.39135725978775	26.227464391721494	26.428442722555918	26.424068211658515
P02942	19.248420077577826	19.530353093274265	19.134797898947987	21.059657583785135	19.441106628046665	20.615731138409917	19.881015054109888	18.935450252810835	20.22056296950287	19.290665887767535	19.855587084475943	15.837135148682828	18.843332261863846	17.681713433391003
P02942;P07017	18.956505220298375	19.512803766107623	19.613278004376394	21.148407460745883	19.319415000334505	20.57104414213472	20.247602716641573	19.799295419406636	20.635434534381396	19.685797910318804	20.145586742339876			
P02942;P07017;P07018;P50466	18.977970547839117	19.399181623034472	19.086728794809957	20.982331117559426	19.120506417068526	20.46142941661938	19.70414474553669	18.813987946384575	20.082170304203913	19.33334836939597	19.94821434047569			
P02943	21.718786591452233	21.59981979817838	22.242269975054118	21.927579373566275	21.484371408279042	21.86086432115599	22.4170634211642	21.667321451090295	22.13367170741196	21.94172595737266	22.119802364051054	21.919295324319535	22.21585818760406	22.206998298601267
P03004	20.911605323134616	21.005855486072385	21.15361141462359	20.962854626266278	21.12776092027718	21.060408263436905	20.941225966245888	21.063454775207774	20.926362719666933	21.054688258622967	21.102415884669114	20.954756101461705	21.212615450315578	21.16803612485875
P03007	17.795161534472232	17.870117085211817	17.94693320214201	17.56587780020394	18.123821499415374	17.78601903390843	17.903968115320204	17.92280436627132	17.79199986268971	17.965686228539063	17.959734809732836	18.506470648246342	18.441688708418646	18.125914511279134
P03018	20.363251867098878	20.32540059945577	20.300492809768784	20.260758552736302	20.518798813157346	20.213208732769907	20.10772035454168	20.62121311702268	20.206794777567936	20.32348073064427	20.36315612061209	19.822586520616785	20.25082757556939	20.201342256943843
P03023	19.027447677212354	19.17152394403607	19.29380616411378	19.127807149991256	19.277497715886586	19.11908252901115	19.090041942624374	19.14157503529206	19.14766034151669	19.206196370963863	19.21574426598812	19.091869430298406	19.272860911423617	19.077130258784894
P03024	19.052953652838962	18.794869436104268	19.10650447315986	18.97775732456522	19.112965832565827	18.950075809574884	18.46147265236163	19.00644085646198	18.85489363583568	18.89462878125189	18.85201514170688	19.373566814792184	19.175431781293515	19.130261218419452
P03030	16.83061532806866	18.319770542799613	16.304748738445177	17.413131038710596		17.50379911502438	18.367397337452342		16.991496958431295	18.03745913971349	17.71567203366588		17.50954833184768	16.524722256875233
P03813	20.860971281224497	20.83315687517733	21.116817675154554	20.587311197674946	21.100006493274524	20.91410268554491	20.792339759300585	21.152627506532703	20.82090562195536	20.81846445891329	20.92038600820568	20.702328752590528	20.68795326406337	20.586437905093007
P03817	22.16671554886047	21.952388723639775	21.646250346558894	22.386344211032366	21.247896961323995	21.85087351045031	22.041057573020705	20.998628729265018	21.952213002818688	21.885759422306904	21.85831529931477	21.396200519983594	20.98286127100092	20.59228372918812
P03819	17.586892268179046	17.760489068155987	17.91672444614076	18.151771219010275	17.662327553785417	17.693978638560527	17.954912640803744	17.706827864873297	18.030266687431368	17.79829024096581	17.88197640368243	17.056857279958464	17.934492226215376	17.612187409171597
P03841	21.976394997849173	21.641672481975085	22.073593572436298	22.3403382313995	21.326998056027605	21.802205072751626	22.36228735293273	21.30611316831133	22.334645533776694	21.945086656444047	21.92269528818479	22.03197848019514	21.84274503792077	21.821006134713134
P04036	22.747215371664655	22.76082940047948	22.62950217237054	22.558568866703435	23.66191881178627	22.76120891682545	22.52878388689625	23.386287598910975	22.683647029744986	22.81007675633446	22.628203114361153	24.21941652302555	24.05234845827673	24.18662608819894
P04079	23.36586069344554	23.3532950334109	23.597006052970112	23.30465975595327	23.665038995385423	23.300090447900217	23.280583181877265	23.669398980754348	23.21603739905213	23.46189403720504	23.482518025328456	23.99491073809316	24.150243053289582	24.166933502833082
P04128	24.003468245645813	24.05313552985834	23.26451884064517	25.301901862790647	24.37113062941252	24.98266703327786	24.73282602110451	24.045844957589658	25.01670076829076	24.87293926568567	25.25485799670311	23.62548500776352	24.243775816297077	23.522811134258415
P04335	22.038236048603544	22.131582459133085	22.239528371512414	21.879364831851674	22.336610007212485	22.03955827220118	21.89042842211874	22.31563261759327	22.02630221488184	22.107723899447095	22.182990356884982	21.978042294894866	22.214840452700845	22.108118500683183
P04391	22.270907289894225	22.10713514112399	22.56492355539674	21.80956025299738	23.149798931535933	22.28175956038322	21.78173182823891	22.70296544662954	22.01108506281026	22.302456203462178	22.475880454116243	22.89136054026347	22.70006448555843	22.995475316058567
P04391;P06960	23.366990983256034	23.40895283022417	23.717604615477132	23.00006821968303	24.376321442146093	23.341376339024805	22.92673549846253	23.79569719038743	23.102774863814897	23.483054975962315	23.360465317354013	24.037309081546766	23.759484522983595	24.13479640260861
P04395	17.439909134984628	17.408848065056855	17.47583111667129	17.693045450275058	17.728628172117112	17.55795195141135	17.98379188520748	17.51579371700397	17.70292518401946	17.783463375836515	17.73612504451265	17.221219451500684	17.466231329560177	17.447153487085025
P04425	22.040384324329647	22.076341381466474	22.278638309253612	21.932060353183136	22.434900948143433	22.167795826958418	22.006786186749093	22.337188033586106	22.06764797795722	22.173911128700244	22.184542885816658	22.397723890299268	22.402239371132744	22.317885400560694
P04693	23.407801833348632	23.32995242100236	23.652851856792438	23.559527791964243	23.44979461662612	23.5324781886379	23.560597391075987	23.4066960355251	23.499607476103762	23.55025657421304	23.68817781872078	23.519174358105406	23.7828895918508	23.739229017108226
P04805	23.678541863641314	23.580439260023272	23.628906940575487	23.107710126369067	23.5085905532799	23.509409165129632	23.37062174265891	23.552038895719534	23.49323608548738	23.46001185881735	23.450335777398273	23.413084980243074	23.410200121610817	23.481938150018966
P04816	23.961072442255503	23.83130411487526	23.924999937232016	23.702035709259988	23.834260198546364	24.018389530037897	23.844980318321472	23.6079258183747	24.03519279122589	23.921056366316495	23.977800216116872	24.01296027625788	23.97090032981012	24.01163761937843
P04816;P0AD96	25.123122816863198	24.60693500535849	25.198083648379264	24.70709006839673	24.613549469574036	24.989312009444266	25.056415666664506	24.63944966017353	25.189179285585965	25.108868595942504	25.019089220135847	25.14581744258917	24.96491292145036	24.672294994996776
P04825	23.3182699103773	23.3737243321712	23.527094450725826	23.453015477365472	23.42779996268626	23.376418898671904	23.509272621406147	23.59523310877288	23.454893515329843	23.46563943489991	23.527599810629596	22.965734258643792	23.399735664813367	23.321609483578744
P04846	22.67666651355791	22.866261229531098	22.87049865338454	22.65171161216269	23.07292083780706	22.822672984633023	22.66492773234699	22.759801307756163	22.669517899230286	22.711854998033832	22.81783144161572	23.007173104770498	23.153157631606867	23.417490812953798
P04949	23.175183367818637	23.7904906612261	23.48366909958318	26.259757886035196	23.190722712996777	25.534578967507038	24.40655593097751	22.73237051529436	25.335536273509327	23.51077106886276	24.09414803352989	18.181202664479727	18.90127663360007	14.192552907825892
P04951	20.94104882973088	21.02741031551807	21.195214691667356	20.98435354399497	21.121653630681042	21.112284520968807	21.070116627083696	20.882515679859335	21.10806802191239	21.239397343498727	21.11289428966726	20.815119714462988	21.357663063693792	21.33343900749382
P04968	23.060350973135474	23.08521384882757	22.784833930248197	22.472561362288854	22.923469682890385	22.743453546412177	22.400572844327975	23.058940009403678	22.594523545674512	22.767201680002316	22.680011757666215	21.352561227667792	21.658332419154767	21.844143938428907
P04982	21.086865657013114	20.714039120140264	20.641546019491628	20.93427820973269	20.597700311826927	20.850508804002992	20.84943139049144	20.35657717106386	20.813672787974888	20.668042129332093	20.644347658299836	18.088242260407092	17.97167497088921	18.25208951404229
P04983	19.900475751084226	19.973076622735313	20.152053006605378	20.277819879774395	19.985047166382802	20.118676593178254	20.22998952322296	19.977589280468095	20.03601918025275	20.179740585630693	20.17113938696316	18.1191683933786	18.136637420066616	18.325292699788807
P04993	18.969358221537796	19.006047490182997	19.188890884577606	19.149696529236465	18.962190500677032	19.025685847715827	19.205915452960486	19.24598474469997	19.131609498082625	19.004880655596132	19.22567786895742	18.9213648372586	19.16923461322891	19.076991395028735
P04994	19.720099447641502	19.761588393941935	19.949544192980074	19.760290061250792	19.974935387245846	19.802507757142873	19.693478986539603	19.922123683662868	19.717590066830695	19.765673170247062	19.757880115536057	19.80213886275367	20.14165361823439	20.0903622002082
P04995	20.596091021950926	20.694640168047155	20.80796219501395	20.39495289517559	20.902345454475977	20.716991803201445	20.464736412332613	20.88164276172229	20.627711903476214	20.67852147088201	20.760241603907986	20.25958232705098	20.59895937800778	20.457105614468773
P05020	24.429822888123965	24.6457525666246	24.839513302296936	24.533917617154444	24.791641306381294	24.727428718068992	24.50490828458907	24.876991536566784	24.633474368618593	24.674941655597095	24.62611075069595	24.849930284084785	24.67747318072297	24.865092751230534
P05041	19.37883300158373	19.304841005478295	19.487168111704438	19.3547854594327	19.61564049108139	19.58610008443139	19.384630765777526	19.613088232394293	19.310783242881296	19.507187055688192	19.54360490604248	19.754273154012743	20.10259858841436	20.058934989444534
P05042	21.72377050830661	21.84915421803274	22.199536969565273	21.30964244435659	22.0823544742948	21.773652774491815	21.368726918589566	22.22936479956356	21.760436839048662	21.84273813293438	21.80826833683872	20.56771292998641	20.56686901253009	20.56412510792903
P05055	24.618916900456494	24.723984644145204	24.867065838572966	24.807669044842314	24.899468481167506	24.715170925142353	24.744210143033328	24.88403930611615	24.666908318990064	24.760182425751854	24.80379720809669	24.649091220247282	24.948225625036763	24.948219003593188
P05194	21.406526728305774	21.278542018183202	21.243179330347168	21.18542690787677	21.324324024966373	21.203875702354654	21.17748491402801	21.460221543137045	21.292596382254114	21.219453931496265	21.209316719057668	21.14749576608204	21.13328322303019	21.129467239724338
P05458	19.940847638236168	20.03727630531746	20.135534462380658	20.07641399692899	20.05947285916861	20.04683476287668	20.15026104284635	20.351309639194408	20.161235815230455	19.991817818720893	19.98085620278202	19.92630424731154	20.193685958742414	20.135046401845035
P05459	22.30045484748842	22.39464980387201	22.45285663815751	22.34665303175849	22.492092986572114	22.396159807887287	22.447409888342943	22.55412126886179	22.31474375201747	22.427287649285955	22.42836970214351	22.386108240276155	22.471107466856495	22.49710407560544
P05523	18.196717086030926	17.997963946782765	18.308380739408296	17.692618736091006	18.20576244501918	18.258106347980277	17.891900702842616	18.22206711287487	17.895757653365898	17.91630593558517	18.144622085488663	17.971156189845072	18.306992400733325	18.116300431740054
P05637	19.461036224048975	19.590425740176606	20.02511079989265	19.680394180596117	20.116474362591674	19.8982097100946	19.571244334393146	20.119439662166837	19.772599876251704	19.66368183048411	19.7963941419559	20.30681911018996	20.317428739852662	20.118028924260738
P05704	18.885766896055912	19.295819623714877	19.065551846998034	20.966418735024714	18.955958878994135	20.321716741417212	19.616562717743026	18.402955426423443	19.956735877780375	19.205911619375648	19.714255678792963		18.47205676474768	15.908067056232449
P05706	17.122930943734485	17.60384318564381	17.6324986015192	17.769749364768824	16.44084296333167	17.901453115640617	17.717712298349237	17.74988890609168	17.495550659000415	17.772104097652857	17.921063636851954	19.31622031410069	18.583168959833596	18.73471889076408
P05719	19.4030286446975	19.58316645534793	19.713996834434717	19.631345274447987	19.835566790930578	19.640487196838748	19.572166333540494	19.550993444342446	19.554355155519204	19.652238433028096	19.79970851691433	20.266426861061277	20.496167413893467	20.571612803008648
P05791	24.307881229700502	24.484228815651544	24.25405240623558	23.673126322735794	24.389455816188505	24.264180645505323	23.73054636048845	24.75384263176938	24.09107377276339	24.109066891496695	24.084016051181866	23.282177828321572	23.481562294511768	23.78720376105732
P05793	25.36357141866732	25.426802322286065	25.49931495165808	25.582795826860586	25.78641581470035	25.605414182327817	25.693946804015578	25.619337798416	25.555983993826324	25.602018069645478	25.657764222682403	26.664748186622226	26.952894741732806	26.889140278404522
P05825	23.139913536199767	23.228085927529406	23.300975624649283	24.70907593697431	23.552656664898077	23.706549645942662	23.924911284810467	22.91270655940239	23.529734870861766	23.611853242887435	23.724550047248993	23.983586790724715	24.225140425106016	23.835709590303942
P05827	17.839086441098154	17.52863564078605	18.103956770841464	18.16221077449595	18.11640174854849	17.528568688943505	17.836794629590162	18.395900295061004	17.52900939814788	18.099381354590378	18.23378294454681	18.288394222659065	17.88809786540255	18.243380914239722
P05852	20.736905157959896	20.699041564272775	20.9013060881393	20.740266749825746	21.076772298794005	20.739775031981797	20.66343743077068	20.85874608424501	20.70120961982917	20.784604796430294	20.841528519030998	21.181991872798612	21.35970415627776	21.310963349652678
P06129	21.89687772511638	22.000466377475757	22.255733807971534	21.83191446298706	22.414066765329498	22.072390448464002	21.82229444616476	22.130456780808238	21.93462081525515	22.057590818721174	22.076033577471044	22.12206154406001	22.257109899231285	22.091335722512973
P06136	19.213822654540046	19.550191188033292	19.50944148745021	19.539964226053307	19.681268727762372	19.674066518640412	19.657564792841622	19.5768898687611	19.588652606153445	19.664631945639798	19.636058045139386	20.29711515282373	20.17500194353023	20.43726451177503
P06149	23.192600376639202	23.203810193465966	23.38581663712905	23.271678688990885	23.28326553608362	23.15105252612644	23.18062485911392	23.308883963453713	23.209732558690046	23.298884624545003	23.328850379052938	22.295209134792582	22.542606785530207	22.469939480027367
P06282	18.32789506974105	18.200800236840852	18.43833570712358	18.27254633181029	18.467814904570997	18.130885461328813	17.885524446958872	18.382532129532986	18.174957646931666	18.322519380536786	18.435672006614222	19.198760160493343	19.31400508698793	19.32800702656846
P06610	23.187395086085523	23.07549313938076	23.218153809956313	23.243775242961096	23.026165970831443	23.265087917377837	23.524251808327225	22.797525154445644	23.295588613673903	23.135349517202766	23.13409321803205	23.336973622209733	23.306353237282085	22.992989733277497
P06611	18.584854615671787	18.68795011164335	18.720634184569043	18.245723717147943	19.053681224700533	18.76959074289169	18.256243434957884	18.878864540573378	18.98987640452901	18.487660498628667	18.78006127470024	18.733562215871657	19.245794899189608	18.963823882743903
