rowname	BBM_673_P283_01_VEB_001_R4	BBM_673_P283_01_VEB_002_R3	BBM_673_P283_01_VEB_003_R3	BBM_673_P283_01_VEB_004_R3	BBM_673_P283_01_VEB_005_R3	BBM_673_P283_01_VEB_006_R2	BBM_673_P283_01_VEB_007_R2	BBM_673_P283_01_VEB_009_R2	BBM_673_P283_01_VEB_010_R2	BBM_673_P283_01_VEB_011_R2	BBM_673_P283_01_VEB_012_R2	BBM_673_P283_01_VEB_013_R2	BBM_673_P283_01_VEB_014_R2	BBM_673_P283_01_VEB_015_R2	BBM_673_P283_01_VEB_016_R2	BBM_673_P283_01_VEB_017_R2	BBM_673_P283_01_VEB_018_R2	BBM_673_P283_01_VEB_019_R2	BBM_673_P283_01_VEB_020_R2	BBM_673_P283_01_VEB_021_R2	BBM_673_P283_01_VEB_022_R3	BBM_673_P283_01_VEB_023_R3	BBM_673_P283_01_VEB_024_R3
P0A8T7	25.9021875826232	26.0293984501973	26.0943244283621	26.128423437321	26.1317354676845	25.9809161716477	26.0702909013197	26.3959542155287	25.987738043759	26.0722797505468	26.1284549039769	26.0757597723775	26.2907629036322	26.2951899802148	26.4654620301877	26.4186384244299	26.597771264474	26.3647951176141	26.3399118983252	26.0610988842226	26.2885469006517	26.3762157605464	26.4131775123142
P0A794	23.760758518644	23.9382705271931	23.8866953505855	23.6615019478903	24.0401515690611	23.850498574411	23.5019829239418	24.061379104001	23.7894799154237	23.8176309076698	23.764934341294	23.6812422728984	23.7324270639496	23.6869262065942	23.5051733462612	23.5190175749964	23.654001804899	23.6258693396669	23.6159384983372	23.6892639209937	23.7100610300793	23.5393368040205	23.500403299631
P0A7J3	29.7613404503273	29.6393573396561	29.5689958734422	29.6083595845844	29.6807910685535	29.682839796014	29.587898680002	29.3181208833225	29.6293354400001	29.5468855425136	29.5219872014278	30.007889825057	29.575989103141	29.7438774605988	29.5824174794123	29.5357566771585	29.3810185186789	29.5963180503862	29.751014826879	29.7697750412117	29.5479556751666	29.8081054679167	29.8796115961648
P00935	23.8645084735153	23.8169672226525	23.9076755401614	23.7863023363133	24.8756305025773	23.8313725828924	23.6231139005704	24.3728262781521	23.6078021217084	23.7386658442624	23.8396897397303	24.160156410145	24.2132890716171	24.097102705777	24.130486982646	24.047933326016	23.9672804455828	24.0287663859535	24.0543986343654	24.0518790332698	24.397288418119	24.1605565261081	23.9433235980129
P0ACF4	29.7195478310509	29.3506965881818	29.2665725158635	29.5224175634288	29.2169915961379	29.4460005652827	29.4563002805642	28.6943890808213	29.4614539204439	29.2743432969341	29.1938913143135	28.0543655102721	27.9569850138684	28.4206739225879	28.4145942749066	28.496678265856	28.0435440453592	28.4749871192536	28.451951528235	28.6640582541813	28.0239821705256	28.445923630753	28.6265671251042
P0AG84	23.6285416577455	23.7149728372925	23.7757131503835	24.3415161086341	23.447873739499	23.8072208676378	24.373032129379	23.4534233720344	24.1631238596802	23.8453771062644	23.8860440839904	23.2474043016667	23.1675115578015	23.0996489483432	23.4940430274205	23.1384508683211	23.4367100173725	23.315728923228	23.3081784664485	23.1423439294986	23.1730838811723	22.9618887550062	23.3225250951121
P0A9M8	25.8565639214544	25.9354136332365	25.9652536550087	26.1260851186898	26.1221557762969	25.92450690549	25.9675135309452	26.1584912750303	25.8785005694202	25.9867208309792	25.9862217223976	25.2308352103189	25.2978558087208	25.3033574084668	25.5212481762521	25.3607292261289	25.4527324050616	25.4652814118698	25.5380019138383	25.2803746092833	25.5499393875891	25.6630722534969	25.6196342016726
P0A9Q7	25.1033758608421	25.2520207538444	25.3971545636362	25.7975541737674	25.2804241707392	25.5371429058182	25.8300163835298	25.5187505112161	25.6159188597754	25.6067296076506	25.6997290695826	27.8794801410511	27.9533203310341	28.0250812097947	28.2923629914309	28.0528326893691	28.3542893391762	28.1921212096778	28.2558841512806	27.8949617706347	28.1951429454814	28.3131158464244	28.2738966314552
P67087	22.6574318535723	22.4776802126717	22.3626887043184	22.1197130904983	22.4669969957154	22.4260712252436	22.1827210751543	22.2059495182627	22.3878648236536	22.3104546897953	22.3443230015436	22.2188428570669	22.0655988898583	22.1369047748171	21.900241812878	21.925568927018	21.8006345255651	22.0816765206581	22.0174928472803	22.2399760462103	22.0600269534711	21.9833165233233	22.0598487708679
P0AEJ2	23.8963460787217	24.0255934564072	24.3335675804865	25.5446493095831	24.2885152187929	24.4172272395677	24.8230363636749	23.497238852872	24.5259678256534	24.5827121306949	24.739495303582	25.1205668004698	25.4085625917997	25.3924519888323	24.9714351473631	25.0826196208248	25.3532160292362	25.2746067869311	25.0950310727611	25.5518089260508	25.4573023412897	24.9749043242049	25.269208309785
P08142	24.7237471744019	24.8820323175708	24.9914343072916	24.4235755449181	24.9697018164336	24.8943442968748	24.7548033173846	25.1835564855652	24.8217428461235	24.865551864018	24.8977867513997	24.7545331998797	24.9543846579292	24.9982992934249	25.0402059282529	24.9692055688061	25.0698833808813	24.9992546066468	25.012332810813	24.7947785523104	24.8544752196983	24.85129954723	24.8490432898434
P76576	23.3337722868007	23.220857126358	23.382106816183	22.9259147644015	23.4151135136079	23.3323797107335	23.2009967565966	23.4202892222195	23.3676504344131	23.2915816115285	23.2261010997709	23.1918637642098	22.9923959045531	23.2970371551023	23.0017002500962	23.1473015183274	23.4283121186034	23.2701356063253	23.2222745838394	23.3506489615268	22.8989696128313	23.1754371646306	23.0492868810811
P0AET8	24.8501933248988	24.9345905532329	25.1792416904253	25.0154116492864	25.2207427545633	25.0797705684322	25.2133484091233	25.1163526873939	24.9528706139903	25.1788998987544	25.1518443447246	25.0490350563698	24.8283151019992	25.0835207167011	25.0071782106269	24.791910666299	25.0681865312011	25.0088713944172	25.1271248393372	25.0481495809734	25.1104106655025	25.0831351814982	25.0535040167935
P0AFI5	19.5961569910776	19.48336706913	19.2723769157865	19.482829616523	19.0645638480215	19.3887951148688	19.6348695308756	19.3720466990582	19.5629280662036	19.3740206028583	19.4683396534104	19.974857073307	19.9386205118407	19.9792744601243	19.8166493265213	19.8659778791214	19.9361490604272	19.8720826526425	19.7355345393359	20.13040214069	20.096045941241	19.9176445055748	20.0002118670682
P25888	20.3049105321325	20.2317040111657	20.4050334032524	20.4133014942423	20.5916392160301	20.499746639228	20.5053017858307	20.0684424160258	20.4075250334292	20.3009847985714	20.2248566450939	22.3965634965896	22.5172666569575	22.3455227389999	22.4427101815295	22.4654657668797	22.4307383834394	22.3547782883756	22.4806240637513	22.2808121073105	22.1914827810721	22.0880428524741	22.4189365757808
P16659	24.786441938131	24.8759772738569	24.9324789832496	24.6910333667609	24.9021093604615	24.8230023385936	24.7130384480821	25.0037858698687	24.7296553843729	24.852876354389	24.8295350009736	24.7734712620883	24.9935909543396	25.0645196087545	25.1378445094121	25.0585496827415	25.0423660927414	25.0981996671817	25.0522025177242	24.9359126497852	24.9220424512067	25.0397542666281	25.1018381734226
P0ABQ0	22.1663396418942	22.1591217499276	22.2978628037585	22.0635991572193	22.3169002020952	22.1538785485885	22.1033678562978	22.2901111189928	22.0646519935946	22.155225885645	22.1810563866103	21.7744870781075	21.8702796723908	22.0254870085774	21.7866533094568	21.7538337172939	21.8397781468743	21.9593065180641	21.918583762562	21.9584783755273	21.6984689861722	21.8840027853253	21.8956122604337
P0ADC3	20.9730568869943	21.1275334334549	21.2411580605812	21.1792044770383	21.0054504842206	21.0714505781805	21.1590324141012	20.9100790676217	21.0249326770739	20.9305294547686	21.1664806285547	21.0530216871994	21.2412570030743	21.4242165319111	21.4081265323084	21.3626940544399	21.2823826087708	21.4043370541318	21.3488675230835	21.2256511017728	21.2313641716188	21.2937129908842	21.4455291880853
P10121	23.9162946183625	23.9027166211845	24.0144840051813	23.7354878505972	24.0718727915939	23.9768629991556	23.694427606909	24.0329917358807	23.9836714050331	23.8897338074846	23.9019621072389	24.0302491927297	24.00682735338	23.9903612661901	23.8528239806179	23.7527073068149	23.7467443327007	23.8847034103831	23.8658019767456	24.0254751805559	23.8988109701123	23.8851318165594	23.8341631617834
Q46871	23.3051611039438	23.2849624407097	23.3635123893785	24.101116817872	23.4776481007167	23.4512991642625	23.9165497545741	23.0359907817732	23.7071248611701	23.6544826340402	23.5488905639526	23.49344454827	23.6477803077563	23.7361384645201	23.5492549476699	23.7169517210643	23.6647927360918	23.6230804013299	23.4800791764843	23.6655193898266	23.323267561698	23.2139831677222	23.5798729369279
P76541	22.0781618858567	22.02591275278	22.1721637770151	21.9872050182755	22.4055190896406	22.0024524507395	21.5872501191222	22.45771752849	21.9642724670008	21.865775551789	21.9264451287307	21.7897763979766	22.0147002250975	21.6368387688539	21.4859314834066	21.3247815590001	21.5807885262971	21.6812143867955	21.6334059146872	21.8055077273722	21.7104079240057	21.5157469927128	21.4497209530936
P60293	21.4221541021263	21.4313966019494	21.455832884145	21.4491819018604	21.4648179290117	21.4105248475108	21.4612146331275	21.3916872717794	21.4171138987201	21.4994644266464	21.5123652907888	21.3208655388413	21.4222105760246	21.5258256841508	21.5263416267922	21.5658644400254	21.5899354548153	21.4614994312878	21.5534539932393	21.4066378835374	21.1898161152139	21.3823390560303	21.4569810058314
P77674	22.9034541911208	22.9223074629788	23.2989815731725	23.5954596468418	22.6617976654431	23.0151734123128	23.9567923094333	23.004905538785	23.3720690241547	23.1814613647118	23.2988138130582	20.2468449563391	20.4231959463729	20.4730140229509	20.6572312096758	20.791426830991	20.4404433994757	20.5269671985686	20.473717638869	20.4971949887004	20.1953962393028	19.8615185955262	20.3978250172451
P33232	22.8421650128977	22.9554395530817	23.2506401874329	22.9941324188514	23.2150829523557	22.9316370957111	22.866445463764	23.1723041956898	23.031022006914	23.0468815321125	23.0743789796385	22.514204050844	22.6724702321172	22.7653249527423	22.4503302918276	22.5200181743478	22.632243538552	22.6882268275775	22.6330488720598	22.6791643551459	22.369339613951	22.5133873812158	22.5630966320538
P08337	19.9363360041504	19.8684442919812	19.6036915359908	20.3960591020779	19.3348602909277	19.7771782460907	19.6952809748983	19.7682699538176	19.6759415317131	19.6171571371214	19.7130004682566	18.9980339311501	19.4323298389062	19.728359002071	19.5256909354097	19.5416449349549	19.1670579171481	19.3060572379779	19.4917611247201	19.4252159032994	19.2963314808174	18.7159351860703	19.3521016339718
P0A9W3	25.2973135901072	25.4197204166214	25.4700353413728	25.2731843473135	25.3359676408463	25.3488405146677	25.3504871034443	25.4948090847818	25.4067831852024	25.3060238516622	25.3466951071899	24.9992158900327	25.1021426375058	25.1665564798074	25.1857997766994	25.1726994314039	25.2258327355051	25.202747699205	25.1949936521631	25.0566368883044	24.9871720501029	25.1753328418719	25.1441223450377
P45955	24.6335777515332	24.4126349660679	24.0417981617474	24.5511752566542	24.0312845684851	24.2972261164039	24.3660433460908	23.7680683943455	24.4600336199151	24.2803746092833	24.0922709818671	23.6364958507814	23.4799188763501	23.6617085216807	23.4056021853683	23.5363397150681	23.0629835500886	23.5291354976293	23.6316753194196	23.6743724627133	23.3600727949508	23.2457633268447	23.3768317774646
P29131	23.1784554484908	23.173186078754	23.1973549945185	22.8115526548127	23.1173938941883	23.1796707142294	22.9758665058071	23.3294673426663	23.2094581253572	23.2455268842604	23.1239584480114	23.1229543463935	22.8990636834137	23.0660753907092	22.8395244422756	23.0471395588742	23.2441582375431	23.1808591651037	23.2086040977888	23.2574298553068	23.0224626384998	23.0284915623294	22.9632443015704
P15639	24.8054211312674	24.8825921182785	25.1479419458958	24.9788757384315	24.9733284597165	25.057103959823	25.1101358266146	24.9684894417492	24.9967401723875	25.0606413496741	25.1962588695803	25.2810293911596	25.4574463865843	25.5021741840916	25.6509656048766	25.5600476474022	25.5532483158915	25.576056521181	25.5702767052264	25.3580849349401	25.3771661711137	25.6059727232619	25.6533814078551
P09832	25.8019357550508	25.704625993527	26.0581181828681	25.4404852215538	25.860329717368	25.9412516504631	25.7261092039041	25.9107159172821	25.8313870808101	25.8743410946046	25.8941846820218	26.9754598436979	27.0344995944856	27.1362473003783	27.2073857874686	27.0803908484524	27.1110995241913	27.1787650586562	27.1786795900966	27.0688159099888	26.9814933346127	27.2741410923812	27.2840269724137
P31224	22.6871078086803	22.7650942416669	22.8364880593891	22.8122501768745	22.7918798725827	22.711989963692	22.9029612934072	23.0887012321391	22.836717261757	22.7901543746141	22.9288465228365	22.6982612501261	23.2413632131988	22.9964617652437	23.2093644153191	23.1299715694166	23.2016594041059	23.1017932995987	23.0781276737348	22.8932900493905	23.0378565798337	23.1670260558603	23.1892415282732
P0A8Y5	22.0225845478055	22.1667257899348	22.3223930610403	22.2481632733416	22.3298040011165	22.2485599812887	22.1024582508535	22.3343453100033	22.163028627114	22.1650793448597	22.2310740728158	23.0047409864972	22.9613359336533	23.0633210143354	23.0772802575553	22.9893324744446	23.0151887287301	23.0416360933767	23.0047649848749	22.96899823606	22.8106940045917	23.0318246891315	23.0294203567923
P02924	22.4787987446305	22.192524599065	22.1138731301708	22.0184338413582	22.5213680034122	22.2375069976453	22.2288773927131	22.0344315857837	22.3082229149336	22.1439418003754	22.0655988898583	19.1141006997339	18.9901316702163	18.5231101242744	19.2718983933371	19.0452504013343	18.6997994831336	19.09047945779	19.2855399395232	19.375058527511	19.0740578161347	18.6696809386895	19.1805210950714
P50456	21.1601533318998	20.9929093010165	21.0436347777152	21.3281719805872	21.1209124132835	20.9107891003821	21.18854296879	20.9711772542961	21.0094404735468	20.9751230581972	21.0919918583556	20.8892380560868	20.9431643918391	20.843720206487	20.9474799906746	20.6263774611471	20.9391516083859	21.0730209797262	20.9966169213632	20.8834621771055	20.9416680688837	20.8590327185136	20.9616432790196
P0ADC1	23.1204884922411	23.0131246529736	23.1613502739062	22.9846607856023	23.2762408605677	22.9902539181713	22.9817585343468	23.1741710752532	23.020018894326	23.1315235369329	23.1585394273025	22.5658621163642	22.8640833470354	22.7968559429433	22.9810895625977	22.8852956948455	22.9458649391471	22.9100406280432	22.9870471112432	22.9073344718669	22.381658065126	22.9974234643096	23.0467666537403
P09152	21.6486954985208	21.8121091322001	21.7521356028086	21.4948243407572	22.5817816746378	21.7833276033986	21.7226908143403	22.5662849610782	21.4771267990117	21.5872043290191	21.5739559251558	22.8828094490122	22.7445678003102	22.8924750019608	23.2758289643096	23.2933790301244	23.5929533455039	23.2969531643566	23.3708326505351	23.0738921423071	23.2899507643729	23.6064585305263	23.2300113442244
P0A7J7	28.6409005661244	28.5771441479532	28.4843529241551	28.5070889078429	28.5318234532908	28.4983570910605	28.4396485495532	28.2830334765401	28.5216765125472	28.4260441840905	28.3158731399247	29.0620181517371	28.6324625261655	28.6842335451406	28.3986523726302	28.4266960707049	28.3718439301697	28.567435394742	28.5689940620182	28.7812144903193	28.7465483024279	28.6042838355772	28.6312798200275
P0A6Y8	27.7514666257131	27.6084917785247	27.4509138951982	27.6837752456384	27.4273436662941	27.6983889689412	27.6343992368127	27.2302360483189	27.8463483329841	27.6254178974558	27.5522356159648	27.2390972781935	27.2297961380011	27.1731895106367	27.1162852566316	27.1696484268308	26.9990674667192	27.2224905463862	27.2030409350303	27.1523918508398	27.2527029636514	27.2367365594805	27.2998218276383
P0ACQ4	23.4698956519735	23.4830353683714	23.635632663934	23.5150876531757	23.6185956541274	23.5269409395592	23.5384253054434	23.6203867513456	23.4379547054857	23.5547799373619	23.5595488723901	23.6953625454035	23.7363139767499	23.7286749560454	23.6965940393245	23.6918853373713	23.7324684692445	23.6940555878955	23.7467545819169	23.7705808253661	23.5504062654132	23.7907927313024	23.8218498727827
P32053	20.0523849641412	20.0918434007328	20.3557167140905	20.1729084505339	20.0634477488085	20.1482407148309	20.104670411535	20.2232546320649	20.1323365536803	20.207743607652	20.3627101046854	20.5771042323471	20.4675916203927	20.5555852165266	20.5514698301961	20.6002595742783	20.4676214695644	20.5418245115881	20.496229639355	20.5619460813294	20.2597271752273	20.7377358707743	20.7189425224269
P08839	25.0426541487349	25.0136324305965	25.2288847303223	25.3501970622918	25.2465731753461	25.2799568093456	25.3810242964965	25.0875241871693	25.3514748293864	25.2337267431287	25.3141389936494	26.8531120128331	26.9166363083956	27.0691745535721	27.2018919317027	27.0386182145611	27.1358658200427	27.1293750001618	27.1049458936895	26.8662148038397	26.9555557307038	27.131113323243	27.2100551979525
P0ADG4	24.0102979405607	24.096765011319	24.2824900760911	24.0209480726003	24.3314505793509	24.1287026799116	24.0854873713376	24.2572428034444	23.985070944813	24.0260664628709	24.1499002776702	24.7000122911725	24.755603180111	24.8736748397769	24.8954125676866	24.8686021647076	24.8609713882062	24.8680934437136	24.9915727060917	24.7686035354783	24.7135314655729	24.6676646777694	24.8351708846419
P21165	25.0661427453746	25.1542417736201	25.2201744505628	25.1112547706127	25.1955644513954	25.1575529480378	24.9812820979774	25.2671840204818	25.0908425268713	25.2894196382561	25.2881279398472	24.7071406630125	24.7930277356857	24.9765702413758	25.0776249878469	25.0349319205169	25.0106010066816	25.0867146643844	25.0623676801624	24.8124940340919	24.758066211841	25.0686334799026	25.0702724732323
P0A867	24.6456601913114	24.6292590001192	24.8659152210776	25.1298230396625	24.7037181601087	24.7695925191697	25.2180505556878	24.5654530936801	24.9678608901857	24.8824848399682	24.9460175987234	24.9792814389538	25.0696867469388	25.0938793264747	25.257656443347	25.1333161166562	25.141875601836	25.0919402226543	25.03096056734	24.9662068873232	24.9409605339532	24.8668350019016	25.1078514438731
P0A9F6	20.8467911484111	20.8503822056522	20.7883630818798	20.7663364078769	20.7448223430795	20.5663941371088	20.7797898776547	20.5244919776832	20.7830157998468	20.8257926445339	20.777905421868	20.3530908138163	20.1918231107255	20.4733510086036	20.5268239618015	20.5728556299065	20.4869921008861	20.3938303386205	20.45056690774	20.3188649299707	20.0674448649634	20.3751858288126	20.4270079122755
Q59385	22.230769259718	22.3976970871548	22.1188042323828	22.8820332507527	22.6183178349073	22.2493646447863	22.1854217258288	22.5754570751059	22.2305171540781	22.7453887448405	22.3911496958823	22.296944765013	22.0088149869612	22.6167507394743	22.2097853190267	22.0873825534682	22.2990738329209	22.2576686708959	22.0563598806684	22.819565563207	22.1330581537758	22.1456280788118	22.3068388134131
P36683	27.3031274319361	27.4874077263555	27.8153176683373	26.9159528473838	27.6792312149482	27.4494505080541	27.1740472252758	27.8878343601752	27.4544874418935	27.530715241148	27.5688817492895	25.9295293220212	26.2134670768147	26.2594409285975	26.0846037221681	26.2059159695992	26.2534642032079	26.1575124725701	26.064647060216	25.985025329054	26.0429484074234	26.2927263206116	26.206012885832
P00961	25.3778512704395	25.4967270212012	25.5965235078647	25.3591613340973	25.5572043626891	25.4541767769504	25.2516885561086	25.725638667323	25.4891563354462	25.4987610878699	25.4975282011426	25.5106189511428	25.6435259452901	25.6373198229489	25.5922833118559	25.5504033295468	25.5675057522949	25.6347108078451	25.5938880214316	25.4767832793019	25.629003244529	25.6107558775908	25.6413719986076
P77541	19.5413708012019	19.9712123444977	19.6939803220969	20.8069790664412	19.4041811090168	20.2829820610697	20.8189846590125	20.0410628601932	20.6129278742325	20.1832816033556	20.4372562882585	16.9233855226401	17.8043453318141	18.1877483423199	18.0029358503176	17.9943423867626	18.436073033028	18.5161616928326	18.5155574033039	17.799389141609	17.5994479815287	16.7703412737042	18.3980630936605
P0A6C1	21.9445412123846	22.0459822395511	22.1404759470415	21.9901171244443	22.03095804237	22.0328017767509	21.9461809533605	22.0777578051955	22.0025520278187	21.9299012935147	21.9949334480826	22.6676971576115	22.5569793463713	22.5392989350272	22.3963988690624	22.5069244706804	22.6259807851368	22.5989543570972	22.603074819873	22.6499608849451	22.4451603758237	22.541956816911	22.5172690602215
P27306	23.999405161381	24.0301818254741	24.3521048676905	23.8875415578715	24.3476110965609	24.0549864605008	23.9982605511648	24.3730387692522	24.0317641249198	24.194783300768	24.3406879137742	22.2138482307413	22.3912283780388	22.4698906849903	22.3986106247356	22.513522320173	22.3961610405754	22.4498065782084	22.3932883229865	22.4051269170849	22.2117558345622	22.4118336913786	22.4124824996867
P0ACB7	23.6304093395314	23.7031161416198	23.8476821057427	23.547385036535	23.8341149277289	23.7077357397382	23.698831392757	23.8001960770613	23.6998693638616	23.7593875939415	23.7815378140181	23.7865416454452	23.6857719650006	23.6834285808482	23.6855581151801	23.6651832223991	23.6048196885505	23.691725631201	23.6349240221252	23.7436970887754	23.538910720523	23.618203555022	23.7078936834856
P0A9U6	22.7633080184543	22.4698708168865	22.3550606869636	22.4277240930778	22.2848382172084	22.3568640442414	22.1563219860791	22.0084252024503	22.4682133505828	22.4214325819138	22.2036873374992	21.6709198501714	21.6705136251918	21.7132388223208	21.4941260620559	21.7005658685147	21.3823918326003	21.6935813903315	21.5194231773159	21.7164326575937	21.4666311424542	21.4769587564237	21.3325490760854
P28249	21.5562263093041	21.6365954160383	21.757822131979	21.4290685293564	21.8694402210039	21.6343723693146	21.4863440384176	21.9263220581364	21.6091760322203	21.6499981498678	21.6835677921628	21.168238739246	21.3892363991955	21.4221900403174	21.4424545552853	21.4336241517745	21.5070745373572	21.4562591494874	21.3778724470704	21.3011188064242	21.3143520075953	21.3697496210149	21.3923687873494
P07813	24.4998500222623	24.6206160750568	24.6689470758506	24.3426490149316	24.7550530036776	24.543024265909	24.4570048109125	25.0228029428856	24.5312255707381	24.63231344068	24.6612029071127	24.6983386247003	24.9132431574907	24.9079688677433	25.0026447313351	25.0050760705698	25.114673914216	24.9448700244372	24.963294580555	24.710481496844	24.8526858951978	24.9475031771427	24.9129737351391
P0A870	27.3472765405557	27.305790821485	27.3547769434882	27.0915206140571	27.4642128099829	27.3055038296229	27.2175995182346	27.3548778065666	27.2776478772919	27.3173792131613	27.3223995942603	26.7507002402571	26.6382234391349	26.8852412260033	26.8170575212782	26.8844612114772	26.8348238059986	26.8938630854275	26.8533857091708	26.8618683018656	26.6752989453688	26.9610435415165	26.9500469652901
P30864	20.8866804677746	20.9554838967895	20.9204677132455	20.9724890472326	20.8164399610839	20.8212835143094	20.9094712362592	20.6592102573864	20.9057307371208	21.0402803552089	21.1175682803394	20.2359043743737	20.3351526135515	20.6859601266248	20.7038427571178	20.8741618929223	20.6532649511838	20.7722936298424	20.7388492937289	20.5549953467549	20.362324849502	20.6025176469648	20.7300504797863
