rowname,Clinspect_E_coli_A_QC1_Slot1-6_1_8640,Clinspect_E_coli_A_QC2_Slot1-15_1_8649,Clinspect_E_coli_A_S5_Slot1-7_1_8641,Clinspect_E_coli_A_S7_Slot1-24_1_8673,Clinspect_E_coli_A_S14_Slot1-11_1_8645,Clinspect_E_coli_A_S20_Slot1-20_1_8669,Clinspect_E_coli_A_S23_Slot1-8_1_8642,Clinspect_E_coli_A_S29_Slot1-19_1_8667,Clinspect_E_coli_A_S34_Slot1-18_1_8666,Clinspect_E_coli_A_S39_Slot1-26_1_8675,Clinspect_E_coli_A_S42_Slot1-21_1_8670,Clinspect_E_coli_A_S47_Slot1-14_1_8648,Clinspect_E_coli_B_QC3_Slot1-23_1_8672,Clinspect_E_coli_B_QC4_Slot1-10_1_8644,Clinspect_E_coli_B_S53_Slot1-22_1_8671,Clinspect_E_coli_B_S58_Slot1-5_1_8639,Clinspect_E_coli_B_S62_Slot1-16_1_8664,Clinspect_E_coli_B_S66_Slot1-13_1_8647,Clinspect_E_coli_B_S78_Slot1-17_1_8665,Clinspect_E_coli_B_S85_Slot1-12_1_8646,Clinspect_E_coli_B_S86_Slot1-4_1_8638,Clinspect_E_coli_B_S91_Slot1-25_1_8674,Clinspect_E_coli_B_S98_Slot1-9_1_8643
P00909,22.624322431090427,22.72836826130117,22.657223024201272,22.282953575520573,22.55363885172133,22.676834375338665,22.769353358588738,22.79469294396437,22.937026263242828,22.42379272450649,22.68341906881625,22.384113132505526,22.64922725466441,22.780655048196984,22.951087090417204,22.972948168628434,22.999182356345372,22.679064622022587,22.70060412578949,22.916572580612083,22.90182679716311,22.77055173359868,22.762466919057722
P00914,17.67982558085609,18.658736778519597,18.730057348105497,18.790901410340346,18.609082194040923,18.537530719358,18.329253626208487,18.942243626521943,19.010249512911443,18.55592108721612,18.528172557884012,18.658963046356867,17.977159981499835,18.587515045307036,18.533698497753758,18.65804644235702,18.862586044604708,18.714074763509565,17.76079273022983,18.529435375753955,18.54899110037144,18.95933901198678,18.489421205126753
P00926,18.635584839448043,18.675922858482597,18.564551125037497,18.230219536270205,18.926812011313242,18.59551245561345,18.745105779556233,19.060585684368657,18.937704966602695,18.73335607038843,18.395510479818874,18.607135247788214,19.502448864073124,19.69841658213525,19.428658306551974,19.89724883121879,19.72559153651553,18.955503925128966,19.194111954863814,19.747037608824137,18.34882503439075,19.04145879178035,19.24863693076456
P00934,25.29439753067072,25.67501328332129,25.526314685864243,25.812961605162606,25.6619419497599,25.785268116866703,25.72849044707729,25.934394421709023,26.038795800274613,25.722317454708737,25.657455177654107,25.62962248002355,25.148963640937247,25.309128563509226,25.42741677484409,25.417258988185857,25.418852328032322,25.39350759931942,25.049012514602744,25.25154326270593,25.32110679360442,25.431043879609327,25.376360324828518
P00935,22.55105411007093,22.536312212723463,22.58955763414124,22.359042127963242,22.44347059558487,22.909521607000833,22.371516862965265,22.745532395667087,22.768567971799296,22.555739879389687,22.71215934912707,22.90358602346146,22.617909761284807,22.517803866371803,22.711743913474837,22.42835307582983,22.556503128490633,22.688249449229197,22.673788795361585,22.560548097022846,22.570711655601492,22.673616659715712,22.717135268297543
P00936,20.120734874349253,20.190385147802044,19.899100993274963,19.79897687209681,20.229115373328447,19.813188324647314,19.935956663148175,20.212169900622957,19.58737724800602,20.453892921721856,20.239876579323248,20.150139752889224,22.159364718152414,21.699100335528822,21.387934576215457,21.974252560868855,21.11067257637609,21.373447958906365,21.80254506736692,22.061719740912576,21.60166388701008,22.02652142622657,21.790881855248983
P00946,23.36055249639529,23.289021590496276,23.240060570707296,23.355428148146725,23.352058272293892,23.26177050693487,23.338716012613176,23.145926977538277,23.062597850844295,23.050533313988716,23.25589455047317,23.57530845737674,22.6787885675723,23.291906909683195,22.948729401578806,23.126291182061074,23.131413490801286,22.73480365896907,22.41408255533564,23.251426392510115,23.037168464296037,23.01928283264415,22.99515178899891
P00954,23.099375346628115,23.158350957236024,23.140263249059537,23.031077073881377,23.048452422088687,23.187218349165775,22.835597230623073,23.069039644577828,23.363717539249762,22.91142418973199,23.10582904512591,23.273232540887662,22.88527535542204,23.42521096817527,23.28721205061789,23.19320613710405,23.312380428855533,22.93495180061582,22.723319348724885,23.264504369270924,23.13984195754552,23.163731161372127,23.132152878612573
P00956,24.505903989257472,24.493962148393987,24.36950594841526,24.510545339011536,24.487745047426902,24.40124414498369,24.756706678972296,24.46226502011946,24.374757345611407,24.953164040321358,24.59517145572444,24.67288764843738,24.11915902110522,24.01710112154392,24.20821887507347,24.17838350086522,23.962943361671076,24.08335290795249,24.183804189431193,24.27583345028098,24.297999543018133,24.23079663554397,24.29439423770814
P00957,23.472841280795393,23.68780451777444,23.467968745078046,23.479802814688277,23.554233170750933,23.58897327270813,23.568996702759783,23.60927963556948,23.70694730532378,23.611411814801833,23.50787397612801,23.65177777803683,23.532712360579723,23.787067746182508,23.774236624057053,23.921581415966273,23.88372425315133,23.609931980525374,23.3970983690065,23.9488903908698,23.78849053852135,23.819346608969788,23.865575639843385
P00959,23.14053232588882,23.357878095744084,23.151185556561106,23.27531235826746,23.236016836370457,23.28785687783666,23.245326935481998,23.385333663984504,23.412385657098874,23.49411871054972,23.350670389085003,23.330331817071745,23.53367216858905,23.61273366272871,23.60873721299874,23.681416645045346,23.59576508219575,23.41008466657877,23.381933436142162,23.793521582081688,23.72200651641675,23.602704818460886,23.686322237494316
P00960,22.549527250182514,23.151866904244695,22.773876376686452,23.06808645049785,22.88997530074675,23.182279081590764,23.047018637814496,22.936271984463314,22.967417223199266,23.219724373757668,22.884804672697754,22.89640228098589,23.18452972745969,23.009508663266136,22.919308954019947,23.00497738387544,22.92616243188129,22.979436857240124,22.66118070899124,22.954822506802763,22.901128386978094,23.191782533164087,22.8695896383239
P00961,23.973434263009317,24.10700301149617,23.94067407421625,24.067065678967236,23.98845738323567,24.130689961992392,24.10956827875581,24.109658122399303,24.147627231474974,24.2768630068952,24.18413549080318,24.043989999454656,24.09474097832015,24.046607942367896,24.128402403036322,24.148911634318743,24.045219219604572,24.07906921150756,23.8706507103198,24.10568310444072,24.14251282010317,24.20280712714653,24.078665867512814
P00962,23.005986950658134,23.069964741252914,22.99451941956277,22.921901579150315,23.027424068556652,23.06834561786483,22.924191262447223,23.030597768569265,22.99211947925477,22.992140118742622,22.98872542987566,23.001228858293004,23.018116807034446,23.317324519747267,23.290191165926096,23.474639826230376,23.36038972874415,23.06237194021408,22.863265074189364,23.43579472553524,23.34074712255727,23.19729340230366,23.166657509465505
P00963,22.424483474420615,22.920790153065525,22.590389316440472,22.975344431553065,22.75013101963111,22.694511641454103,23.132317869836857,22.530106843436325,22.70304470363551,22.982182319335045,22.743556229856623,22.98304280557549,23.461863871103247,23.427472822107624,23.399160002549326,23.475829726304053,23.323260819987013,23.62455829997233,23.36934750714961,23.097377865484454,23.295619362852374,23.226217382280943,23.489849190659626
P00968,24.488429743009664,24.435014972003266,24.393315339583395,24.264138671096905,24.583221928036355,24.567342471554152,24.459468211237958,24.46326295576249,24.547979393652245,24.57301533285613,24.689207000932438,24.576441185380045,24.699670388388814,24.886146631094824,25.16406873350653,25.302088880874802,25.02962582745716,24.857789830774667,24.787996797580547,25.163850376239186,25.25657070110756,25.126849098938767,25.125536226835987
P02358,25.287930913536073,25.63637635925692,25.12239152702862,25.50826711505807,25.44117902921113,25.440124337667815,25.48259545823866,25.410854822641767,25.573312067310432,25.615367623731462,25.44916669404736,25.6087796156854,25.547499024673332,25.78493299919294,25.865826263499674,25.74224136952636,25.884534293388384,25.795914699230515,25.668830268752945,25.65718371201539,25.64624997216563,25.85515856256556,25.72435532807038
P02359,25.74710680918723,26.311821356269803,25.57109024317308,26.114080738849857,26.160120362758178,26.06183755557003,26.065690569356093,26.087536741697214,26.489808439393208,25.961118275240608,26.248008601697393,26.116749453970087,26.256508564826802,26.53413991685764,26.57639547887407,26.524502418319422,26.46546015282822,26.254067592230037,26.42926514084499,26.584490045095087,26.584797584727987,26.478331772756732,26.567420465692706
P02413,26.346133572926767,25.572716255223327,25.959525190269485,24.866329289001737,25.84358916092467,25.773159445952253,25.048892277788244,25.917061695848112,25.71515573269214,24.95185094194883,25.655266077343285,25.86268730613871,24.895397385932107,26.139125353926442,26.007243580486573,26.05827384146106,25.71669385979024,25.116472615140573,24.97052596598408,25.897933144093095,25.38561185592625,25.135564379480805,24.988743910672294
P02916,16.757982255667986,17.88402348699664,17.72004144155416,17.94643028049019,18.361929495375698,18.269413947770673,15.827797130774606,17.940213533100174,19.301431479004467,17.775337633703337,18.173176737255528,17.40192067473096,18.21135626955187,17.21297207198294,19.05936826416022,17.917178441917184,18.903510536325776,,16.564730637063253,18.79927330148892,19.129584063131105,17.954828827645848,18.243468720587604
P02918,20.35074792912245,20.360297737573283,20.4671894332847,20.436850576950647,20.552786190028893,20.292950642361447,20.71050116522043,20.53848713261058,20.20292456005614,20.688000859114183,20.50179808100495,20.598329878530357,20.7091666192781,20.33628455340633,20.381231401193276,20.39856325024888,20.417896337561267,20.44285564506426,20.451185187539146,20.516111186593186,20.657848025107583,20.46502173366453,20.6423894941742
P02919,21.61611780794273,20.9915153983831,21.43326590562415,21.273189874044846,21.43777380380145,21.530624600207787,21.261562171532383,21.516020487552492,21.068475002240774,21.28240294646112,21.6752710324825,21.636130573688966,20.769257045911274,21.03370541955543,21.430385664508215,21.291467346470576,21.088309534673883,20.513526740373344,20.427386497907534,21.31356295523669,21.165089494076042,20.88324718738067,21.133754072074936
P02924,21.229531536296243,20.661597122160757,20.88964007585293,19.97558167014855,20.963008329735224,20.84629329024917,19.89085840231293,20.660804823605496,20.700826362399262,20.0619807125133,20.805090595868855,21.172750309978504,,18.469383846944712,18.146532340876277,18.364614865643947,18.279495109350158,17.92540146433914,17.602250203812034,17.336549533141827,17.91955844468444,17.874762753195434,17.7424288078126
P02925,25.053366184424565,25.071738114512318,25.03777442077824,24.992356446309802,25.5263592950265,25.332530800281877,25.14285592517509,24.648382472327437,25.207385207660437,25.260756398952033,25.430288219446094,25.46324925375538,22.92752564212254,23.383587279192444,23.018615934485613,23.26681070859509,23.438533829558164,23.177034279942415,22.946420919981072,23.103218119246055,23.088881846513296,22.905137676018814,23.25784486372713
P02929,20.308353197575258,20.628599642857328,20.549313071923198,20.024294013956006,20.598535380454045,20.00234004230099,19.90881172110427,20.50415441341669,20.612849496591508,19.724957970276876,20.411401326917474,20.000531149385242,20.086371714859037,20.87452192949909,20.869987773578394,21.222265041037204,20.9343022851782,20.64639740084819,20.024263561097392,21.043116234034812,21.075267834088848,21.072502020428814,20.72074221262587
P02930,24.174485717826258,24.12397054052579,24.063896145711162,24.04658818753383,24.208755396025218,24.33253502568511,23.46704578096935,24.149110449162244,24.353101551014213,23.327034181741475,24.231851859415393,24.08640360642928,22.85335433721901,24.072720889632535,24.267566692750528,23.915739756729174,24.360049940823075,23.1158883649695,23.051577939256845,24.053440167855484,23.907687885656003,23.742077456369607,23.8381627807522
P02931,27.52537401807977,27.320554421941385,27.43957266501054,27.429603877916858,27.484200847643326,27.903893545833224,27.282615022885576,27.364812001349534,27.476847820377344,27.466828874604044,27.508814245908056,27.621092581993143,25.688968694849635,26.293461503524846,26.517960814515714,26.374346556283232,26.43542479763664,26.01096003007869,25.804375867955883,26.387042026674077,26.306203299740414,26.25561098420761,26.429917455924397
P02942,19.58051576246887,19.350686685352144,20.89533525664042,20.375996849305125,20.833710130227328,20.121032332504377,19.515492204254908,20.520357381547676,20.355917555107283,19.604043396362336,20.10640130720406,19.494069881435145,18.826641876787846,17.176357619612254,17.598181580715327,,18.6359965701065,16.304872412075504,,,17.351731341984717,,15.699559234745513
P02942;P07017,19.844941146951086,20.704283353188703,21.285377895172864,20.276619944386965,21.229985272908543,20.706420183120585,19.313389332976893,20.269738513925073,20.548810986869736,19.5607139723614,20.660704066930975,20.07102830303711,,,15.505125519262098,18.79910683051365,,,,14.636597740841816,,,15.491905730942948
P02942;P07017;P07018;P50466,20.555912212097958,,20.66002475412968,,,,,19.035792199994503,,,18.91019637064675,,,,,,,,,,,,
P02943,21.35828228539218,22.08313393801228,22.10741669025319,22.115293287736584,22.21763006084184,21.997876099198557,21.697460983512748,22.06434088961614,22.519063035833554,21.768174624370353,22.034369790551573,21.59091481966452,21.69661351159231,22.10167898758241,21.93308923200589,21.64260308008128,21.910007917068306,21.32096032254372,21.791695560349822,22.170804868022273,22.305688700288712,21.687815767662094,21.87357262159695
P03004,20.76403451557917,21.055727420872113,21.041799466606367,21.28499044962124,20.682966493804372,21.02600614271433,21.255115805403737,21.16549867222856,21.299627557143697,21.271778852182845,20.971312363130725,20.83702120826475,21.181336433212593,20.97638305533878,21.05579043773704,20.840845583226514,21.262885671163424,21.131316800706596,21.096862665059373,21.04569268412817,20.723886083161798,21.261073775557715,20.9997175825681
P03007,17.34748193471293,18.07662782849515,17.72501259141314,18.425472588066928,18.48060445663691,17.412971936219396,18.327589950288136,17.984631473874288,18.214832049231468,18.273951588643953,17.159706342233953,18.802408863343068,17.527461351863543,18.711828642227495,18.207059905916463,18.560310683883262,18.22647357477726,18.042076290490247,16.935962541431433,18.14175655717227,18.148000125517022,18.57389220913951,18.28896193581425
P03018,20.575476337110935,20.15765157163916,20.587524225211432,20.0168207107233,20.361003277324812,20.35798251111037,20.166516124598637,20.413328691115396,20.099596342757756,20.26634997011674,20.264427288026372,20.59059918312784,19.97327028339135,20.338966568384173,20.340293713953088,20.459684827376783,20.280074416084624,19.904561367218555,19.96008664437895,20.2638924225435,20.178951087144622,20.104340927037466,20.0835251823049
P03023,19.551464492912096,19.30919776765112,19.506287782461264,19.22770485213354,19.479665382507378,19.52461177137552,18.438099910096646,19.62967553466877,19.368984355841555,18.828857876981075,19.38373242859664,19.22257390955236,18.58932182832399,19.31121964225293,19.304066394483677,19.60623702330893,19.477065488627368,18.190263154904148,18.454892565659208,19.369173895947046,19.352707194707598,18.706774722883207,18.84881455870112
