"rowname"	"DIA_BGI_D5_1"	"DIA_BGI_D6_1"	"DIA_BGI_F7_1"	"DIA_BGI_M8_1"	"DIA_BGI_D5_2"	"DIA_BGI_D6_2"	"DIA_BGI_F7_2"	"DIA_BGI_M8_2"	"DIA_BGI_D5_3"	"DIA_BGI_D6_3"	"DIA_BGI_F7_3"	"DIA_BGI_M8_3"
"Actin-like protein 6A"	19.7747329419184	19.6858926331541	19.6149392550554	19.6495299164529	19.835749302846	19.5529534707945	19.3928575254343	19.6551168377276	19.7791774908337	19.465005022682	19.4564648566761	19.5145899925541
"Actin-related protein 10"	18.4726464035263	18.4883599489725	18.8366035320423	18.5568084966454	18.5575037846919	18.8111930886059	18.6658173813717	18.5907814130212	18.2631807550952	18.6514581484194	18.7794445506223	19.3291669470748
"Actin-related protein 2"	20.8470280670665	20.9957214789101	20.9213130431573	20.8421256310037	20.8012629406816	21.0339631206381	20.9533926716938	20.9137703600269	20.8065080062571	20.9946907037561	20.9595498369295	20.9293985123026
"Actin-related protein 2/3 complex subunit 1A"	18.9757644894089	19.7532670934738	19.5836645903302	19.3767994930556	19.042577340475	19.4415830816438	19.7431973160313	19.3295771708858	18.7876931691684	19.4123602342429	19.4449789557665	19.3012323644907
"Actin-related protein 2/3 complex subunit 1B"	21.358553521844	21.6010560169398	21.5163766506056	21.5517019339234	21.4227915999105	21.5821361441653	21.5518366851099	21.5691976129454	21.3606953435101	21.54984471944	21.4609290475974	21.5318508356991
"Actin-related protein 2/3 complex subunit 2"	20.6945852981748	20.9940667652187	20.9935986146487	20.9695655371425	20.8147187668266	20.9410317422909	20.8089230124774	20.8531822394538	20.7855025328993	20.8661476252458	20.8911356705377	20.888913650147
"Actin-related protein 2/3 complex subunit 3"	20.7218510265434	21.0103058729168	20.9820121196954	20.9564258334951	20.7517830822619	21.0349982311181	20.9154540353868	20.9277013123336	20.7027121940778	20.9294984638446	20.8420367130661	20.8683145997684
"Actin-related protein 2/3 complex subunit 4"	21.2449188842696	21.4679316795249	21.4111158838315	21.3846155785066	21.2307181026274	21.4240673580262	21.4068037504612	21.3636036214808	21.153129929492	21.4469055494889	21.3924232107778	21.4457462437488
"Actin-related protein 2/3 complex subunit 5"	20.6660829584677	21.1275935201934	20.983325538319	21.1643208860086	20.8811573355903	21.2295594547512	21.0293774037573	20.9461473254675	20.8688434954075	21.0414796454602	20.884792663775	21.1321748330232
"Actin-related protein 3"	21.4867664095669	21.7362605472206	21.6210508223016	21.608947796035	21.5258866468765	21.635929218117	21.6346250262129	21.5825785781859	21.525028357671	21.7210466579006	21.5803672583206	21.6649080859037
"Activated RNA polymerase II transcriptional coactivator p15"	22.0500191420531	22.32275625116	22.0406649554328	22.1777684026651	22.0270898433709	22.1720279924405	22.0138862884413	22.0358810352362	22.004860952687	22.3000511729098	22.045926141341	22.2288984524109
"Activating signal cointegrator 1"	17.5949587809433	17.5473989942577	17.8791878395681	17.5507568426952	17.600406510112	17.691943883841	17.8188905058839	17.7542119524029	17.3440377437773	17.803631626414	17.8619974645011	17.8530185758247
"Activating signal cointegrator 1 complex subunit 2"	18.687702867724	18.7313951991013	18.3163401399906	19.0008968180713	19.0154191813441	18.9340546827197	19.6716759629289	18.3322601472654	18.7099399721143	20.2364959125485	18.2171663238249	18.4796609812132
"Activating signal cointegrator 1 complex subunit 3"	18.3353221918246	18.2731880791238	18.363345715885	18.3469909234436	18.3427360940484	17.8818474460278	18.1556179762924	18.3030866898502	18.4040779604457	18.329472960208	18.2349693157842	18.3179162436801
"Activator of 90 kDa heat shock protein ATPase homolog 1"	20.2835113558959	20.4555951443159	20.2968290921504	20.2924775441754	20.1553449517618	20.5296697961268	20.301817006648	20.3903096062185	20.2350868198531	20.4292611514116	20.2766234731484	20.3321078641533
"Active breakpoint cluster region-related protein"	20.3421364082077	20.8351756161936	21.6839466286794	20.4491341928149	21.2536510504636	19.8105648541117	13.6928569262075	22.3007506750072	21.7026422981913	NA	21.1981882474912	17.1857225852551
"Activity-dependent neuroprotector homeobox protein"	18.7315022873901	18.2439827901391	17.852572067491	18.2973795696749	18.2310359086814	17.8971804337835	18.1398759959697	18.2916214537147	18.0728838417636	17.9980385467379	17.8706127158923	18.1283586300754
"Acyl-CoA dehydrogenase family member 9, mitochondrial"	19.0666319364094	18.8550712847938	18.7683906074731	18.8038240713182	18.9033486891032	18.5636492174513	18.6871820713629	19.0974062754693	18.6238580169181	19.1806525882941	18.7108751863598	19.0842774496525
"Acyl-CoA synthetase family member 2, mitochondrial"	18.9795453222446	18.1975502745959	17.889762657874	18.140785825694	18.5249525498551	18.4982404648084	17.6973563436091	18.4728432310478	18.3468591449194	18.2683068516675	18.0211535254829	18.6531573380741
"Acyl-CoA synthetase family member 3, mitochondrial"	18.2570612583315	17.3751727485837	17.6854703213333	18.4129713002486	18.442040522913	18.0004015162264	17.9966306603708	18.4438009273594	18.3241086663761	17.6072478754505	17.8113607403828	18.3104884150309
"Acyl-CoA-binding domain-containing protein 6"	16.338856603369	16.4811517069418	16.4423080313709	16.7299606172888	16.4541618927956	16.1371835890123	16.0739433418365	16.2908994983404	16.6239451692672	18.0050898654157	16.267134757586	16.599976075689
"Acyl-CoA-binding protein"	21.4617487550413	21.496987832872	21.6019794492078	21.7684188975667	21.3874305649016	21.6734124943106	21.6236656120056	21.7703333706519	21.4410177812215	21.6826986136042	21.6365662798252	21.7701627177227
"Acyl-CoA:lysophosphatidylglycerol acyltransferase 1"	16.3320154643033	16.3759617099531	17.1506510321302	15.5106849375477	16.0649510919454	15.8409070781266	17.3616612921594	15.6099596089422	15.8162690486349	16.7397219782541	17.0574527289003	16.5636648564305
"Acyl-coenzyme A thioesterase 9, mitochondrial"	19.0447923007411	18.9778044900232	19.0666338846915	19.1986694012973	19.0506206857408	18.9787014426301	19.2204434006953	19.3449425756282	18.8545331702958	19.0738798724201	18.9997214279698	19.2918526816121
"Acyl-protein thioesterase 1"	20.191519449473	20.2545460371626	20.2998616660639	20.0838274186906	20.1114811922676	20.2855121912624	20.2493915498105	20.2695803953507	20.217799569861	20.3666710657868	20.2665833722642	20.3050486335626
"Acyl-protein thioesterase 2"	19.6587890841089	19.7121333826065	19.6628080285499	19.7540095900939	19.8026784169648	19.5397780192133	19.7935690485096	19.8390474198597	19.0655108544357	19.815434647356	19.6404558709836	19.6040716499863
"Acylamino-acid-releasing enzyme"	19.5381767539494	19.3886423674733	19.3926086419164	19.5774893786896	19.4819698924176	19.4382929771314	19.3042443663562	19.4907122533227	19.5560982083305	19.4870933473054	19.4542469742268	19.5270790371628
"Acylglycerol kinase, mitochondrial"	19.8984500559847	19.95332809003	20.039264065096	19.7202256402902	19.9426255482706	19.9072317706383	20.0623977868143	19.6774708268402	19.8111059631251	20.0388234665404	20.0186148948379	19.8192033112555
"Acylpyruvase FAHD1, mitochondrial"	18.6910361832169	18.4388924928442	17.8810977209093	17.8717620210182	18.4723305522572	18.6776356700467	18.9107013828073	17.8860511374761	18.8515594560023	18.4247389127298	18.7551783835797	18.2361124879437
"Adapter molecule crk"	16.8460139646696	18.0336382277928	17.9513169602361	18.1323937278183	19.5975275894823	17.8489777967449	17.4678970622791	17.836640472811	17.4750710478484	18.4945828440311	16.7475565518592	18.2775046815961
"Adaptin ear-binding coat-associated protein 2"	18.9459139576945	19.2655262085527	19.0443386517639	19.2826650672725	19.1469700056453	19.2503180992595	18.639041986105	19.3509015004552	19.1436493474	18.7043015072488	19.0864808091573	19.4411968431946
"Adenine phosphoribosyltransferase"	20.9026705666758	21.0794973166289	21.0231833205826	20.7282822552365	21.0671866669279	21.2643016039112	21.0156564158473	20.5257263975967	21.0387314857213	21.1909799376652	21.0417860373513	20.758728570623
"Adenosine 3-phospho 5-phosphosulfate transporter 1"	17.7142449082021	18.0081998945359	17.0030533274523	20.027007215856	16.9768337144555	18.7198424385271	20.7606559317637	20.7513476371172	18.1765808629786	17.7541860174765	17.604943750056	17.9328748093983
"Adenosine deaminase"	19.6452364107114	19.5396169920269	19.6246889962874	19.7784141482074	19.6867375951088	19.4895482091831	19.7187380155027	19.7270427368149	19.6428459396942	19.4836407169271	19.5858573058519	19.7913954296726
"Adenosine kinase"	19.5623924924509	19.3939314309629	19.6430046023663	19.3612937127522	19.5048022517486	19.3859831319919	19.7640049876424	19.1064157694508	19.4447501132911	19.4637694372454	19.7044942891124	19.3387019249916
"Adenosylhomocysteinase"	20.8993557232808	20.761497007777	20.8525917127722	20.7957881298446	20.9627022339232	20.814843763578	20.8925559678283	20.7888637129903	20.8989995248043	20.7851563867649	20.8503586850841	20.8027523412005
"Adenylate kinase 4, mitochondrial"	16.9885831194539	19.3980379087924	19.958911084447	16.736479383391	18.3408789993372	19.4794533656069	20.0467485008182	17.417509888739	17.9029427006717	19.3077141997624	19.961322430633	17.4422946649274
"Adenylosuccinate lyase"	19.7193329956491	19.5778430855	19.5924220312232	19.7085683854745	19.7589963443845	19.68723705817	19.7874998317167	19.7027849328289	19.6686159556008	19.5819864764221	19.6874564246531	19.7377551296742
"Adenylosuccinate synthetase isozyme 2"	19.6944121324803	19.8631416551983	19.6814964768489	19.782051758756	19.589755502777	19.6936700696098	19.8253204201883	19.7710722780277	19.7537930218077	19.5400254230027	19.8179347231527	19.8521484023979
"Adenylyl cyclase-associated protein"	21.7098095652544	21.6774795624449	21.5606377395066	21.7995895666843	21.623078809876	21.7025215935325	21.6323383439668	21.9402149229223	21.6100611632351	21.7190099479373	21.5341653498451	21.8911411381514
"Adipocyte plasma membrane-associated protein"	18.9476295592772	19.0534054441311	19.2035685102686	18.8561494133626	19.1748082185489	19.2440897143578	19.2339165511805	18.7789572943231	19.078987128763	19.1999773332889	19.228033044672	18.8097184380972
"ADP-dependent glucokinase"	18.1812750409451	18.3829069364759	18.0147288823556	18.5152747383354	18.1598506186705	18.2209703132413	18.3414792342521	17.8322501507786	18.2133150917109	18.2960206110166	18.3164646739837	18.3412671067547
"ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1"	18.6097057010028	19.3756199483556	18.69341677293	19.4290046462968	18.6549393957612	19.4406418429725	18.9906086669078	19.2437571905856	18.6829166578839	19.4070710125483	18.9020799424038	19.3434562909449
"ADP-ribosylation factor 4"	20.5356462784295	20.6673126399253	20.9181252604019	20.2821204500273	20.4327183101679	20.7137370501955	20.5917610225115	20.5271438981137	20.3947693396518	20.7077634912426	20.8594250393906	20.4664864820498
"ADP-ribosylation factor 5"	18.7063219699582	18.6781518671073	18.2715819353894	18.985094964383	17.9726874160494	18.695441028684	18.5015209739937	19.4179255488041	19.2415942565413	19.5234465590717	19.4686525044401	19.1750128373342
"ADP-ribosylation factor 6"	19.2302936550915	19.3582145446417	19.1889349514541	19.1944751418611	19.3400955930215	19.3117100632824	19.2671359858475	19.1793695209283	19.3190663920826	19.2282901623294	18.926875314097	19.3683035269283
"ADP-ribosylation factor GTPase-activating protein 1"	17.0419690366529	17.4347287109602	17.7224969272535	18.4173057748266	17.2635219095294	17.2329463221348	17.8082299717001	17.2172578698401	17.4140874641216	18.3938786978238	17.5401506620289	17.2069513272196
"ADP-ribosylation factor GTPase-activating protein 2"	18.4971399799208	18.8436862376251	18.7762731540962	18.4729239071862	17.7621055924223	18.4929270626588	18.603177346832	18.6368452838507	18.1017509036159	18.4792472506534	18.6588486970412	18.4243754270222
"ADP-ribosylation factor GTPase-activating protein 3"	18.326058440371	18.3417687577619	16.9158087612046	16.7686356194457	18.4315672908884	18.484049458553	18.9112150726556	17.2384423648676	18.2620640509811	18.6105461790356	18.9405715420207	18.2473595122572
"ADP-ribosylation factor-binding protein GGA2"	18.9241387082168	18.6123471758266	18.9697235922275	17.1535350301968	19.2444348256906	18.2467168860592	19.1733866444907	18.1341207217188	18.7694930257225	16.7506038477427	18.1640125565796	17.0196196513868
"ADP-ribosylation factor-binding protein GGA3"	18.0490482749775	18.0877658561654	17.6353648985594	17.9138401924116	17.7118232524425	17.4444452202937	17.3066003929508	17.83495142814	17.8109746261458	17.7230289458389	18.134276742423	17.4485910800599
"ADP-ribosylation factor-like protein 1"	19.5157034128933	19.6406207417676	19.6986447376322	19.542787939892	19.463811114318	19.6961090924829	19.9404179374718	19.5520844463229	19.4328637424097	19.6775450595105	19.8160382857334	19.5386151675664
"ADP-ribosylation factor-like protein 2"	18.3989304626014	18.451652514312	18.2873363582348	18.1528157542499	18.5531221132458	18.3089146154511	18.2508349461052	18.2937100675984	18.2786269946618	18.2824267751026	17.8606081272928	18.2515035406902
"ADP-ribosylation factor-like protein 3"	19.1027213837364	19.2199716711884	19.0806528763134	19.3184618813461	18.9541895633285	19.2377241386047	19.5206073006256	19.2637958324952	19.1050128335373	19.1469655367746	19.2992107456302	19.3653574601708
"ADP-ribosylation factor-like protein 6-interacting protein 4"	18.4818404331729	18.5176741088822	18.3056779939525	18.0769952117486	18.4697748784718	18.2444565187173	18.0108843457405	18.3841936251342	18.5686867129913	18.351975702813	18.1769390543175	18.3554047159281
"ADP-ribosylation factor-like protein 8A"	19.6895260672229	18.7333923622147	19.3049950250766	19.192614579232	19.2805072870338	18.4852903635944	17.9685084017246	19.1729266237031	19.485238602118	18.4600559293778	18.1641837797188	18.0648119048776
"ADP-ribosylation factor-like protein 8B"	19.5457762950568	18.8163283631047	19.3179929348607	19.2297024303158	19.6840697572822	19.0914784356056	19.0725776954788	19.1211703647169	19.7298628410743	19.5300037802223	19.383007049143	18.809900751747
"ADP-ribosylation factor-related protein 1"	16.7801038669841	NA	16.809333820989	16.7788213484204	16.5334142745999	16.950741267234	16.7977161341318	15.6615226142331	NA	17.0447880683152	17.0397371518046	16.6183669751095
"ADP-sugar pyrophosphatase"	20.3000621222562	20.2934755551926	20.3650956390537	20.2889860505975	20.2691111738741	20.2713139721795	20.3591110512597	20.3297724293769	20.2962818837686	20.1792174122891	20.2716179877908	20.3693025878033
"ADP/ATP translocase 1"	19.9643952668733	19.540588815812	19.7944073378342	18.9895487328444	19.9420685929563	19.5493892870682	19.8773182851143	19.0100080294377	19.9636971705978	19.6020940187546	19.7468337727199	19.0202529403144
"Afadin"	18.0404657520933	18.638428805444	17.2249270069134	18.303070255516	18.5799167783725	17.7480949506001	19.0506451420534	18.3106708918205	17.8016614549109	17.7878860010529	18.0881299384441	18.0984753359174
"AFG3-like protein 2"	19.0308600262103	18.8158968509696	19.2793289869959	18.5365854374116	19.0097598904123	19.0171133429694	19.028442633808	18.4920846176112	19.1486933013042	19.1031059602248	19.1568478736724	18.820340380506
"Aflatoxin B1 aldehyde reductase member 2"	19.6156392489973	19.5370559642041	19.6763465071696	19.7290890458878	19.663460419925	19.5782136853488	19.7194324867637	19.6908513276228	19.7186493658834	19.6768697615293	19.6224416292989	19.7056178467471
"Aftiphilin"	17.1597884554344	17.3754988610675	17.277412720889	17.5790428166492	17.5296309514717	17.3231471018915	17.1542327058073	17.4066691157906	17.2205083645371	17.1254907252392	16.6752186868401	17.3789657464635
"AH receptor-interacting protein"	19.7236023433782	19.7314781468702	19.6963543667237	19.8210039033019	19.5982322882274	19.7906906478275	19.9574778733453	19.8654885048548	19.5934070669143	19.7218086991278	19.7291360064994	19.7851542270628
"Aladin"	19.9297873301668	19.6065492609723	19.56650365072	19.0758387327097	20.0255300741758	19.9121337636679	19.5563107776852	19.1502485803872	19.9182359178953	19.8545421991888	19.6996205648451	19.1494580516292
"Alanine--tRNA ligase, cytoplasmic"	21.1682073594659	21.2294408689011	21.272506908467	20.8901128180179	21.2589803607236	21.2163329262552	21.3199962611992	20.9529108359349	21.190883024377	21.2599253600434	21.277145903708	20.8851698970507
"Alanine--tRNA ligase, mitochondrial"	18.0800764640659	17.8225053213235	17.9925167603443	17.8233150137286	18.0588043655712	17.9401794723099	18.0541895529096	17.9913252533171	18.0283242703225	17.9114816571619	17.8539825746947	18.1650995351888
"Alanyl-tRNA editing protein Aarsd1"	18.2451444764827	18.2953943372525	18.4890636549229	18.1467127411778	18.2286976353558	18.1573224916618	18.4303900543169	18.248879633816	18.1895981647972	18.3966025870864	18.1398538511716	18.3881846339656
"Alcohol dehydrogenase [NADP(+)]"	20.8575321687845	20.9410528349069	20.9409364140919	20.9288281907309	20.8201821967991	20.9309208544406	20.8948738348288	20.850263689374	20.7661204490156	20.9933819212583	20.9256385106123	20.9495871966632
"Aldehyde dehydrogenase family 16 member A1"	18.672779159534	18.8445694797012	18.6940326446159	19.0608787238132	18.5813182325862	18.8218436529798	18.8771821827359	18.9069088189149	18.4501880773534	18.8336487564217	18.7914920251135	19.07847470765
"Aldehyde dehydrogenase X, mitochondrial"	19.3567940735576	18.9565970881127	19.0325744194346	18.7697935503366	19.4717794184177	18.9865923304366	18.8251520723724	18.6192114248173	19.3150484194412	18.8854980804743	18.7132138508308	18.7258870604259
"Aldehyde dehydrogenase, mitochondrial"	18.8295668269349	19.4314431390288	19.1524582745801	19.7002103003057	18.9807726473996	19.3563355571493	19.1581327227746	19.6818227795168	18.9532255073869	19.4253947391883	19.2187857469526	19.7590563672341
"Aldose reductase"	20.5151559188074	20.3827548851518	20.2113014354523	20.276744675724	20.494318421761	20.3794369303838	20.4044785967754	20.348503249471	20.4514051352886	20.333871003202	20.3037045091949	20.2970651699962
"Alkyldihydroxyacetonephosphate synthase, peroxisomal"	18.1739972427348	18.3130664671347	18.5770820292377	18.4890612935034	18.0298599216576	18.4143656167764	18.4230917208271	18.6214984125758	18.0528962022647	18.2379463755038	18.4735494940656	18.6592745125688
"Alpha-(1,6)-fucosyltransferase"	19.8364740846071	19.3644866051615	19.0473481447507	19.1563195114136	17.6198181127612	19.7592198374009	18.9442456684547	19.3249210285064	17.6969353907996	18.5304446651315	19.0343570407973	19.8910123292733
"Alpha-1,3/1,6-mannosyltransferase ALG2"	17.8518529737622	17.8813610186199	18.1501704212799	17.5886596029604	17.2046547938712	17.9828076250831	17.8758135693861	17.2751535973542	17.3020644080663	17.658655881769	18.3582608720501	17.4633490240453
"Alpha-actinin-1"	18.5901129437308	17.9349303481469	17.2899493240943	18.3689762498537	18.6667580362671	17.7103929089391	17.5573748660994	18.0678549307922	18.415547915283	17.7468558243085	18.4858231280296	18.297091426224
"Alpha-actinin-4"	20.8535937383092	20.77065310851	20.7164105491412	21.0264764422757	20.8050197647729	20.7680272313336	20.7455576609468	21.0480065565793	20.6479982658613	20.7997764767866	20.7137620241315	21.1157015863776
"Alpha-adducin"	17.118058473808	17.7303009476459	17.4326120903632	18.096022312958	17.1062223033261	17.7685537188015	17.4754661205507	17.9575204986315	17.0265493487648	17.9135950095766	17.6450992120681	18.025245659814
"Alpha-aminoadipic semialdehyde dehydrogenase"	16.8468270446714	16.9526962087528	16.1243211185164	17.1897218081689	17.1953350354748	16.6944140845667	16.7644633260552	16.8832590501877	16.0744250527467	18.3950211132752	17.03346258051	16.8403454181385
"Alpha-centractin"	19.7379882448762	19.9028234064892	19.8803978970509	19.8732285864734	19.8083786956556	19.9833140184345	19.7846520157543	19.9476945183292	19.6485910339643	19.5702907848534	19.8310136406888	20.0386932138471
"Alpha-endosulfine"	19.3222073520989	19.5511169685175	19.4289315593472	19.4434579142274	19.4402206525562	19.520222660014	19.2075193477938	19.8189049607513	19.9755281953841	18.8028145349146	19.8765140416251	19.8462055936389
"Alpha-globin transcription factor CP2"	17.7749894883575	18.2161268152681	18.358963879571	18.2460039040555	17.8056657677366	18.1810037942332	18.4165101634612	18.1817343830416	17.7543289018156	17.9259617314357	18.2933898017029	18.1943193231539
"Alpha-ketoglutarate-dependent dioxygenase FTO"	18.9361825577248	18.6426970411057	18.6553069584078	18.6677557928512	18.8850419668409	18.0900930867599	18.2597619820986	18.8134355622891	18.6953438771437	18.6451131854948	18.6664022173922	18.2926255856428
"Alpha-N-acetylgalactosaminidase"	17.7967205172889	17.5526179947547	17.5248907929295	17.6707273579967	17.2844314196339	17.4067047250675	17.3871719074835	18.2531307772182	17.5111810737078	17.4065346054235	17.4504722108681	17.3760871317185
"Alpha-soluble NSF attachment protein"	20.0146980340981	20.2360335526687	20.1418194748262	20.0896877593978	20.1152477328549	20.1687272743979	20.182799005701	20.2166327600556	20.0984013511521	20.1460490568319	19.9852872000199	20.1820100962476
"Alpha-taxilin"	19.1313770122256	18.8143568505496	18.8669194924894	18.8044282100033	19.0111668880432	18.8766125223558	18.8733520584047	18.8035399626153	18.997144332106	18.9847458872503	18.6905830488831	18.8735307763724
"Alpha/beta hydrolase domain-containing protein 11"	18.5355566487672	18.4246284986869	18.5490812741612	18.2876267444563	18.9853776851173	18.3082861039953	18.5274492279461	17.787242389114	17.6780362042993	18.5228554297051	17.6265439123154	17.7372815346461
"Alpha/beta hydrolase domain-containing protein 14B"	19.5415474351159	19.7410105548232	19.7777656549899	19.7943973847434	19.6915391906504	19.7366368470086	19.7023407829702	19.8203132875198	19.4200664260417	19.7136178734486	19.5223465802017	19.7447855495515
"Amidophosphoribosyltransferase"	19.3897585504472	19.2862766803159	19.4274292521839	18.9903513935245	19.2843897576729	19.2300268495958	19.2065216331151	19.0968601054339	19.2520789406302	19.1406216943473	19.3020605792907	19.0443847154795
"Aminoacyl tRNA synthase complex-interacting multifunctional protein 2"	20.2924859331851	20.3282074960377	20.3543540413071	20.1671326555729	20.3433144420975	20.2858937153339	20.3478886636824	20.2141157624432	20.1680242283979	20.3344219467258	20.3720566372031	20.2168699741668
"Aminoacylase-1"	18.3481877085876	17.6400532855046	17.9044638004804	17.9911044193239	18.2369231908014	17.61524331592	17.9523116473264	18.2208383883838	18.1525036836587	17.602229696857	17.7148087580946	17.9468586070406
"Aminopeptidase B"	19.6926329367026	19.4709028420244	19.5502187933363	19.6434696764705	19.6501842246579	19.5828679300655	19.5600237218033	19.7825699253602	19.6895661857389	19.4013597182829	19.66142148497	19.7423441268804
"AMP deaminase 2"	18.7271618885294	18.8431040519907	18.7884372253453	19.0838405846353	18.9593283893987	18.5215440266683	18.9566425963666	18.9971128955513	18.5820950402799	17.8966271938939	19.0539483323937	19.0615434596658
"AMP deaminase 3"	16.9657302643576	17.2884925900754	17.8313464264267	17.3365806439922	16.7799966063506	17.1825564897913	17.819268576825	17.0935039501664	16.2570802407747	17.3327280889461	17.5299899330137	16.7034478329918
"AMSH-like protease"	18.1467320635417	16.5708138096938	18.4410184420847	17.0343569847051	17.0647442017786	17.6727373736057	17.0556720954685	18.6917614231337	18.4287704376597	16.7737311718197	16.5419774672607	NA
"Amyloid beta A4 precursor protein-binding family B member 1-interacting protein"	18.9906927777143	18.9250356639624	18.7487446612657	18.8210561419952	18.8805197816928	18.6667772706907	18.7035319181378	19.0184658702647	19.1806054823586	18.4462974644925	18.8696419550934	18.7437888742159
"AN1-type zinc finger protein 1"	18.0510230447088	17.96417339788	18.1634891840635	18.3115443334266	17.9478773349927	17.9589858062821	18.5697408486057	18.3233759871584	17.9141763561621	18.1017186853667	18.3062682743929	18.5070296457952
"Anamorsin"	19.0800467878382	19.297777913207	19.2239879815232	19.1650232382532	19.190618695448	19.4166122868542	18.8323011111499	19.2399602962112	19.2945542203323	19.0105818937518	18.9684442420148	19.2677238276146
"Anaphase-promoting complex subunit 1"	18.7235079766011	18.8995139366382	18.6664198012967	17.8607017268489	18.4327300915393	18.3887517983613	18.1955790225604	18.2227346131448	18.4305244810016	17.6131676370641	19.7610299082077	18.3155914971572
"Anaphase-promoting complex subunit 16"	18.5551616983531	16.4980912861941	16.7269434477412	NA	18.8351599190317	18.6489692729633	16.5520957248535	18.3550209434827	18.7121745685069	18.3299244821749	18.5512159512957	18.3095169742762
"Anaphase-promoting complex subunit 2"	17.4314527711016	NA	17.3701950725555	18.5074916118088	18.2080709048485	17.5895009000894	17.8836307920507	18.1250018851971	17.4688743811458	17.5158708114793	17.8021312880233	16.4921627489562
"Anaphase-promoting complex subunit 4"	19.3833908862611	19.8900316802458	17.9033613237412	18.5535228880298	18.2550459115352	20.3012145826707	19.8693535484128	19.4536051612709	19.2218076714317	19.2861912416736	15.556319448555	19.8011454192367
"Anaphase-promoting complex subunit 5"	16.7436855691216	14.0554391874914	15.4583393540376	15.2761861216523	16.3649770181433	17.0806449067981	16.9400953411121	17.456400310585	16.5023740279692	15.8799461791011	17.0632668417204	16.7453163235168
"Anaphase-promoting complex subunit 7"	19.1713147995118	19.3121615784007	19.2617228140272	19.1953504925675	19.5008885238064	19.4527868792674	19.1842883670578	19.3188476857262	19.0137116845645	19.314766408746	19.1894691233738	18.8050587519711
"Angio-associated migratory cell protein"	17.6631231274184	17.4890062491021	17.6938262723855	17.2698952120526	17.7728761618759	17.4534508230657	17.6867681388652	17.2416746355265	17.6569592362938	17.5019367648049	17.5409847917897	17.4954922008575
"Ankyrin repeat and KH domain-containing protein 1"	18.2423647459474	18.0940136093549	18.2038042593852	17.9819320687976	18.2262259826588	18.1945572728066	18.2128298853729	17.9001674362183	18.0125689230949	18.1718285125857	17.9056473311014	17.9376066726361
"Ankyrin repeat and zinc finger domain-containing protein 1"	18.7338515855947	18.4247555196442	18.7248273339034	18.4848921790525	18.5124040785733	18.8644647849503	18.9690403231993	18.3019433087016	18.6761484666563	18.7123302887302	18.8405255725125	18.1724132100599
"Ankyrin repeat domain-containing protein 13A"	18.0975491502786	17.9225526583541	18.1041268241513	18.0743755691338	18.4474945086259	18.0155772351781	18.6531038879933	18.4411152817251	18.5454246859135	17.9862549693903	18.7117224192342	18.4062323914273
"Ankyrin repeat domain-containing protein 17"	18.9200869175222	18.6877311919558	18.6350087117753	18.6934240148178	18.6583802954804	18.472774776602	18.5236793842537	18.4767276825236	18.2758318013083	18.6024744993668	18.2225135862256	18.771142363863
"Annexin"	19.1780937126335	20.0353505002503	19.7329242014841	20.1648917486693	19.2702933110066	19.9562566404196	19.0067703566034	20.1466417282262	19.7841034327641	19.621926355853	19.8560219142523	20.1748906021265
"Antigen KI-67"	16.0382182373644	16.3045201328377	17.2404974797643	17.7033803624332	16.4899024707046	15.7099977376433	18.5737151278359	17.0725656635122	16.5669965738293	16.694103749182	17.0804440789785	18.7175815500104
"Antigen peptide transporter 1"	19.9681724100809	20.0348360481433	19.9232306281481	19.9480961564146	19.8859209781223	20.1256060372446	19.9995917263785	19.8903318618645	19.9730169660803	20.0816450811912	19.9986903201637	19.8723070156162
"Antigen peptide transporter 2"	19.6959700509519	19.8374549028829	19.6975213130841	19.604176098045	19.5008506167516	19.9415002298133	19.7830019913214	19.6361444758316	19.5738490905327	19.8375042196669	19.6385912317946	19.6303112140183
"AP-1 complex subunit beta-1"	19.7206633046579	19.6823580656122	19.8181488204399	19.5695583335776	19.4835055377436	19.806224188482	19.8096733677455	19.6652564312526	19.6372049892614	19.8420677607407	19.6058897380059	19.8966168952901
"AP-1 complex subunit gamma-1"	19.2881263600628	19.468687049219	19.2826858049105	19.3822739758255	19.1774014831052	19.4882971999053	19.136458414616	19.5020558372386	19.3076899688798	19.4337900621784	19.1159383080313	19.4008311619906
"AP-1 complex subunit gamma-like 2"	17.4753474522642	17.7274350382855	17.8262424774545	17.9009497671558	17.2840945962581	17.9604257622785	17.8174277987127	18.010511966909	17.5136420340331	18.0420964429026	17.7059581759103	17.7228650638912
"AP-1 complex subunit mu-1"	18.1317956355048	19.3094791177677	19.2074892651809	19.1688656176628	18.7661733547518	18.9169055858738	19.4104494531408	19.2326273646445	19.0211637218445	19.1308545979261	19.1405206475723	18.6315398118863
"AP-1 complex subunit sigma-1A"	17.3848025348277	17.4408127695943	17.6405910096389	17.8474009466669	17.6698144329829	17.2895646115724	17.6653802547383	17.871291107448	17.5738946127006	17.4273130899603	17.7985985387792	17.865608839782
"AP-1 complex subunit sigma-2"	18.5201510614678	18.5321123019522	18.2380799998696	18.4591126465504	18.4393959575814	18.5228008292965	17.6724021069295	18.4375098380496	18.3611693191274	18.6535088049237	18.0426551005352	18.4916773311811
