rowname	Clinspect_E_coli_A_QC1_Slot1-6_1_8640	Clinspect_E_coli_A_QC2_Slot1-15_1_8649	Clinspect_E_coli_A_S5_Slot1-7_1_8641	Clinspect_E_coli_A_S7_Slot1-24_1_8673	Clinspect_E_coli_A_S14_Slot1-11_1_8645	Clinspect_E_coli_A_S20_Slot1-20_1_8669	Clinspect_E_coli_A_S23_Slot1-8_1_8642	Clinspect_E_coli_A_S29_Slot1-19_1_8667	Clinspect_E_coli_A_S34_Slot1-18_1_8666	Clinspect_E_coli_A_S39_Slot1-26_1_8675	Clinspect_E_coli_A_S42_Slot1-21_1_8670	Clinspect_E_coli_A_S47_Slot1-14_1_8648	Clinspect_E_coli_B_QC3_Slot1-23_1_8672	Clinspect_E_coli_B_QC4_Slot1-10_1_8644	Clinspect_E_coli_B_S53_Slot1-22_1_8671	Clinspect_E_coli_B_S58_Slot1-5_1_8639	Clinspect_E_coli_B_S62_Slot1-16_1_8664	Clinspect_E_coli_B_S66_Slot1-13_1_8647	Clinspect_E_coli_B_S78_Slot1-17_1_8665	Clinspect_E_coli_B_S85_Slot1-12_1_8646	Clinspect_E_coli_B_S86_Slot1-4_1_8638	Clinspect_E_coli_B_S91_Slot1-25_1_8674	Clinspect_E_coli_B_S98_Slot1-9_1_8643
P00888	23.22598771314919	23.545925393119052	23.400575233699644	23.402455591703365	23.35511593900425	23.459193329340366	23.343713971916316	23.461290014571365	23.753540125485245	23.04599857957574	23.436445198752864	23.042522461507634	22.55089965767068	22.625232901175178	22.84386637164738	22.71563305911728	22.785930972149114	22.525071607978305	22.07495397636434	22.583495326740866	22.545494325731692	22.30085772816954	22.790565470606733
P00893	21.83138734000534	22.117601018826477	21.88327734970072	22.344875693812284	21.927631148286	21.959731820507294	22.355030533041255	22.040048830663462	22.17900388510797	22.317113096703423	21.97023617624291	21.965377509493806	22.6185154502839	22.676464163638737	22.591762196284805	22.65924646152039	22.57600501838272	22.648627401090483	22.700734782351883	22.630146830046144	22.60458474578341	22.894942979801577	22.615417312409235
P00894	22.18236383057331	22.10253880750219	22.04417687363388	21.88902250525281	22.112902993163846	22.01132442626048	21.794063126947425	22.089617259621203	22.366445262577926	21.848605108738433	22.06918498892901	21.791010527244904	22.389199823861123	23.02732659150293	22.404076999723948	22.544096700326108	22.96348968944471	22.08503091265134	21.40536118884735	22.67927743625335	22.40269661033061	22.704770185648414	22.447079316007624
P00895	22.155322399481022	22.60460146042169	22.30885425082994	22.566746448055497	22.386674229775956	22.370323601564813	22.414148256628323	22.47113430395779	22.614364590578788	22.443264596710144	22.500442430598078	22.293520255364385	22.781051343827805	22.670631781336212	22.502393239264123	22.75573412597383	22.691457349587907	22.590220912248434	22.520714519911643	22.821557895835973	22.58146734831007	22.638600697858294	22.52294877184393
P00903	17.953412876292074	18.69935296851544	17.355236584295398	18.327545521298163	17.602321672520993	18.477198234005478	17.850075013362765	18.20089970982592	18.289853052281735	18.369468543790376	17.953202584303632	18.28902012352232	18.108662403011436	17.914990231132627	18.22436564638116	17.807627272412425	17.9809960197655	18.06208151013543	18.733244168316826	18.042940671092985	18.27263901591803	18.419608839789703	18.221345413286446
P00904	22.419741616047943	22.661258442841497	22.76716615769284	22.46781630032837	22.497426512231627	22.458555880383425	22.47674835586036	22.74837099630173	22.92245721728874	22.279601389866738	22.459098456735404	22.56131085047036	22.457655822035598	22.745610566034898	22.750423503395368	22.970833075399668	22.830121874367613	22.517048550294316	22.378862013809165	22.869072653940716	22.803581522373126	22.75139243007883	22.54422383929446
P00909	22.624322431090427	22.72836826130117	22.657223024201276	22.282953575520576	22.553638851721335	22.676834375338668	22.76935335858874	22.79469294396437	22.93702626324283	22.423792724506495	22.683419068816253	22.384113132505526	22.649227254664414	22.780655048196987	22.951087090417204	22.972948168628438	22.999182356345376	22.67906462202259	22.70060412578949	22.916572580612083	22.901826797163114	22.770551733598683	22.762466919057726
P00914	17.67982558085609	18.658736778519597	18.730057348105497	18.790901410340346	18.609082194040923	18.537530719358	18.329253626208487	18.942243626521943	19.010249512911443	18.55592108721612	18.528172557884012	18.658963046356867	17.977159981499835	18.587515045307036	18.533698497753758	18.65804644235702	18.862586044604708	18.714074763509565	17.76079273022983	18.529435375753955	18.54899110037144	18.95933901198678	18.48942120512675
P00926	18.635584839448043	18.675922858482597	18.564551125037497	18.230219536270205	18.926812011313242	18.59551245561345	18.745105779556233	19.060585684368657	18.937704966602695	18.73335607038843	18.395510479818874	18.607135247788214	19.502448864073124	19.69841658213525	19.428658306551974	19.89724883121879	19.72559153651553	18.955503925128966	19.194111954863814	19.747037608824137	18.34882503439075	19.04145879178035	19.24863693076456
P00934	25.294397530670725	25.67501328332129	25.526314685864243	25.81296160516261	25.6619419497599	25.785268116866707	25.72849044707729	25.934394421709026	26.038795800274617	25.722317454708737	25.657455177654107	25.62962248002355	25.14896364093725	25.309128563509226	25.427416774844094	25.41725898818586	25.418852328032322	25.39350759931942	25.049012514602744	25.25154326270593	25.32110679360442	25.43104387960933	25.376360324828518
P00935	22.551054110070936	22.536312212723466	22.589557634141244	22.35904212796325	22.443470595584877	22.90952160700084	22.371516862965272	22.74553239566709	22.7685679717993	22.55573987938969	22.712159349127077	22.903586023461465	22.617909761284814	22.517803866371807	22.71174391347484	22.428353075829833	22.55650312849064	22.688249449229204	22.673788795361588	22.560548097022853	22.5707116556015	22.67361665971572	22.717135268297547
P00936	20.120734874349253	20.190385147802044	19.899100993274963	19.79897687209681	20.229115373328447	19.813188324647314	19.935956663148175	20.212169900622957	19.58737724800602	20.453892921721856	20.239876579323248	20.150139752889224	22.159364718152414	21.699100335528822	21.387934576215457	21.974252560868855	21.11067257637609	21.373447958906365	21.80254506736692	22.061719740912576	21.60166388701008	22.02652142622657	21.790881855248983
P00946	23.360552496395286	23.289021590496272	23.240060570707293	23.35542814814672	23.35205827229389	23.261770506934866	23.338716012613173	23.145926977538274	23.06259785084429	23.050533313988712	23.255894550473165	23.575308457376735	22.678788567572298	23.291906909683192	22.948729401578802	23.12629118206107	23.131413490801283	22.734803658969067	22.414082555335636	23.251426392510112	23.037168464296034	23.019282832644148	22.995151788998907
P00954	23.099375346628115	23.158350957236024	23.140263249059537	23.031077073881377	23.048452422088687	23.18721834916578	22.835597230623076	23.069039644577828	23.363717539249766	22.91142418973199	23.105829045125912	23.273232540887662	22.885275355422042	23.425210968175275	23.28721205061789	23.19320613710405	23.312380428855537	22.934951800615824	22.72331934872489	23.264504369270924	23.139841957545524	23.163731161372127	23.132152878612573
