"MSP"	"ERS2637868"	"ERS2637867"	"ERS2637866"	"ERS2637865"	"ERS2637863"	"ERS2637861"	"ERS2637859"	"ERS2637858"	"ERS2637857"	"ERS2637856"	"ERS2637855"	"ERS2637854"	"ERS2637853"	"ERS2637852"	"ERS2637851"	"ERS2637849"	"ERS2637848"	"ERS2637847"	"ERS2637845"	"ERS2637844"	"ERS2637843"	"ERS2637842"	"ERS2637841"	"ERS2637839"	"ERS2637838"	"ERS2637837"	"ERS2637836"	"ERS2637835"	"ERS2637834"	"ERS2637833"	"ERS2637832"	"ERS2637831"	"ERS2637830"	"ERS2637829"	"ERS2637828"	"ERS2637827"	"ERS2637826"	"ERS2637825"	"ERS2637824"	"ERS2637822"	"ERS2637821"	"ERS2637820"	"ERS2637818"	"ERS2637817"	"ERS2637816"	"ERS2637815"	"ERS2637814"	"ERS2637813"	"ERS2637812"	"ERS2637811"	"ERS2637810"	"ERS2637809"	"ERS2637808"	"ERS2637807"	"ERS2637806"	"ERS2637805"	"ERS2637804"	"ERS2637803"	"ERS2637801"	"ERS2637800"	"ERS2637799"	"ERS2637798"	"ERS2637797"	"ERS2637795"	"ERS2637794"	"ERS2637792"	"ERS2637791"	"ERS2637790"	"ERS2637789"	"ERS2637788"	"ERS2637787"
"msp_0015"	20.3899587345254	46.7287804878049	4.79072063178677	6.45524806781351	0.901754385964912	22.4320388349515	12.402787456446	0.826288361320208	7.62983174170077	34.1684665226782	0.159925615992562	11.0282840980515	18.4091988501437	1.49428789032749	8.57339901477832	20.3649742457689	2.04838949087131	3.4017094017094	0	21.5310344827586	0	2.53741270369139	19.2443502824859	1.13389441469013	41.4698719950047	6.70507384120485	16.1195433176629	22.2	0.137931034482759	9.33089177806263	13.0198113207547	26.6838918046023	0.755806654111739	7.19607843137255	1.97004357298475	10.9392446633826	25.7725076855512	5.96940928270042	14.6339548577036	6.85218165627783	10.241965973535	0.967969250480461	7.36083672283556	1.31095123900879	0.19314381270903	10.088045540797	12.347334980586	14.8601398601399	0.122631760248019	0.231560125167635	11.64544682915	44.6607693890146	5.48990708106376	1.55866900175131	5.33685003767897	5.6635593220339	22.2014613778706	4.57763812516366	0.86859532938306	0.216867469879518	0.0432098765432099	4.77759388924252	9.96607748616318	0.324894514767932	6.64174685418209	17.5875885658441	2.83877656817004	4.50676818950931	10.8063492063492	5.78668628172122	0
"msp_0016"	0	0	0.133267522211254	0	0	56.0155339805825	0	0.110596409959467	6.61482492041837	0	0.127692546102588	0	0	0.0175171363290175	0	0	0	0	0	0	0	0	0	0	0	0	0.0167897918065816	0	14.0369815092454	0	0	0	0	0.115406162464986	0	0	0	0	15.3581943081452	0	0	0	0	5.60031974420464	0	38.1100569259962	0	0	0.0702721322769549	0	0.0150357705832424	0.00822875951450319	0	0	0.0346646571213263	1.39745762711864	0.022964509394572	15.8114689709348	0	0	0.0324074074074074	4.897772119669	0	0	0	0	0	0.00930626057529611	31.8645502645503	0	68.9402083065449
"msp_0017"	2.13136176066025	19.8975609756098	0.0128331688055281	0.226377461979556	0	0.777669902912621	0	2.43601621308628	4.40654843110505	7.99506325208269	10.4881450488145	6.88937774984287	4.75990501187352	0.722010662604722	0.868965517241379	45.1155261221486	3.6894760279056	0.0384615384615385	0.471140676971239	0	0	1.17126704356501	4.06497175141243	0.177505738332058	24.9940680611926	1.47448457376809	6.69308260577569	0.0245508982035928	12.7542895219057	0.139901117011536	0.0122641509433962	1.1336293903916	3.24544883866918	0.0554621848739496	0.014161220043573	2.23590585659551	0.388230127360562	14.1255274261603	0.0353287536800785	0.694568121104185	24.9436672967864	0	2.75246949447995	0.886490807354117	0.0409698996655518	5.1438330170778	2.35580656547829	4.27214452214452	44.4037202893558	0	1.57245058809264	0.059247068504423	0.762576097404678	0.499124343257443	1.55689525244913	0.0483050847457627	0.0647181628392484	0.00733176224142446	0.0927152317880795	0.654983570646221	12.6049382716049	2.78548695098663	0	0	0.0717986676535899	3.89103347178109	0	34.0084602368866	14.0444444444444	1.03935270319971	7.51086537225151
"msp_0018"	0	0.149268292682927	0	0	0.00701754385964912	0.0106796116504854	0.00975609756097561	0	0	0	0	0	0	0	0	0	0.0599673445153629	0	0.652709841518294	0.139130434782609	0.0641252209038122	0	0	0.0175975516449885	0	0	0.0114170584284755	0	0	0	0.0141509433962264	0.00484457004440856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00641025641025641	0.287977953840854	0.0151989271345552	0	0	0	0	0	0.0245762711864407	0	0	0.0404322063436738	0.063526834611172	0.404320987654321	0	0	0	0.00518134715025907	0.0967505497190325	0	0.0160744500846024	0	0	0
"msp_0020"	0	0	0	0	0	0	0	0	0	0.0246837395865474	0	0	0.0119985001874766	0	0	0	0.0255306516253525	0	0.0172177656036001	0.0245877061469265	0	0	0	0	0	0	0	0	0	0	0	0.287444489301575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26929012345679	0	0	0	0.0636565507031828	0	0	0	0	0	0
"msp_0021"	0.105914718019257	0	0.170779861796644	0.885564697083022	1.15157894736842	5.17572815533981	0	0	0.0882219190541155	0.0580067880283863	0.0154966682163335	0.153991200502828	1.46231721034871	0.712109672505712	0.175369458128079	0.152072602403728	0.309930236010094	0.139957264957265	0	1.01229385307346	0	0.209511140671766	0.644067796610169	2.13771996939556	0	0	0.392209536601746	0.0377245508982036	0	0.112067386925472	1.20471698113208	7.37182075090836	0	0.430812324929972	0.0925925925925926	0.154351395730706	2.00878348704436	1.52848101265823	0.0736015701668302	0	0	0.551569506726457	0.201626961069146	0.0815347721822542	0	0.0546489563567362	0.806212495587716	1.00058275058275	1.85463313813297	0.215467143495753	0.350672971989814	2.29500102859494	1.02979814162128	0.482486865148862	0.281336347651344	0	0.0636743215031315	0.17910447761194	0	0.211391018619934	1.38734567901235	0	0.86056061417604	22.7447257383966	7.78904515173945	0	0	6.16751269035533	2.31111111111111	0.316292754689224	0.672238652436672
"msp_0022"	0	0.0224390243902439	0.00888450148075025	0	0	0.0281553398058252	0	0.0428488708743486	0	0	1.21803812180381	0	0.107986501687289	0.371667936024372	1.50541871921182	3.01888643610498	5.69392904853792	0.0267094017094017	0	1.03028485757121	0.371623327442565	1.38543398736282	0	3.5026778882938	0.00749297533562285	0	0	0	0	2.78630287493133	0	0	0	0.218487394957983	0.193899782135076	0	0	0	0	0	0	0.677130044843049	0	0	0	0	0	0	40.1364106097141	0.273580688421994	2.6957681581181	0	0	0	0	0	0	0	0	0	0.641975308641975	0	1.00124977682557	0	0.658771280532939	3.54752015636452	0	9.45516074450085	0	0	0
"msp_0023"	1.24690508940853	0.00682926829268293	0.00592300098716683	2.30266766392421	2.74105263157895	1.30388349514563	0	0.00521134916039375	0.0127330604820373	0.878741129281086	0.746319541298621	0.447517284726587	2.23672040994876	1.51180502665651	1.06600985221675	0.00883002207505519	2.13388748701202	0.246794871794872	6.69379769125416	1.00089955022489	0.480181772279727	2.13634852011972	1.95550847457627	3.15990818668707	2.89478613799563	1.12998976458547	2.69778374748153	0.00958083832335329	1.21405963684824	4.81889763779528	5.57169811320755	0	2.01883239171375	1.00952380952381	0.130174291938998	0.548440065681445	3.61352657004831	4.23628691983122	2.43768400392542	0.659839715048976	0.0113421550094518	0.417040358744395	1.30447414294015	1.0863309352518	0	0.231499051233397	0	0.797202797202797	1.76369273165691	0.916405900759946	0.686310173396387	2.46945073030241	0.00704902274911887	0	2.46470735995981	0	0.3580375782881	0.171249018067557	1.9916347159289	0	0.00771604938271605	0.721578612348822	1.78253883235137	10.0232067510549	14.5669874167283	3.4400195455656	1.04561949196475	0	0.424338624338624	0.0132401618242001	0.00822939436800823
"msp_0024"	0	0.0595121951219512	0	0.0149588631264024	0.00912280701754386	0	0	0	0	0.00617093489663684	0	0	0	0	0	0.00784890851116017	0.0492800949977735	0	0.0860888280180004	0.0329835082458771	0	0	0	0.0390206579954093	0	0	0	0.0161676646706587	0	0.00878959897454679	0.183962264150943	0.083972547436415	0	0.0593837535014006	0	0	0.0210803689064559	0	0	0.00756901157613535	0	0	0	0	0	0	0.0289445817154959	0.00932400932400932	0	0.150201162270899	0	0	0.00640820249919897	0	0	0	0	0	0.0188218891599861	0	0.025462962962963	0.00356460852959898	0	0.0337552742616034	0.965210954848261	0.00781822623992182	0	0.0143824027072758	0	0	0
"msp_0025"	1.9050894085282	0.510243902439024	0.00987166831194472	1.79406631762653	0.096140350877193	2.0747572815534	0	0.0225825130283729	0.432924056389268	0	0.719045405237874	0.0930232558139535	0	9.35262757044935	0.0216748768472906	0.0137355898945303	7.26495472762357	2.53418803418803	0.0133046370573273	7.01409295352324	2.9916687705125	0	0	40.4988523335884	0.318451451763971	2.05000731101038	3.08462055070517	2.25089820359281	3.87472930201566	0.0139168650430324	1.74056603773585	0	1.44883866917765	0	0	0.0634920634920635	0	0.0232067510548523	0.00490677134445535	0.0494211932324132	0	5.30877642536835	0	3.91446842525979	0	0.0250474383301708	0	0.142191142191142	1.81605235962797	51.7746982565937	4.74305808172669	0.0172803949804567	0.0480615187439923	5.4938704028021	0.133132378799297	0.0194915254237288	0.0156576200417537	0	9.27988846287905	3.25410733844469	1.98070987654321	0.971101209420751	10.653811819318	14.3902953586498	0	0	8.96941420425091	0.0626057529610829	0	6.08973887458624	0
"msp_0027"	3.85419532324622	4.26439024390244	5.89930898321816	0	0	4.06893203883495	5.1184668989547	0.261725535610886	0.0609367894497499	0.72693613082382	2.05795753912909	0.731615336266499	2.7246594175728	0.0129474485910129	3.14975369458128	0.0117733627667403	2.76206026421256	0.209401709401709	4.71688514967717	1.95742128935532	1.80610956829084	0.628533422015298	2.97245762711864	2.08951798010712	0.00624414611301904	12.9527708729346	0	4.97365269461078	0.443111777444611	0	3.1377358490566	0	3.42686754551161	1.39663865546218	0.238562091503268	1.83798576902025	4.91963109354414	13.8238396624473	2.45534838076546	4.74354407836153	3.14404536862004	0.985265855221012	0.292271934921557	0.909672262190248	0.00752508361204013	2.40455407969639	0	2.002331002331	13.7430244574578	0.0348681269557443	0	8.93560995679901	10.1986542774752	0.680385288966725	5.89650841497111	3.50847457627119	0.7839248434238	1.15475255302435	1.08748692924364	3.36801752464403	0.0324074074074074	1.14423933800127	1.35832886984467	0.723628691983122	0	0.00684094795993159	2.57076205287714	0.0194585448392555	1.69312169312169	0.0507539536594336	3.15442972868715
"msp_0028"	0	0.00585365853658537	0	0	0	0	0.00696864111498258	0.026635784597568	0.0154615734424739	0	0.00867813420114675	0	0	0	0.025615763546798	0.0196222712779004	0	0	0	0.498950524737631	0	0	0.237994350282486	0	0	0	0	0	0	0	0	0.187323375050464	0.00376647834274953	0	0.0849673202614379	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0454702032380296	1.86410371032633	0	0	1.18551746235181	0	0	0	0	0.0209478921183556	0	0.284775465498357	0.527777777777778	0	0	0	0	0	0.0694660445826853	0	0	0	0
"msp_0029"	3.95392022008253	17.1073170731707	0.018756169792695	0.0319122413363251	0.879298245614035	1.6873786407767	0.0362369337979094	0.540822235089751	1.68985902683038	3.12928108608454	1.31721679838835	13.2652419861722	21.5733033370829	13.97715156131	0.1064039408867	27.5673289183223	12.493394686062	0.0747863247863248	2.5466640579143	0	1.18909366321636	4.95111406717659	5.57203389830508	1.17597551644989	2.14049328754293	1.11712238631379	4.95836131631968	7.1874251497006	33.4939197068133	1.95641823841787	9.38396226415094	0	0.0131826741996234	1.01288515406162	2.09803921568627	0.202517788724685	1.46332894158981	0.160337552742616	0.424926398429833	0.00756901157613535	0	1.50992953235106	29.6089482858803	9.87450039968026	1.56438127090301	1.96280834914611	4.55983056830215	1.78379953379953	27.8911470892181	35.5610192221726	1.42403298169031	2.77226908043612	1.60909964754886	2.6260945709282	2.65008791760864	1.64491525423729	1.7160751565762	1.72663000785546	7.94492854653189	6.60350492880613	0.391975308641975	2.60521960534691	7.85002678093198	0.151898734177215	0.0562546262028127	8.62203762521378	7.64437532400207	0.756345177664975	3.58624338624339	0.344979771974991	1.92259225922592
"msp_0031"	0	0	39.7838104639684	0.0129643480428821	0	3.3873786407767	0	1.63288940359004	1.6962255570714	4.3992594878124	0.00991786765845343	5.38026398491515	0.886389201349831	0.0312261995430312	1.735960591133	0	0	0.185897435897436	0	0	0	0	0	0.00765110941086458	0	0.0356777306623775	0	19.5215568862275	0.167249708479094	0	0	0	0	0	2.72549019607843	0	5.256038647343	45.7299578059072	2.05201177625123	0	11.3209829867675	6.09545163356823	0.010459035444509	1.21103117505995	0.0167224080267559	0.632258064516129	0	0	2.29004478126076	0.251229324988824	0.00582029829028738	0.0444353013783172	0	0	0.355689525244913	0.100847457627119	0	0	12.9989543394911	5.08433734939759	0	0	3.6000714158186	0	3.29755736491488	0	0	0.011844331641286	1.66772486772487	0.00956233909525561	7.44554455445545
"msp_0032"	0	1.58829268292683	1.15103652517275	1.58065320368985	9.80982456140351	2.78834951456311	0.175609756097561	0.109438332368269	0.112778535698045	0	1.93584379358438	1.6781898177247	2.63117110361205	1.01523229246002	0.124137931034483	1.64925190090753	2.44975508386522	0.146367521367521	48.4414009000196	16.8185907046477	0.582681141125978	0.0651812437645494	2.89689265536723	5.51568477429227	0.794255385576022	1.50021933031145	2.27669576897246	0.211377245508982	1.27269698484091	2.12635048525911	1.18018867924528	20.0032297133629	2.7112366603892	0	0.797930283224401	2.54351395730706	0.0140535792709706	2.85126582278481	0.172718351324828	2.42520035618878	0.161058601134215	0.162075592568866	0.0441603718768158	0.0287769784172662	0	0.0425047438330171	0	0.34965034965035	3.5452979676197	12.1671881984801	6.50466836425367	0.0534869368442707	7.98013457225248	1.15061295971979	0.821904044209998	0.0288135593220339	0.0146137787056367	0.071222833202409	12.0808644126873	2.02409638554217	2.99922839506173	0.314704010184596	0.357079093019104	0.105485232067511	0.663212435233161	4.07720498411923	0.5883877656817	0.786802030456853	0.573544973544974	10.0985656491357	4.88363122026488
"msp_0033"	0	0	0	0	2.31719298245614	0	0	0	0	0	0	0	0.941382327209099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54229741763134	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00875656742556918	0	0	0	0	0.207040780759847	0	0	0	0	0	0	0	0.0228097459823743	0	0	0	0
"msp_0034"	0.439477303988996	0.0165853658536585	0.0069101678183613	0.00698080279232112	0	0	0	8.74174869716271	57.7517053206003	0	0.294436696110336	19.7240729101194	0	29.987052551409	0.132019704433498	0.045131223939171	2.64331304735045	17.9081196581197	0	0	0	0.00731626205520452	29.6257062146893	0	0	0.10469366866501	1.92948287441236	13.7670658682635	13.0328169248709	0.0249038637612159	31.0141509433962	0	0.426239799121155	0.0128851540616246	68.1530501089325	23.8363437328955	1.44400527009223	0.0485232067510548	0.00490677134445535	0	0.176937618147448	13.7181294042281	0.845438698431145	1.67865707434053	1.07943143812709	4.94421252371917	0	0.259324009324009	0.0496038580778505	11.3687974966473	31.7657329938159	7.24459987656861	0	0.901050788091068	1.67093695051495	0	0.865344467640919	0.782403770620581	14.2377134890206	0.00438116100766703	0	0.39057924888606	15.6500624888413	10.8502109704641	0	0.0561935010994381	15.2415759460861	0.186125211505922	57.5756613756614	52.0816476645826	0
"msp_0035"	3.65612104539202	0	23.6525172754195	3.71478434305659	4.28631578947368	9.36699029126214	0.0348432055749129	0.578459756803706	0.0909504320145521	0	0.0241748024174802	4.11565053425519	16.3964504436945	0.803503427265803	0.570443349753695	0	0.119340952946415	5.41559829059829	59.8896497749951	6.90674662668666	6.29537995455693	0.538742933155969	2.32768361581921	2.32670237184392	0.0999063378083047	0.995467173563386	11.3270651443922	0.0712574850299401	0.0386473429951691	0	6.02075471698113	13.5502624142107	0.0677966101694915	5.84201680672269	0.955882352941177	1.91242474001095	13.147123407993	0	9.73307163886163	3.69679430097952	2.15198487712665	0.475336322869955	0.115630447414294	3.27737809752198	0	0.815939278937381	26.8859865866573	12.3432400932401	8.41336548398209	0	2.00315266157391	1.82102448055956	16.9509772508811	5.44395796847636	3.53127354935946	0.0440677966101695	0.092901878914405	0	0	0.166484118291347	35.3009259259259	0.569318905155952	0	0	1.61435973353072	6.85853896897141	4.30793157076205	0	0.0317460317460317	1.26369988966532	0.0941236980840941
"msp_0036"	0.00756533700137552	0	0.0286278381046397	0.0129643480428821	0	0.0271844660194175	0.0445993031358885	0.364215402431963	1.63983628922237	0	8.27460096079343	0	7.38807649043869	0.987052551408987	0.239408866995074	0	1.79070803028054	0	0	0	0	0	0	0.00994644223412395	0	0	0	5.74071856287425	0.0726303514909212	0	0	0	0	0	0.0430283224400871	0	0.0588493631971893	0	0	29.9421193232413	0	0.452274183215887	2.80534572922719	0	0.0275919732441472	3.27969639468691	11.1486057183198	0	69.0678608336204	0	0	0	0	0.668126094570928	0.523486561165536	3.66016949152542	0	0	0	0	60.391975308642	0	0.0728441349758972	0	3.51369356032568	0	0	0.0203045685279188	0.971428571428571	0	0.946894689468947
