rowname	20230516_EXPL1_LiSc_SA_S610_RT_25_s2	20230516_EXPL1_LiSc_SA_S610_RT_26_s9	20230516_EXPL1_LiSc_SA_S610_RT_29_s24	20230516_EXPL1_LiSc_SA_S610_RT_33_s44	20230516_EXPL1_LiSc_SA_S610_RT_35_s51	20230516_EXPL1_LiSc_SA_S610_RT_36_s56	20230516_EXPL1_LiSc_SA_S610_RT_38_s68	20230516_EXPL1_LiSc_SA_S610_RT_39_s72	20230516_EXPL1_LiSc_SA_S610_RT_41_s81	20230516_EXPL1_LiSc_SA_S610_RT_42_s89	20230516_EXPL1_LiSc_SA_S610_RT_43_s92	20230516_EXPL1_LiSc_SA_S610_RT_44_s96	20230516_EXPL1_LiSc_SA_S610_RT_46_QC2_LabD	20230516_EXPL1_LiSc_SA_S610_RT_47_QC3_LabD	20230516_EXPL1_LiSc_SA_S610_RT_48_QC4_LabD
P07862	21.56907921028633	21.49980267329293	21.483795447961928	21.50894185344303	21.673737792523028	21.667320282519928	21.72629857228353	21.70002624357353	21.67622341191033	21.64408470665703	21.66708653717213	21.65315816158953	21.57204762441143	21.66513140531663	21.669724794032128
P07913	21.117868232208586	20.813044141273885	20.881268361734886	20.815532314442187	19.750597881891288	19.776142617733985	19.850308319600884	19.871339624583186	19.859865491428987	19.842890441229287	19.806626933300585	19.832445909388486	20.852329253300088	19.750159116474386	19.745928499235685
P08142	23.193473656828857	23.173369096071657	23.168282777800357	23.08888006661356	23.122829432466457	23.10823360065906	23.156044616793658	23.067104454393057	23.088073274436557	23.072962492798656	22.958823376441657	22.993330760650757	23.22480050871726	23.038871280584857	23.08321326771126
P08178	23.360465637514302	23.5772432737293	23.5192068391754	23.439541078782803	23.6003444050356	23.5027497858108	23.5703259821973	23.5097362456752	23.5300988381546	23.5279185919883	23.524879976392	23.5372709598008	23.5316464339346	23.5387810572478	23.4943888021512
P08179	21.42090348604581	21.81577260517881	21.66334662142161	21.43147474224201	21.83171837784701	21.85560444515021	21.887051800765512	21.866096928568812	21.83323994069601	21.95667825988531	21.90817341455851	21.832540835835612	21.60427525122011	21.95649492799651	21.88802819158001
P08189	17.727126231153182	18.49002990080918	19.32564646029398	18.95310178647968	18.57045964620768	18.76977883829408	18.75934354303438	19.028737518353882	18.53072663785138	18.59654872566768	18.12905543080998	18.344422519996982	19.24757740178368	18.39923371766508	18.74500427964228
P08190	17.93933007710516	18.76374207274506	19.74700301787916	19.47051759823236	18.61673297215806	19.08804796140996	18.83282279530306	19.12250243552516	18.81366587461926	18.74217451163796	18.09409418534116	18.39982239573926	19.41593483450626	18.31958729980906	18.68342316542796
P08191	19.03126356355669	20.05007021909599	21.06401959761669	20.87338666673809	20.067517797200388	20.50267438459159	20.30729906098129	20.525272832048987	20.24246829546139	20.07803200427039	19.509460966610888	19.69311075633279	20.77103470650539	19.87856887217059	20.20842638772919
P08192	21.629040944486285	21.764204413938284	21.734790628578885	21.730048441220983	22.003142561409184	22.002466237168484	22.016695835840085	21.977713997291385	22.017448812397483	21.971993002674484	22.013667146632084	22.057692551517682	21.817392844071684	22.029586243529383	21.962074478739982
P08200	27.082650687196438	27.306453732153138	27.08964992544204	27.00902304753564	26.604479895177036	26.62700259760294	26.669738672465236	26.617925764925236	26.604571167441037	26.646924217754936	26.643436205619036	26.52058553258834	27.258833481437836	26.570737834154738	26.558242640075637
P08201	17.559873850386477	18.09241221191558	17.58493464597618	17.039740119797678	20.05131718330938	20.005099815704877	20.201722000357478	20.19236223291068	20.25625340833188	20.18508690915618	20.56239076434828	20.58583607790688	18.02185955261638	20.56841414741998	20.341931723377478
P08202	19.43824389945206	19.34075243734796	19.32352347715056	19.39394448808196	17.76985784342686	17.70784849466486	17.58476845432426	17.75993396311036	17.94315309294126	18.00394853423006	17.76646444682896	17.81002814033116	19.29599668301126	17.80257821411976	17.82053633458226
P08244	22.180801431904825	22.136221723917224	22.077142877319023	22.018884573004225	22.148614499754824	22.145352701228724	22.163507370859925	22.128548058056023	22.107252055613625	22.115626603243623	22.096945050961324	22.122796208460823	22.021026519009023	22.167540579871524	22.081027565396525
P08245	21.45431405289808	21.37752568196488	21.44819056237398	21.48956082922228	21.52220205101008	21.59014065441028	21.37724177462998	21.67362702076168	21.47623703974338	21.44283609382988	21.57981030517578	21.51955962778108	21.48460771763768	21.52077321823368	21.53732283414358
P08312	23.380069680977922	23.25874745436542	23.24243617884682	23.233664118039123	23.51127125069092	23.484037782893722	23.417919600741822	23.48638831230222	23.46526223974802	23.50983994901832	23.506475683325622	23.529982798673622	23.250833956343122	23.49853495044202	23.51541077143782
P08331	22.307728717410555	22.315986261603555	22.245281803753656	22.145008555695355	21.184993989829955	21.214308140215756	21.207012072404357	21.159323397580156	21.197676474648155	21.18924676959716	21.260956334052157	21.233066305724158	22.368106463820755	21.338062837663458	21.261597223671355
P08337	18.174428172647538	18.31609418451084	18.25935744859234	18.250849311446643	18.71503532310774	18.737196764514742	18.579582953810238	18.74751991823824	18.51340447930054	18.40903416044994	18.48577750765834	18.490810197252443	18.302141912027643	18.56582918496754	18.613027747485937
P08368	18.677150085889416	18.624573177321814	18.717562631824514	18.566209069742616	18.478078724059014	18.411031594217416	18.444383307516215	18.421415791810116	18.554052558989316	18.538459599669714	18.587552140736616	18.505042457728216	18.641112366373914	18.462080179514913	18.471349035912215
P08373	20.68581326970162	20.60253171170492	20.58462491471002	20.55419794011602	20.56183967914242	20.579645454320122	20.592273244678722	20.51159118945342	20.59920549826592	20.54842074449602	20.59659845095062	20.59541712941472	20.59059922863522	20.52965215002872	20.53487582360452
P08390	21.788673620751126	21.687453288068724	21.722937388565427	21.725058476582625	21.929414786790424	21.964092902161724	21.948139156253525	21.966128133244524	21.948027367668125	21.915849950531925	21.982205546493326	21.977065145899324	21.773234898909227	21.978389061030725	21.947806249177827
P08394	18.910073983198977	18.87335004116498	18.943582545417676	18.82015584664728	18.897092038157478	18.837319887911377	18.87805686047888	18.818504906538877	18.81163104100908	18.955569810055177	18.80421057121938	18.858923536284376	18.89430681810378	18.813364683576378	18.876793849681878
P08395	20.43450630767763	20.42187256941163	20.427339358601028	20.461795980436428	20.41774071650113	20.46673117420733	20.401703067461227	20.35183824013463	20.404131368570628	20.38881161102053	20.375884292993028	20.363425046977227	20.445521396249028	20.41572060382423	20.471488374562927
P08400	18.136257409858718	18.332300627660718	18.389867234754416	18.28233553359472	18.086927028196417	17.963633884606416	18.238256505701216	17.929890761397818	18.071105215886316	18.090958350012816	18.045379364402116	18.039414037918718	18.121849793743017	18.042717573689718	17.997372780783518
P08401	17.508809993891678	17.61151115210548	17.60328855906158	17.730190846375177	17.22273920199248	17.307606017935576	17.212130541946976	17.310639777158276	17.450952946007778	17.339276510073276	17.31655008902168	17.456677435412278	17.651082581511478	17.360384049538876	17.361520634034978
P08506	23.635135291748618	23.604150768572918	23.622218592361918	23.660183486373118	23.221441726503016	23.241389695083818	23.186535571851817	23.165509089991115	23.260316928864516	23.216963098204918	23.199689465090618	23.208194432592418	23.646290703995117	23.204477396633916	23.191097233648616
P08506;P0AEB2	21.592360169902808	21.764350781661307	21.776317801864508	21.34529745070291	21.655399995036007	21.829035633595108	21.810043717213606	21.74212112676521	21.628279840792906	21.999733833060407	21.731033593544307	21.664067446627907	21.649972795052708	21.855886375429808	21.540928397415108
P08622	22.630999586861833	22.603222494901534	22.644139983627532	22.689950316763234	22.73777686664093	22.77397778003393	22.623356956004034	22.674812691140033	22.683758587260833	22.687185533409032	22.703443294145632	22.623458447930034	22.549913824342934	22.603029503408134	22.698297333313533
P08660	23.087049135898525	22.516201554877124	22.867689678350924	22.758505820514927	24.441670942682325	24.407659154843227	24.475008096288725	24.457563254810424	24.539501322650924	24.498078329868125	24.611380827443124	24.613439684159026	22.784791643270527	24.682202249279626	24.492536191254025
P08839	23.616861420513228	23.898667027834826	23.925410920106327	23.965160936251227	25.537611993602425	25.506074092743827	25.476222052790327	25.548772846764027	25.63693997660553	25.50691044811583	25.603322890653725	25.55913828462363	23.90317707834823	25.574908271548026	25.609437548356627
P08956	20.927545457725472	21.019428311987376	20.94351679848927	20.866610463915876	20.392824984399375	20.39039263478957	20.458320721683876	20.37413626443137	20.36938750835167	20.39265013205427	20.43463566865347	20.467027202569675	20.98383790349127	20.523412064274673	20.438423948938976
P08957	21.070768690237838	21.14536764775554	21.10032690374164	21.07281236830174	21.57319097834574	21.575920926915238	21.590039412626638	21.53557586653134	21.47864465520744	21.55327702411124	21.552813509255838	21.54659868520684	21.14886449809814	21.633715172823837	21.57517781466844
P08997	26.2131776488647	26.360149535012102	26.4150330048976	26.3499056569714	25.3837798515175	25.4175323982321	25.3769988134707	25.3285530039136	25.4035159160632	25.3645574716615	25.3087821081756	25.2738020453053	26.5327623124831	25.2950448988299	25.3224958512103
P09029	21.96506083981169	22.181905220934492	22.057078881931993	21.938686828492493	22.289690463041694	22.265422614965892	22.30208574603469	22.206916680162593	22.213795342223992	22.30858174206489	22.25738605424329	22.19378864430629	22.036331686403294	22.350261500962894	22.260783815075794
P09030	21.921606852628216	22.130182200744816	21.989294343767114	21.975375321349816	22.181504224458113	22.192525482917816	22.259102254884613	22.116957018953915	22.111857093891214	22.198089932691115	22.113373470600514	22.073425216543114	21.992530781359314	22.060177697396515	22.167204740386513
P09053	21.919204427031598	22.005422633661397	21.9662763373847	21.9148524591275	22.265708467336697	22.197629704938098	22.185495150383097	22.1150300688428	22.1320685372291	22.109214640152196	22.1715243315725	22.162408218794397	21.972750297820696	22.048969520278597	21.937148876794296
P09099	19.646185535895995	19.539784230327193	19.478572111636893	19.570767397044193	19.270549540379694	19.183143246302194	19.233311056144494	19.168582592277193	19.227822231022092	19.145094491521792	19.171073450413292	19.173319788737693	19.529020790703992	19.254891235933993	19.351560768480493
P09126	19.461935397633646	19.519825244967144	19.538674113161346	19.560361684659647	18.929165958809843	18.917865280445344	19.058472589174244	19.013563160705846	19.032896222938444	18.947988025572645	18.903396815179043	18.963140077261844	19.542456074526044	18.990556063405645	18.832698126385946
P09127	22.583058611819915	22.571347496335513	22.535413549172315	22.523940386886615	22.070904284296113	22.117916392558815	22.053449717182612	22.130977580375212	22.053296645352415	22.019177005359214	22.068854444286014	22.062161904799314	22.479289843676412	22.085389968902312	22.081628654214214
P09147	22.259556030882177	22.525417806796074	22.448402467342174	22.455253570117677	22.125367561586476	22.158613558291474	22.159580821463074	22.114138637091976	22.085262924970074	22.121071918946274	22.054617772200974	22.095162306715075	22.410170713347576	22.167124054425177	22.116631183898274
P09148	20.55415679703018	20.57700119330878	20.466416820173883	20.422152056433582	19.59636189454418	19.57654966501898	19.740693394463783	19.698156995802385	19.622983164958683	19.728398290262284	19.729081490487083	19.67692197206948	20.462837947830785	19.805779317475483	19.79271098263228
P09151	24.632151788854106	24.577330459659503	24.591157754035706	24.560075339086204	25.107521859725004	24.974032864894006	24.965781822742404	24.985897231763104	25.125699725468003	25.104824732942905	25.092051834107306	25.056175845666306	24.645114025717405	24.964292076418605	24.949152496909004
P09152	20.71948773834501	20.412156515456807	20.717789450873006	20.422584303142912	21.55768817823941	21.326216928772013	21.537047908399806	21.649502721909812	21.84274576633471	21.85651036374351	22.036601550681013	22.206815978320307	20.49041734761181	22.215537503442413	21.87789886820771
P09152;P19319	19.83592960481294	19.55455453548094	19.79479838350084	19.52938903678604	20.60670141688414	20.31306482322094	20.57550644686194	20.54389676302594	20.77925061252084	20.79221110396534	21.02045017745944	21.164305230556742	19.70447622384884	21.13595109616454	20.884587726299042
P09155	18.767253968350033	18.769580777929132	18.639039545180932	18.561600509909933	18.87804079559613	18.867138470570033	18.888177899242933	18.925172609825534	18.903463616197534	18.891223912822834	18.801055631884232	18.818601126408133	18.766532880630933	18.764722521547533	18.827623638872634
P09158	22.70986596468706	22.720031870065462	22.759933495667763	22.635357179873864	22.804245634804463	22.753040529660364	22.690466913921462	22.74554215715636	22.718998284463762	22.764452825939163	22.602899004570762	22.712999770587064	22.671968524011163	22.699927294996563	22.63784295371576
P09169	26.071663265947066	26.31590615399637	26.226300317065768	26.026105828526568	26.675061691059568	26.646359174840068	26.64123844432037	26.61890227474287	26.698914030187566	26.803824151201667	26.64456539611647	26.718018174384866	26.236420892177268	26.678512012467067	26.557736397928068
P09323	21.508849112275886	21.589939188498185	21.634372796381886	21.665676049194087	20.588628788718985	20.530357660183487	20.491168198289085	20.542859533433887	20.558507223899085	20.530770930891787	20.467262328618386	20.480270229579684	21.529296158114587	20.442532892785987	20.524416417005785
P09372	24.441652905895154	24.391365395982852	24.449606057781054	24.367757390810354	24.426880979962654	24.48120281507555	24.345440057563554	24.512167790011453	24.406395341574353	24.484288709959852	24.557845355614152	24.437190030289052	24.428583652652254	24.378560158619354	24.395595778571852
P09373	26.448528933897602	26.3074363928765	26.8339311534231	26.598995549079802	26.902474834025004	26.9699860097809	26.9630268193571	26.9599179895242	27.017918864978103	26.9381395355636	27.208260620010503	27.1312248898213	26.716471469180803	27.3007794404152	27.137219005654902
P09373;P42632	24.25313963983723	23.92164989947613	24.59441172194233	24.322581005600426	24.738812638566827	24.857592462428126	24.650089154443428	24.888220995332627	24.97707723517613	24.799268808078427	25.098201858939827	25.136965787128428	24.415118958450027	25.04514139256033	24.880126759974928
P09373;P68066	26.503348389980996	26.788712906111297	26.952326987696296	26.381894295063695	27.061795754586495	27.195246881194695	27.160372883892595	26.965734464994796	27.323152116273096	27.238211023622494	27.354442716492194	27.102364067521396	26.493990335282795	27.192679845484495	27.244519894464094
P09394	20.717362556802495	20.321353604828094	20.335548686047893	20.457279325171093	18.965607398435793	18.895350416537795	18.884357673810094	19.035737195103795	19.044688716416694	19.047055426668095	18.929050755241793	18.923022394452293	20.476536824779092	19.162934205544595	19.247866174051893
P09424	21.64472732135297	21.778269042901368	21.80264931781257	21.74010665327737	21.70000998930857	21.81415642949287	21.74515242710397	21.76635251199697	21.80863858189747	21.83447494000997	21.79427252641217	21.81638832378927	21.82475857943567	21.76798319353147	21.80445170747677
P09546	21.724877635994943	21.455814049794544	21.338295571697646	21.324425246135444	21.018079462604444	20.989526723995343	21.029605977762245	20.880953507991745	20.809184041243245	20.864829799206245	21.035293823647944	21.100456781654945	21.414849354501946	21.235772388831144	20.751536785354343
P09549	20.382925995591222	20.415376235765123	20.328529171423725	20.421716608698222	20.451871055854525	20.330331913034723	20.408114458686523	20.297540028906123	20.322841093051423	20.255955155753423	20.387642561993125	20.324629672589023	20.359403366056025	20.362215317728023	20.418659561516122
P09551	24.747337078737687	25.27790676867699	25.086938473365688	25.36322825009959	23.432876269441486	23.543968937698388	23.25818919508009	23.49050345086969	23.467210821957888	23.44629974121039	23.203766882037787	22.92405044232259	25.14650600221869	22.99518205816089	23.45066991820269
P09831	24.060775229593126	24.184817234249927	24.187464374857825	24.039668784898424	25.494306837598323	25.433128622473824	25.496759048848524	25.339585599085027	25.411311797929727	25.42253669243013	25.374572826566826	25.465650806851123	24.257056596439426	25.497876038888627	25.42144620769473
P09832	23.951989716630745	24.044785599487245	24.018931333278143	23.912106016246845	25.326161302951043	25.302074007533644	25.310605389005346	25.258635794659344	25.311610046787745	25.361118940034743	25.303541884379346	25.293408852631945	24.072174545348744	25.352108551571444	25.314852235142645
P09833	19.294596046482063	19.392909090548663	19.439811752193062	19.32272053477036	18.464027497966363	18.455727935201363	18.507145449363662	18.343909945071463	18.762625492298262	18.555738039655164	18.22953614056126	18.377347349965863	19.315778932253764	18.383872052424962	18.453965068048664
P09980	19.851395330353117	19.756849674597916	19.771584246716717	19.644723311606317	19.844858303980416	19.82468869301462	19.846880682211015	19.874491443410818	19.881960507118215	19.833432355824016	19.852771590757715	19.972398236550216	19.759236088379218	19.836891612576515	19.717865859958515
P09996	18.922992885688675	18.778875910396973	19.152695718345573	19.225393788420774	18.586604102985373	18.492142573339475	18.103568331790875	18.634466788487373	18.582990641993472	18.714612826330974	18.682712573027075	18.616296519396275	18.802672208144475	18.572410332290374	18.816817379566974
P0A698	21.5470210972763	21.596231302427	21.6109016985802	21.6569836515935	21.2879417825559	21.2557686457845	21.3898243480607	21.2830370444593	21.264237645108	21.2329651899645	21.2462796153756	21.2429786379112	21.587957123106598	21.3070919315049	21.355105606294398
P0A6A0	20.470146764120148	20.54493858199795	20.51666404817825	20.47714138229095	20.50633109941195	20.47495103505215	20.576695127442648	20.463726214845348	20.503228560007848	20.46814783013135	20.40476581116015	20.44127875559035	20.41041295160195	20.39471288470275	20.39027327901895
P0A6A3	25.926748035998962	25.722893275305463	25.817996370400262	25.839732812769363	25.012491813695164	24.990755124812562	24.921616755254565	25.11432997378296	25.129685757904763	25.085434226175963	25.350580922555164	25.387400125808963	25.711631890582463	25.318281409875862	25.263800874878264
P0A6A6	25.107062770631966	25.095968174914866	25.014096003181866	24.989633141675167	25.64554584032127	25.602510583645866	25.590083595359665	25.537120446361666	25.604764113082968	25.619356996367966	25.600924913904766	25.648028524051067	25.05018315399087	25.61336009660067	25.540634697763867
P0A6A8	27.69033556261245	27.86827740856895	28.07036577759255	27.99465596022555	27.89966388303995	28.12915419928435	27.70441087096935	28.06909815995625	28.08924758897595	27.99559295441745	28.03679085780995	27.86077382052035	28.01681318670765	27.85042417334025	28.05519117023685
P0A6B4	20.719301943579012	20.534137915532412	20.54794005343671	20.45248646777621	20.667890067257716	20.652447287060916	20.71263608861411	20.740815185163015	20.60054541286741	20.651569955952212	20.707547412015515	20.686805439270216	20.689282000063116	20.743145385764215	20.727026699209617
P0A6B7	24.414070388843157	24.430353540384157	24.283017908018856	24.380432720572156	24.454298535614555	24.380027907277658	24.423335468744558	24.379737324183157	24.302177808907658	24.355204224447156	24.249914072062754	24.293823484401656	24.236907202355358	24.396061832896756	24.309689068185055
P0A6C1	20.61079935619298	20.82779217601178	20.77105603850228	20.694338802147183	21.21465185634988	21.139665800251382	21.169482321170683	21.099380422921783	21.20299315173388	21.26126576608438	21.23925974122358	21.260550414388682	20.77098571695778	21.19517050408148	21.19323256230968
P0A6C5	21.9608953191898	21.918821880413898	21.8883444389441	21.7959957519561	22.1193650034723	22.1447367685018	22.1550219564697	22.2282766392992	22.235209919707998	22.2138659967798	22.319227275401598	22.3484313759723	22.058313912890497	22.267889728613298	22.1072221595864
P0A6C8	23.892685131308394	23.808520285442594	23.798460923552593	23.512842998594195	24.090664562895792	24.138311807169295	24.075208837793394	24.242891938055692	24.121472968775294	24.223973931005094	24.313589544386893	24.200397398498193	23.932649849641994	24.323346702010795	24.142139669251293
P0A6D0	20.360280392948173	20.254288780412573	20.48659175719667	20.52898337809817	19.98278440561307	19.96372606979737	19.850081053589772	19.924262688545173	19.81086086084097	19.930176229888872	20.013317097894273	19.98298189467377	20.479781850077273	20.02659807671457	19.845080981784573
P0A6D3	21.903680142019077	22.00580714890718	21.98095774254898	21.90317686898708	22.97284762249388	22.935721492736178	22.954935226360078	22.937908406694483	22.986971163924878	22.990665618282478	22.95930620281448	22.94200142902698	22.06789269544658	22.860868268059583	22.93702221946478
P0A6D7	22.802763282217583	22.815864676313783	22.837161827858182	22.92391154778168	23.132455278952882	23.20505019327438	23.101685030708882	23.232328681782782	23.193771630273282	23.178027817791282	23.256010721383483	23.15812369469388	22.886285749478983	23.225262129889483	23.25380133931658
P0A6E1	20.680060844294143	20.816445309496043	20.887737599907844	20.820163890261043	20.90233451416224	20.784670328346742	20.740292050855043	20.85261037366484	20.71708673196824	20.756799827217744	20.76972711574234	20.906219037196642	20.88558450838704	20.81051125817684	20.804440192947844
P0A6E4	25.255187493502703	25.139480853641402	25.0626734977197	24.941522218684298	25.7456986040757	25.7620770221206	25.7343275970833	25.751358608189804	25.7639422252132	25.7841079819378	25.789132735294103	25.798930466982	25.2146855426827	25.890829831896603	25.7044611655136
P0A6E6	23.318502073471766	23.603215394107465	23.467229310896865	23.413224609598768	23.054681892745766	23.116626570221666	23.000617887816766	23.275926702954166	23.237284666702568	23.201609224217467	23.255798619918167	23.075767321846065	23.654816847911665	23.108975977834266	23.197738807034067
P0A6E9	21.528467343636496	20.861688519857097	21.027633269322397	20.862746456420197	21.546186779032894	21.644603101033194	21.687867870101794	21.781255503748294	21.772523523211294	21.783931358669395	21.976495789563796	22.075706342588195	21.048899942430594	22.086455440465894	21.694054337231496
P0A6F1	24.74718525160427	24.705669554658172	24.66078454693937	24.68107148475597	25.080559848730275	25.152596584802072	25.076879811778774	25.091455004755872	24.937069405239274	24.970516789875173	25.065343563732874	25.017268497290875	24.763863031100072	25.101437548030873	25.112241714372672
P0A6F3	22.40388745974727	22.357495480189673	22.090943211273473	22.12313657060607	20.17633361657527	20.245588094596172	20.20791630302937	20.354384484782774	20.392754335153572	20.32199106657127	20.158675156502873	20.16429899044117	22.24467750665067	20.578295582255873	20.604396689693573
P0A6F5	26.41016852016453	26.44124440247343	26.45221067237713	26.49493936082063	26.24852249270413	26.24490774858233	26.17767208790503	26.22565383527773	26.34352427000793	26.24621758144913	26.29165300075063	26.23733736156603	26.53050615824393	26.24230013845813	26.309245962367932
P0A6F9	26.23534847225134	26.392303208353937	26.577338153513338	26.550040250209037	26.20018664851384	26.200175891805937	26.017405444398936	26.397950874877438	26.38554588638304	26.353502533622535	26.409757169848536	26.248130335505536	26.449484137223838	26.370521540284237	26.366999618902337
P0A6G3	20.281624228246336	20.46240562488324	20.446389455615737	20.178800290295836	20.367223653972637	20.417706681609836	20.328690087406436	20.44212973229804	20.315136225472337	20.453896318758638	20.343181678609838	20.38802674817334	20.20580772949104	20.277064497083636	20.142778564726836
P0A6G7	24.02584002543153	24.04484133662023	23.89214328405823	23.87278778088623	23.96887209409253	23.97613417466283	24.00448910786663	23.97458611779483	23.93407420718163	23.96515053008573	23.98858121339993	23.98719186851003	23.99727053350123	24.06826011034683	23.99709725900073
P0A6H1	23.59747245230002	23.819180956136723	23.780030512502123	23.723548851205024	24.066201487446122	24.06817907015732	24.04700343697382	24.02035478105462	23.983668047881423	24.00993966819882	24.06031967706762	24.06589091286582	23.774413736308624	24.068683680110624	24.09152152419222
P0A6H5	23.21988971511268	23.27529294890828	23.334904254710377	23.25812448596258	23.44896010754108	23.433020123652778	23.42657893267698	23.43443900736148	23.47190412594178	23.458006523492077	23.463507092805077	23.479652941360477	23.336540225731177	23.45110278115708	23.42534691846328
P0A6H8	20.463444179423952	20.548958436237854	20.577964500315055	20.39847579970285	20.468429049549954	20.41377248954815	20.390345412064853	20.262681506282753	20.478633611490757	20.505210921285453	20.346693927632153	20.48733548568635	20.493221032555056	20.422149285148855	20.29190961445765
P0A6I0	21.938827207377823	21.962795849158724	22.023687008556923	21.992052153856324	21.939690292869624	21.959296617230923	21.874464862913324	22.017083252537624	21.918878327473823	21.935525076630324	22.016287862551923	21.918578447688223	22.034092316291524	21.891340624269322	21.967346228465324
P0A6I3	20.244076341894296	20.333697480275994	20.233727636397294	20.207044322810596	20.223844123125094	20.144522829584893	20.194277416333094	20.123963259093195	20.172894525681794	20.180105519260994	20.180902231672995	20.166174599088194	20.330599835497793	20.158482062047593	20.144198876914693
P0A6I6	19.998390653726098	20.1539130465926	20.1100776633982	19.995259291001403	20.661531891534096	20.692225362889403	20.6725598344075	20.5904139231176	20.7101110645121	20.575424395823198	20.590069666111702	20.5302288465028	19.986203627864903	20.459193391091	20.545020616943802
P0A6I9	19.73771754620561	19.570684234810606	19.566648139366407	19.50283700363501	19.333364220955907	19.33278886048941	19.23300272691271	19.371264971424807	19.278627965780608	19.363169392129006	19.261184661964506	19.315808719275406	19.686205245747406	19.261386233887006	19.411165999715006
P0A6J1	21.280220293950123	21.440825927562123	21.439409440948925	21.276095922492523	21.824804387009824	21.784106061439925	21.734765199701524	21.747632979526824	21.688171545152123	21.781754980410025	21.783000804593023	21.854275096649825	21.421595766183525	21.814468550505023	21.779545607526526
P0A6J5	23.823789444013915	23.322175295233517	23.473870943330617	23.309956358032117	21.206583977592118	21.342725626467516	21.312262783797514	21.319056467812516	21.375080886818616	21.389013756277716	21.282699457172114	21.342476022164217	23.337413499351317	21.462979315158616	21.552908283075418
P0A6J8	22.307701645136188	21.947087557748688	22.069887679030387	21.93418088343449	21.648465807488687	21.668633860462887	21.679096048477888	21.70683456807489	21.727199545550587	21.726293725079486	21.79757679957599	21.862509770212387	22.08683586904449	21.858074392730487	21.724778439978987
P0A6K1	20.17792548568523	20.21238103208463	20.24102217654173	20.268270040917127	20.310681839965326	20.261332124492327	20.25414014201843	20.245489712791827	20.34021499762303	20.302011736293327	20.221472850021428	20.313604124880627	20.314581768188027	20.29354085282353	20.28577906324853
P0A6K3	22.02533890497367	22.032146745927268	21.993365566798467	22.157229799077268	22.254557346855567	22.322171299955567	22.174119648515966	22.294129712349367	22.320439403026267	22.23751175170957	22.375088298345467	22.240392885369968	22.04314785689157	22.262156518879266	22.38823885668617
P0A6K6	23.27499637980538	23.38418339241418	23.45609815992788	23.48814662181708	22.97017155255848	23.06030567186418	23.09056302980808	23.11105760202448	23.14616422657118	23.10939776154418	23.11527592133138	23.13096026466538	23.36345214155478	23.12346122910028	23.13589079131198
P0A6L0	22.260004971704067	22.337529279442666	22.360777611850764	22.258852560273365	22.422361716314366	22.422322626832866	22.425264406360867	22.526882597566967	22.478807925673365	22.507422036691466	22.588842782646964	22.522525282371564	22.380461635990365	22.522762299357264	22.469096114912364
P0A6L2	24.163874592914322	24.054091425111825	24.028264182461424	23.977574385201223	24.014203486348023	23.965366967315823	24.054953225848223	24.02065180878112	23.940677401728024	23.970546741449724	24.020943095876024	24.024475468448124	24.059100548316124	24.02931116254562	23.98725371198872
P0A6L4	20.605575150553662	20.79781818315066	20.80477115859016	20.94486774775266	19.237017931924562	19.10911692295136	19.22505787184636	19.305408790122662	19.354597010092363	19.427727284244362	19.315129543770663	19.23155555885426	20.84104786801686	19.25950077252996	19.323013931539762
P0A6L7	20.086333602819003	20.202940808546803	20.276227470201803	20.395938374365503	19.826949016757105	19.732101980249404	19.805686112876202	19.751562036807204	19.866022637371703	19.705618628533603	19.984668459646905	19.854896345857103	20.0974301713724	19.923096655923004	19.890255020286403
P0A6L9	21.898632360987143	21.64743858066044	21.577396472672746	21.72646719913014	21.702684496668347	21.721032332844842	21.583671025268444	21.756540361541845	21.642666315806245	21.616651735556246	21.699188925395845	21.689478555777143	21.630080172422446	21.734893246831945	21.67744952519564
P0A6M4	20.939478362666822	21.15942169246822	20.946423178795822	21.00806406084622	21.04736105574962	21.01450980236622	21.35739744899902	21.19080416353772	21.04999024658922	21.055031394256922	21.016970334342222	20.97665005346172	21.19038854722222	20.90303055544742	21.02299617645162
P0A6M8	26.76796234394796	26.881343317265863	26.86215077820346	26.815254537276463	26.96339677536006	26.994405717732462	26.868187932129562	26.892308663639163	26.95919027491696	26.93127533346206	26.88891543665666	26.900692179514863	26.84654618255496	26.95788295578606	27.00502371559666
P0A6N4	24.249636106861253	24.398216245389552	24.349389637350953	24.21401749265465	24.368650977735953	24.507548298337852	24.26606428112835	24.471906041265253	24.314578416860552	24.461801887393552	24.36463761770205	24.35651168379055	24.373606905244653	24.461536291113653	24.34037696879195
P0A6N8	22.289238100465067	22.459003907971667	22.409986704398968	22.457104962365165	22.458048375290165	22.464901442318965	22.395605717251765	22.533369335910464	22.400587748036266	22.451303454546768	22.418499831924066	22.408958580491166	22.488153565043966	22.443304190453468	22.493361406264167
P0A6P1	25.856969514558205	25.990633899856707	25.959908537251106	25.895925542436807	26.307855221772908	26.341435340701306	26.267037104686608	26.387988348054005	26.328800321543408	26.340916490628207	26.290931135590306	26.277089821068508	25.919268966304408	26.281600084591005	26.390152826269606
P0A6P5	22.568671600171694	22.496888617765794	22.517593556793397	22.566073356108596	22.651719780373597	22.675320169329897	22.642838495421394	22.663631601903194	22.656846612704896	22.630644675673395	22.638267722635195	22.623675611156294	22.506110089627896	22.630015744589695	22.676762561554195
