rowname	Ref8537_QC1_20230414_1	Ref8537_QC2_20230414_1	Ref8537_QC3_20230414_1	Ref8537_QC4_20230414_1	Ref8537_S4_20230414	Ref8537_S8_20230414	Ref8537_S11_20230414	Ref8537_S18_20230414	Ref8537_S21_20230414	Ref8537_S26_20230414	Ref8537_S35_20230414	Ref8537_S37_20230414	Ref8537_S45_20230414	Ref8537_S49_20230414	Ref8537_S52_20230414	Ref8537_S60_20230414	Ref8537_S65_20230414	Ref8537_S69_20230414	Ref8537_S75_20230414	Ref8537_S79_20230414	Ref8537_S82_20230414	Ref8537_S88_20230414	Ref8537_S94_20230414	Ref8537_S100_20230414
P00579;P13445	19.553980364839983	20.161894634733088	18.377539069199194	20.10366369610072	19.3706818172928	19.513825453192123	19.44728123804211		19.323068403660773		19.509031060904046	17.533491375297814	19.96936742645653	19.756171507461023	17.563987726831176	18.99768993554853	20.12919660897763		20.08458705189954	19.76531903710314	19.502939146597164	19.10117137083654	18.46698949600695	20.247970854314183
P00582	22.095417232432883	22.120982384202943	22.015815397700226	22.006862244173327	22.067935216373336	22.154379456604012	22.288493635467756	22.229930486645767	21.948770668927633	22.18850884725876	22.109276254067286	21.19283346948018	22.128700505601355	22.170085489379073	21.969730576608953	22.001786630375545	22.031842997035465	21.9696314856516	22.07110985735812	22.00976928354195	22.025616001477715	21.99642724765761	22.02211022821168	22.028897718753154
P00634	19.97021671533884	19.741443975812185	19.790572214912675	19.32485904030198	20.133015196844227	20.092671768590193	20.096777861921193	20.348254218217143	20.46506131401313	20.282403694330995	20.168035368300373	20.912232644758472	20.330102465566394	20.233006695789406	19.771899439263443	19.921018212558106	19.537770605404155	20.089714876371833	19.78252372308758	19.724271914493503	19.706279622701206	19.455762265657622	19.75865521693224	19.782419353139318
P00803	21.61196623284327	21.566811491418708	21.768532522176194	21.800669800613377	21.94370137310125	21.6160383738602	21.811252834464025	21.92227407114154	22.04537534892325	21.920443572475733	21.522829851813874	20.71732413381216	21.68733448701625	21.971599493160515	21.73772594199871	21.743036220616418	21.64258012706201	21.96400659304903	21.70075752196119	21.758269413569796	21.540198048882665	21.634780387538292	21.847769552170014	21.72362419172093
P00805	23.212306186223604	23.088855483160206	22.251999869696334	21.771670027035977	23.571025942920254	23.120652081108773	22.114058419900225	23.664388859581678	24.52165808946177	23.395691365080367	23.036182896240895	23.29292097970615	23.11684691053035	23.496214544337395	22.332944502363762	21.865508775309454	21.762968728178166	22.459244196164022	21.203983837209908	22.08238469014932	21.714760279989598	22.110723046068678	22.273982054324982	21.752736291914772
P00811	19.560252139905163	19.61951248213759	19.642977564228644	19.605940432707214	19.803013878553912	19.49580529882207	19.663863255793125	19.813994591997453	20.0302272963582	19.854298998570446	19.671761421990418	19.566792980657556	19.687604534089726	19.865895365808665	19.74077665196637	19.790329950784937	19.837255092061227	19.939485300167732	19.813535275338257	19.82801721992202	19.631318364151713	19.598491538398452	19.97908901192053	19.71461165096614
P00861	20.493038794916693	20.442998771307167	20.54447546447966	20.71409644906603	20.360952786393536	20.63715733944134	20.40056000899331	20.13792593769746	19.885967637192035	20.26122956975949	20.626706641190296	20.077371198519085	20.38197414000872	20.081025903272877	20.712008431042168	20.856693960068835	20.913693670367632	20.506291246568317	21.040847608805883	20.637798573514594	21.103721298707356	21.04112327058845	20.416253170966595	20.930426111322042
P00864	24.58486422162238	24.694496644748572	25.854568797719097	25.9223712261365	24.454359022780253	24.46709295060505	24.535234999049234	24.259993816373605	23.9489675170545	24.35102156501341	24.413446432185665	23.445840895898183	24.554121348836862	24.35423069650723	25.73714617291857	25.706111563347427	25.8242496058149	25.21206298148443	25.7535184344721	25.768293550200113	25.84097553099388	25.916009246535893	25.7041778585574	25.79684999657748
P00887	21.762558183085687	21.811732766308896	21.918800432248908	21.800077808841817	22.08416241096946	21.935144186244557	21.844622196736605	21.87186448422026	21.699360516702242	21.997158972843515	21.741278838597772	21.044854055330525	21.981346096328007	21.831264945243674	22.03905949431955	21.878825256495443	22.01292256804529	21.643740974553936	21.940901019296156	21.874102658012063	21.80193730637073	22.072357686935398	21.950084122403492	21.745952189586305
P00888	23.358376947271136	23.361514385004803	22.9206283721446	22.381463903057956	23.32109729322855	23.391342446898577	23.692236715222705	23.490824199344544	22.996522754919113	23.61590182142795	23.257099915966158	22.922088747171795	23.48004591212508	23.37695463424015	22.742088526398987	22.659499795716947	22.645891764482744	22.765140092844852	22.510817562159147	22.41454123015968	22.28588414639905	22.528059358295327	22.84077301640346	22.39529617542389
