"rowname"	"Ref8537_QC1_20230414_1"	"Ref8537_QC3_20230414_1"	"Ref8537_QC4_20230414_1"	"Ref8537_S11_20230414"	"Ref8537_S35_20230414"	"Ref8537_S49_20230414"	"Ref8537_S52_20230414"	"Ref8537_S60_20230414"	"Ref8537_S65_20230414"	"Ref8537_S69_20230414"	"Ref8537_S75_20230414"	"Ref8537_S79_20230414"	"Ref8537_S82_20230414"	"Ref8537_S88_20230414"	"Ref8537_S94_20230414"	"Ref8537_S100_20230414"
"P30850"	26.1084976571457	26.5667163905002	26.5596568090888	26.2100644904049	26.0620073402295	26.2355374034544	26.5522576068705	26.5363278565047	26.5930189065497	26.475993677147	26.6148860559031	26.5634091485256	26.6086962146332	26.6060715926494	26.5987085036422	26.5676667638859
"P17169"	25.238771200336	25.4352353239002	25.5758748097474	25.2708093056707	25.1706686920205	25.1614140931799	25.4605555095185	25.4982924106327	25.5140854335863	25.2331415840576	25.5102869376879	25.4450087818017	25.5297759414662	25.627968639804	25.4197268450562	25.4800668463371
"P39160"	22.7781180475062	21.909321069791	22.0869583785318	23.1635830381719	22.9800471603977	22.666018074602	21.8828766003862	22.0337160407143	22.0645993700197	21.5485660674373	22.3630444441957	21.9537090844909	22.3315271186672	22.0024215461106	21.8559649467973	22.3293113035711
"P0A6U8"	26.2311118036117	26.2277304325559	26.0419401654571	26.3308849509448	26.2709785721867	26.285474044085	26.2462306583813	26.1569919725177	26.1468627584023	26.0054230704996	26.0351039754191	26.1631814569719	26.1048019618255	26.2233931115079	26.1271642079699	26.0654115326285
"P37329"	26.1146342032605	25.3676204429355	25.0953289273746	25.9323032550112	26.1612449274831	26.1754375453568	25.3420826729876	25.3101460833948	25.1871070688641	25.3139764456191	25.0671814160568	25.1961050003232	25.2442155929214	25.2342933897367	25.3611778388698	25.1671960767067
"P76220"	23.323762327228	24.1433673312818	23.8841444284674	23.0819852690362	23.2527924571911	23.304506741541	24.2029045971239	23.9082346443598	23.8472424316201	24.1064702899089	23.519257590143	23.9982433320486	23.90908663235	24.0922709818671	24.0087090033521	23.9395264878839
"P21156"	25.9252542516129	26.3612698876681	26.361169470506	25.9747796309887	25.7183138974684	25.6611594051082	26.2544683526945	26.3243805456269	26.3489654243523	25.7171871217651	26.3669037944477	26.2421395463012	26.2587618983036	26.3311703561365	26.1200308182414	26.3135353986047
"P37349"	23.6222426674167	25.3099969577707	25.1659510910453	23.4228316430465	23.4951904357764	23.4310190559631	25.0587354563377	25.0113178674367	25.1371917636953	24.8381994564509	25.0653457874828	25.1669241869258	25.1085933678328	25.1132913297072	24.9897378436239	25.0685309809689
"P0AG18"	25.2695864334178	25.5272124585074	25.5733082163638	25.5210714130224	25.4115880503443	25.3167200141202	25.7291652534943	25.8480189392752	25.7106943114307	25.754523005776	25.7477023196814	25.6346748075197	25.8132013785321	25.8196396214264	25.581882215782	25.7619937734076
"P32125"	21.4174023851835	21.113472571405	21.1272437293313	20.7248235740431	20.6854126791938	20.556399402301	21.12308700365	21.1199568330992	20.7785552357252	21.0324520520619	21.0431407909391	21.0247027698236	21.1912146772946	21.0974226385516	21.1245643598666	21.1340928630225
"P62601"	21.7023046034474	21.3403075994959	21.5347664184691	22.4757077067702	21.7960301000344	21.4738711995366	21.3018723687505	21.8654659662486	21.5728325054578	21.3401608800486	21.9503415943987	21.587501938714	21.8806738981129	21.5611070449528	21.3579192121511	21.6698132667932
"P0C960"	23.5839632795308	23.7222363624489	23.5882365428802	23.4996736585077	23.5996422969766	23.8357828893414	23.7489360071628	23.7120151614414	23.8247463052676	23.9075563587935	23.6276625661111	23.7574966279143	23.6825608845401	23.7011287542011	23.899336637832	23.6374801386753
"P30011"	25.1191502676455	24.9218155188786	24.8727875864181	25.2085341463044	25.1014575029396	24.8805524650334	24.9447628113498	25.05922660905	25.0554126916082	24.8648012655651	25.0475298406927	24.8696802485609	25.0664753655978	25.0408413607173	24.9367439606561	24.996460041193
"P32695"	23.8725621653176	23.9769329026747	23.991347801299	23.997097799319	23.7818579393986	23.9577223689855	23.9486263826811	23.8705882267976	23.8119112546235	23.7347439323752	23.882895252991	23.9021185632889	23.8897802174339	23.8772043620888	23.8998528968542	23.8167036159555
"P03813"	22.582025259391	22.3660900502574	22.6317041796919	22.4680268596573	22.262987167159	22.6111792795999	22.580636735078	22.3098498978743	22.7355746160746	22.5239897256476	22.2812140920859	22.4223697178454	22.4220257441354	22.3837501647699	22.4849806843357	22.3294509182931
"P77260"	22.2705234674408	22.7757493137431	22.5431847872554	21.2359160574866	22.2389504611958	22.6868257815077	22.7192266984975	22.787109845591	22.7856280688099	22.6404709045901	22.4307613496062	22.7476664706643	22.6654521626073	22.496173551232	22.7621301699656	22.479746225515
"P0AG90"	25.5978962648813	25.5568039846492	25.6305398756625	25.6719780907824	25.5859239072947	25.735585977834	25.526436554471	25.5684483575795	25.5211373272674	25.6061111385074	25.5579843423499	25.5792198219301	25.5533127763348	25.552175505779	25.5878589893278	25.5762612796551
"P0AFF6"	26.5160395683334	26.7286723614359	26.6855073211892	26.419660952242	26.3973635017819	26.5296940400863	26.6384029896186	26.7199280185914	26.6384029896186	26.6645296405879	26.693438887963	26.7195494629712	26.6803115511897	26.6148299040688	26.7083568854175	26.6474756640744
"P31057"	27.6470570171492	27.5998721047729	27.7408672434429	27.7294181195819	27.6733456344184	27.6266994016508	27.5635167968106	27.6805597129404	27.5234199960884	27.5258782423046	27.7355769400781	27.6806066576593	27.6800432201884	27.6584815077038	27.7184654613777	27.683802011656
"P09373"	30.0529984782731	30.5432942502101	30.4569425566635	29.9595298405072	30.0046255958663	29.9954085253444	30.5156666969405	30.3662072210204	30.485591359118	30.2638065660779	30.2564916539386	30.3386238444249	30.3904877762918	30.6515990158231	30.2105522601154	30.6229020745734
"P37595"	23.9280838624182	23.5530461258171	23.4150877173389	23.6978456882758	23.9191713972711	23.8090968895712	23.6058936228731	23.734340816449	23.4989193081423	23.4224082172616	23.5349872106134	23.6894985506414	23.6640223004073	23.6701742964505	23.5194255769903	23.6413003287449
"P40120"	24.062211200733	23.7534930300896	23.8713499230796	24.0327311660962	24.0481662146275	24.1735383761125	23.722423997553	23.8850200706904	23.8680840212625	23.8620504562983	23.8960688612732	23.7872593347586	23.8761459432652	23.7516147466162	23.8672263205077	23.8052833540238
"P0A6M8"	30.3564801630321	30.4531395659915	30.5946729804658	30.4256140976223	30.3258490398287	30.4979271020175	30.5202832049064	30.6216887978549	30.5469775094828	30.6427364922882	30.5837413228339	30.5762090113281	30.5046381845431	30.5170757348766	30.5344993602394	30.6001167672836
"P04036"	25.2370211442212	26.3349436716318	26.2320089929396	24.9714000625803	24.9754379768962	25.0985932448396	26.2030764181258	26.1707030704146	26.299813095701	26.1633484761152	26.0538561315772	26.2516181348061	26.2312455018863	26.2682643518979	26.2442936361345	26.1378660020029
"P0A812"	23.7526460636494	23.6799868643368	23.6871184904441	23.824163598294	23.6179570381718	23.8576059530398	23.7650760260632	23.7474411135856	23.7141658465507	23.8115095384504	23.6662131652096	23.8022390585281	23.6230692347436	23.7423612504239	23.8528335032631	23.6521753799766
"P76397"	22.8378088438176	22.5334076845276	22.7294240840931	22.5874149514607	22.3899925727245	22.6293245996816	22.6802916964055	22.7830737684271	22.5986999860279	22.9408512381277	22.7514002217507	22.7759200729172	22.7488705100332	22.6879172622507	22.6478220197217	22.7241220275034
"P0AG44"	29.7277720745797	30.2169707881864	30.0395571431045	29.7498950971272	29.8249687037316	29.9945590999606	30.46185784731	30.4860806798629	30.377979897138	30.5252958149088	30.3477644088056	30.3613205120039	30.2505406214416	30.336773867112	30.4181421729806	30.3131547790818
"P0A6U3"	25.2221404201763	25.4269055717036	25.5209245931979	25.2038232281501	25.1700153468327	25.2995860467797	25.3804199765197	25.3938270661903	25.4037151225573	25.2416941603592	25.5356932812131	25.4701315639802	25.4676214695644	25.4259457756158	25.458432397447	25.4937041232877
"P60422"	28.1126512371537	28.8140801807353	28.7662513465265	28.1605844146704	27.7590256047934	28.21098414704	28.7824117386037	28.6112562612286	28.7851775503538	28.6886051542966	28.6499096441047	28.7293532863486	28.6718856606503	28.6644516520318	28.7759353900317	28.5296322386945
"P0AE06"	26.2187951982489	26.199660439376	26.1086631528727	26.3266107979483	26.2936281048255	26.5237549824527	26.319249904473	26.2948728337151	26.2819862538262	26.5609674495486	26.2370138478777	26.2661511460201	26.175359494389	26.2065998354166	26.3867297262834	26.1980121949925
"P17445"	23.422959929359	23.3670904906681	23.405835866446	23.6622845975501	23.6328625538663	23.6153885175314	23.3896749230955	23.462937552424	23.4687900766051	23.3745385972515	23.7624120491233	23.411769053056	23.5069898242164	23.3757585457034	23.4658169727176	23.5720738180076
"P15042"	24.2318533980495	24.3544070518584	24.3191103329297	24.2838468692702	24.2758431695867	24.2985831110443	24.291434067603	24.3595501157691	24.3509456541898	24.225328958186	24.4135907439793	24.3198821150508	24.3532294926128	24.3665703482363	24.3390708852414	24.3625027752708
"P0C0V0"	26.0286399398681	26.235619569233	26.1185464336369	26.320472731802	26.2270620225445	26.3807386795305	26.3844802342641	26.3782813597977	26.2900773616066	26.522131667683	26.2453894251307	26.4104805303844	26.3203849294523	26.3230785439634	26.4012266651183	26.3908280379418
"P00861"	23.4911093280956	23.8155509914844	23.7754820852984	23.5537844219368	23.6699256928998	23.3250534156236	23.78820573995	23.8788419753758	24.0145265707186	23.6927368051551	23.9686959688472	23.734268450384	23.9773435174607	24.0532305507363	23.6910227139438	23.8738672407246
"P42620"	23.8935622467444	23.4975434283915	23.5347972839187	24.0424161935676	23.881094164479	23.7894898654908	23.4498267245558	23.6124892369016	23.4649948674589	23.2468840885853	23.5201213141982	23.5581245187045	23.6536520102957	23.5770281446671	23.3910264185419	23.5285633259773
"P0A7C6"	24.5370095656176	24.8810101209993	24.635632663934	24.0964352809435	24.3154110774566	24.5544520787359	24.9973993434978	24.5674622325639	24.6921621195261	24.9185619263199	24.0953892958146	24.7072460042055	24.5363100684767	25.0058042458193	24.738346297919	24.6006066767314
"P0A850"	28.9320756776646	29.308145476453	29.1711766449109	28.9644105213226	28.9744153338098	29.1406465904614	29.3538688583186	29.3184614064149	29.2820812864009	29.5615006953495	29.2934509504748	29.3554933387573	29.2353287726471	29.2386851144154	29.4729614392758	29.2497294718468
"P30871"	24.3705134143016	24.2881561090944	24.380086336288	24.2906187910701	24.2233931115079	24.0373304444505	24.3041098027163	24.4207004221769	24.4332306302689	23.5417252746329	24.4874951304959	24.3355043038749	24.5860041101696	24.4869552869542	24.1031437110241	24.4638294158312
"P0AC33"	27.7226337551325	26.108631251559	26.1212725691979	27.371457616944	27.5974231949146	27.9490841055188	25.9169642547095	26.0135429860978	26.2992751064405	26.3075219973407	26.2064768752772	26.2408411806853	25.9308898922051	25.7426824783589	26.7121280209603	25.8454800011406
"P15034"	26.2201080108053	26.0484260905677	25.9903958928794	26.113649021709	26.0399152918526	26.33410998873	25.9356227017183	25.9042887904862	25.9808312111885	26.0880663134228	25.9006983328622	25.9783499029658	25.8983819940139	25.9262252231566	25.9805741208626	25.9028545993445
"P00957"	26.7579772291744	27.0682521470214	27.0450294605471	26.7225490740662	26.5990349742815	26.794478634004	27.0182992692596	26.9712005016501	27.0061168200763	26.9748365099329	26.983593129807	27.0343211697672	27.0041781958131	27.0237865806049	27.0787124265172	26.9346872782364
"P0A9U3"	24.6846809993544	24.975661002724	25.0820429489078	24.5395379663824	24.5949018019441	24.6792889428069	24.9555025207404	24.9879830219585	24.9384096338221	24.9230541349898	25.0073193851995	25.0033827135043	25.0838777521502	25.0095677593265	25.0406699887339	25.031431817682
"P25539"	23.7133059572025	23.5564181138135	23.508646878081	23.6120167090438	23.4022746174196	23.7531767513986	23.4468394771289	23.4028080646624	23.4608398130301	23.5151598583277	23.4271997812826	23.505779093071	23.3934245006564	23.4023136568337	23.5099397509968	23.3426964826007
"P75958"	23.2477708015824	23.7049952971229	23.6624258640544	23.3956748076033	23.204605470412	23.5862561473247	23.7131800767364	23.6987254353368	23.7015624072824	23.7380060578907	23.6685197364678	23.6488337142842	23.598904394891	23.7062502226974	23.8282860442095	23.5945145990922
"P33916"	24.6229352289653	24.5388337753669	24.6078924022939	24.6675239233364	24.5458249237316	24.7439949148224	24.4059916328056	24.4520725368239	24.4872559065777	24.3683900268963	24.4166089085587	24.4445981346498	24.4963796034089	24.5554120258111	24.6255572465437	24.5122748587771
"P37759"	24.6368498293703	24.9671265006389	24.9845495358837	24.4727736247891	24.3141874086716	24.6081067960449	24.8667784169343	24.774642907379	24.9177837944986	24.5678799677994	24.8678625759447	24.8160981145214	24.8351612446959	24.8035797341712	24.9042336556439	24.781102529635
"P07363"	21.8984973227056	NA	17.1794815038811	22.3772687912446	22.5104493319968	22.8007194348732	16.6400330587285	NA	18.4706866741398	19.4655584337442	19.0587897802733	20.8236642254125	16.4104314758843	NA	20.2273033469327	NA
"P13039"	21.9146223595983	22.3112671531601	22.6199503763032	22.7920348278413	22.0155783917631	22.0264835934408	22.5290186976844	22.4994571273128	22.5857955734203	22.1287514434965	22.860800935231	22.7726399736301	22.9853854370794	22.7044465833792	21.5155352668755	23.1648124254061
"P37666"	25.815475257217	26.0926823082568	26.1748130193488	26.0973820479962	25.7901563637029	25.8953755845148	26.1658993530084	26.2376521383218	26.2901142837073	25.8287508986269	26.1619137850718	26.1755003638005	26.2584258577099	26.2085787965796	26.0612678467805	26.2782028544579
"P0AG27"	26.345164344083	26.33057897489	26.2163473352529	26.0985350181782	26.013099941113	26.5472452839092	26.4955213667369	26.4248508286261	26.3659749551189	26.715810791382	26.2155625486371	26.4597194576093	26.2407447568027	26.3948787702679	26.6586040810455	26.3120694622036
"P15254"	26.8258042878256	26.9003390255045	26.8537426263792	26.9608447516948	26.7062897509354	26.7706967557001	26.889332299101	26.8178504421217	26.8834244201707	26.5692324258708	26.8211637915282	26.8279130839496	26.8619156169164	26.8777262606856	26.7992179753419	26.8072994934414
"P0AG93"	24.1884509087327	24.2208940185513	24.2149718262212	24.119082967517	23.7326133784192	24.1790024447582	24.1471850464014	23.8970111833452	23.9935002585955	24.3276663917329	23.9138138013905	24.106126792039	24.0300807686921	24.0210158724025	24.1523086742504	23.8522525068468
"P39165"	18.7929332402843	20.2478417730185	20.1832573688028	19.269405231817	19.5182958489509	19.9570651890506	20.0732890857841	20.0957240935728	20.2548925175271	20.4041291235656	19.7063830332832	20.3522611554543	19.7749864765861	19.9783110577239	20.1795203805849	20.0883405355302
"P11880"	22.8886715397844	22.8247171755079	22.9017191065576	22.6299337548389	22.8247482472306	22.5272631761631	22.8668529200119	22.8868088269705	22.9064722731593	22.3171956340566	22.9564289804898	22.7402831058456	23.0485188029733	22.9829859177073	22.6928261801263	22.8640909059333
"P39396"	29.0618688427988	24.6200790647177	24.0481412640744	28.3084970415327	29.0084215690949	28.3885512670833	24.8089496462426	24.2714043232985	23.8017853125968	24.1341508474884	23.570511238233	24.2779369175998	24.6535481486943	25.4911215642277	23.4224338829683	24.330117323963
"P38038"	26.4314861908414	26.9440031571316	26.8708656812656	26.3855437085852	26.3161727536771	26.4340996728755	26.8997284584528	26.8477943923251	26.9017550069623	26.79327585591	26.8425170437975	26.8046804238288	26.7675179006236	26.8826317625919	26.9437349483484	26.7034277439552
"P0A991"	29.355665556716	28.3402125052593	28.3508504157515	29.8500323274628	29.3459409230506	29.5283229909158	28.4809258513597	28.4738807965357	28.4044096603246	28.4766334271885	28.3733259145278	28.5236966645259	28.4082499770839	28.443340985902	28.4051769185222	28.420212109178
"P39265"	24.3404706036059	23.1843717370997	22.937606220283	24.2967991686217	24.3682767805599	24.484234593184	23.3219335983217	23.1346835686412	22.9533520835316	23.6059049231941	23.0270120108082	23.2628868371724	23.1124325068998	23.0917707800272	23.2888249671146	23.0616510299807
"P0AAB4"	25.667732343282	25.415136084965	25.268030497507	25.7887707964587	25.7431706078783	25.7476946378242	25.3792337167294	25.236247526392	25.3859780917397	25.2505252612848	25.3380814302389	25.3460356404636	25.3633085176361	25.3378263060373	25.3957172941682	25.300452133892
"P07102"	22.1279836189743	22.1312189300686	22.1718370980883	21.8628544997014	22.0229129743933	22.134854311144	22.0922080627844	22.4339933785476	22.0534426986104	22.2395303559347	21.8577198425241	22.3746341086946	22.2622244842131	22.513360873866	21.9971753452706	22.1021346261162
"P24232"	24.0155647808547	23.343821687046	23.3448512256122	24.1662921324159	24.2771281683917	24.6181195199189	23.4817181477293	23.4416570140776	23.5815863175246	23.8275206450436	23.4017409728577	23.6807488237755	23.4703426104497	23.4060305717678	23.7880463888611	23.5252330779318
"P0AGC7"	22.6226247344174	22.4753143662643	22.2366840146201	22.2536495817814	22.4186586890947	22.4984129421793	22.5179874566851	22.3073003281454	22.2207302100083	22.4080046971865	22.2449392364101	22.4343243291286	22.3638679262345	22.3661380872514	22.4805920172553	22.2400692450695
"P45470"	25.3581989841003	24.4123700777126	24.3324411762646	25.8671933218318	25.4172368988872	25.3035943156462	24.3779571504859	24.7357615572858	24.3265216540205	24.5750842428868	24.4075807863268	24.61951946631	24.5808793634032	24.3477394913953	24.5405019730332	24.3496370504601
"P0A8E5"	22.98886633235	23.1225657799581	22.6761279660012	22.7410776808847	22.5917556195571	22.3453711342629	23.051127273914	22.7345000090159	22.93116996976	22.7814317568218	22.8575603947286	22.9319959044341	22.8557444843207	22.852382060743	23.0285623807855	22.7708953277575
"P45464"	25.1184573219745	24.8554260846497	24.704351592503	25.1563729113451	25.2526452229375	25.4379674008516	25.0309647756134	25.0188913774953	24.9289874443703	25.2002424938725	24.838473591811	24.9689639705762	24.8209885695478	24.9020725485649	25.1404252376781	24.9009493342658
"P0A9H7"	24.1166422072009	24.4466691311208	24.4279925692463	24.0821688617423	24.0891782483332	24.1383758686601	24.3771231346928	24.3743793974602	24.6304704430206	23.9480648892204	24.3474151034647	24.4681499463729	24.4471548795973	24.7875283762324	24.1517669419389	24.5892943105962
"P75864"	24.4768697847758	24.5451061155922	24.5685701262608	24.3806874936373	24.3039635345622	24.2353054881254	24.4310573252588	24.4582321196234	24.4835520797426	24.1695299223116	24.5311363132819	24.4834782751619	24.6035638675091	24.5059910443819	24.4004255423614	24.4587828167512
"P0A7B5"	25.5603829839374	25.5117170694113	25.4634895748661	25.4331764967447	25.5130493760194	25.4882156295288	25.5051672875085	25.4866331249727	25.4079632190528	25.5234872986999	25.4361921394666	25.499263073153	25.5591287175384	25.5495575512838	25.5259976855336	25.5164228638595
"P14294"	22.9394762704438	22.9582960495457	22.8903722773584	22.8192361529626	22.5825766201125	22.6960951986282	22.8693291359117	22.7385875104172	22.9058702631086	22.6521337936899	22.840135564009	22.8045076194177	22.7668317621489	22.767765396268	22.8928529448411	22.6624910593143
"P17846"	26.5901371106203	26.9710908410358	26.8904692295372	26.588422423102	26.4871209422504	26.5721244288656	26.9338772873156	26.9058799009187	26.8957823472711	26.6648551125254	26.8277919722194	26.786648823123	26.7841417724541	26.8988755361147	26.9538365000077	26.7540183075911
"P77625"	24.4105921293047	24.6823090477904	24.6994828598509	24.3300899622341	24.1751081796607	24.3068721808749	24.7297953911881	24.7681441339228	24.7358803195052	24.6029355468179	24.5640636424164	24.6456491981347	24.7293442094634	24.7082621516658	24.7193562307797	24.6241296747241
"P0AFR2"	23.2361672215331	22.394714931498	22.7840089394243	22.3789890739147	23.3646481961779	22.5322213094304	22.9294606954418	22.3637556609033	22.1163344417339	21.2678805251244	22.3490025575785	22.3692277736168	22.5923854051613	22.8576685933688	22.9587403181561	22.4301002881939
"P33570"	26.2827286673462	26.1236364538038	26.3105517657998	26.916237662155	26.4060987124229	26.3993599461222	26.1211460702293	26.3699396091292	26.2463647752393	26.2867945533344	26.3229084068259	26.3941820815877	26.3861327268992	26.1635173953509	26.1734564098396	26.4195564818564
"P60757"	26.0487337231685	27.0641762560567	27.3369568441273	26.0568373755766	25.96694174502	25.6931942615267	27.273696587155	27.3873067553176	27.6097602244262	26.9804041546453	27.744130970056	27.0664055627733	27.3795939934434	27.2838504009205	27.2128495272227	27.3279335949107
"P33363"	24.5570553298318	24.5295644774994	24.4701688097183	24.4337336564673	24.5097766953707	24.8632610804489	24.4817058315818	24.4192607092787	24.4923446536493	24.7531410381576	24.4186496826121	24.566591562142	24.3481110962522	24.3945239262899	24.6546355915298	24.4079826620765
"P0A8F0"	28.4609991234703	28.5325258717627	28.3103012617184	28.5224175634288	28.3159681250838	28.4550011474705	28.5778464531137	28.5140493045651	28.4495489005042	28.5840120408859	28.4742174250576	28.4808295757999	28.4385861645084	28.5254377099121	28.5105751901047	28.4376380786615
"P36771"	24.083224472502	23.4198264821322	23.5910707580214	23.2864156256102	23.9086286368284	23.271190572755	23.5509111455726	23.4674349021084	23.4719182756479	22.4921783743961	23.151279208873	23.3254103212855	23.5536321060531	23.688485103672	23.0880978637523	23.3742997909762
"P69831"	28.7173021925745	26.1949898961571	26.1887527230444	28.2796858828601	28.4846640729241	28.1820280673391	26.4394234526734	26.3260672772691	26.7069220554951	25.4826323280742	26.0986755612823	25.7815153025292	26.687964768831	27.0137389049126	26.0934985647619	26.2556878957593
"P24228"	21.8660133589755	22.2909885338999	22.1150995470072	21.9195151344736	21.6511375533153	21.7958240607429	22.1590447366131	22.0317355242693	22.1102099187739	21.9001828370971	21.9973373167015	22.2414461389559	22.1658491461764	21.9752070432386	22.1620236940655	22.0571171844256
"P0ADF6"	23.0753211475953	24.3856654806925	24.1589091831937	23.0883437708782	22.644998252763	22.8822515987261	24.407055586387	24.2174959815437	24.3517140741931	24.104751982125	24.1592172407284	24.4078335921981	24.2899718646833	24.3543532415383	24.3421742523218	24.2408757461684
"P12996"	23.1966498488311	23.2117484093152	23.5638018804892	23.2312923849224	22.6679656296357	22.7300421849316	23.3310131339136	23.4783148946294	23.1581295037702	23.0878988424307	23.5437677072232	23.3018723687505	23.4316949974465	23.2886419420537	23.4078465554077	23.3524551442997
"P0A6P5"	26.1423840536666	26.4582665443531	26.4729533076085	26.358314701239	26.156862782307	26.2877440790434	26.4659741781257	26.448689904807	26.4322256446369	26.3760169892883	26.525131497994	26.4374769611464	26.3875960049605	26.368668108858	26.4036224922536	26.4205141117174
"P0ADS6"	26.1455962071376	25.9436880066844	25.855504503031	26.3970255945217	26.2249500900155	26.2514610287434	26.0867328836431	26.2801037612532	26.0671321679336	26.3969978401668	26.1098868331466	26.2156088332783	26.1120506437081	25.9913067091353	26.1247548381635	26.1496813092057
"P0AB91"	27.3754238255922	28.3680052862313	28.4126535387316	27.1652457610188	27.1046660129898	27.505707931006	28.3460466340462	28.3582778069273	28.3073291679148	28.4381459176049	28.3282461255716	28.31461615653	28.3185346730284	28.3394056501927	28.3180432845383	28.3659090631893
"P55734"	22.3321529485687	22.6719737730102	22.5693990398279	22.6382250966261	22.3359022375883	22.8547748097771	22.5875706091567	22.4929900268249	22.5653322238732	22.676827417998	22.4234293600069	22.7404128202601	22.4291170692066	22.3582707633605	22.6927623414261	22.4690535040228
"P00968"	27.8537307305615	28.438137983996	28.4099296875262	27.9652118128346	27.7652429938224	28.0668366438852	28.3728569916913	28.441925283989	28.4242830180084	28.5162906008322	28.5944078153196	28.4237141824913	28.3822148585466	28.3918729183799	28.4298314060643	28.4517629231843
"P0AEX9"	26.2385288712898	26.425822555541	26.2698236019096	26.7563618755782	26.3855733297735	26.501308757435	26.5437411623435	26.1853895869362	26.1221617020351	26.5765352068129	25.7162479054713	26.6857880024593	26.3195875772892	26.4329392405769	26.6666845252916	26.2819508912701
"P36938"	26.1959661286123	25.9064282321604	25.8182406431257	26.1531208914949	26.0690823394514	26.3496674181213	25.807837473803	25.7896216974005	25.8680416194711	25.9217179270017	25.8906941891589	25.9200124081599	25.8812528999172	25.8588819502822	25.9196237856801	25.8366017020892
"P03018"	23.4227674956122	23.2660796394533	23.3332809428405	23.4497385822092	23.2766810334598	23.3566787060848	23.207219320572	23.3033504400196	23.2810329297137	23.005476184111	23.2170299744612	23.1859343389015	23.2327171952694	23.2287247619799	23.2051829229595	23.2120721145973
"P0A993"	26.4883275045483	25.5230056419634	25.5163537278805	26.1690099164606	26.1401931220721	26.5039322856046	25.4152844022411	25.3537645600982	25.5920865194591	25.5388308158559	25.4822630320185	25.5901770956748	25.4234312835887	25.4355500940754	25.7024028999442	25.3478712531605
"P0AG07"	26.71717142958	26.6962278858636	26.5040232420496	26.4816519472003	26.5536731157576	26.6242607802565	26.740120946425	26.6470776091829	26.6448519695549	26.63075926085	26.5219310577879	26.7452856393367	26.6508752415906	26.6870570692222	26.7784629960276	26.584069405076
"P33219"	25.4059559378336	24.8118230826061	24.5456128536572	25.7244499440898	25.4295576852469	25.2170188772196	24.6946879631517	25.0480664098259	24.696694847875	24.9407858358462	24.9840888011951	24.8313774155478	24.7211256884635	24.2493501763839	24.7084831874106	24.8123177558947
"P0A715"	26.0078048347294	25.8573639080298	25.9263790700846	25.8928469244683	25.9346872782364	26.0077086132214	25.8860208190308	25.96969083935	25.9303124270989	25.9091942402023	25.9484838018684	25.8282061322701	25.9008871636749	25.9179726779274	25.841900693464	25.8179821467596
"P0AB77"	24.633367109986	23.3155769187696	22.9633942512569	24.295475527633	24.5683439762432	24.5575695742043	23.0143273531884	23.0019269819906	23.1026857059856	23.0731910039815	23.0204937317172	23.1413634623241	23.0213327942178	23.194015257796	23.0966990712725	23.0437849428702
"P0A9W0"	21.4323247408907	21.0062452556187	20.9994275281725	21.4882137904149	21.5629010565847	21.298811016891	21.0997805560614	21.3262912257338	21.2667373662199	20.6409915563197	21.3189255952603	21.0864498518497	21.3144792476745	21.4080228434951	21.0174146865942	21.2313641716188
"P12758"	27.6605434390955	27.5763117438292	27.4925662276475	27.7081924131234	27.6056195629847	27.3760368676465	27.6555707377284	27.557496539297	27.6568325652348	27.1412753591196	27.3824004086106	27.4975540873701	27.6804926464063	27.7267185936167	27.4105484611901	27.5684396594232
"P75745"	23.6005953348338	23.5720738180076	23.5158095421279	23.920126020687	23.6013323727738	23.8446303003041	23.4529837040704	23.4438839620215	23.6258136137034	23.3372478574303	23.4926013707411	23.7042671509176	23.4527072727531	23.4473945393657	23.5749976581527	23.3750956582177
"P75960"	24.3178897990955	24.2691084115216	24.1896351676355	24.0093755449313	23.9505765424654	24.1871599401515	24.2206726512396	23.9741341166239	24.2554862108963	24.1239205700697	23.9491609352642	24.2342678040428	24.0750272964097	24.137805431154	24.35456174535	23.9036729984425
"P0A6P1"	28.9662932635149	29.2744677164202	29.1185593048665	28.8584723548334	28.8152260389817	28.7935704432627	29.3631769047956	29.4285800860584	29.3408024977524	29.4290013053537	29.2899098816433	29.2743010807419	29.2658977286478	29.2322116987558	29.2757912308632	29.2975956566726
"P45425"	23.8324740096256	23.5843647945397	23.1676677413546	23.9631490313202	23.5689469641965	23.7209744037844	23.4166346776425	23.4829246204248	23.5054762514581	23.3521991812979	23.4966295088631	23.410501556928	23.336267367847	23.4800051940202	23.4322176784046	23.1150233234991
"P0AC53"	26.3535020989588	26.3629658813751	26.5119417186336	26.4948075591754	26.3703604219024	26.1246818836093	26.4236043954531	26.4988447642142	26.5337359051082	25.9352719889848	26.5435627090853	26.3778446526786	26.6001132217465	26.5318323750346	26.2610474124442	26.5291280489355
"P43671"	23.5119552869294	23.6869903040584	23.7083779365175	23.7013085773953	23.4979697261226	23.7679977004858	23.6616759067328	23.7692494791769	23.6656603399553	23.9381358951027	23.6652591380202	23.8143876656443	23.7095668249928	23.6686712130095	23.8342789169352	23.7509608569933
"P45577"	25.6179234189738	25.4708700915926	25.7463881272035	25.3235733743093	25.532102975047	24.7221425357447	25.6274510590773	25.8911880496085	25.7347878548695	25.090814266321	26.0272377531499	25.3995718245735	25.9689507913273	25.7783075788504	25.2785750837232	25.852081020564
