Sample_geo_ID	Status	HistSubtypes	Stage	Grade2	ClinicopathologicSubtypes	tissue	platform_id	supplementary_file	Grade	Stage2	Stage3	dataset	number_of_samples	SubtypeRep
GSM139377; GSM139378; GSM139379; GSM139380; GSM139381; GSM139382; GSM139383; GSM139384; GSM139385; GSM139386; GSM139387; GSM139388; GSM139389; GSM139390; GSM139391; GSM139392; GSM139393; GSM139394; GSM139395; GSM139396; GSM139397; GSM139398; GSM139399; GSM139400; GSM139401; GSM139402; GSM139403; GSM139404; GSM139405; GSM139406; GSM139407; GSM139408; GSM139409; GSM139410; GSM139411; GSM139412; GSM139413; GSM139414; GSM139415; GSM139416; GSM139417; GSM139418; GSM139419; GSM139420; GSM139421; GSM139422; GSM139423; GSM139424; GSM139425; GSM139426; GSM139427; GSM139428; GSM139429; GSM139430; GSM139431; GSM139432; GSM139433; GSM139434; GSM139435; GSM139436; GSM139437; GSM139438; GSM139439; GSM139440; GSM139441; GSM139442; GSM139443; GSM139444; GSM139445; GSM139446; GSM139447; GSM139448; GSM139449; GSM139450; GSM139451; GSM139452; GSM139453; GSM139454; GSM139455; GSM139456; GSM139457; GSM139458; GSM139459; GSM139460; GSM139461; GSM139462; GSM139463; GSM139464; GSM139465; GSM139466; GSM139467; GSM139468; GSM139469; GSM139470; GSM139471; GSM139472; GSM139473; GSM139474; GSM139475; GSM139476; GSM139477; GSM139478; GSM139479	ovarian tumour; normal	clear cell carcinoma; endometrioid carcinoma; mucinous carcinoma; high-grade serous carcinoma; serous carcinoma; low-grade serous carcinoma; NA	3C; 4; 1; 1A; 2C; 1C; 2A; 3; 2B; IC; IA; 3B; 3D; 2; NA	High; NA; Low	Type I; Type II; NA	Ovarian_Tumor; Normal_Ovary	GPL96	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139377/suppl/GSM139377.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139378/suppl/GSM139378.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139379/suppl/GSM139379.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139380/suppl/GSM139380.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139381/suppl/GSM139381.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139382/suppl/GSM139382.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139383/suppl/GSM139383.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139384/suppl/GSM139384.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139385/suppl/GSM139385.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139386/suppl/GSM139386.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139387/suppl/GSM139387.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139388/suppl/GSM139388.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139389/suppl/GSM139389.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139390/suppl/GSM139390.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139391/suppl/GSM139391.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139392/suppl/GSM139392.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139393/suppl/GSM139393.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139394/suppl/GSM139394.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139395/suppl/GSM139395.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139396/suppl/GSM139396.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139397/suppl/GSM139397.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139398/suppl/GSM139398.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139399/suppl/GSM139399.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139400/suppl/GSM139400.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139401/suppl/GSM139401.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139402/suppl/GSM139402.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139403/suppl/GSM139403.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139404/suppl/GSM139404.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139405/suppl/GSM139405.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139406/suppl/GSM139406.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139407/suppl/GSM139407.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139408/suppl/GSM139408.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139409/suppl/GSM139409.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139410/suppl/GSM139410.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139411/suppl/GSM139411.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139412/suppl/GSM139412.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139413/suppl/GSM139413.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139414/suppl/GSM139414.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139415/suppl/GSM139415.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139416/suppl/GSM139416.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139417/suppl/GSM139417.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139418/suppl/GSM139418.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139419/suppl/GSM139419.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139420/suppl/GSM139420.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139421/suppl/GSM139421.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139422/suppl/GSM139422.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139423/suppl/GSM139423.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139424/suppl/GSM139424.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139425/suppl/GSM139425.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139426/suppl/GSM139426.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139427/suppl/GSM139427.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139428/suppl/GSM139428.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139429/suppl/GSM139429.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139430/suppl/GSM139430.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139431/suppl/GSM139431.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139432/suppl/GSM139432.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139433/suppl/GSM139433.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139434/suppl/GSM139434.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139435/suppl/GSM139435.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139436/suppl/GSM139436.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139437/suppl/GSM139437.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139438/suppl/GSM139438.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139439/suppl/GSM139439.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139440/suppl/GSM139440.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139441/suppl/GSM139441.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139442/suppl/GSM139442.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139443/suppl/GSM139443.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139444/suppl/GSM139444.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139445/suppl/GSM139445.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139446/suppl/GSM139446.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139447/suppl/GSM139447.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139448/suppl/GSM139448.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139449/suppl/GSM139449.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139450/suppl/GSM139450.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139451/suppl/GSM139451.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139452/suppl/GSM139452.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139453/suppl/GSM139453.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139454/suppl/GSM139454.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139455/suppl/GSM139455.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139456/suppl/GSM139456.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139457/suppl/GSM139457.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139458/suppl/GSM139458.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139459/suppl/GSM139459.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139460/suppl/GSM139460.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139461/suppl/GSM139461.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139462/suppl/GSM139462.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139463/suppl/GSM139463.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139464/suppl/GSM139464.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139465/suppl/GSM139465.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139466/suppl/GSM139466.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139467/suppl/GSM139467.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139468/suppl/GSM139468.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139469/suppl/GSM139469.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139470/suppl/GSM139470.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139471/suppl/GSM139471.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139472/suppl/GSM139472.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139473/suppl/GSM139473.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139474/suppl/GSM139474.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139475/suppl/GSM139475.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139476/suppl/GSM139476.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139477/suppl/GSM139477.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139478/suppl/GSM139478.CEL.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM139nnn/GSM139479/suppl/GSM139479.CEL.gz	3; NA; 1; 2; 2-3	III; IV; I; II; NA	NA	GSE6008_1	103	NA
