rowname	Ref8537_QC1_20230414_1	Ref8537_QC2_20230414_1	Ref8537_QC3_20230414_1	Ref8537_QC4_20230414_1	Ref8537_S4_20230414	Ref8537_S8_20230414	Ref8537_S11_20230414	Ref8537_S18_20230414	Ref8537_S21_20230414	Ref8537_S26_20230414	Ref8537_S35_20230414	Ref8537_S37_20230414	Ref8537_S45_20230414	Ref8537_S49_20230414	Ref8537_S52_20230414	Ref8537_S60_20230414	Ref8537_S65_20230414	Ref8537_S69_20230414	Ref8537_S75_20230414	Ref8537_S79_20230414	Ref8537_S82_20230414	Ref8537_S88_20230414	Ref8537_S94_20230414	Ref8537_S100_20230414
P00582	22.18726541016371	22.20843719980831	22.189957146642712	22.128588898505107	22.186985909697206	22.259520425417712	22.390064069879912	22.336557578395407	22.103213643120007	22.36939672901751	22.179431484832506	21.37016041989341	22.210339004666608	22.286233023340408	22.14893120443081	22.149843507888306	22.162807884337006	22.142946652448707	22.170465512542307	22.156059514861006	22.12783648785831	22.10595042640231	22.18384802230031	22.140736568754306
P00634	19.97872153111219	19.95586514332999	19.76945764224909	19.45412899880819	20.05124133069299	19.905865174881292	20.21366800707309	20.36153645199099	20.501478781746492	20.18969121829909	20.22740586420139	20.75692680582519	20.24744387623899	20.18091861290739	19.76972307685099	19.86058343923479	19.63074796657699	19.98881157600699	19.78598600506509	19.77281963917659	19.76253137621879	19.543401275502692	19.75899732407219	19.79976283087939
P00803	21.63060533309	21.5613081825936	21.726583327980197	21.7518976188618	21.901518545683	21.594710964793897	21.7657502402792	21.8416003775614	21.9366615548899	21.8557019742478	21.5604392565014	20.654898120486997	21.6772585419045	21.894346469849697	21.716036449405298	21.7549702006941	21.6444707213767	21.8757377654833	21.7052185854123	21.7506617559945	21.612467435598	21.614253085488098	21.7791099330607	21.5945787711766
P00805	23.22702089776995	23.05590073205365	22.313724277413648	21.89117018461125	23.48998151443385	23.110454336241748	22.18345750190765	23.604452165708448	24.39700269655255	23.35298416938495	23.067468232656548	23.36956233325375	23.05728244438105	23.41260594225495	22.35347762721415	21.940480470066948	21.83802435658745	22.38575591729575	21.43694244575605	22.20964590089055	21.90523200310265	22.18283172324595	22.26500599684105	21.87777254926315
P00811	20.06329490506978	20.07352058944448	20.212222394820582	20.215316823929182	20.43662988346368	20.13481183032628	20.217673706727282	20.350113814083784	20.41731568587978	20.391736551892784	20.118386100071383	20.07888368558468	20.312397600048083	20.369860599283882	20.246725061541483	20.301647932113983	20.302043297650982	20.472607510081282	20.26818772096838	20.29144629211478	20.201476179092783	20.212277104351283	20.386185291424184	20.20597376404898
P00861	20.660580292747774	20.794504188771274	20.985021956136574	20.944953049950573	20.565838473960373	20.909125923055473	20.723255386588974	20.627333749134873	20.531873408540974	20.564805834685373	20.839396657551973	20.490840351718973	20.775296783739975	20.494524380275774	20.957676704602175	21.048312940027973	21.183997535370775	20.862207769807274	21.138166933499374	20.903739415036174	21.146814482112873	21.222701515388472	20.860493678595972	21.043338205376774
P00864	24.449794968935212	24.541203490300514	25.66111369365901	25.701259236280812	24.348734933844913	24.35160790401511	24.389583789343313	24.168419825573412	23.873600196528212	24.23623809694791	24.261831652101314	23.366899716261614	24.380827461438813	24.232500530864712	25.552316023547014	25.544823239444113	25.653723993439314	25.080932897576613	25.58048949498391	25.580247502189113	25.66194206485101	25.737667008829312	25.51889430713541	25.602476249711014
P00887	22.699280594863453	22.66484367873555	22.759481299171952	22.683157533693652	22.97566134533635	22.78691828026895	22.66450668559895	22.68801995427215	22.64712358605975	22.824724440763752	22.58607084323475	22.093316168785748	22.791888751919352	22.734543261940253	22.849260413717246	22.68086935095775	22.895556425090952	22.72576956943395	22.76160792451875	22.67467579233785	22.65116374162975	22.81940847968955	22.84326583932385	22.58271520708795
P00888	23.241744270355852	23.292119008159354	22.873029295769054	22.460431382673853	23.194949858554555	23.362969649586052	23.541633326368054	23.407364378404953	22.911169664355754	23.511960144263554	23.152901264267154	22.955845786455452	23.339397692328752	23.298228655781955	22.752177825972254	22.643438360192352	22.604897975470355	22.729789057374553	22.572866321456154	22.449726813847153	22.367086770352852	22.519774909744655	22.778890139383154	22.460174448453955
P00888;P0AB91				20.696632748946485			19.932636585612283	20.707519558389183	21.143411126595783						21.28895528608218		21.344212470995384	21.547367218070285		21.058126252801983			21.345840395919282	
