rowname	20230516_EXPL1_LiSc_SA_S610_RT_25_s2	20230516_EXPL1_LiSc_SA_S610_RT_26_s9	20230516_EXPL1_LiSc_SA_S610_RT_27_s12	20230516_EXPL1_LiSc_SA_S610_RT_28_s17	20230516_EXPL1_LiSc_SA_S610_RT_29_s24	20230516_EXPL1_LiSc_SA_S610_RT_30_s30	20230516_EXPL1_LiSc_SA_S610_RT_31_s33	20230516_EXPL1_LiSc_SA_S610_RT_32_s38	20230516_EXPL1_LiSc_SA_S610_RT_33_s44	20230516_EXPL1_LiSc_SA_S610_RT_34_s48	20230516_EXPL1_LiSc_SA_S610_RT_35_s51	20230516_EXPL1_LiSc_SA_S610_RT_36_s56	20230516_EXPL1_LiSc_SA_S610_RT_37_s63	20230516_EXPL1_LiSc_SA_S610_RT_38_s68	20230516_EXPL1_LiSc_SA_S610_RT_39_s72	20230516_EXPL1_LiSc_SA_S610_RT_40_s80	20230516_EXPL1_LiSc_SA_S610_RT_41_s81	20230516_EXPL1_LiSc_SA_S610_RT_42_s89	20230516_EXPL1_LiSc_SA_S610_RT_43_s92	20230516_EXPL1_LiSc_SA_S610_RT_44_s96	20230516_EXPL1_LiSc_SA_S610_RT_45_QC1_LabD	20230516_EXPL1_LiSc_SA_S610_RT_46_QC2_LabD	20230516_EXPL1_LiSc_SA_S610_RT_47_QC3_LabD	20230516_EXPL1_LiSc_SA_S610_RT_48_QC4_LabD
A5A614	18.110408664830636	17.820820520206535	18.311041048144936	18.095165364300037	18.197026845532136	18.202139700851937	17.858433134210838	18.301253133027036	18.041789966354937	18.135739087741637	17.391657751429236	17.680528918224937	17.511980476567235	17.276643602687937	17.557851047731436	17.475164025626135	17.303965039955536	17.279910912042137	17.490854256420935	17.502870437355035	17.932241035831435	18.218680690199136	17.568767242771735	17.377742423068337
O32583	18.17155698179536	19.252453825875758	18.93209282019246	19.34298515166286	18.91081933922786	18.319254905525458	19.18510500114596	18.96916531789766	19.053861093566958	17.80849179868826	18.35087956157976	18.197602401885458	18.92911660050536	18.642874985862857	18.38404828900476	18.141265311135957	18.360182134470957	18.23395306277546	18.49916267438436	18.000316205637358	18.729781277482658	19.00093588473406	18.03499023149686	18.29864660698776
P00350	25.348233444622952	25.284244497529652	25.33264523922645	25.26783712678155	25.316049828352554	25.346234694142552	25.29707465893605	25.201266333176953	25.255277657536954	25.341055446536853	25.45379051103795	25.49698203240275	25.49881756906815	25.512612498887353	25.497227117775154	25.44446839645965	25.511465845185253	25.510654131446653	25.51369373938835	25.478687284040152	25.42491051852875	25.349545604542453	25.528056742917954	25.548357828010253
P00363	23.612761338004837	23.16970816901204	23.46457634864234	23.22663832576204	23.16591717145844	23.64931106931984	23.07626624831104	22.96805316746834	23.12130114105464	23.643974102704938	23.022870898901438	23.08190416116124	23.088841947134938	23.16371883735904	23.16791975153474	23.12999962125124	23.14602029026104	23.09395512221134	23.34728205985154	23.39918436265874	23.39678090257054	23.32028455336254	23.51206044039664	23.24709201996124
P00370	24.422724115709368	24.01932897359317	24.27277016106747	24.169780070803068	24.204324822880668	24.434551123167267	24.07130099553347	24.16321342462717	24.11198620333817	24.483838440282167	24.527094364248267	24.567585151856868	24.69775264897907	24.53004115475567	24.67168003230037	24.68004747073837	24.77785904841797	24.65900038733717	24.95294919626327	24.871082149846767	24.32729892691507	24.18851372166877	24.907717578212768	24.671731348818668
P00393	22.457998978358734	22.644134584251233	22.471910637122136	22.685016614768436	22.570725576831837	22.454740299276736	22.620870016751034	22.603037684012236	22.553598975395737	22.401673125860736	22.598266174935436	22.540443880486134	22.520858583399434	22.526781456599736	22.610299178283434	22.505506401125935	22.604099948144736	22.632154226157734	22.630836882274934	22.698912531149936	22.616145114519334	22.627730377505234	22.647632402163335	22.572286117827137
P00448	25.081167782165586	25.434983266999186	25.433895589517185	25.298386221394185	25.392178192809187	24.808706189182885	25.526984535292087	25.679755196373986	25.612365901621086	24.856225122909088	24.598287723113685	24.634359582124986	24.829379263354888	24.262075799144988	24.415128044226286	24.226893452023788	24.448202927700187	24.637695038838388	24.548279875709085	24.171657480375686	25.233946673625187	25.241367412389987	24.574916709443187	24.592070286839686
P00452	22.73844601784013	22.95583255267983	22.71324106087843	22.87640376205873	22.87119436237363	22.70414794610143	22.92812407567643	22.92586580467113	22.829156328554628	22.77813509421063	22.73416706246213	22.67541067630473	22.49148966665273	22.77354573453063	22.66182609911253	22.61184260811323	22.672000341596128	22.66087722638193	22.67430091585553	22.68351861397203	22.92744477365103	22.85252333699573	22.67941177535883	22.62895302624553
P00490	22.07320942545029	22.41036527612839	22.16812426973409	22.340118196131687	22.37553146103079	22.01083478787679	22.387418663030388	22.365829042820888	22.367299880230988	22.06745609377019	22.938901172291388	22.89508419072649	22.70426705265949	22.91475709943509	22.94285097794759	22.978514697332887	23.030041509125187	23.045034157781387	23.04127278186519	23.026493545991688	22.37517204824529	22.35127528275119	23.01455167681139	22.993114421373388
P00509	24.827490500551473	25.090627619172473	24.972831529725173	25.065478931839873	25.024026162100572	24.877821196894974	25.03400791669767	24.891661226862073	24.897990772251973	24.825336357320275	24.83861005991057	24.819293030677674	24.857468699726475	24.857206614536373	24.837458064553974	24.843910500915072	24.885861112765173	24.863700526519374	24.820018480024874	24.793998985832374	25.127276239912973	25.126501833963772	24.805516041004672	24.803982883422375
P00547	24.36054432519177	24.26523107077707	24.29529083101617	24.21238353190747	24.35196828181357	24.44474881553527	24.35989614591427	24.31893463545517	24.20803648005347	24.44989504503737	23.85789439390937	23.822601140239872	23.99145626795367	23.86871703528267	23.84959918014027	23.87978724449187	23.82477269003277	23.94869949220827	23.93861626954967	23.85582912607177	24.19366129930287	24.112434719994372	23.827745984339572	23.92497608876737
P00550	21.67028560329255	21.81983792438735	21.57540892935875	21.88915219606845	21.82596965684015	21.62228573219085	21.81259241503615	21.91161407496585	21.92917149213585	21.61200029168475	21.45217776670855	21.454521037229853	21.30307687630615	21.373530948413052	21.40442516943365	21.39698194580425	21.49047730551285	21.40456872138315	21.33700077446355	21.35595424146765	21.70350239663015	21.78606141717475	21.316252305055652	21.46122449356925
P00561	25.72028277587252	25.728969125184218	25.58341537088792	25.71116713009102	25.893977928454017	25.716858329074217	25.830989198166918	26.01167536090042	25.806375711567018	25.83988662549032	25.45716764726042	25.404938028144418	25.29999964152762	25.36078657594612	25.42132102453262	25.315099807150318	25.46429243613012	25.431884015542817	25.48303314463382	25.491884763296618	25.69621649737142	25.715845103184318	25.422081818708218	25.43075844814872
P00562	22.006168264436145	21.758615695334743	21.856870683923344	21.810191282593546	21.670633787048846	22.092183391129243	21.685974715853543	21.657950620358346	21.678836842346445	22.087996407130145	22.351329368542046	22.256396701953843	22.028332527550045	22.299870417839845	22.316610899111346	22.164086748264044	22.303570781300845	22.242509999038443	22.370604140025744	22.445700269415944	21.891863245354344	21.810104147093245	22.417951692869647	22.231992265409644
P00579	22.75702043046366	22.727780225212157	22.73661568188036	22.73870617497186	22.736335385584457	22.78178518591706	22.75350276893596	22.814700902495357	22.761966199028556	22.751483157909757	22.79463987447106	22.76177931697306	22.810018565837456	22.80387910420036	22.814226712353857	22.78712059907116	22.82781198295226	22.769372776107357	22.784343998594757	22.753829205219457	22.735223674812257	22.728052119269858	22.735624390044357	22.77900800778716
P00579;P13445	19.01812216202068	19.711776447758982	19.75049205282628	19.67334006823458	19.44533914875408	19.566694484216082	19.434359764403283	19.25644707776038	18.89751238862988	19.579722547386282	19.906242928210382	19.76149007643838	19.99180943692788	19.72190628628088	19.910236087188782	19.61680835769038	19.90954616867678	20.09486886266188	19.772618318479882	19.74220935302598	20.04485328132248	19.41704007459468	19.89998276303488	19.64199976323088
P00582	22.18832038389441	22.31354345670881	22.17374791601421	22.26467847508101	22.26470960369621	22.14463747027171	22.27694772684671	22.24082993252931	22.25394309053161	22.18559173928501	22.13410589161041	22.15994852976911	21.97572129113771	22.153234443639608	22.07393179834211	21.989210847015908	22.09387358361721	22.07433928117251	22.07406136946531	22.10216278967471	22.21425949930561	22.24337068825651	22.17769175953951	22.12271516027941
P00634	19.92646769093446	20.28824585286476	20.14100051842776	20.31951288892236	20.217578449688858	20.051109352482758	20.35618878413296	20.314978824935558	20.25725797617596	20.00868423537676	19.81448025547266	19.76906897629446	19.85641742713176	19.73128740393106	19.77845494780276	19.84975092788326	19.81348583072476	19.70818693214096	19.85461480618376	19.708498342224658	20.00110378065446	20.15923608416096	19.757917498821758	19.78418615605906
P00803	21.809824348595498	21.732783381594	21.7714013802165	21.7374208139561	21.6388050184436	21.8802020359635	21.6553910060119	21.716341810924998	21.7548751669055	21.8789815881161	21.6337321553661	21.5906019462718	21.6365354631493	21.6736308078873	21.5396559045575	21.6334043793589	21.6677299275204	21.5920202831987	21.6131633093731	21.559404961060398	21.6755244493224	21.6758284889893	21.6419756773509	21.6915509027659
P00805	23.62926906360305	23.25773752761975	23.98153085924165	23.31255820255035	23.100254898884252	23.93297837751935	23.01713363265545	22.98039560208495	22.95544336233245	23.79462210406175	21.68533077946385	21.63778697780655	21.62588710432765	21.65133108699995	22.00923721652065	22.12970146003545	21.87318905672135	21.89754421341065	22.26800707142965	22.16257940396545	23.36019166666575	23.41299628116395	22.29378191950625	21.95874855513255
