"gene_ID"	"SRS2821229"	"SRS2821227"	"SRS2821226"	"SRS2821225"	"SRS2821224"	"SRS2821223"	"SRS2821222"	"SRS2821221"	"SRS2821218"	"SRS2821217"	"SRS2821215"	"SRS2821213"	"SRS2821212"	"SRS2821210"	"SRS2821207"	"SRS2821206"	"SRS2821205"	"SRS2821204"	"SRS2821020"	"SRS2821017"	"SRS2821016"	"SRS2821015"	"SRS2821014"	"SRS2821012"	"SRS2821011"	"SRS2821010"	"SRS2821009"	"SRS2821008"	"SRS2821007"	"SRS2821005"	"SRS2821004"	"SRS2821003"	"SRS2821002"	"SRS2821001"	"SRS2820998"	"SRS2820997"	"SRS2820996"	"SRS2820994"	"SRS2820993"	"SRS2820991"	"SRS2820990"	"SRS2820986"	"SRS2820985"	"SRS2820979"	"SRS2820976"	"SRS2820975"	"SRS2820974"	"SRS2820972"	"SRS2820971"	"SRS2820967"	"SRS2820965"	"SRS2820964"	"SRS2820963"	"SRS2820962"	"SRS2820960"	"SRS2820959"	"SRS2820958"	"SRS2820957"	"SRS2820956"	"SRS2820953"	"SRS2820952"	"SRS2820951"	"SRS2820950"	"SRS2820949"	"SRS2820947"	"SRS2820946"	"SRS2820943"	"SRS2820942"	"SRS2820941"	"SRS2820940"	"SRS2820939"	"SRS2820937"	"SRS2820936"	"SRS2820935"	"SRS2820933"	"SRS2820932"	"SRS2820929"	"SRS2820928"	"SRS2820926"	"SRS2820924"	"SRS2820923"	"SRS2820922"	"SRS2820918"	"SRS2820917"	"SRS2820914"	"SRS2820910"	"SRS2820909"	"SRS2820905"	"SRS2820904"	"SRS2820902"	"SRS2820901"	"SRS2820898"	"SRS2820897"	"SRS2820896"	"SRS2820895"	"SRS2820894"	"SRS2816074"	"SRS2816073"	"SRS2816072"	"SRS2816071"	"SRS2816070"	"SRS2816069"	"SRS2816066"	"SRS2816065"	"SRS2816063"	"SRS2816062"	"SRS2816052"	"SRS2816048"	"SRS2816045"	"SRS2816044"	"SRS2815679"	"SRS2815678"	"SRS2815677"	"SRS2815673"	"SRS2815672"
"msp_0003"	-12.0406322005623	-3.30909034802096	1.06113757878016	-12.0406322005623	-1.63120704530853	-0.465612152409446	-1.80460186918762	-4.35186982808751	-0.029163806251493	-1.7298055472431	0.575231901526758	-1.37762155675982	0.553745901778945	-6.74010185051733	-12.0406322005623	-0.0452578739589671	0.187462636391777	-12.0406322005623	1.43276219871864	-4.03766581212083	-1.90972786157919	-5.14845011704987	1.01060333199788	-12.0406322005623	-12.0406322005623	-3.06546758758938	-1.74509503767902	-2.26945185580576	-1.68979078046551	-2.2463018449872	-2.03714707317078	-2.51957219727148	4.36305108929154	-2.07640444074968	-12.0406322005623	-3.20857606482749	0.635898597137502	-4.81453662735998	-2.01413243331971	-12.0406322005623	2.60693160827274	-4.88386321581559	-6.00027924642566	1.5929871956069	-6.03624317212977	0.940301883961634	-12.0406322005623	-0.47623316234456	-2.7183878098552	5.39468070241093	-1.58232744125061	1.7805910081033	-2.90684891582038	-12.0406322005623	-4.8462531864469	-3.88445724945005	2.28887889680877	-1.31384496029099	-12.0406322005623	2.18732548428366	-3.31433851353758	-5.11734716670307	-12.0406322005623	-1.63387400798102	1.97529790633305	-12.0406322005623	-12.0406322005623	-12.0406322005623	-1.00420700993924	-12.0406322005623	-3.5808590752265	1.40965311540602	0.0003423982550518	-1.32180026937481	1.91164831396002	-12.0406322005623	-2.86667108355361	0.967970722329014	-6.5495973328274	-3.8419053087591	-12.0406322005623	-12.0406322005623	-3.79190414474848	3.06070382363091	-4.32669061466812	-3.01104259484071	0.879570745848074	-1.36324568054708	0.173068591265681	-3.72339025934471	-3.17278989957349	-5.77405363933075	-0.162346223839542	-3.26945617437484	-0.254257884414754	2.88126032521351	3.54713921234246	1.69599733748668	-12.0406322005623	-1.72354777685545	-3.0332931471644	-3.82733657186192	-1.11954999334748	0.893914160271303	-3.71691486755731	-1.28798118751189	1.41047298117404	-12.0406322005623	1.0490751031174	1.4676287422075	0.909717256221792	-4.50751430785113	0.675757462659526	-5.76499937526284	3.75105177295768
"msp_0005"	2.83155975600961	-0.252935710284496	-1.21478107499296	-0.716985148820788	0.575286604912582	1.13703328066914	-0.00433550463765271	1.8667631722619	-1.31994976043778	-1.51248756122022	-0.368909697632371	-2.46151315356818	-2.82383292522444	-3.53220532119478	1.39791052423823	-6.43546265599567	-3.84180798332706	-1.71618795626256	1.92571675660878	5.35950649316762	4.10331629002717	2.43961477212122	0.142038474048882	5.12400185217058	3.59694576176865	1.35254280706431	2.78831076861554	2.88881373592511	10.1855884065812	4.07251734422045	4.56879150217066	0.11952840382545	1.03522496546142	0.0451018074096513	4.80235428606117	2.79689749736196	0.734941537870309	-2.32894404972035	2.24608146001536	-1.55298170646517	5.00756916960077	-2.62220126830873	1.63535860769909	-4.52389235586495	2.38342432664535	3.32642971872165	1.69183148175268	-1.48621693585831	5.75313644524446	1.0708397704133	4.87970427180861	2.10913289507687	5.23953444730457	5.70529091991903	-0.420741771536321	2.80097142311965	2.1734075189438	2.47228820705259	1.07627982618792	-4.11523113256292	-2.52040062983873	-0.0330081903480585	0.906179453601098	0.253228825204571	-3.28697978756122	3.79462715220075	-0.956317039208067	1.45080984892547	-1.75477872351863	2.2313185310143	-0.0198306617522258	2.19929983809448	-0.797770715822945	2.300721771157	3.23580018788567	-1.52191780682066	7.81245157984724	5.01303896263368	-0.624729829896753	-4.53546858110891	3.91721407951578	1.33503715735878	0.322917684214002	-3.57596419337259	-0.30659404309649	-1.12853412627949	1.82701370718393	-4.9134654807101	2.18463337246287	-0.0995222898828164	-0.794710926318125	2.38322746528679	1.04467670407542	-1.61423828010976	-2.32091175668723	1.31377924171062	1.6856848930441	-0.972544740099876	2.43086297350557	-3.64006143684882	-0.265953899143671	1.81174794927664	-1.30400880400333	-1.36545834535583	-2.6521563480508	0.337581646582246	-7.60034624638088	0.349184582203245	2.3176532412311	-1.04963436122359	-2.8735767206713	1.31166467687511	4.80274773520276	-1.66465908283958	-0.0266743023776039
"msp_0007"	-4.99577921683975	1.34796763567634	-3.32639419108658	0.467972423138985	-0.681759488925634	2.09060598321327	-0.81749659025155	-3.3966881251459	1.44807129878505	-0.718973275223011	-0.33274284964422	-2.63120240761534	3.26797365182757	1.21886214667487	-0.456996106653746	1.80830465505817	0.191178554416512	-0.494438616215643	4.71698965852942	1.46936587475664	0.528396736611949	1.66698657674523	2.05263306716944	-2.17063841380362	-0.894181181462942	4.30399303880677	1.4559488068529	0.238200161382117	0.802069268008273	6.07231402083007	-0.04422388674193	1.91452636309276	3.00617161729227	-0.0950419837803788	0.781118605052764	-0.798766297177836	-0.585005868151229	3.19790796756479	0.190319195008078	0.502721805553492	3.50200213094595	1.86689691876072	4.66159066886926	-0.51596040262149	3.62763454327539	2.50675148417273	-0.00392491898913892	3.31495060785045	3.75132825746241	3.37761559788869	1.68259971915389	1.57913558442537	6.17707076353267	2.74421619456525	0.0403599241014396	3.93067795488495	3.26881391691081	-3.61006933123035	0.015597863676985	-2.22214903694774	-3.38753398447365	2.04772092135513	5.26068983827206	0.399776497651271	3.62829985004497	1.14438572127104	1.18323908713097	1.32794107351922	3.69006675231307	-0.128692752112624	1.70054508010575	1.13627560794136	2.8454567576236	0.738772111288627	1.93599665208814	2.47430985346707	-0.409284471242017	1.36349914016948	5.5761235876009	2.20968594939799	-0.428382397006515	1.71410240907567	-0.796060316029121	0.529616780931365	1.57342720820028	1.15318720133525	1.63031250435111	0.606483418019907	3.72363753041311	1.88688198485157	0.740901914593987	-0.448493629308513	0.230904749951392	2.33988914692351	1.42671020111168	2.48672681982249	-0.252565008990648	3.46541869827968	4.02112835825138	2.07501899044103	3.07284249677955	6.10531218668907	-1.09292847755038	0.730927530842218	-1.56198394252429	-1.35832870659751	2.11773659468035	1.75447413609624	-0.23158910318638	3.20020763482001	-1.52329153366297	-0.946979555758118	-2.27576415934829	2.02369677471792	0.284966166620254
"msp_0008"	-12.0406322005623	0.227097893086675	-1.55585001761282	4.4162076722873	-1.18643616952374	0.456011093369357	0.74214461516508	-0.980215469087	0.824780394809492	-1.07087756501391	0.171520484129982	0.799223361121017	-0.106657578704423	1.00434984602734	-6.84151593535015	0.606690325408928	-2.15574299202344	-12.0406322005623	0.137322471862858	-3.55384672386498	-3.52786757472444	0.825606853493663	-12.0406322005623	-3.03371885359067	-12.0406322005623	-1.41241533129246	-12.0406322005623	-2.61189667682778	-3.64596084445949	-12.0406322005623	-2.98852715090991	-2.700915619951	0.0003423982550518	-1.08880267891404	-12.0406322005623	0.758986069634646	-12.0406322005623	-12.0406322005623	-3.55704923328647	-12.0406322005623	-12.0406322005623	-4.02273358822191	1.57889855743251	1.27672100199399	-12.0406322005623	1.94273139103577	-12.0406322005623	1.96564211007524	-0.794049981243743	-6.38650253799738	-1.36353001377441	-3.77759230915079	-4.68905473624896	-12.0406322005623	3.0436527608976	-12.0406322005623	-3.99657143094619	-1.12018021662234	2.38334557500579	1.18597240544809	-2.79129621642501	-2.29977690012571	3.99931576585104	-4.50596975945048	4.29156147358776	-3.42859943831057	-5.09209512576484	-0.147513943297976	-1.2476377244406	-2.7734154394709	0.580261668793267	-12.0406322005623	-2.05070328169196	-0.0179757359522931	-4.44291926688548	-6.19301456263765	-5.486009468886	1.50598907559713	-12.0406322005623	-1.51169285380688	-1.18990211929662	2.0534490738879	-4.12508639026483	1.8037486800251	-2.81270338193015	-1.20566085022757	-0.486917732366898	4.21787716198217	-12.0406322005623	2.12447477698883	-12.0406322005623	-12.0406322005623	-2.51536458676216	-12.0406322005623	3.02212817352571	-2.54866434687744	-6.86412244033481	-1.31282527831915	0.319680304485682	-12.0406322005623	0.286109619359657	-2.45481802776356	1.37016387050924	-12.0406322005623	-5.84598200438995	-4.20766783119041	-2.08196544903881	-12.0406322005623	1.71431343289766	-12.0406322005623	-0.00738833938602865	-5.88722985163275	-2.19641853070921	-12.0406322005623	-12.0406322005623
"msp_0009"	-1.73507746938521	-2.23749943835028	-5.90999834546533	0.383278395745798	-12.0406322005623	-3.73273376568402	-3.96763666232131	-1.52739150588381	-4.13059429486242	-4.27531067721205	-5.68022277447992	-12.0406322005623	-3.26003904769546	-5.82475378667946	-6.08036525577036	-3.46163190981549	-5.17667944260846	-5.23924244670614	-1.28529658260675	-2.71911604078837	-1.83225858863257	-4.36217404083965	-2.89852926172131	-0.692018144344481	-1.58464836459351	-0.215165512409647	-5.10365457744536	-12.0406322005623	-2.06385900146813	5.58206657580553	-3.18743337650939	-5.14166572974035	-1.51730207290825	-3.93931994522443	-5.29805013434619	-1.95802692296122	-0.441938724875654	-1.3988040267063	-4.97021439503312	-1.47822389388942	-3.11512913541781	-3.54895882332853	1.2437824441346	-3.29254432109471	0.993846323323126	-3.89335262939575	-4.30874668231784	-4.77197324553458	1.4811132433406	-3.05003092938753	-2.58612863998734	-4.15726337663822	1.62903340865203	-1.65203153005133	-4.95649668780064	-0.735563540123148	-2.87400435020973	-4.23783171970801	-4.3260423555531	-3.7888624430558	-3.54610604944815	-12.0406322005623	0.711407835488509	-3.31571032434025	-3.7332238463802	-0.563888575734241	-0.969669241133452	-2.10390897894142	-3.61679816946889	-4.56906156744529	-1.64199631637502	0.17765356840346	-2.86423783935431	-6.50552237819308	-0.0474467892684317	-1.66540575116485	-12.0406322005623	-3.34415206287848	-4.98618030138762	-5.57761104108421	-12.0406322005623	-4.11101426740158	-12.0406322005623	-5.91290946953623	-5.44061967586219	-5.11734716670307	-1.03418404768497	-3.18374209827682	-4.33403966377355	-12.0406322005623	-3.8068066000093	-5.15913886625465	-3.26205563665015	-3.60172504785817	-3.37102854299979	-0.301810110762425	-1.88607371953661	-3.95495740639388	-5.5016766288771	-3.93128410530805	-3.07274363939547	-1.02973258784058	-4.89665383288004	-4.18299212766079	-2.2728824627472	-12.0406322005623	-4.8806475111976	-6.18706723043448	-3.02165850914871	-12.0406322005623	-3.61166069470174	-2.29125480950996	-1.50293383506339	-4.84100844194985	-5.02313727008261
"msp_0010"	-12.0406322005623	-2.3585596287932	3.19909812320425	1.02401514469388	-6.29894776069157	-4.12036764361971	-4.40542848984922	1.22736328042056	-1.55723704782743	-4.41549326947897	-5.68022277447992	-2.80495983902531	-1.92683657573506	0.242446915454192	-1.08063268191318	-6.33066601406795	-4.13247400739428	-12.0406322005623	-3.32809874502997	1.76801391104655	1.13058210358267	-2.28955612235213	-2.33188481699155	-1.75091946906704	4.13066708660204	3.81779318348325	-3.3545405821393	-1.52761244034699	0.224508275607316	5.14761628247471	-0.846795744903707	-2.41501227616042	-3.19712557873316	-0.563933862431002	-5.77809791621841	2.81230247465804	-5.67725002149897	1.53716413025819	-5.64958673961357	-5.21364876235733	-5.06809151505442	2.2298402400936	5.17003726532268	-12.0406322005623	-1.15525326267711	2.16015935381297	-0.131173913157968	-12.0406322005623	-1.69568685428192	1.99524868968347	6.21100203600379	1.74639948438622	-1.24964185052105	-12.0406322005623	-1.8416126134821	3.90541506325757	2.73425180167414	1.09315664491268	-6.74061972066308	-6.75610555527346	-5.46650333362277	-1.18364651078005	5.79846488215801	-1.69617545039968	-12.0406322005623	1.38033843367944	0.543796888906621	-6.45116534883561	1.91639632979006	-7.07462000362778	3.18407199372983	-5.85398598178084	-6.91234678308603	-7.16504628869073	-3.95962198800522	2.90352670611326	-5.63630829611833	1.95971900524416	-3.88889955281857	-3.46688422720558	-12.0406322005623	3.94761399503281	-2.69821558066749	-12.0406322005623	3.02020666208615	-0.16119345012532	-3.66683910682328	-0.688054387646979	-0.232036059896457	-3.11828622622525	-2.62506822879148	-6.65116518865706	-1.06219152729829	1.40706483275751	0.193755698903336	0.209168867664631	1.35330777041293	0.872799219104429	-5.3655842528133	3.6780686120158	-3.91843743758495	2.82373586151769	2.76376549744662	0.460987010022754	-1.89330097793235	-5.5821735703727	2.50303743730365	-7.37657033152539	-1.09825576137607	1.42330557426335	-5.76011217825353	-4.4407541995826	-2.4987866516423	-5.42107197855633	3.74014088688258
"msp_0011"	-3.73913244980962	1.44623708431241	2.8738706698861	3.68878006732329	-1.45849021890348	2.66875277135157	1.429882158466	-0.396350934403271	2.4545827842068	0.212426709264813	-1.77420918876449	-1.02597046374383	1.60354515482697	-0.134260643279182	-1.21824865352492	-0.0582754721628185	2.02701837822136	-2.96751897506315	2.80662996911535	1.48038393475881	1.60841989977543	0.725021729967307	3.24256493128688	3.39406646944849	-1.1903360385574	2.87089414917043	1.3236494223139	-0.982182237203447	0.309380425160104	5.74478122365392	0.918923436790276	0.156357225486671	2.47197145085807	0.235031801881549	2.27702068781889	1.98859065318154	2.21304573764278	2.47723226378033	0.281514956714469	2.12712812570148	0.16059378754651	0.464572618924815	4.89911272388309	1.49274051532596	2.32739631292471	1.39813710815071	-1.32533804812713	3.21019913431408	3.75403444778177	1.53804296902075	1.81890746046113	0.82311226702872	5.33012481339826	3.39457588613254	1.4190806101749	2.22014632796701	4.17878439697464	0.498044189400313	2.86699246755774	1.40803708019839	0.826975930081347	-0.20288939694912	3.74760461489004	0.0540497962910669	3.02078319801365	0.894142629376398	1.05477118109705	2.25094572086384	4.91205769201444	1.51218727511091	1.67236734490625	2.99339200955186	-0.537535013256501	0.170687727792965	4.28484861080469	3.77647609894056	1.86059892629508	-0.279919595495176	2.63960466221647	0.0209894198354155	-2.16251453994885	4.03828458022772	2.81861089561767	3.36910832535882	1.34812688674636	0.39845381094545	3.98796943790874	3.11490727432201	5.20419200725038	0.465740880813949	0.912666002178752	-0.219160849051165	0.0934304051361561	-3.44268196473159	2.05266587483814	5.24958814052569	0.160161632433498	1.80863440811174	1.63461225056367	-0.240210288460307	0.911976231992298	6.39694186282997	-4.19698926434979	-0.267423154577069	2.80963416281319	2.83577164817653	0.586540767762978	3.18807131354102	1.65317092439997	5.10534726900233	2.61563399152067	4.84882215760993	0.853448409300171	-0.134273637321463	1.91145645426054
"msp_0012"	-3.73913244980962	0.434731956543639	2.3207347165145	2.90677986017108	-0.547394116240901	2.20252043245583	0.682755112476114	2.3642202898429	1.41179148207687	0.105877703998933	0.075742867387362	0.440824892715383	-0.140655392478831	0.483021648861552	-2.21542098699161	0.224612907427943	1.76974169640176	-1.26789861297007	3.01000648620103	2.55964173920539	2.25947304384193	1.90636130156813	1.43308623091985	4.66694755802066	1.69686521289798	2.58801126873309	1.64902969635077	1.4900578061434	7.35287559018171	7.67255108589443	2.67757663385354	-0.600744911198938	2.96376297880562	0.895916275525823	1.50201058283929	2.428350669554	3.05724047851853	2.03582182275284	1.6230495446978	3.02781483179256	-5.31386670314625	1.59688794411196	3.46583806256855	1.94317722765158	2.25859048801251	0.847246388440618	0.180372969281501	-0.0569768975143986	3.83678055565931	3.79020349816565	2.92379705962064	1.26380102300964	3.99146891558658	2.74692658356708	1.42252595964753	1.7146826153974	0.980600804989098	0.36786123651006	1.93662303827811	2.98882382030945	0.00928078923395624	2.44366959842761	4.59224824276045	1.19112755980915	2.10740423956912	2.2825740562984	1.86863517502683	3.12559979842472	2.11023143922117	1.6827041768913	1.45263732117392	3.34908938627157	1.46841276104289	2.13110104535313	3.89991269017015	1.96216113910552	2.24077429289495	1.9361943648636	3.73225688217934	1.22900034257367	0.964404376143103	2.98618552636771	2.62154402199265	3.21439906021258	0.208808565025253	2.09841289330138	4.37914343252786	4.10950545568796	4.6198676401722	1.90945423908042	2.2605916304497	1.56272103729445	1.59338756999312	1.22681924744316	0.531268757994665	3.89329851036774	3.40116669441834	2.4406647061261	1.45898334692986	2.00056623668892	1.61874494718238	5.38906290589823	2.05963520152706	0.633879761498006	4.78326482936092	1.64619676057097	0.0383276647253911	1.25783987641633	2.67105274299823	2.8031570141857	2.26258202936968	2.79501313941813	3.33732033763833	0.654888980209858	0.712089927465588
"msp_0013"	-5.98489435026052	5.43299656401198	1.19111882728344	1.78380310743244	4.36989849040494	-2.97679602086489	2.27257917765588	-3.65621115738689	-6.82756963118274	-2.83541079379808	-2.87129964012965	4.44787095804945	5.4322073236385	4.11882743583759	0.409602481310001	4.13473740894334	-4.31720554989508	-1.5307681024339	4.94702669307367	-3.77556903623671	-4.16611962379747	-1.02749866571606	4.2532020870228	-4.61308364120074	-7.34071372197116	-5.79338039086428	-2.98152549191064	-3.1106017315109	-1.29577604293336	-2.3716850298247	-2.45171615432192	2.74388959211481	-1.87457840876525	2.36355494996596	2.94719251910848	-6.10550925561618	-3.70490732467987	4.17670339044336	-12.0406322005623	-6.82449886319539	-12.0406322005623	-12.0406322005623	-6.40802840955259	-7.14544209148656	-4.54835837953169	-12.0406322005623	-12.0406322005623	4.34505433234148	-5.44263853668218	-4.40815102363197	-2.235885347139	1.65541595665843	-3.34650457812696	-12.0406322005623	2.07905422123368	-4.46689329900114	-0.489455058299599	1.85030537397549	4.22847654394096	-6.18353432936686	4.2192470940071	-0.966725916651415	-2.11375918082019	-12.0406322005623	-1.24998305137577	-0.722435579611776	5.22323461287875	-4.39177467245158	-0.372634308373893	-6.35623715499564	2.20929937627618	-1.64505240771452	3.21851799941178	-12.0406322005623	-4.44291926688548	1.60606001943904	1.35169262723206	0.740034073536894	5.16826037877769	-4.93149336977933	-3.8727191599583	5.56835140229954	-3.69599486676841	-12.0406322005623	-1.99477191362939	1.9023949310603	-4.3298727735844	5.16475430871293	1.92708437071446	-2.48499399765927	-12.0406322005623	-12.0406322005623	3.42011010729969	-12.0406322005623	-7.53829210625623	-12.0406322005623	3.18343371849562	-4.34561621931261	-5.3020678886537	6.6210275683274	-4.82080450500518	-4.86174297669714	-2.54232433767478	6.42859369333207	-12.0406322005623	1.5907162993807	-0.860401740048318	1.75076195656111	-12.0406322005623	-4.59458704977788	0.793241312948513	-12.0406322005623	-12.0406322005623	-5.76499937526284	2.24112629717993
"msp_0014"	-5.98489435026052	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-5.66820287809704	-5.67685692411896	-4.73233570458683	-12.0406322005623	-6.00503509514486	-12.0406322005623	-3.47452479649946	-12.0406322005623	-4.8209944432619	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-5.76156817275435	-4.6660607094046	-12.0406322005623	-6.2498265369724	-5.49900314503793	-6.93962047515152	-12.0406322005623	-12.0406322005623	-12.0406322005623	-2.17477577857375	-12.0406322005623	-5.12608029074031	-6.70265123329484	-5.27752821275758	-12.0406322005623	-6.21873971438649	-3.77096374495027	-3.5931308670949	-12.0406322005623	-12.0406322005623	-4.00588735904307	-12.0406322005623	-6.54614579304769	-4.04706959760909	-6.11198161856998	-0.875043673546716	-7.35581158229468	-12.0406322005623	-12.0406322005623	-12.0406322005623	-3.63357603632045	-3.01017750901823	-12.0406322005623	-12.0406322005623	-0.48756868157	-4.39435203296189	-4.12454612745034	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-7.58438374892815	-12.0406322005623	-2.24137749974921	-12.0406322005623	-12.0406322005623	-4.60833885052603	-6.59752141119241	-12.0406322005623	-12.0406322005623	-12.0406322005623	-3.75501028975347	-12.0406322005623	-12.0406322005623	-7.16504628869073	-3.68045457564677	-12.0406322005623	-12.0406322005623	-7.18760155356373	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-7.2434164188291	-12.0406322005623	-6.8663722748989	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623	-6.70716075945653	-5.94453905416847	-4.61768295619504	-6.28348183875969	-4.488782935156	-12.0406322005623	-6.11483485138318	-6.06862713524847	-12.0406322005623	-6.20875111448561	-5.32197049270617	-4.90142081777595	-4.29962770614271	-12.0406322005623	-6.63396139546972	-12.0406322005623	-3.64723320758077	-12.0406322005623	-6.93781912811021	-12.0406322005623	-12.0406322005623	-12.0406322005623	-12.0406322005623
